
ECT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-3-8,31,27,24,22,21,19,78,63,50,1009,1006,1004,10,10,10,11,5,,0.00,5,,67<br />
2015-3-9,32,29,26,22,21,18,69,60,45,1008,1006,1003,10,10,10,11,5,,0.00,6,Rain,188<br />
2015-3-10,32,29,26,22,21,20,78,64,50,1009,1007,1004,19,11,10,13,6,,0.00,6,,25<br />
2015-3-11,33,29,25,22,21,19,78,61,43,1009,1007,1003,19,10,10,19,6,,0.00,5,Rain,236<br />
2015-3-12,33,29,26,24,22,21,84,67,44,1010,1007,1004,19,11,3,21,8,,4.06,5,Rain,333<br />
2015-3-13,31,27,24,23,22,21,78,69,55,1011,1008,1004,14,10,6,16,6,,0.00,6,Rain,96<br />
2015-3-14,30,27,24,23,22,22,89,76,52,1011,1008,1005,10,9,2,13,8,,0.00,7,Rain,233<br />
2015-3-15,29,27,24,23,22,21,89,78,62,1012,1009,1006,10,8,2,11,6,,6.10,7,Rain,181<br />
2015-3-16,31,28,26,24,23,22,89,73,55,1012,1009,1006,19,10,8,13,5,26,1.02,6,Rain-Thunderstorm,264<br />
2015-3-17,30,27,23,23,22,21,89,77,62,1014,1011,1007,19,9,4,11,6,,5.08,7,Rain,174<br />
2015-3-18,28,27,25,23,22,21,89,80,66,1013,1011,1008,10,9,4,11,5,,18.03,7,Rain,207<br />
2015-3-19,31,28,24,23,22,21,89,74,49,1013,1011,1007,19,10,8,27,5,,0.00,6,Rain,219<br />
2015-3-20,29,26,23,23,22,21,89,77,62,1016,1013,1010,10,10,8,10,5,,0.00,6,Rain,154<br />
2015-3-21,33,29,26,23,22,21,83,70,45,1014,1012,1009,19,11,10,19,5,,0.25,6,,235<br />
2015-3-22,32,29,26,23,22,21,78,65,48,1014,1012,1008,19,10,10,13,8,,0.00,5,,234<br />
2015-3-23,32,29,25,23,22,21,78,65,42,1014,1012,1009,19,11,10,16,10,,0.00,5,,209<br />
2015-3-24,39,32,25,23,22,20,79,63,37,1014,1012,1008,19,10,10,19,6,,0.00,4,Thunderstorm,183<br />
2015-3-25,31,28,24,23,22,22,89,77,58,1015,1012,1009,10,10,8,14,10,,2.03,6,Rain,290<br />
2015-3-26,33,29,24,24,23,22,94,72,44,1013,1010,1007,19,10,0,23,6,,34.04,5,Rain-Thunderstorm,139<br />
2015-3-27,30,28,26,23,23,22,83,77,56,1013,1011,1008,19,10,3,11,6,,2.03,6,Rain-Thunderstorm,331<br />
2015-3-28,27,26,24,23,23,22,94,85,76,1015,1013,1011,10,7,2,16,8,,38.10,8,Rain-Thunderstorm,147<br />
2015-3-29,29,27,24,23,22,22,89,80,59,1015,1013,1011,19,10,8,13,5,,0.51,6,Rain-Thunderstorm,33<br />
2015-3-30,32,28,24,23,22,21,89,74,52,1014,1012,1009,19,10,1,21,8,,0.00,5,Thunderstorm,207<br />
2015-3-31,32,28,24,24,22,22,89,75,57,1012,1010,1006,19,10,3,16,8,,0.25,6,Rain,269<br />
2015-4-1,31,28,25,23,23,22,83,70,50,1012,1009,1007,10,10,10,13,8,,0.00,6,Rain,192<br />
2015-4-2,31,27,23,23,22,21,94,78,58,1013,1010,1007,19,9,1,16,6,,26.92,6,Rain-Thunderstorm,339<br />
2015-4-3,32,28,24,24,22,21,89,75,46,1011,1009,1006,19,11,3,16,8,,0.00,5,Rain,322<br />
2015-4-4,32,28,23,23,23,22,94,76,54,1010,1008,1004,19,9,2,21,6,,0.00,6,Rain-Thunderstorm,178<br />
2015-4-5,31,28,24,23,22,22,89,74,51,1011,1008,1005,19,10,5,10,6,,0.00,6,Rain,154<br />
2015-4-6,33,29,25,23,22,22,83,68,45,1009,1007,1004,19,11,10,13,6,,0.00,4,,210<br />
2015-4-7,32,28,24,24,22,21,83,71,51,1009,1007,1005,19,10,2,13,6,,0.00,3,Rain,338<br />
2015-4-8,30,27,24,24,23,21,89,78,60,1010,1008,1005,10,9,2,19,8,,0.00,6,Rain,60<br />
2015-4-9,31,28,24,24,23,22,89,75,58,1009,1007,1005,10,10,10,16,8,,0.00,5,,206<br />
2015-4-10,39,32,25,24,23,20,83,68,33,1011,1008,1006,19,11,10,13,10,,0.00,6,,209<br />
2015-4-11,32,29,25,25,23,20,94,73,60,1010,1009,1007,19,11,10,21,11,,0.00,6,Rain-Thunderstorm,168<br />
2015-4-12,32,29,25,24,23,22,94,75,55,1012,1009,1006,10,10,10,13,6,,0.00,5,Thunderstorm,210<br />
2015-4-13,32,29,25,25,24,23,94,80,64,1013,1011,1008,19,10,10,16,10,,0.00,6,Rain,8<br />
2015-4-14,32,28,23,25,24,22,100,78,62,1015,1011,1007,10,10,6,21,10,,0.51,6,Rain,171<br />
2015-4-15,30,28,26,25,24,23,94,85,66,1013,1010,1007,10,10,8,19,13,,0.00,6,Rain-Thunderstorm,10<br />
2015-4-16,30,27,24,25,23,22,94,83,66,1013,1011,1008,10,10,8,16,6,,0.00,6,Rain-Thunderstorm,92<br />
2015-4-17,32,28,25,25,24,23,94,80,59,1013,1010,1007,10,10,8,13,6,,0.00,5,Rain,184<br />
2015-4-18,30,28,26,25,24,22,89,80,66,1011,1009,1007,10,10,10,21,8,,0.00,5,,246<br />
2015-4-19,31,28,25,24,23,22,94,75,62,1011,1009,1006,10,10,10,16,11,,0.00,3,,212<br />
2015-4-20,33,29,25,24,22,21,89,67,55,1011,1009,1005,10,10,10,16,10,,0.00,4,Thunderstorm,234<br />
2015-4-21,32,28,25,24,23,22,94,74,55,1012,1009,1006,19,11,10,23,10,,3.05,5,Rain-Thunderstorm,358<br />
2015-4-22,32,28,24,24,23,21,94,75,55,1011,1008,1006,10,10,10,19,8,,0.00,5,,278<br />
2015-4-23,31,28,25,24,23,22,89,77,55,1011,1009,1006,10,10,10,21,10,,0.00,6,Rain,297<br />
2015-4-24,30,28,25,24,23,21,89,77,62,1012,1010,1008,10,10,10,14,10,,0.00,6,Rain,8<br />
2015-4-25,32,28,24,24,23,21,89,72,51,1012,1010,1007,19,11,10,14,8,,0.00,4,,51<br />
2015-4-26,33,28,23,24,23,21,94,75,52,1010,1008,1005,10,10,10,21,13,,0.00,3,,219<br />
2015-4-27,31,27,24,24,22,20,94,75,59,1009,1008,1005,10,10,10,19,10,,0.00,5,,207<br />
2015-4-28,32,28,25,25,22,20,84,71,55,1010,1008,1005,10,10,10,16,11,,0.00,5,,198<br />
2015-4-29,32,28,24,24,22,21,83,68,50,1031,1009,1005,10,10,10,19,11,,0.00,5,,218<br />
2015-4-30,33,29,25,24,23,21,95,75,48,1012,1009,1006,19,10,3,14,8,,18.03,6,Rain-Thunderstorm,236<br />
2015-5-1,32,28,24,25,24,23,94,77,58,1011,1009,1006,19,11,10,21,11,,0.00,5,,22<br />
2015-5-2,32,28,24,26,24,21,94,82,64,1011,1009,1006,10,10,6,19,11,,0.00,6,Rain-Thunderstorm,224<br />
2015-5-3,32,28,24,25,24,23,94,78,59,1011,1008,1006,19,10,8,11,6,,0.00,5,Rain-Thunderstorm,197<br />
2015-5-4,32,28,24,25,23,21,89,73,57,1011,1009,1007,19,10,10,21,8,,0.00,5,Thunderstorm,260<br />
2015-5-5,32,28,25,25,24,22,94,76,57,1011,1009,1006,19,11,10,13,6,,0.00,6,Rain-Thunderstorm,357<br />
2015-5-6,32,29,25,25,24,23,100,78,58,1012,1009,1006,19,10,8,23,10,,0.00,5,Rain,243<br />
2015-5-7,31,28,25,25,23,21,94,77,59,1011,1008,1006,19,10,4,13,8,,0.51,6,Rain,12<br />
2015-5-8,32,29,25,25,24,22,94,80,56,1010,1008,1006,10,10,10,21,8,,0.00,6,,125<br />
2015-5-9,32,29,25,24,23,22,89,75,54,1009,1007,1005,10,10,10,21,10,,0.00,4,,240<br />
2015-5-10,32,28,24,25,23,22,94,75,53,1009,1008,1005,19,11,8,19,11,,0.00,5,Rain,17<br />
2015-5-11,33,29,24,25,24,23,94,76,57,1009,1007,1004,10,10,10,60,10,,0.00,4,,203<br />
2015-5-12,31,28,24,25,23,22,89,75,57,1009,1007,1005,19,11,10,16,11,,0.00,6,,247<br />
2015-5-13,31,28,25,25,24,22,94,84,62,1011,1008,1005,10,9,4,23,11,,3.05,6,Rain-Thunderstorm,310<br />
2015-5-14,33,29,24,25,24,23,94,81,56,1012,1008,1005,10,9,4,26,8,,16.00,6,Rain-Thunderstorm,283<br />
2015-5-15,32,28,24,25,24,23,100,85,62,1011,1010,1007,19,11,8,14,8,,0.00,6,Rain,236<br />
2015-5-16,32,28,25,24,24,23,94,76,57,1012,1010,1008,19,11,10,19,10,,0.00,5,,218<br />
2015-5-17,33,29,25,24,23,22,89,71,42,1013,1011,1008,19,11,10,14,8,,0.00,4,,187<br />
2015-5-18,33,29,26,24,23,22,89,73,51,1012,1010,1008,10,10,10,14,10,,0.00,5,Thunderstorm,217<br />
2015-5-19,31,28,24,24,23,22,84,71,57,1013,1010,1008,19,10,10,13,10,,0.00,5,Rain,225<br />
2015-5-20,33,29,24,24,23,22,84,72,48,1012,1009,1006,19,10,10,16,10,,0.00,4,,310<br />
2015-5-21,32,28,23,25,23,21,94,78,63,1013,1010,1008,19,11,8,19,10,,0.00,5,Rain-Thunderstorm,271<br />
2015-5-22,32,28,24,25,23,21,94,76,55,1012,1010,1007,19,11,10,23,10,,0.00,5,,211<br />
2015-5-23,32,24,17,24,23,12,94,82,70,1030,1012,1009,10,10,10,19,10,,0.00,6,Rain,42<br />
2015-5-24,31,27,24,24,22,17,94,74,54,1019,1011,1007,19,11,10,23,13,,0.00,5,,222<br />
2015-5-25,32,28,24,23,22,21,85,72,50,1013,1011,1008,14,10,10,19,10,,0.00,5,,41<br />
2015-5-26,32,28,24,24,23,22,89,78,57,1012,1010,1007,19,10,6,21,13,,0.00,5,Rain,216<br />
2015-5-27,31,27,23,24,23,2,94,77,22,1013,1010,1007,19,10,2,19,10,,1.02,6,Rain,74<br />
2015-5-28,29,27,25,25,24,22,94,84,63,1012,1010,1008,10,10,10,14,10,,1.02,6,Rain,203<br />
2015-5-29,31,28,24,24,23,22,89,75,56,1013,1010,1007,10,10,10,19,5,,0.00,5,,122<br />
2015-5-30,32,28,24,24,23,22,89,74,60,1011,1009,1006,19,11,10,21,11,,0.00,5,,212<br />
2015-5-31,31,28,24,24,23,22,89,74,55,1012,1009,1007,10,10,10,13,10,,17.02,5,,184<br />
2015-6-1,33,28,24,24,23,22,95,75,55,1012,1009,1006,19,10,10,23,10,,0.00,3,Rain,195<br />
2015-6-2,32,28,24,23,22,22,89,73,58,1010,1009,1006,10,10,10,21,10,,0.00,5,,238<br />
2015-6-3,31,28,24,24,23,21,94,76,55,1011,1009,1007,19,11,4,14,10,,0.00,6,Rain,192<br />
2015-6-4,31,27,24,24,23,21,89,77,55,1012,1010,1008,19,10,10,19,8,,0.00,5,Rain,200<br />
2015-6-5,31,28,24,23,23,22,89,75,54,1012,1011,1008,10,10,10,16,8,,0.00,5,Rain,213<br />
2015-6-6,32,28,24,24,23,22,94,79,55,1012,1011,1008,19,11,8,19,10,,0.00,5,Rain,226<br />
2015-6-7,31,27,24,24,23,22,94,81,60,1013,1012,1009,10,10,8,13,8,,0.00,6,Rain,51<br />
2015-6-8,30,27,24,24,23,23,94,82,64,1013,1011,1009,19,10,3,13,6,,0.00,6,Rain,165<br />
2015-6-9,32,28,23,23,23,22,94,78,52,1013,1010,1007,10,9,4,26,10,,0.00,6,Rain-Thunderstorm,202<br />
2015-6-10,31,27,23,24,22,2,100,80,22,1013,1010,1008,14,9,4,13,6,,0.25,6,Rain,81<br />
2015-6-11,32,28,23,24,23,21,94,77,51,1012,1009,1007,10,10,10,21,11,,0.00,5,,217<br />
2015-6-12,32,28,24,23,23,21,94,73,53,1033,1011,1007,19,10,10,21,10,,0.00,4,,194<br />
2015-6-13,32,28,24,23,23,22,94,73,52,1011,1009,1006,10,10,10,21,10,,0.00,4,Thunderstorm,202<br />
2015-6-14,31,28,24,23,22,21,89,74,51,1011,1009,1007,10,10,8,19,10,,0.00,5,Rain-Thunderstorm,232<br />
2015-6-15,30,27,24,23,22,20,89,76,62,1010,1008,1006,10,10,10,19,11,,0.00,6,,203<br />
2015-6-16,31,27,23,23,22,21,89,73,53,1009,1008,1005,10,10,10,19,13,,0.00,5,,212<br />
2015-6-17,32,27,23,24,23,21,94,76,62,1029,1008,1004,10,10,10,19,13,,0.00,5,,200<br />
2015-6-18,29,26,23,23,22,21,84,76,61,1009,1007,1005,10,10,2,19,13,,0.00,5,,207<br />
2015-6-19,33,28,24,23,22,22,94,72,48,1029,1008,1004,10,10,10,21,10,,0.00,2,,193<br />
2015-6-20,32,28,24,23,21,2,89,69,20,1012,1009,1007,10,10,10,24,13,,0.00,4,Rain,224<br />
2015-6-21,31,27,23,23,22,21,89,75,59,1012,1010,1008,19,11,10,19,8,,0.00,4,,186<br />
2015-6-22,32,28,24,23,22,21,89,73,51,1010,1008,1005,19,10,10,26,13,,0.00,3,,221<br />
2015-6-23,30,27,24,23,21,20,78,72,61,1010,1009,1006,10,10,10,19,13,,0.00,5,,207<br />
2015-6-24,33,22,12,22,21,11,94,67,49,1034,1009,1005,19,11,10,23,13,,0.00,4,,204<br />
2015-6-25,32,27,22,23,21,19,88,72,48,1010,1008,1006,10,10,10,24,14,,0.00,2,,198<br />
2015-6-26,31,27,23,24,21,20,83,71,55,1017,1009,1007,19,10,10,19,11,,0.00,5,,214<br />
2015-6-27,31,28,24,22,21,20,83,70,50,1011,1009,1006,10,10,10,23,14,,0.00,3,,208<br />
2015-6-28,30,27,23,22,21,20,88,72,50,1012,1010,1007,10,10,10,24,13,,0.00,2,,219<br />
2015-6-29,29,27,23,22,21,20,83,72,56,1031,1011,1008,19,11,10,16,11,,0.00,5,,206<br />
2015-6-30,31,27,23,22,21,19,78,66,46,1013,1010,1006,19,12,10,16,11,,0.00,4,,207<br />
2015-7-1,33,28,23,23,21,20,83,66,43,1011,1008,1006,19,11,10,16,11,,0.00,2,,203<br />
2015-7-2,32,28,23,22,21,20,88,70,43,1009,1007,1006,14,10,10,23,11,,0.00,2,,192<br />
2015-7-3,33,28,23,23,22,20,83,68,48,1009,1006,1003,19,10,10,27,14,,0.00,2,,9<br />
2015-7-4,28,26,23,21,21,20,88,75,59,1010,1008,1006,10,10,10,27,18,,0.00,4,,220<br />
2015-7-5,32,27,22,22,21,20,88,69,49,1012,1010,1008,19,11,10,21,11,,0.00,4,,213<br />
2015-7-6,34,29,23,22,22,20,89,66,43,1012,1010,1008,19,10,10,23,10,,0.00,6,,215<br />
2015-7-7,31,27,23,23,21,20,89,71,50,1013,1011,1009,10,10,10,21,13,,0.00,5,,204<br />
2015-7-8,31,27,23,23,22,21,94,75,57,1012,1010,1008,19,10,3,21,11,,0.00,5,Rain,200<br />
2015-7-9,29,27,23,24,22,21,85,74,58,1012,1010,1008,10,10,10,19,11,,0.00,6,,199<br />
2015-7-10,31,27,22,22,21,20,88,69,52,1011,1010,1007,10,10,10,21,11,,0.00,4,,193<br />
2015-7-11,30,27,23,22,21,19,83,68,52,1013,1011,1009,10,10,10,19,11,,0.00,5,,211<br />
2015-7-12,30,27,23,23,22,20,88,74,62,1014,1012,1010,10,10,10,21,13,,0.00,6,,200<br />
2015-7-13,31,27,22,23,21,19,88,70,54,1014,1011,1007,19,11,10,24,10,,0.00,4,,210<br />
2015-7-14,32,28,24,22,21,20,89,70,51,1014,1011,1009,19,11,10,19,13,,0.00,5,,211<br />
2015-7-15,32,27,23,23,22,21,88,69,51,1012,1011,1009,10,10,10,21,11,,0.00,4,,156<br />
2015-7-16,33,28,23,22,22,20,94,68,43,1012,1010,1007,10,10,10,26,11,,0.00,2,Rain,208<br />
2015-7-17,32,28,24,23,22,20,83,71,49,1012,1010,1008,19,10,10,26,11,,0.00,4,,332<br />
2015-7-18,28,26,24,22,22,21,89,77,65,1013,1012,1010,10,10,10,19,11,,0.00,6,,224<br />
2015-7-19,28,26,23,23,22,21,88,76,59,1014,1013,1011,10,10,10,23,14,,0.00,6,,221<br />
2015-7-20,29,27,24,22,21,20,83,73,63,1014,1013,1010,10,10,10,23,11,,0.00,7,,224<br />
2015-7-21,31,27,22,22,21,20,88,68,48,1014,1012,1009,19,11,10,24,13,,0.00,4,,216<br />
2015-7-22,32,28,24,23,22,21,83,68,49,1013,1011,1008,19,11,10,16,11,,0.00,4,,218<br />
2015-7-23,30,27,24,23,22,21,89,75,56,1013,1011,1009,10,10,10,24,11,45,0.00,6,Rain,190<br />
2015-7-24,32,28,24,23,22,21,89,75,54,1012,1010,1007,10,10,10,26,11,,0.00,5,,195<br />
2015-7-25,31,28,24,22,22,21,89,74,52,1010,1008,1005,10,10,10,23,16,,0.00,4,,220<br />
2015-7-26,30,27,24,22,21,19,78,69,56,1010,1009,1007,14,10,10,26,14,,0.00,4,,218<br />
2015-7-27,27,25,23,21,20,19,83,74,62,1011,1009,1007,10,10,10,23,14,,0.00,6,,220<br />
2015-7-28,28,26,23,21,20,19,83,74,56,1012,1010,1008,10,10,10,26,16,,0.00,5,,215<br />
2015-7-29,31,26,22,22,21,20,88,73,54,1012,1010,1008,10,10,10,23,13,,0.00,4,,205<br />
2015-7-30,32,28,23,22,21,20,83,70,51,1013,1011,1008,10,10,10,27,14,,0.00,5,,207<br />
2015-7-31,33,28,23,23,21,20,83,74,61,1013,1011,1007,19,10,10,21,16,,0.00,7,,222<br />
2015-8-1,30,27,23,22,21,20,83,71,52,1012,1010,1007,10,10,10,21,10,,0.00,4,,191<br />
2015-8-2,31,27,23,22,21,20,83,69,47,1024,1009,1006,19,10,10,23,14,,0.00,3,,207<br />
2015-8-3,31,27,23,22,21,20,83,71,53,1010,1008,1006,10,10,3,26,16,,0.00,4,,215<br />
2015-8-4,32,27,22,25,20,7,89,70,48,1020,1009,1006,10,10,10,24,16,,0.00,4,,200<br />
2015-8-5,31,27,22,22,21,20,83,71,53,1011,1009,1006,10,10,10,23,16,,0.00,4,,200<br />
2015-8-6,32,27,23,21,21,19,83,71,52,1011,1009,1006,10,10,10,24,14,,0.00,4,,221<br />
2015-8-7,29,26,22,21,20,19,83,70,51,1012,1010,1008,10,10,9,29,14,,0.00,6,,219<br />
2015-8-8,31,27,22,21,20,19,83,71,44,1032,1012,1010,19,11,10,27,19,,0.00,5,,219<br />
2015-8-9,29,26,22,21,19,18,83,71,53,1028,1012,1009,19,11,10,24,13,,0.00,5,,213<br />
2015-8-10,29,26,23,21,20,19,83,71,55,1013,1010,1007,10,10,10,21,13,,0.00,6,,208<br />
2015-8-11,30,26,22,21,20,19,83,69,47,1012,1010,1008,14,10,10,24,14,,0.00,5,,209<br />
2015-8-12,31,26,21,21,19,18,88,71,44,1012,1010,1007,10,10,10,24,13,,0.00,3,,184<br />
2015-8-13,32,26,19,22,20,19,83,70,45,1012,1010,1008,19,11,10,27,13,,0.00,3,,190<br />
2015-8-14,29,26,22,22,20,19,83,73,55,1013,1011,1009,19,10,10,23,13,,0.00,6,,207<br />
2015-8-15,31,26,21,22,20,18,88,72,53,1013,1011,1009,10,10,10,24,14,,0.00,5,,188<br />
2015-8-16,28,24,21,21,19,18,88,75,54,1013,1011,1009,10,10,10,26,16,,0.00,6,,211<br />
