
CAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-29,31,26,22,20,18,16,83,62,43,1016,1015,1013,10,10,10,21,13,,0.00,3,,172<br />
2011-1-30,32,26,21,20,18,14,83,61,33,1014,1013,1011,10,10,10,19,10,,0.00,2,,160<br />
2011-1-31,32,26,21,21,20,18,88,65,48,1015,1014,1012,10,10,10,23,10,,0.00,3,,145<br />
2011-2-1,32,27,23,21,19,18,83,64,43,1016,1015,1013,10,10,10,23,10,,0.00,3,,136<br />
2011-2-2,31,27,23,20,19,17,83,61,45,1019,1016,1014,10,10,10,19,8,,0.00,3,,140<br />
2011-2-3,31,26,22,22,19,18,89,70,46,1020,1019,1018,10,10,8,21,13,,0.00,5,,167<br />
2011-2-4,31,27,23,21,20,19,83,64,49,1021,1020,1018,10,10,8,23,14,,0.00,4,,140<br />
2011-2-5,31,27,23,21,19,16,88,63,40,1020,1018,1016,10,10,10,24,10,,0.00,3,,121<br />
2011-2-6,32,27,23,22,21,18,88,68,46,1018,1015,1011,10,10,10,27,8,,0.00,3,,51<br />
2011-2-7,33,29,25,22,21,19,83,65,43,1015,1013,1011,10,10,10,24,8,,0.00,3,,79<br />
2011-2-8,33,28,24,22,21,17,83,63,38,1015,1013,1011,10,10,10,26,6,,0.00,2,,108<br />
2011-2-9,33,28,23,22,21,16,88,65,36,1013,1012,1010,10,10,10,21,6,,0.00,2,,156<br />
2011-2-10,32,28,24,22,21,20,83,67,49,1015,1014,1012,10,10,10,23,11,,0.00,4,,166<br />
2011-2-11,32,27,23,25,21,19,88,68,46,1016,1013,1007,10,10,10,26,11,,0.00,2,,133<br />
2011-2-12,31,28,25,23,22,19,89,69,55,1015,1014,1013,10,10,7,16,8,,0.00,5,,109<br />
2011-2-13,32,28,24,22,20,18,83,60,46,1016,1014,1009,10,10,10,19,10,,0.00,3,,133<br />
2011-2-14,31,27,23,22,20,18,89,70,46,1017,1015,1014,10,10,4,26,14,,0.00,5,,186<br />
2011-2-15,30,27,23,22,21,17,94,74,45,1016,1014,1013,10,9,5,23,13,,0.00,4,Rain,167<br />
2011-2-16,31,27,23,21,21,19,88,70,49,1015,1013,1011,10,10,10,23,13,39,0.00,3,,173<br />
2011-2-17,30,27,23,22,21,19,94,75,55,1014,1013,1011,10,9,2,23,11,34,0.00,6,Rain,189<br />
2011-2-18,35,28,22,21,19,17,88,64,39,1014,1011,1007,10,10,5,21,13,,0.00,3,Rain,159<br />
2011-2-19,33,28,23,22,21,18,89,69,43,1011,1008,1005,10,10,6,26,8,,0.00,4,Rain,40<br />
2011-2-20,31,27,24,23,21,20,89,72,52,1016,1012,1009,10,10,10,14,8,,0.00,6,,132<br />
2011-2-21,31,26,22,22,20,18,89,70,49,1015,1014,1012,10,10,10,23,14,,0.00,2,,177<br />
2011-2-22,31,27,23,22,19,14,83,66,35,1015,1013,1011,10,10,10,24,11,,0.00,1,,158<br />
2011-2-23,31,27,24,21,19,18,83,65,49,1016,1014,1012,10,10,10,19,8,,0.00,5,,144<br />
2011-2-24,23,22,22,19,18,18,78,78,78,1015,1014,1014,10,10,10,11,10,,0.00,6,,230<br />
2011-2-25,29,24,20,21,20,19,100,75,55,1015,1012,1010,10,10,10,24,11,,0.00,4,,178<br />
2011-2-26,30,28,26,21,20,19,70,59,51,1015,1013,1012,10,10,10,19,14,,0.00,3,,150<br />
2011-2-27,31,26,22,21,19,17,88,66,43,1016,1015,1013,10,9,6,23,11,,0.00,2,,170<br />
2011-2-28,30,26,22,20,18,17,83,65,45,1016,1014,1012,10,10,10,24,11,,0.00,2,,176<br />
2011-3-1,30,26,22,19,18,16,78,57,43,1017,1015,1014,10,10,10,24,16,,0.00,3,,165<br />
2011-3-2,31,26,20,20,17,14,83,62,37,1016,1013,1010,10,10,10,24,10,,0.00,1,,135<br />
2011-3-3,32,26,21,22,20,18,83,68,49,1014,1012,1010,10,10,10,27,11,,0.00,2,,74<br />
2011-3-4,32,27,23,22,21,16,89,68,38,1017,1015,1013,10,10,6,26,8,,0.00,2,,92<br />
2011-3-5,31,26,22,21,18,15,88,60,38,1017,1016,1014,10,10,10,21,8,,0.00,3,,140<br />
2011-3-6,31,26,22,25,20,19,94,66,49,1016,1014,1011,10,10,7,16,8,,0.00,3,,134<br />
2011-3-7,32,27,22,22,20,17,88,68,40,1016,1014,1013,10,10,10,24,8,,0.00,3,,145<br />
2011-3-8,32,27,23,22,21,20,89,68,49,1015,1013,1011,10,10,6,26,8,,0.00,3,,100<br />
2011-3-9,33,27,22,21,20,18,88,67,41,1015,1013,1011,10,10,10,24,8,,0.00,2,,70<br />
2011-3-10,32,27,23,22,20,17,88,66,40,1016,1015,1013,10,10,10,24,10,,0.00,2,,105<br />
2011-3-11,32,27,22,22,19,13,88,64,31,1015,1013,1010,10,10,10,19,6,,0.00,1,,72<br />
2011-3-12,37,30,24,25,22,18,89,71,32,1012,1010,1006,10,10,10,26,8,,0.00,2,,36<br />
2011-3-13,34,30,27,25,24,24,89,76,56,1014,1011,1008,10,9,5,27,5,,0.00,4,Rain-Thunderstorm,102<br />
2011-3-14,34,30,25,24,22,21,83,70,52,1017,1014,1013,10,10,7,32,14,,0.00,2,Rain,190<br />
2011-3-15,32,28,24,24,22,17,89,72,59,1018,1016,1013,10,10,7,21,13,,0.00,4,,180<br />
2011-3-16,31,28,25,25,22,17,89,74,57,1017,1016,1015,,,,,,,0.00,4,,-1<br />
2011-3-17,32,27,23,24,22,21,94,78,52,1016,1014,1012,10,10,10,21,16,,0.00,3,,90<br />
2011-3-18,35,29,24,24,22,20,94,73,41,1014,1012,1008,10,10,10,16,8,,0.00,2,,348<br />
2011-3-19,33,28,24,22,21,19,78,68,49,1014,1012,1010,,,,,,,0.00,5,,-1<br />
2011-3-20,31,27,24,24,23,21,89,75,62,1012,1010,1009,9,9,9,13,13,,0.00,5,,190<br />
2011-3-21,37,31,25,24,23,20,94,68,37,1010,1008,1005,,,,,,,0.00,3,,-1<br />
2011-3-22,33,29,25,25,24,21,94,75,59,1011,1009,1006,10,10,8,23,10,,0.00,3,Rain-Thunderstorm,116<br />
2011-3-23,34,29,25,26,23,21,89,74,46,1012,1009,1006,10,10,10,23,8,,0.00,3,,62<br />
2011-3-24,37,31,26,25,24,22,89,70,42,1010,1008,1007,10,10,10,21,10,,0.00,2,,46<br />
2011-4-2,37,33,29,26,23,18,84,55,32,1014,1009,1006,10,10,10,8,8,,0.00,2,,240<br />
2011-4-4,25,24,23,22,21,20,83,83,83,1022,1020,1017,,,,,,,0.00,6,,-1<br />
2011-4-5,26,23,22,22,21,19,88,80,73,1024,1023,1022,,,,,,,0.00,6,Rain,-1<br />
2011-4-6,23,,23,18,18,18,73,73,73,1019,1019,1019,10,10,10,10,10,,0.00,3,,210<br />
2011-4-9,21,21,20,14,14,14,68,66,64,1025,1025,1025,10,10,10,11,11,,0.00,4,,230<br />
2011-4-12,27,24,22,20,19,18,88,71,61,1019,1017,1016,10,10,10,21,10,,0.00,5,,118<br />
2011-4-14,22,,22,20,20,20,88,88,88,1016,1016,1016,2,2,2,11,11,,0.00,8,Rain,270<br />
2011-4-15,26,26,26,19,18,18,65,63,61,1015,1013,1011,10,10,10,16,16,,0.00,4,,80<br />
2011-4-16,27,27,26,20,20,20,69,67,65,1015,1014,1014,10,10,10,8,8,,0.00,3,,150<br />
2011-4-18,23,20,19,16,16,15,78,69,64,1022,1021,1020,10,10,10,16,14,,0.00,3,,220<br />
2011-5-20,24,,24,21,21,21,83,83,83,1020,1020,1020,,,,,,,0.00,1,Thunderstorm,-1<br />
2011-5-21,20,,20,18,18,18,88,88,88,1018,1018,1018,10,10,10,10,10,,0.00,6,,160<br />
2011-5-25,31,,31,18,18,18,46,46,46,1006,1006,1006,,,,,,,0.00,1,,-1<br />
2011-5-26,24,,24,5,5,5,29,29,29,1015,1015,1015,10,10,10,13,13,,0.00,1,,240<br />
2011-5-27,21,,21,6,6,6,38,38,38,1023,1023,1023,10,10,10,16,16,,0.00,1,,230<br />
2011-5-30,30,,30,5,5,5,20,20,20,1011,1011,1011,,,,24,24,,0.00,,,350<br />
2011-6-3,21,,21,21,21,21,100,100,100,,,,10,10,10,0,0,,0.00,6,,-1<br />
2011-6-6,17,,17,14,14,14,82,82,82,1019,1019,1019,7,7,7,8,8,,0.00,3,,220<br />
2011-6-7,26,25,25,14,14,14,50,48,47,1020,1020,1019,10,10,10,16,16,,0.00,1,,55<br />
2011-9-7,27,23,23,19,18,17,73,67,54,1025,1024,1023,10,10,10,10,8,,0.00,5,,155<br />
2011-9-28,26,24,23,17,16,15,69,59,51,1019,1017,1017,10,10,10,19,14,,0.00,3,,100<br />
2011-9-29,33,27,20,18,17,14,88,55,31,1016,1014,1010,10,10,10,19,13,,0.00,6,,5<br />
2011-9-30,27,24,22,20,18,16,73,68,61,1022,1019,1016,10,10,10,24,14,,0.00,6,,164<br />
2011-10-1,26,22,19,21,17,16,88,78,57,1021,1020,1016,10,10,10,14,13,,0.00,6,,213<br />
2011-10-2,29,27,24,21,19,17,83,67,48,1017,1014,1010,10,10,10,24,18,,0.00,7,,31<br />
2011-10-3,30,27,23,20,18,17,78,65,45,1016,1014,1013,10,10,10,24,13,,0.00,6,,159<br />
2011-10-4,24,22,21,16,16,15,73,65,57,1016,1015,1014,10,10,10,21,14,,0.00,2,,114<br />
2011-10-5,22,20,19,16,12,10,78,60,49,1027,1023,1017,10,10,10,34,18,,0.00,6,,183<br />
2011-10-6,25,19,14,14,12,10,82,58,41,1031,1029,1026,10,10,10,21,11,,0.00,2,,135<br />
2011-10-7,27,21,16,16,14,11,88,64,37,1028,1025,1022,10,10,8,29,10,,0.00,4,,45<br />
2011-10-8,26,20,15,16,15,13,94,67,44,1025,1023,1021,,,,32,11,,0.00,,,61<br />
2011-10-9,27,22,18,16,15,14,88,63,45,1025,1023,1021,10,10,10,27,11,,0.00,5,,79<br />
2011-10-10,27,21,16,18,16,12,94,62,39,1025,1022,1020,10,10,10,21,10,,0.00,1,,136<br />
2011-10-11,28,23,19,18,17,14,88,67,42,1021,1018,1014,10,10,10,23,8,,0.00,3,,138<br />
2011-10-12,28,23,18,18,17,13,94,65,39,1018,1016,1014,10,9,8,27,8,,0.00,4,,136<br />
2011-10-13,29,23,18,20,17,10,88,65,30,1018,1016,1014,10,10,10,24,8,,0.00,2,,109<br />
2011-10-14,29,24,19,20,18,15,94,72,42,1018,1016,1013,10,10,7,29,8,,0.00,3,,77<br />
2011-10-15,33,27,20,22,19,17,89,68,38,1015,1012,1009,10,9,4,32,13,,0.00,3,Rain-Thunderstorm,56<br />
2011-10-16,26,23,20,22,16,14,89,69,50,1017,1015,1012,10,9,4,32,21,45,0.00,5,Rain-Thunderstorm,198<br />
2011-10-17,29,24,19,23,17,16,88,73,57,1017,1015,1009,10,10,8,16,13,,0.00,5,,155<br />
2011-10-18,29,26,22,22,19,18,89,74,51,1015,1011,1007,10,10,10,29,11,,0.00,6,,64<br />
2011-10-19,32,28,24,24,20,18,94,65,46,1009,1006,1002,10,10,10,34,18,,0.00,4,Thunderstorm,32<br />
2011-10-20,28,24,22,18,16,15,69,59,48,1018,1011,1005,10,10,10,24,16,,0.00,5,Thunderstorm,162<br />
2011-10-21,27,23,20,17,15,14,78,61,48,1019,1017,1015,10,10,10,26,11,,0.00,4,,138<br />
2011-10-22,34,26,18,23,17,12,88,65,26,1016,1010,1006,10,10,10,29,14,,0.00,2,,38<br />
2011-10-23,42,32,22,22,18,14,78,51,19,1012,1007,1004,10,9,8,29,19,52,0.00,3,,107<br />
2011-10-24,28,24,22,23,19,16,89,71,54,1016,1009,1006,10,10,10,26,14,,0.00,6,,136<br />
2011-10-25,33,27,22,23,22,20,94,82,55,1007,1005,1002,10,9,1,21,10,,0.00,6,,174<br />
2011-10-26,35,28,20,20,18,16,94,77,32,1012,1008,1006,10,9,6,21,16,29,0.00,5,Rain-Thunderstorm,194<br />
2011-10-27,27,23,21,23,22,20,94,86,74,1012,1010,1006,10,10,7,13,10,,0.00,7,Rain,156<br />
2011-10-28,31,26,21,24,23,21,100,83,58,1018,1011,1008,10,9,4,27,11,,0.00,4,Rain-Thunderstorm,61<br />
2011-10-29,26,23,20,24,22,20,100,90,74,1016,1011,1007,10,9,4,34,10,53,0.00,6,Rain-Thunderstorm,75<br />
2011-10-30,32,27,23,25,23,21,94,78,52,1010,1008,1004,10,9,1,26,6,,0.00,5,Fog,25<br />
2011-10-31,24,,24,23,23,23,94,94,94,1008,1008,1008,5,5,5,14,14,,0.00,1,Rain-Thunderstorm,160<br />
2011-11-8,23,,23,20,20,20,83,83,83,1024,1024,1024,,,,,,,0.00,6,,-1<br />
2011-11-9,37,34,34,20,19,19,44,40,35,1010,1009,1009,,,,21,19,,0.00,,,180<br />
2011-11-16,28,,28,22,22,22,70,70,70,1013,1013,1013,10,10,10,21,21,,0.00,6,,80<br />
2011-11-18,32,29,25,26,24,22,94,76,55,1016,1013,1010,10,8,2,27,8,,0.00,4,Rain-Thunderstorm,110<br />
2011-11-19,29,26,22,24,22,19,94,82,66,1018,1016,1015,10,9,5,24,10,,0.00,5,Rain,129<br />
2011-11-20,28,26,23,23,22,21,100,83,70,1017,1014,1010,10,9,4,26,10,,0.00,6,Rain,59<br />
2011-11-21,35,28,21,23,21,20,94,73,44,1014,1009,1005,10,9,6,39,18,60,0.00,4,Rain-Thunderstorm,51<br />
2011-11-22,21,20,19,18,17,13,94,82,60,1018,1016,1014,10,8,3,27,24,47,0.00,7,Rain-Thunderstorm,211<br />
2011-11-23,27,22,18,24,18,15,88,79,69,1015,1012,1010,10,10,6,23,18,,0.00,7,,222<br />
2011-11-24,26,22,18,20,19,17,94,83,65,1014,1013,1012,10,9,6,14,8,,0.00,6,Rain,185<br />
2011-11-25,25,22,19,24,16,14,94,70,57,1016,1014,1011,10,10,10,24,18,,0.00,6,,172<br />
2011-11-26,27,22,18,18,16,14,78,64,48,1017,1016,1014,10,10,10,27,13,,0.00,2,,204<br />
2011-11-27,27,23,21,18,18,17,83,67,54,1019,1016,1013,10,10,10,21,13,,0.00,5,,99<br />
2011-11-28,28,24,20,19,18,17,88,68,51,1019,1017,1015,10,10,10,27,11,,0.00,2,,84<br />
2011-11-29,29,26,22,22,19,18,83,71,58,1019,1016,1014,10,10,10,23,8,,0.00,5,,91<br />
2011-11-30,29,26,22,22,20,18,88,73,51,1016,1014,1011,10,10,10,27,10,,0.00,4,,70<br />
2011-12-1,29,26,23,22,21,20,88,74,62,1013,1011,1009,10,10,10,26,11,,0.00,5,,81<br />
2011-12-2,28,26,24,23,21,20,89,77,62,1011,1010,1009,10,10,10,23,8,,0.00,6,,165<br />
2011-12-3,30,26,20,26,20,17,94,76,61,1020,1014,1006,10,9,5,24,16,,0.00,6,Rain,192<br />
2011-12-4,26,23,20,17,16,15,83,63,54,1020,1019,1017,10,10,10,23,18,,0.00,6,,157<br />
2011-12-5,28,23,18,17,15,13,83,59,42,1019,1016,1013,10,10,10,26,10,,0.00,3,,112<br />
2011-12-6,28,24,20,18,17,16,83,62,48,1016,1013,1010,10,10,10,29,13,,0.00,2,,77<br />
2011-12-7,29,26,23,20,18,17,78,65,51,1013,1011,1007,10,10,10,26,10,,0.00,3,,74<br />
2011-12-8,25,23,21,20,19,19,88,81,73,1014,1011,1009,10,10,10,24,5,,0.00,4,,219<br />
2011-12-9,24,22,19,17,17,17,88,75,65,1016,1015,1013,10,10,6,32,24,,0.00,5,,219<br />
2011-12-10,28,23,18,20,18,16,94,81,58,1016,1014,1011,10,8,3,32,19,,0.00,5,Rain,218<br />
2011-12-11,33,28,23,22,20,18,88,65,41,1012,1009,1004,10,10,10,23,10,,0.00,5,,35<br />
2011-12-12,34,29,25,23,22,19,83,66,43,1009,1006,1003,10,10,10,29,14,,0.00,3,,169<br />
2011-12-13,31,27,23,22,21,20,83,72,55,1010,1009,1005,10,10,10,19,13,,0.00,6,,186<br />
2011-12-14,24,24,24,23,23,23,94,94,94,1007,1007,1006,,,,,,,0.00,4,,-1<br />
2011-12-15,31,28,25,25,23,20,83,73,58,1012,1009,1007,,,,,,,0.00,4,,-1<br />
2011-12-16,28,26,23,20,17,14,83,57,45,1016,1015,1015,10,10,10,27,26,,0.00,3,,152<br />
2011-12-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2011-12-18,23,20,20,18,17,17,83,78,73,1018,1017,1017,10,10,10,10,8,,0.00,2,,235<br />
2011-12-19,30,27,24,18,16,13,69,51,35,1016,1014,1011,10,10,10,24,10,,0.00,2,,101<br />
2011-12-20,28,22,21,19,17,13,83,67,39,1016,1015,1012,10,10,10,21,10,,0.00,2,,212<br />
2011-12-21,30,30,28,19,19,19,58,54,51,1008,1007,1007,10,10,10,23,23,,0.00,1,,100<br />
2011-12-22,31,27,24,22,19,16,78,62,49,1012,1008,1004,10,10,10,29,16,,0.00,3,,72<br />
2011-12-23,26,26,25,22,21,19,83,74,65,1011,1009,1008,10,10,10,8,3,,0.00,4,,110<br />
2011-12-24,24,21,21,22,21,20,94,92,89,1017,1016,1015,6,5,3,8,6,,0.00,7,Rain,225<br />
2011-12-26,28,,28,21,21,21,66,66,66,1016,1016,1016,10,10,10,23,23,,0.00,1,,120<br />
2011-12-28,31,27,23,22,21,20,94,73,55,1013,1010,1007,10,8,4,27,16,,0.00,3,Rain-Thunderstorm,122<br />
2011-12-29,29,26,22,23,18,16,88,65,45,1015,1012,1008,10,10,10,32,19,,0.00,4,,202<br />
2011-12-30,29,24,21,25,17,15,79,62,48,1016,1013,1009,10,10,10,19,13,,0.00,2,,124<br />
2011-12-31,29,24,20,25,21,18,94,75,51,1013,1011,1010,10,10,10,21,10,,0.00,4,Rain,105<br />
