
PET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-3,20,15,10,10,8,6,88,74,43,1035,1031,1027,10,9,6,16,5,,0.00,6,Rain-Thunderstorm,310<br />
2002-2-4,13,10,8,8,7,6,93,81,63,1034,1028,1013,10,8,6,19,3,,0.00,5,Rain,109<br />
2002-2-5,15,12,9,9,8,6,94,79,63,1033,1029,1008,10,9,7,13,2,,0.00,6,Rain,264<br />
2002-2-6,18,13,9,10,8,6,93,72,45,1032,1029,1025,10,9,6,29,3,,0.00,5,Rain,358<br />
2002-2-7,14,11,8,8,7,6,93,78,63,1031,1027,1010,10,8,6,13,2,,0.00,6,Rain,276<br />
2002-2-8,17,12,8,9,7,6,93,75,48,1031,1028,1006,10,10,9,27,5,,0.00,4,Rain,91<br />
2002-2-9,18,13,8,9,7,6,93,71,49,1030,1025,1008,10,10,7,27,5,,0.00,4,Rain,314<br />
2002-2-10,18,13,9,9,8,7,93,74,49,1031,1029,1026,10,10,7,23,3,,0.00,6,,187<br />
2002-2-11,18,14,10,9,7,5,94,69,45,1030,1028,1026,10,10,8,26,3,,0.00,5,Rain,97<br />
2002-2-12,18,13,9,9,7,4,93,67,42,1031,1027,1009,10,10,9,27,3,,0.00,4,Rain,14<br />
2002-2-13,19,14,10,9,8,6,94,74,48,1032,1029,1026,10,9,8,32,5,,0.00,6,Rain,292<br />
2002-2-14,17,12,8,10,7,5,94,75,48,1031,1029,1026,10,9,5,27,3,,0.00,6,Rain,132<br />
2002-2-15,17,13,9,9,8,6,94,76,52,1031,1027,1010,10,9,7,24,6,,0.00,6,Rain,313<br />
2002-2-16,16,12,9,10,8,6,93,77,52,1033,1031,1028,10,9,7,16,3,,0.00,4,Rain,273<br />
2002-2-17,16,12,9,9,8,7,93,74,55,1034,1029,1014,10,10,8,19,5,,0.00,7,Rain,27<br />
2002-2-18,19,14,9,10,8,6,93,73,43,1032,1030,1025,10,10,7,23,3,,0.00,6,Rain,329<br />
2002-2-19,21,14,8,9,8,4,94,68,33,1032,1029,1025,10,10,6,23,6,,0.00,4,Rain,292<br />
2002-2-20,15,12,10,9,8,7,87,76,63,1031,1029,1026,10,10,8,21,3,,0.00,5,Rain,110<br />
2002-2-21,20,14,9,10,8,6,93,70,40,1033,1028,1011,10,10,9,23,5,,0.00,5,Rain,301<br />
2002-2-22,17,12,7,9,7,6,93,77,48,1033,1028,1009,10,9,8,14,8,,0.00,6,Rain,100<br />
2002-2-23,16,12,9,9,8,7,93,77,55,1032,1024,1007,10,9,8,21,5,,0.00,4,Rain,155<br />
2002-2-24,13,11,10,9,8,6,87,79,67,1035,1033,1030,10,9,7,8,2,,0.00,4,Rain,100<br />
2002-2-25,20,13,7,9,8,6,93,72,40,1035,1030,1010,10,10,9,21,2,,0.00,3,Rain,32<br />
2002-2-26,23,16,8,10,7,4,93,71,35,1033,1029,1010,10,9,8,24,3,,0.00,4,Rain,143<br />
2002-2-27,18,13,8,8,7,6,93,71,48,1031,1023,1008,10,10,10,19,5,,0.00,6,,111<br />
2002-2-28,14,11,8,9,8,6,93,79,59,1030,1025,1010,10,9,8,13,3,,0.00,5,Rain,309<br />
2002-3-1,18,13,9,10,8,6,93,73,52,1032,1028,1009,10,10,9,19,3,,0.00,4,Rain,223<br />
2002-3-2,18,14,10,10,9,7,94,79,52,1033,1027,1008,10,10,7,16,3,,0.00,5,Rain,280<br />
2002-3-3,17,13,9,9,8,7,93,77,52,1032,1028,1012,10,10,8,23,6,,0.00,5,Rain,305<br />
2002-3-4,17,12,8,8,7,6,93,81,52,1034,1030,1012,10,9,7,11,3,,0.00,4,Rain,107<br />
2002-3-5,15,12,8,8,7,6,93,81,55,1036,1031,1013,10,9,7,14,3,,0.00,4,Rain,104<br />
2002-3-6,21,13,6,8,6,2,93,68,30,1034,1030,1010,10,10,10,14,3,,0.00,4,,84<br />
2002-3-7,19,13,8,9,7,5,87,72,52,1032,1027,1009,10,10,8,27,6,,0.00,5,Rain,68<br />
2002-3-8,15,11,8,7,7,5,93,75,55,1032,1028,1009,10,10,9,27,5,,0.00,6,Rain,43<br />
2002-3-9,17,13,9,9,7,6,88,74,48,1033,1028,1011,10,10,9,19,3,,0.00,5,Rain,94<br />
2002-3-10,19,14,9,9,7,4,94,72,40,1034,1031,1026,10,10,8,21,5,,0.00,5,Rain,59<br />
2002-3-11,20,13,7,9,7,6,93,72,40,1032,1026,1010,10,10,10,24,3,,0.00,5,,118<br />
2002-3-12,18,14,10,9,8,6,94,70,45,1033,1031,1028,10,10,8,14,3,,0.00,6,,106<br />
2002-3-13,17,13,9,9,8,6,93,75,48,1033,1030,1014,10,10,8,27,5,,0.00,5,Rain,230<br />
2002-3-14,33,21,9,23,8,5,94,69,40,1033,1027,1010,10,10,9,16,5,,0.00,5,Rain,326<br />
2002-3-15,19,13,7,9,7,5,93,71,40,1034,1029,1008,10,10,8,21,5,,0.00,5,Rain,108<br />
2002-3-16,19,13,7,8,7,5,93,78,40,1032,1027,1009,10,10,8,23,3,,0.00,5,Rain-Thunderstorm,58<br />
2002-3-17,30,19,9,24,8,5,93,75,45,1032,1023,1006,10,9,7,19,3,,0.00,5,Rain-Thunderstorm,312<br />
2002-3-18,19,14,9,9,7,6,93,74,43,1033,1025,1006,10,10,8,19,5,,0.00,5,Rain,270<br />
2002-3-19,20,13,7,9,8,5,93,77,37,1031,1026,1009,10,10,6,19,6,,0.00,5,Rain-Thunderstorm,119<br />
2002-3-20,16,12,9,9,8,7,93,78,59,1032,1030,1028,10,10,8,19,3,,0.00,6,Rain,283<br />
2002-3-21,18,13,9,9,8,6,94,76,45,1034,1029,1009,10,10,8,14,2,,0.00,5,Rain,75<br />
2002-3-22,18,13,9,9,8,6,93,76,48,1033,1028,1012,10,10,9,24,5,,0.00,5,Rain,106<br />
2002-3-23,21,14,8,8,7,5,93,66,38,1033,1028,1012,10,10,9,24,3,,0.00,4,,4<br />
2002-3-24,20,14,9,9,8,6,87,71,40,1033,1030,1026,10,10,8,21,3,,0.00,5,,166<br />
2002-3-25,19,13,8,9,7,6,94,72,43,1033,1028,1006,10,9,7,21,6,,0.00,5,Rain,290<br />
2002-3-26,20,15,9,9,8,4,94,72,35,1032,1028,1010,10,10,9,19,3,,0.00,4,Rain,80<br />
2002-3-27,20,14,8,9,7,3,93,67,35,1032,1029,1025,10,10,8,16,5,,0.00,4,,61<br />
2002-3-28,18,13,8,9,7,4,88,77,42,1036,1031,1027,10,9,6,19,3,,0.00,6,Rain,100<br />
2002-3-29,20,12,5,8,6,4,93,67,37,1033,1030,1025,10,10,9,19,3,,0.00,4,Rain-Thunderstorm,22<br />
2002-3-30,18,12,7,9,7,6,93,74,45,1033,1025,1008,10,9,7,14,6,,0.00,5,Rain,16<br />
2002-3-31,17,13,9,9,8,5,93,77,48,1033,1027,1007,10,9,7,16,3,,0.00,5,Rain,53<br />
2002-4-1,19,14,9,9,8,6,93,74,46,1033,1031,1027,10,9,8,23,3,,0.00,5,Rain-Thunderstorm,73<br />
2002-4-2,19,14,8,8,7,4,93,70,40,1033,1030,1027,10,10,8,23,5,,0.00,4,,335<br />
2002-4-3,20,13,6,8,6,4,93,69,37,1035,1032,1029,10,10,9,21,3,,0.00,2,,12<br />
2002-4-4,20,13,6,7,6,0,93,64,26,1037,1033,1028,10,10,9,19,3,,0.00,4,,5<br />
2002-4-5,17,13,10,9,7,6,87,73,52,1035,1032,1029,10,9,6,27,8,,0.00,5,Rain-Thunderstorm,276<br />
2002-4-6,20,13,6,8,7,5,93,71,40,1034,1030,1025,10,10,8,19,6,,0.00,4,,101<br />
2002-4-7,21,14,8,8,7,4,87,66,35,1031,1029,1025,10,10,10,19,5,,0.00,3,,45<br />
2002-4-8,21,13,6,7,6,3,93,67,35,1033,1029,1011,10,10,9,16,3,,0.00,3,,13<br />
2002-4-9,19,12,6,8,5,3,87,63,42,1033,1028,1013,10,10,10,24,5,,0.00,5,,315<br />
2002-4-10,20,13,6,8,6,2,93,66,30,1032,1025,1010,10,10,9,27,3,,0.00,4,,342<br />
2002-4-11,19,13,8,8,6,2,93,66,32,1031,1028,1010,10,10,9,27,5,,0.00,4,,59<br />
2002-4-12,19,14,9,7,6,3,87,63,37,1032,1027,1008,10,10,9,26,5,,0.00,6,,252<br />
2002-4-13,17,12,8,7,6,4,87,75,45,1032,1025,1008,10,9,8,26,3,,0.00,6,Rain,87<br />
2002-4-14,17,13,9,8,6,5,93,70,48,1032,1027,1013,10,10,8,26,3,,0.00,5,Rain,15<br />
2002-4-15,18,13,8,7,6,3,93,69,39,1033,1031,1028,10,10,9,23,3,,0.00,3,Rain,15<br />
2002-4-16,20,12,4,6,4,3,93,65,35,1034,1031,1027,10,10,9,24,3,,0.00,2,,296<br />
2002-4-17,21,13,5,7,5,3,93,63,31,1033,1030,1025,10,10,10,24,3,,0.00,3,Rain,64<br />
2002-4-18,19,13,8,7,6,3,87,65,35,1033,1030,1026,10,10,10,14,3,,0.00,5,,28<br />
2002-4-19,17,12,7,7,6,4,93,70,42,1034,1029,1008,10,10,9,19,3,,0.00,5,Rain,104<br />
2002-4-20,18,13,8,7,6,3,87,63,39,1031,1028,1010,10,10,9,19,3,,0.00,5,,18<br />
2002-4-21,16,11,6,7,6,5,93,75,51,1034,1031,1027,10,9,7,11,2,,0.00,5,Rain,73<br />
2002-4-22,16,12,8,7,7,5,93,73,48,1033,1026,1008,10,10,7,16,3,,0.00,5,,316<br />
2002-4-23,15,12,9,8,6,3,87,69,48,1034,1030,1011,10,10,9,19,5,,0.00,5,Rain,266<br />
2002-4-24,12,9,6,7,4,2,87,73,51,1034,1031,1029,10,10,9,14,2,,0.00,5,,103<br />
2002-4-25,19,11,3,6,4,2,93,70,37,1033,1030,1026,10,10,9,16,2,,0.00,4,,348<br />
2002-4-26,21,13,7,6,5,3,93,63,31,1032,1029,1026,10,10,9,14,3,,0.00,2,,73<br />
2002-4-27,21,13,6,20,6,2,94,69,34,1033,1030,1014,10,10,1,14,2,,0.00,5,Rain,32<br />
2002-4-28,21,14,8,7,5,3,82,59,31,1031,1029,1025,10,10,9,24,3,,0.00,4,,293<br />
2002-4-29,22,13,5,5,3,-5,93,56,16,1031,1029,1025,10,10,9,21,3,,0.00,1,,22<br />
2002-4-30,19,11,4,6,3,2,87,63,32,1034,1031,1029,10,10,8,21,3,,0.00,1,,359<br />
2002-5-1,20,11,3,4,3,-1,93,61,24,1035,1032,1029,10,10,8,21,3,,0.00,1,,52<br />
2002-5-2,21,13,6,6,4,0,87,61,25,1034,1032,1027,10,10,10,21,3,,0.00,2,,17<br />
2002-5-3,20,12,4,6,4,2,93,60,30,1033,1030,1027,10,10,9,27,5,,0.00,3,Rain,297<br />
2002-5-4,14,10,6,9,6,4,88,75,51,1035,1033,1030,10,10,7,16,3,,0.00,5,Rain,86<br />
2002-5-5,19,11,4,6,4,3,93,67,35,1036,1033,1029,10,10,9,19,3,,0.00,2,,10<br />
2002-5-6,18,11,4,5,2,1,87,63,32,1035,1033,1030,10,10,9,16,3,,0.00,3,,72<br />
2002-5-7,21,11,2,4,2,-2,87,58,24,1037,1033,1028,10,10,9,14,3,,0.00,2,,289<br />
2002-5-8,20,12,4,5,3,1,87,62,28,1035,1032,1028,10,10,8,19,2,,0.00,1,,66<br />
2002-5-9,18,10,3,6,4,2,93,71,40,1035,1033,1030,10,10,8,19,3,,0.00,2,Rain,31<br />
2002-5-10,19,10,2,4,3,1,93,68,32,1035,1032,1028,10,10,9,16,3,,0.00,1,,43<br />
2002-5-11,20,11,2,5,3,1,93,63,32,1036,1033,1029,10,10,9,19,3,,0.00,1,,310<br />
2002-5-12,19,11,4,6,4,3,93,66,37,1036,1033,1030,10,10,8,11,2,,0.00,2,,29<br />
2002-5-13,19,11,3,6,3,2,93,65,35,1034,1032,1028,10,10,8,21,3,,0.00,2,,92<br />
2002-5-14,21,12,3,5,2,-1,87,57,23,1033,1031,1026,10,10,9,37,5,71,0.00,1,,301<br />
2002-5-15,19,10,1,4,2,-1,93,61,30,1035,1032,1029,10,10,9,14,2,,0.00,1,,8<br />
2002-5-16,22,12,3,5,2,0,93,60,23,1035,1032,1027,10,10,9,21,5,,0.00,1,,298<br />
2002-5-17,15,10,5,7,4,2,87,75,48,1034,1032,1031,10,9,5,21,3,,0.00,4,Rain-Thunderstorm,328<br />
2002-5-18,18,12,6,6,4,3,93,70,37,1033,1031,1027,10,10,9,13,3,,0.00,4,,186<br />
2002-5-19,19,11,3,6,3,1,93,64,30,1033,1030,1026,10,10,9,23,5,,0.00,1,,293<br />
2002-5-20,21,11,2,4,1,-7,93,59,15,1035,1031,1027,10,10,8,16,3,,0.00,0,,283<br />
2002-5-21,21,11,2,3,1,-4,87,56,18,1034,1031,1027,10,10,8,14,2,,0.00,0,,311<br />
2002-5-22,17,10,4,5,3,0,87,64,34,1033,1031,1028,10,10,9,11,2,,0.00,4,,263<br />
2002-5-23,20,14,6,8,6,3,87,68,33,1033,1031,1029,10,10,8,14,3,,0.00,6,Rain-Thunderstorm,20<br />
2002-5-24,19,11,3,6,4,2,93,70,35,1034,1032,1028,10,10,8,19,3,,0.00,2,,288<br />
2002-5-25,21,11,2,5,1,-6,93,59,16,1034,1031,1026,10,10,8,14,2,,0.00,0,,350<br />
2002-5-26,21,11,1,3,-1,-6,87,54,17,1034,1030,1026,10,10,9,19,3,,0.00,0,,280<br />
2002-5-27,22,11,1,2,-1,-6,81,51,16,1032,1029,1025,10,10,9,21,3,,0.00,1,,286<br />
2002-5-28,20,11,3,4,2,1,87,60,30,1031,1029,1026,10,10,9,21,3,,0.00,1,,279<br />
2002-5-29,20,11,3,5,3,1,87,63,32,1032,1029,1026,10,10,8,21,3,,0.00,2,,292<br />
2002-5-30,20,12,4,5,3,1,87,62,28,1033,1030,1027,10,10,9,21,3,,0.00,3,,287<br />
2002-5-31,19,11,4,5,3,1,87,61,30,1035,1032,1028,10,10,9,24,5,,0.00,4,,300<br />
2002-6-1,18,11,5,5,3,2,87,62,34,1035,1032,1029,10,10,9,24,3,,0.00,3,,297<br />
2002-6-2,22,13,4,5,3,1,87,60,25,1034,1031,1027,10,10,8,19,5,,0.00,2,,304<br />
2002-6-3,18,11,5,6,4,2,87,66,40,1034,1031,1028,10,10,10,16,3,,0.00,4,,270<br />
2002-6-4,22,12,3,5,3,1,87,60,27,1033,1030,1027,10,10,9,24,3,,0.00,3,,10<br />
2002-6-5,22,13,5,6,3,-2,87,57,20,1033,1030,1026,10,10,8,16,3,,0.00,2,,320<br />
2002-6-6,22,12,3,5,3,-4,87,61,17,1034,1030,1026,10,10,8,14,2,,0.00,1,,308<br />
2002-6-7,22,13,4,6,4,2,87,62,29,1033,1031,1027,10,10,9,16,3,,0.00,1,,83<br />
2002-6-8,19,13,7,7,5,3,87,63,35,1034,1031,1028,10,10,10,14,3,,0.00,4,,106<br />
2002-6-9,21,13,6,5,3,0,81,59,25,1034,1031,1027,10,10,9,13,3,,0.00,3,,323<br />
2002-6-10,20,11,3,7,4,2,93,71,32,1034,1031,1028,10,10,9,19,3,,0.00,2,Rain,266<br />
2002-6-11,20,12,4,6,3,-2,93,65,23,1035,1032,1028,10,10,10,13,2,,0.00,3,,355<br />
2002-6-12,20,11,3,5,2,-1,93,61,28,1034,1031,1028,10,10,9,13,3,,0.00,1,,334<br />
2002-6-13,20,11,3,4,2,0,87,63,26,1034,1032,1028,10,10,9,23,3,,0.00,1,,324<br />
2002-6-14,18,10,2,4,3,-1,93,66,32,1036,1032,1028,10,10,8,19,3,,0.00,3,,40<br />
2002-6-15,17,11,6,4,3,2,81,59,37,1035,1033,1029,10,10,10,14,5,,0.00,3,,65<br />
2002-6-16,19,11,4,4,1,-3,87,57,24,1036,1033,1029,10,10,9,24,5,,0.00,2,,286<br />
2002-6-17,21,11,1,3,1,-1,93,58,23,1034,1031,1027,10,10,9,14,5,,0.00,0,,288<br />
2002-6-18,20,11,2,3,1,-4,87,62,20,1035,1031,1028,10,10,9,21,3,,0.00,1,,298<br />
2002-6-19,19,11,3,3,0,-5,87,56,19,1035,1032,1028,10,10,9,16,3,,0.00,1,,283<br />
2002-6-20,19,10,1,3,1,-2,93,64,24,1036,1033,1028,10,10,9,16,3,,0.00,2,,308<br />
2002-6-21,20,10,1,3,-1,-7,93,57,17,1036,1033,1029,10,10,9,21,3,,0.00,0,,56<br />
2002-6-22,18,9,1,1,-1,-3,81,58,26,1038,1035,1031,10,10,9,14,3,,0.00,2,,303<br />
2002-6-23,19,9,0,1,-1,-4,87,55,21,1037,1033,1029,10,10,9,13,3,,0.00,2,,296<br />
2002-6-24,18,10,2,2,0,-3,87,57,24,1036,1033,1029,10,10,9,19,3,,0.00,4,,280<br />
2002-6-25,20,10,0,0,-3,-9,93,51,13,1037,1034,1030,10,10,8,14,2,,0.00,2,,287<br />
2002-6-26,20,9,-1,-2,-3,-7,86,47,16,1037,1034,1029,10,10,9,21,3,,0.00,2,,286<br />
2002-6-27,19,11,3,0,-3,-6,70,44,20,1035,1032,1029,10,10,9,23,5,,0.00,4,,286<br />
2002-6-28,18,9,1,-2,-4,-6,65,45,19,1035,1033,1029,10,10,9,14,3,,0.00,3,,358<br />
2002-6-29,16,8,1,4,0,-3,76,57,27,1035,1033,1030,10,10,9,13,3,,0.00,3,,22<br />
2002-6-30,13,9,6,7,5,3,93,76,58,1036,1034,1032,10,9,7,21,3,,0.00,5,Rain,247<br />
2002-7-1,17,9,2,4,1,-2,93,64,27,1037,1034,1031,10,10,9,21,3,,0.00,3,,30<br />
2002-7-2,17,11,5,4,2,-3,87,59,27,1035,1032,1029,10,10,8,26,3,,0.00,5,Rain,312<br />
2002-7-3,18,10,3,4,1,-4,93,62,24,1033,1031,1027,10,10,9,34,6,48,0.00,5,,289<br />
2002-7-4,17,10,4,5,3,-2,87,65,31,1035,1032,1028,10,10,8,19,5,,0.00,5,Rain,309<br />
2002-7-5,15,10,6,7,4,1,87,72,42,1034,1031,1028,10,9,7,21,5,,0.00,5,Rain,28<br />
2002-7-6,17,9,1,2,-2,-6,87,54,20,1035,1031,1028,10,10,9,26,5,,0.00,2,,273<br />
2002-7-7,14,8,2,2,1,-1,93,68,38,1035,1032,1029,10,10,8,13,2,,0.00,2,,272<br />
2002-7-8,15,8,2,6,4,0,87,76,45,1034,1032,1029,10,10,8,21,5,,0.00,4,Rain,280<br />
2002-7-9,15,10,5,6,4,3,93,74,48,1035,1032,1029,10,10,8,24,5,,0.00,5,Rain,300<br />
2002-7-10,12,8,5,6,4,3,93,77,54,1034,1032,1029,10,9,7,16,5,,0.00,5,Rain,280<br />
2002-7-11,12,7,3,6,4,2,93,82,54,1036,1034,1031,10,9,7,23,3,,0.00,5,Rain,316<br />
2002-7-12,14,9,5,4,3,2,93,75,44,1037,1035,1031,10,9,8,19,3,,0.00,5,Rain,306<br />
2002-7-13,17,10,3,5,3,2,93,71,37,1035,1033,1029,10,10,9,24,3,,0.00,3,,313<br />
2002-7-14,18,10,2,4,2,0,93,63,30,1035,1032,1029,10,10,9,29,5,,0.00,4,,308<br />
2002-7-15,16,9,2,3,2,-1,93,62,31,1036,1033,1029,10,10,9,19,5,,0.00,3,,338<br />
2002-7-16,17,9,1,3,1,-2,93,61,30,1035,1033,1029,10,10,8,23,3,,0.00,2,,312<br />
2002-7-17,15,10,5,5,3,1,87,68,39,1035,1033,1025,10,10,9,19,3,,0.00,4,,85<br />
2002-7-18,16,9,3,4,2,0,93,64,34,1036,1033,1029,10,10,9,16,3,,0.00,4,,312<br />
2002-7-19,16,9,2,3,0,-3,87,62,27,1034,1032,1028,10,10,8,21,3,,0.00,2,,276<br />
2002-7-20,18,9,0,2,-3,-12,93,53,13,1035,1031,1027,10,10,9,13,3,,0.00,1,,292<br />
2002-7-21,19,9,-1,-1,-6,-12,86,44,11,1034,1030,1027,10,10,9,14,3,,0.00,0,,286<br />
2002-7-22,21,9,-2,3,-4,-12,80,47,10,1034,1030,1024,10,10,10,13,3,,0.00,0,,271<br />
2002-7-23,20,10,1,4,-1,-11,93,59,12,1034,1032,1027,10,9,8,23,3,,0.00,1,,298<br />
2002-7-24,19,9,0,3,-2,-9,81,51,14,1036,1032,1029,10,10,9,16,3,,0.00,1,,311<br />
2002-7-25,19,10,2,4,1,-3,87,58,23,1036,1032,1025,10,10,9,23,3,,0.00,1,,18<br />
2002-7-26,17,11,5,3,2,0,81,60,32,1036,1033,1029,10,10,9,19,3,,0.00,3,,299<br />
2002-7-27,17,10,3,4,2,1,87,65,37,1035,1033,1030,10,10,9,16,3,,0.00,4,Rain,26<br />
2002-7-28,15,8,1,3,1,-1,93,66,39,1035,1034,1031,10,10,8,14,2,,0.00,3,Rain,337<br />
2002-7-29,19,11,3,3,1,-2,87,58,24,1036,1033,1029,10,10,9,26,5,,0.00,3,,292<br />
2002-7-30,19,10,1,2,0,-2,93,58,24,1036,1033,1029,10,10,9,27,5,,0.00,2,,282<br />
2002-7-31,21,11,1,3,-1,-5,93,55,18,1035,1032,1028,10,10,8,24,5,,0.00,2,,315<br />
2002-8-1,18,10,2,3,2,0,87,52,32,1034,1031,1028,10,10,8,24,6,,0.00,2,,308<br />
2002-8-2,17,10,3,2,1,0,87,55,32,1035,1032,1029,10,10,8,16,5,,0.00,3,,360<br />
2002-8-3,21,12,4,3,0,-4,81,53,18,1036,1033,1029,10,9,5,16,3,,0.00,2,,284<br />
2002-8-4,22,12,3,4,1,-7,81,54,14,1036,1032,1027,10,10,8,19,3,,0.00,1,,324<br />
2002-8-5,21,12,3,4,3,1,87,60,30,1033,1030,1027,10,10,9,26,5,,0.00,3,Rain,76<br />
2002-8-6,20,12,5,4,2,0,81,56,28,1033,1031,1027,10,10,9,19,5,,0.00,4,,340<br />
2002-8-7,21,11,2,2,-1,-9,93,55,13,1037,1033,1030,10,10,9,23,3,,0.00,2,,304<br />
2002-8-8,20,10,1,2,-3,-10,87,47,12,1036,1033,1029,10,10,9,26,5,,0.00,1,,1<br />
2002-8-9,20,10,1,2,-1,-4,75,49,23,1036,1034,1030,10,10,9,34,6,53,0.00,1,,38<br />
2002-8-10,24,14,4,22,1,-3,89,53,24,1036,1033,1011,10,10,10,16,3,,0.00,2,,70<br />
2002-8-11,19,10,1,1,-3,-8,87,48,18,1036,1033,1030,10,10,9,23,5,,0.00,1,,21<br />
2002-8-12,19,9,0,2,-3,-11,81,49,13,1037,1033,1029,10,10,8,21,3,,0.00,1,,202<br />
2002-8-13,19,9,0,2,-1,-4,93,57,21,1036,1033,1028,10,10,8,14,3,,0.00,2,,326<br />
2002-8-14,20,11,2,2,-1,-5,87,52,20,1035,1032,1028,10,10,8,24,3,,0.00,2,,323<br />
2002-8-15,18,11,4,4,2,0,81,56,30,1035,1033,1029,10,10,8,23,5,,0.00,4,,335<br />
2002-8-16,20,12,4,4,2,-1,81,55,26,1035,1032,1029,10,10,9,29,6,,0.00,3,,315<br />
