
COT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-2-2,18,12,6,12,10,6,100,81,56,1026,1024,1021,10,10,10,19,5,,0.00,4,Fog,58<br />
2006-2-3,20,14,9,11,9,8,100,76,49,1026,1024,1021,10,10,10,16,8,,0.00,4,,70<br />
2006-2-4,19,13,7,13,11,7,100,88,60,1026,1024,1022,10,10,7,23,6,,0.00,5,Fog-Rain-Thunderstorm,284<br />
2006-2-5,18,13,8,13,11,8,100,89,64,1026,1025,1022,10,8,1,21,6,,0.00,4,Fog,288<br />
2006-2-6,19,14,11,13,11,8,100,84,49,1026,1025,1023,10,10,9,61,11,,0.00,5,,272<br />
2006-2-7,20,14,8,13,11,7,100,84,52,1026,1025,1022,10,10,10,27,6,,0.00,4,Fog-Thunderstorm,302<br />
2006-2-8,20,14,8,13,10,8,100,89,56,1026,1024,1022,10,6,0,26,6,,0.00,3,Fog-Rain-Thunderstorm,340<br />
2006-2-9,19,14,9,13,11,9,100,87,56,1028,1026,1023,10,8,4,19,8,,0.00,5,Fog,312<br />
2006-2-10,22,14,8,12,9,0,100,83,25,1029,1027,1024,10,6,1,24,5,,0.00,4,Fog,268<br />
2006-2-11,21,12,4,12,9,4,100,83,43,1029,1027,1024,10,7,1,14,3,,0.00,4,Fog,74<br />
2006-2-12,20,13,7,13,11,7,100,87,49,1028,1027,1024,10,8,1,24,6,,0.00,3,Fog,292<br />
2006-2-13,20,14,8,13,11,5,100,86,37,1029,1027,1024,10,9,7,26,8,,0.00,4,Fog,314<br />
2006-2-14,20,13,7,13,9,5,100,78,37,1028,1026,1023,10,9,2,24,6,,0.00,3,Fog,307<br />
2006-2-15,23,13,3,13,8,2,100,81,31,1027,1025,1022,10,7,0,19,6,,0.00,2,Fog,346<br />
2006-2-16,19,13,8,13,9,6,100,82,43,1027,1025,1022,10,10,6,14,8,,0.00,4,Fog,8<br />
2006-2-17,19,14,9,12,10,7,100,79,46,1029,1025,1023,10,9,6,185,10,,0.00,4,,259<br />
2006-2-18,19,13,7,12,10,7,100,89,52,1027,1026,1023,10,5,0,21,5,,0.00,3,Fog,314<br />
2006-2-19,19,14,9,14,11,9,100,87,68,1027,1025,1023,10,6,1,26,8,,0.00,4,Fog,273<br />
2006-2-20,19,14,9,13,11,9,100,85,56,1027,1025,1022,10,7,1,24,6,,0.00,3,Fog,279<br />
2006-2-21,19,13,7,12,9,6,100,81,43,1026,1024,1022,10,9,2,23,6,,0.00,3,Fog-Rain-Thunderstorm,286<br />
2006-2-22,19,13,7,11,7,4,100,70,37,1027,1025,1022,10,10,10,21,10,,0.00,3,Fog,87<br />
2006-2-23,19,12,6,10,7,6,100,74,46,1027,1025,1023,10,10,10,26,8,,0.00,3,,74<br />
2006-2-24,20,12,5,12,8,5,100,79,40,1027,1024,1021,10,9,1,23,8,,0.00,3,Fog,31<br />
2006-2-25,19,13,8,11,8,4,100,71,40,1027,1025,1022,10,10,10,19,8,,0.00,4,Fog,63<br />
2006-2-26,19,14,11,13,9,6,100,76,43,1027,1025,1022,10,10,8,23,11,,0.00,5,,58<br />
2006-2-27,18,12,6,13,10,6,100,88,52,1027,1025,1023,10,6,1,19,6,,0.00,4,Fog-Rain-Thunderstorm,313<br />
2006-2-28,18,13,9,12,10,9,100,79,56,1027,1025,1022,10,10,9,19,8,,0.00,4,Fog,74<br />
2006-3-1,19,13,7,11,8,7,100,79,46,1028,1026,1023,10,10,10,23,10,,0.00,3,Fog,61<br />
2006-3-2,20,14,8,14,11,7,100,84,43,1028,1026,1023,10,9,4,23,10,,0.00,3,Rain-Thunderstorm,30<br />
2006-3-3,20,14,8,13,11,7,100,85,43,1028,1026,1023,10,8,2,19,6,,0.00,3,Rain-Thunderstorm,329<br />
2006-3-4,20,14,9,13,11,9,100,88,52,1028,1026,1023,10,8,1,16,6,,0.00,5,Fog,10<br />
2006-3-5,19,14,11,14,11,10,100,89,60,1028,1026,1024,10,6,1,14,6,,0.00,5,Fog,8<br />
2006-3-6,18,14,10,13,11,10,100,90,64,1028,1026,1024,10,7,2,14,5,,0.00,5,Fog,130<br />
2006-3-7,15,12,10,13,12,10,100,97,82,1028,1026,1024,10,6,2,21,5,,0.00,5,Rain,346<br />
2006-3-8,16,13,10,14,11,9,100,91,72,1028,1026,1022,10,6,3,14,5,,0.00,5,Rain-Thunderstorm,272<br />
2006-3-9,17,13,10,13,11,10,100,93,72,1028,1025,1023,10,8,5,19,5,29,0.00,6,Rain-Thunderstorm,39<br />
2006-3-10,19,14,9,14,11,8,100,88,52,1027,1025,1023,10,9,3,16,5,,0.00,6,Thunderstorm,3<br />
2006-3-11,19,12,6,13,10,6,100,86,43,1028,1026,1023,10,9,1,19,6,,0.00,3,Fog-Rain,145<br />
2006-3-12,19,12,6,13,9,6,100,84,56,1027,1025,1022,10,7,0,23,5,,0.00,3,Fog-Thunderstorm,296<br />
2006-3-13,19,13,8,12,11,8,100,86,59,1025,1024,1021,10,9,1,24,8,,0.00,4,Fog,298<br />
2006-3-14,17,13,11,13,11,10,100,89,63,1026,1024,1021,10,8,4,21,8,,0.00,5,Rain,293<br />
2006-3-15,18,14,10,13,11,9,100,89,59,1028,1025,1022,10,7,3,24,8,34,0.00,5,Fog-Rain,25<br />
2006-3-16,18,14,10,13,11,9,100,86,59,1027,1025,1022,10,8,4,19,6,,0.00,5,,128<br />
2006-3-17,18,14,11,14,12,10,100,89,63,1027,1025,1022,10,7,1,24,6,,0.00,5,Rain-Thunderstorm,100<br />
2006-3-18,18,14,10,13,11,10,100,91,59,1026,1024,1022,10,8,1,27,6,,0.00,5,Fog-Rain-Thunderstorm,353<br />
2006-3-19,18,14,10,13,11,7,100,85,52,1026,1024,1020,10,9,7,171,11,,0.00,4,Fog-Rain,101<br />
2006-3-20,18,14,10,12,11,9,100,89,59,1026,1024,1020,10,10,9,14,6,,0.00,4,,5<br />
2006-3-21,18,14,10,11,9,8,100,79,52,1026,1024,1022,10,10,10,19,10,,0.00,4,,70<br />
2006-3-22,17,13,10,12,10,9,94,83,68,1028,1025,1023,10,10,10,19,10,,0.00,4,,51<br />
2006-3-23,19,14,9,14,11,9,100,88,59,1028,1026,1023,10,9,8,14,5,,0.00,4,,309<br />
2006-3-24,17,13,11,14,12,10,100,95,72,1028,1026,1023,10,7,3,23,6,,0.00,6,Rain-Thunderstorm,333<br />
2006-3-25,16,13,10,13,12,10,100,95,82,1028,1026,1024,10,5,0,11,6,,0.00,6,Fog-Rain-Thunderstorm,320<br />
2006-3-26,14,12,10,13,11,10,100,97,82,1029,1026,1024,10,5,1,13,3,,0.00,5,Fog-Rain,60<br />
2006-3-27,16,12,9,13,11,9,100,89,68,1029,1027,1024,10,10,9,16,8,,0.00,5,Fog,56<br />
2006-3-28,16,13,10,13,11,9,100,89,77,1030,1028,1025,10,10,4,13,5,,0.00,5,,78<br />
2006-3-29,17,13,9,12,11,9,100,87,63,1029,1026,1023,10,9,4,74,10,,0.00,5,,63<br />
2006-3-30,21,13,7,14,11,6,100,85,38,1028,1025,1022,10,8,1,19,6,32,0.00,4,Fog-Rain-Thunderstorm,307<br />
2006-3-31,19,13,8,12,10,7,100,84,46,1028,1027,1024,10,8,3,19,6,,0.00,5,Fog,331<br />
2006-4-1,19,14,11,13,12,9,100,85,52,1028,1026,1023,10,8,5,19,5,,0.00,5,Fog,267<br />
2006-4-2,18,14,10,13,11,9,100,89,68,1027,1025,1023,10,9,5,16,5,,0.00,5,Fog,253<br />
2006-4-3,18,13,9,13,11,8,100,87,59,1027,1025,1022,10,8,3,19,5,,0.00,4,Fog-Thunderstorm,291<br />
2006-4-4,17,13,9,13,12,8,100,92,72,1026,1024,1022,10,9,3,24,8,,0.00,5,Fog-Rain-Thunderstorm,335<br />
2006-4-5,16,13,11,13,12,10,100,95,72,1027,1025,1022,10,8,4,11,6,,0.00,5,Rain-Thunderstorm,280<br />
2006-4-6,19,14,10,15,11,10,100,91,56,1027,1024,1021,10,8,3,14,5,,0.00,5,Fog-Rain-Thunderstorm,288<br />
2006-4-7,16,13,10,13,12,10,100,91,82,1027,1025,1023,10,9,7,13,3,,0.00,5,Fog,60<br />
2006-4-8,17,13,11,12,11,9,100,82,63,1028,1026,1023,10,10,9,19,6,,0.00,5,,91<br />
2006-4-9,20,14,8,13,10,5,100,87,37,1027,1025,1023,10,10,8,19,6,39,0.00,4,Rain-Thunderstorm,269<br />
2006-4-10,19,13,7,13,11,7,100,90,59,1027,1024,1021,10,6,0,23,6,,0.00,4,Fog-Rain-Thunderstorm,335<br />
2006-4-11,19,14,11,15,12,10,100,89,60,1025,1023,1020,10,8,3,23,6,,0.00,4,Fog-Thunderstorm,310<br />
2006-4-12,16,13,11,13,12,11,100,95,77,1027,1024,1023,10,8,4,23,6,,0.00,5,Fog-Rain-Thunderstorm,308<br />
2006-4-13,18,14,10,12,11,10,100,92,64,1026,1024,1021,10,8,5,16,3,,0.00,6,Thunderstorm,308<br />
2006-4-14,17,13,10,12,11,9,100,89,63,1027,1025,1022,10,9,3,14,5,,0.00,6,Rain,278<br />
2006-4-15,19,14,10,14,12,10,100,90,64,1027,1025,1023,10,10,10,23,3,,0.00,5,Thunderstorm,286<br />
2006-4-16,19,14,10,12,11,8,100,81,52,1029,1027,1024,10,10,6,19,5,,0.00,4,Fog,84<br />
2006-4-17,18,14,11,12,10,8,100,80,56,1028,1027,1024,10,10,8,19,8,,0.00,4,,103<br />
2006-4-18,19,14,10,14,11,1,100,88,50,1028,1026,1022,10,9,5,19,5,,0.00,4,Rain-Thunderstorm,193<br />
2006-4-19,19,14,11,14,12,10,100,88,60,1027,1025,1023,10,9,5,19,6,,0.00,4,Fog-Thunderstorm,340<br />
2006-4-20,19,14,11,14,11,9,100,81,52,1027,1025,1023,10,10,10,23,10,,0.00,5,Thunderstorm,76<br />
2006-4-21,18,13,9,11,9,8,100,75,56,1028,1026,1024,10,10,10,27,8,,0.00,5,,88<br />
2006-4-22,18,13,9,11,9,7,100,73,52,1027,1025,1023,10,10,10,29,14,,0.00,4,,80<br />
2006-4-23,16,13,11,13,11,10,100,88,68,1028,1025,1024,10,9,0,14,8,,0.00,4,,72<br />
2006-4-24,17,13,10,11,10,9,100,84,59,1028,1025,1023,10,10,8,19,6,,0.00,4,,42<br />
2006-4-25,19,14,9,13,11,8,100,83,49,1027,1025,1022,10,10,8,16,6,,0.00,4,,345<br />
2006-4-26,16,13,10,15,12,10,100,93,72,1028,1026,1012,10,9,3,13,5,,0.00,5,Fog,42<br />
2006-4-27,18,14,9,14,12,9,100,94,64,1028,1027,1024,10,8,2,16,6,,0.00,5,Fog-Rain-Thunderstorm,351<br />
2006-4-28,17,13,9,15,11,8,100,94,72,1029,1026,1023,10,5,0,24,5,,0.00,5,Fog,294<br />
2006-4-29,18,13,8,14,11,8,100,93,64,1026,1024,1021,10,6,0,21,5,,0.00,4,Fog,314<br />
2006-4-30,16,13,11,13,12,11,100,95,77,1027,1025,1023,10,9,3,23,5,,0.00,6,Rain-Thunderstorm,247<br />
2006-5-1,18,14,11,14,12,10,100,92,72,1027,1025,1023,10,9,4,171,16,,0.00,5,Fog-Thunderstorm,262<br />
2006-5-2,16,13,11,13,12,10,100,94,77,1028,1026,1024,10,8,1,16,5,32,0.00,5,Fog-Rain,268<br />
2006-5-3,24,17,11,24,13,10,100,93,64,1028,1026,1017,10,9,4,14,5,,0.00,5,Fog-Rain-Thunderstorm,282<br />
2006-5-4,19,14,11,15,12,11,100,92,64,1027,1025,1022,10,7,3,19,5,,0.00,5,Fog-Rain-Thunderstorm,321<br />
2006-5-5,18,14,10,14,12,10,100,96,77,1028,1026,1024,10,8,5,19,3,,0.00,5,Fog-Rain-Thunderstorm,249<br />
2006-5-6,17,14,12,14,12,11,100,94,82,1028,1026,1023,10,8,2,13,3,,0.00,5,Fog-Rain,291<br />
2006-5-7,19,16,11,13,12,10,100,89,56,1029,1026,1023,10,8,3,19,5,,0.00,5,Rain-Thunderstorm,318<br />
2006-5-8,18,14,11,15,13,11,100,94,77,1028,1026,1022,10,9,6,16,6,,0.00,4,Fog-Thunderstorm,278<br />
2006-5-9,18,14,11,14,12,10,100,91,59,1028,1026,1023,10,8,3,16,5,,0.00,5,Rain-Thunderstorm,280<br />
2006-5-10,14,12,11,14,12,10,100,96,82,1029,1027,1025,10,9,3,13,3,,0.00,6,Fog-Rain,122<br />
2006-5-11,17,13,11,14,12,11,100,96,72,1028,1026,1024,10,8,1,13,5,,0.00,4,Fog-Rain-Hail-Thunderstorm,352<br />
2006-5-12,18,14,11,14,13,11,100,89,68,1028,1026,1024,10,9,7,16,6,,0.00,5,Fog-Rain-Thunderstorm,277<br />
2006-5-13,19,14,10,11,9,7,100,80,49,1030,1027,1024,10,10,10,14,3,,0.00,4,,92<br />
2006-5-14,20,13,6,13,9,6,100,81,49,1029,1028,1025,10,9,1,14,6,,0.00,4,Fog,57<br />
2006-5-15,18,14,11,13,11,9,100,84,56,1029,1027,1025,10,10,10,21,6,,0.00,5,Rain,71<br />
2006-5-16,18,14,11,13,11,10,100,88,63,1028,1026,1024,10,9,5,14,6,,0.00,5,Rain,1<br />
2006-5-17,16,13,11,14,12,10,100,94,77,1029,1027,1026,10,9,6,19,5,,0.00,5,Fog,281<br />
2006-5-18,19,14,10,12,11,9,100,82,56,1030,1028,1026,10,9,5,19,3,,0.00,5,,122<br />
2006-5-19,17,12,8,14,11,8,100,94,77,1029,1028,1026,10,9,4,14,5,,0.00,4,Fog-Rain-Thunderstorm,350<br />
2006-5-20,20,12,5,14,11,5,100,91,56,1028,1026,1023,10,8,3,26,5,,0.00,4,Fog-Rain-Thunderstorm,287<br />
2006-5-21,19,14,11,14,11,9,100,85,52,1027,1025,1023,10,9,7,19,5,,0.00,5,,61<br />
2006-5-22,20,13,6,9,6,1,100,73,28,1029,1026,1024,10,9,0,27,8,,0.00,1,Fog,68<br />
2006-5-23,19,12,6,10,7,5,100,76,46,1030,1028,1026,10,10,10,14,8,,0.00,3,Fog,57<br />
2006-5-24,16,13,11,11,11,9,100,92,63,1029,1028,1027,10,9,8,23,5,,0.00,6,,170<br />
2006-5-25,18,14,12,12,10,9,94,72,56,1027,1026,1024,10,10,10,26,14,,0.00,4,,97<br />
2006-5-26,15,13,11,12,11,10,100,91,72,1028,1026,1024,10,9,0,10,5,,0.00,5,Rain,53<br />
2006-5-27,18,13,9,13,10,9,100,87,56,1028,1026,1024,10,10,10,13,6,,0.00,4,Fog,355<br />
2006-5-28,17,13,10,13,11,10,100,88,63,1028,1026,1024,10,10,9,14,5,,0.00,5,,45<br />
2006-5-29,13,10,8,11,9,7,100,96,88,1028,1027,1026,10,10,10,8,3,,0.00,4,Fog,21<br />
2006-5-30,18,13,9,12,11,9,100,89,64,1027,1026,1026,10,10,7,10,3,,0.00,4,,33<br />
2006-5-31,20,16,11,11,9,8,94,66,49,1027,1025,1023,10,10,10,23,13,,0.00,6,,98<br />
2006-6-1,19,14,9,12,11,9,100,85,56,1028,1025,1014,10,9,0,23,6,,0.00,6,Rain-Thunderstorm,92<br />
2006-6-2,17,13,9,13,11,8,94,87,63,1028,1027,1025,10,10,7,14,6,40,0.00,4,Fog,327<br />
2006-6-3,20,14,9,13,11,9,100,87,56,1029,1027,1024,10,9,5,16,6,,0.00,5,Rain-Thunderstorm,28<br />
2006-6-4,18,14,11,14,12,9,100,89,56,1027,1026,1023,10,9,4,14,5,,0.00,5,,296<br />
2006-6-5,16,13,10,14,12,10,100,96,82,1027,1025,1023,10,9,6,19,3,,0.00,6,Fog-Rain,238<br />
2006-6-6,16,13,10,14,12,10,100,91,72,1028,1026,1024,10,9,5,19,5,,0.00,5,Rain,288<br />
2006-6-7,16,13,10,13,11,9,100,93,72,1029,1027,1020,10,9,1,13,3,,0.00,5,Fog,338<br />
2006-6-8,17,13,10,13,11,9,100,96,68,1029,1027,1025,10,5,0,21,6,,0.00,6,Fog-Rain-Thunderstorm,306<br />
2006-6-9,17,13,9,13,11,9,100,88,63,1028,1026,1023,10,10,9,16,5,,0.00,5,Rain,56<br />
2006-6-10,18,14,10,14,11,9,100,90,59,1027,1025,1023,10,9,1,26,6,,0.00,5,Rain-Thunderstorm,294<br />
2006-6-11,19,14,10,13,11,10,100,94,64,1028,1026,1024,10,7,0,19,3,,0.00,5,Fog-Rain,227<br />
2006-6-12,19,14,10,12,10,8,100,82,49,1028,1026,1023,10,10,8,19,6,,0.00,4,Fog,86<br />
2006-6-13,19,14,10,12,11,9,100,81,52,1028,1026,1024,10,10,9,24,6,,0.00,4,,87<br />
2006-6-14,17,13,10,12,11,9,100,88,59,1029,1027,1025,10,9,5,13,5,,0.00,5,,352<br />
2006-6-15,18,14,10,12,11,9,100,85,56,1028,1027,1024,10,10,7,13,8,,0.00,5,,60<br />
2006-6-16,17,13,10,11,10,8,100,78,59,1028,1026,1024,10,10,10,23,8,,0.00,4,,111<br />
2006-6-17,18,13,8,11,9,8,100,79,56,1028,1026,1024,10,10,10,23,8,,0.00,4,Fog,123<br />
2006-6-18,17,13,10,11,10,9,100,80,59,1028,1026,1024,10,10,10,19,10,,0.00,4,,77<br />
2006-6-19,18,13,9,11,9,8,100,78,56,1028,1026,1024,10,10,10,23,10,,0.00,4,,81<br />
2006-6-20,18,14,10,13,11,9,100,83,59,1027,1026,1023,10,10,10,42,10,,0.00,6,,117<br />
2006-6-21,17,13,10,13,11,9,100,85,59,1028,1026,1023,10,10,8,19,6,,0.00,5,,94<br />
2006-6-22,18,13,9,11,9,8,100,77,52,1028,1027,1025,10,10,10,26,11,,0.00,4,,104<br />
2006-6-23,17,13,9,13,9,6,100,75,48,1029,1027,1024,10,10,10,19,8,,0.00,4,,139<br />
2006-6-24,18,12,7,12,9,7,100,78,52,1028,1026,1024,10,10,10,19,6,,0.00,3,,113<br />
2006-6-25,18,14,11,13,10,9,100,81,59,1027,1026,1024,10,10,7,23,8,,0.00,4,,103<br />
2006-6-26,19,14,10,12,10,9,100,78,52,1028,1026,1023,10,10,10,27,10,,0.00,5,,104<br />
2006-6-27,17,13,11,14,11,8,100,85,55,1030,1027,1026,10,10,7,29,8,,0.00,4,,105<br />
2006-6-28,19,14,9,11,9,8,100,73,56,1029,1028,1025,10,10,10,27,10,40,0.00,4,,120<br />
2006-6-29,17,13,11,11,9,7,94,75,59,1029,1027,1025,10,10,10,27,13,,0.00,4,,123<br />
2006-6-30,18,16,13,11,9,8,82,69,56,1028,1027,1025,10,10,10,26,16,,0.00,5,,116<br />
2006-7-1,18,14,11,11,9,7,100,72,49,1028,1027,1026,10,10,8,34,16,,0.00,5,,120<br />
2006-7-2,18,14,12,11,9,8,94,73,56,1030,1028,1026,10,10,10,23,11,,0.00,4,,110<br />
2006-7-3,18,14,10,12,11,8,100,81,63,1030,1029,1027,10,10,10,29,13,,0.00,4,,112<br />
2006-7-4,17,13,11,12,10,9,94,83,63,1029,1028,1025,10,10,10,24,8,,0.00,4,,139<br />
2006-7-5,18,14,10,11,10,9,94,79,56,1030,1028,1026,10,10,10,24,8,,0.00,4,,116<br />
2006-7-6,18,14,10,11,11,9,100,81,63,1030,1028,1026,10,10,10,24,8,,0.00,4,Fog,84<br />
2006-7-7,19,14,10,11,9,8,94,75,56,1029,1028,1026,10,10,10,29,13,,0.00,5,,105<br />
2006-7-8,19,14,11,11,9,7,94,72,49,1029,1027,1025,10,10,10,23,11,,0.00,4,,108<br />
2006-7-9,18,13,8,11,9,6,100,81,52,1028,1027,1024,10,10,6,23,10,,0.00,5,,96<br />
2006-7-10,18,12,7,12,9,7,100,84,55,1028,1026,1020,10,10,6,21,6,,0.00,5,,78<br />
2006-7-11,17,13,11,11,9,9,94,76,59,1029,1026,1025,10,10,10,24,10,,0.00,5,,79<br />
2006-7-12,18,13,9,11,9,8,100,75,55,1028,1027,1024,10,10,8,23,10,,0.00,5,,133<br />
2006-7-13,18,14,11,11,10,8,100,79,56,1028,1026,1024,10,9,8,24,6,,0.00,5,,101<br />
2006-7-14,19,14,11,12,10,8,100,82,52,1029,1026,1024,10,9,4,26,6,,0.00,5,Fog-Rain,120<br />
2006-7-15,18,14,10,11,10,9,100,79,59,1029,1027,1025,10,10,4,23,8,,0.00,5,,91<br />
2006-7-16,18,14,11,12,10,9,100,80,56,1028,1026,1024,10,10,10,26,10,,0.00,5,,154<br />
2006-7-17,19,14,10,12,9,8,100,79,52,1028,1026,1024,10,10,6,26,8,,0.00,5,,105<br />
2006-7-18,17,13,10,12,10,9,100,80,59,1028,1027,1025,10,10,8,23,6,,0.00,6,Fog,149<br />
2006-7-19,16,13,10,11,10,8,100,82,63,1029,1027,1025,10,10,7,29,8,27,0.00,4,,160<br />
2006-7-20,17,12,8,12,9,7,100,77,52,1029,1027,1026,10,10,10,19,8,,0.00,4,,118<br />
2006-7-21,18,14,10,11,9,1,100,78,50,1028,1027,1024,10,10,9,19,8,,0.00,4,,84<br />
2006-7-22,18,13,9,11,9,8,100,82,52,1028,1026,1024,10,10,10,16,6,,0.00,4,,75<br />
2006-7-23,18,14,10,10,8,6,100,74,52,1028,1026,1024,10,10,10,21,13,,0.00,5,,68<br />
2006-7-24,16,12,8,10,8,5,88,73,62,1028,1026,1024,10,10,10,24,10,29,0.00,4,,55<br />
2006-7-25,18,13,9,10,8,7,94,74,52,1028,1026,1023,10,10,10,63,19,,0.00,3,,68<br />
2006-7-26,19,12,6,12,8,6,100,78,43,1027,1025,1023,10,10,10,14,5,,0.00,5,Fog,92<br />
2006-7-27,18,12,7,13,10,7,100,87,52,1029,1026,1024,10,9,5,16,6,,0.00,4,Fog-Rain,300<br />
2006-7-28,14,11,8,12,10,8,100,94,82,1029,1028,1027,10,8,4,14,5,,0.00,6,,30<br />
2006-7-29,18,12,6,11,8,6,100,79,52,1029,1027,1023,10,10,10,19,6,,0.00,4,Fog,133<br />
2006-7-30,19,13,7,9,7,3,100,71,35,1029,1027,1024,10,10,10,23,8,,0.00,2,,109<br />
2006-7-31,17,12,7,10,8,6,100,77,48,1031,1028,1026,10,10,10,19,6,,0.00,4,Fog,57<br />
2006-8-1,18,13,9,9,8,7,94,72,49,1031,1029,1027,10,10,10,23,8,,0.00,4,Fog,123<br />
2006-8-2,17,13,11,9,7,5,88,67,45,1031,1029,1027,10,10,10,39,18,60,0.00,6,,138<br />
2006-8-3,17,12,7,9,7,5,100,70,48,1030,1028,1026,10,10,10,19,10,,0.00,4,,109<br />
2006-8-4,16,12,9,11,9,7,100,81,63,1029,1027,1024,10,10,10,24,10,,0.00,5,,98<br />
2006-8-5,18,14,10,11,9,6,100,78,48,1028,1026,1023,10,10,10,23,8,,0.00,4,,117<br />
2006-8-6,18,13,8,10,8,7,100,75,52,1027,1026,1023,10,10,10,16,10,,0.00,4,Fog,68<br />
2006-8-7,18,13,8,11,9,7,100,84,49,1027,1025,1023,10,10,3,14,6,,0.00,5,Fog,52<br />
2006-8-8,18,13,9,13,9,8,100,83,52,1028,1025,1023,10,10,8,14,6,,0.00,4,Fog-Rain,84<br />
