
VLAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-3-6,6,0,-6,-2,-5,-10,100,73,31,1019,1015,1011,19,8,0,29,6,,0.00,5,Fog,260<br />
2013-3-7,8,3,-1,1,-3,-14,100,68,18,1014,1005,1001,19,9,0,40,13,40,0.00,7,Fog-Snow,195<br />
2013-3-8,1,-3,-7,-4,-11,-22,100,55,16,1009,1004,1000,19,9,1,40,13,43,0.00,5,Snow,360<br />
2013-3-9,-4,-9,-14,-7,-17,-25,94,60,25,1015,1011,1004,19,8,1,35,18,47,0.00,6,Snow,39<br />
2013-3-10,-4,-9,-13,-6,-19,-23,93,49,28,1021,1013,1005,19,9,0,47,24,72,0.00,3,Snow,325<br />
2013-3-11,0,-11,-22,-3,-18,-26,94,53,20,1026,1022,1016,19,10,10,35,10,,0.00,2,,168<br />
2013-3-12,3,0,-3,-1,-2,-4,98,79,49,1016,1011,1007,19,9,5,21,11,26,0.00,8,,136<br />
2013-3-13,2,-3,-7,-1,-13,-19,93,46,18,1020,1014,1009,19,9,5,47,21,58,0.00,5,Rain-Snow,348<br />
2013-3-14,-2,-6,-11,-6,-16,-20,81,43,25,1027,1023,1020,19,10,10,32,16,47,0.00,1,,270<br />
2013-3-15,8,3,-2,-1,-4,-9,98,64,27,1020,1015,1012,19,10,10,29,11,,0.00,5,,163<br />
2013-3-16,3,-2,-8,-6,-15,-19,64,40,15,1023,1020,1017,19,10,10,40,21,58,0.00,2,,3<br />
2013-3-17,4,0,-4,1,-2,-13,100,84,50,1019,1010,1003,19,9,0,35,13,,0.00,6,Fog,167<br />
2013-3-18,9,3,-3,2,0,-3,100,91,62,1003,1000,996,10,4,0,32,6,50,0.00,7,Fog-Rain-Snow,359<br />
2013-3-19,-1,-6,-9,-3,-13,-17,93,54,34,1015,1011,1004,19,9,2,43,16,43,0.00,6,Rain-Snow,313<br />
2013-3-20,-4,-8,-12,-8,-17,-20,80,45,28,1019,1015,1009,19,10,10,35,19,43,0.00,6,Snow,348<br />
2013-3-21,0,-6,-12,-5,-16,-21,77,46,27,1014,1011,1006,19,10,10,35,16,,0.00,2,,236<br />
2013-3-22,0,-2,-5,-2,-12,-18,93,50,20,1014,1008,1003,19,11,3,35,18,55,0.00,5,Rain-Snow,332<br />
2013-3-23,2,-4,-10,-4,-14,-16,90,46,26,1017,1015,1014,19,10,10,26,13,,0.00,2,,312<br />
2013-3-24,2,-1,-4,-3,-9,-16,97,60,26,1016,1014,1012,19,11,10,21,6,,0.00,4,Snow,345<br />
2013-3-25,2,-2,-6,-8,-12,-13,86,49,29,1016,1014,1013,19,11,10,26,10,,0.00,4,,332<br />
2013-3-26,6,1,-4,-1,-8,-12,97,64,33,1019,1016,1014,19,11,10,32,10,35,0.00,5,,198<br />
2013-3-27,10,5,0,1,-1,-4,98,72,47,1014,1010,1006,19,10,10,40,16,32,0.00,7,,174<br />
2013-3-28,5,2,-1,-1,-9,-12,91,46,23,1015,1011,1007,19,11,10,29,13,43,0.00,4,,311<br />
2013-3-29,3,-1,-5,-1,-7,-11,100,64,36,1021,1016,1014,19,10,1,29,11,,0.00,4,Snow,266<br />
2013-3-30,4,0,-4,-6,-9,-13,86,53,28,1025,1022,1020,19,11,10,21,10,32,0.00,4,,258<br />
2013-3-31,6,0,-6,-2,-7,-17,93,63,19,1022,1020,1017,19,10,10,21,10,,0.00,5,,32<br />
2013-4-1,8,0,-7,-3,-7,-13,100,62,22,1024,1021,1019,19,10,5,21,5,40,0.00,1,,191<br />
2013-4-2,9,2,-5,2,-3,-7,100,71,46,1020,1016,1012,10,9,0,26,10,32,0.00,3,Fog,184<br />
2013-4-3,11,4,-1,2,0,-9,100,76,28,1011,1007,1003,19,9,0,32,14,35,0.00,4,Fog,133<br />
2013-4-4,9,2,-4,-3,-9,-13,80,39,13,1021,1017,1012,19,10,10,29,14,43,0.00,4,,316<br />
2013-4-5,10,3,-3,-2,-7,-12,93,55,20,1021,1019,1015,19,11,10,26,8,35,0.00,7,,183<br />
2013-4-6,3,0,-2,1,-2,-5,100,83,56,1015,1010,1006,19,7,0,40,8,40,0.00,8,Rain-Snow,345<br />
2013-4-7,4,0,-3,-2,-4,-6,100,71,45,1005,999,996,19,9,2,64,31,68,0.00,8,Rain-Snow,2<br />
2013-4-8,9,4,0,-2,-7,-10,87,47,25,1006,1005,1002,19,10,10,29,21,43,0.00,4,,335<br />
2013-4-9,8,1,-5,0,-4,-7,93,70,34,1006,1003,999,19,10,1,26,11,35,0.00,6,Rain-Snow,321<br />
2013-4-10,6,2,-2,1,-4,-11,100,70,29,1009,1007,1005,19,9,1,26,13,40,0.00,6,Fog-Rain-Snow,269<br />
2013-4-11,6,1,-3,2,-1,-5,100,92,52,1010,1007,1006,19,4,0,26,6,32,0.00,7,Fog-Rain-Snow,285<br />
2013-4-12,8,1,-5,2,-4,-7,100,73,25,1010,1009,1007,19,6,0,21,3,32,0.00,6,Fog,334<br />
2013-4-13,9,4,-1,2,-1,-3,94,75,46,1009,1003,998,19,10,5,40,14,40,0.00,6,Rain,115<br />
2013-4-14,7,3,0,1,-9,-17,93,46,13,1001,999,996,19,10,5,32,13,50,0.00,5,,289<br />
2013-4-15,10,5,0,-2,-8,-15,80,43,13,1007,1002,1000,19,11,10,29,14,43,0.00,6,,236<br />
2013-4-16,6,0,-5,-1,-6,-14,93,64,22,1009,1008,1006,19,10,10,26,5,35,0.00,7,,123<br />
2013-4-17,11,4,-2,0,-6,-13,100,64,19,1013,1011,1009,19,8,0,26,8,35,0.00,4,Fog,302<br />
2013-4-18,9,4,0,-1,-5,-11,80,56,22,1013,1010,1008,19,11,10,29,10,40,0.00,6,,27<br />
2013-4-19,9,4,1,-1,-4,-7,75,55,28,1016,1013,1012,19,11,10,40,13,58,0.00,6,Rain,333<br />
2013-4-20,11,3,-4,-1,-6,-10,100,55,16,1016,1013,1011,19,10,10,26,10,43,0.00,5,,309<br />
2013-4-21,12,3,-4,-2,-5,-9,93,54,18,1015,1013,1011,19,11,10,26,5,43,0.00,4,,288<br />
2013-4-22,17,7,-2,-1,-4,-10,93,51,14,1017,1014,1012,19,10,10,26,8,40,0.00,0,,172<br />
2013-4-23,15,8,0,2,-1,-8,87,59,20,1015,1012,1009,19,9,5,32,13,35,0.00,5,,185<br />
2013-4-24,11,6,0,7,3,-1,100,84,62,1011,1005,1000,19,7,0,21,6,,0.00,8,Fog-Rain-Thunderstorm,357<br />
2013-4-25,15,7,-1,7,2,-1,100,75,34,1004,1002,1000,19,7,0,26,8,32,0.00,5,Fog-Rain,202<br />
2013-4-26,11,7,3,4,2,-3,87,68,38,1007,1004,1002,19,11,10,32,13,43,0.00,6,,356<br />
2013-4-27,17,8,-1,1,-4,-9,93,50,13,1016,1011,1007,19,11,10,32,8,47,0.00,4,,1<br />
2013-4-28,20,9,-1,4,-1,-5,87,56,18,1018,1016,1014,19,10,10,26,6,14,0.00,3,,44<br />
2013-4-29,9,4,1,7,5,0,100,90,71,1015,1010,1005,19,5,0,32,8,32,0.00,7,Fog-Rain,70<br />
2013-4-30,11,7,4,6,3,2,100,77,54,1011,1008,1005,19,9,5,29,14,43,0.00,7,Rain,21<br />
2013-5-1,8,4,2,5,3,1,100,86,66,1014,1011,1010,19,9,3,18,5,,0.00,7,Rain,121<br />
2013-5-2,13,8,3,6,3,1,100,78,44,1013,1012,1010,19,7,0,21,8,35,0.00,7,Fog-Rain,355<br />
2013-5-3,18,9,0,5,1,-3,100,64,23,1012,1010,1007,19,9,0,26,8,40,0.00,5,Fog,297<br />
2013-5-4,21,11,2,6,2,0,93,59,20,1012,1010,1008,19,9,5,29,8,29,0.00,6,,342<br />
2013-5-5,24,13,2,5,2,1,93,54,22,1011,1008,1004,19,10,5,40,10,26,0.00,2,Rain,291<br />
2013-5-6,18,11,3,7,3,-4,93,63,22,1022,1014,1008,19,10,5,35,18,50,0.00,5,,337<br />
2013-5-7,18,9,0,6,2,-1,99,71,37,1023,1022,1019,19,9,0,32,8,21,0.00,1,Fog,126<br />
2013-5-8,7,6,4,8,6,4,100,85,59,1020,1015,1011,10,6,0,32,11,32,0.00,7,Fog-Rain,135<br />
2013-5-9,22,12,3,11,7,3,100,81,46,1011,1009,1006,19,6,0,43,11,29,0.00,5,Fog,218<br />
2013-5-10,12,8,4,11,7,4,100,91,81,1009,1003,996,19,7,4,50,13,40,0.00,8,Rain,230<br />
2013-5-11,13,8,4,10,8,4,100,89,72,1004,999,996,19,9,0,32,11,35,0.00,8,Fog-Rain,241<br />
2013-5-12,16,10,4,8,6,4,100,85,59,1007,1004,1002,19,9,0,32,19,43,0.00,8,Fog,246<br />
2013-5-13,13,8,4,7,6,3,97,84,67,1014,1010,1007,19,11,10,29,19,40,0.00,8,Rain,220<br />
2013-5-14,7,4,3,6,5,3,100,91,81,1016,1014,1013,19,7,0,40,13,35,0.00,8,Fog-Rain,220<br />
2013-5-15,14,9,4,8,7,4,100,87,67,1019,1015,1013,19,9,0,21,6,18,0.00,8,Fog,330<br />
2013-5-16,21,13,5,10,8,5,100,76,43,1022,1019,1017,19,8,3,26,8,21,0.00,5,,179<br />
2013-5-17,20,13,6,10,7,5,100,79,40,1020,1017,1014,19,9,0,32,13,32,0.00,4,Fog,90<br />
2013-5-18,18,12,7,11,9,7,100,84,63,1014,1010,1007,10,9,0,32,14,26,0.00,8,Fog,174<br />
2013-5-19,14,11,7,12,10,7,100,93,77,1008,1004,1000,10,6,0,29,8,21,0.00,8,Fog-Rain,194<br />
2013-5-20,14,10,6,10,8,6,100,92,77,1000,998,997,10,6,0,32,11,40,0.00,8,Fog-Rain,241<br />
2013-5-21,15,10,5,10,8,5,100,86,67,1003,1001,999,10,9,0,32,11,35,0.00,7,Fog-Rain,200<br />
2013-5-22,21,13,7,12,9,7,100,77,41,1011,1006,1002,19,9,1,26,8,35,0.00,6,Rain,310<br />
2013-5-23,27,20,13,12,8,2,100,63,21,1012,1010,1008,19,9,0,29,6,40,0.00,3,Fog,317<br />
2013-5-24,16,11,6,9,8,5,100,81,55,1017,1014,1010,19,10,0,47,18,47,0.00,7,Fog-Rain,249<br />
2013-5-25,17,11,6,11,8,6,100,81,63,1019,1017,1016,19,10,10,26,8,32,0.00,7,,223<br />
2013-5-26,21,14,8,12,10,7,100,83,49,1018,1016,1014,19,8,0,35,8,21,0.00,5,Fog,191<br />
2013-5-27,17,11,6,14,11,6,100,90,72,1017,1015,1013,10,7,0,35,13,29,0.00,7,Fog-Rain,133<br />
2013-5-28,17,13,9,15,13,9,100,90,82,1013,1011,1006,10,6,0,50,13,40,0.00,8,Fog-Rain,164<br />
2013-5-29,15,12,9,14,12,9,100,95,94,1006,1000,997,10,6,0,35,13,32,0.00,8,Fog-Rain,209<br />
2013-5-30,25,18,11,14,10,4,100,71,25,1003,1000,999,19,9,0,35,14,47,0.00,5,Fog-Rain,147<br />
2013-5-31,28,17,7,10,7,3,100,59,21,1006,1005,1003,19,10,10,29,13,43,0.00,1,,124<br />
2013-6-1,22,16,10,11,8,6,87,57,35,1010,1008,1006,19,11,10,32,14,43,0.00,2,,159<br />
2013-6-2,26,16,7,12,8,4,100,65,28,1012,1010,1009,19,10,5,21,6,,0.00,3,,242<br />
2013-6-3,21,14,7,13,11,7,100,80,56,1015,1013,1011,19,9,0,32,10,35,0.00,6,Fog,242<br />
2013-6-4,16,12,8,13,11,8,100,90,72,1020,1017,1015,19,9,0,43,10,29,0.00,8,Fog-Rain-Thunderstorm,241<br />
2013-6-5,18,13,9,12,11,9,100,86,68,1020,1019,1018,19,8,0,18,10,29,0.00,7,Fog,244<br />
2013-6-6,22,14,8,15,11,7,100,84,57,1019,1017,1014,19,6,0,21,5,32,0.00,4,Fog,231<br />
2013-6-7,24,16,8,14,11,8,100,86,41,1016,1014,1011,10,5,0,21,10,26,0.00,5,Fog,103<br />
2013-6-8,19,14,11,14,12,11,100,88,73,1013,1011,1009,10,9,0,32,11,,0.00,7,Fog,125<br />
2013-6-9,23,17,12,17,14,12,100,86,65,1011,1009,1008,10,7,0,32,13,35,0.00,6,Fog,124<br />
2013-6-10,23,18,12,15,14,12,100,81,50,1012,1011,1010,10,8,0,21,11,26,0.00,6,Fog-Rain,152<br />
2013-6-11,24,18,12,15,12,4,100,78,31,1014,1012,1011,19,7,0,21,10,29,0.00,7,Fog,143<br />
2013-6-12,19,16,12,15,13,11,96,83,68,1013,1011,1010,19,10,10,26,10,,0.00,7,,244<br />
2013-6-13,21,17,12,16,15,12,100,90,68,1015,1013,1011,19,8,0,18,10,11,0.00,7,Fog-Rain,237<br />
2013-6-14,23,18,12,18,15,12,100,88,69,1015,1014,1011,19,6,0,21,5,,0.00,6,Fog,208<br />
2013-6-15,21,16,12,16,14,12,100,90,68,1013,1010,1008,10,7,0,29,11,,0.00,7,Fog-Rain,156<br />
2013-6-16,24,19,13,19,16,13,100,89,69,1009,1005,1002,19,8,0,21,11,,0.00,7,Fog-Rain,155<br />
2013-6-17,24,19,15,19,17,15,100,90,69,1004,998,995,10,6,0,18,8,,0.00,7,Fog-Rain-Thunderstorm,128<br />
2013-6-18,27,21,15,19,16,14,100,81,48,998,996,994,19,6,0,21,5,,0.00,6,Fog-Rain,202<br />
2013-6-19,20,16,12,17,16,12,100,90,77,1005,999,996,19,9,0,21,8,,0.00,7,Fog-Rain,228<br />
2013-6-20,17,14,12,14,13,12,100,89,82,1010,1007,1004,10,9,0,29,10,,0.00,8,Fog-Rain,225<br />
2013-6-21,17,13,11,14,12,10,97,83,68,1012,1010,1008,19,9,5,26,14,,0.00,8,Rain,236<br />
2013-6-22,25,18,12,17,14,11,100,82,61,1009,1006,1003,19,10,0,29,6,,0.00,6,Fog,221<br />
2013-6-23,29,21,13,18,15,12,100,75,40,1006,1004,1001,19,8,0,26,6,,0.00,3,Fog,244<br />
2013-6-24,28,20,13,19,16,12,100,79,54,1007,1004,1003,19,9,0,18,10,,0.00,3,Fog,61<br />
2013-6-25,22,18,14,18,16,14,100,89,73,1011,1009,1007,10,8,0,26,11,,0.00,7,Fog-Rain,186<br />
2013-6-26,25,19,13,18,16,12,100,82,61,1008,1006,1004,10,9,0,32,11,,0.00,7,Fog,205<br />
2013-6-27,16,13,11,14,12,11,100,87,77,1010,1008,1007,19,9,3,32,14,,0.00,8,Rain,243<br />
2013-6-28,15,13,11,12,11,9,96,87,74,1011,1010,1009,19,9,5,47,13,,0.00,8,Rain,210<br />
2013-6-29,19,16,13,15,13,9,100,85,71,1015,1013,1011,19,10,0,40,8,40,0.00,8,Rain,193<br />
2013-6-30,21,18,15,18,17,15,100,88,83,1014,1012,1009,10,9,0,29,10,35,0.00,8,Fog-Rain,168<br />
2013-7-1,21,18,16,20,19,16,100,93,88,1010,1008,1006,10,6,0,26,14,,0.00,8,Fog-Rain,156<br />
2013-7-2,23,20,17,20,19,17,100,91,83,1008,1002,989,10,7,0,76,14,55,0.00,8,Rain,149<br />
2013-7-3,28,22,17,20,18,15,100,81,48,993,989,986,19,7,0,35,19,55,0.00,6,Fog-Rain-Thunderstorm,147<br />
2013-7-4,23,19,16,19,17,15,100,90,73,995,993,992,10,7,2,40,6,,0.00,6,Rain,258<br />
2013-7-5,24,20,16,20,18,16,100,88,73,998,995,993,10,8,0,29,13,,0.00,7,Fog-Rain,242<br />
2013-7-6,28,22,16,22,19,16,100,85,62,1005,1001,998,10,7,0,21,6,,0.00,6,Fog,228<br />
2013-7-7,29,22,16,21,18,15,100,82,54,1008,1007,1005,10,8,0,32,10,,0.00,3,Fog,194<br />
2013-7-8,27,22,17,21,19,17,100,89,65,1007,1005,1003,10,8,0,26,11,,0.00,5,Fog-Rain,222<br />
2013-7-9,27,22,18,21,19,18,100,85,65,1004,1003,1001,19,9,0,26,8,,0.00,8,Fog-Rain,318<br />
2013-7-10,30,24,19,21,18,12,100,69,33,1007,1004,1003,19,9,1,18,5,,0.00,5,Fog-Rain,348<br />
2013-7-11,31,23,15,19,16,10,94,67,27,1007,1006,1005,19,10,0,26,5,,0.00,3,,244<br />
2013-7-12,27,22,18,19,18,16,96,80,58,1008,1006,1006,19,10,9,18,8,,0.00,6,,305<br />
2013-7-13,26,21,17,19,18,17,100,83,61,1010,1009,1008,19,9,0,21,8,,0.00,6,Fog,170<br />
2013-7-14,29,24,19,21,19,19,100,81,55,1010,1009,1006,19,9,0,26,10,,0.00,6,Fog,164<br />
2013-7-15,31,24,19,23,19,18,100,81,46,1011,1010,1009,19,6,0,32,10,,0.00,4,Fog,208<br />
2013-7-16,23,20,18,20,18,17,100,84,69,1011,1009,1006,10,9,0,61,16,50,0.00,7,Fog-Rain,146<br />
2013-7-17,28,23,19,22,21,19,100,85,65,1008,1005,1003,19,9,0,58,21,64,0.00,7,Fog-Rain,88<br />
2013-7-18,23,20,17,20,18,16,96,86,69,1012,1011,1008,10,9,5,32,10,,0.00,8,Rain,208<br />
2013-7-19,21,19,17,17,16,15,99,82,68,1012,1011,1010,10,10,0,47,16,35,0.00,8,Fog-Rain,184<br />
2013-7-20,20,18,17,19,18,17,100,92,88,1010,1007,1006,10,8,0,68,18,43,0.00,8,Rain,135<br />
2013-7-21,21,19,18,21,19,18,100,95,88,1007,1005,1004,19,7,0,32,6,,0.00,8,Fog-Rain,37<br />
2013-7-22,28,23,19,20,19,18,100,80,54,1008,1006,1005,19,10,0,32,10,,0.00,5,Fog,344<br />
2013-7-23,24,21,18,20,19,18,100,89,73,1008,1006,1004,10,9,0,29,6,,0.00,7,Fog,202<br />
2013-7-24,21,19,18,20,19,18,100,96,83,1004,995,991,10,6,0,43,6,,0.00,8,Fog-Rain,75<br />
2013-7-25,24,21,18,20,19,18,100,88,73,997,994,992,19,9,0,29,10,21,0.00,8,Fog-Rain,179<br />
2013-7-26,25,21,18,20,19,18,100,89,74,1004,1000,997,10,8,0,21,6,,0.00,7,Fog-Rain,225<br />
2013-7-27,27,22,18,20,19,17,98,82,61,1007,1005,1004,19,9,5,21,8,,0.00,6,,227<br />
2013-7-28,25,21,18,20,19,18,100,89,73,1007,1005,1003,19,10,0,43,6,,0.00,8,Rain,210<br />
2013-7-29,24,21,18,21,20,18,100,90,78,1003,1002,1001,19,10,0,43,10,,0.00,7,Rain,212<br />
2013-7-30,24,21,18,21,19,18,100,90,78,1005,1004,1003,10,9,0,26,11,,0.00,8,Fog,238<br />
2013-7-31,25,21,18,21,19,18,100,89,74,1006,1004,1004,19,10,0,21,5,,0.00,7,Rain,235<br />
2013-8-1,28,23,18,21,19,18,96,82,61,1011,1008,1006,19,10,10,26,6,,0.00,6,,244<br />
2013-8-2,23,20,18,19,18,16,95,85,69,1014,1012,1011,19,11,10,26,11,,0.00,7,Rain,212<br />
