
CLST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-23,23,20,18,16,15,12,88,70,42,1015,1014,1013,26,16,10,23,11,,0.00,6,,194<br />
2013-1-24,24,20,17,16,14,12,73,63,40,1016,1015,1014,26,18,10,24,10,,0.00,1,,176<br />
2013-1-25,23,20,17,17,16,14,83,74,56,1016,1014,1012,31,17,10,26,10,,0.00,1,,175<br />
2013-1-26,23,20,17,17,16,14,83,72,52,1015,1013,1012,26,15,10,26,11,,0.00,2,,161<br />
2013-1-27,23,20,17,16,15,14,83,70,51,1015,1014,1013,19,13,10,27,11,,0.00,2,,171<br />
2013-1-28,23,20,17,17,16,15,88,76,60,1016,1015,1013,26,13,10,32,14,,0.00,2,,193<br />
2013-1-29,22,20,18,16,15,14,88,71,52,1015,1014,1012,26,12,10,27,18,,0.00,4,,190<br />
2013-1-30,22,19,16,15,14,13,88,69,47,1013,1012,1010,26,13,10,26,14,,0.00,1,,178<br />
2013-1-31,23,20,17,15,13,11,73,61,39,1012,1011,1009,26,13,10,24,10,,0.00,2,,174<br />
2013-2-1,24,21,17,16,13,11,73,59,34,1015,1014,1012,26,18,10,204,13,,0.00,4,,160<br />
2013-2-2,23,20,17,16,15,13,83,72,55,1015,1014,1012,26,18,10,27,14,,0.00,1,,191<br />
2013-2-3,23,20,17,18,14,14,88,70,50,1014,1012,1010,26,14,10,26,11,,0.00,2,,171<br />
2013-2-4,23,20,17,17,15,13,83,69,48,1013,1011,1008,26,14,10,23,10,,0.00,4,,177<br />
2013-2-5,26,21,16,18,16,14,83,67,40,1013,1011,1010,26,13,10,23,11,,0.00,3,,231<br />
2013-2-6,26,22,19,18,16,14,78,64,47,1014,1013,1011,19,12,10,24,10,,0.00,3,,201<br />
2013-2-7,25,22,19,18,17,14,83,69,58,1013,1011,1009,26,15,10,27,8,,0.00,1,,188<br />
2013-2-8,26,22,18,18,17,15,83,68,50,1016,1011,1010,31,17,10,24,8,,0.00,1,,175<br />
2013-2-9,26,22,19,18,17,16,78,67,44,1014,1013,1012,31,17,10,24,10,,0.00,1,,173<br />
2013-2-10,24,22,19,19,17,15,83,71,57,1016,1014,1013,31,19,10,26,10,,0.00,1,,163<br />
2013-2-11,24,21,19,18,17,14,88,76,44,1015,1013,1011,26,12,10,27,13,,0.00,2,,195<br />
2013-2-12,25,22,18,18,16,14,88,70,46,1016,1013,1011,26,14,10,24,11,,0.00,1,,189<br />
2013-2-13,24,21,18,17,16,15,88,74,51,1013,1012,1011,26,14,10,26,14,,0.00,1,,205<br />
2013-2-14,24,21,18,17,16,13,88,71,49,1014,1012,1011,26,16,10,232,19,,0.00,2,,175<br />
2013-2-15,24,21,17,17,15,13,83,69,50,1014,1012,1009,26,15,10,26,11,,0.00,2,,172<br />
2013-2-16,24,21,17,18,15,13,83,67,47,1013,1012,1010,26,13,10,27,11,,0.00,2,,179<br />
2013-2-17,23,21,18,17,16,14,83,71,54,1014,1012,1011,26,12,10,29,14,,0.00,4,,191<br />
2013-2-18,22,20,18,16,15,13,83,72,57,1015,1013,1011,26,13,10,34,19,,0.00,4,,205<br />
2013-2-19,21,18,16,15,13,12,88,70,47,1015,1013,1012,26,12,10,27,16,,0.00,2,,187<br />
2013-2-20,20,18,15,14,13,12,88,73,53,1014,1011,1009,26,12,10,32,18,,0.00,2,,196<br />
2013-2-21,20,17,14,14,13,12,88,75,52,1011,1010,1008,19,12,9,29,10,,0.00,3,,182<br />
2013-2-22,23,19,15,14,13,12,82,65,42,1014,1012,1011,26,17,10,23,10,,0.00,5,,154<br />
2013-2-23,21,18,16,16,14,11,88,73,53,1014,1012,1010,26,15,10,26,10,,0.00,4,,176<br />
2013-2-24,22,19,16,18,16,14,100,80,56,1013,1011,1008,19,11,6,24,8,,0.00,3,,189<br />
2013-2-25,24,20,17,15,14,13,88,70,49,1011,1010,1008,26,13,10,23,8,,0.00,2,,154<br />
2013-2-26,22,20,17,16,16,14,83,74,61,1012,1010,1009,26,14,10,23,8,,0.00,2,,197<br />
2013-2-27,22,20,17,16,15,14,88,72,55,1013,1012,1010,26,21,10,24,10,,0.00,1,,178<br />
2013-2-28,22,19,17,16,16,15,94,78,57,1012,1011,1009,26,14,10,26,10,,0.00,1,,198<br />
2013-3-1,22,19,16,16,15,14,88,77,55,1012,1011,1010,26,13,10,27,13,,0.00,3,,170<br />
2013-3-2,21,19,16,15,15,14,88,77,57,1013,1011,1010,19,11,10,23,11,,0.00,4,,181<br />
2013-3-3,22,19,16,15,14,13,88,76,58,1014,1013,1012,14,10,9,27,10,,0.00,2,,178<br />
2013-3-4,21,19,17,15,14,13,88,77,59,1015,1013,1012,10,9,8,27,10,,0.00,4,,191<br />
2013-3-5,21,18,16,16,14,13,88,75,54,1016,1014,1012,19,11,10,24,10,,0.00,5,,194<br />
2013-3-6,21,18,16,15,14,12,88,75,48,1015,1013,1011,19,11,9,26,10,,0.00,5,,195<br />
2013-3-7,21,18,14,15,14,11,88,75,54,1014,1013,1012,19,12,10,23,8,,0.00,3,,182<br />
2013-3-8,21,19,17,16,15,14,88,80,64,1015,1013,1011,19,11,10,26,10,,0.00,4,,190<br />
2013-3-9,21,19,17,16,16,14,88,79,63,1014,1013,1011,14,10,8,24,10,,0.00,6,,196<br />
2013-3-10,21,19,16,15,14,14,88,76,61,1012,1011,1009,19,11,10,26,11,,0.00,4,,194<br />
2013-3-11,21,19,18,15,14,12,83,70,56,1013,1011,1009,19,10,6,24,10,,0.00,4,,192<br />
2013-3-12,22,20,17,16,14,12,83,68,50,1014,1013,1011,19,10,9,27,11,,0.00,6,,222<br />
2013-3-13,21,19,17,14,8,-14,82,58,10,1014,1013,1012,19,11,10,26,13,,0.00,5,,192<br />
2013-3-14,21,18,14,14,13,12,82,72,53,1014,1013,1012,19,13,10,23,11,,0.00,3,,187<br />
2013-3-15,20,17,13,14,13,12,88,77,55,1012,1011,1010,19,11,10,23,11,,0.00,2,,179<br />
2013-3-16,21,18,14,14,13,12,88,71,50,1016,1014,1011,19,11,9,23,8,,0.00,4,,184<br />
2013-3-17,20,17,14,15,13,12,88,74,57,1015,1013,1012,18,11,10,26,13,,0.00,3,,184<br />
2013-3-18,21,19,16,15,13,12,88,73,49,1016,1014,1013,14,11,10,24,10,,0.00,3,,202<br />
2013-3-19,20,17,13,14,13,11,88,75,54,1015,1014,1013,19,12,10,26,11,,0.00,1,,181<br />
2013-3-20,20,17,14,14,13,12,88,77,56,1015,1014,1012,19,11,3,24,11,,0.00,2,,178<br />
2013-3-21,21,17,14,14,13,12,94,77,56,1015,1013,1012,19,11,9,24,8,,0.00,2,,166<br />
2013-3-22,21,17,13,14,13,11,88,73,49,1016,1015,1013,14,10,10,24,8,,0.00,3,,172<br />
2013-3-23,21,17,14,14,13,11,88,73,51,1016,1015,1013,19,11,10,26,8,,0.00,1,,184<br />
2013-3-24,20,17,14,13,13,11,88,73,53,1015,1013,1012,19,12,10,24,10,,0.00,2,,167<br />
2013-3-25,19,17,14,13,13,11,88,75,59,1014,1012,1010,19,11,10,24,10,,0.00,1,,154<br />
2013-3-26,21,18,14,14,13,11,88,73,54,1014,1013,1012,19,12,10,23,10,,0.00,3,,136<br />
2013-3-27,20,18,15,14,13,12,82,72,53,1015,1014,1012,19,10,9,21,8,,0.00,3,,162<br />
2013-3-28,21,18,14,14,13,12,88,73,50,1015,1014,1012,19,12,10,21,8,,0.00,2,,167<br />
2013-3-29,21,17,14,14,13,11,88,75,50,1015,1014,1013,19,12,10,21,8,,0.00,3,,178<br />
2013-3-30,21,17,13,14,13,11,88,74,47,1015,1014,1013,19,11,10,23,8,,0.00,2,,159<br />
2013-3-31,21,17,14,14,12,11,88,71,45,1016,1014,1013,26,13,10,24,8,,0.00,2,,187<br />
2013-4-1,20,17,13,14,13,11,94,80,57,1015,1013,1012,19,11,10,24,14,,0.00,3,,186<br />
2013-4-2,19,17,14,14,12,11,88,73,53,1016,1015,1013,19,12,10,24,11,,0.00,4,,186<br />
2013-4-3,18,16,12,13,12,11,88,76,56,1016,1014,1012,26,13,10,23,10,,0.00,3,,181<br />
2013-4-4,19,16,12,13,11,8,88,73,40,1016,1015,1013,19,14,10,23,8,,0.00,1,,164<br />
2013-4-5,19,16,12,14,12,10,94,77,45,1017,1015,1014,19,12,6,24,10,,0.00,3,,156<br />
2013-4-6,19,16,12,14,12,11,94,77,48,1017,1015,1014,26,11,8,23,10,,0.00,3,,179<br />
2013-4-7,19,16,12,13,12,10,88,73,53,1015,1014,1013,19,14,10,21,6,,0.00,1,,158<br />
2013-4-8,21,17,12,13,12,10,82,72,51,1015,1014,1012,19,14,10,23,8,,0.00,1,,173<br />
2013-4-9,20,17,13,14,12,10,94,74,53,1015,1014,1013,19,13,10,23,8,,0.00,1,,168<br />
2013-4-10,22,18,13,13,12,10,88,71,42,1015,1014,1012,19,13,10,24,8,,0.00,4,,165<br />
2013-4-11,20,16,12,14,12,10,88,75,50,1016,1014,1013,19,12,10,24,8,,0.00,2,,164<br />
2013-4-12,18,16,13,13,12,12,94,81,59,1016,1015,1013,19,12,10,24,10,,0.00,2,,190<br />
2013-4-13,17,15,13,13,12,12,94,83,62,1014,1012,1010,19,11,9,23,14,,0.00,4,,202<br />
2013-4-14,19,17,13,12,11,11,88,71,51,1015,1013,1011,19,9,8,19,11,,0.00,3,,220<br />
2013-4-15,18,14,11,12,11,10,94,78,57,1015,1013,1012,11,9,6,21,8,,0.00,1,,157<br />
2013-4-16,18,14,11,13,11,9,94,76,52,1016,1014,1012,19,10,6,21,8,,0.00,2,,154<br />
2013-4-17,18,14,11,13,11,10,94,81,59,1014,1013,1011,14,10,8,19,8,,0.00,4,,161<br />
2013-4-18,17,14,12,11,11,9,82,73,58,1014,1013,1012,19,10,8,19,6,,0.00,3,,175<br />
2013-4-19,20,17,14,11,10,8,77,64,35,1016,1015,1014,19,12,10,16,10,,0.00,3,,138<br />
2013-4-20,19,16,12,13,12,10,94,78,58,1017,1016,1014,26,17,10,24,11,,0.00,1,,171<br />
2013-4-21,18,16,13,14,13,12,100,83,60,1018,1016,1015,26,11,10,26,13,,0.00,4,,191<br />
2013-4-22,18,16,14,14,12,11,94,77,51,1017,1016,1014,26,12,10,23,10,,0.00,5,,210<br />
2013-4-23,19,16,12,13,11,10,88,72,51,1017,1015,1014,19,11,10,23,8,,0.00,3,,179<br />
2013-4-24,18,14,11,12,11,9,88,75,54,1016,1014,1013,26,14,10,19,8,,0.00,2,,148<br />
2013-4-25,18,14,11,13,12,9,94,82,62,1017,1014,1012,19,12,10,26,8,,0.00,3,,158<br />
2013-4-26,17,16,13,13,12,11,94,79,62,1019,1017,1016,26,10,8,19,8,,0.00,6,,193<br />
2013-4-27,17,14,11,13,12,10,94,82,55,1018,1016,1015,19,13,10,21,10,,0.00,3,,194<br />
2013-4-28,18,15,12,13,12,11,94,82,58,1017,1016,1014,19,11,10,16,6,,0.00,3,,188<br />
2013-4-29,18,15,12,13,12,11,94,82,54,1017,1015,1014,19,12,10,23,8,,0.00,4,,153<br />
2013-4-30,17,14,13,13,12,12,94,85,66,1016,1015,1014,14,10,8,23,10,,0.00,5,,196<br />
2013-5-1,17,14,13,13,12,11,100,82,65,1018,1016,1014,11,10,8,27,14,,0.00,7,,197<br />
2013-5-2,16,13,12,13,13,11,100,88,76,1019,1016,1014,11,9,7,24,14,,0.00,6,,186<br />
2013-5-3,17,14,12,14,12,10,94,85,71,1018,1015,1013,19,11,10,21,11,,0.00,5,,187<br />
2013-5-4,19,16,12,13,12,10,88,78,53,1015,1014,1012,19,11,10,21,10,,0.00,7,,218<br />
2013-5-5,21,18,14,12,11,10,82,68,49,1019,1016,1014,19,10,9,23,13,,0.00,5,,8<br />
2013-5-6,19,16,13,12,10,8,77,63,46,1020,1018,1017,14,11,10,21,10,,0.00,5,,269<br />
2013-5-7,19,16,12,13,10,8,88,69,48,1018,1017,1015,14,11,10,23,8,,0.00,2,,113<br />
2013-5-8,18,14,11,12,10,8,88,74,48,1018,1016,1015,19,16,14,21,6,,0.00,,,148<br />
2013-5-9,17,14,11,12,11,9,94,76,56,1019,1017,1016,14,10,9,19,10,,0.00,3,,107<br />
2013-5-10,19,15,11,12,10,8,82,69,44,1020,1018,1017,19,11,10,16,8,,0.00,2,,144<br />
2013-5-11,18,14,11,13,12,9,94,80,59,1017,1016,1014,19,12,10,23,10,,0.00,2,,166<br />
2013-5-12,18,16,12,13,11,9,94,71,47,1017,1016,1014,19,12,10,19,6,,0.00,4,,161<br />
2013-5-13,18,15,12,12,10,8,88,70,46,1016,1015,1014,19,13,10,19,8,,0.00,3,,184<br />
2013-5-14,18,14,11,13,12,10,94,79,57,1016,1015,1014,19,11,10,19,8,,0.00,2,,160<br />
2013-5-15,18,14,11,13,11,9,88,78,55,1016,1015,1013,14,11,10,19,6,,0.00,2,,161<br />
2013-5-16,19,16,12,12,11,10,88,74,57,1016,1014,1013,14,12,10,23,6,,0.00,2,,109<br />
2013-5-17,19,16,12,12,11,9,82,69,48,1017,1015,1013,14,14,14,16,6,,0.00,,,160<br />
2013-5-18,20,17,14,16,14,11,97,79,50,1019,1017,1016,19,10,0,29,16,,0.00,5,Fog,181<br />
2013-5-19,17,16,14,15,14,13,100,95,91,1017,1014,1012,10,4,1,26,18,,0.00,7,,191<br />
2013-5-20,16,14,13,14,13,12,100,88,74,1016,1014,1013,19,9,0,23,11,,0.00,7,Fog,208<br />
2013-5-21,17,14,11,13,12,11,94,82,59,1017,1015,1014,26,9,3,24,10,,0.00,7,,207<br />
2013-5-22,17,15,13,12,11,10,88,78,63,1017,1015,1014,26,10,6,21,10,,0.00,7,,188<br />
2013-5-23,16,15,14,12,11,9,88,75,64,1018,1016,1015,19,11,10,23,8,,0.00,7,,194<br />
2013-5-24,17,15,13,10,10,9,77,71,54,1017,1016,1014,19,10,8,19,6,,0.00,7,,204<br />
2013-5-25,17,14,12,11,9,8,75,67,55,1017,1016,1015,19,14,10,16,8,,0.00,,,-1<br />
2013-5-26,17,13,9,11,9,8,82,70,54,1018,1017,1015,26,16,10,19,8,,0.00,,,-1<br />
2013-5-27,17,13,10,11,9,8,88,68,47,1019,1017,1016,26,14,10,23,8,,0.00,4,,187<br />
2013-5-28,16,12,9,11,9,7,88,77,59,1017,1016,1015,26,14,10,23,10,,0.00,3,,178<br />
2013-5-29,17,13,9,12,9,7,87,75,52,1018,1016,1015,19,11,10,19,10,,0.00,3,,117<br />
2013-5-30,16,13,11,11,10,9,82,76,61,1018,1016,1014,19,12,10,19,6,,0.00,5,,206<br />
2013-5-31,18,14,12,10,9,8,88,70,49,1021,1019,1018,14,9,5,23,8,,0.00,6,,232<br />
2013-6-1,16,12,9,12,11,8,94,81,67,1020,1017,1016,14,10,10,21,8,,0.00,4,,189<br />
2013-6-2,18,14,10,11,10,8,88,79,57,1017,1015,1014,14,10,5,19,11,,0.00,5,,135<br />
2013-6-3,17,13,10,11,10,8,88,76,58,1014,1013,1012,10,6,3,16,8,,0.00,6,,316<br />
2013-6-4,16,14,12,11,9,9,82,70,51,1016,1014,1013,10,7,3,16,6,,0.00,5,,196<br />
2013-6-5,17,14,12,10,8,7,77,66,50,1016,1015,1013,10,7,5,19,8,,0.00,4,,283<br />
2013-6-6,15,12,10,10,9,7,82,73,60,1016,1013,1011,10,9,4,19,6,,0.00,4,Fog,152<br />
2013-6-7,16,13,10,11,9,7,88,74,55,1016,1015,1013,14,10,8,19,10,,0.00,4,Thunderstorm,151<br />
2013-6-8,16,13,11,12,11,9,88,82,65,1016,1014,1012,14,11,10,21,10,,0.00,3,Rain,174<br />
2013-6-9,17,14,12,12,11,10,94,80,60,1015,1013,1012,14,11,10,19,8,,0.00,5,,186<br />
2013-6-10,17,14,12,12,11,9,88,74,56,1016,1014,1012,14,10,9,14,5,,0.00,6,,264<br />
2013-6-11,17,14,12,11,10,9,82,71,55,1016,1015,1014,14,8,5,16,6,,0.00,6,,171<br />
2013-6-12,18,14,12,12,10,9,82,73,53,1017,1016,1015,14,11,9,16,6,,0.00,4,,133<br />
2013-6-13,17,14,12,13,11,9,94,76,58,1017,1016,1014,14,10,10,21,10,,0.00,5,,158<br />
2013-6-14,18,16,13,13,11,9,94,77,48,1017,1015,1013,11,10,8,19,6,,0.00,4,,151<br />
2013-6-15,17,13,10,12,11,9,96,83,63,1017,1015,1014,14,10,10,27,11,,0.00,2,,172<br />
2013-6-16,16,14,12,13,11,9,100,80,60,1015,1013,1012,10,9,8,21,13,,0.00,5,,202<br />
2013-6-17,17,16,14,10,9,8,77,67,51,1017,1015,1014,11,9,5,24,10,,0.00,7,,236<br />
2013-6-18,17,14,12,11,9,7,88,68,45,1017,1016,1015,19,10,6,19,8,,0.00,6,,196<br />
2013-6-19,16,13,11,11,9,8,88,73,59,1019,1017,1015,19,11,10,21,8,,0.00,7,,183<br />
2013-6-20,16,12,8,9,7,5,82,70,49,1019,1017,1016,26,12,10,29,13,,0.00,1,,169<br />
2013-6-21,14,11,8,10,7,2,88,73,49,1019,1016,1015,26,11,10,27,16,,0.00,3,,179<br />
2013-6-22,14,12,9,8,7,6,82,72,55,1017,1016,1014,19,11,10,19,8,,0.00,5,,114<br />
2013-6-23,16,12,9,9,7,6,82,68,46,1020,1017,1016,19,10,8,23,10,,0.00,4,,195<br />
2013-6-24,14,11,8,10,9,8,93,81,65,1017,1016,1015,19,11,10,24,13,,0.00,4,,184<br />
2013-6-25,14,12,9,10,8,6,82,72,55,1020,1018,1017,14,11,10,23,13,,0.00,4,,184<br />
2013-6-26,14,11,8,10,8,7,87,78,57,1019,1017,1015,14,11,10,26,11,,0.00,3,,170<br />
2013-6-27,14,12,9,10,9,8,94,81,65,1021,1019,1017,14,10,8,23,11,,0.00,7,,184<br />
2013-6-28,15,13,11,12,11,9,94,85,73,1019,1017,1015,19,10,8,27,18,,0.00,6,,188<br />
2013-6-29,13,12,12,12,11,10,94,90,80,1016,1014,1013,11,10,6,29,18,,0.00,8,,196<br />
2013-6-30,16,13,10,11,9,8,94,76,56,1019,1017,1015,11,9,6,16,8,,0.00,5,,138<br />
2013-7-1,15,12,10,9,8,7,82,73,58,1020,1018,1016,10,9,7,21,8,,0.00,5,,200<br />
2013-7-2,15,13,12,9,8,8,77,71,57,1019,1017,1016,8,7,5,19,11,,0.00,6,,264<br />
2013-7-3,14,13,11,9,8,7,77,71,58,1018,1017,1016,8,7,5,16,6,,0.00,5,,172<br />
2013-7-4,15,12,8,9,8,5,77,71,53,1019,1016,1014,10,7,5,14,8,,0.00,6,,159<br />
2013-7-5,15,12,10,10,8,6,88,71,55,1019,1016,1014,10,10,9,26,11,,0.00,4,,155<br />
2013-7-6,15,11,7,11,9,6,94,83,70,1016,1014,1012,10,10,9,26,10,,0.00,5,,165<br />
2013-7-7,14,12,9,11,9,8,88,79,63,1015,1014,1012,10,9,6,21,6,,0.00,6,,186<br />
2013-7-8,16,13,11,11,9,9,88,79,61,1019,1016,1014,26,9,5,16,6,,0.00,7,Rain,214<br />
2013-7-9,15,12,10,12,11,8,94,84,73,1018,1016,1013,19,11,10,27,14,,0.00,3,,188<br />
2013-7-10,15,13,11,12,11,9,100,83,63,1019,1016,1015,14,10,5,21,13,,0.00,6,,194<br />
2013-7-11,15,13,12,11,9,9,88,77,63,1018,1016,1014,14,11,10,23,14,,0.00,6,,203<br />
2013-7-12,17,14,12,9,9,8,77,70,52,1019,1017,1015,11,9,7,21,8,,0.00,6,,248<br />
2013-7-13,16,14,13,9,8,7,77,68,49,1019,1017,1016,10,9,8,35,8,,0.00,5,,208<br />
2013-7-14,17,13,11,9,8,7,82,68,53,1018,1016,1014,10,9,6,29,10,,0.00,5,,300<br />
2013-7-15,15,13,11,9,8,7,82,70,52,1015,1013,1011,10,9,5,26,10,,0.00,3,,201<br />
2013-7-16,16,13,10,10,9,8,87,75,60,1014,1013,1012,7,6,3,26,10,,0.00,3,,104<br />
2013-7-17,16,12,9,10,9,8,87,76,59,1016,1015,1014,6,4,3,19,8,,0.00,4,,155<br />
2013-7-18,16,13,12,10,9,8,88,72,58,1018,1016,1014,6,5,3,24,10,,0.00,5,,228<br />
2013-7-19,15,12,10,10,9,7,88,77,63,1017,1015,1013,10,7,5,26,10,,0.00,5,,169<br />
2013-7-20,16,13,11,11,10,9,88,78,63,1020,1018,1017,19,10,10,27,11,,0.00,3,,182<br />
2013-7-21,15,12,10,10,8,7,88,75,57,1019,1017,1016,19,11,10,29,21,,0.00,3,,193<br />
2013-7-22,14,12,9,8,7,4,77,68,45,1021,1019,1017,26,13,10,35,24,,0.00,3,,200<br />
2013-7-23,14,10,7,8,7,4,87,74,56,1017,1015,1014,26,13,10,21,11,,0.00,3,,180<br />
2013-7-24,14,12,9,8,7,5,77,69,54,1016,1014,1012,26,11,9,16,11,,0.00,5,,289<br />
2013-7-25,14,12,10,9,8,7,82,73,61,1019,1015,1014,10,7,4,16,8,,0.00,6,,229<br />
2013-7-26,15,13,11,12,9,8,94,75,55,1021,1018,1015,10,8,6,26,11,,0.00,5,,200<br />
2013-7-27,16,13,10,12,11,10,94,85,66,1016,1014,1012,10,7,3,21,11,,0.00,6,,196<br />
2013-7-28,16,14,13,11,11,10,88,78,63,1016,1015,1014,10,7,5,21,11,,0.00,7,,208<br />
2013-7-29,14,13,12,11,10,9,88,80,69,1018,1016,1015,10,10,6,24,13,,0.00,7,,196<br />
2013-7-30,15,13,11,11,9,9,88,76,64,1020,1018,1017,14,10,10,26,14,,0.00,5,,202<br />
2013-7-31,15,13,12,10,9,8,82,75,57,1020,1018,1016,14,10,9,21,13,,0.00,7,,209<br />
2013-8-1,15,13,12,10,9,7,88,75,53,1020,1019,1018,26,12,10,27,13,,0.00,4,,203<br />
2013-8-2,14,11,8,10,9,7,88,77,61,1020,1017,1015,19,11,10,26,16,,0.00,5,,186<br />
2013-8-3,15,13,12,10,9,6,88,72,53,1022,1020,1018,26,12,10,34,16,,0.00,5,,197<br />
2013-8-4,16,13,11,12,11,9,100,85,61,1018,1014,1012,14,11,10,32,23,,0.00,6,,186<br />
2013-8-5,17,14,13,10,9,8,77,68,55,1016,1014,1012,14,10,8,21,11,,0.00,6,,23<br />
2013-8-6,19,17,13,10,9,8,77,65,47,1017,1015,1014,14,10,10,21,13,,0.00,6,,40<br />
2013-8-7,16,13,12,11,9,8,82,73,53,1019,1017,1015,10,9,6,26,11,,0.00,6,,194<br />
2013-8-8,16,14,12,12,10,8,88,78,60,1018,1017,1015,10,10,9,27,14,,0.00,5,Rain,198<br />
2013-8-9,15,13,12,11,9,8,94,78,60,1020,1017,1016,19,11,10,34,23,,0.00,5,,199<br />
2013-8-10,16,13,12,9,8,8,82,71,52,1019,1017,1015,19,10,8,23,13,,0.00,6,,205<br />
2013-8-11,15,13,12,9,8,7,77,67,52,1020,1018,1017,19,9,6,24,10,,0.00,5,,238<br />
2013-8-12,15,13,12,9,8,8,77,70,56,1019,1016,1014,10,9,8,21,10,,0.00,5,,194<br />
2013-8-13,15,13,11,11,9,8,88,72,53,1016,1015,1014,14,10,10,19,8,,0.00,6,,209<br />
2013-8-14,18,16,13,9,9,8,77,70,50,1016,1015,1013,14,9,8,21,11,,0.00,4,,283<br />
2013-8-15,15,13,11,10,9,8,88,75,58,1017,1015,1013,14,8,5,19,10,,0.00,5,,219<br />
2013-8-16,15,13,12,10,9,8,88,74,59,1017,1014,1012,14,10,10,21,11,,0.00,6,,205<br />
2013-8-17,17,14,11,9,8,8,82,71,48,1018,1014,1012,14,8,4,23,11,,0.00,6,,329<br />
2013-8-18,17,14,13,10,8,8,77,68,55,1019,1017,1015,10,8,6,21,13,,0.00,6,,268<br />
2013-8-19,16,14,13,10,9,8,82,72,56,1019,1016,1014,11,9,8,23,11,,0.00,4,,196<br />
2013-8-20,16,14,12,10,9,8,82,72,56,1016,1015,1014,10,10,10,23,11,,0.00,5,,191<br />
2013-8-21,15,14,13,10,9,8,77,73,62,1015,1014,1013,14,10,10,24,13,,0.00,6,,189<br />
2013-8-22,16,14,13,10,9,9,77,72,59,1016,1014,1012,10,9,8,21,8,,0.00,6,,209<br />
2013-8-23,18,16,13,10,9,7,82,67,45,1016,1014,1012,11,9,8,21,8,,0.00,7,,273<br />
2013-8-24,17,14,13,12,9,8,94,73,52,1022,1017,1015,14,10,10,14,6,,0.00,7,Rain,341<br />
2013-8-25,17,14,11,12,11,8,94,81,59,1024,1022,1020,26,12,10,27,8,,0.00,4,,197<br />
