
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-3-21,26,20,13,12,10,8,72,51,22,1022,1019,1016,6,5,3,29,6,,0.00,2,,320<br />
2015-3-22,29,21,13,13,11,6,82,52,17,1019,1015,1011,10,6,3,40,10,,0.00,1,,285<br />
2015-3-23,30,22,14,13,12,11,77,51,22,1014,1013,1009,10,7,3,23,6,,0.00,2,,288<br />
2015-3-24,30,23,16,16,13,11,78,58,35,1020,1014,1010,8,5,1,93,13,,7.11,5,Rain-Thunderstorm,320<br />
2015-3-25,29,22,16,15,13,12,88,58,27,1024,1017,1015,10,8,6,37,18,,0.00,3,Thunderstorm,289<br />
2015-3-26,30,22,15,15,13,11,88,56,27,1019,1017,1015,8,6,3,23,5,,0.00,4,,251<br />
2015-3-27,30,23,17,17,15,12,82,60,33,1020,1017,1012,6,5,3,101,11,,0.00,3,,308<br />
2015-3-28,29,23,17,17,16,14,94,65,43,1016,1013,1008,8,5,2,74,18,,18.03,6,Rain-Thunderstorm,72<br />
2015-3-29,18,17,14,15,13,11,94,80,60,1016,1012,1009,10,6,2,55,32,,25.91,5,Rain-Thunderstorm,61<br />
2015-3-30,22,17,12,13,12,11,88,72,48,1015,1014,1012,10,6,3,148,16,,0.00,3,,32<br />
2015-3-31,24,19,15,15,13,11,85,71,36,1017,1015,1013,10,7,3,29,8,,7.87,4,Rain,129<br />
2015-4-1,16,16,15,15,14,12,94,88,82,1016,1012,1010,10,5,1,74,23,,270.00,5,Rain-Thunderstorm,57<br />
2015-4-2,23,18,13,15,14,12,94,76,52,1013,1010,1006,10,6,3,23,13,,1.02,5,Rain-Thunderstorm,335<br />
2015-4-3,22,18,14,17,15,14,100,87,62,1009,1007,1004,7,5,2,34,18,,7.87,4,Rain,117<br />
2015-4-4,25,19,13,14,13,11,94,65,38,1009,1007,1004,10,8,3,23,10,,0.00,1,,240<br />
2015-4-5,27,20,13,16,13,7,82,55,36,1013,1011,1009,10,9,6,23,14,,0.00,2,,166<br />
2015-4-6,26,20,14,15,12,10,77,57,27,1013,1011,1008,8,5,3,55,14,,0.00,3,Rain-Hail-Thunderstorm,201<br />
2015-4-7,21,18,15,14,13,12,82,73,53,1044,1015,1011,10,6,3,37,19,,0.00,5,Rain-Thunderstorm,93<br />
2015-4-8,27,20,13,14,13,10,88,62,33,1019,1017,1015,10,9,0,27,11,,0.00,1,,289<br />
2015-4-9,29,22,15,15,13,10,88,56,26,1019,1014,1011,10,7,3,23,11,,0.00,1,,20<br />
2015-4-10,31,23,15,16,12,11,72,50,22,1014,1012,1008,10,8,3,37,13,,0.00,2,,354<br />
2015-4-11,30,23,17,17,14,12,77,59,25,1014,1012,1010,6,5,3,29,11,,0.00,3,,56<br />
2015-4-12,33,24,17,16,14,4,77,46,21,1020,1015,1012,10,7,3,23,8,,0.00,1,,105<br />
2015-4-13,32,25,18,18,14,13,68,49,24,1018,1016,1011,10,8,3,23,13,,0.00,1,,130<br />
2015-4-14,33,26,19,19,16,13,64,51,27,1019,1016,1011,10,6,3,26,14,,0.00,1,,125<br />
2015-4-15,32,26,20,21,17,15,78,64,40,1018,1016,1013,6,5,2,48,18,,6.10,4,Rain-Thunderstorm,90<br />
2015-4-16,26,21,16,18,17,16,100,76,53,1022,1019,1016,10,7,3,29,19,,1.02,4,Rain-Thunderstorm,120<br />
2015-4-17,30,23,17,18,16,14,83,60,32,1018,1012,1007,7,5,3,34,11,,0.00,2,,345<br />
2015-4-18,31,24,18,19,16,13,78,56,31,1009,1007,1004,6,5,3,23,13,,0.00,4,,25<br />
2015-4-19,26,23,21,17,16,14,69,58,43,1010,1008,1006,10,6,3,40,21,,1.02,5,Rain-Thunderstorm,44<br />
2015-4-20,30,24,18,16,15,13,83,58,27,1012,1010,1008,10,7,3,48,26,,0.00,2,Rain-Thunderstorm,313<br />
2015-4-21,32,24,18,17,15,13,88,55,22,1013,1011,1007,10,6,3,23,8,,0.00,1,,312<br />
2015-4-22,33,26,19,16,13,7,73,44,15,1010,1007,1003,10,6,3,37,10,,0.00,0,,306<br />
2015-4-23,39,29,18,15,13,8,73,41,17,1009,1008,1005,10,7,3,29,13,,0.00,,,350<br />
2015-4-24,35,28,20,16,13,10,64,41,15,1010,1008,1004,10,8,3,29,8,,0.00,1,,17<br />
2015-4-25,35,28,20,18,16,13,68,46,20,1010,1008,1005,10,7,3,23,11,,0.00,1,,87<br />
2015-4-26,33,27,21,19,17,16,73,52,35,1014,1011,1006,7,5,3,45,21,,1.02,4,Thunderstorm,100<br />
2015-4-27,19,17,15,17,16,13,88,77,53,1017,1013,1009,6,5,0,48,31,,24.89,4,Rain-Thunderstorm,42<br />
2015-4-28,32,23,15,16,14,11,88,58,20,1012,1010,1006,10,6,3,19,8,,0.00,2,,246<br />
2015-4-29,32,26,19,16,14,13,78,50,26,1011,1009,1005,10,6,3,29,13,,0.00,3,Rain-Thunderstorm,69<br />
2015-4-30,27,22,17,16,15,13,83,65,40,1015,1012,1010,10,8,3,45,32,,7.11,4,Rain-Hail-Thunderstorm,358<br />
2015-5-1,30,23,17,15,14,12,77,51,27,1013,1011,1010,10,6,3,34,11,,0.00,2,,278<br />
2015-5-2,32,26,18,16,11,8,68,39,14,1012,1010,1007,10,9,3,23,13,,0.00,1,,93<br />
2015-5-3,34,27,19,16,13,10,78,44,14,1013,1011,1009,10,9,3,29,13,,0.00,1,,16<br />
2015-5-4,35,27,19,16,14,12,68,42,19,1013,1011,1007,10,7,3,29,13,,0.00,1,,3<br />
2015-5-5,35,28,21,16,13,10,65,40,16,1012,1009,1005,10,6,2,34,11,,0.00,2,,331<br />
2015-5-6,36,29,22,16,13,13,53,36,16,1008,1006,1002,10,6,3,19,10,,0.00,2,,28<br />
2015-5-7,38,31,23,19,17,13,55,39,21,1013,1008,1004,6,5,3,148,16,,0.00,3,,82<br />
2015-5-8,40,32,25,19,17,14,65,39,15,1008,1006,1000,7,5,3,95,19,,0.00,2,,319<br />
2015-5-9,35,30,25,17,14,13,54,41,27,1010,1008,1005,10,5,3,66,27,,0.00,5,Rain-Thunderstorm,38<br />
2015-5-10,36,29,23,18,16,13,58,39,18,1009,1007,1002,5,4,3,14,10,,0.00,2,,7<br />
2015-5-11,31,27,22,19,18,15,78,61,33,1011,1009,1005,4,4,2,130,23,,0.00,5,Rain-Thunderstorm,357<br />
2015-5-12,24,22,19,19,18,7,88,77,27,1013,1011,1005,5,4,3,34,18,,3.05,6,Rain-Thunderstorm,43<br />
2015-5-13,31,24,18,19,16,14,83,60,33,1012,1010,1007,10,6,3,34,11,,0.00,3,,20<br />
2015-5-14,33,27,20,19,16,1,78,60,25,1014,1012,1010,10,6,1,55,11,,230.12,4,Rain-Hail-Thunderstorm,75<br />
2015-5-15,33,26,19,17,16,14,78,52,30,1014,1011,1006,10,7,3,23,11,,0.00,1,,313<br />
2015-5-16,36,28,21,21,18,15,64,49,34,1008,1006,1003,10,8,3,126,14,,0.00,1,,101<br />
2015-5-17,32,27,22,21,19,17,94,64,40,1006,1005,1004,7,5,3,55,18,,28.96,4,Rain-Hail-Thunderstorm,62<br />
2015-5-18,35,28,20,18,17,13,78,53,22,1008,1006,1005,10,7,3,55,27,,0.00,3,Rain-Thunderstorm,36<br />
2015-5-19,36,29,22,18,16,13,73,45,21,1007,1005,1003,6,5,3,37,14,,0.00,2,,282<br />
2015-5-20,36,28,21,15,14,12,61,38,17,1007,1006,1003,10,7,3,23,8,,0.00,1,,243<br />
2015-5-21,37,29,22,14,12,9,50,32,12,1006,1004,1002,10,7,3,29,13,,0.00,1,,343<br />
2015-5-22,38,30,21,17,13,10,60,34,12,1004,1001,999,10,7,3,23,10,,0.00,2,,300<br />
2015-5-23,37,31,24,17,14,11,57,33,15,1001,999,997,8,6,3,34,13,,0.00,2,,37<br />
2015-5-24,35,30,25,16,13,11,51,34,19,1003,1001,999,10,7,3,111,26,,0.00,2,,52<br />
2015-5-25,37,30,23,17,13,9,61,40,14,1003,1001,996,10,7,3,55,19,,2.03,3,Rain-Thunderstorm,49<br />
2015-5-26,34,27,19,16,12,8,69,38,13,1006,1004,1002,10,7,3,159,19,,0.00,1,,338<br />
2015-5-27,38,29,21,14,12,1,57,34,5,1008,1005,1003,7,6,3,23,8,,0.00,2,,353<br />
2015-5-28,38,31,24,16,12,9,48,28,15,1008,1005,1001,7,5,3,19,10,,0.00,3,,71<br />
2015-5-29,37,31,24,16,13,11,54,35,16,1008,1006,1003,5,4,3,40,18,,0.00,3,Rain-Thunderstorm,9<br />
2015-5-30,37,29,22,16,13,10,64,35,13,1009,1007,1003,10,6,3,29,11,,0.00,2,Thunderstorm,223<br />
2015-5-31,37,29,20,16,13,11,53,33,14,1007,1005,1001,10,6,3,64,16,,0.00,2,,97<br />
2015-6-1,35,28,21,15,13,10,60,37,19,1006,1004,1003,10,8,3,34,13,,0.00,1,,97<br />
2015-6-2,34,29,23,17,13,9,61,41,24,1011,1008,1003,10,8,3,37,19,,0.00,3,Thunderstorm,113<br />
2015-6-3,32,27,22,17,16,16,73,57,38,1017,1010,1007,10,7,2,74,23,,1.02,5,Rain-Thunderstorm,74<br />
2015-6-4,32,26,20,16,14,11,73,48,22,1012,1010,1009,10,7,3,55,23,,0.00,4,,50<br />
2015-6-5,32,27,22,19,16,6,73,57,25,1013,1010,1008,8,6,3,29,14,,6.10,4,Rain-Thunderstorm,53<br />
2015-6-6,36,28,19,19,17,15,73,47,24,1008,1006,1001,10,10,8,14,5,,0.00,1,,87<br />
2015-6-7,39,31,22,19,17,13,73,44,23,1006,1004,999,10,9,3,167,23,,0.00,1,,29<br />
2015-6-8,40,32,25,20,17,14,61,40,19,1006,1004,998,10,8,3,48,16,,0.00,1,Thunderstorm,71<br />
2015-6-9,41,33,26,19,17,15,58,38,18,1006,1004,998,10,7,3,23,14,,0.00,1,,86<br />
2015-6-10,36,31,25,19,15,11,54,36,19,1007,1004,1001,8,5,2,74,23,,1.02,3,Rain-Thunderstorm,54<br />
2015-6-11,38,30,22,18,16,12,69,41,18,1008,1005,1001,10,8,3,19,8,,0.00,1,,183<br />
2015-6-12,40,32,25,18,17,15,57,36,18,1005,1002,996,8,6,3,19,13,,0.00,1,,132<br />
2015-6-13,38,32,26,18,16,14,51,36,17,1003,1001,995,10,7,3,48,27,,0.00,2,Thunderstorm,127<br />
2015-6-14,35,29,23,19,16,14,61,41,22,1003,1002,999,8,6,2,64,24,,0.00,2,Thunderstorm,103<br />
2015-6-15,34,28,23,19,17,14,61,51,32,1006,1004,1001,10,8,3,34,21,,0.00,3,Thunderstorm,110<br />
2015-6-16,37,29,21,18,17,15,73,42,23,1006,1004,999,10,9,3,19,11,,0.00,1,,329<br />
2015-6-17,39,32,25,18,16,13,50,33,17,1004,1002,996,10,6,3,23,11,,0.00,1,,8<br />
2015-6-18,40,33,26,21,18,16,51,36,21,1004,1001,995,6,5,3,19,11,,0.00,1,,116<br />
2015-6-19,43,36,29,21,20,19,58,37,19,1002,999,993,5,5,3,29,11,,0.00,1,,109<br />
2015-6-20,39,32,26,22,18,16,61,39,25,1003,1001,997,6,5,3,74,23,,0.00,3,Thunderstorm,119<br />
2015-6-21,37,30,23,21,18,16,61,41,8,1005,1002,997,10,9,4,26,21,,0.00,2,,121<br />
2015-6-22,39,33,27,21,18,11,54,43,13,1003,1000,994,10,7,3,55,18,,0.00,3,,118<br />
2015-6-23,34,30,25,20,18,17,58,48,32,1001,999,996,6,5,3,34,16,,0.00,4,Thunderstorm,90<br />
2015-6-24,25,22,19,20,18,16,94,68,46,1004,1001,999,10,7,2,34,19,,13.97,6,Rain-Thunderstorm,119<br />
2015-6-25,34,27,20,21,19,18,83,59,35,1000,998,994,10,8,0,111,16,,0.00,3,,121<br />
2015-6-26,36,29,23,20,18,17,70,49,27,1000,998,994,7,6,3,121,16,,0.00,1,,295<br />
2015-6-27,38,31,24,19,17,14,54,38,21,1050,1002,996,10,7,3,23,14,,0.00,1,,357<br />
2015-6-28,39,33,26,19,17,16,54,35,21,1005,1003,999,7,6,3,40,13,,0.00,2,,1<br />
2015-6-29,39,30,21,20,17,13,65,44,22,1008,1005,1001,6,5,2,55,24,,1.02,3,Rain-Thunderstorm,81<br />
2015-6-30,34,28,21,21,19,17,73,55,32,1008,1006,1002,10,9,3,29,13,,12.95,2,Rain-Thunderstorm,134<br />
2015-7-1,36,28,21,20,19,17,78,49,27,1007,1005,1001,7,6,3,37,18,,0.00,3,Thunderstorm,134<br />
2015-7-2,32,27,21,23,20,18,96,62,40,1009,1006,1002,10,6,1,55,16,,29.97,4,Rain-Thunderstorm,238<br />
2015-7-3,37,30,23,23,21,19,74,55,34,1005,1003,999,6,5,3,14,8,,0.00,1,,96<br />
2015-7-4,39,33,27,25,22,20,70,50,29,1003,1000,996,5,5,3,23,11,,0.00,2,,83<br />
2015-7-5,40,34,29,24,23,21,62,47,26,1000,997,992,6,4,3,23,11,,0.00,2,Thunderstorm,128<br />
2015-7-6,34,30,27,23,21,19,70,55,37,1002,998,995,6,4,3,55,29,,0.00,5,Thunderstorm,108<br />
2015-7-7,30,28,25,25,23,20,94,75,53,1004,1001,999,5,4,0,34,23,,7.87,5,Rain-Thunderstorm,110<br />
2015-7-8,35,30,24,25,24,23,89,68,44,1004,1002,998,5,4,3,37,13,,0.00,4,Thunderstorm,118<br />
2015-7-9,32,30,27,25,24,23,79,71,58,1003,1001,996,4,4,3,26,16,,18.03,5,Rain-Thunderstorm,99<br />
2015-7-10,31,26,22,24,21,19,88,75,58,1003,1001,998,10,8,1,48,24,,0.00,5,Rain-Thunderstorm,121<br />
2015-7-11,31,26,21,23,22,20,94,74,51,1007,1005,1002,10,5,0,37,19,,59.94,5,Rain-Thunderstorm,85<br />
2015-7-12,29,26,23,22,22,20,88,77,65,1007,1005,1004,10,6,3,29,16,,0.00,6,Rain-Thunderstorm,105<br />
2015-7-13,34,29,23,24,23,21,89,69,51,1006,1004,1002,19,10,3,37,14,,0.00,3,,141<br />
2015-7-14,36,31,25,25,23,21,89,62,39,1004,1002,998,7,6,3,19,10,,0.00,3,,144<br />
2015-7-15,38,32,26,26,23,21,70,57,44,999,997,995,7,6,3,26,10,,0.00,1,,131<br />
2015-7-16,37,31,25,27,24,22,94,64,50,998,995,991,6,4,3,48,14,,0.00,4,Rain-Thunderstorm,101<br />
2015-7-17,29,26,23,25,24,21,100,94,74,1012,1002,998,5,3,2,40,24,,54.10,1,Rain-Thunderstorm,98<br />
2015-7-18,32,28,24,25,24,23,100,81,66,1003,1002,999,10,6,4,29,16,,0.00,3,Rain-Thunderstorm,89<br />
2015-7-19,33,28,23,26,24,23,100,78,63,1003,1001,999,7,6,2,40,18,,70.10,4,Rain-Thunderstorm,117<br />
2015-7-20,35,30,25,26,24,23,94,75,56,1004,1002,1000,6,5,4,84,23,,0.00,4,Rain-Thunderstorm,74<br />
2015-7-21,29,26,23,24,23,22,100,87,70,1007,1004,1002,8,6,3,29,18,,0.00,4,Rain-Thunderstorm,130<br />
2015-7-22,34,29,23,26,24,22,94,69,49,1012,1005,999,10,8,3,19,11,,0.00,1,,168<br />
2015-7-23,33,29,24,25,23,22,83,71,55,1009,1006,1002,7,5,3,29,18,,0.00,4,Rain-Thunderstorm,125<br />
2015-7-24,33,29,24,26,23,22,83,73,56,1016,1005,1002,6,5,3,29,16,,0.00,4,Thunderstorm,99<br />
2015-7-25,35,30,25,26,24,21,79,69,47,1005,1001,998,5,4,2,23,16,,0.00,4,Rain-Thunderstorm,87<br />
2015-7-26,29,27,24,26,24,22,94,80,69,1007,1004,1000,10,7,2,55,19,,3.05,6,Rain-Hail-Thunderstorm,56<br />
2015-7-27,35,29,23,24,23,22,89,63,43,1009,1003,1000,10,7,3,34,18,,0.00,3,Thunderstorm,278<br />
2015-7-28,32,28,23,25,23,21,94,76,59,1007,1004,1000,8,6,3,40,14,,6.10,3,Rain-Thunderstorm,100<br />
2015-7-29,35,30,26,25,24,22,84,67,52,1005,1001,996,7,5,3,23,14,,0.00,2,Thunderstorm,187<br />
2015-7-30,32,28,24,26,24,22,94,74,66,1003,1001,998,5,4,3,34,18,,0.00,4,Rain-Thunderstorm,118<br />
2015-7-31,33,30,26,26,24,22,79,68,55,1002,1001,998,5,4,3,34,18,,0.00,5,Thunderstorm,100<br />
2015-8-1,30,28,25,26,24,22,100,82,69,1006,1004,1001,6,4,3,37,21,,7.11,6,Rain-Thunderstorm,126<br />
2015-8-2,31,27,22,25,23,22,89,78,70,1008,1006,1005,6,4,3,45,13,,0.00,6,Rain-Thunderstorm,77<br />
2015-8-3,34,29,24,26,23,21,89,66,46,1007,1006,1002,8,6,3,23,18,,0.00,4,Thunderstorm,115<br />
2015-8-4,34,29,24,25,24,22,86,67,49,1006,1004,999,6,5,3,23,10,,0.00,2,,131<br />
2015-8-5,35,31,28,25,24,23,74,62,43,1002,1001,997,5,5,3,26,13,,0.00,2,Thunderstorm,158<br />
2015-8-6,35,31,26,26,24,23,84,68,47,1002,1000,997,4,4,3,37,16,,0.00,3,Thunderstorm,151<br />
2015-8-7,36,31,27,29,26,23,84,69,47,1002,1001,999,4,4,3,34,19,,0.00,2,Thunderstorm,135<br />
2015-8-8,35,31,27,28,26,25,89,79,67,1003,1002,1000,4,3,2,34,23,,11.94,4,Thunderstorm,127<br />
2015-8-9,32,28,23,27,26,23,95,83,66,1003,1002,999,4,4,3,29,21,,0.00,6,Rain-Thunderstorm,130<br />
2015-8-10,34,28,22,25,24,23,100,73,53,1004,1003,1001,6,5,2,29,16,,0.00,3,Rain-Thunderstorm,201<br />
