
MYT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-9-9,33,28,24,25,23,21,94,83,49,1012,1010,1007,10,10,8,14,8,,0.00,6,Rain-Thunderstorm,140<br />
2002-9-10,30,27,23,24,23,22,100,86,66,1012,1011,1008,10,9,5,10,6,,0.00,6,,137<br />
2002-9-11,32,28,24,24,23,22,94,75,55,1013,1011,1008,10,9,5,16,8,,0.00,6,,112<br />
2002-9-12,32,27,22,25,23,21,100,83,59,1015,1012,1010,10,8,1,16,10,,0.00,6,Rain-Thunderstorm,110<br />
2002-9-13,31,28,25,25,23,21,94,80,55,1015,1012,1010,10,9,2,16,6,,0.00,6,,111<br />
2002-9-14,32,28,24,24,23,22,89,78,62,1015,1013,1010,10,10,10,16,10,,0.00,6,,109<br />
2002-9-15,33,28,23,24,22,20,94,73,49,1015,1013,1010,10,10,10,13,8,,0.00,6,Thunderstorm,174<br />
2002-9-16,30,28,25,25,24,23,94,84,70,1015,1012,1010,10,9,6,10,6,,0.00,6,Thunderstorm,12<br />
2002-9-17,31,27,24,25,24,22,94,84,66,1013,1011,1008,10,8,2,16,6,,0.00,6,Rain-Thunderstorm,133<br />
2002-9-18,31,27,24,25,23,23,94,84,66,1013,1011,1009,10,4,1,14,6,,0.00,6,Rain-Thunderstorm,115<br />
2002-9-19,31,27,24,26,24,23,100,83,66,1013,1011,1008,3,2,1,11,6,,0.00,6,,93<br />
2002-9-20,32,28,24,26,24,23,94,83,66,1013,1010,1008,1,1,1,13,5,,0.00,6,,113<br />
2002-9-21,30,28,24,26,24,22,100,87,70,1012,1010,1008,4,2,1,13,5,,0.00,6,Fog-Thunderstorm,147<br />
2002-9-22,32,27,23,26,23,22,94,81,62,1012,1010,1007,8,4,1,14,8,,0.00,6,,100<br />
2002-9-23,31,28,25,25,24,23,94,82,70,1012,1010,1008,2,2,1,14,5,,0.00,6,Thunderstorm,29<br />
2002-9-24,28,26,24,24,23,22,94,86,70,1014,1012,1009,10,6,1,13,6,,0.00,6,Rain-Thunderstorm,11<br />
2002-9-25,31,27,24,25,24,22,94,81,62,1014,1012,1009,10,9,3,16,5,,0.00,6,Rain-Thunderstorm,35<br />
2002-9-26,32,27,23,25,24,22,94,77,59,1012,1010,1007,10,9,6,16,10,,0.00,6,,56<br />
2002-9-27,32,27,23,25,23,22,94,79,59,1011,1009,1007,10,9,3,21,10,,0.00,6,Rain-Thunderstorm,327<br />
2002-9-28,26,24,23,23,23,22,100,91,78,1013,1011,1009,10,9,2,11,8,,0.00,7,Rain-Thunderstorm,201<br />
2002-9-29,30,27,23,25,23,21,94,83,66,1013,1011,1009,10,10,3,14,5,,0.00,6,Rain,157<br />
2002-9-30,30,27,23,25,23,21,94,87,70,1013,1011,1009,10,9,5,14,6,,0.00,6,Rain-Thunderstorm,104<br />
2002-10-1,31,27,23,24,23,22,94,82,66,1013,1011,1009,10,9,6,13,8,,0.00,6,,154<br />
2002-10-2,31,27,24,24,23,22,94,82,62,1012,1010,1007,10,9,6,13,8,,0.00,6,,114<br />
2002-10-3,31,27,24,25,24,23,100,85,66,1011,1009,1007,10,9,4,19,8,,0.00,6,Rain,107<br />
2002-10-4,30,27,24,24,23,22,100,83,66,1012,1009,1006,10,9,4,16,8,,0.00,6,Rain-Thunderstorm,335<br />
2002-10-5,30,28,25,25,23,22,94,84,62,1012,1009,1007,10,10,10,13,5,,0.00,6,Thunderstorm,102<br />
2002-10-6,30,27,24,25,23,23,94,81,66,1012,1010,1008,10,10,10,14,6,,0.00,6,,18<br />
2002-10-7,31,27,24,25,23,22,94,80,62,1012,1010,1007,10,10,10,14,8,,0.00,6,,70<br />
2002-10-8,30,27,24,25,24,22,94,84,70,1013,1011,1008,10,10,3,14,8,,0.00,6,Rain-Thunderstorm,116<br />
2002-10-9,31,27,23,25,23,22,94,82,62,1012,1010,1008,10,10,10,16,8,,0.00,6,,189<br />
2002-10-10,31,27,24,25,24,23,94,87,66,1013,1011,1010,10,9,2,16,5,,0.00,7,Rain,184<br />
2002-10-11,31,27,23,25,23,22,94,85,66,1012,1010,1007,10,9,1,16,8,,0.00,6,Rain-Thunderstorm,174<br />
2002-10-12,30,27,23,24,23,21,94,82,70,1012,1010,1008,10,9,4,14,6,,0.00,6,Rain-Thunderstorm,2<br />
2002-10-13,30,27,23,25,24,23,100,86,70,1012,1010,1008,10,8,2,13,3,,0.00,6,Rain-Thunderstorm,345<br />
2002-10-14,30,28,25,25,24,24,94,86,74,1012,1010,1008,10,9,2,16,3,,0.00,6,Rain-Thunderstorm,119<br />
2002-10-15,33,28,24,25,23,22,100,80,52,1013,1011,1009,10,9,3,13,2,,0.00,6,Thunderstorm,155<br />
2002-10-16,32,28,24,25,23,23,94,77,59,1013,1011,1008,10,9,4,11,5,,0.00,6,,196<br />
2002-10-17,31,28,25,25,24,23,94,79,62,1013,1010,1008,10,9,4,13,3,,0.00,6,Rain-Thunderstorm,36<br />
2002-10-18,30,27,23,25,23,21,94,86,66,1012,1010,1008,10,9,4,14,6,,0.00,6,Rain-Thunderstorm,123<br />
2002-10-19,32,28,24,24,23,22,94,78,58,1012,1010,1007,10,10,6,16,6,,0.00,6,,122<br />
2002-10-20,32,28,24,24,23,22,94,80,62,1013,1010,1007,10,10,6,13,3,,0.00,6,Rain,311<br />
2002-10-21,28,26,24,24,23,22,94,88,78,1013,1011,1009,10,10,6,8,2,,0.00,6,Rain-Thunderstorm,141<br />
2002-10-22,29,26,23,24,23,22,94,85,70,1012,1011,1009,10,9,3,24,3,,0.00,6,Rain-Thunderstorm,141<br />
2002-10-23,31,27,24,24,23,21,94,82,62,1012,1010,1008,10,10,10,19,6,,0.00,6,Rain,178<br />
2002-10-24,30,27,24,24,23,22,94,82,70,1011,1010,1008,10,9,4,11,2,,0.00,6,Rain,104<br />
2002-10-25,31,27,23,24,23,21,94,78,58,1012,1010,1008,10,8,1,14,3,,0.00,6,Fog,331<br />
2002-10-26,32,28,24,25,23,22,94,79,59,1012,1010,1007,10,9,6,14,5,,0.00,6,Rain-Thunderstorm,75<br />
2002-10-27,30,27,23,25,23,22,94,83,70,1012,1009,1007,10,9,4,13,5,,0.00,6,Rain-Thunderstorm,349<br />
2002-10-28,30,28,25,25,24,23,94,84,70,1012,1009,1007,10,9,6,11,3,,0.00,6,Rain-Thunderstorm,61<br />
2002-10-29,29,26,23,24,23,22,94,88,74,1011,1009,1008,10,9,3,19,3,,0.00,7,Rain-Thunderstorm,147<br />
2002-10-30,31,27,23,24,23,22,94,82,58,1012,1010,1008,10,10,10,11,6,,0.00,6,,115<br />
2002-10-31,32,28,24,25,23,23,94,79,59,1012,1010,1008,10,9,4,16,5,,0.00,6,,33<br />
2002-11-1,30,27,23,25,23,22,94,81,70,1013,1010,1007,10,10,6,14,6,,0.00,6,Rain-Thunderstorm,311<br />
2002-11-2,31,28,25,26,24,24,94,82,66,1012,1009,1007,10,10,6,16,5,,0.00,6,Rain-Thunderstorm,30<br />
2002-11-3,31,27,24,24,23,22,89,78,62,1013,1010,1007,10,10,10,16,6,,0.00,6,Rain-Thunderstorm,267<br />
2002-11-4,30,27,24,24,23,22,94,84,70,1012,1010,1007,10,10,5,14,5,,0.00,6,Rain-Thunderstorm,260<br />
2002-11-5,31,27,23,25,23,22,94,81,62,1011,1009,1005,10,10,10,13,6,,0.00,6,,98<br />
2002-11-6,30,27,24,25,24,23,94,85,74,1011,1009,1007,10,10,6,16,3,,0.00,6,Rain-Thunderstorm,148<br />
2002-11-7,29,27,24,25,24,23,100,88,74,1012,1010,1009,10,10,4,14,5,,0.00,6,Rain,39<br />
2002-11-8,30,27,24,25,24,23,100,83,70,1012,1010,1008,10,10,10,14,8,,0.00,6,,4<br />
2002-11-9,30,27,24,24,23,23,94,83,66,1012,1010,1007,10,10,5,14,5,,0.00,6,Rain-Thunderstorm,300<br />
2002-11-10,30,28,25,25,24,23,94,83,70,1011,1009,1007,10,10,10,14,6,,0.00,6,Rain,101<br />
2002-11-11,30,28,25,25,24,23,94,83,66,1013,1010,1008,10,10,10,19,10,,0.00,6,Rain,314<br />
2002-11-12,30,27,24,25,24,23,94,83,66,1011,1009,1006,10,10,4,16,8,,0.00,6,Rain,22<br />
2002-11-13,31,28,25,25,24,24,94,84,66,1010,1008,1004,10,10,10,14,5,,0.00,6,Rain-Thunderstorm,111<br />
2002-11-14,30,27,24,25,24,23,94,83,66,1010,1008,1005,10,10,3,16,6,,0.00,6,Rain-Thunderstorm,250<br />
2002-11-15,30,27,23,25,23,22,94,82,62,1012,1009,1007,10,10,8,16,8,,0.00,7,Rain-Thunderstorm,104<br />
2002-11-16,31,27,24,24,23,23,94,81,62,1011,1009,1007,10,10,10,13,6,,0.00,6,,61<br />
2002-11-17,30,27,24,25,24,22,94,84,70,1011,1009,1006,10,10,5,16,5,,0.00,7,Rain,317<br />
2002-11-18,31,27,24,25,24,23,94,85,66,1010,1008,1004,10,10,8,11,8,,0.00,6,Rain,75<br />
2002-11-19,30,27,23,25,23,22,94,85,74,1011,1008,1005,10,10,10,11,5,,0.00,7,Rain,112<br />
2002-11-20,29,27,24,25,23,22,94,82,70,1011,1009,1006,10,10,8,14,6,,0.00,6,Rain,349<br />
2002-11-21,29,27,24,24,23,22,94,85,70,1012,1010,1007,10,9,4,11,3,,0.00,7,Rain,303<br />
2002-11-22,29,27,24,24,23,22,94,85,74,1012,1010,1008,10,9,3,19,5,,0.00,6,Rain,225<br />
2002-11-23,26,24,24,23,23,22,94,88,83,1012,1010,1009,10,10,8,14,6,,0.00,7,Rain,222<br />
2002-11-24,29,27,24,24,23,21,89,82,66,1012,1010,1008,10,10,10,14,6,,0.00,6,,133<br />
2002-11-25,33,28,23,24,23,21,89,77,55,1011,1009,1007,10,10,10,13,6,,0.00,6,,151<br />
2002-11-26,32,28,24,24,23,21,94,76,59,1012,1010,1007,10,10,10,14,3,,0.00,6,,192<br />
2002-11-27,30,28,25,24,22,21,94,77,58,1013,1011,1010,10,10,10,13,5,,0.00,6,Rain,187<br />
2002-11-28,30,27,24,24,23,22,94,82,66,1015,1012,1010,10,10,5,14,5,,0.00,6,Rain-Thunderstorm,97<br />
2002-11-29,30,27,23,24,23,22,94,82,66,1015,1013,1011,10,9,8,14,6,,0.00,6,Rain-Thunderstorm,101<br />
2002-11-30,30,27,23,24,23,22,94,81,66,1014,1012,1009,10,10,10,14,6,,0.00,6,,92<br />
2002-12-1,31,27,24,24,23,22,94,80,62,1013,1011,1009,10,10,10,19,8,,0.00,6,,86<br />
2002-12-2,31,27,23,24,23,22,94,81,62,1013,1011,1009,10,10,6,13,6,,0.00,6,Rain,74<br />
2002-12-3,32,28,24,24,23,22,94,78,55,1013,1011,1008,10,10,6,14,5,,0.00,6,,60<br />
2002-12-4,31,27,24,24,23,23,94,85,62,1012,1011,1009,10,10,8,14,6,,0.00,6,Rain-Thunderstorm,99<br />
2002-12-5,31,27,23,25,23,22,94,83,66,1012,1011,1008,10,9,6,14,8,,0.00,6,Rain,90<br />
2002-12-6,30,27,24,24,24,23,94,84,70,1013,1011,1009,10,10,8,19,5,,0.00,6,Rain,306<br />
2002-12-7,31,27,24,25,24,23,94,81,66,1012,1010,1008,10,10,6,16,5,,0.00,6,,349<br />
2002-12-8,29,27,24,25,24,23,94,86,74,1013,1011,1009,10,10,8,13,6,,0.00,6,Rain-Thunderstorm,306<br />
2002-12-9,31,27,24,24,23,23,94,81,62,1014,1012,1009,10,10,6,14,8,,0.00,6,,77<br />
2002-12-10,32,28,25,25,23,23,94,78,59,1013,1011,1009,10,10,8,14,8,,0.00,6,,86<br />
2002-12-11,31,27,24,25,24,22,94,80,66,1014,1012,1009,10,10,10,16,6,,0.00,6,,104<br />
2002-12-12,30,27,24,25,23,22,94,86,70,1016,1014,1012,10,10,10,14,6,,0.00,6,Rain-Thunderstorm,96<br />
2002-12-13,31,27,24,25,24,23,94,83,66,1015,1013,1011,10,9,2,14,8,,0.00,6,,86<br />
2002-12-14,31,28,25,25,24,23,94,80,66,1014,1012,1009,10,9,4,14,6,,0.00,6,,67<br />
2002-12-15,33,29,25,25,24,23,94,79,59,1014,1012,1008,10,10,10,13,8,,0.00,6,,84<br />
2002-12-16,30,28,25,25,24,22,89,81,70,1013,1011,1009,10,10,10,14,8,,0.00,6,,287<br />
2002-12-17,30,28,25,25,24,23,89,83,70,1013,1010,1008,10,10,10,13,5,,0.00,6,Rain-Thunderstorm,213<br />
2002-12-18,30,28,25,25,24,24,94,84,70,1011,1009,1007,10,10,8,13,5,,0.00,6,Rain,16<br />
2002-12-19,31,28,25,25,24,23,94,80,66,1010,1008,1005,10,9,3,14,6,,0.00,6,Thunderstorm,37<br />
2002-12-20,30,28,25,25,24,23,94,84,74,1009,1007,1005,10,10,10,11,5,,0.00,6,Rain,311<br />
2002-12-21,31,28,25,26,24,24,94,82,70,1009,1007,1005,10,9,3,16,6,,0.00,6,Rain,35<br />
2002-12-22,30,27,24,26,24,22,94,84,74,1010,1008,1006,10,9,3,14,6,,0.00,6,Rain-Thunderstorm,349<br />
2002-12-23,30,27,24,26,24,23,94,84,74,1010,1008,1006,10,10,10,14,6,,0.00,6,Rain,316<br />
2002-12-24,31,28,25,26,24,24,94,83,66,1010,1008,1006,10,10,10,14,6,,0.00,6,,62<br />
2002-12-25,32,28,25,25,24,23,94,80,59,1010,1008,1006,10,9,4,16,6,,0.00,6,,134<br />
2002-12-26,30,28,25,25,24,24,94,84,74,1011,1009,1006,10,9,6,13,5,,0.00,6,Rain-Thunderstorm,263<br />
2002-12-27,30,27,24,25,23,22,94,83,66,1011,1009,1007,10,10,6,14,8,,0.00,7,Rain-Thunderstorm,315<br />
2002-12-28,29,27,24,24,23,22,94,83,66,1014,1012,1009,10,10,6,13,6,,0.00,6,Rain,209<br />
2002-12-29,30,27,23,24,23,22,94,81,66,1014,1012,1010,10,10,10,14,8,,0.00,6,Rain,81<br />
2002-12-30,31,27,24,24,23,22,89,79,58,1014,1012,1009,10,10,10,14,6,,0.00,6,,115<br />
2002-12-31,32,28,25,24,23,22,94,77,58,1012,1011,1008,10,10,8,14,6,,0.00,6,,86<br />
