
GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-2-7,22,20,17,14,13,12,68,61,47,1019,1016,1014,14,10,8,23,11,,0.00,5,Rain,346<br />
2014-2-8,23,20,18,13,12,9,73,56,31,1018,1016,1015,14,10,10,19,6,,0.00,3,,71<br />
2014-2-9,24,21,17,17,14,12,88,69,47,1018,1016,1015,10,9,7,23,8,24,1.02,6,Rain,343<br />
2014-2-10,22,20,17,16,12,6,83,61,31,1020,1017,1016,10,9,8,19,10,,0.00,4,,274<br />
2014-2-11,23,18,14,12,9,8,67,51,36,1018,1015,1012,10,10,8,19,6,,0.00,2,,89<br />
2014-2-12,23,20,17,15,12,9,68,55,36,1014,1011,1010,14,9,8,19,8,,0.00,5,,59<br />
2014-2-13,18,16,13,15,13,9,94,76,55,1017,1013,1009,10,8,1,29,13,45,55.88,6,Rain-Thunderstorm,267<br />
2014-2-14,22,18,14,12,9,5,77,53,25,1020,1017,1016,10,10,8,16,11,,0.00,3,Rain,265<br />
2014-2-15,23,18,13,10,6,2,67,41,20,1020,1017,1016,31,13,10,16,5,,0.00,1,,188<br />
2014-2-16,23,17,12,12,7,-2,64,45,11,1018,1016,1014,11,9,8,26,8,,0.00,,,76<br />
2014-2-17,24,19,14,15,12,8,77,59,27,1019,1017,1014,10,9,8,40,10,,0.00,,,90<br />
2014-2-18,28,22,17,18,15,11,83,66,40,1020,1017,1016,10,9,8,21,6,,5.08,2,,329<br />
2014-2-19,23,21,19,18,16,14,88,72,54,1020,1017,1016,18,10,8,21,11,,0.00,4,,282<br />
2014-2-20,23,20,17,15,13,10,82,63,37,1018,1016,1015,10,9,8,24,10,,0.00,3,,274<br />
2014-2-21,24,20,16,14,12,9,77,53,28,1020,1017,1016,10,10,10,16,6,,0.00,1,,280<br />
2014-2-22,27,21,16,17,12,6,78,50,26,1019,1017,1015,14,10,10,21,10,,0.00,,,65<br />
2014-2-23,25,21,17,16,10,3,82,46,20,1019,1016,1015,10,9,9,34,11,,0.00,1,,92<br />
2014-2-24,26,21,17,17,13,10,73,58,45,1020,1017,1016,10,10,9,27,10,,0.00,1,,55<br />
2014-2-25,24,21,17,16,14,12,88,66,46,1028,1018,1016,10,9,6,21,8,,0.00,1,,72<br />
2014-2-26,26,21,16,16,10,0,69,48,10,1020,1017,1015,10,9,6,13,6,,0.00,2,,3<br />
2014-2-27,26,22,17,18,14,6,78,58,28,1020,1016,1015,10,9,8,13,5,,0.00,,,32<br />
2014-2-28,28,23,17,19,13,6,73,52,4,1017,1014,1012,14,10,8,19,6,,0.00,,,15<br />
2014-3-1,28,24,19,18,12,6,65,41,17,1014,1013,1011,23,9,8,19,10,,0.00,5,,58<br />
2014-3-2,30,25,20,16,11,7,53,37,17,1015,1013,1012,10,9,8,21,6,,0.00,4,,40<br />
2014-3-3,26,22,18,20,15,9,78,61,40,1015,1013,1011,10,9,8,16,8,,0.00,2,,334<br />
2014-3-4,25,21,18,21,19,17,94,79,66,1015,1014,1012,10,8,5,27,11,,0.00,3,,10<br />
2014-3-5,26,23,21,21,21,20,94,83,70,1017,1015,1013,10,8,6,23,11,,0.00,3,,26<br />
2014-3-6,26,23,21,21,21,19,94,82,61,1017,1015,1014,10,9,6,24,11,,0.00,2,,340<br />
2014-3-7,27,23,21,21,21,20,94,80,61,1018,1015,1014,10,9,6,29,10,,0.00,1,,25<br />
2014-3-8,27,24,21,21,21,20,94,80,60,1019,1016,1015,10,9,8,24,10,,0.00,2,,34<br />
2014-3-9,27,23,20,22,21,18,94,82,58,1019,1016,1014,10,8,8,16,10,,0.00,1,,323<br />
2014-3-10,28,24,20,21,19,12,88,73,32,1016,1013,1012,10,9,6,24,8,,0.00,5,,15<br />
2014-3-11,30,26,21,22,19,16,88,68,39,1015,1012,1010,10,9,7,32,10,,0.00,3,,62<br />
2014-3-12,28,25,22,22,21,17,95,74,51,1014,1012,1010,10,8,5,34,11,,0.00,1,,12<br />
2014-3-13,29,27,24,21,16,7,74,50,21,1014,1012,1010,10,8,6,39,26,52,0.00,3,,127<br />
2014-3-14,29,26,23,22,17,9,94,57,24,1013,1011,1008,10,9,8,27,14,,0.00,4,,71<br />
2014-3-15,33,28,23,22,19,16,94,62,30,1014,1011,1008,10,8,3,35,16,60,0.00,2,Rain-Thunderstorm,147<br />
2014-3-16,25,23,22,22,18,13,89,67,48,1019,1016,1011,21,7,4,21,8,,2.03,6,Thunderstorm,295<br />
2014-3-17,24,22,19,15,13,6,73,55,35,1022,1020,1018,10,7,3,23,10,,0.00,2,,296<br />
2014-3-18,25,21,17,16,13,6,68,53,27,1021,1018,1017,14,10,10,16,8,,0.00,,,341<br />
2014-3-19,28,23,18,19,16,12,83,64,41,1017,1016,1014,10,10,10,16,8,,0.00,,,15<br />
2014-3-20,26,22,19,20,17,14,88,66,47,1015,1013,1011,10,9,8,14,5,,0.00,3,,26<br />
2014-3-21,31,26,21,21,15,9,69,48,32,1012,1010,1008,10,9,7,21,5,,0.00,,,36<br />
2014-3-22,33,27,22,20,15,11,65,47,20,1009,1007,1005,10,9,7,27,8,,0.00,,,63<br />
2014-3-23,29,27,24,18,12,8,58,38,23,1011,1008,1004,10,9,9,23,11,,0.00,1,,275<br />
2014-3-24,27,24,21,18,15,10,69,54,32,1016,1013,1011,10,9,7,40,16,,0.00,2,,49<br />
2014-3-25,26,23,21,21,18,17,78,68,51,1016,1013,1010,10,8,7,27,11,,0.25,7,Rain,15<br />
2014-3-26,24,21,19,20,18,16,88,81,74,1015,1014,1011,10,8,5,26,10,,2.03,7,Rain,40<br />
2014-3-27,27,22,18,19,18,17,94,78,54,1015,1013,1010,10,8,3,26,13,,2.03,7,Rain,269<br />
2014-3-28,25,22,19,19,18,17,88,74,57,1016,1014,1013,19,10,10,16,8,,0.00,4,,315<br />
2014-3-29,26,23,20,20,19,18,88,75,56,1016,1014,1012,10,10,10,23,8,,0.00,3,,42<br />
2014-3-30,26,23,21,23,21,20,94,83,63,1015,1012,1011,10,8,7,24,8,,0.00,5,,33<br />
2014-3-31,28,24,22,23,22,21,100,83,60,1013,1010,1008,10,7,5,32,11,,0.00,2,,29<br />
2014-4-1,35,30,25,22,18,12,78,46,26,1010,1008,1006,10,9,8,37,19,,0.00,3,,206<br />
2014-4-2,35,29,24,23,20,17,78,63,28,1010,1008,1007,10,8,6,24,8,,0.00,2,,49<br />
2014-4-3,30,28,25,24,17,5,83,50,10,1011,1007,1005,10,7,5,40,19,63,0.00,4,,52<br />
2014-4-4,31,28,24,24,21,18,94,69,45,1016,1011,1007,8,7,6,42,16,,2.03,4,Rain-Thunderstorm,346<br />
2014-4-5,30,27,24,22,17,8,83,53,21,1015,1013,1010,8,8,7,26,14,,0.00,2,,291<br />
2014-4-6,29,26,22,20,14,4,69,50,13,1017,1015,1013,19,9,8,26,16,,0.00,0,,297<br />
2014-4-7,31,26,20,21,14,5,78,51,12,1018,1016,1015,10,9,8,19,6,,0.00,1,,347<br />
2014-4-8,31,26,21,22,15,8,94,51,15,1017,1015,1013,10,9,8,14,8,,0.00,,,36<br />
2014-4-9,32,27,22,19,15,7,73,48,14,1015,1013,1011,10,9,7,21,8,,0.00,,,35<br />
2014-4-10,31,27,23,21,13,4,62,40,13,1014,1012,1011,10,9,8,16,6,,0.00,,,41<br />
2014-4-11,33,28,23,20,13,-2,61,37,6,1014,1011,1010,10,9,8,14,6,,0.00,,,55<br />
2014-4-12,38,32,27,15,7,-1,32,20,8,1011,1009,1008,10,9,8,14,10,,0.00,1,,269<br />
2014-4-13,36,31,27,21,15,9,58,35,16,1010,1008,1007,10,9,8,23,10,,0.00,,,301<br />
2014-4-14,36,32,27,24,14,8,74,36,12,1011,1009,1008,14,8,6,14,8,,0.00,,,355<br />
2014-4-15,34,30,27,25,22,15,79,59,24,1012,1010,1008,8,8,6,24,8,,0.00,,,26<br />
2014-4-16,35,30,26,26,23,16,89,67,23,1012,1010,1008,10,8,6,21,8,,0.00,3,,22<br />
2014-4-17,41,34,27,21,13,6,66,28,7,1008,1006,1004,10,9,8,23,8,,0.00,3,,269<br />
2014-4-18,39,33,28,24,14,6,70,36,8,1010,1007,1005,10,8,8,24,8,,0.00,,,291<br />
2014-4-19,36,31,26,25,22,14,94,62,28,1012,1009,1008,8,7,6,24,10,,0.00,,,57<br />
2014-4-20,37,32,27,27,20,14,87,53,23,1008,1007,1005,8,7,6,26,10,,0.00,,,29<br />
2014-4-21,32,30,27,26,24,23,84,73,54,1010,1009,1008,10,8,6,19,10,,0.00,1,,340<br />
2014-4-22,31,28,26,25,24,23,89,76,65,1014,1012,1009,10,8,6,32,13,,0.00,3,,357<br />
2014-4-23,31,29,28,26,23,19,84,69,38,1015,1012,1010,10,8,6,23,11,,0.00,4,,346<br />
2014-4-24,34,31,27,25,21,10,89,54,20,1012,1009,1008,8,8,6,13,6,,0.00,2,,56<br />
2014-4-25,41,36,31,20,13,7,41,25,11,1010,1008,1006,8,8,8,27,11,,0.00,5,,264<br />
2014-4-26,38,33,28,20,13,2,58,30,5,1011,1009,1007,10,9,8,19,6,,0.00,,,336<br />
2014-4-27,36,31,27,27,22,13,89,62,27,1011,1009,1008,10,9,8,23,6,,0.00,,,356<br />
2014-4-28,34,31,27,27,24,19,94,69,36,1011,1008,1006,10,8,6,21,8,,0.00,2,,28<br />
2014-4-29,37,32,27,27,24,21,100,69,42,1009,1007,1005,8,7,5,19,10,,0.00,2,,31<br />
2014-4-30,43,36,29,24,13,5,53,25,7,1008,1006,1005,8,8,6,26,11,,0.00,1,,260<br />
2014-5-1,38,33,29,27,16,10,75,34,16,1009,1007,1005,10,8,6,26,10,,0.00,4,,318<br />
2014-5-2,41,35,29,15,9,6,40,18,7,1008,1006,1004,10,8,2,19,8,,0.00,1,,304<br />
2014-5-3,43,38,33,24,15,7,52,26,8,1006,1004,1003,10,7,2,32,13,,0.00,3,,191<br />
2014-5-4,42,37,32,22,14,7,49,26,8,1005,1004,1003,10,8,8,34,23,,0.00,2,,190<br />
2014-5-5,37,33,29,20,16,3,55,37,12,1007,1006,1004,10,8,1,23,11,,5.08,3,Rain-Thunderstorm,237<br />
2014-5-6,34,31,27,25,19,14,79,52,24,1011,1008,1006,10,9,9,16,11,,0.00,3,,273<br />
2014-5-7,33,29,26,25,22,13,89,64,33,1010,1008,1006,10,9,8,24,10,,0.00,2,,25<br />
2014-5-8,33,30,27,25,21,14,79,54,32,1010,1007,1006,10,9,7,21,8,,0.00,1,,18<br />
2014-5-9,37,32,27,26,21,7,89,53,16,1008,1006,1004,10,9,8,16,10,,0.00,1,,336<br />
2014-5-10,37,31,26,25,21,9,74,53,20,1005,1003,1001,10,9,6,14,8,,0.00,2,,359<br />
2014-5-11,42,35,28,28,21,11,75,50,10,1005,1004,1002,10,8,8,16,8,,0.00,1,,33<br />
2014-5-12,39,34,29,26,19,10,79,41,17,1007,1005,1004,10,7,5,21,6,,0.00,,,348<br />
2014-5-13,42,36,29,23,13,5,55,27,6,1007,1005,1003,8,7,6,24,6,,5.08,,,360<br />
2014-5-14,39,36,31,28,20,11,75,44,17,1005,1004,1002,8,6,5,29,10,,0.00,1,,78<br />
2014-5-15,36,33,30,24,18,9,70,40,12,1007,1005,1002,10,8,6,19,10,,0.00,1,,356<br />
2014-5-16,37,33,28,21,13,2,58,31,6,1007,1005,1003,24,9,6,34,13,50,0.00,,,287<br />
2014-5-17,34,31,27,22,17,13,66,42,25,1008,1007,1005,14,10,8,21,8,,0.00,1,,32<br />
2014-5-18,34,30,26,25,20,14,74,51,29,1009,1007,1006,10,9,8,37,13,,0.00,2,,59<br />
2014-5-19,33,30,27,27,24,15,84,72,36,1010,1009,1007,10,8,8,27,11,,0.00,3,,341<br />
2014-5-20,33,30,27,26,23,19,75,63,41,1012,1010,1008,10,9,8,21,8,,0.00,1,,11<br />
2014-5-21,36,32,29,27,22,15,75,53,24,1011,1008,1007,10,9,8,16,10,,0.00,1,,32<br />
2014-5-22,40,36,31,21,16,9,52,29,11,1009,1006,1004,10,8,6,27,11,,0.00,1,,12<br />
2014-5-23,42,38,33,21,13,4,39,22,8,1006,1004,1003,10,8,5,32,16,,0.00,1,,273<br />
2014-5-24,43,37,31,23,15,8,55,27,7,1006,1004,1002,9,8,6,23,10,,0.00,1,,352<br />
2014-5-25,37,33,29,29,24,14,84,57,23,1007,1005,1003,18,9,6,14,8,,0.00,1,,25<br />
2014-5-26,41,36,31,29,24,10,79,53,16,1007,1004,1003,10,8,8,24,10,,0.00,1,,48<br />
2014-5-27,39,34,30,29,26,20,94,60,30,1006,1004,1003,10,9,8,24,8,,0.00,1,,18<br />
2014-5-28,39,36,31,28,22,16,71,45,28,1006,1004,1002,10,8,8,21,8,,0.00,,,31<br />
2014-5-29,47,40,33,26,16,8,56,26,6,1005,1004,1002,10,8,6,24,13,,0.00,,,248<br />
2014-5-30,47,41,35,22,14,-2,42,21,6,1004,1002,1001,10,8,8,32,21,,0.00,,,218<br />
2014-5-31,41,36,31,28,18,6,84,37,9,1003,1001,1000,10,8,8,27,10,,0.00,,,4<br />
2014-6-1,38,34,30,30,27,19,94,66,25,1003,1002,1000,8,7,6,23,10,,0.00,2,,39<br />
2014-6-2,43,38,34,29,19,13,71,35,11,1006,1003,1000,8,7,5,40,24,69,0.00,,,141<br />
2014-6-3,39,35,31,30,24,13,89,52,17,1006,1003,1000,10,8,5,39,16,55,0.00,1,,41<br />
2014-6-4,44,39,33,30,23,15,84,48,15,1003,1002,1001,10,9,8,27,11,,0.00,1,,342<br />
2014-6-5,37,34,32,27,22,15,70,47,22,1003,1001,1000,10,8,6,21,8,,0.00,,,32<br />
2014-6-6,34,32,30,26,23,17,66,54,31,1004,1002,1000,14,9,8,19,8,,0.00,1,,5<br />
2014-6-7,37,33,29,27,23,18,75,52,27,1004,1002,1001,10,8,8,14,6,,0.00,1,,353<br />
2014-6-8,44,37,31,25,19,5,66,37,10,1002,1000,998,8,8,8,23,10,,0.00,,,270<br />
2014-6-9,43,38,32,26,16,3,63,32,5,1001,999,997,10,8,6,21,10,,0.00,,,317<br />
2014-6-10,40,36,31,31,23,8,84,50,13,1000,998,996,10,7,6,16,6,,0.00,,,346<br />
2014-6-11,42,37,31,31,24,9,89,52,8,999,997,996,8,7,6,19,6,,0.00,1,,30<br />
2014-6-12,40,36,31,31,27,22,94,66,31,997,995,994,7,6,5,27,10,,0.00,1,,47<br />
2014-6-13,36,33,30,28,27,24,84,66,50,999,997,995,18,9,6,29,10,,0.00,3,,353<br />
2014-6-14,40,34,29,28,25,14,89,59,14,1000,999,997,10,9,9,24,6,,0.00,,,32<br />
2014-6-15,38,34,32,26,23,14,63,50,24,1001,999,998,10,9,8,19,8,,0.00,,,353<br />
2014-6-16,42,36,30,28,21,4,84,46,10,1000,998,997,10,9,8,21,10,,0.00,,,330<br />
2014-6-17,42,37,32,27,21,15,70,40,14,1000,998,997,10,8,8,16,8,,0.00,6,,329<br />
2014-6-18,42,38,33,23,16,9,49,27,10,999,997,995,10,8,5,19,8,,0.00,5,,300<br />
2014-6-19,41,37,33,27,18,7,67,33,15,998,996,995,10,9,8,19,8,,0.00,,,288<br />
2014-6-20,39,36,33,26,15,2,59,29,5,999,997,995,10,9,9,19,10,,0.00,,,288<br />
2014-6-21,42,37,32,23,11,1,47,20,5,1000,998,996,10,9,8,16,6,,0.00,,,30<br />
2014-6-22,45,40,36,27,13,5,53,20,6,1000,999,997,8,6,5,32,16,,0.00,,,130<br />
2014-6-23,44,41,37,20,17,10,35,23,12,1002,999,998,8,6,5,37,24,45,0.00,1,,226<br />
2014-6-24,44,41,38,19,13,3,29,18,6,1000,997,996,10,8,6,29,23,,0.00,1,,222<br />
2014-6-25,44,41,37,28,17,9,60,25,8,998,996,995,10,8,6,32,23,47,0.00,3,,207<br />
2014-6-26,37,36,35,31,25,13,80,55,12,1000,998,996,10,8,6,29,19,,0.00,2,,70<br />
2014-6-27,35,33,32,31,29,27,89,78,62,1004,1002,1000,10,8,6,32,14,,0.00,1,,41<br />
2014-6-28,34,33,32,30,28,26,84,74,64,1006,1003,1001,10,7,6,21,10,,0.00,2,,17<br />
2014-6-29,36,33,31,30,27,22,89,69,48,1003,1001,999,8,7,6,23,8,,0.00,1,,39<br />
2014-6-30,36,33,32,29,27,22,79,67,44,1002,1000,999,10,8,6,21,8,,0.00,1,,36<br />
2014-7-1,38,34,32,29,27,23,84,66,35,1002,1000,999,9,8,6,27,10,,0.00,4,,45<br />
2014-7-2,38,34,31,31,29,26,94,73,53,1002,1000,999,10,7,6,32,14,,0.00,2,,55<br />
2014-7-3,39,36,31,31,28,26,89,75,60,1001,999,997,8,8,6,24,14,,0.00,3,,47<br />
2014-7-4,34,32,30,29,28,25,89,75,58,1000,998,996,10,8,6,27,14,,0.00,1,,56<br />
2014-7-5,34,32,29,28,28,27,89,78,65,1002,1000,998,10,8,6,32,13,,0.00,1,,44<br />
2014-7-6,34,32,29,29,27,24,89,76,59,1003,1002,1000,10,8,6,24,10,,0.00,1,,360<br />
2014-7-7,34,31,29,29,27,24,89,74,53,1003,1001,999,10,8,6,21,6,,0.00,,,13<br />
2014-7-8,34,32,30,30,27,21,89,68,41,1001,999,997,10,8,6,24,10,,0.00,,,36<br />
2014-7-9,34,32,30,29,27,25,84,75,55,1000,998,996,8,8,6,27,11,,0.00,2,,16<br />
2014-7-10,33,31,29,29,28,26,89,82,75,1000,998,997,9,8,7,27,11,,0.00,2,,35<br />
2014-7-11,35,32,29,29,27,23,89,71,41,1001,999,997,10,8,6,26,8,,0.00,1,,16<br />
2014-7-12,37,33,29,28,26,20,89,61,33,1000,998,996,10,8,8,16,6,,0.00,1,,21<br />
2014-7-13,35,33,30,29,26,20,89,66,47,998,997,996,8,8,6,24,8,,0.00,,,48<br />
2014-7-14,34,32,29,28,27,25,89,75,62,999,998,996,8,7,6,32,11,,0.00,,,41<br />
2014-7-15,34,31,28,28,26,24,89,71,54,1000,997,995,10,8,6,19,6,,0.00,,,7<br />
2014-7-16,42,36,29,27,24,20,74,53,23,996,995,994,10,8,5,14,6,,0.00,1,,50<br />
2014-7-17,41,36,30,29,25,16,94,58,22,996,995,993,10,5,3,21,8,,0.00,1,,1<br />
2014-7-18,37,33,29,28,27,26,84,72,48,997,995,993,6,5,3,32,10,,0.00,,,7<br />
2014-7-19,38,33,29,29,26,20,94,63,31,998,995,994,8,6,5,29,8,,0.00,2,,21<br />
2014-7-20,34,32,29,29,27,21,89,76,38,999,996,995,7,6,6,16,10,,0.00,1,,15<br />
2014-7-21,37,33,29,29,28,26,94,79,58,999,997,996,8,6,5,21,8,,0.00,2,,40<br />
2014-7-22,34,31,29,29,28,27,100,85,67,999,997,995,6,5,4,24,10,,0.00,2,,14<br />
2014-7-23,35,31,29,29,28,16,94,80,32,999,996,995,7,5,5,23,8,,0.00,1,,12<br />
2014-7-24,38,34,29,29,24,16,94,56,31,998,996,994,8,7,4,24,10,,0.00,4,,35<br />
2014-7-25,39,35,31,29,26,10,86,67,17,999,997,994,8,8,6,24,13,,0.00,,,43<br />
2014-7-26,33,31,29,28,27,26,89,79,68,1002,1000,997,8,6,3,29,10,,0.00,7,,46<br />
2014-7-27,33,31,29,29,28,27,94,81,68,1004,1001,1000,7,6,3,21,10,,0.00,6,,9<br />
2014-7-28,35,32,29,28,27,26,94,73,49,1000,998,995,7,6,5,23,8,,0.00,3,,358<br />
2014-7-29,34,32,31,30,28,28,94,80,67,997,995,994,8,7,6,21,6,,0.00,,,35<br />
2014-7-30,33,32,30,30,28,27,94,80,67,999,997,995,9,8,6,32,10,,0.00,2,,27<br />
2014-7-31,35,32,28,28,27,26,94,79,59,1000,998,996,10,8,5,29,11,,0.00,1,,33<br />
2014-8-1,35,32,28,29,27,26,90,77,56,1000,997,995,8,7,6,21,11,,0.00,3,,21<br />
2014-8-2,35,32,29,29,26,23,89,70,42,999,996,995,10,7,6,26,10,,0.00,5,,5<br />
2014-8-3,36,32,29,30,26,21,89,70,47,998,996,994,8,8,6,21,6,,0.00,5,,42<br />
2014-8-4,34,32,29,28,26,24,89,73,58,997,995,993,10,8,6,27,11,,0.00,,,20<br />
2014-8-5,33,31,28,28,27,25,94,80,65,997,995,994,8,7,6,26,11,,0.00,3,,17<br />
2014-8-6,35,31,28,28,24,20,94,67,31,999,997,995,11,8,6,14,8,,0.00,3,,353<br />
2014-8-7,34,31,27,27,26,24,89,77,59,999,997,995,8,8,6,19,10,,0.00,5,,13<br />
2014-8-8,34,31,29,28,27,26,90,78,60,998,996,995,8,8,6,26,10,,0.00,,,45<br />
2014-8-9,33,31,29,27,26,25,89,76,63,1000,998,996,10,8,6,35,16,,0.00,3,,23<br />
2014-8-10,32,30,27,26,26,25,89,74,60,1003,1001,1000,10,8,6,29,13,,0.00,3,,57<br />
2014-8-11,34,31,28,26,24,23,84,67,52,1002,1000,998,10,8,8,21,6,,0.00,1,,33<br />
2014-8-12,36,32,28,26,25,24,84,70,46,1001,999,998,9,8,6,26,11,,0.00,3,,37<br />
2014-8-13,31,29,27,25,24,24,89,74,63,1003,1001,999,10,8,7,26,11,,0.00,1,,41<br />
2014-8-14,32,29,26,26,25,24,89,76,62,1003,1001,999,10,9,8,24,8,,0.00,,,36<br />
2014-8-15,33,30,27,28,26,24,89,77,59,1001,999,997,10,9,7,23,8,,0.00,1,,36<br />
2014-8-16,33,31,28,29,27,25,89,79,61,1001,999,997,10,8,6,26,10,,0.00,1,,24<br />
2014-8-17,33,31,29,28,27,26,94,81,69,1004,1002,999,8,7,6,35,13,,2.03,3,,44<br />
2014-8-18,32,30,28,27,26,26,94,81,68,1008,1006,1003,8,7,6,23,13,,0.00,1,,45<br />
2014-8-19,32,30,28,28,27,26,89,81,70,1009,1007,1006,10,8,6,21,8,,0.00,3,,33<br />
2014-8-20,33,31,28,28,28,27,89,81,68,1008,1005,1003,10,8,6,24,8,,0.00,2,,47<br />
2014-8-21,34,32,30,29,27,26,89,76,62,1004,1002,1000,10,8,6,26,8,,0.00,1,,41<br />
2014-8-22,33,31,29,28,27,25,89,79,68,1002,1001,1000,8,8,6,29,11,,0.00,1,,35<br />
2014-8-23,31,29,28,27,26,24,94,80,63,1006,1003,1001,10,8,6,34,13,,0.00,3,,49<br />
2014-8-24,32,30,28,27,26,24,94,75,61,1007,1005,1004,10,9,6,26,10,,0.00,3,,4<br />
2014-8-25,33,31,28,27,26,24,84,74,64,1008,1006,1004,10,8,6,26,8,,0.00,2,,2<br />
2014-8-26,33,31,28,27,26,20,84,71,52,1007,1004,1003,10,9,8,21,8,,0.00,1,,10<br />
2014-8-27,34,31,29,28,26,23,84,66,43,1005,1002,1000,8,8,8,16,10,,0.00,1,,45<br />
