
WIB,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-3-12,31,27,23,26,24,23,95,80,62,1013,1010,1008,10,7,3,16,6,,0.00,3,Rain-Thunderstorm,292<br />
2007-3-13,32,28,24,26,24,23,94,82,54,1014,1011,1008,8,8,6,24,10,,0.00,4,Rain,257<br />
2007-3-14,32,28,24,26,24,22,94,81,55,1011,1009,1006,10,8,5,29,11,,1.02,4,Rain-Thunderstorm,252<br />
2007-3-15,32,28,24,26,24,22,96,80,55,1010,1008,1005,10,7,3,23,8,,0.00,4,,234<br />
2007-3-16,33,29,24,25,24,23,94,79,48,1011,1008,1006,10,8,3,32,11,,0.00,4,Rain,237<br />
2007-3-17,33,29,24,25,23,22,94,77,55,1011,1009,1006,10,9,5,26,16,,0.00,3,,251<br />
2007-3-18,31,28,24,26,23,22,94,80,62,1010,1008,1005,10,9,1,32,13,53,24.89,3,Rain-Thunderstorm,247<br />
2007-3-19,32,28,24,27,24,23,94,81,55,1009,1007,1005,10,8,6,27,11,,0.00,4,,259<br />
2007-3-20,30,27,24,26,24,23,94,87,65,1012,1009,1007,10,8,2,26,11,,17.02,6,Rain,268<br />
2007-3-21,33,28,24,25,23,20,94,78,38,1012,1009,1007,10,8,5,29,16,,0.00,4,,246<br />
2007-3-22,31,28,24,27,23,20,94,79,47,1013,1011,1009,10,8,6,35,13,61,0.00,5,Rain,257<br />
2007-3-23,31,28,25,24,22,21,83,70,52,1013,1011,1009,10,7,5,26,16,,0.00,6,,247<br />
2007-3-24,33,29,24,24,22,20,89,69,46,1011,1009,1007,10,8,6,32,14,,0.00,6,,243<br />
2007-3-25,31,28,25,25,23,22,94,78,52,1010,1008,1006,10,8,5,35,19,,0.00,5,,247<br />
2007-3-26,31,28,25,25,24,23,100,82,59,1010,1008,1006,10,8,5,26,18,,0.00,4,,252<br />
2007-3-27,31,28,25,25,24,23,94,79,58,1012,1009,1008,10,9,8,27,18,,0.00,5,,258<br />
2007-3-28,33,29,25,26,24,21,94,77,52,1011,1009,1007,10,9,8,23,11,,0.00,4,,252<br />
2007-3-29,32,28,24,25,24,22,94,81,51,1012,1010,1007,10,9,6,21,10,37,0.00,3,Rain-Thunderstorm,260<br />
2007-3-30,32,29,25,26,24,22,91,81,59,1012,1010,1008,8,5,2,21,6,,1.02,4,Rain-Thunderstorm,229<br />
2007-3-31,34,29,23,25,23,20,100,77,46,1012,1010,1008,10,7,1,35,8,,0.00,3,Thunderstorm,232<br />
2007-4-1,32,28,24,26,24,20,100,82,46,1012,1010,1007,10,7,2,26,6,,49.02,5,Rain-Thunderstorm,230<br />
2007-4-2,31,28,24,26,25,24,100,86,62,1011,1009,1006,10,6,3,19,6,,0.00,5,,247<br />
2007-4-3,32,28,24,25,24,21,100,78,49,1011,1009,1006,10,8,3,21,6,,0.00,4,,185<br />
2007-4-4,33,29,24,26,24,22,100,85,42,1011,1009,1007,8,7,2,21,8,,7.87,6,Rain-Thunderstorm,224<br />
2007-4-5,32,28,24,26,26,25,100,88,70,1011,1010,1007,8,6,2,19,5,,0.00,6,Thunderstorm,303<br />
2007-4-6,31,27,24,26,24,21,100,88,58,1012,1010,1008,10,7,2,16,5,,24.89,3,Rain-Thunderstorm,167<br />
2007-4-7,32,28,23,25,24,23,100,81,56,1012,1009,1007,10,7,1,21,5,,0.00,2,,178<br />
2007-4-8,32,28,24,26,24,23,100,87,61,1012,1010,1008,10,5,1,19,5,,16.00,4,Rain-Thunderstorm,157<br />
2007-4-9,32,28,24,26,25,24,100,84,66,1013,1010,1007,10,6,2,23,6,,0.00,3,,137<br />
2007-4-10,31,28,24,26,24,24,100,85,63,1012,1011,1008,8,7,5,24,8,,0.00,5,Rain,192<br />
2007-4-11,29,27,24,26,25,24,100,90,70,1012,1010,1007,10,6,5,23,6,,2.03,6,Rain-Thunderstorm,89<br />
2007-4-12,32,28,24,26,24,21,100,80,52,1011,1009,1007,10,7,3,23,6,,0.00,3,,85<br />
2007-4-13,32,28,24,26,24,23,100,81,55,1011,1010,1007,10,7,3,19,6,,0.00,3,,241<br />
2007-4-14,32,28,25,26,24,22,100,80,51,1012,1010,1007,10,8,5,23,10,,3.05,5,Rain,244<br />
2007-4-15,31,28,24,26,24,23,100,81,59,1012,1009,1007,10,9,5,23,10,,0.00,4,,308<br />
2007-4-16,33,29,25,26,25,22,94,80,46,1011,1009,1006,10,7,2,24,6,,0.00,5,Rain-Thunderstorm,41<br />
2007-4-17,32,29,25,26,26,24,100,87,70,1012,1009,1007,8,5,1,14,6,,0.00,5,Rain,220<br />
2007-4-18,33,28,24,26,24,23,100,81,46,1012,1010,1008,8,6,1,19,5,,0.00,4,Thunderstorm,225<br />
2007-4-19,32,28,24,26,25,23,100,86,59,1012,1010,1008,9,7,5,23,6,,1.02,5,Rain,213<br />
2007-4-20,33,28,24,26,24,23,100,82,53,1012,1010,1007,8,7,3,23,6,,0.00,5,,230<br />
2007-4-21,33,29,24,26,24,23,100,80,58,1012,1010,1006,10,8,3,19,5,,0.00,3,,262<br />
2007-4-22,32,28,25,26,25,22,100,85,55,1011,1009,1007,10,7,3,16,5,,7.87,6,Rain-Thunderstorm,219<br />
2007-4-23,33,28,23,26,24,22,100,87,52,1010,1008,1005,10,8,3,111,8,,0.00,3,Rain-Thunderstorm,232<br />
2007-4-24,33,28,24,27,25,23,100,88,50,1010,1008,1005,10,7,3,21,8,,29.97,4,Rain-Thunderstorm,236<br />
2007-4-25,32,28,25,25,24,23,100,83,59,1011,1008,1005,10,8,5,24,13,,3.05,6,Rain-Thunderstorm,230<br />
2007-4-26,32,28,24,26,24,23,100,87,59,1012,1009,1008,10,6,2,24,6,,0.25,5,Rain-Thunderstorm,217<br />
2007-4-27,32,28,24,26,24,22,100,86,55,1012,1009,1008,10,7,3,21,6,,1.02,4,Rain-Thunderstorm,201<br />
2007-4-28,31,27,23,26,24,22,100,82,55,1010,1008,1005,8,7,0,19,8,,0.00,3,,329<br />
2007-4-29,32,28,23,26,24,22,100,78,52,1010,1008,1006,8,7,3,16,6,,0.00,3,,257<br />
2007-4-30,31,28,24,26,25,23,100,86,65,1011,1009,1008,8,7,5,21,8,,0.00,6,,175<br />
2007-5-1,32,28,24,25,24,22,100,83,52,1012,1010,1008,10,7,3,32,8,,0.00,3,,155<br />
2007-5-2,31,27,24,26,24,23,100,87,62,1012,1010,1008,10,8,5,19,8,,23.11,6,Rain-Thunderstorm,222<br />
2007-5-3,31,27,23,26,24,23,100,83,59,1010,1008,1006,10,7,3,27,8,,0.00,3,,96<br />
2007-5-4,33,28,23,25,24,22,100,75,47,1011,1009,1007,8,7,2,24,10,,0.00,2,,98<br />
2007-5-5,32,28,24,27,24,23,100,81,58,1012,1010,1008,10,7,3,19,5,,0.00,5,,270<br />
2007-5-6,33,28,24,26,24,22,100,79,52,1011,1010,1007,9,5,3,21,5,,0.00,5,,155<br />
2007-5-7,32,28,24,27,24,23,94,79,55,1010,1008,1006,10,7,3,27,8,,0.00,4,,92<br />
2007-5-8,32,29,25,26,25,23,96,79,55,1011,1009,1007,10,7,2,26,10,,0.00,2,,111<br />
2007-5-9,34,29,24,25,24,23,94,77,49,1011,1009,1007,8,7,5,21,6,,0.00,3,Thunderstorm,130<br />
2007-5-10,33,29,24,26,24,23,100,79,55,1011,1009,1007,8,7,3,21,6,,0.51,4,Thunderstorm,221<br />
2007-5-11,32,28,24,26,23,19,96,74,48,1012,1009,1006,10,8,5,35,13,39,0.00,5,,94<br />
2007-5-12,31,28,25,26,24,22,94,82,58,1011,1009,1007,8,7,5,29,13,,3.05,4,Rain,98<br />
2007-5-13,32,29,25,26,24,23,100,81,52,1011,1009,1006,8,7,4,26,13,,0.00,4,,99<br />
2007-5-14,29,27,24,27,24,23,100,87,66,1011,1009,1007,8,6,2,23,10,,1.02,6,Rain,91<br />
2007-5-15,30,27,24,26,24,23,100,87,60,1011,1010,1007,10,7,3,19,8,,0.00,4,Rain,84<br />
2007-5-16,29,27,25,26,25,22,100,92,70,1013,1010,1009,10,6,3,16,6,,5.08,6,Rain-Thunderstorm,106<br />
2007-5-17,32,28,23,25,24,22,100,80,55,1012,1010,1007,10,6,3,19,6,,0.51,3,Rain-Thunderstorm,146<br />
2007-5-18,32,28,24,26,24,23,100,83,59,1012,1010,1008,10,7,3,21,5,,1.02,5,Rain-Thunderstorm,143<br />
2007-5-19,32,28,24,26,25,23,100,82,59,1013,1011,1008,10,7,6,16,5,,0.00,3,,121<br />
2007-5-20,31,28,24,27,25,22,100,82,60,1013,1011,1008,10,7,5,16,8,35,0.00,3,Thunderstorm,127<br />
2007-5-21,32,28,24,27,26,23,100,84,60,1013,1010,1008,8,5,2,16,5,,0.00,3,,68<br />
2007-5-22,33,28,24,27,26,22,100,85,53,1012,1010,1008,8,6,3,23,8,,4.06,5,Rain,128<br />
2007-5-23,33,28,24,27,25,23,100,81,51,1012,1010,1007,10,7,0,148,13,24,0.51,4,Rain-Thunderstorm,98<br />
2007-5-24,32,28,24,26,26,24,100,82,58,1011,1009,1007,10,8,3,32,11,,0.00,3,,98<br />
2007-5-25,33,28,24,27,26,24,100,85,53,1011,1009,1007,10,6,2,26,6,,0.76,3,Rain,45<br />
2007-5-26,33,29,24,26,24,22,100,80,45,1012,1010,1009,10,7,2,16,6,,0.00,5,,129<br />
2007-5-27,32,28,24,26,24,23,100,81,54,1011,1010,1007,8,6,3,19,8,,0.00,3,Rain,113<br />
2007-5-28,32,28,24,26,25,23,100,82,54,1011,1009,1006,10,6,1,21,8,,0.00,2,,88<br />
2007-5-29,32,28,24,26,25,24,100,83,59,1011,1009,1007,10,7,3,23,8,,0.00,2,,96<br />
2007-5-30,32,28,24,26,24,22,100,85,58,1012,1010,1008,10,6,5,27,6,,3.05,5,Rain-Thunderstorm,161<br />
2007-5-31,32,28,24,26,24,22,100,86,54,1012,1010,1008,8,6,1,21,5,,0.00,5,Thunderstorm,209<br />
2007-6-1,32,28,24,27,25,23,100,87,58,1011,1009,1006,10,7,3,23,6,,2.03,4,Rain,130<br />
2007-6-2,32,28,24,26,25,24,100,87,55,1011,1009,1007,10,7,5,19,8,,0.00,4,,110<br />
2007-6-3,33,28,24,26,25,23,100,83,54,1010,1008,1006,10,6,3,27,10,,0.00,2,Rain,101<br />
2007-6-4,33,28,24,27,25,22,100,82,46,1010,1008,1006,10,7,2,29,11,29,0.25,3,Rain,116<br />
2007-6-5,29,27,24,26,25,23,100,94,75,1010,1009,1008,8,5,3,21,6,,3.05,5,Rain-Thunderstorm,208<br />
2007-6-6,32,28,23,26,25,23,100,88,58,1011,1009,1008,10,7,3,23,6,,0.00,3,,98<br />
2007-6-7,32,27,22,26,24,22,100,85,53,1010,1009,1007,8,6,2,21,6,,0.00,5,,212<br />
2007-6-8,32,28,24,26,25,23,100,87,54,1011,1009,1007,10,5,1,32,6,58,0.00,4,Rain,56<br />
2007-6-9,32,28,24,26,25,23,100,83,54,1011,1009,1006,10,7,4,19,6,,3.05,2,Rain,170<br />
2007-6-10,33,28,24,26,24,22,100,79,49,1009,1007,1006,10,7,3,16,6,32,0.00,3,Thunderstorm,140<br />
2007-6-11,32,28,24,25,23,19,100,78,35,1009,1007,1005,8,6,2,14,5,,0.00,2,,294<br />
2007-6-12,33,28,23,25,22,21,100,76,49,1009,1008,1006,10,8,5,16,6,,0.00,3,,144<br />
2007-6-13,32,27,23,25,23,21,100,77,45,1009,1007,1005,10,6,2,19,8,,0.00,2,,105<br />
2007-6-14,33,28,23,26,24,22,100,79,49,1009,1007,1005,10,7,5,19,6,,0.00,2,,271<br />
2007-6-15,33,28,24,26,24,22,94,80,51,1008,1007,1005,10,6,3,13,5,,0.00,3,,258<br />
2007-6-16,32,28,24,26,25,23,100,84,51,1008,1006,1004,10,7,3,14,5,,1.02,4,Rain,286<br />
2007-6-17,32,28,25,26,24,23,100,82,55,1007,1006,1004,10,6,2,19,5,,1.02,5,Rain,249<br />
2007-6-18,33,28,23,26,24,20,100,80,37,1007,1005,1003,8,6,3,19,6,27,0.00,4,,260<br />
2007-6-19,31,28,25,26,25,23,100,91,66,1007,1005,1003,10,7,4,16,8,,0.51,6,Rain,257<br />
2007-6-20,31,27,24,26,24,23,100,94,60,1007,1006,1004,10,6,4,24,8,27,17.02,7,Rain,232<br />
2007-6-21,30,27,23,26,24,23,100,87,61,1007,1006,1004,10,8,5,21,8,32,0.00,4,,136<br />
2007-6-22,32,28,23,26,24,23,100,83,56,1009,1007,1005,10,8,3,16,6,,0.00,2,,115<br />
2007-6-23,32,28,24,26,25,23,100,80,54,1011,1010,1008,10,8,5,14,6,,0.00,2,,321<br />
2007-6-24,33,28,24,25,24,23,100,80,54,1012,1010,1008,8,6,2,13,5,,0.00,3,,271<br />
2007-6-25,31,27,23,26,23,22,100,81,47,1011,1010,1008,8,7,6,21,6,,0.00,3,,261<br />
2007-6-26,31,28,24,25,24,22,100,80,54,1010,1009,1006,10,7,3,13,6,,0.00,5,,247<br />
2007-6-27,32,28,24,25,24,20,100,83,41,1012,1009,1007,8,6,2,34,6,,1.02,5,Rain-Thunderstorm,259<br />
2007-6-28,28,26,23,25,24,23,100,95,67,1013,1011,1009,6,5,1,19,6,,0.00,6,Rain-Thunderstorm,191<br />
2007-6-29,32,27,23,26,24,22,100,85,51,1012,1011,1009,10,7,3,13,5,,0.00,4,,198<br />
2007-6-30,31,27,23,27,25,23,100,87,64,1013,1010,1008,10,7,3,16,8,,0.00,3,,136<br />
2007-7-1,33,28,24,26,24,21,100,82,56,1011,1009,1007,10,6,2,14,5,,0.00,2,Rain,174<br />
2007-7-2,32,27,23,27,25,22,100,85,62,1011,1009,1007,8,6,3,14,5,,0.00,4,,92<br />
2007-7-3,33,29,24,26,25,22,100,81,46,1012,1010,1008,10,7,3,24,8,,0.00,4,,100<br />
2007-7-4,32,28,24,25,24,22,100,78,52,1012,1011,1009,8,7,5,19,8,,0.00,2,,111<br />
2007-7-5,33,28,23,24,23,21,100,77,49,1012,1010,1009,7,6,3,13,6,,0.00,4,,263<br />
2007-7-6,32,28,23,26,24,23,100,83,52,1012,1011,1009,10,6,3,26,8,,0.00,4,Thunderstorm,155<br />
2007-7-7,31,27,24,26,24,23,100,89,62,1013,1011,1009,8,5,1,19,5,26,0.25,3,Rain-Thunderstorm,196<br />
2007-7-8,32,27,23,26,24,22,100,85,44,1012,1010,1008,10,6,1,19,6,23,0.00,3,,122<br />
2007-7-9,32,27,23,24,23,19,100,79,42,1012,1011,1009,10,8,5,11,5,29,0.00,5,,239<br />
2007-7-10,31,27,23,24,21,16,100,71,38,1012,1010,1007,11,7,5,24,10,26,0.00,4,,95<br />
2007-7-11,31,27,22,23,20,16,94,67,38,1011,1010,1008,10,7,5,21,6,,0.00,3,,137<br />
2007-7-12,31,27,23,23,22,20,94,74,45,1011,1009,1007,10,7,3,13,3,,0.00,3,,266<br />
2007-7-13,31,27,23,25,23,21,100,81,46,1011,1009,1006,10,7,2,19,8,,0.00,2,,112<br />
2007-7-14,32,27,23,26,24,22,100,82,47,1011,1009,1007,10,7,2,24,10,,0.00,2,,104<br />
2007-7-15,32,28,23,25,23,21,100,77,52,1011,1010,1008,10,7,3,29,11,,0.00,2,,112<br />
2007-7-16,32,28,23,25,24,22,100,75,52,1012,1010,1008,10,7,3,34,10,,0.00,3,,100<br />
2007-7-17,33,29,24,25,23,21,94,73,47,1012,1010,1007,8,7,3,37,14,,0.00,3,,94<br />
2007-7-18,33,29,25,25,23,21,89,70,42,1012,1010,1007,10,8,5,37,14,50,0.00,2,,101<br />
2007-7-19,33,28,24,25,24,20,100,77,47,1011,1010,1007,10,8,5,34,11,,0.00,2,,107<br />
2007-7-20,32,28,23,25,24,22,100,79,44,1011,1009,1007,10,7,3,34,14,,0.00,3,,109<br />
2007-7-21,32,28,25,26,25,23,100,83,59,1010,1009,1006,10,7,4,37,8,,0.00,3,,98<br />
2007-7-22,32,28,24,26,24,23,100,84,58,1010,1008,1006,10,6,3,19,6,,0.00,4,,256<br />
2007-7-23,33,28,24,26,24,22,100,82,53,1011,1009,1007,8,7,3,19,5,24,0.00,5,,252<br />
2007-7-24,32,28,23,24,23,22,100,82,48,1012,1010,1008,8,7,5,14,6,,0.00,3,,153<br />
2007-7-25,31,27,23,24,23,21,100,80,53,1011,1010,1007,8,6,3,14,6,,0.00,5,,298<br />
2007-7-26,31,27,22,24,22,18,100,77,43,1011,1009,1007,10,7,3,23,8,,0.00,3,,88<br />
2007-7-27,32,27,21,23,22,18,100,78,35,1011,1010,1007,9,7,3,19,6,,0.00,3,,198<br />
2007-7-28,31,27,22,24,21,19,94,71,46,1010,1009,1007,8,6,3,19,8,,0.00,2,,85<br />
2007-7-29,32,28,23,24,23,20,100,74,49,1012,1010,1008,8,6,3,21,8,,0.00,2,,147<br />
2007-7-30,32,27,23,25,23,21,94,76,52,1013,1011,1009,8,6,3,19,6,,0.00,5,,135<br />
2007-7-31,32,28,23,24,22,21,94,73,49,1012,1010,1008,7,5,3,19,6,,0.00,4,,213<br />
2007-8-1,34,28,22,23,20,13,88,65,29,1013,1011,1009,10,8,5,16,8,35,0.00,3,,139<br />
2007-8-2,32,27,22,22,19,14,94,64,27,1013,1011,1009,10,7,3,21,8,,0.00,3,,141<br />
2007-8-3,32,27,21,22,20,16,94,67,34,1013,1011,1009,10,8,3,19,6,,0.00,2,,168<br />
2007-8-4,31,27,23,24,22,18,89,70,45,1011,1010,1007,10,7,5,19,8,,0.00,3,,108<br />
2007-8-5,31,27,23,23,21,19,83,66,46,1011,1010,1007,10,7,5,24,10,,0.00,3,,97<br />
2007-8-6,32,27,23,23,21,17,89,66,40,1012,1010,1007,10,7,3,27,10,,0.00,3,,97<br />
2007-8-7,33,28,22,24,22,17,94,68,34,1011,1009,1007,10,7,3,26,10,,0.00,3,,102<br />
2007-8-8,32,28,23,24,22,18,94,69,41,1010,1009,1006,10,7,5,21,6,,0.00,3,,134<br />
2007-8-9,32,27,23,24,23,21,89,73,52,1011,1009,1007,8,6,3,23,6,,0.00,3,Rain,191<br />
2007-8-10,33,28,24,24,22,19,89,70,41,1012,1010,1008,10,7,3,27,6,,0.00,4,,120<br />
2007-8-11,32,28,23,23,21,18,94,68,41,1012,1010,1008,11,8,5,32,11,,0.00,2,,133<br />
2007-8-12,32,28,23,24,22,18,89,68,41,1012,1011,1008,10,6,3,32,11,,0.00,2,,132<br />
