
MSK,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-24,-14,-17,-19,-18,-19,-21,92,80,49,1044,1041,1038,10,10,10,35,23,43,0.00,8,,159<br />
2015-1-25,-9,-13,-18,-13,-16,-20,85,77,52,1043,1040,1038,10,9,1,32,23,43,1.02,8,Snow,187<br />
2015-1-26,-15,-18,-21,-20,-22,-23,85,75,45,1043,1037,1032,10,10,10,29,18,40,0.00,4,Snow,151<br />
2015-1-27,-16,-18,-20,-21,-22,-24,78,69,37,1034,1030,1027,10,10,10,29,21,40,0.00,5,Snow,150<br />
2015-1-28,-12,-14,-17,-13,-17,-22,92,80,44,1029,1022,1019,10,5,1,32,24,40,2.03,8,Snow,168<br />
2015-1-29,-13,-14,-16,-13,-16,-18,92,84,66,1021,1018,1018,10,7,2,32,23,40,0.76,8,Snow,161<br />
2015-1-30,-14,-16,-18,-15,-18,-20,92,84,65,1022,1020,1018,10,10,5,26,18,32,0.00,7,Snow,152<br />
2015-1-31,-7,-11,-16,-8,-12,-17,93,86,68,1023,1020,1020,10,10,5,40,24,50,0.00,8,Snow,155<br />
2015-2-1,-6,-8,-9,-7,-8,-11,93,85,60,1021,1018,1014,10,7,3,47,34,58,0.00,8,Snow,156<br />
2015-2-2,-2,-4,-7,-2,-7,-13,100,85,51,1015,1006,1001,10,4,0,61,42,79,8.89,8,Rain-Snow,162<br />
2015-2-3,-1,-3,-5,-1,-4,-8,100,93,73,1014,1010,1005,10,6,0,43,27,55,5.08,8,Rain-Snow,159<br />
2015-2-4,-5,-7,-8,-6,-6,-9,100,93,76,1036,1012,1010,10,6,0,32,26,43,0.25,8,Rain-Snow,151<br />
2015-2-5,-2,-4,-7,-2,-4,-8,100,94,71,1034,1010,992,10,6,1,32,19,35,2.03,8,Rain-Snow,179<br />
2015-2-6,-9,-16,-22,-6,-14,-24,93,83,62,1020,1015,998,10,9,2,29,19,40,0.00,6,Snow,286<br />
2015-2-7,-13,-20,-27,-17,-24,-30,92,83,71,1016,1007,999,10,6,0,11,3,,0.00,6,Fog,146<br />
2015-2-8,-14,-17,-19,-15,-19,-24,92,87,73,1001,998,997,10,8,0,26,10,,0.00,7,Fog-Snow,149<br />
2015-2-9,-1,-9,-16,-3,-7,-15,100,88,63,1002,996,993,10,7,2,29,21,35,0.51,7,Snow,193<br />
2015-2-10,-6,-10,-15,-8,-12,-16,93,84,61,1018,1011,1003,10,10,10,21,14,,0.00,3,Snow,243<br />
2015-2-11,-4,-9,-13,-5,-11,-16,93,77,46,1018,1014,1012,10,10,10,35,16,47,0.00,8,Snow,250<br />
2015-2-12,-1,-3,-5,-3,-3,-5,100,92,78,1019,1016,1013,10,10,10,32,23,43,0.00,8,Snow,260<br />
2015-2-13,1,-4,-9,-2,-4,-9,100,90,69,1023,1016,1013,10,9,5,32,18,43,0.00,8,Snow,269<br />
2015-2-14,-1,-8,-15,-4,-9,-16,100,90,61,1027,1024,1021,10,5,0,14,10,,0.00,4,Fog,244<br />
2015-2-15,-3,-4,-5,-4,-6,-7,100,89,70,1022,1014,1011,10,8,1,40,16,50,0.00,8,Rain-Snow,269<br />
2015-2-16,-9,-12,-15,-7,-14,-22,93,74,22,1031,1023,1012,10,7,1,55,32,64,0.00,6,Snow,6<br />
2015-2-17,-8,-14,-20,-12,-18,-22,92,85,51,1035,1032,1029,10,10,10,21,11,,0.00,0,,324<br />
2015-2-18,-9,-16,-23,-17,-20,-24,92,80,45,1034,1027,1019,10,10,10,26,11,,0.00,,,169<br />
2015-2-19,-12,-17,-22,-18,-21,-24,92,77,39,1020,1016,1015,10,10,10,26,14,,0.00,,,158<br />
2015-2-20,-3,-13,-23,-4,-14,-26,100,85,64,1018,1013,1008,10,6,0,32,11,43,0.00,6,Fog-Snow,195<br />
2015-2-21,1,-2,-4,-1,-2,-4,100,91,75,1015,1010,1008,10,9,3,26,18,35,0.00,8,Rain-Snow,238<br />
2015-2-22,3,-1,-4,1,-3,-8,100,90,56,1021,1019,1015,10,4,0,26,11,35,0.00,7,Fog-Rain,208<br />
2015-2-23,3,1,-2,-1,-4,-8,93,71,31,1025,1021,1003,10,10,3,32,18,35,0.00,7,Rain-Snow,223<br />
2015-2-24,3,0,-5,0,-3,-8,93,78,48,1033,1029,1024,10,10,10,21,11,,0.00,7,,179<br />
2015-2-25,5,-2,-8,-4,-8,-11,86,74,34,1037,1034,1031,10,10,10,21,13,,0.00,8,,152<br />
2015-2-26,-1,-4,-8,-5,-7,-9,100,85,57,1039,1037,1035,10,5,3,26,19,32,0.00,0,,152<br />
2015-2-27,-5,-8,-11,-5,-8,-12,100,93,77,1036,1033,1032,10,7,3,26,18,,0.00,8,Rain-Snow,155<br />
2015-2-28,-4,-8,-11,-5,-7,-11,100,93,65,1033,1030,1029,10,7,3,26,16,,0.00,7,Snow,154<br />
2015-3-1,-2,-7,-11,-6,-10,-12,100,84,40,1031,1028,1025,10,7,2,21,13,,0.00,7,Rain,143<br />
2015-3-2,-1,-6,-10,-9,-11,-13,79,65,35,1027,1024,1023,10,10,10,26,16,,0.00,,,144<br />
2015-3-3,1,-7,-13,-8,-11,-14,100,78,40,1026,1024,1022,10,10,10,21,13,,0.00,,,135<br />
2015-3-4,0,-7,-14,-7,-11,-15,100,78,37,1024,1021,1019,10,7,3,14,6,,0.00,3,,32<br />
2015-3-5,-5,-11,-18,-11,-14,-20,100,84,44,1026,1022,1019,10,4,0,14,6,,0.00,2,Fog-Snow,133<br />
2015-3-6,-7,-13,-20,-12,-16,-21,100,84,51,1030,1027,1025,10,5,1,14,6,,0.00,0,,142<br />
2015-3-7,-6,-11,-16,-10,-15,-22,93,85,52,1029,1027,1027,10,3,1,11,5,,0.00,3,Fog,153<br />
2015-3-8,-3,-11,-19,-10,-14,-20,92,83,41,1029,1026,1022,10,5,1,21,8,,0.00,2,Fog-Snow,150<br />
2015-3-9,2,-4,-9,2,-4,-13,100,90,60,1024,1017,1013,10,7,2,26,16,,0.25,7,Rain-Snow,197<br />
2015-3-10,6,3,-1,2,0,-4,100,84,42,1024,1016,1011,10,7,2,32,18,43,0.00,7,Rain,286<br />
2015-3-11,6,0,-6,-1,-3,-8,93,77,40,1027,1024,1022,10,10,10,21,11,,0.00,5,,197<br />
2015-3-12,5,2,0,1,0,-2,93,85,61,1030,1025,1022,10,8,5,26,11,35,0.00,7,,215<br />
2015-3-13,4,0,-3,0,-3,-7,87,74,31,1043,1038,1030,10,10,10,29,19,40,0.00,4,,14<br />
2015-3-14,6,0,-6,-3,-6,-8,86,66,27,1045,1042,1039,10,10,10,29,14,,0.00,,,313<br />
2015-3-15,6,1,-3,-2,-6,-9,75,60,31,1040,1037,1034,10,10,10,32,19,43,0.00,6,,325<br />
2015-3-16,2,-2,-5,-4,-8,-12,75,61,25,1047,1043,1037,10,10,10,32,19,40,0.00,,,5<br />
2015-3-17,6,-2,-9,-2,-7,-14,93,66,23,1047,1043,1040,10,10,10,14,8,,0.00,,,275<br />
2015-3-18,9,1,-7,-2,-4,-7,100,77,23,1042,1037,1033,10,7,3,11,8,,0.00,0,Fog,292<br />
2015-3-19,13,4,-5,-3,-4,-7,100,69,18,1034,1030,1026,10,10,10,18,8,,0.00,,,304<br />
2015-3-20,8,1,-6,-1,-4,-9,86,73,17,1027,1020,1013,10,10,10,21,11,,0.00,,,173<br />
2015-3-21,5,1,-3,-1,-3,-6,93,79,47,1013,1007,1002,10,10,10,21,14,,0.00,8,,188<br />
2015-3-22,2,0,-3,0,-4,-10,100,75,34,1004,1001,999,10,8,3,32,16,43,0.00,7,Rain-Snow,268<br />
2015-3-23,-2,-5,-9,-6,-11,-18,93,59,16,1016,1010,1002,10,9,3,32,18,43,0.00,7,Snow,326<br />
2015-3-24,-1,-6,-9,-2,-8,-15,100,78,39,1016,1010,1004,10,5,1,47,18,58,1.02,8,Snow,217<br />
2015-3-25,5,1,-3,-1,-2,-7,100,74,45,1020,1009,1004,10,9,3,43,23,55,0.00,7,Rain-Snow,266<br />
2015-3-26,-1,-4,-7,-5,-11,-15,80,59,20,1034,1028,1021,10,10,10,21,14,32,0.00,,,34<br />
2015-3-27,0,-5,-10,-9,-13,-17,68,50,16,1042,1037,1033,10,10,10,18,13,,0.00,,,43<br />
2015-3-28,2,-4,-9,-8,-12,-17,80,56,13,1047,1044,1041,10,10,10,14,6,,0.00,,,100<br />
2015-3-29,-1,-4,-8,-7,-10,-14,86,66,29,1047,1043,1040,10,10,10,32,14,40,0.00,8,,152<br />
2015-3-30,0,-4,-9,-8,-10,-14,86,66,23,1041,1036,1032,10,10,10,32,21,43,0.00,,,159<br />
2015-3-31,2,-2,-7,-5,-8,-11,86,69,28,1033,1030,1027,10,10,10,29,23,40,0.00,,,149<br />
2015-4-1,4,0,-5,-3,-7,-11,80,63,26,1028,1024,1020,10,10,10,26,18,,0.00,,,128<br />
2015-4-2,3,-1,-4,-3,-4,-8,86,73,33,1022,1020,1019,10,10,10,32,19,43,0.00,8,,134<br />
2015-4-3,4,0,-4,-3,-6,-9,93,70,29,1022,1019,1017,10,10,10,35,21,47,0.00,,,119<br />
2015-4-4,3,0,-3,0,-3,-7,100,79,44,1022,1019,1017,10,7,1,32,19,35,0.76,8,Rain-Snow,112<br />
2015-4-5,4,2,0,1,-1,-3,100,85,48,1021,1019,1015,10,8,1,21,13,,0.00,8,Rain-Snow,109<br />
2015-4-6,2,1,0,1,1,-1,100,96,79,1016,1014,1012,10,6,0,21,10,,0.51,8,Fog-Rain-Snow,167<br />
2015-4-7,3,2,1,1,-1,-3,93,85,59,1018,1016,1015,10,9,3,32,18,43,0.00,7,Rain-Snow,234<br />
2015-4-8,8,3,-1,3,0,-3,93,80,38,1019,1015,1007,10,10,10,21,13,,0.00,6,Rain,167<br />
2015-4-9,2,1,0,2,1,-1,100,96,79,1007,998,994,10,5,1,18,13,,7.87,8,Rain-Snow,150<br />
2015-4-10,8,4,0,2,0,-4,100,82,29,1008,1004,997,10,9,1,26,16,35,0.00,7,Rain-Snow,265<br />
2015-4-11,6,3,1,2,1,-1,100,86,62,1009,1006,1003,10,10,3,43,18,55,1.02,7,Rain,255<br />
2015-4-12,8,4,1,0,-3,-7,81,61,23,1022,1017,1008,10,10,10,35,24,47,0.00,3,,289<br />
2015-4-13,13,7,1,4,-1,-5,93,64,20,1022,1017,1014,10,10,10,35,16,47,0.00,6,Rain,177<br />
2015-4-14,13,9,4,3,2,-1,87,68,27,1016,1011,1006,10,10,10,29,14,,0.00,7,Rain,153<br />
2015-4-15,14,8,3,5,2,-3,100,68,23,1007,1005,1004,10,10,10,29,18,40,0.00,7,Rain,186<br />
2015-4-16,11,6,1,5,2,-1,100,80,38,1008,1005,998,10,8,0,43,19,55,0.00,6,Fog-Rain,176<br />
2015-4-17,6,4,3,4,2,-1,93,82,54,999,995,992,10,9,3,47,27,58,0.00,7,Rain,224<br />
2015-4-18,8,4,1,2,0,-4,93,71,31,1004,1000,997,10,10,10,32,21,43,0.00,5,,261<br />
2015-4-19,12,6,-1,4,-1,-7,100,63,15,1003,999,996,10,9,3,40,11,61,0.00,6,Rain,151<br />
2015-4-20,5,2,0,4,2,-1,100,94,71,996,989,982,10,7,1,43,18,55,16.00,7,Rain-Snow,15<br />
2015-4-21,4,2,-1,2,1,-1,100,93,69,1005,997,990,10,8,3,40,26,50,0.51,8,Rain-Snow,249<br />
2015-4-22,8,4,0,2,1,-1,100,81,46,1007,1004,1001,10,9,0,18,8,18,0.25,6,Fog-Rain,259<br />
2015-4-23,7,3,-1,3,1,-3,100,83,43,1002,998,995,10,10,5,35,14,47,1.02,6,Rain,253<br />
2015-4-24,7,4,2,4,2,-1,100,79,46,999,991,986,10,10,7,55,24,72,2.03,6,Rain-Thunderstorm,246<br />
2015-4-25,8,4,1,3,1,-1,100,77,49,1004,1002,999,10,10,0,29,18,43,0.00,5,Fog-Rain,256<br />
2015-4-26,7,4,1,2,-2,-7,100,68,27,1013,1008,1003,10,10,10,40,21,55,0.00,5,,304<br />
2015-4-27,6,3,0,4,1,-7,93,79,37,1016,1013,1012,10,10,10,21,10,,0.51,8,Rain,135<br />
2015-4-28,13,9,5,8,5,2,100,83,55,1022,1019,1016,10,9,1,21,10,,0.00,7,,144<br />
2015-4-29,22,13,4,12,8,2,100,78,19,1021,1019,1018,10,5,0,18,8,,0.00,3,Fog,170<br />
2015-4-30,26,19,12,11,7,2,77,52,12,1020,1018,1017,10,10,10,29,16,43,0.00,4,,173<br />
2015-5-1,21,16,10,10,7,-1,82,53,22,1023,1021,1018,10,10,10,32,16,43,0.00,3,,41<br />
2015-5-2,23,16,9,9,3,-4,63,41,20,1023,1019,1016,10,10,10,29,19,47,0.00,5,,104<br />
2015-5-3,25,19,13,9,5,-1,77,42,10,1017,1014,1009,10,10,10,29,18,43,0.00,3,,123<br />
2015-5-4,24,18,12,10,7,4,72,48,22,1010,1006,1004,10,10,10,18,11,,0.00,2,,140<br />
2015-5-5,17,12,7,12,7,-1,88,67,35,1018,1010,1004,10,10,10,35,16,55,0.00,6,,353<br />
2015-5-6,15,9,4,-1,-3,-7,70,43,13,1021,1018,1017,10,10,10,32,23,50,0.00,,,36<br />
2015-5-7,16,9,3,-3,-6,-11,57,33,7,1018,1015,1014,10,10,10,32,18,50,0.00,,,34<br />
2015-5-8,17,10,3,-3,-7,-11,60,30,7,1016,1013,1010,10,10,10,26,14,43,0.00,,,26<br />
2015-5-9,14,10,7,0,-2,-4,57,42,20,1010,1008,1006,10,10,10,26,18,43,0.00,8,,20<br />
2015-5-10,17,11,6,0,-2,-5,66,41,13,1017,1011,1007,10,10,10,26,13,,0.00,8,,17<br />
2015-5-11,18,11,5,3,0,-4,66,41,15,1022,1021,1017,10,10,10,21,10,35,0.00,8,,127<br />
2015-5-12,18,13,9,11,6,1,77,57,29,1023,1021,1020,10,10,10,21,11,,0.00,4,,151<br />
2015-5-13,21,16,11,9,7,3,82,57,22,1021,1017,1013,10,10,10,18,10,,0.00,4,Rain,171<br />
2015-5-14,22,16,10,10,7,3,82,57,21,1014,1011,1009,19,11,10,29,10,,0.00,4,,173<br />
2015-5-15,21,14,9,10,8,5,94,62,30,1011,1010,1007,19,11,10,21,11,,0.00,,,145<br />
2015-5-16,20,16,11,10,9,8,82,67,36,1007,1001,996,10,10,10,26,16,43,0.00,4,Rain-Thunderstorm,182<br />
2015-5-17,12,9,6,10,6,3,94,71,45,996,995,994,10,10,3,29,13,,0.00,6,Rain,253<br />
2015-5-18,11,8,5,10,7,3,100,89,68,996,994,993,10,9,2,29,16,47,0.00,6,Rain,178<br />
2015-5-19,13,10,8,8,7,5,100,82,55,1004,999,995,10,10,9,29,14,,0.00,7,Rain,279<br />
2015-5-20,19,13,8,11,8,7,93,77,45,1012,1007,1004,10,10,10,35,19,43,0.00,5,Rain-Thunderstorm,300<br />
2015-5-21,22,17,11,11,8,3,94,60,18,1019,1016,1012,19,11,10,26,14,43,0.00,2,,334<br />
2015-5-22,25,18,11,11,8,6,82,50,19,1020,1018,1016,10,10,10,29,14,43,0.00,,,302<br />
2015-5-23,27,20,14,14,12,9,94,59,27,1016,1014,1011,19,10,10,26,10,,0.00,3,Rain-Thunderstorm,269<br />
2015-5-24,22,19,15,14,11,8,88,63,29,1016,1014,1012,19,11,8,21,13,,0.00,3,,313<br />
2015-5-25,21,17,13,14,10,6,82,63,28,1020,1016,1013,10,10,10,26,13,40,0.00,4,Rain-Thunderstorm,334<br />
2015-5-26,24,16,8,11,7,4,87,51,22,1021,1019,1017,19,14,10,14,6,,0.00,,,121<br />
2015-5-27,31,22,13,15,11,7,82,51,15,1018,1016,1014,19,11,10,21,10,,0.00,3,,153<br />
2015-5-28,28,22,16,14,12,9,77,51,24,1015,1013,1011,19,11,10,26,13,,0.00,3,Rain,143<br />
2015-5-29,30,24,19,15,13,11,64,48,25,1014,1013,1011,19,11,10,29,16,43,0.00,3,Rain,156<br />
2015-5-30,32,24,17,15,13,9,77,47,15,1016,1015,1014,19,11,10,26,13,43,0.00,6,,142<br />
2015-5-31,33,26,19,16,14,11,73,48,18,1017,1016,1014,19,11,10,21,13,43,0.00,5,Thunderstorm,123<br />
2015-6-1,32,26,21,16,14,11,64,46,18,1014,1013,1011,10,10,10,26,16,40,0.00,3,Rain,120<br />
2015-6-2,28,23,19,17,14,11,83,58,29,1014,1012,1010,19,11,10,26,18,43,0.00,3,Thunderstorm,155<br />
2015-6-3,19,17,15,15,13,12,88,77,58,1013,1012,1011,10,10,10,14,11,,0.00,6,Rain-Thunderstorm,165<br />
2015-6-4,29,21,13,17,14,11,100,67,27,1011,1010,1007,19,10,2,40,8,58,0.00,4,Fog-Rain-Thunderstorm,243<br />
2015-6-5,23,18,14,16,9,3,94,54,21,1013,1011,1008,10,10,10,29,16,43,0.00,1,,300<br />
2015-6-6,18,14,11,11,8,6,82,66,48,1017,1014,1013,19,10,3,29,18,47,0.00,5,Rain-Thunderstorm,322<br />
2015-6-7,20,15,10,8,5,2,82,52,20,1021,1019,1017,19,14,10,32,19,47,0.00,2,,316<br />
2015-6-8,26,19,12,13,7,1,67,45,13,1017,1011,1008,19,12,10,47,18,64,0.00,6,,262<br />
2015-6-9,20,15,10,9,5,2,82,50,20,1015,1014,1012,19,12,10,40,18,58,0.00,4,Rain,292<br />
2015-6-10,17,13,9,9,4,-1,93,57,21,1018,1017,1015,19,10,10,26,13,40,0.00,4,,310<br />
2015-6-11,19,12,5,9,3,1,87,51,23,1018,1015,1012,19,12,10,21,6,35,0.00,4,Rain,244<br />
2015-6-12,20,16,12,11,8,5,88,59,30,1012,1010,1009,10,10,6,32,13,50,0.00,6,Rain-Thunderstorm,254<br />
2015-6-13,20,14,9,11,7,4,82,59,31,1015,1014,1011,19,11,10,35,16,47,0.00,6,,296<br />
2015-6-14,29,20,12,11,9,8,88,49,22,1014,1012,1010,19,13,10,29,11,47,0.00,3,,234<br />
2015-6-15,32,23,15,14,12,10,72,46,28,1010,1009,1007,19,11,10,29,13,47,0.00,4,,233<br />
2015-6-16,32,24,18,19,14,11,94,55,28,1010,1007,1006,19,11,10,40,14,58,0.00,6,Rain-Thunderstorm,248<br />
2015-6-17,25,21,17,18,17,15,94,77,55,1012,1010,1008,19,11,9,21,13,,0.00,5,Rain-Thunderstorm,329<br />
2015-6-18,18,16,13,16,13,9,94,78,57,1014,1010,1005,19,10,10,29,16,40,0.00,6,,4<br />
2015-6-19,22,17,12,16,12,8,88,74,59,1015,1013,1012,19,11,10,26,16,,0.00,7,Rain,47<br />
2015-6-20,34,26,17,18,16,13,94,58,27,1013,1012,1011,10,10,10,29,18,43,0.00,6,,115<br />
2015-6-21,33,27,22,20,16,13,69,49,27,1013,1012,1010,19,11,10,29,16,47,0.00,5,,122<br />
2015-6-22,31,26,21,19,16,13,78,51,28,1012,1011,1010,19,11,10,21,11,,0.00,6,,168<br />
2015-6-23,33,27,20,19,17,12,88,62,29,1011,1010,1008,19,11,10,26,13,43,0.00,6,Thunderstorm,39<br />
2015-6-24,29,23,18,18,17,13,94,66,32,1014,1013,1011,19,11,10,26,14,35,0.00,5,Rain,318<br />
2015-6-25,30,24,18,18,16,12,88,56,24,1026,1013,1012,19,12,5,18,10,,0.00,2,,359<br />
2015-6-26,30,23,17,18,16,13,88,58,34,1012,1011,1010,19,13,10,21,10,,0.00,4,,66<br />
2015-6-27,30,24,18,17,16,13,88,58,31,1010,1008,1006,19,16,10,21,13,,0.00,,,96<br />
2015-6-28,33,26,19,18,16,13,83,52,22,1007,1005,1004,19,16,10,18,10,,0.00,,,118<br />
2015-6-29,30,26,21,20,18,17,83,64,43,1008,1006,1004,19,11,10,26,13,40,0.00,6,Rain-Thunderstorm,330<br />
2015-6-30,23,20,17,18,17,14,94,80,65,1010,1008,1007,19,10,10,21,14,,0.00,7,,8<br />
2015-7-1,22,19,17,17,16,14,94,79,55,1010,1009,1008,10,10,3,18,10,,0.00,7,Rain,317<br />
2015-7-2,27,21,16,15,12,6,88,55,18,1012,1011,1009,19,12,10,26,13,43,0.00,5,,326<br />
2015-7-3,19,16,12,13,9,1,82,60,23,1018,1014,1012,19,10,5,32,19,47,0.00,6,Rain,337<br />
2015-7-4,19,14,11,16,12,6,88,77,44,1017,1012,1010,19,10,10,26,13,40,0.00,7,Rain,276<br />
2015-7-5,26,20,14,17,15,13,100,76,37,1011,1007,1004,19,10,0,26,13,43,0.00,5,Fog-Rain-Thunderstorm,265<br />
2015-7-6,20,15,10,15,8,1,94,65,31,1010,1006,1004,19,11,10,43,16,61,0.00,6,Rain,323<br />
2015-7-7,19,13,7,6,3,1,87,53,22,1012,1010,1008,19,13,10,35,19,55,0.00,4,,294<br />
2015-7-8,21,16,12,14,11,6,94,72,48,1009,1004,1001,19,10,10,32,13,50,0.00,6,Rain-Thunderstorm,239<br />
2015-7-9,25,18,12,14,12,11,100,66,32,1010,1008,1004,19,11,10,21,13,35,0.00,5,,288<br />
2015-7-10,33,26,19,20,16,12,94,65,26,1007,1002,999,10,10,7,55,14,43,0.00,6,Rain-Thunderstorm,204<br />
2015-7-11,25,22,19,19,18,17,100,84,52,1000,997,993,19,9,1,18,8,,0.00,6,Fog-Rain-Thunderstorm,245<br />
2015-7-12,19,16,13,18,14,11,94,82,53,992,988,983,10,9,3,35,16,55,0.00,6,Rain-Thunderstorm,217<br />
2015-7-13,16,14,12,14,13,11,94,91,80,1005,994,982,10,9,2,40,29,58,0.00,7,Rain,263<br />
2015-7-14,20,17,13,13,12,9,94,76,39,1010,1007,1004,10,10,3,29,11,40,0.00,6,Rain,244<br />
2015-7-15,22,18,14,15,13,10,94,77,37,1009,1009,1008,19,10,3,18,8,32,0.00,6,Rain,233<br />
2015-7-16,21,17,14,15,14,12,100,82,58,1009,1007,1006,19,10,10,18,8,,0.00,6,Rain,14<br />
2015-7-17,22,18,14,14,13,6,94,77,24,1008,1007,1006,19,10,7,32,10,,0.00,7,Rain,337<br />
2015-7-18,20,16,12,12,10,7,94,67,37,1011,1009,1008,19,10,10,26,10,43,0.00,5,Rain,358<br />
2015-7-19,21,16,10,10,8,5,88,59,29,1014,1012,1011,19,12,10,14,6,,0.00,4,,317<br />
2015-7-20,24,18,12,16,11,9,88,64,36,1012,1007,1001,19,10,10,29,11,47,0.00,5,Rain,186<br />
2015-7-21,23,20,16,17,15,11,88,73,38,1001,997,996,19,10,10,29,14,,0.00,6,Rain,210<br />
2015-7-22,21,17,13,14,12,11,88,75,52,1004,1000,998,10,10,10,32,14,50,0.00,5,Rain,258<br />
2015-7-23,22,17,13,16,13,11,94,76,45,1009,1006,1004,19,11,9,21,13,,0.00,5,Rain,287<br />
2015-7-24,24,18,13,16,14,12,100,76,40,1011,1010,1009,19,9,0,18,6,,0.00,4,Fog,271<br />
2015-7-25,23,19,16,16,13,9,94,66,30,1012,1010,1008,19,11,10,32,16,50,0.00,4,Rain,278<br />
2015-7-26,24,19,14,14,13,11,88,66,32,1015,1013,1012,19,12,10,26,16,40,0.00,3,,306<br />
2015-7-27,25,19,14,14,12,9,94,60,27,1014,1013,1012,19,11,10,14,10,,0.00,2,,350<br />
2015-7-28,27,20,13,14,12,10,88,57,27,1014,1012,1011,19,12,10,11,3,,0.00,1,,120<br />
2015-7-29,28,22,16,17,14,12,82,57,29,1012,1010,1008,19,16,10,21,10,40,0.00,,,141<br />
2015-7-30,26,22,18,17,14,11,88,63,32,1009,1008,1007,19,11,10,26,11,35,0.00,3,Rain-Thunderstorm,260<br />
2015-7-31,23,19,15,18,16,13,94,81,59,1011,1009,1008,19,10,3,18,8,,0.00,5,Rain,226<br />
2015-8-1,23,19,15,18,15,13,94,81,48,1014,1011,1005,19,10,2,29,8,,0.00,6,Rain-Thunderstorm,60<br />
2015-8-2,22,18,14,15,12,10,94,73,36,1020,1016,1009,19,11,10,32,21,47,0.00,6,Rain,281<br />
