
ACST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-3-4,31,28,26,27,25,23,94,87,70,1008,1006,1004,10,9,3,24,5,,0.00,5,Rain-Thunderstorm,308<br />
2002-3-5,34,30,26,26,25,23,100,80,52,1009,1007,1004,10,10,8,19,6,,0.00,3,Thunderstorm,76<br />
2002-3-6,32,28,25,26,24,23,94,83,62,1008,1007,1005,10,9,2,14,8,,0.00,6,Rain-Thunderstorm,63<br />
2002-3-7,33,29,25,26,24,22,100,83,52,1010,1007,1006,10,9,2,27,8,45,0.00,5,Rain-Thunderstorm,316<br />
2002-3-8,33,28,23,26,24,20,100,81,52,1011,1009,1006,10,8,1,39,10,53,0.00,3,Rain-Thunderstorm,228<br />
2002-3-9,34,29,24,26,23,20,94,77,44,1012,1009,1007,10,10,10,26,6,,0.00,4,,218<br />
2002-3-10,33,28,23,27,24,21,94,81,59,1012,1009,1007,10,9,3,35,11,69,0.00,4,Rain-Thunderstorm,315<br />
2002-3-11,33,28,24,26,24,22,100,76,55,1013,1010,1008,10,10,10,16,6,,0.00,3,,5<br />
2002-3-12,33,27,22,26,23,19,100,79,43,1014,1012,1010,10,9,2,34,11,58,0.00,4,Rain-Thunderstorm,84<br />
2002-3-13,34,28,23,25,23,18,94,72,38,1014,1012,1010,10,9,3,40,11,53,0.00,3,Rain-Thunderstorm,72<br />
2002-3-14,32,27,22,26,23,20,94,80,58,1014,1011,1008,10,9,1,39,10,64,0.00,3,Rain-Thunderstorm,7<br />
2002-3-15,32,27,23,23,22,16,100,75,38,1013,1011,1009,10,9,6,19,13,,0.00,4,Rain,88<br />
2002-3-16,33,29,25,24,22,18,89,69,41,1012,1010,1008,10,10,10,21,10,,0.00,2,,88<br />
2002-3-17,34,30,26,25,23,19,94,71,44,1013,1010,1008,10,10,10,16,8,,0.00,1,,84<br />
2002-3-18,32,28,25,25,24,22,94,75,55,1012,1010,1008,10,10,10,21,5,,0.00,2,,284<br />
2002-3-19,32,28,25,24,23,21,89,71,52,1012,1010,1008,10,10,10,21,8,,0.00,3,,21<br />
2002-3-20,32,27,23,25,24,22,100,83,59,1012,1010,1007,10,9,2,26,8,,0.00,4,Rain-Thunderstorm,338<br />
2002-3-21,33,29,25,25,24,21,94,77,49,1010,1008,1006,10,10,10,21,10,,0.00,6,Rain,91<br />
2002-3-22,33,29,26,26,23,18,94,72,41,1009,1007,1005,10,10,10,19,8,,0.00,6,,69<br />
2002-3-23,32,28,25,25,23,20,94,76,52,1009,1008,1005,10,9,3,21,6,,0.00,4,Rain,55<br />
2002-3-24,34,29,25,25,23,20,100,73,44,1010,1009,1007,10,10,10,23,10,,0.00,3,,53<br />
2002-3-25,33,29,25,26,24,22,94,77,52,1011,1009,1007,10,10,4,16,8,,0.00,2,Rain-Thunderstorm,337<br />
2002-3-26,32,27,23,26,24,22,94,82,55,1011,1008,1006,10,8,0,37,6,61,0.00,4,Rain-Thunderstorm,24<br />
2002-3-27,33,29,25,25,24,22,94,75,52,1010,1008,1006,10,10,10,19,8,,0.00,2,,225<br />
2002-3-28,32,28,24,25,23,19,94,75,58,1011,1009,1007,10,8,1,47,10,71,0.00,4,Rain-Thunderstorm,246<br />
2002-3-29,34,29,25,25,21,14,100,67,33,1011,1009,1007,10,10,10,16,8,,0.00,2,,122<br />
2002-3-30,33,28,24,24,19,13,100,65,31,1011,1009,1007,10,10,10,14,6,,0.00,1,,127<br />
2002-3-31,32,28,24,23,22,18,94,70,48,1012,1010,1008,10,10,10,21,8,34,0.00,4,,354<br />
2002-4-1,33,28,24,23,22,17,94,66,38,1014,1011,1009,10,10,10,16,10,,0.00,6,,261<br />
2002-4-2,32,28,25,24,23,21,89,72,55,1012,1010,1008,10,10,10,23,11,,0.00,1,,84<br />
2002-4-3,32,28,25,24,22,20,89,70,52,1011,1009,1006,10,10,10,21,10,27,0.00,2,,14<br />
2002-4-4,32,27,23,24,23,20,94,77,49,1011,1010,1007,10,9,2,37,10,39,0.00,3,Rain,20<br />
2002-4-5,32,28,25,25,23,21,94,75,52,1013,1011,1009,10,10,10,14,8,,0.00,2,,118<br />
2002-4-6,34,29,25,25,23,19,94,72,43,1014,1012,1009,10,10,10,16,5,,0.00,3,,55<br />
2002-4-7,33,29,25,25,23,19,94,74,46,1013,1011,1008,10,10,9,24,6,,0.00,5,Rain-Thunderstorm,73<br />
2002-4-8,33,29,26,26,24,22,94,78,55,1012,1010,1008,10,10,10,24,8,,0.00,6,Rain,94<br />
2002-4-9,33,28,23,25,23,21,100,76,52,1012,1009,1007,10,9,1,27,14,58,0.00,4,Rain-Thunderstorm,70<br />
2002-4-10,32,28,24,25,23,22,94,83,55,1012,1010,1007,10,8,1,48,19,66,0.00,6,Rain,70<br />
2002-4-11,28,26,24,25,24,22,100,93,79,1013,1011,1009,10,8,1,23,11,,0.00,6,Fog-Rain,73<br />
2002-4-12,32,28,24,25,23,22,100,80,55,1013,1011,1009,10,10,10,24,13,,0.00,2,,79<br />
2002-4-13,33,28,24,25,23,20,94,76,46,1012,1010,1008,10,10,10,21,10,,0.00,2,,86<br />
2002-4-14,33,28,24,25,22,20,94,72,49,1012,1010,1007,10,10,10,21,11,,0.00,2,,85<br />
2002-4-15,34,29,24,24,22,19,94,70,41,1012,1010,1007,10,9,5,23,10,,0.00,2,Rain,67<br />
2002-4-16,32,28,25,25,23,20,94,80,58,1011,1010,1007,10,9,3,23,8,45,0.00,4,Rain,319<br />
2002-4-17,32,28,25,25,23,21,94,76,55,1012,1009,1007,10,9,2,23,6,,0.00,5,Rain,277<br />
2002-4-18,33,29,25,25,23,20,100,74,46,1012,1010,1008,10,10,10,21,8,,0.00,1,,205<br />
2002-4-19,32,28,24,24,23,21,100,73,52,1013,1010,1009,10,10,10,16,8,,0.00,2,,251<br />
2002-4-20,33,29,25,25,24,23,94,75,55,1011,1010,1008,10,10,10,16,5,,0.00,4,,333<br />
2002-4-21,34,29,25,24,22,18,89,67,41,1011,1009,1007,10,10,10,23,11,,0.00,2,,79<br />
2002-4-22,33,29,25,23,21,16,89,66,36,1012,1009,1007,10,10,10,27,11,,0.00,4,,87<br />
2002-4-23,34,29,24,22,19,12,89,61,26,1011,1009,1007,10,10,10,24,11,34,0.00,2,,85<br />
2002-4-24,34,29,24,22,19,13,89,60,28,1011,1009,1007,10,10,10,23,8,,0.00,1,,83<br />
2002-4-25,34,29,24,23,20,15,83,64,32,1012,1010,1007,10,10,10,21,8,,0.00,1,,100<br />
2002-4-26,34,29,24,23,20,15,89,63,32,1011,1009,1007,10,10,10,21,8,,0.00,1,,96<br />
2002-4-27,34,28,23,22,19,15,94,63,32,1011,1010,1007,10,10,10,26,11,,0.00,1,,114<br />
2002-4-28,34,28,23,23,20,15,94,64,32,1011,1010,1008,10,10,10,32,11,,0.00,1,,87<br />
2002-4-29,34,29,25,23,21,15,83,64,32,1011,1009,1007,10,10,10,29,13,,0.00,3,,98<br />
2002-4-30,33,29,26,24,20,14,89,64,33,1010,1008,1006,10,10,10,39,14,,0.00,6,,81<br />
2002-5-1,34,29,24,23,20,15,89,62,32,1010,1009,1006,10,10,10,35,14,58,0.00,2,,89<br />
2002-5-2,33,28,24,24,21,18,89,68,41,1011,1009,1007,10,10,10,34,14,,0.00,1,,89<br />
2002-5-3,33,29,25,23,19,15,79,61,34,1011,1010,1007,10,9,5,27,13,,0.00,2,,105<br />
2002-5-4,34,29,25,23,19,14,83,60,31,1011,1009,1006,10,10,10,42,13,50,0.00,2,,94<br />
2002-5-5,34,29,24,23,19,14,89,62,30,1010,1008,1005,10,10,10,29,13,39,0.00,1,,95<br />
2002-5-6,34,29,25,24,21,14,89,66,30,1009,1008,1005,10,10,10,26,13,,0.00,1,,84<br />
2002-5-7,35,30,25,24,20,13,89,64,26,1010,1009,1006,10,9,4,26,11,,0.00,1,,104<br />
2002-5-8,35,30,25,24,21,15,94,66,30,1011,1009,1007,10,10,10,24,10,50,0.00,1,,102<br />
2002-5-9,33,29,25,24,23,20,94,76,49,1012,1010,1007,10,10,10,19,6,,0.00,5,,194<br />
2002-5-10,32,27,23,25,23,21,100,79,55,1011,1009,1007,10,9,1,21,5,,0.00,1,Fog,349<br />
2002-5-11,32,28,24,24,22,20,94,73,52,1012,1010,1008,10,10,10,19,8,,0.00,2,,9<br />
2002-5-12,33,27,22,21,19,11,94,66,26,1013,1012,1010,10,10,10,24,8,,0.00,2,,38<br />
2002-5-13,32,27,23,21,19,16,88,66,38,1014,1012,1010,10,10,10,21,6,,0.00,3,,339<br />
2002-5-14,33,28,23,22,21,12,89,70,28,1015,1013,1010,10,10,10,16,8,,0.00,2,,18<br />
2002-5-15,34,28,23,23,20,11,100,68,24,1015,1013,1010,10,9,6,24,11,,0.00,3,Rain,43<br />
2002-5-16,33,27,22,21,19,14,88,65,31,1015,1013,1011,10,10,10,23,8,,0.00,2,,91<br />
2002-5-17,33,28,23,21,16,5,88,58,17,1015,1013,1010,10,9,6,32,13,48,0.00,1,,85<br />
2002-5-18,33,27,22,21,16,4,88,56,17,1015,1012,1010,10,6,3,29,14,,0.00,1,,80<br />
2002-5-19,33,27,21,21,18,11,88,67,26,1015,1012,1010,10,9,7,23,8,,0.00,1,,84<br />
2002-5-20,32,26,21,22,21,19,100,72,49,1014,1012,1009,10,10,10,19,5,,0.00,1,,329<br />
2002-5-21,32,27,22,22,20,16,88,67,38,1014,1012,1010,10,10,10,23,8,,0.00,1,,70<br />
2002-5-22,31,27,23,24,22,20,94,76,52,1015,1013,1011,10,9,2,19,8,,0.00,2,Rain,75<br />
2002-5-23,32,28,24,24,23,20,94,80,52,1016,1013,1011,10,8,1,27,10,66,0.00,3,Rain,33<br />
2002-5-24,32,28,24,24,23,20,94,77,55,1015,1013,1011,10,10,10,19,6,,0.00,2,,324<br />
2002-5-25,32,28,24,25,22,20,94,76,55,1016,1014,1012,10,10,10,21,6,,0.00,1,,26<br />
2002-5-26,33,28,24,23,22,18,94,80,41,1016,1014,1012,10,9,2,23,11,,0.00,3,Rain,125<br />
2002-5-27,31,26,22,22,17,11,89,63,31,1016,1014,1012,10,10,10,24,11,,0.00,5,,109<br />
2002-5-28,31,26,20,17,9,5,78,41,23,1017,1014,1012,,,,29,13,,0.00,,,143<br />
2002-5-29,30,24,19,18,8,4,78,40,22,1017,1015,1013,1,1,1,23,14,,0.00,6,,131<br />
2002-5-30,29,23,18,6,2,-1,40,25,14,1017,1015,1012,9,3,1,32,18,,0.00,2,,136<br />
2002-5-31,29,23,17,11,3,-4,59,30,12,1018,1016,1013,8,7,7,29,13,,0.00,6,,125<br />
2002-6-1,29,23,17,6,-1,-4,40,23,12,1017,1015,1013,,,,35,18,47,0.00,,,123<br />
2002-6-2,29,23,18,12,5,-2,60,33,21,1018,1016,1013,8,8,5,37,19,53,0.00,1,,115<br />
2002-6-3,28,23,18,15,8,1,73,41,30,1017,1015,1013,,,,37,19,58,0.00,,,113<br />
2002-6-4,28,23,17,11,8,1,68,44,18,1016,1014,1012,6,6,6,40,19,,0.00,,,105<br />
2002-6-5,30,23,17,16,11,5,83,53,29,1016,1014,1012,10,7,5,23,13,,0.00,1,,122<br />
2002-6-6,29,23,17,17,13,6,94,60,23,1015,1013,1011,,,,19,10,,0.00,,,141<br />
2002-6-7,30,23,17,19,16,12,94,68,37,1015,1013,1010,10,8,1,21,11,,0.00,1,,137<br />
2002-6-8,32,26,19,21,15,8,94,61,24,1014,1012,1010,9,4,1,24,11,,0.00,1,,115<br />
2002-6-9,33,26,19,21,16,8,94,57,21,1014,1012,1009,8,6,4,34,13,47,0.00,1,,114<br />
2002-6-10,32,26,20,20,13,4,88,51,20,1015,1012,1010,9,7,4,26,14,,0.00,1,,126<br />
2002-6-11,32,26,21,22,14,7,89,53,38,1014,1012,1010,10,10,10,34,14,,0.00,1,,99<br />
2002-6-12,33,27,21,21,17,9,94,61,34,1013,1010,1008,10,8,6,24,13,,0.00,4,,101<br />
2002-6-13,32,26,21,22,19,17,89,67,40,1011,1009,1007,10,10,8,19,10,,0.00,2,,141<br />
2002-6-14,31,26,21,22,21,18,100,77,46,1010,1008,1007,10,8,2,21,8,,0.00,1,Fog,267<br />
2002-6-15,31,26,21,24,21,19,100,79,49,1011,1009,1007,10,7,1,16,6,,0.00,1,Fog,272<br />
2002-6-16,31,26,21,23,21,18,100,77,46,1012,1010,1008,10,8,1,21,6,,0.00,1,Fog,256<br />
2002-6-17,33,28,23,23,18,9,100,59,29,1012,1010,1008,8,5,3,24,11,,0.00,1,,162<br />
2002-6-18,32,27,22,21,16,9,88,56,33,1014,1012,1010,10,10,10,26,13,,0.00,6,,147<br />
2002-6-19,29,24,19,11,4,-2,60,31,13,1016,1013,1011,7,6,5,32,16,,0.00,5,,133<br />
2002-6-20,29,23,18,10,4,2,56,34,18,1015,1013,1010,9,9,8,27,14,,0.00,3,,124<br />
2002-6-21,30,23,17,18,11,0,88,49,29,1014,1013,1010,,,,29,13,,0.00,,,119<br />
2002-6-22,29,23,18,17,8,1,83,42,25,1016,1014,1012,,,,32,14,,0.00,,,99<br />
2002-6-23,29,23,18,19,13,9,83,59,30,1017,1015,1013,,,,21,11,,0.00,,,140<br />
2002-6-24,30,24,18,19,12,5,88,51,25,1016,1015,1012,,,,23,13,,0.00,,,174<br />
2002-6-25,32,26,19,20,16,11,88,61,27,1015,1014,1012,10,8,6,24,13,,0.00,3,,157<br />
2002-6-26,32,26,19,20,9,-1,94,50,12,1016,1014,1011,9,8,8,27,13,,0.00,5,,157<br />
2002-6-27,30,24,18,21,15,8,88,60,35,1016,1014,1012,,,,16,10,,0.00,,,176<br />
2002-6-28,32,26,19,19,14,6,94,58,21,1015,1013,1010,,,,32,13,,0.00,,,135<br />
2002-6-29,29,23,18,18,9,-2,94,47,13,1018,1015,1013,,,,29,11,,0.00,,,122<br />
2002-6-30,28,22,16,17,8,1,78,43,28,1017,1015,1012,,,,32,14,,0.00,,,112<br />
2002-7-1,29,23,17,18,11,3,78,47,30,1016,1014,1011,5,5,4,32,16,,0.00,,,127<br />
2002-7-2,29,23,18,18,13,7,83,56,35,1017,1015,1012,10,10,10,27,13,,0.00,1,,122<br />
2002-7-3,29,24,19,20,16,8,94,65,37,1017,1015,1013,10,10,10,26,13,,0.00,1,,120<br />
2002-7-4,30,24,18,19,12,9,94,50,29,1017,1015,1012,10,10,10,32,14,50,0.00,1,,124<br />
2002-7-5,29,24,19,14,2,-4,73,27,12,1017,1014,1012,9,4,2,32,14,,0.00,6,,124<br />
2002-7-6,29,23,17,13,4,-7,73,33,17,1017,1014,1011,,,,34,14,,0.00,,,116<br />
2002-7-7,29,22,16,14,2,-5,73,33,13,1017,1015,1012,,,,35,14,,0.00,,,126<br />
2002-7-8,29,22,15,19,11,0,83,49,26,1016,1014,1012,10,8,8,27,11,39,0.00,2,,76<br />
2002-7-9,29,23,18,20,17,14,94,72,40,1016,1014,1011,10,8,3,24,11,,0.00,2,Fog,95<br />
2002-7-10,30,24,19,20,17,14,100,73,37,1015,1013,1011,10,9,8,23,10,,0.00,3,Fog,133<br />
2002-7-11,30,24,19,20,16,9,88,66,31,1015,1013,1010,10,9,7,24,13,,0.00,1,,111<br />
2002-7-12,30,23,17,20,17,10,100,77,34,1014,1013,1011,10,6,0,21,6,,0.00,1,Fog,125<br />
2002-7-13,32,24,17,20,16,1,100,73,14,1015,1013,1010,10,6,1,23,8,,0.00,1,Fog,215<br />
2002-7-14,30,23,16,21,17,14,100,74,40,1016,1014,1012,10,9,2,21,10,,0.00,1,Fog,18<br />
2002-7-15,30,25,20,20,17,10,94,67,29,1017,1015,1013,10,10,8,24,10,,0.00,2,,90<br />
2002-7-16,29,23,18,19,11,-1,94,55,14,1017,1016,1014,10,10,10,26,13,,0.00,1,,149<br />
2002-7-17,29,23,17,10,-1,-5,56,24,11,1018,1015,1013,9,6,4,26,14,,0.00,1,,142<br />
2002-7-18,30,24,19,15,8,-2,60,37,24,1018,1016,1013,10,8,7,29,16,,0.00,3,,108<br />
2002-7-19,31,24,19,15,7,0,64,37,14,1019,1016,1013,10,9,8,27,14,,0.00,1,,102<br />
2002-7-20,32,26,19,19,16,10,78,57,33,1018,1016,1013,10,10,8,34,14,,0.00,1,,92<br />
2002-7-21,32,26,20,19,15,6,88,60,21,1018,1016,1013,,,,29,10,,0.00,,,112<br />
2002-7-22,32,24,18,20,16,8,88,63,22,1017,1015,1013,9,9,9,21,11,,0.00,,,147<br />
2002-7-23,30,25,20,22,19,17,94,75,45,1018,1016,1014,10,10,10,19,6,,0.00,2,,29<br />
2002-7-24,29,24,20,22,20,19,100,80,55,1017,1015,1013,10,8,2,21,5,,0.00,2,Fog,292<br />
2002-7-25,29,24,20,22,18,14,100,77,42,1016,1014,1011,10,7,0,23,6,,0.00,2,Fog,37<br />
2002-7-26,31,24,18,20,17,13,100,69,33,1015,1013,1011,10,6,4,21,8,,0.00,1,Fog,16<br />
2002-7-27,31,26,20,21,18,13,94,72,33,1017,1014,1012,10,9,3,19,10,,0.00,1,Fog,131<br />
2002-7-28,30,25,20,21,19,16,100,76,43,1017,1014,1011,10,9,5,19,8,,0.00,1,,76<br />
2002-7-29,31,26,21,21,18,8,94,70,24,1016,1013,1011,10,9,7,26,11,34,0.00,1,Fog,83<br />
2002-7-30,30,26,21,20,16,8,94,62,27,1016,1013,1011,10,9,7,29,13,,0.00,2,,127<br />
2002-7-31,29,23,17,20,14,7,100,62,25,1016,1013,1011,10,8,7,24,10,,0.00,2,,107<br />
2002-8-1,29,22,15,18,16,12,94,72,37,1015,1013,1010,10,9,8,23,10,,0.00,3,Fog,74<br />
2002-8-2,30,23,17,20,14,2,94,62,18,1014,1012,1010,10,10,10,21,10,,0.00,1,,260<br />
2002-8-3,31,24,18,20,16,11,94,65,29,1014,1012,1010,10,10,10,21,10,,0.00,1,,75<br />
2002-8-4,32,26,20,20,12,-3,94,54,10,1015,1013,1010,8,8,8,32,14,47,0.00,4,,87<br />
2002-8-5,30,25,20,21,18,16,88,67,43,1016,1014,1012,10,10,9,23,10,,0.00,1,,188<br />
2002-8-6,32,26,19,21,17,5,100,70,18,1016,1014,1011,10,10,9,24,10,,0.00,1,Fog,65<br />
2002-8-7,33,26,19,22,17,5,100,71,17,1016,1014,1011,10,8,6,26,8,,0.00,1,Fog,148<br />
2002-8-8,33,26,18,21,12,-7,100,61,8,1015,1012,1010,9,6,2,27,11,,0.00,1,,161<br />
2002-8-9,31,23,17,19,16,6,88,64,21,1014,1012,1010,10,9,6,26,11,,0.00,1,,48<br />
2002-8-10,32,26,20,19,16,9,88,61,24,1016,1013,1011,10,10,10,26,11,,0.00,2,,108<br />
2002-8-11,30,25,20,20,18,15,94,68,40,1017,1014,1012,10,10,10,21,10,,0.00,1,Fog,181<br />
2002-8-12,31,26,20,21,18,9,100,73,25,1015,1013,1010,10,8,1,21,10,,0.00,1,Fog,22<br />
2002-8-13,32,26,19,20,17,8,100,66,22,1014,1012,1009,10,10,9,27,8,35,0.00,2,,49<br />
2002-8-14,30,24,19,19,17,11,100,66,31,1015,1013,1010,10,8,2,19,6,,0.00,3,,21<br />
2002-8-15,31,24,19,20,8,-3,94,44,11,1016,1013,1010,10,10,10,27,13,,0.00,5,,138<br />
