
ALMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-28,-1,-4,-7,-1,-6,-8,100,94,80,1029,1023,1018,5,2,1,14,5,,8.89,8,Fog-Rain-Snow-Hail,18<br />
2014-1-29,7,2,-3,2,-1,-4,100,92,60,1021,1011,1006,10,2,0,18,6,,8.89,6,Fog-Rain-Snow,111<br />
2014-1-30,7,3,0,3,1,-1,100,91,55,1023,1012,1006,10,2,1,26,6,40,12.95,8,Fog-Rain-Snow,215<br />
2014-1-31,-8,-12,-16,-1,-9,-17,100,92,76,1039,1027,1018,10,4,0,18,10,,12.95,8,Fog-Snow,20<br />
2014-2-1,-14,-16,-18,-17,-19,-21,92,83,61,1041,1032,1028,10,9,5,18,6,,3.05,7,Snow,317<br />
2014-2-2,-13,-16,-18,-18,-19,-21,92,81,59,1043,1033,1030,10,7,2,11,6,,0.51,8,Snow,343<br />
2014-2-3,-12,-14,-17,-16,-18,-19,92,85,61,1038,1031,1029,10,4,1,14,6,,6.10,8,Snow,1<br />
2014-2-4,-12,-14,-17,-14,-16,-19,92,85,60,1040,1032,1029,10,4,1,11,5,,2.03,7,Fog-Snow,59<br />
2014-2-5,-12,-17,-24,-18,-22,-26,92,80,46,1039,1031,1027,10,2,0,14,5,,0.51,3,Fog,69<br />
2014-2-6,-11,-16,-21,-19,-23,-29,89,78,42,1036,1021,1015,10,2,0,11,3,,0.00,4,Fog,253<br />
2014-2-7,-3,-11,-18,-11,-16,-23,86,67,18,1030,1022,1015,10,6,0,21,6,,0.00,7,Fog,323<br />
2014-2-8,-4,-9,-13,-10,-14,-20,92,77,45,1033,1023,1018,19,3,0,32,8,,0.00,5,Fog-Snow,226<br />
2014-2-9,-10,-12,-15,-9,-12,-16,93,85,67,1039,1031,1027,10,6,1,21,8,,1.02,8,Snow,26<br />
2014-2-10,-9,-13,-17,-14,-19,-24,94,82,60,1039,1030,1028,10,4,0,14,5,,0.51,6,Fog-Snow,62<br />
2014-2-11,-10,-17,-23,-16,-21,-25,95,81,52,1036,1029,1027,10,2,0,11,6,,0.00,5,Fog,40<br />
2014-2-12,-8,-13,-19,-13,-21,-26,96,81,59,1036,1028,1026,10,2,0,11,3,,0.00,6,Fog,100<br />
2014-2-13,-4,-11,-17,-13,-19,-25,92,77,41,1036,1029,1027,19,2,0,14,3,,0.00,5,Fog,50<br />
2014-2-14,-4,-9,-15,-12,-17,-21,92,79,38,1035,1028,1026,3,1,0,11,3,,0.00,6,Fog,27<br />
2014-2-15,-1,-7,-12,-9,-13,-16,86,74,40,1033,1026,1024,3,1,0,11,5,,0.00,7,Fog,39<br />
2014-2-16,-6,-11,-16,-9,-12,-18,95,83,56,1037,1029,1027,10,3,0,14,6,,0.00,6,Fog-Snow,8<br />
2014-2-17,-3,-9,-14,-11,-14,-18,97,77,39,1036,1026,1020,10,1,0,11,3,,0.00,2,Fog,238<br />
2014-2-18,7,-1,-9,-3,-9,-15,92,67,30,1026,1016,1014,19,3,0,18,6,,0.00,6,Fog,216<br />
2014-2-19,6,2,-2,0,-3,-8,93,71,30,1022,1018,1016,19,6,0,18,8,,0.00,7,Fog-Rain,67<br />
2014-2-20,7,2,-2,4,-2,-5,100,88,48,1024,1016,1011,10,2,0,40,6,,2.03,8,Fog-Rain-Snow,248<br />
2014-2-21,3,0,-3,-1,-3,-5,100,87,61,1029,1022,1015,19,5,0,21,8,,7.87,7,Fog-Snow,84<br />
2014-2-22,5,0,-4,-2,-4,-6,100,80,38,1020,1011,1007,10,4,1,29,8,,0.00,7,Fog,234<br />
2014-2-23,-2,-3,-4,0,-2,-8,100,89,37,1034,1024,1013,10,3,0,50,13,76,5.08,8,Rain-Snow-Hail,241<br />
2014-2-24,-9,-14,-20,-4,-13,-22,100,88,66,1053,1041,1031,10,3,0,18,8,,5.08,6,Fog-Snow,13<br />
2014-2-25,-6,-12,-18,-11,-18,-26,89,78,47,1053,1036,1029,19,3,0,18,5,,0.76,3,Fog,230<br />
2014-2-26,-3,-10,-16,-12,-16,-18,92,75,36,1043,1033,1028,19,6,1,21,10,,0.00,5,Fog,47<br />
2014-2-27,-1,-8,-15,-10,-17,-24,92,67,31,1041,1030,1028,19,4,0,18,5,,0.00,5,Fog,231<br />
2014-2-28,2,-4,-11,-8,-14,-19,92,60,16,1035,1029,1025,19,4,0,11,5,,0.00,2,Fog,33<br />
2014-3-1,2,-4,-10,-9,-12,-17,92,73,33,1030,1023,1021,10,2,0,14,5,,0.00,2,Fog,179<br />
2014-3-2,1,-6,-11,-7,-11,-15,93,77,38,1032,1026,1024,19,5,0,14,8,,0.00,2,Fog,265<br />
2014-3-3,-3,-7,-12,-8,-11,-14,98,86,51,1032,1026,1024,10,1,0,14,5,,0.00,5,Fog,314<br />
2014-3-4,1,-6,-11,-7,-11,-15,93,87,50,1030,1024,1022,3,1,0,11,5,,0.00,4,Fog,97<br />
2014-3-5,5,-2,-9,-4,-10,-15,93,83,40,1029,1023,1021,10,1,0,11,3,,0.00,3,Fog,47<br />
2014-3-6,6,-1,-7,-2,-7,-13,100,78,25,1025,1018,1015,10,2,0,11,3,,0.00,4,Fog,22<br />
2014-3-7,10,3,-3,-1,-6,-9,93,65,26,1019,1014,1013,10,2,0,14,5,,0.00,5,Fog,226<br />
2014-3-8,7,3,1,4,1,-5,100,83,35,1024,1019,1013,10,4,0,26,6,,8.89,7,Fog-Rain,176<br />
2014-3-9,-2,-3,-5,1,-3,-6,100,95,80,1037,1029,1021,10,2,1,14,6,,10.92,8,Fog-Rain-Snow,4<br />
2014-3-10,1,-4,-8,-5,-7,-11,100,84,56,1038,1034,1032,10,6,0,14,6,,5.08,5,Fog,30<br />
2014-3-11,4,-2,-7,-5,-7,-12,93,78,40,1038,1029,1025,19,4,0,14,5,,0.00,2,Fog,88<br />
2014-3-12,5,-1,-6,-5,-7,-10,93,76,38,1029,1019,1016,19,4,0,11,6,,0.00,1,Fog,215<br />
2014-3-13,14,4,-5,0,-5,-9,93,68,14,1019,1011,1007,19,3,0,21,5,,0.00,4,Fog,167<br />
2014-3-14,14,8,2,3,-1,-5,100,63,22,1022,1013,1005,10,6,0,29,11,,0.25,7,Fog-Rain,238<br />
2014-3-15,2,1,0,2,1,-1,100,96,74,1030,1024,1018,10,4,0,14,6,,3.05,8,Fog-Rain-Snow,42<br />
2014-3-16,3,1,-1,1,-1,-2,100,88,64,1027,1022,1020,10,5,1,11,3,,2.03,7,Fog,27<br />
2014-3-17,3,1,-1,1,0,-3,100,91,71,1022,1013,1008,10,2,0,18,6,,0.00,7,Fog,254<br />
2014-3-18,12,7,2,5,2,-1,93,77,42,1025,1019,1014,10,7,1,14,6,,0.25,6,Rain,57<br />
2014-3-19,17,9,2,6,2,-2,100,73,34,1027,1020,1012,19,5,0,21,8,,0.00,4,Fog,120<br />
2014-3-20,13,8,3,6,3,-3,100,81,33,1027,1022,1016,10,5,1,18,8,,5.08,6,Fog-Rain,121<br />
2014-3-21,6,4,2,4,3,1,100,93,70,1025,1017,1013,10,2,0,11,5,,5.08,7,Fog,214<br />
2014-3-22,16,9,2,5,3,0,100,70,31,1018,1016,1014,19,7,1,18,6,,0.00,5,Fog,106<br />
2014-3-23,17,11,4,6,3,0,93,65,31,1016,1014,1009,10,8,1,14,6,,0.00,5,,141<br />
2014-3-24,16,11,6,6,3,0,100,65,30,1024,1017,1013,10,9,5,29,13,47,5.08,7,Rain,243<br />
2014-3-25,4,3,2,5,3,-1,100,91,60,1028,1025,1024,10,8,1,18,10,,7.87,8,Rain-Snow,261<br />
2014-3-26,9,4,0,1,0,-2,100,75,41,1027,1023,1020,10,6,1,21,5,,2.03,6,,100<br />
2014-3-27,11,7,2,5,1,-2,93,73,40,1024,1019,1016,10,6,2,35,8,26,1.02,7,Rain,204<br />
2014-3-28,13,8,3,3,0,-2,81,56,29,1023,1021,1018,19,9,1,18,6,29,1.02,5,,73<br />
2014-3-29,19,10,2,1,-2,-4,93,52,13,1020,1015,1011,19,7,1,26,6,,0.00,2,,113<br />
2014-3-30,21,14,8,1,-3,-10,75,37,8,1018,1017,1014,19,8,0,18,8,,0.00,4,,98<br />
2014-3-31,23,16,9,1,-3,-7,75,36,7,1018,1013,1006,19,6,1,35,10,43,0.00,1,,93<br />
2014-4-1,26,17,8,-1,-5,-12,70,31,4,1009,1006,1000,19,8,1,29,8,,0.00,1,,103<br />
2014-4-2,14,12,10,6,2,-8,62,50,10,1019,1013,1002,10,9,3,26,8,35,0.00,6,Rain,233<br />
2014-4-3,14,10,6,3,0,-3,70,50,24,1020,1017,1012,10,9,1,18,8,,0.00,7,Thunderstorm,338<br />
2014-4-4,20,12,4,9,2,0,88,55,23,1018,1012,1006,10,7,1,21,6,,0.00,6,Rain,230<br />
2014-4-5,9,8,6,10,7,6,100,92,76,1022,1020,1018,10,7,1,21,6,,16.00,8,Rain,230<br />
2014-4-6,8,8,7,8,7,6,100,91,78,1021,1019,1016,10,3,1,18,6,,5.08,8,Fog-Rain,207<br />
2014-4-7,13,8,2,9,3,-1,100,87,48,1035,1025,1016,19,7,0,40,8,,5.08,6,Fog-Rain-Hail,40<br />
2014-4-8,11,6,-1,2,-2,-6,100,64,27,1036,1029,1022,19,9,0,21,8,32,4.06,3,Fog,52<br />
2014-4-9,19,10,2,1,-2,-10,93,52,8,1023,1017,1013,19,8,1,18,6,,0.00,4,,85<br />
2014-4-10,23,15,7,6,-2,-9,70,38,11,1016,1011,1003,19,9,1,32,10,43,0.00,6,,132<br />
2014-4-11,11,9,7,11,8,5,100,78,44,1020,1017,1012,10,8,1,21,10,,10.92,7,Rain,185<br />
2014-4-12,12,9,7,9,6,3,100,82,51,1018,1016,1014,10,7,0,14,5,,10.92,6,Fog-Rain,237<br />
2014-4-13,4,2,0,8,3,0,100,94,85,1031,1024,1017,10,6,0,29,8,35,22.10,8,Fog-Rain-Snow,283<br />
2014-4-14,2,0,-2,0,-2,-5,100,86,62,1035,1031,1029,10,8,2,18,5,,8.89,7,Rain-Snow,269<br />
2014-4-15,8,2,-4,-1,-3,-6,100,66,32,1035,1027,1025,19,8,2,18,6,,0.00,5,,46<br />
2014-4-16,12,7,2,-2,-5,-8,70,44,20,1028,1025,1023,10,9,1,14,6,,0.00,4,,352<br />
2014-4-17,14,7,0,1,-2,-3,86,54,29,1025,1021,1019,19,9,1,18,6,,0.00,2,,331<br />
2014-4-18,17,11,4,1,-2,-10,81,46,16,1023,1022,1019,19,9,2,14,6,,0.00,3,,91<br />
2014-4-19,20,13,6,3,-2,-7,81,42,16,1021,1019,1015,10,8,1,11,5,,0.00,4,,147<br />
2014-4-20,21,16,11,4,1,-3,58,38,19,1018,1016,1012,10,9,1,26,8,,0.00,6,Thunderstorm,109<br />
2014-4-21,22,15,8,7,3,-2,82,44,17,1019,1014,1009,19,10,3,40,11,61,0.76,5,Rain,118<br />
2014-4-22,23,12,1,4,0,-4,100,42,17,1031,1016,1009,10,9,4,55,19,87,4.06,7,Rain-Snow,244<br />
2014-4-23,9,3,-2,2,-4,-10,100,62,29,1036,1031,1023,10,9,2,26,11,29,9.91,7,Rain-Snow,38<br />
2014-4-24,21,10,0,4,-3,-8,93,50,15,1025,1014,1005,19,8,2,26,6,,0.00,1,,95<br />
2014-4-25,22,16,9,11,4,-3,94,55,19,1018,1010,1004,10,9,2,43,13,64,6.10,6,Rain,210<br />
2014-4-26,12,7,3,10,7,2,100,85,63,1029,1023,1017,10,9,3,21,10,,18.03,7,Rain,52<br />
2014-4-27,21,13,5,9,5,2,93,60,27,1023,1016,1011,19,9,2,18,6,,0.51,5,,201<br />
2014-4-28,9,8,8,9,8,5,100,92,40,1024,1022,1011,10,8,2,26,8,,5.08,8,Rain,346<br />
2014-4-29,9,6,3,8,4,2,100,84,66,1032,1028,1024,10,9,1,14,6,,16.00,7,Rain,234<br />
2014-4-30,20,11,2,6,2,-1,100,59,21,1029,1022,1016,19,9,2,40,10,50,1.02,4,,89<br />
2014-5-1,22,15,8,9,5,1,93,57,25,1017,1016,1012,19,9,2,14,5,,0.00,5,,143<br />
2014-5-2,26,20,14,10,8,4,77,48,19,1017,1015,1010,10,10,10,14,6,,0.00,6,,98<br />
2014-5-3,27,20,14,11,8,4,87,46,18,1015,1013,1008,19,10,2,18,6,,0.00,1,,71<br />
2014-5-4,28,21,15,10,8,4,77,45,19,1013,1011,1006,19,10,5,14,6,,0.00,2,,244<br />
2014-5-5,28,22,16,12,9,7,82,46,22,1013,1011,1006,19,9,5,14,6,,0.00,3,,134<br />
2014-5-6,27,21,16,13,11,7,77,54,32,1016,1014,1010,19,10,10,18,10,,0.00,4,,228<br />
2014-5-7,24,19,13,13,4,-1,73,39,19,1017,1016,1012,10,9,5,21,10,,0.00,4,,249<br />
2014-5-8,26,18,11,6,-1,-10,71,33,6,1018,1017,1012,19,11,10,18,6,,0.00,1,,84<br />
2014-5-9,25,18,11,3,-2,-8,66,33,11,1017,1016,1010,19,11,5,18,6,,0.00,2,,87<br />
2014-5-10,24,18,11,4,-1,-5,58,31,11,1017,1016,1011,19,10,10,26,8,,0.00,5,,65<br />
2014-5-11,18,13,7,3,-2,-8,71,37,15,1023,1018,1015,10,10,10,18,10,32,0.00,5,,284<br />
2014-5-12,17,11,4,-2,-6,-11,60,33,13,1028,1025,1023,19,10,10,18,6,,0.00,2,,8<br />
2014-5-13,21,13,6,3,-4,-8,60,32,13,1027,1024,1017,19,11,10,21,6,,0.00,,,71<br />
2014-5-14,25,17,9,4,-1,-5,57,31,12,1020,1016,1010,19,10,10,18,5,,0.00,3,,133<br />
2014-5-15,26,19,12,6,1,-4,58,32,9,1015,1013,1008,19,10,10,21,8,32,0.00,4,,36<br />
2014-5-16,23,16,9,3,-3,-10,61,29,12,1019,1016,1012,19,11,10,21,8,29,0.00,2,,52<br />
2014-5-17,25,17,9,2,-3,-7,57,28,7,1019,1016,1011,19,11,5,21,8,,0.00,,,82<br />
2014-5-18,27,19,11,3,-1,-7,62,30,10,1015,1012,1006,19,10,5,18,6,29,0.00,1,,114<br />
2014-5-19,30,21,12,8,4,-3,62,34,11,1010,1007,1000,19,10,10,18,8,,0.00,6,,209<br />
2014-5-20,19,14,9,4,0,-5,54,29,12,1017,1011,1002,10,10,10,35,14,47,0.00,6,Rain,245<br />
2014-5-21,18,13,9,7,2,-2,76,48,22,1016,1014,1010,10,10,5,26,6,,0.76,6,Rain,194<br />
2014-5-22,17,11,5,6,-1,-6,93,46,17,1024,1021,1015,19,10,5,32,18,55,6.10,6,Rain,232<br />
2014-5-23,21,16,9,5,1,-4,62,39,17,1023,1022,1019,10,10,10,18,6,,0.00,4,,109<br />
2014-5-24,26,18,9,7,3,-2,87,42,12,1021,1019,1013,19,10,5,18,6,,0.00,1,,69<br />
2014-5-25,28,22,17,10,3,-1,54,28,13,1020,1018,1012,19,11,10,21,10,29,0.00,2,,131<br />
2014-5-26,29,23,16,9,4,0,67,33,13,1017,1013,1006,19,10,10,29,8,,0.00,2,,77<br />
2014-5-27,29,23,18,12,6,3,59,36,18,1014,1011,1006,10,10,5,55,10,76,0.00,6,Rain-Thunderstorm,166<br />
2014-5-28,32,26,19,10,4,0,52,28,9,1012,1008,1001,19,10,10,18,8,29,0.00,4,,152<br />
2014-5-29,36,27,17,15,6,-2,88,31,9,1011,1004,995,19,10,5,29,10,47,0.00,5,Rain,205<br />
2014-5-30,26,17,8,17,13,7,100,74,26,1022,1007,998,10,9,1,43,11,64,33.02,7,Rain-Thunderstorm,101<br />
2014-5-31,12,9,5,8,6,2,100,78,42,1024,1022,1019,10,9,5,21,8,,33.02,7,Rain,305<br />
2014-6-1,17,11,6,8,6,1,93,66,41,1020,1017,1015,10,10,5,14,6,,0.00,6,,230<br />
2014-6-2,20,15,10,10,6,1,88,58,23,1021,1019,1015,19,10,10,14,6,,2.03,6,Rain,116<br />
2014-6-3,21,14,9,7,3,-1,76,46,18,1022,1020,1017,10,10,10,18,6,,0.00,5,,240<br />
2014-6-4,20,15,10,7,4,0,82,45,20,1022,1020,1016,10,10,10,14,8,,0.00,4,Rain,81<br />
2014-6-5,26,18,10,8,5,1,87,47,20,1017,1015,1010,19,10,10,18,6,,0.00,2,,238<br />
2014-6-6,24,18,11,12,8,4,82,54,26,1015,1012,1005,19,10,10,14,8,,0.00,4,,194<br />
2014-6-7,25,21,17,13,10,8,72,53,32,1010,1009,1005,10,10,5,21,8,,0.00,6,Rain,173<br />
2014-6-8,25,20,16,13,8,3,72,46,23,1016,1011,1007,10,10,5,43,11,61,0.76,7,Rain-Thunderstorm,183<br />
2014-6-9,26,20,13,14,10,5,94,60,22,1018,1014,1007,10,10,5,35,10,,6.10,6,Rain-Thunderstorm,97<br />
2014-6-10,27,19,12,13,10,7,94,53,25,1018,1015,1011,19,11,10,32,11,43,6.10,3,Rain,62<br />
2014-6-11,29,21,13,12,8,1,82,46,9,1014,1011,1005,19,10,10,14,6,,0.00,5,,85<br />
2014-6-12,31,24,18,14,8,1,63,36,14,1010,1008,1002,19,10,10,14,6,,0.00,4,,147<br />
2014-6-13,33,27,21,15,9,4,57,34,13,1007,1005,998,19,11,10,14,8,,0.00,5,,91<br />
2014-6-14,34,27,21,16,10,6,68,35,14,1005,1002,995,19,10,10,18,6,,0.00,4,,105<br />
2014-6-15,27,23,19,18,12,5,88,49,16,1016,1011,1000,10,10,5,21,11,43,2.03,7,Rain,209<br />
2014-6-16,28,22,15,16,12,8,94,53,26,1017,1015,1008,19,10,3,32,11,,17.02,4,Rain-Thunderstorm,133<br />
2014-6-17,28,22,17,13,9,3,82,45,16,1013,1011,1005,19,10,10,14,6,,0.00,4,,135<br />
2014-6-18,28,24,19,12,7,4,59,34,14,1013,1011,1007,10,10,10,32,11,,0.00,6,Rain,200<br />
2014-6-19,31,26,19,12,7,4,46,31,15,1012,1010,1004,10,10,10,26,10,35,0.00,6,Rain-Thunderstorm,210<br />
2014-6-20,29,23,17,12,8,2,60,38,16,1012,1010,1005,19,10,10,18,6,,0.00,5,,121<br />
2014-6-21,28,23,17,13,9,5,67,41,16,1012,1011,1006,19,10,10,21,6,29,0.00,5,Thunderstorm,145<br />
2014-6-22,32,26,19,12,5,-4,67,32,7,1012,1010,1003,19,11,10,14,6,,0.00,5,,181<br />
2014-6-23,32,26,19,13,6,1,60,33,13,1010,1007,1000,19,10,3,61,10,79,9.91,4,Rain-Thunderstorm,179<br />
2014-6-24,29,23,18,13,9,5,64,44,20,1009,1007,1001,19,10,10,43,10,61,9.91,5,Rain-Thunderstorm,190<br />
2014-6-25,31,24,19,11,8,4,63,37,17,1012,1010,1004,19,10,10,14,6,,0.00,3,,118<br />
2014-6-26,31,24,18,13,9,4,63,36,16,1013,1011,1005,19,10,10,21,8,,0.00,4,,88<br />
2014-6-27,34,28,22,14,9,3,68,35,14,1012,1011,1004,19,10,10,14,8,,0.00,3,,111<br />
2014-6-28,35,28,21,13,7,1,56,30,11,1012,1010,1003,19,11,10,14,6,,0.00,1,,210<br />
2014-6-29,33,28,23,19,8,4,48,30,14,1013,1010,1005,10,10,10,43,10,68,0.00,5,Rain-Thunderstorm,177<br />
2014-6-30,34,28,21,13,9,5,57,30,15,1014,1011,1004,19,10,10,32,13,,1.02,3,Rain-Thunderstorm,211<br />
2014-7-1,36,28,21,12,9,5,63,31,11,1012,1008,1000,19,10,10,35,6,55,0.00,4,Rain-Thunderstorm,174<br />
2014-7-2,26,22,19,17,12,4,94,51,26,1017,1013,1007,10,10,10,18,8,26,0.76,7,Rain,115<br />
2014-7-3,30,23,17,12,4,0,55,29,13,1014,1010,1004,10,10,10,21,10,,0.00,3,,234<br />
2014-7-4,29,24,18,14,8,3,64,37,21,1010,1007,1000,10,10,10,43,10,64,0.76,5,Rain-Thunderstorm,184<br />
2014-7-5,27,21,16,13,9,4,72,45,21,1013,1012,1007,10,10,10,29,10,,0.76,5,Rain-Thunderstorm,200<br />
2014-7-6,29,23,17,11,7,3,77,39,16,1014,1012,1007,10,10,10,14,6,,0.00,3,,119<br />
2014-7-7,31,24,17,10,6,2,63,34,16,1013,1011,1005,19,10,10,18,8,29,0.00,3,,70<br />
2014-7-8,28,22,16,12,7,4,72,41,19,1011,1010,1004,10,10,1,26,8,43,0.76,5,Rain-Thunderstorm,158<br />
2014-7-9,30,23,17,12,8,3,77,40,16,1011,1009,1002,19,11,10,21,8,35,0.76,1,,83<br />
2014-7-10,35,26,17,14,9,4,67,38,14,1007,1006,999,19,11,10,14,6,,0.00,2,,85<br />
2014-7-11,38,30,23,13,8,3,57,29,12,1008,1006,1000,19,10,10,35,6,55,0.00,5,Thunderstorm,134<br />
2014-7-12,36,30,24,13,7,3,50,25,11,1008,1005,998,19,10,10,21,8,40,0.00,4,,131<br />
2014-7-13,35,28,22,15,9,6,64,30,14,1011,1006,998,10,10,5,32,10,47,0.00,5,Rain-Thunderstorm,218<br />
2014-7-14,30,25,20,17,9,4,83,41,17,1011,1008,1002,10,10,10,26,8,,2.03,5,Rain,147<br />
2014-7-15,31,24,19,10,1,-4,49,21,8,1012,1007,1002,10,10,10,18,11,,0.00,4,,243<br />
2014-7-16,28,22,16,6,3,1,51,30,16,1014,1012,1006,19,11,10,21,8,,0.00,2,,61<br />
2014-7-17,28,22,16,8,4,-1,59,33,15,1012,1010,1005,10,10,10,14,6,,0.00,6,,189<br />
2014-7-18,29,23,17,7,3,-2,51,28,10,1012,1008,1002,19,11,10,18,8,,0.00,2,,90<br />
2014-7-19,32,24,17,8,4,0,59,29,9,1008,1006,1000,10,10,5,26,8,,0.00,4,,101<br />
2014-7-20,36,28,20,10,4,-2,59,26,7,1006,1003,995,10,10,2,29,8,50,0.00,5,,97<br />
2014-7-21,33,27,22,11,6,1,46,26,12,1011,1006,999,10,10,1,47,10,72,0.00,6,Rain-Thunderstorm,150<br />
2014-7-22,33,27,20,14,8,2,64,32,17,1011,1008,1000,19,11,10,14,8,32,0.00,3,,44<br />
2014-7-23,35,28,20,11,6,1,52,26,13,1007,1005,998,19,10,10,18,8,,0.00,6,,166<br />
2014-7-24,28,24,20,12,6,0,68,31,14,1013,1010,1002,10,10,10,18,8,,899.92,6,Rain-Thunderstorm,196<br />
2014-7-25,32,25,18,6,2,-3,58,27,9,1012,1010,1003,19,11,10,14,6,26,0.00,1,,97<br />
2014-7-26,32,26,19,8,2,-3,45,23,9,1011,1009,1002,19,10,10,14,6,,0.00,1,,115<br />
2014-7-27,36,28,19,9,3,-2,42,22,8,1009,1007,1000,19,10,5,26,10,29,0.00,4,,230<br />
2014-7-28,31,25,19,16,8,3,83,38,12,1010,1003,996,10,10,5,43,10,61,5.08,7,Rain,201<br />
2014-7-29,23,18,13,9,3,-2,67,36,19,1013,1011,1007,10,10,10,21,10,,5.08,5,,76<br />
2014-7-30,26,19,13,8,3,-3,71,36,14,1013,1012,1007,19,11,10,14,8,,0.00,3,,54<br />
2014-7-31,27,21,16,7,2,-3,52,28,13,1016,1014,1010,19,10,10,18,8,26,0.00,4,,281<br />
2014-8-1,27,20,13,6,1,-2,66,31,12,1017,1015,1010,19,10,10,14,8,,0.00,1,,95<br />
2014-8-2,28,21,13,7,2,-4,62,33,13,1016,1013,1007,19,11,10,14,6,,0.00,3,,98<br />
2014-8-3,31,23,16,7,3,-2,55,30,9,1010,1008,1001,19,10,10,14,6,,0.00,3,,252<br />
