
ART,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-1,31,26,21,22,19,14,88,67,40,1013,1008,1004,10,8,1,40,14,72,0.00,4,Rain-Thunderstorm,344<br />
2003-2-2,27,23,20,21,19,17,94,82,69,1014,1011,1010,10,8,1,63,29,64,0.00,7,Rain-Thunderstorm,120<br />
2003-2-3,27,23,21,24,22,19,94,83,74,1014,1012,1010,10,10,10,29,11,,0.00,5,,43<br />
2003-2-4,27,26,23,24,23,21,94,83,70,1011,1008,1006,10,10,6,19,5,,0.00,6,,331<br />
2003-2-5,29,24,21,22,20,18,88,74,51,1008,1007,1004,10,10,10,14,8,,0.00,1,,352<br />
2003-2-6,30,27,23,24,22,21,94,76,62,1006,1005,1003,10,10,10,16,10,,0.00,1,,352<br />
2003-2-7,28,23,18,24,15,12,83,62,47,1016,1013,1007,10,10,5,47,27,64,0.00,5,Rain,140<br />
2003-2-8,26,23,22,23,19,15,89,74,64,1017,1015,1011,10,10,10,37,26,55,0.00,2,,98<br />
2003-2-9,30,28,25,25,23,22,94,80,66,1013,1011,1009,10,10,10,48,16,,0.00,1,,54<br />
2003-2-10,27,23,21,21,19,16,94,80,61,1011,1009,1007,10,7,4,42,24,53,0.00,6,Rain-Thunderstorm,149<br />
2003-2-11,25,22,20,21,20,18,100,89,78,1010,1006,1004,10,7,2,42,26,76,0.00,8,Rain,142<br />
2003-2-12,29,24,20,21,19,16,94,74,48,1009,1007,1004,10,9,6,26,14,,0.00,5,,235<br />
2003-2-13,25,23,21,20,18,17,88,76,65,1015,1013,1010,10,8,3,16,8,,0.00,2,,124<br />
2003-2-14,27,23,21,22,19,14,78,72,57,1014,1010,1005,10,10,10,19,13,,0.00,1,,74<br />
2003-2-15,26,22,19,22,18,12,94,81,61,1009,1006,1004,10,8,2,27,11,,0.00,6,Rain,274<br />
2003-2-16,21,16,12,10,7,4,82,56,33,1010,1007,1003,10,10,10,27,21,52,0.00,2,,271<br />
2003-2-17,26,21,17,19,11,7,69,52,34,1005,1002,1000,10,10,10,40,21,66,0.00,3,,282<br />
2003-2-18,31,23,16,20,14,8,73,62,24,1007,1005,1002,10,10,8,23,10,,0.00,1,,324<br />
2003-2-19,24,19,15,17,12,2,83,64,37,1014,1008,1003,10,9,4,34,13,,0.00,6,Rain,226<br />
2003-2-20,22,17,12,6,4,0,63,42,25,1018,1017,1015,10,10,10,34,23,,0.00,0,,238<br />
2003-2-21,27,21,16,9,6,1,52,39,22,1020,1019,1018,10,10,10,16,11,,0.00,0,,252<br />
2003-2-22,26,21,17,17,13,9,77,60,41,1020,1019,1018,10,10,10,13,8,,0.00,1,,19<br />
2003-2-23,24,21,19,19,17,16,88,72,61,1020,1018,1016,10,10,9,23,13,,0.00,6,Rain,45<br />
2003-2-24,27,23,20,21,18,16,88,74,51,1017,1014,1011,10,10,8,19,10,,0.00,4,Rain,293<br />
2003-2-25,28,24,20,23,20,17,83,77,70,1011,1009,1007,10,10,10,13,6,,0.00,0,,1<br />
2003-2-26,31,27,24,25,23,21,89,80,66,1011,1009,1005,10,10,10,13,6,,0.00,1,,64<br />
2003-2-27,28,24,20,24,20,18,94,82,69,1013,1010,1008,10,7,1,42,23,71,0.00,7,Rain-Thunderstorm,166<br />
2003-2-28,25,23,21,21,21,20,94,84,74,1015,1013,1011,10,9,5,19,8,,0.00,6,,111<br />
2003-3-1,28,26,23,22,22,21,94,82,66,1013,1011,1009,10,10,10,14,10,,0.00,3,,68<br />
2003-3-2,27,24,23,21,20,19,83,76,65,1013,1012,1010,10,10,10,23,14,,0.00,4,,94<br />
2003-3-3,28,24,20,22,21,18,88,76,58,1013,1012,1011,10,10,10,19,10,,0.00,0,,345<br />
2003-3-4,29,24,21,23,19,15,83,68,51,1016,1014,1013,10,10,10,16,10,,0.00,0,,4<br />
2003-3-5,29,27,24,25,22,18,94,76,58,1014,1013,1011,10,10,10,23,13,,0.00,6,,42<br />
2003-3-6,29,27,25,24,23,22,94,82,70,1012,1011,1010,10,10,7,23,10,,0.00,6,,94<br />
2003-3-7,28,26,24,22,21,18,89,77,54,1013,1011,1010,10,10,8,26,14,,0.00,2,,103<br />
2003-3-8,30,28,25,24,23,22,89,81,66,1013,1012,1010,10,10,10,37,24,58,0.00,5,,105<br />
2003-3-9,29,27,25,25,23,22,89,83,74,1012,1009,1006,10,10,1,37,21,,0.00,6,Rain-Thunderstorm,92<br />
2003-3-10,26,23,22,24,23,21,100,90,83,1006,1004,1002,10,8,1,47,16,,0.00,6,Rain-Thunderstorm,357<br />
2003-3-11,25,21,17,23,18,11,94,84,64,1010,1007,1004,10,9,5,32,18,,0.00,7,Rain,188<br />
2003-3-12,19,16,13,11,8,6,82,60,48,1012,1010,1009,10,10,8,27,19,,0.00,3,,188<br />
2003-3-13,23,17,12,13,10,7,88,62,46,1015,1013,1012,,,,14,8,,0.00,,,38<br />
2003-3-14,24,21,19,16,13,9,78,60,49,1014,1011,1010,10,10,10,29,14,,0.00,4,,19<br />
2003-3-15,25,22,20,18,17,14,83,71,53,1019,1015,1012,10,10,10,26,13,,0.00,3,,126<br />
2003-3-16,25,21,18,19,16,4,100,69,26,1023,1020,1017,10,10,10,21,11,,0.00,2,,67<br />
2003-3-17,28,23,18,16,14,13,77,60,45,1021,1016,1011,10,10,10,24,10,,0.00,0,,331<br />
2003-3-18,29,23,18,21,17,14,83,69,51,1011,1009,1007,,,,29,19,,0.00,,,330<br />
2003-3-19,29,24,21,21,18,16,83,69,51,1011,1008,1005,10,10,10,21,14,,0.00,1,,337<br />
2003-3-20,24,20,16,18,9,2,69,52,32,1022,1015,1006,10,10,7,58,26,77,0.00,5,Thunderstorm,194<br />
2003-3-21,20,17,14,7,6,4,63,48,40,1024,1023,1021,,,,16,11,,0.00,,,104<br />
2003-3-22,22,18,15,14,11,6,88,60,43,1021,1020,1019,,,,16,10,,0.00,,,20<br />
2003-3-23,24,20,16,17,14,11,82,64,50,1023,1021,1020,10,10,10,34,13,,0.00,0,,77<br />
2003-3-24,24,21,19,18,16,15,78,72,64,1026,1024,1021,10,10,10,35,23,63,0.00,2,,94<br />
2003-3-25,23,21,20,17,16,14,78,70,64,1026,1024,1021,10,10,10,32,18,52,0.00,5,,94<br />
2003-3-26,24,22,20,19,18,16,83,79,69,1020,1017,1014,10,10,10,24,16,,0.00,4,,63<br />
2003-3-27,25,22,20,22,19,17,94,81,61,1017,1015,1013,10,10,10,27,18,,0.00,4,,56<br />
2003-3-28,26,23,21,22,21,18,94,82,78,1016,1014,1013,10,9,4,24,13,,0.00,7,Rain-Thunderstorm,47<br />
2003-3-29,22,20,18,20,18,14,94,90,77,1018,1016,1015,10,8,3,34,13,45,0.00,8,Rain,159<br />
2003-3-30,21,17,14,16,11,9,88,68,46,1020,1018,1016,10,10,8,27,23,52,0.00,6,Rain,175<br />
2003-3-31,20,17,13,12,11,9,82,66,52,1021,1020,1019,10,10,10,19,13,,0.00,3,,160<br />
2003-4-1,20,18,16,13,12,10,82,70,52,1024,1023,1021,10,10,10,24,16,,0.00,6,,135<br />
2003-4-2,19,16,13,12,10,8,77,65,56,1026,1024,1022,10,10,10,27,18,,0.00,1,,120<br />
2003-4-3,20,18,16,15,14,11,83,75,68,1022,1019,1016,10,10,10,23,16,,0.00,7,,100<br />
2003-4-4,21,19,18,16,14,13,88,76,64,1017,1016,1015,10,9,8,23,16,,0.00,7,Rain,123<br />
2003-4-5,21,18,15,16,13,11,94,78,56,1019,1018,1017,10,10,9,19,10,,0.00,4,Rain,190<br />
2003-4-6,21,17,14,15,14,12,94,78,68,1018,1016,1014,10,10,10,16,6,,0.00,1,,10<br />
2003-4-7,26,21,16,16,14,12,88,67,44,1014,1013,1009,10,10,10,21,14,,0.00,1,,320<br />
2003-4-8,25,21,17,20,16,14,88,74,54,1012,1010,1007,10,10,10,21,10,,0.00,1,,323<br />
2003-4-9,21,18,15,15,8,0,83,54,28,1020,1016,1009,10,10,8,27,14,50,0.00,4,Rain,219<br />
2003-4-10,20,16,11,6,3,0,71,47,28,1020,1019,1016,,,,40,13,,0.00,,,247<br />
2003-4-11,17,13,10,8,6,1,76,59,39,1021,1018,1017,10,10,8,27,23,48,0.00,4,Rain,229<br />
2003-4-12,16,12,9,11,7,4,82,68,52,1026,1024,1022,10,10,8,19,13,,0.00,0,,171<br />
2003-4-13,21,16,10,13,11,9,94,74,53,1027,1025,1022,10,9,6,16,8,,0.00,0,,339<br />
2003-4-14,22,17,13,16,12,10,82,70,53,1022,1020,1017,10,10,10,23,14,,0.00,0,,342<br />
2003-4-15,26,20,14,17,13,10,83,69,42,1019,1017,1015,10,9,7,19,11,,0.00,4,,322<br />
2003-4-16,22,18,15,17,16,13,94,81,64,1016,1015,1013,10,8,2,16,5,,0.00,5,,107<br />
2003-4-17,20,18,17,18,16,15,94,85,73,1015,1012,1009,10,9,5,27,14,,0.00,7,Rain,103<br />
2003-4-18,21,19,17,18,17,15,100,88,78,1008,1003,1000,10,8,2,29,19,,0.00,7,Rain-Thunderstorm,64<br />
2003-4-19,19,17,13,15,10,5,94,71,43,1015,1010,1000,10,9,6,50,27,48,0.00,5,Rain,237<br />
2003-4-20,24,18,12,14,9,6,77,59,38,1015,1013,1010,10,10,10,24,11,,0.00,0,,317<br />
2003-4-21,23,19,16,16,13,11,83,70,50,1014,1013,1012,10,10,10,26,18,,0.00,1,,342<br />
2003-4-22,22,19,16,16,15,12,94,78,53,1018,1016,1015,10,10,8,23,8,,0.00,2,Fog,89<br />
2003-4-23,21,20,19,19,18,16,94,88,78,1019,1017,1015,10,9,8,26,16,,0.00,6,Rain,115<br />
2003-4-24,20,19,18,18,18,17,94,90,83,1018,1014,1010,10,9,3,24,13,,0.00,6,Rain-Thunderstorm,56<br />
2003-4-25,19,17,15,17,14,10,94,81,56,1017,1015,1013,10,9,5,27,16,37,0.00,7,Rain-Thunderstorm,164<br />
2003-4-26,19,17,15,15,14,12,94,83,73,1017,1015,1012,10,8,2,23,14,,0.00,6,Rain,127<br />
2003-4-27,20,18,15,15,13,12,94,82,64,1019,1016,1015,10,10,10,27,14,,0.00,4,,118<br />
2003-4-28,19,17,14,15,13,11,94,83,68,1016,1015,1013,10,8,3,11,6,,0.00,1,,97<br />
2003-4-29,17,16,14,15,13,11,94,85,77,1018,1016,1015,10,9,6,40,18,63,0.00,5,Rain,118<br />
2003-4-30,17,16,14,16,14,11,100,94,77,1018,1016,1015,10,5,1,26,21,,0.00,7,Rain,134<br />
2003-5-1,19,14,11,14,11,9,94,75,56,1022,1020,1018,10,10,9,19,10,,0.00,3,,233<br />
2003-5-2,19,14,11,10,7,4,88,63,37,1025,1023,1022,10,10,10,24,13,,0.00,0,,215<br />
2003-5-3,19,16,12,11,9,7,77,67,52,1021,1019,1017,10,10,10,14,8,,0.00,3,,333<br />
2003-5-4,19,16,12,13,11,9,88,72,60,1019,1017,1016,10,10,10,14,10,,0.00,4,,329<br />
2003-5-5,15,14,13,11,10,7,82,76,59,1022,1020,1017,10,10,4,23,13,,0.00,4,,201<br />
2003-5-6,17,13,9,7,6,5,87,69,45,1023,1021,1020,10,10,10,23,13,39,0.00,2,,214<br />
2003-5-7,19,14,9,10,7,4,87,67,37,1022,1021,1019,10,10,10,13,6,,0.00,0,,255<br />
2003-5-8,18,13,9,11,9,7,100,72,55,1023,1021,1020,10,10,9,11,6,,0.00,2,,3<br />
2003-5-9,18,16,14,12,9,8,77,64,52,1023,1021,1019,10,10,10,23,13,,0.00,1,,19<br />
2003-5-10,18,17,15,14,12,10,82,75,68,1019,1019,1017,10,10,10,26,18,,0.00,6,,4<br />
2003-5-11,20,17,14,16,14,12,94,81,68,1022,1021,1020,10,10,4,16,8,,0.00,4,,59<br />
2003-5-12,21,19,18,16,14,14,88,77,64,1024,1023,1021,10,9,4,23,8,,0.00,7,,92<br />
2003-5-13,18,17,17,15,14,13,88,84,73,1023,1021,1018,10,10,10,26,18,,0.00,7,Rain,101<br />
2003-5-14,23,20,17,18,16,15,88,83,73,1017,1012,1009,10,10,10,23,14,,0.00,6,,17<br />
2003-5-15,20,18,15,17,16,14,94,91,82,1016,1014,1012,10,6,2,47,19,,0.00,7,Rain,134<br />
2003-5-16,17,14,13,16,14,12,100,94,88,1016,1013,1010,8,3,1,27,21,,0.00,8,Rain,145<br />
2003-5-17,14,12,11,12,11,7,100,89,72,1021,1014,1009,10,7,2,37,24,52,0.00,7,Rain-Thunderstorm,171<br />
2003-5-18,16,12,9,11,9,5,88,77,67,1026,1024,1021,10,10,10,34,26,48,0.00,2,,139<br />
2003-5-19,16,14,13,15,13,11,94,87,77,1026,1022,1017,10,8,3,40,29,64,0.00,7,Rain,116<br />
2003-5-20,16,16,16,16,15,15,100,95,94,1017,1012,1010,8,4,0,29,18,,0.00,8,Fog,103<br />
2003-5-21,20,18,16,18,17,16,100,94,88,1014,1007,1003,10,8,2,16,10,,0.00,7,Rain,40<br />
2003-5-22,18,16,14,18,14,11,100,90,82,1009,1006,1003,10,8,1,27,14,,0.00,7,Rain,214<br />
2003-5-23,18,14,12,11,9,6,82,68,52,1010,1009,1008,10,10,10,26,18,,0.00,4,,243<br />
2003-5-24,16,13,10,8,6,4,82,62,45,1012,1008,1007,10,10,10,37,26,64,0.00,4,,243<br />
2003-5-25,15,11,8,9,7,6,88,75,59,1014,1012,1009,10,10,10,24,14,,0.00,2,,291<br />
2003-5-26,17,13,10,8,4,0,82,58,34,1019,1013,1010,10,10,10,24,14,,0.00,0,,286<br />
2003-5-27,19,14,9,5,3,1,71,52,32,1019,1017,1015,10,9,8,23,13,,0.00,1,,296<br />
2003-5-28,16,13,11,12,7,5,82,66,55,1022,1020,1018,10,10,10,14,10,,0.00,0,,82<br />
2003-5-29,23,18,13,16,13,8,94,79,53,1018,1016,1015,10,10,10,14,10,,0.00,4,,321<br />
2003-5-30,20,17,14,15,13,12,100,81,60,1015,1013,1011,10,10,10,16,8,,0.00,4,,327<br />
2003-5-31,19,17,14,14,12,10,100,79,63,1019,1016,1013,10,10,10,19,11,,0.00,5,,114<br />
2003-6-1,18,14,12,16,14,11,100,92,82,1015,1011,1007,10,9,0,10,5,,0.00,5,Fog-Rain,102<br />
2003-6-2,18,14,11,17,8,0,94,62,47,1021,1013,1006,10,7,3,45,23,,0.00,8,,160<br />
2003-6-3,12,9,6,3,1,-1,76,60,44,1028,1026,1023,10,10,10,27,16,,0.00,0,,154<br />
2003-6-4,14,10,7,8,4,1,76,63,51,1026,1021,1016,10,10,10,27,18,50,0.00,1,,352<br />
2003-6-5,15,13,12,11,10,7,88,80,72,1016,1014,1011,10,10,10,24,16,,0.00,5,,346<br />
2003-6-6,13,11,9,10,6,0,88,69,47,1026,1019,1013,10,10,10,26,16,,0.00,5,,235<br />
2003-6-7,13,9,6,6,-4,-6,67,41,26,1028,1027,1025,10,10,10,14,13,,0.00,1,,223<br />
2003-6-8,12,8,4,4,-1,-4,81,51,33,1027,1025,1024,10,10,10,11,6,,0.00,0,,41<br />
2003-6-9,14,12,10,11,6,3,88,67,54,1024,1020,1016,10,10,10,21,13,,0.00,3,,53<br />
2003-6-10,14,13,12,12,12,10,94,91,82,1015,1012,1010,10,9,5,21,13,,0.00,7,Rain,31<br />
2003-6-11,17,14,12,12,9,7,100,78,52,1016,1014,1012,10,10,7,16,8,,0.00,4,,268<br />
2003-6-12,14,12,10,12,11,9,94,88,77,1016,1013,1011,10,9,8,16,6,,0.00,5,Rain,20<br />
2003-6-13,17,13,11,13,11,10,100,89,63,1018,1016,1013,10,6,1,23,6,,0.00,1,,208<br />
2003-6-14,16,13,12,12,11,10,100,83,68,1018,1013,1006,10,10,8,23,8,,0.00,6,,62<br />
2003-6-15,19,17,12,18,9,2,94,64,32,1016,1009,1003,10,9,5,37,18,60,0.00,3,Rain-Thunderstorm,289<br />
2003-6-16,18,14,10,10,7,3,88,64,45,1017,1016,1015,10,10,10,13,6,,0.00,3,,297<br />
2003-6-17,15,12,9,12,8,5,94,78,59,1019,1018,1017,10,9,5,21,10,,0.00,3,,133<br />
2003-6-18,13,12,11,12,11,8,100,91,72,1019,1017,1016,10,8,1,23,11,,0.00,6,,75<br />
2003-6-19,15,14,14,14,13,12,100,95,88,1019,1017,1016,10,6,1,23,10,,0.00,6,,354<br />
2003-6-20,18,17,15,16,14,13,94,88,83,1017,1012,1009,10,10,3,24,16,,0.00,7,,341<br />
2003-6-21,17,13,9,16,9,5,94,77,63,1020,1017,1013,10,10,10,37,16,55,0.00,4,,133<br />
2003-6-22,15,13,11,14,10,8,94,86,77,1015,1012,1008,10,8,2,21,14,,0.00,5,,11<br />
2003-6-23,17,14,11,13,11,9,100,81,63,1018,1015,1012,10,6,3,19,10,,0.00,2,,156<br />
2003-6-24,18,13,9,12,9,5,94,76,42,1021,1020,1018,10,10,5,26,8,,0.00,1,,112<br />
2003-6-25,15,13,12,11,9,7,88,74,59,1021,1020,1019,10,10,7,50,29,77,0.00,7,Rain,105<br />
2003-6-26,14,13,12,13,11,10,100,91,82,1021,1020,1018,10,8,2,47,35,69,0.00,8,Rain-Thunderstorm,96<br />
2003-6-27,15,14,13,15,13,12,100,98,94,1018,1015,1013,10,5,1,32,19,,0.00,8,Fog-Rain-Thunderstorm,111<br />
2003-6-28,14,13,13,14,12,10,100,92,82,1024,1020,1016,10,5,1,14,11,,0.00,7,,217<br />
2003-6-29,13,12,12,11,10,9,88,84,77,1024,1023,1021,10,10,10,21,10,,0.00,7,,69<br />
2003-6-30,17,14,13,14,12,9,88,83,72,1021,1018,1015,10,10,10,24,16,,0.00,6,,356<br />
2003-7-1,18,14,10,15,12,5,94,81,63,1025,1019,1015,10,9,4,34,11,,0.00,5,Rain,191<br />
2003-7-2,13,10,8,8,6,2,82,70,58,1025,1022,1020,10,10,10,24,18,,0.00,4,,110<br />
2003-7-3,15,13,12,12,11,7,94,81,67,1020,1017,1015,10,7,3,13,6,,0.00,6,Rain,7<br />
2003-7-4,14,13,12,13,12,11,100,92,82,1016,1013,1011,10,5,2,21,8,,0.00,8,Rain-Thunderstorm,233<br />
2003-7-5,17,13,10,12,8,6,94,76,48,1013,1012,1010,10,10,7,16,11,,0.00,4,,266<br />
2003-7-6,16,12,9,8,6,4,82,70,45,1015,1013,1013,10,10,10,11,8,,0.00,1,,263<br />
2003-7-7,16,12,8,10,8,4,94,75,59,1014,1010,1006,10,10,8,24,10,,0.00,0,,346<br />
2003-7-8,15,12,9,13,9,3,94,80,62,1015,1006,1003,10,9,2,42,21,66,0.00,7,Rain-Thunderstorm,306<br />
2003-7-9,11,7,3,5,-2,-6,81,57,32,1020,1017,1015,10,10,10,26,21,,0.00,0,,272<br />
2003-7-10,11,7,4,1,-2,-5,76,55,35,1026,1020,1017,10,10,10,34,19,,0.00,0,,259<br />
2003-7-11,12,7,3,2,1,0,87,64,4,1031,1029,1027,9,9,9,21,14,,0.00,0,,233<br />
2003-7-12,11,7,4,4,2,1,87,67,50,1034,1032,1030,10,9,9,16,3,,0.00,0,,344<br />
2003-7-13,13,11,9,7,4,2,72,66,58,1031,1028,1023,10,10,10,24,19,,0.00,3,,20<br />
2003-7-14,14,12,10,12,9,7,94,81,72,1023,1020,1017,10,10,10,37,23,55,0.00,3,,32<br />
2003-7-15,15,11,8,12,3,-2,94,60,31,1023,1019,1017,10,10,10,29,16,52,0.00,6,Rain,257<br />
2003-7-16,14,10,6,3,0,-3,81,52,31,1027,1025,1023,,,,29,19,,0.00,,,274<br />
2003-7-17,13,9,6,7,4,0,76,65,51,1027,1023,1019,10,10,10,21,11,,0.00,3,,333<br />
2003-7-18,13,11,9,11,8,4,88,77,71,1020,1016,1012,10,10,7,23,14,,0.00,7,,337<br />
2003-7-19,18,14,11,12,9,5,88,75,42,1016,1013,1006,10,8,6,19,10,,0.00,5,,329<br />
2003-7-20,18,16,13,16,8,-4,94,63,30,1016,1007,1001,10,8,3,24,13,,0.00,6,,272<br />
2003-7-21,13,10,7,1,-2,-5,62,45,33,1024,1022,1017,,,,24,14,,0.00,,,233<br />
2003-7-22,11,8,5,6,3,0,93,70,50,1025,1023,1021,10,10,10,24,5,,0.00,6,,77<br />
2003-7-23,13,9,6,8,4,0,93,73,47,1024,1022,1021,10,9,8,19,11,,0.00,4,,212<br />
2003-7-24,16,10,5,7,2,-2,93,62,29,1027,1024,1023,10,8,5,13,6,,0.00,0,,288<br />
2003-7-25,12,10,8,9,4,0,94,72,54,1034,1030,1028,10,9,2,19,10,,0.00,1,,136<br />
2003-7-26,13,10,8,9,7,3,94,76,54,1033,1031,1029,10,9,1,37,13,,0.00,2,Rain,100<br />
2003-7-27,13,12,11,12,11,8,100,94,82,1030,1026,1023,10,9,6,24,19,,0.00,8,Rain,97<br />
2003-7-28,16,13,12,15,13,11,100,97,94,1023,1019,1017,10,5,2,23,13,,0.00,8,Rain,41<br />
2003-7-29,16,12,9,12,9,7,100,79,59,1021,1019,1018,10,9,5,26,18,,0.00,5,,270<br />
2003-7-30,18,13,9,9,8,5,94,76,48,1023,1021,1020,10,9,7,19,8,,0.00,0,,294<br />
2003-7-31,15,12,9,11,9,8,94,83,67,1022,1020,1017,10,10,10,24,8,,0.00,0,Fog,42<br />
2003-8-1,18,14,12,14,11,6,88,76,67,1017,1015,1012,10,10,6,14,10,,0.00,4,Rain,59<br />
2003-8-2,16,13,11,15,10,7,94,84,72,1024,1021,1017,10,9,5,29,14,47,0.00,6,Rain-Thunderstorm,173<br />
2003-8-3,14,12,11,13,11,8,100,90,82,1025,1020,1015,10,6,2,32,21,,0.00,7,Rain,107<br />
2003-8-4,15,14,14,14,13,13,100,96,94,1015,1011,1008,6,2,1,14,10,,0.00,8,Fog,141<br />
2003-8-5,14,12,9,13,10,4,94,86,62,1009,1006,1005,10,8,2,29,14,61,0.00,7,Rain,256<br />
2003-8-6,11,9,7,9,7,5,94,84,71,1012,1005,1001,10,8,1,40,29,52,0.00,6,,278<br />
2003-8-7,18,12,7,11,6,2,94,68,34,1014,1012,1011,10,10,10,27,16,,0.00,2,,292<br />
2003-8-8,14,11,9,12,7,2,100,74,44,1025,1019,1012,10,9,4,40,18,55,0.00,4,Rain-Hail,232<br />
2003-8-9,14,10,6,10,5,3,87,75,54,1031,1029,1026,,,,24,14,,0.00,,,219<br />
2003-8-10,13,9,6,9,6,4,93,79,58,1031,1029,1020,10,9,3,11,3,,0.00,1,Fog,30<br />
2003-8-11,15,12,9,10,8,5,88,76,63,1027,1024,1020,10,10,10,23,14,,0.00,0,,23<br />
2003-8-12,16,13,11,11,9,7,88,79,67,1021,1019,1017,10,10,10,24,16,,0.00,1,,44<br />
2003-8-13,16,14,13,12,11,10,94,80,72,1020,1018,1017,10,9,4,14,6,,0.00,5,Thunderstorm,87<br />
2003-8-14,14,12,9,12,8,3,94,79,62,1026,1023,1020,10,10,8,26,14,,0.00,5,,134<br />
2003-8-15,13,10,8,9,6,0,93,76,44,1028,1026,1025,10,10,10,16,13,,0.00,2,,129<br />
2003-8-16,17,11,6,9,4,0,93,66,42,1028,1026,1024,10,10,10,16,6,,0.00,0,,273<br />
2003-8-17,16,12,9,10,6,3,76,66,45,1024,1021,1018,,,,23,14,,0.00,,,342<br />
2003-8-18,18,14,10,12,9,6,87,73,63,1017,1014,1011,10,10,6,24,19,,0.00,6,,356<br />
