
YAKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-2-6,-38,-41,-43,-40,-42,-46,82,80,60,1040,1037,1035,19,19,19,14,5,,0.00,8,,150<br />
2013-2-7,-34,-39,-43,-36,-42,-46,83,80,62,1035,1031,1029,19,12,8,11,5,,0.00,8,Snow,176<br />
2013-2-8,-35,-38,-41,-35,-38,-43,83,77,62,1029,1029,1028,19,11,8,21,14,32,0.25,8,Snow,245<br />
2013-2-9,-39,-41,-43,-39,-42,-46,82,77,61,1029,1027,1026,19,19,19,21,8,,0.00,,,256<br />
2013-2-10,-41,-42,-44,-43,-44,-46,82,79,60,1026,1024,1023,19,11,8,6,0,,0.00,1,Snow,-1<br />
2013-2-11,-43,-44,-46,-44,-46,-48,82,76,60,1024,1023,1023,19,9,8,6,2,,0.00,2,Snow,287<br />
2013-2-12,-43,-44,-46,-45,-48,-49,81,76,60,1023,1020,1018,19,7,3,3,0,,0.00,3,Snow,-1<br />
2013-2-13,-45,-46,-47,-48,-48,-49,81,77,58,1022,1019,1018,19,8,3,3,0,,0.00,5,Snow,-1<br />
2013-2-14,-44,-46,-48,-47,-49,-51,81,78,59,1026,1024,1021,19,6,1,3,0,,0.00,3,Snow,-1<br />
2013-2-15,-45,-47,-49,-48,-49,-51,81,78,58,1026,1025,1025,19,6,3,6,2,,0.00,2,Snow,274<br />
2013-2-16,-46,-48,-50,-48,-50,-52,81,79,57,1026,1026,1025,19,5,1,6,0,,0.00,1,Snow,260<br />
2013-2-17,-42,-46,-49,-44,-48,-52,82,76,57,1026,1025,1024,19,5,1,6,2,,0.00,4,Snow,169<br />
2013-2-18,-33,-40,-46,-36,-41,-49,83,79,60,1028,1026,1025,19,14,8,21,10,32,0.00,5,Snow,201<br />
2013-2-19,-38,-41,-44,-41,-43,-47,82,80,62,1027,1025,1022,19,14,10,6,2,,0.00,8,Snow,140<br />
2013-2-20,-42,-44,-47,-44,-47,-49,82,79,60,1021,1018,1016,19,5,1,11,3,,0.00,7,Snow,286<br />
2013-2-21,-29,-38,-47,-32,-39,-47,83,80,60,1016,1015,1014,19,9,4,32,10,43,0.00,7,Snow,248<br />
2013-2-22,-28,-33,-40,-32,-37,-42,83,77,58,1020,1017,1015,19,13,10,26,13,,0.00,8,Snow,142<br />
2013-2-23,-21,-32,-43,-25,-38,-44,83,79,59,1019,1015,1010,19,15,10,35,11,32,0.00,8,Snow,141<br />
2013-2-24,-18,-20,-22,-22,-24,-25,84,81,65,1015,1012,1008,19,9,0,43,31,58,0.00,8,Snow,195<br />
2013-2-25,-17,-22,-27,-19,-23,-29,92,89,71,1019,1017,1015,19,6,3,32,14,32,3.05,8,Snow,142<br />
2013-2-26,-31,-36,-40,-30,-36,-42,84,81,63,1018,1017,1017,19,19,19,11,2,,0.00,,Snow,105<br />
2013-2-27,-32,-37,-42,-35,-39,-44,83,81,59,1022,1019,1017,19,10,4,21,2,,0.25,8,Snow,195<br />
2013-2-28,-24,-29,-35,-28,-32,-35,84,81,62,1025,1024,1022,19,10,2,43,23,55,0.00,4,Snow,255<br />
2013-3-1,-18,-22,-26,-21,-27,-29,84,78,67,1022,1017,1015,19,6,0,61,42,79,0.00,7,Snow,240<br />
2013-3-2,-16,-19,-22,-19,-21,-23,92,84,58,1015,1012,1010,19,6,1,55,21,64,0.76,8,Snow,215<br />
2013-3-3,-17,-20,-23,-18,-21,-24,92,82,62,1014,1011,1009,19,8,3,29,18,35,0.25,8,Snow,232<br />
2013-3-4,-28,-32,-35,-25,-33,-37,92,82,65,1014,1012,1010,19,10,3,14,3,,0.51,8,Snow,289<br />
2013-3-5,-33,-36,-39,-36,-39,-41,83,81,63,1010,1008,1007,19,12,10,11,3,,0.00,8,Snow,289<br />
2013-3-6,-34,-38,-41,-38,-41,-43,83,80,64,1011,1009,1007,19,19,19,11,2,,0.00,,,282<br />
2013-3-7,-33,-37,-42,-36,-39,-43,83,80,62,1015,1011,1010,19,12,4,11,3,,0.00,5,Snow,293<br />
2013-3-8,-33,-37,-42,-37,-40,-44,83,80,64,1022,1020,1016,19,17,10,11,2,,0.00,8,,283<br />
2013-3-9,-33,-37,-40,-37,-39,-42,83,81,62,1024,1023,1022,19,19,19,6,3,,0.00,8,,275<br />
2013-3-10,-34,-38,-41,-37,-41,-43,82,80,64,1024,1021,1018,19,19,19,6,0,,0.00,,Snow,280<br />
2013-3-11,-34,-38,-41,-37,-41,-43,83,81,64,1020,1017,1017,19,19,19,6,2,,0.00,,Snow,277<br />
2013-3-12,-27,-35,-42,-29,-38,-44,84,80,61,1020,1018,1014,19,10,3,21,8,,0.51,8,Snow,312<br />
2013-3-13,-25,-28,-30,-28,-29,-30,84,80,63,1013,1012,1010,19,9,3,29,19,32,0.51,8,Snow,276<br />
2013-3-14,-24,-27,-30,-28,-30,-32,84,81,60,1021,1017,1012,10,8,3,26,18,32,0.51,8,Snow,254<br />
2013-3-15,-28,-32,-37,-32,-34,-39,83,79,54,1028,1024,1021,19,11,3,6,2,,0.51,8,Snow,260<br />
2013-3-16,-24,-33,-41,-27,-37,-42,84,80,63,1030,1028,1022,19,10,1,40,6,50,0.25,8,Snow,316<br />
2013-3-17,-20,-22,-25,-22,-24,-28,92,88,74,1021,1013,1010,19,7,1,40,27,50,0.76,8,Snow,349<br />
2013-3-18,-23,-26,-29,-24,-27,-31,92,88,71,1017,1015,1010,19,9,3,14,5,,0.25,7,Snow,58<br />
2013-3-19,-30,-34,-38,-28,-34,-40,92,83,72,1031,1024,1016,19,13,8,6,2,,0.51,8,Snow,276<br />
2013-3-20,-31,-36,-39,-34,-38,-41,83,81,68,1033,1031,1031,19,19,19,11,2,,0.00,,,295<br />
2013-3-21,-24,-31,-38,-26,-31,-38,84,82,71,1033,1031,1030,19,15,10,21,10,,0.00,7,Snow,20<br />
2013-3-22,-27,-31,-35,-28,-33,-36,84,82,67,1035,1033,1032,19,19,19,14,6,,0.00,8,Snow,332<br />
2013-3-23,-24,-29,-33,-26,-30,-34,92,86,71,1034,1033,1032,19,17,10,11,6,,0.00,8,Snow,319<br />
2013-3-24,-27,-31,-35,-31,-33,-37,91,85,70,1031,1028,1025,19,19,19,11,5,,0.00,,Snow,360<br />
2013-3-25,-27,-32,-37,-30,-34,-40,84,82,65,1025,1022,1021,19,19,19,11,2,,0.00,,,144<br />
2013-3-26,-23,-28,-34,-25,-31,-36,92,85,71,1032,1028,1024,19,19,19,18,5,,0.00,8,,315<br />
2013-3-27,-24,-28,-32,-27,-31,-34,91,85,65,1036,1034,1031,19,19,19,18,13,,0.00,8,,297<br />
2013-3-28,-24,-29,-35,-27,-33,-36,84,82,70,1037,1036,1036,19,19,19,14,10,,0.00,8,,292<br />
2013-3-29,-24,-30,-36,-26,-32,-36,84,82,71,1035,1034,1032,19,19,19,18,11,,0.00,8,,294<br />
2013-3-30,-23,-28,-33,-26,-31,-35,92,83,72,1032,1031,1030,19,6,2,21,16,29,0.25,8,Snow,317<br />
2013-3-31,-26,-27,-29,-28,-30,-32,91,83,73,1032,1031,1030,19,8,3,21,16,29,0.51,8,Snow,342<br />
2013-4-1,-23,-26,-29,-25,-29,-32,92,85,69,1030,1025,1020,10,4,1,26,21,35,0.25,8,Snow,342<br />
2013-4-2,-22,-24,-29,-22,-26,-30,92,90,75,1019,1015,1014,19,8,1,21,13,32,0.51,8,Snow,347<br />
2013-4-3,-29,-32,-35,-30,-32,-37,91,84,73,1020,1018,1016,19,19,19,18,3,,0.00,8,Snow,326<br />
2013-4-4,-18,-28,-38,-24,-33,-39,84,81,59,1028,1023,1019,19,19,19,14,5,,0.00,8,,145<br />
2013-4-5,-15,-21,-26,-19,-24,-28,85,78,52,1029,1028,1026,19,19,19,26,18,32,0.00,8,Snow,136<br />
2013-4-6,-11,-17,-24,-18,-23,-29,92,81,52,1028,1028,1027,19,19,19,21,16,,0.00,8,,133<br />
2013-4-7,-18,-23,-29,-21,-26,-29,92,89,76,1029,1028,1027,19,19,19,11,2,,0.00,,,299<br />
2013-4-8,-17,-23,-28,-22,-25,-29,92,90,63,1028,1026,1024,19,19,19,14,6,,0.00,,,298<br />
2013-4-9,-4,-16,-27,-7,-14,-24,92,77,56,1024,1020,1013,19,11,10,47,21,58,0.00,2,Snow,216<br />
2013-4-10,-11,-13,-16,-6,-13,-18,93,86,64,1022,1017,1011,19,9,4,50,34,64,0.25,6,Snow,274<br />
2013-4-11,-5,-11,-18,-11,-17,-21,92,77,46,1021,1011,997,19,12,8,43,24,55,0.00,7,Snow,153<br />
2013-4-12,-4,-10,-16,-11,-14,-17,100,82,26,1001,998,998,19,13,10,32,18,43,0.00,7,Snow,109<br />
2013-4-13,-10,-14,-19,-12,-15,-18,100,90,74,1010,1005,1001,19,12,8,32,13,43,0.00,8,Snow,280<br />
2013-4-14,-8,-12,-17,-14,-17,-18,85,78,60,1022,1015,1009,19,12,10,29,18,40,0.00,6,Snow,241<br />
2013-4-15,-13,-18,-22,-14,-18,-23,92,89,78,1026,1024,1023,19,15,3,21,8,,0.00,8,Snow,330<br />
2013-4-16,-12,-17,-21,-18,-19,-22,92,83,60,1029,1027,1024,19,13,10,29,13,40,0.25,2,Snow,264<br />
2013-4-17,-13,-18,-22,-16,-21,-27,92,87,56,1029,1025,1024,19,14,10,14,3,,0.00,5,,158<br />
2013-4-18,0,-9,-18,-4,-13,-19,92,80,62,1026,1025,1024,19,13,10,26,10,,0.00,3,Snow,163<br />
2013-4-19,1,-4,-9,-6,-9,-11,93,70,43,1026,1025,1024,19,12,10,32,19,43,0.00,4,Snow,230<br />
2013-4-20,1,-7,-15,-5,-10,-16,92,73,40,1026,1023,1019,19,19,19,21,3,,0.00,8,,176<br />
2013-4-21,-7,-11,-16,-6,-12,-18,100,89,66,1019,1014,1010,19,13,10,21,3,,0.00,8,,1<br />
2013-4-22,-5,-8,-10,-7,-10,-12,100,94,71,1011,1008,1007,19,11,2,43,23,55,0.00,8,Snow,339<br />
2013-4-23,-12,-14,-17,-9,-14,-18,100,91,69,1026,1020,1012,19,7,1,35,29,47,0.25,6,Snow,339<br />
2013-4-24,-16,-18,-21,-17,-19,-23,92,86,69,1033,1030,1026,19,10,3,26,21,29,0.00,5,Snow,336<br />
2013-4-25,-14,-19,-24,-16,-20,-27,92,87,77,1032,1028,1023,19,10,4,14,11,,0.25,8,Snow,355<br />
2013-4-26,-13,-17,-21,-17,-19,-21,92,85,56,1025,1023,1022,19,11,8,14,3,,0.25,8,Snow,117<br />
2013-4-27,-12,-18,-24,-14,-19,-25,92,84,72,1025,1023,1021,19,19,19,18,2,,0.00,8,Snow,59<br />
2013-4-28,-11,-16,-21,-14,-18,-21,92,82,67,1025,1022,1021,19,14,10,6,3,,0.00,7,,292<br />
2013-4-29,-7,-13,-18,-10,-15,-20,92,80,62,1027,1027,1025,19,19,19,14,2,,0.00,,,119<br />
2013-4-30,-6,-12,-17,-9,-12,-17,99,82,74,1026,1024,1023,19,13,10,6,2,,0.00,6,,126<br />
2013-5-1,4,-6,-16,-1,-9,-18,93,90,77,1023,1021,1016,19,10,1,21,6,,0.00,2,,130<br />
2013-5-2,6,-2,-9,4,-2,-11,100,92,58,1016,1006,1000,19,12,10,29,11,35,0.00,8,Rain,154<br />
2013-5-3,2,0,-2,3,-2,-6,100,79,63,1012,1006,1000,19,11,10,35,21,47,0.00,7,Rain-Snow,261<br />
2013-5-4,-2,-4,-6,-3,-5,-9,100,89,70,1014,1013,1012,19,11,10,26,11,,0.00,7,,118<br />
2013-5-5,2,-3,-8,-3,-6,-8,100,80,46,1016,1015,1014,19,19,19,14,8,,0.00,,,161<br />
2013-5-6,-2,-4,-8,-2,-5,-8,100,89,70,1015,1014,1012,19,15,10,14,6,,0.00,6,,74<br />
2013-5-7,-4,-7,-9,-4,-7,-10,100,97,87,1013,1012,1012,19,6,0,14,5,,0.00,7,Fog-Snow,37<br />
2013-5-8,-4,-5,-6,-4,-6,-7,100,93,75,1012,1007,1005,19,8,2,29,18,35,0.51,8,Snow,97<br />
2013-5-9,-3,-4,-6,-4,-6,-7,100,91,69,1009,1007,1005,19,10,3,21,13,,0.51,8,Snow,56<br />
2013-5-10,-4,-4,-6,-4,-5,-7,100,95,86,1012,1007,1004,10,2,1,26,21,35,3.05,8,Snow,54<br />
2013-5-11,-4,-6,-7,-6,-6,-8,100,93,80,1020,1017,1013,19,10,4,21,11,,0.51,8,Snow,73<br />
2013-5-12,1,-3,-6,-3,-5,-7,100,93,76,1024,1022,1020,19,10,1,26,19,29,0.00,7,Snow,128<br />
2013-5-13,1,-7,-14,-2,-4,-15,100,93,80,1023,1020,1015,19,3,0,11,5,,0.00,7,Fog,282<br />
2013-5-14,12,3,-6,3,1,-6,100,72,51,1017,1014,1013,19,10,0,21,8,29,0.00,7,Fog,277<br />
2013-5-15,-2,-3,-4,-1,-3,-4,100,96,83,1023,1020,1017,19,8,0,29,18,32,0.00,8,Fog-Snow,21<br />
2013-5-16,-8,-9,-10,-6,-11,-12,94,84,76,1025,1023,1021,19,9,2,40,34,40,0.00,8,Snow,100<br />
2013-5-17,-6,-10,-14,-8,-13,-15,93,81,72,1021,1018,1016,19,11,10,21,13,32,0.00,6,Snow,85<br />
2013-5-18,-6,-8,-10,-8,-11,-13,93,82,68,1023,1019,1016,19,10,3,29,14,40,0.00,8,Snow,36<br />
2013-5-19,-9,-11,-12,-12,-13,-15,79,74,64,1024,1023,1022,10,9,4,21,19,32,0.00,8,Snow-Hail,46<br />
2013-5-20,-7,-9,-11,-10,-12,-13,93,79,67,1022,1022,1021,19,9,3,21,14,29,0.25,7,Snow,4<br />
2013-5-21,-5,-7,-9,-8,-10,-12,93,74,63,1024,1022,1020,19,10,8,18,11,,0.00,7,Snow,27<br />
2013-5-22,3,-6,-12,1,-10,-14,94,82,71,1019,1010,1001,19,15,10,18,8,,0.00,8,Rain,360<br />
2013-5-23,8,3,-2,-2,-3,-4,64,47,38,1000,998,996,19,19,19,40,21,,0.00,8,,-1<br />
2013-5-24,-1,-1,-2,-2,-3,-5,92,81,71,1009,1007,1005,19,19,19,21,10,,0.00,8,,-1<br />
2013-5-25,-4,-5,-6,-5,-7,-9,100,79,58,1016,1013,1010,19,10,2,26,21,,3.05,8,Snow,-1<br />
2013-5-26,4,-1,-5,-3,-6,-8,75,55,45,1016,1014,1013,19,15,10,29,19,32,0.00,8,Snow,227<br />
2013-5-27,12,6,0,1,-6,-7,70,39,23,1015,1013,1012,19,15,10,35,21,43,0.00,6,,245<br />
2013-5-28,2,1,-1,2,1,-2,100,88,65,1018,1017,1015,19,8,0,26,10,29,0.00,7,Fog,17<br />
2013-5-29,10,2,-4,1,-1,-4,100,92,39,1017,1013,1009,19,3,0,32,14,43,0.00,7,Fog,119<br />
2013-5-30,12,6,1,3,2,1,76,63,54,1010,1010,1009,19,19,19,14,10,,0.00,8,,-1<br />
2013-5-31,0,0,-1,0,0,-1,100,95,83,1014,1013,1012,19,5,0,21,10,,0.00,,Fog,-1<br />
2013-6-1,-1,-1,-1,-1,-1,-1,100,98,96,1016,1014,1013,3,2,0,21,21,,0.51,8,Fog-Rain,-1<br />
2013-6-2,-2,-2,-2,-1,-3,-4,100,90,83,1021,1019,1017,19,10,2,18,16,,0.51,8,Snow,-1<br />
2013-6-3,-2,-2,-3,-3,-4,-4,86,84,80,1021,1020,1019,19,10,3,26,21,,0.25,8,Snow,-1<br />
2013-6-4,-2,-2,-3,-3,-3,-4,95,90,86,1019,1017,1016,19,9,2,29,23,,0.25,8,Snow,-1<br />
2013-6-5,-3,-4,-4,-4,-5,-5,91,89,85,1020,1019,1016,19,15,2,32,29,,0.00,8,,-1<br />
2013-6-6,-3,-3,-4,-3,-4,-4,98,92,89,1013,1010,1009,19,12,8,18,16,,0.00,8,Snow,65<br />
2013-6-7,5,1,-4,2,-2,-4,100,87,60,1009,1004,1001,19,8,1,18,10,,4.06,8,Snow,341<br />
2013-6-8,8,4,0,2,-1,-3,93,67,46,1003,1000,998,19,12,10,32,13,43,0.00,7,,278<br />
2013-6-9,8,4,1,4,0,-1,93,73,50,1002,1000,996,19,12,10,43,23,55,0.51,7,Rain,231<br />
2013-6-10,4,0,-4,4,-4,-7,100,68,40,1010,1006,996,19,11,1,47,21,64,3.05,7,Rain-Snow,283<br />
2013-6-11,8,3,-1,1,-2,-7,93,60,28,1011,1010,1009,19,14,10,21,13,32,0.00,7,,233<br />
2013-6-12,12,7,2,7,1,-3,93,76,49,1009,1002,997,19,12,8,26,16,35,3.05,8,Rain,161<br />
2013-6-13,8,3,1,3,0,-1,93,85,71,1012,1009,1003,19,12,10,32,23,43,0.00,8,Rain,98<br />
2013-6-14,24,14,7,8,7,5,68,45,31,1007,1006,1005,19,19,19,26,16,,0.00,8,,-1<br />
2013-6-15,18,13,5,8,5,3,82,59,40,1010,1008,1006,19,19,19,26,13,,0.00,,,-1<br />
2013-6-16,16,7,2,7,5,3,87,71,61,1008,1006,1003,19,19,19,32,10,,0.00,8,Fog,-1<br />
2013-6-17,2,3,1,4,2,1,96,93,90,1016,1015,1013,10,4,2,26,19,,8.89,8,Rain,-1<br />
2013-6-18,10,2,0,4,2,1,95,87,81,1012,1011,1009,19,19,19,14,10,,0.00,8,,-1<br />
2013-6-19,5,3,1,2,-1,-3,78,65,46,1026,1024,1019,19,19,19,26,18,,0.00,8,,-1<br />
2013-6-20,9,4,1,-1,-2,-3,67,46,33,1025,1021,1015,19,19,19,18,10,,0.00,8,,-1<br />
2013-6-21,12,7,3,7,3,2,84,76,65,1014,1010,1007,19,19,19,29,16,,0.76,8,,-1<br />
2013-6-22,4,3,2,2,1,1,92,87,83,1014,1012,1011,19,19,19,18,11,,0.00,8,,-1<br />
2013-6-23,1,1,0,0,-1,-1,91,86,81,1010,1010,1009,19,19,19,40,29,,0.00,8,,-1<br />
2013-6-24,1,0,-1,0,-1,-1,93,90,87,1010,1009,1009,19,13,3,32,26,,3.05,8,Rain,-1<br />
2013-6-25,1,0,-2,1,0,-1,100,96,92,1011,1010,1009,19,7,0,26,16,,0.51,8,Fog,115<br />
2013-6-26,13,7,1,5,3,0,100,78,53,1008,1003,1001,19,9,0,32,16,43,0.25,8,Fog-Rain,179<br />
2013-6-27,12,8,5,6,5,3,100,75,53,1008,1006,1003,19,10,3,47,27,58,0.51,8,Rain,256<br />
2013-6-28,12,8,3,6,3,1,87,69,46,1010,1007,1005,19,12,10,26,16,35,0.76,8,Rain,234<br />
2013-6-29,3,2,1,2,1,0,97,91,87,1014,1013,1011,19,17,10,14,10,,0.00,8,Rain,-1<br />
2013-6-30,7,3,2,3,2,2,100,90,79,1007,1004,1002,19,13,2,21,19,,3.05,8,Rain,-1<br />
2013-7-1,4,3,2,4,4,3,100,99,98,1002,1001,1000,0,0,0,11,2,,1.02,,Fog-Rain,-1<br />
2013-7-2,8,4,2,3,3,3,94,83,64,1009,1007,1004,19,14,10,26,13,,2.03,8,Rain,-1<br />
2013-7-3,8,3,3,1,0,-1,74,64,54,1008,1008,1007,19,17,10,32,26,,0.00,8,Rain,-1<br />
2013-7-4,14,9,4,4,2,1,62,48,31,1006,1004,1002,19,19,19,26,21,,0.00,8,Rain,-1<br />
2013-7-5,9,7,3,6,3,2,88,76,59,1004,1004,1003,19,19,19,14,11,,0.00,,,-1<br />
2013-7-6,6,3,2,3,2,2,95,86,78,1003,1002,1001,19,19,19,14,8,,0.00,8,Fog,-1<br />
2013-7-7,5,3,3,4,3,2,98,91,86,1003,1002,1002,19,9,3,21,16,,12.95,8,Rain,-1<br />
2013-7-8,5,2,2,4,3,2,100,97,94,1003,1000,998,19,7,3,21,16,,13.97,8,Rain,-1<br />
2013-7-9,15,8,3,6,4,4,66,51,43,1005,1003,1001,19,19,19,32,14,,2.03,8,,-1<br />
2013-7-10,14,11,5,8,6,3,84,66,50,1008,1007,1006,19,19,19,40,21,,0.00,8,,-1<br />
2013-7-11,9,6,2,8,6,2,100,96,90,1009,1009,1008,10,4,0,26,8,,11.94,8,Fog-Rain,-1<br />
2013-7-12,14,9,4,8,7,6,98,71,56,1012,1011,1009,19,17,2,26,11,,0.00,8,Fog,-1<br />
2013-7-13,12,7,3,7,4,2,96,81,63,1013,1012,1011,19,19,19,14,6,,0.00,,,-1<br />
2013-7-14,8,4,1,3,2,2,99,84,66,1013,1010,1003,19,17,0,18,8,,0.00,,Fog,-1<br />
2013-7-15,4,2,1,2,2,1,99,95,90,1014,1014,1012,19,5,0,18,10,,0.00,8,Fog,-1<br />
2013-7-16,6,2,1,4,2,2,100,95,85,1015,1014,1014,19,13,0,18,6,,0.00,8,Fog,-1<br />
2013-7-17,6,4,3,5,3,2,100,91,80,1018,1016,1014,19,14,0,14,8,,0.00,8,Fog-Rain,-1<br />
2013-7-18,9,6,3,8,6,3,95,88,80,1018,1014,1012,19,19,19,18,8,,0.00,,,40<br />
2013-7-19,12,9,4,11,9,6,100,88,77,1014,1012,1010,19,9,0,21,14,,0.00,8,Fog,13<br />
2013-7-20,9,4,3,5,4,3,100,97,93,1017,1015,1014,19,6,0,21,10,,0.51,8,Fog-Rain,-1<br />
2013-7-21,8,4,2,4,3,2,97,75,63,1018,1018,1017,19,17,10,32,18,,0.51,8,Rain,-1<br />
2013-7-22,7,4,3,2,2,0,84,72,52,1023,1021,1018,19,19,19,26,14,,2.03,8,Rain,-1<br />
2013-7-23,12,7,3,4,3,2,84,66,54,1024,1024,1023,19,19,19,6,3,,0.00,8,,-1<br />
2013-7-24,18,10,4,6,3,2,74,46,29,1022,1020,1016,19,19,19,18,10,,0.00,,,-1<br />
2013-7-25,18,13,9,8,7,6,67,56,46,1014,1012,1011,19,19,19,11,10,,0.00,8,,-1<br />
2013-7-26,8,7,4,7,6,4,97,93,87,1016,1013,1010,19,10,2,18,11,,1.02,8,Rain,-1<br />
2013-7-27,6,3,2,4,3,2,95,86,76,1018,1017,1017,19,15,2,14,13,,0.00,8,,-1<br />
2013-7-28,11,7,5,7,6,4,89,87,79,1015,1015,1014,19,19,19,14,11,,0.00,8,,-1<br />
2013-7-29,10,7,4,7,6,4,97,82,71,1017,1016,1015,19,19,19,14,6,,0.00,8,,-1<br />
