
VET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-2-18,33,29,25,22,20,18,78,64,49,1012,1011,1009,10,10,10,27,18,,0.00,3,,2<br />
2004-2-19,32,28,25,24,21,19,89,71,52,1012,1011,1009,10,10,10,35,24,,0.00,3,,5<br />
2004-2-20,33,27,22,26,22,19,94,74,43,1011,1010,1008,10,10,10,26,18,,0.00,4,,10<br />
2004-2-21,33,28,23,22,21,19,83,69,52,1014,1010,1008,10,10,10,24,14,,0.00,4,,4<br />
2004-2-22,33,28,24,23,21,12,89,66,35,1012,1011,1009,10,10,10,27,19,,0.00,2,,1<br />
2004-2-23,33,28,23,23,21,18,89,69,46,1013,1011,1009,10,10,10,27,19,,0.00,2,,360<br />
2004-2-24,34,29,24,23,22,20,94,70,49,1012,1009,1007,10,10,10,24,16,,0.00,3,,358<br />
2004-2-25,36,29,23,24,22,21,94,70,41,1010,1008,1006,10,10,10,16,10,,0.00,3,,7<br />
2004-2-26,35,29,24,23,21,13,94,64,42,1013,1009,1007,10,10,10,23,13,,0.00,1,,351<br />
2004-2-27,36,30,25,25,23,21,100,70,41,1011,1009,1007,10,10,10,29,18,,0.00,1,,5<br />
2004-2-28,31,28,25,24,22,20,84,73,52,1012,1009,1007,10,10,10,32,26,,0.00,5,,358<br />
2004-2-29,32,29,26,24,22,20,89,69,52,1011,1009,1008,10,10,10,34,24,,0.00,6,,180<br />
2004-3-1,31,28,25,22,21,19,83,67,49,1011,1010,1008,10,10,10,35,27,,0.00,3,,356<br />
2004-3-2,34,28,23,23,20,17,83,62,43,1012,1010,1009,10,10,10,29,19,,0.00,1,,360<br />
2004-3-3,33,28,24,23,21,20,83,68,46,1012,1010,1008,10,10,10,32,14,,0.00,4,,358<br />
2004-3-4,33,28,24,23,21,19,83,68,49,1011,1009,1008,10,10,10,39,19,,0.00,1,,359<br />
2004-3-5,33,29,25,22,21,19,78,66,46,1016,1010,1009,10,10,10,42,21,,0.00,3,,1<br />
2004-3-6,32,28,24,22,21,20,83,69,52,1012,1011,1009,10,10,10,224,37,,0.00,3,,355<br />
2004-3-7,34,29,24,22,21,20,83,68,46,1012,1011,1008,10,10,10,34,21,,0.00,3,,358<br />
2004-3-8,32,28,25,22,20,19,83,64,49,1011,1009,1007,10,10,10,24,16,,0.00,4,,5<br />
2004-3-9,35,29,24,24,22,20,94,70,46,1014,1009,1006,10,10,10,32,14,,0.00,2,,4<br />
2004-3-10,35,30,25,25,23,20,89,72,41,1012,1008,1006,10,10,10,35,14,,0.00,2,,8<br />
2004-3-11,34,29,25,24,23,21,94,71,52,1010,1008,1006,10,10,10,32,16,,0.00,2,,359<br />
2004-3-12,33,29,25,22,21,20,78,66,52,1010,1008,1006,10,10,10,32,23,,0.00,4,,354<br />
2004-3-13,34,29,25,23,21,19,78,63,49,1010,1008,1006,10,10,10,32,18,,0.00,3,,22<br />
2004-3-14,35,29,24,23,21,19,83,64,47,1010,1008,1006,10,10,10,35,19,,0.00,5,,14<br />
2004-3-15,35,30,25,23,21,16,83,64,41,1011,1008,1006,10,10,10,29,18,,0.00,4,,6<br />
2004-3-16,35,30,25,25,21,19,79,64,46,1009,1007,1005,10,10,10,24,14,,0.00,3,,180<br />
2004-3-17,36,31,26,24,22,20,84,63,44,1013,1007,1004,10,10,10,35,16,,0.00,3,,16<br />
2004-3-18,34,29,25,24,21,20,89,64,46,1009,1007,1005,10,10,10,32,19,,0.00,3,,353<br />
2004-3-19,34,29,24,23,20,16,83,59,41,1010,1007,1005,10,10,10,32,19,,0.00,3,,2<br />
2004-3-20,34,29,24,25,21,19,78,61,44,1010,1007,1005,10,10,10,35,18,,0.00,2,,4<br />
2004-3-21,33,29,25,22,21,19,83,64,46,1009,1007,1005,10,10,10,29,18,,0.00,3,,2<br />
2004-3-22,35,29,24,23,22,20,89,68,47,1010,1007,1005,10,10,10,24,14,,0.00,3,,344<br />
2004-3-23,33,29,25,23,22,20,83,68,52,1010,1008,1007,10,10,10,34,18,,0.00,3,,354<br />
2004-3-24,32,28,25,23,21,20,83,68,52,1010,1008,1007,10,10,10,29,23,,0.00,5,,357<br />
2004-3-25,33,29,25,23,22,11,83,67,26,1010,1008,1007,10,10,10,32,21,,0.00,3,,358<br />
2004-3-26,32,28,25,23,22,20,83,68,49,1012,1008,1006,10,10,10,32,21,,0.00,3,,356<br />
2004-3-27,33,29,25,22,21,16,78,62,36,1010,1008,1006,10,10,10,27,19,,0.00,2,,357<br />
2004-3-28,37,30,24,23,21,19,89,65,42,1010,1008,1006,10,10,10,26,19,,0.00,2,,358<br />
2004-3-29,34,29,24,23,21,19,89,67,44,1019,1009,1008,10,10,10,188,27,,0.00,3,,351<br />
2004-3-30,34,29,25,24,22,20,89,69,44,1012,1010,1008,10,10,10,21,16,,0.00,3,,2<br />
2004-3-31,34,30,26,24,22,20,84,68,49,1011,1009,1007,10,10,10,27,19,,0.00,2,,360<br />
2004-4-1,34,30,26,24,23,21,84,69,55,1013,1009,1007,10,10,10,26,18,,0.00,3,,344<br />
2004-4-2,35,29,24,25,24,22,94,76,49,1013,1009,1006,10,10,10,32,16,,0.00,6,Thunderstorm,358<br />
2004-4-3,31,28,26,25,24,23,89,81,66,1018,1009,1007,10,10,10,16,10,,0.00,5,Thunderstorm,329<br />
2004-4-4,31,28,26,25,24,23,89,80,66,1010,1009,1007,10,10,9,24,14,,0.00,6,Thunderstorm,356<br />
2004-4-5,34,30,26,25,23,22,94,71,52,1010,1008,1005,10,10,10,23,14,,0.00,5,,27<br />
2004-4-6,35,30,26,24,23,21,89,69,46,1011,1008,1006,10,10,10,24,16,,0.00,4,,360<br />
2004-4-7,36,31,26,25,24,22,94,73,50,1011,1006,1004,10,10,10,26,14,,0.00,5,,359<br />
2004-4-8,36,31,27,25,24,22,89,69,50,1007,1006,1004,10,10,10,211,56,,0.00,5,,3<br />
2004-4-9,34,30,26,25,24,23,89,74,56,1009,1007,1006,10,10,10,26,18,,0.00,4,,341<br />
2004-4-10,33,30,27,25,24,22,84,74,55,1009,1007,1005,10,10,10,29,21,,0.00,4,,351<br />
2004-4-11,33,29,26,24,23,21,89,71,52,1011,1007,1006,10,10,10,24,16,,0.00,5,,356<br />
2004-4-12,33,29,26,24,23,21,89,71,55,1012,1007,1006,10,10,10,40,23,,0.00,5,,350<br />
2004-4-13,34,30,26,24,22,20,89,67,46,1010,1008,1006,10,10,10,27,13,,0.00,5,,8<br />
2004-4-14,34,30,26,24,22,13,89,69,44,1010,1009,1007,10,10,10,26,19,,0.00,3,,4<br />
2004-4-15,33,29,25,23,22,20,89,66,46,1010,1009,1007,10,10,10,35,23,,0.00,4,,1<br />
2004-4-16,33,29,25,24,21,18,94,65,43,1011,1010,1008,10,10,10,23,16,,0.00,3,,352<br />
2004-4-17,34,30,26,24,22,21,83,68,49,1011,1010,1008,10,10,10,32,18,,0.00,2,,357<br />
2004-4-18,34,30,27,25,23,21,84,70,52,1012,1010,1009,10,10,10,24,14,,0.00,4,,20<br />
2004-4-19,34,30,26,26,24,22,94,75,49,1009,1008,1006,10,10,10,29,11,,0.00,5,Thunderstorm,10<br />
2004-4-20,31,28,25,24,23,21,89,79,66,1008,1007,1006,10,10,8,26,13,,0.00,6,,26<br />
2004-4-21,32,28,24,25,23,20,100,78,52,1011,1008,1006,10,9,1,19,8,,0.00,5,Rain-Thunderstorm,335<br />
2004-4-22,33,29,25,26,24,23,100,83,55,1010,1008,1006,10,10,7,19,10,,0.00,5,Rain-Thunderstorm,342<br />
2004-4-23,28,27,25,26,24,23,100,90,74,1010,1009,1007,10,9,6,14,10,,0.00,7,Rain-Thunderstorm,28<br />
2004-4-24,30,27,23,26,23,12,100,83,50,1019,1010,1007,10,10,10,19,8,,0.00,5,,352<br />
2004-4-25,32,28,25,25,22,20,94,72,55,1011,1009,1008,10,10,10,14,11,,0.00,5,,15<br />
2004-4-26,34,29,25,24,23,21,89,70,49,1013,1009,1007,10,10,10,19,11,,0.00,3,,15<br />
2004-4-27,33,29,26,25,23,23,89,73,55,1010,1008,1000,10,10,10,16,11,,0.00,5,,30<br />
2004-4-28,34,29,25,25,23,22,94,73,52,1013,1009,1007,10,10,10,27,11,,0.00,4,,19<br />
2004-4-29,34,30,26,26,23,22,94,71,52,1010,1008,1006,10,10,10,34,14,,0.00,4,,1<br />
2004-4-30,34,30,27,24,23,21,79,67,49,1011,1007,1004,10,10,10,35,16,,0.00,3,,7<br />
2004-5-1,31,29,26,24,23,22,89,73,58,1009,1007,1006,10,10,10,27,13,,0.00,6,,6<br />
2004-5-2,33,29,25,24,23,22,94,75,55,1010,1007,1005,10,10,10,23,10,,0.00,5,,5<br />
2004-5-3,34,29,25,25,23,21,89,69,52,1010,1008,1006,10,10,10,16,10,,0.00,5,,17<br />
2004-5-4,32,29,26,25,24,23,94,76,59,1010,1009,1007,10,10,10,19,8,,0.00,5,,10<br />
2004-5-5,35,30,26,25,24,17,94,73,52,1016,1008,1006,10,10,10,24,11,,0.00,5,Thunderstorm,30<br />
2004-5-6,34,30,26,26,24,24,94,75,56,1009,1008,1006,10,10,10,19,13,,0.00,5,,16<br />
2004-5-7,34,30,26,26,24,23,94,76,56,1010,1008,1007,10,10,10,27,13,,0.00,5,,13<br />
2004-5-8,35,31,27,26,24,23,84,70,53,1009,1007,1005,10,10,10,19,11,,0.00,6,,1<br />
2004-5-9,35,30,25,30,24,21,94,70,49,1010,1007,1005,10,10,10,21,10,,0.00,5,Thunderstorm,29<br />
2004-5-10,35,31,27,26,24,22,94,72,52,1013,1008,1006,10,10,10,27,8,,0.00,5,,22<br />
2004-5-11,34,30,27,24,23,20,84,68,52,1010,1008,1006,10,10,10,24,10,,0.00,4,,17<br />
2004-5-12,36,31,26,25,23,21,89,68,46,1009,1007,1005,10,10,10,23,10,,0.00,4,,16<br />
2004-5-13,34,29,25,25,24,22,100,77,52,1016,1007,1005,10,10,9,13,8,,0.00,5,Thunderstorm,359<br />
2004-5-14,34,28,23,25,23,21,94,74,49,1016,1007,1004,10,10,10,16,5,,0.00,3,,31<br />
2004-5-15,34,30,26,25,23,21,89,65,49,1009,1006,1005,10,10,10,24,10,,0.00,4,,23<br />
2004-5-16,33,29,26,25,23,22,89,74,55,1009,1007,1006,10,10,10,24,8,,0.00,4,,13<br />
2004-5-17,31,28,25,25,24,22,94,80,62,1010,1009,1005,10,10,9,16,8,,0.00,5,,23<br />
2004-5-18,30,28,25,26,24,23,100,81,66,1010,1008,1006,10,10,10,14,10,,0.00,6,Thunderstorm,29<br />
2004-5-19,30,28,25,26,24,23,94,85,66,1011,1009,1007,10,10,10,21,10,,0.00,7,Thunderstorm,4<br />
2004-5-20,29,26,23,25,23,22,100,90,74,1013,1011,1009,10,9,6,13,3,,0.00,7,Rain-Thunderstorm,88<br />
2004-5-21,31,27,24,25,24,23,100,81,62,1012,1010,1007,10,9,6,14,5,,0.00,6,Rain-Thunderstorm,201<br />
2004-5-22,31,27,24,25,23,22,100,84,62,1011,1009,1007,10,9,8,11,3,,0.00,5,Thunderstorm,147<br />
2004-5-23,33,29,25,25,24,23,94,77,55,1010,1008,1006,10,10,10,23,5,,0.00,4,Thunderstorm,38<br />
2004-5-24,29,27,24,24,24,22,94,87,74,1012,1010,1008,10,10,7,19,10,,0.00,5,Rain-Thunderstorm,146<br />
2004-5-25,32,28,25,27,24,23,94,80,59,1010,1008,1007,10,10,8,13,2,,0.00,5,Thunderstorm,73<br />
2004-5-26,34,29,25,26,25,23,100,79,52,1009,1008,1006,10,10,10,19,3,,0.00,4,,64<br />
2004-5-27,34,29,25,26,24,23,94,75,56,1010,1008,1006,10,10,10,161,11,,0.00,4,,17<br />
2004-5-28,31,28,26,26,24,23,100,83,66,1015,1010,1008,10,10,10,19,8,,0.00,5,Rain-Thunderstorm,50<br />
2004-5-29,33,29,22,26,24,21,100,79,55,1012,1010,1008,10,10,9,16,5,,0.00,4,Thunderstorm,9<br />
2004-5-30,31,27,23,25,24,21,100,80,62,1012,1010,1008,10,10,10,21,8,,0.00,5,Thunderstorm,73<br />
2004-5-31,35,30,25,26,24,22,94,76,53,1009,1008,1006,10,10,8,47,5,,0.00,5,,11<br />
2004-6-1,29,27,26,26,24,22,94,85,66,1011,1008,1006,10,10,10,19,2,,0.00,5,,37<br />
2004-6-2,32,29,26,25,24,22,94,73,58,1011,1009,1008,10,10,10,14,5,,0.00,4,Thunderstorm,39<br />
2004-6-3,34,29,25,25,23,22,94,76,49,1010,1009,1007,10,10,10,19,5,,0.00,4,,17<br />
2004-6-4,33,28,24,25,23,14,89,72,47,1010,1009,1006,10,10,10,23,5,,0.00,6,,359<br />
2004-6-5,34,30,26,26,23,21,94,73,49,1009,1008,1006,10,10,10,122,13,,0.00,4,Thunderstorm,9<br />
2004-6-6,30,28,26,26,23,22,89,76,70,1011,1009,1007,10,10,10,24,10,,0.00,6,Thunderstorm,6<br />
2004-6-7,34,29,25,25,22,13,94,70,46,1010,1008,1006,10,10,10,21,3,,0.00,2,,28<br />
2004-6-8,34,30,26,25,23,22,89,70,49,1010,1009,1008,10,10,10,23,6,,0.00,4,,27<br />
2004-6-9,32,29,26,26,24,23,94,78,62,1011,1009,1008,10,10,10,14,8,,0.00,5,,49<br />
2004-6-10,34,29,24,26,24,21,94,76,56,1010,1008,1006,10,10,10,19,3,,0.00,3,Thunderstorm,55<br />
2004-6-11,35,30,26,26,24,22,94,76,49,1010,1008,1006,10,10,10,16,10,,0.00,3,,301<br />
2004-6-12,36,31,26,26,24,22,94,73,47,1010,1009,1008,10,10,10,19,5,,0.00,2,Thunderstorm,13<br />
2004-6-13,33,29,26,27,25,23,100,78,55,1011,1010,1008,10,10,10,37,6,,0.00,4,Thunderstorm,131<br />
2004-6-14,36,31,26,25,24,22,94,73,44,1013,1009,1006,10,10,10,16,6,,0.00,4,,299<br />
2004-6-15,33,29,26,25,23,20,89,70,55,1010,1009,1008,10,10,10,21,5,,0.00,5,Thunderstorm,358<br />
2004-6-16,35,30,25,31,22,20,94,67,49,1009,1008,1006,10,10,10,23,10,,0.00,5,,42<br />
2004-6-17,35,30,25,25,23,22,94,69,47,1012,1008,1006,10,10,10,14,5,,0.00,5,,14<br />
2004-6-18,35,30,26,26,24,22,94,71,47,1010,1008,1006,10,10,9,23,8,,0.00,6,Thunderstorm,352<br />
2004-6-19,37,31,26,26,24,21,94,72,39,1010,1009,1007,10,10,10,19,5,,0.00,4,Thunderstorm,16<br />
2004-6-20,35,30,26,26,23,22,89,66,47,1010,1009,1007,10,10,10,23,10,,0.00,6,Thunderstorm,353<br />
2004-6-21,32,29,26,26,24,22,89,77,59,1010,1009,1007,10,10,10,19,10,,0.00,6,Thunderstorm,35<br />
2004-6-22,35,30,25,25,24,22,94,71,47,1010,1009,1007,10,10,10,24,6,,0.00,4,,357<br />
2004-6-23,35,29,24,25,23,19,100,72,39,1010,1009,1007,10,10,8,34,8,,0.00,4,Thunderstorm,17<br />
2004-6-24,34,29,25,25,23,21,94,72,46,1013,1010,1008,10,10,9,34,8,,0.00,6,,7<br />
2004-6-25,33,29,25,24,22,20,89,65,49,1010,1009,1007,10,10,10,24,13,,0.00,3,Thunderstorm,6<br />
2004-6-26,34,29,25,24,22,20,84,67,44,1010,1008,1007,10,10,10,26,11,,0.00,2,,15<br />
2004-6-27,34,29,25,29,23,22,94,72,49,1010,1009,1007,10,10,10,34,10,,0.00,4,,360<br />
2004-6-28,35,30,26,25,23,22,84,70,47,1012,1009,1007,10,10,10,19,8,,0.00,5,,360<br />
2004-6-29,35,29,24,27,23,21,89,70,46,1011,1009,1007,10,10,10,24,10,,0.00,5,,19<br />
2004-6-30,34,30,26,24,21,20,84,62,44,1010,1009,1007,10,10,10,32,13,,0.00,4,,24<br />
2004-7-1,35,30,25,24,23,21,94,69,46,1010,1009,1008,10,10,10,34,11,,0.00,4,Thunderstorm,7<br />
2004-7-2,34,29,25,27,23,21,89,73,55,1016,1009,1007,10,10,10,85,14,,0.00,5,,8<br />
2004-7-3,35,29,24,26,22,21,94,65,44,1010,1008,1006,10,10,10,27,11,,0.00,3,,8<br />
2004-7-4,34,29,25,26,23,22,100,77,55,1009,1007,1005,10,10,8,26,10,,0.00,5,Thunderstorm,16<br />
2004-7-5,34,29,24,25,23,22,100,81,52,1012,1010,1009,10,10,10,16,10,,0.00,5,Thunderstorm,354<br />
2004-7-6,34,27,21,25,23,20,94,73,49,1011,1009,1007,10,10,10,14,8,,0.00,4,Thunderstorm,44<br />
2004-7-7,34,29,25,25,23,21,94,71,49,1010,1009,1007,10,10,8,19,10,,0.00,5,Rain-Thunderstorm,23<br />
2004-7-8,33,27,22,26,23,20,94,78,52,1010,1009,1007,10,10,10,23,8,,0.00,5,Thunderstorm,15<br />
2004-7-9,32,28,25,24,23,22,89,74,55,1010,1009,1007,10,10,10,26,13,,0.00,4,,16<br />
2004-7-10,33,29,25,24,21,19,84,65,49,1010,1009,1007,10,10,10,27,14,,0.00,5,Thunderstorm,20<br />
2004-7-11,33,29,25,25,22,20,84,67,49,1010,1008,1006,10,10,10,100,14,,0.00,5,,7<br />
2004-7-12,35,30,25,25,23,22,89,71,49,1009,1008,1006,10,10,10,23,8,,0.00,4,,28<br />
2004-7-13,35,30,26,28,22,19,89,66,41,1017,1008,1006,10,10,10,29,14,,0.00,2,,31<br />
2004-7-14,35,30,25,24,22,20,79,64,41,1009,1008,1006,10,10,10,26,11,,0.00,2,Thunderstorm,16<br />
2004-7-15,33,29,26,24,23,20,79,67,52,1009,1008,1006,10,10,10,27,10,,0.00,3,Thunderstorm,26<br />
2004-7-16,34,29,25,24,23,21,89,72,49,1010,1009,1006,10,10,10,21,13,,0.00,3,,22<br />
2004-7-17,36,31,26,25,23,21,89,69,44,1011,1009,1008,10,10,10,21,8,,0.00,5,,24<br />
2004-7-18,35,30,26,24,23,21,89,67,44,1011,1009,1007,10,10,10,19,8,,0.00,4,Thunderstorm,13<br />
2004-7-19,35,30,26,29,23,21,89,71,46,1010,1009,1006,10,10,10,16,10,,0.00,3,Thunderstorm,24<br />
2004-7-20,34,30,26,25,23,22,89,75,52,1019,1009,1007,10,10,10,23,8,,0.00,5,Thunderstorm,357<br />
2004-7-21,36,30,25,25,23,19,89,70,39,1010,1008,1006,10,10,10,21,6,,0.00,5,Thunderstorm,60<br />
2004-7-22,31,27,23,25,23,22,94,81,66,1010,1008,1006,10,9,1,19,3,,0.00,5,Rain-Thunderstorm,336<br />
2004-7-23,35,30,25,25,23,22,94,73,49,1010,1008,1005,10,10,10,23,8,,0.00,4,,347<br />
2004-7-24,34,29,24,25,23,20,100,69,52,1010,1008,1006,10,10,10,21,13,,0.00,4,,22<br />
2004-7-25,35,30,26,25,23,21,84,68,49,1009,1008,1004,10,10,10,23,14,,0.00,3,Thunderstorm,12<br />
2004-7-26,35,30,26,25,23,16,89,67,36,1010,1009,1007,10,10,10,14,8,,0.00,5,,17<br />
2004-7-27,35,30,25,24,23,22,94,71,47,1010,1008,1006,10,10,10,14,5,,0.00,4,,17<br />
2004-7-28,33,28,24,26,24,23,100,76,55,1010,1008,1006,10,10,9,19,10,,0.00,5,Thunderstorm,296<br />
2004-7-29,34,29,25,25,24,23,94,78,56,1010,1008,1006,10,10,10,14,3,,0.00,6,,154<br />
2004-7-30,34,30,26,26,24,22,94,72,49,1009,1007,1005,10,10,10,14,3,,0.00,4,Thunderstorm,107<br />
2004-7-31,37,31,26,25,23,19,89,67,35,1009,1008,1006,10,10,10,13,5,,0.00,4,,171<br />
2004-8-1,36,31,26,25,23,21,94,69,46,1010,1009,1007,10,10,10,32,8,,0.00,3,,8<br />
2004-8-2,35,30,26,25,23,18,79,64,49,1012,1008,1006,10,10,10,24,11,,0.00,3,,28<br />
2004-8-3,35,30,26,25,23,20,89,67,49,1009,1008,1005,10,10,10,27,11,,0.00,4,,15<br />
2004-8-4,36,31,27,24,23,22,79,62,47,1008,1007,1006,10,10,10,32,21,,0.00,3,,25<br />
2004-8-5,32,28,24,26,24,23,94,78,62,1009,1008,1005,10,9,1,23,10,,0.00,5,Rain-Thunderstorm,17<br />
2004-8-6,34,29,24,25,24,22,100,77,52,1010,1008,1006,10,10,8,19,5,,0.00,4,Thunderstorm,167<br />
2004-8-7,34,29,24,24,23,21,94,73,52,1011,1009,1006,10,10,10,19,10,,0.00,5,Thunderstorm,83<br />
2004-8-8,35,30,25,25,24,21,94,74,46,1010,1008,1006,10,10,10,16,8,,0.00,4,Rain-Thunderstorm,89<br />
2004-8-9,35,30,25,24,23,22,94,71,47,1010,1009,1006,10,10,10,23,10,,0.00,3,,351<br />
2004-8-10,33,29,25,25,24,22,89,76,59,1010,1008,1005,10,10,3,23,10,,0.00,4,Thunderstorm,18<br />
2004-8-11,35,29,23,26,23,21,94,72,49,1011,1009,1007,10,10,10,27,10,,0.00,4,,83<br />
2004-8-12,35,30,26,25,23,20,94,70,47,1012,1009,1007,10,10,10,19,6,,0.00,3,,56<br />
2004-8-13,35,30,26,26,23,2,94,70,21,1010,1009,1006,10,10,10,19,10,,0.00,3,Thunderstorm,66<br />
2004-8-14,36,31,26,25,24,21,89,70,41,1009,1008,1006,10,10,10,21,6,,0.00,2,,22<br />
2004-8-15,36,31,26,26,23,16,89,67,44,1011,1008,1007,10,10,10,26,13,,0.00,4,Thunderstorm,11<br />
2004-8-16,34,30,26,25,23,22,83,68,55,1010,1009,1006,10,10,10,16,10,,0.00,5,,34<br />
2004-8-17,36,30,25,24,23,21,83,67,47,1009,1007,1005,10,10,10,29,11,,0.00,2,Thunderstorm,4<br />
2004-8-18,35,30,26,24,23,22,79,66,49,1009,1008,1006,10,10,10,27,10,,0.00,4,Thunderstorm,28<br />
2004-8-19,36,31,26,25,24,23,89,72,50,1010,1009,1007,10,10,10,21,11,,0.00,4,Thunderstorm,40<br />
2004-8-20,35,30,26,25,23,21,89,69,44,1011,1009,1007,10,10,10,27,10,,0.00,5,Thunderstorm,5<br />
2004-8-21,34,29,24,24,23,21,100,74,49,1012,1009,1007,10,10,8,26,11,,0.00,5,Rain-Thunderstorm,21<br />
2004-8-22,33,28,24,25,24,22,100,77,59,1011,1009,1007,10,10,10,19,6,,0.00,4,,68<br />
2004-8-23,35,30,25,25,23,21,94,72,44,1010,1008,1006,10,10,10,24,5,,0.00,1,,19<br />
2004-8-24,34,30,26,24,23,22,79,68,52,1010,1008,1006,10,10,10,26,10,,0.00,4,,46<br />
2004-8-25,35,31,27,25,24,22,89,70,47,1012,1009,1007,10,10,10,26,13,,0.00,4,,7<br />
2004-8-26,35,30,26,26,23,22,100,73,47,1011,1009,1007,10,10,10,27,8,,0.00,4,Thunderstorm,34<br />
2004-8-27,34,29,25,29,24,23,89,74,56,1011,1009,1007,10,10,10,14,8,,0.00,4,,35<br />
2004-8-28,35,30,25,24,22,15,89,66,44,1015,1008,1006,10,10,10,23,10,,0.00,3,,54<br />
2004-8-29,33,29,26,26,24,23,89,76,55,1010,1008,1006,10,10,10,27,8,,0.00,5,,45<br />
2004-8-30,33,29,26,26,24,23,94,75,55,1010,1009,1006,10,10,10,23,8,,0.00,4,Thunderstorm,49<br />
2004-8-31,34,29,25,26,24,23,94,77,56,1010,1009,1007,10,10,9,14,10,,0.00,5,Thunderstorm,358<br />
2004-9-1,34,29,25,26,24,22,94,77,55,1012,1008,1005,10,10,10,19,5,,0.00,4,Thunderstorm,29<br />
2004-9-2,37,31,26,26,24,22,89,69,44,1009,1006,1003,10,10,10,14,8,,0.00,2,,272<br />
2004-9-3,36,31,27,26,25,24,94,71,50,1007,1006,1003,10,10,10,13,6,,0.00,3,,79<br />
2004-9-4,30,27,24,26,23,21,89,76,62,1010,1007,1006,10,10,10,23,13,,0.00,5,Rain-Thunderstorm,157<br />
2004-9-5,32,28,24,25,22,2,89,72,24,1010,1008,1006,10,10,10,21,5,,0.00,5,Thunderstorm,149<br />
2004-9-6,33,29,25,25,24,22,94,74,55,1009,1007,1005,10,10,10,11,3,,0.00,4,Thunderstorm,81<br />
2004-9-7,33,29,25,25,23,22,89,78,55,1008,1007,1005,10,10,10,13,8,,0.00,5,Thunderstorm,12<br />
2004-9-8,33,28,24,25,23,20,100,73,46,1008,1007,1005,10,10,10,23,10,,0.00,5,Thunderstorm,7<br />
2004-9-9,32,28,24,23,23,22,94,75,58,1011,1007,1004,10,10,10,16,8,,0.00,5,Thunderstorm,152<br />
2004-9-10,32,27,22,25,23,21,94,77,58,1010,1008,1006,10,10,6,19,6,,0.00,6,Thunderstorm,95<br />
2004-9-11,32,27,23,24,23,21,100,81,62,1010,1008,1006,10,10,7,23,8,,0.00,6,Thunderstorm,180<br />
2004-9-12,32,28,24,25,24,23,94,81,62,1011,1009,1007,10,10,10,13,6,,0.00,4,,148<br />
2004-9-13,33,29,25,26,24,22,100,76,52,1013,1008,1005,10,10,10,11,3,,0.00,4,,132<br />
