
AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-2-13,17,14,11,8,7,3,77,59,31,1028,1026,1023,10,10,10,34,19,50,0.25,6,,128<br />
2009-2-14,19,14,9,9,7,5,87,59,31,1027,1023,1018,10,10,10,26,13,,0.00,6,,140<br />
2009-2-15,21,17,13,12,11,8,94,67,39,1020,1017,1015,31,11,10,34,16,50,0.25,6,Rain,138<br />
2009-2-16,20,17,13,12,9,3,82,63,23,1022,1020,1017,31,10,5,34,19,52,0.00,6,Rain,139<br />
2009-2-17,20,15,10,10,8,7,88,61,31,1021,1018,1014,10,10,10,27,14,,0.00,5,,130<br />
2009-2-18,24,19,15,13,11,9,77,56,30,1018,1012,1007,10,10,10,21,13,,0.00,5,,145<br />
2009-2-19,31,21,11,14,9,-1,94,55,6,1012,1008,1004,19,11,10,26,10,,0.00,4,,334<br />
2009-2-20,30,20,11,14,11,4,100,62,12,1014,1012,1009,31,11,3,21,5,,0.00,4,Fog,118<br />
2009-2-21,27,20,13,13,12,10,94,62,26,1019,1014,1010,31,12,10,32,10,29,0.00,6,,89<br />
2009-2-22,27,19,11,14,12,7,94,62,19,1020,1017,1013,31,11,9,24,8,,0.00,5,,77<br />
2009-2-23,30,22,13,17,14,9,94,67,24,1018,1015,1011,31,10,6,34,11,50,1.02,4,Rain-Thunderstorm,9<br />
2009-2-24,32,22,12,15,7,-8,100,51,4,1018,1015,1011,19,10,10,37,11,63,0.00,1,Fog,332<br />
2009-2-25,32,22,12,13,7,-21,94,55,4,1021,1016,1010,31,12,10,29,8,50,0.00,5,,97<br />
2009-2-26,26,18,11,12,8,3,94,57,16,1022,1020,1016,31,12,10,26,10,,0.00,3,,90<br />
2009-2-27,29,22,15,12,9,5,72,46,15,1021,1016,1011,31,11,10,24,8,,0.00,7,,47<br />
2009-2-28,35,24,13,13,7,-14,82,47,4,1014,1010,1003,31,14,10,34,10,48,0.00,,,6<br />
2009-3-1,29,22,15,14,12,5,88,60,14,1016,1011,1008,31,12,10,24,8,,0.00,6,,70<br />
2009-3-2,26,21,16,14,12,8,82,60,26,1019,1016,1013,31,12,10,27,11,,0.00,6,,86<br />
2009-3-3,26,21,16,14,13,11,88,61,28,1019,1016,1010,31,12,10,13,8,,0.00,7,Rain,101<br />
2009-3-4,24,19,14,17,2,-11,73,34,5,1013,1011,1007,26,10,8,39,19,53,0.00,5,Rain,295<br />
2009-3-5,22,17,11,3,0,-3,54,32,11,1012,1010,1008,10,10,10,37,21,47,0.00,2,,289<br />
2009-3-6,24,14,5,8,1,-4,81,43,9,1015,1012,1009,31,14,10,27,10,,0.00,1,,34<br />
2009-3-7,27,18,9,12,6,-3,87,52,7,1017,1014,1010,31,13,10,27,8,,0.00,6,,1<br />
2009-3-8,24,18,13,12,11,9,88,65,32,1023,1019,1016,31,11,10,34,11,,0.00,5,,99<br />
2009-3-9,26,20,14,14,11,10,77,61,30,1024,1021,1017,31,10,10,21,8,,0.00,6,,84<br />
2009-3-10,26,19,12,14,12,9,94,63,24,1024,1022,1019,31,11,10,29,11,,0.00,6,,86<br />
2009-3-11,25,19,14,13,10,5,88,57,19,1026,1024,1020,10,10,10,26,14,,0.00,5,,91<br />
2009-3-12,28,22,16,20,12,7,100,57,19,1024,1021,1016,26,10,10,21,8,,0.00,6,,67<br />
2009-3-13,25,21,17,19,15,12,100,71,37,1020,1018,1015,31,10,10,21,8,40,0.00,6,,357<br />
2009-3-14,26,19,13,16,14,11,100,79,28,1018,1013,1008,31,9,0,29,6,,8.89,4,Fog-Rain-Thunderstorm,336<br />
2009-3-15,20,16,11,15,3,-4,95,47,11,1015,1011,1009,10,10,10,29,16,47,0.00,6,,318<br />
2009-3-16,22,14,6,5,3,1,81,46,17,1014,1012,1008,10,10,10,29,13,42,0.00,1,,314<br />
2009-3-17,24,14,4,8,4,0,93,52,14,1018,1014,1011,10,10,10,26,6,,0.00,,,22<br />
2009-3-18,27,17,7,10,5,-5,93,53,9,1020,1017,1013,31,12,10,23,6,,0.00,2,,9<br />
2009-3-19,28,18,9,7,3,-3,76,42,8,1019,1016,1014,10,10,10,24,3,,0.00,,,288<br />
2009-3-20,30,19,8,12,6,3,82,42,11,1020,1018,1014,31,13,10,27,8,,0.00,3,,94<br />
2009-3-21,29,19,9,13,6,-1,82,45,9,1021,1018,1014,10,10,10,24,8,,0.00,1,,70<br />
2009-3-22,30,20,10,13,10,5,94,60,16,1019,1017,1013,26,12,10,27,8,,0.00,3,Fog,3<br />
2009-3-23,31,20,10,11,8,3,88,51,12,1019,1016,1013,31,12,10,32,6,,0.00,3,,353<br />
2009-3-24,31,21,11,11,8,3,82,46,10,1019,1017,1015,10,10,10,32,8,,0.00,3,,322<br />
2009-3-25,30,22,14,11,8,4,67,41,12,1022,1020,1017,31,13,10,40,11,60,0.00,6,,320<br />
2009-3-26,27,19,12,14,11,8,88,60,24,1023,1021,1018,31,11,6,47,8,60,0.51,3,Rain,339<br />
2009-3-27,25,19,13,14,11,6,94,66,20,1026,1024,1021,31,10,6,27,8,,0.25,5,,76<br />
2009-3-28,27,20,13,12,9,6,82,54,18,1026,1024,1020,31,12,10,16,8,,0.00,6,,38<br />
2009-3-29,29,19,9,12,8,-5,94,54,5,1025,1022,1019,31,13,10,26,6,,0.00,1,Fog,101<br />
2009-3-30,24,17,10,11,9,6,87,57,29,1027,1025,1022,31,11,10,26,11,,0.00,4,,126<br />
2009-3-31,22,19,15,15,10,7,94,63,27,1027,1025,1022,26,10,3,34,14,52,0.51,5,Rain,144<br />
2009-4-1,20,18,15,16,13,11,88,73,49,1026,1025,1022,31,10,3,27,14,,0.76,6,Rain,133<br />
2009-4-2,23,19,15,16,14,13,94,76,49,1026,1024,1022,31,10,3,21,11,,0.00,7,Rain,122<br />
2009-4-3,28,21,14,16,14,11,96,70,26,1024,1019,1013,31,11,0,39,10,52,18.03,6,,358<br />
2009-4-4,21,16,12,16,11,5,94,70,26,1022,1018,1014,31,12,10,27,14,,0.00,4,,19<br />
2009-4-5,22,16,11,10,7,3,94,59,22,1022,1018,1014,31,11,10,29,10,,0.00,5,,351<br />
2009-4-6,20,13,7,8,6,3,87,61,22,1024,1020,1017,31,12,10,26,6,,0.00,4,,91<br />
2009-4-7,21,14,7,7,3,-4,82,49,11,1028,1025,1023,10,10,10,14,10,,0.00,4,,151<br />
2009-4-8,22,14,6,10,6,2,88,61,17,1028,1026,1024,10,10,10,21,6,,0.00,2,,104<br />
2009-4-9,23,16,8,11,8,2,94,63,16,1026,1024,1021,10,10,10,16,5,,0.00,3,,13<br />
2009-4-10,21,14,9,12,11,8,100,78,40,1025,1023,1021,31,12,9,23,5,,0.51,5,Rain,24<br />
2009-4-11,23,16,8,14,11,7,100,78,34,1027,1025,1022,31,10,5,35,6,47,6.10,5,Fog-Rain-Thunderstorm,40<br />
2009-4-12,23,18,12,14,11,6,100,72,22,1025,1023,1021,31,10,8,16,5,,0.00,4,Fog,336<br />
2009-4-13,20,14,9,13,11,8,94,77,47,1025,1022,1019,31,11,9,24,6,,23.11,6,Rain,122<br />
2009-4-14,21,17,13,15,13,10,100,83,48,1019,1015,1012,10,9,1,14,6,,0.51,5,Rain-Thunderstorm,275<br />
2009-4-15,23,15,7,11,6,-1,100,58,17,1014,1011,1006,10,9,3,58,16,80,0.00,2,Fog,298<br />
2009-4-16,18,11,3,3,1,-3,87,50,14,1016,1014,1012,19,11,10,29,10,,0.00,,,1<br />
2009-4-17,21,12,3,8,3,1,87,59,19,1021,1017,1015,31,10,10,23,5,,0.00,1,,68<br />
2009-4-18,22,13,6,9,7,3,100,68,18,1023,1021,1019,31,11,10,16,5,,0.00,1,,159<br />
2009-4-19,19,13,7,9,8,6,93,70,37,1023,1022,1021,31,10,6,27,10,,0.00,4,,134<br />
2009-4-20,17,12,8,7,6,4,82,62,35,1024,1023,1021,10,10,10,34,11,48,0.00,6,,140<br />
2009-4-21,17,13,9,9,7,4,88,67,35,1026,1024,1023,10,10,10,26,13,,0.00,5,,146<br />
2009-4-22,17,12,7,10,8,6,94,73,39,1027,1025,1023,10,10,10,24,10,,0.00,5,,132<br />
2009-4-23,19,14,9,11,8,5,100,73,28,1024,1021,1016,10,10,3,19,5,,0.00,5,Fog,30<br />
2009-4-24,17,12,7,13,9,6,100,85,49,1016,1008,1002,31,10,3,72,8,97,5.08,7,Fog-Rain,352<br />
2009-4-25,14,12,11,11,9,7,94,82,55,1004,1002,999,26,10,4,39,31,61,9.91,7,Rain,328<br />
2009-4-26,13,9,5,10,3,1,94,68,43,1008,1003,999,31,10,3,50,32,71,3.05,5,Rain,305<br />
2009-4-27,10,8,5,4,2,1,81,66,48,1015,1012,1007,31,12,10,32,21,40,0.00,6,,319<br />
2009-4-28,14,10,6,7,4,0,93,69,29,1022,1016,1013,31,11,10,27,18,,0.00,5,Rain,310<br />
2009-4-29,13,7,2,3,-1,-3,81,58,24,1023,1021,1019,10,10,10,14,6,,0.00,6,,114<br />
2009-4-30,16,9,3,5,2,0,93,63,24,1024,1021,1020,10,10,10,14,6,,0.00,4,,146<br />
2009-5-1,16,8,1,7,3,1,100,78,31,1026,1023,1021,31,8,0,24,5,,0.00,4,Fog,35<br />
2009-5-2,18,9,1,8,4,1,100,69,26,1027,1025,1023,31,10,10,13,3,,0.00,3,,60<br />
2009-5-3,18,11,4,7,6,3,100,70,26,1030,1027,1025,31,11,9,10,5,,0.00,3,Fog-Tornado,36<br />
2009-5-4,19,10,1,8,4,1,100,73,24,1031,1028,1026,31,11,1,11,3,,0.00,1,Fog,351<br />
2009-5-5,18,11,4,8,6,3,93,69,28,1033,1030,1028,19,10,10,13,8,,0.00,5,Fog,95<br />
2009-5-6,17,10,4,9,6,3,100,82,33,1030,1027,1024,19,6,0,14,5,,0.00,6,Fog,70<br />
2009-5-7,17,8,-1,7,4,0,100,75,34,1027,1025,1023,26,11,4,10,3,,0.25,1,Fog,124<br />
2009-5-8,17,10,3,4,3,-1,93,65,20,1030,1027,1025,31,11,10,14,5,,0.00,1,,106<br />
2009-5-9,20,10,0,6,3,-1,100,69,24,1027,1024,1021,19,10,10,14,3,,0.00,2,Fog,348<br />
2009-5-10,16,10,3,6,4,2,93,70,32,1027,1025,1023,31,11,10,21,6,,0.00,2,,98<br />
2009-5-11,17,9,1,6,3,-1,100,69,28,1027,1024,1021,31,11,10,10,5,,0.00,4,Fog,320<br />
2009-5-12,17,9,2,5,3,1,100,69,27,1023,1020,1018,31,11,10,14,5,,0.00,3,,354<br />
2009-5-13,16,8,-1,4,2,-1,100,67,25,1018,1016,1014,31,11,8,29,10,,0.00,1,Fog,324<br />
2009-5-14,14,11,7,5,3,1,76,57,36,1014,1013,1012,10,10,10,37,19,58,0.00,6,,310<br />
2009-5-15,14,12,9,8,6,3,82,64,46,1014,1012,1010,10,10,10,40,24,61,0.00,6,,309<br />
2009-5-16,16,12,8,10,6,2,94,67,32,1016,1010,1007,14,9,3,40,32,60,0.00,6,Rain,313<br />
2009-5-17,16,8,0,3,2,0,93,67,28,1023,1019,1016,31,11,10,14,10,,0.00,1,,4<br />
2009-5-18,17,8,0,7,3,-1,93,71,36,1027,1024,1022,31,11,10,21,6,,0.00,2,,105<br />
2009-5-19,17,10,4,9,7,4,100,78,45,1026,1024,1021,31,11,8,24,8,35,0.00,5,Rain,118<br />
2009-5-20,15,11,7,7,7,6,93,74,45,1026,1024,1022,31,12,10,26,10,,0.00,6,,140<br />
2009-5-21,16,12,7,9,7,4,94,74,35,1027,1025,1024,31,11,6,29,13,,0.25,6,,135<br />
2009-5-22,15,12,10,11,9,7,100,83,55,1027,1025,1023,31,10,5,29,13,,0.51,6,Rain,140<br />
2009-5-23,17,13,10,9,8,7,94,69,41,1027,1025,1023,31,11,6,29,14,,0.00,5,,120<br />
2009-5-24,17,12,7,9,8,6,94,73,39,1029,1027,1025,31,11,10,21,10,,0.00,6,,111<br />
2009-5-25,17,11,6,8,7,6,100,77,39,1028,1025,1022,31,11,10,21,5,,0.00,6,,351<br />
2009-5-26,14,9,5,11,9,5,94,87,71,1023,1021,1020,31,12,10,19,5,,0.00,6,,21<br />
2009-5-27,16,10,4,11,8,2,100,78,40,1022,1020,1018,19,10,5,14,6,,0.00,5,Fog,339<br />
2009-5-28,14,8,3,6,3,0,100,73,37,1024,1021,1020,31,11,0,13,5,,0.00,5,Fog,133<br />
2009-5-29,12,7,2,4,1,-2,81,62,38,1027,1025,1023,31,10,10,24,11,,0.00,5,,147<br />
2009-5-30,13,7,1,5,3,0,93,70,43,1033,1030,1027,10,10,10,24,10,,0.00,4,,134<br />
2009-5-31,14,9,5,9,6,2,100,81,39,1036,1033,1032,31,10,4,21,10,,0.51,6,Rain,141<br />
2009-6-1,13,9,6,7,6,4,93,76,47,1035,1032,1030,19,10,10,14,6,,0.00,7,,122<br />
2009-6-2,16,11,6,9,7,6,100,79,53,1032,1029,1027,31,10,10,23,8,,0.25,6,,116<br />
2009-6-3,14,11,9,12,10,8,100,92,82,1029,1024,1021,31,10,4,16,5,,7.87,7,Rain,125<br />
2009-6-4,13,10,7,11,10,7,100,94,78,1024,1019,1016,19,7,0,8,2,,0.51,7,Fog-Rain,61<br />
2009-6-5,15,11,8,11,8,4,100,84,44,1017,1015,1013,31,10,3,13,5,,1.02,6,Rain,331<br />
2009-6-6,12,7,1,6,4,2,100,84,56,1016,1012,1009,19,8,0,27,6,,0.51,6,Fog,342<br />
2009-6-7,11,8,4,8,6,3,100,83,58,1010,1007,1005,31,10,6,26,10,,3.05,6,Rain,338<br />
2009-6-8,12,9,7,6,5,3,87,76,47,1011,1008,1007,26,10,6,27,21,,0.51,6,Rain,324<br />
2009-6-9,9,7,4,4,2,0,87,72,52,1011,1009,1007,26,10,9,35,24,50,2.03,5,Rain,328<br />
2009-6-10,9,4,-1,2,-4,-7,87,55,22,1021,1013,1008,10,10,10,27,16,47,0.00,3,,280<br />
2009-6-11,8,1,-6,0,-3,-7,100,77,38,1024,1021,1019,10,10,10,11,3,,0.25,1,,23<br />
2009-6-12,4,1,-2,2,1,-3,100,93,76,1025,1023,1020,14,7,0,13,3,,0.00,8,Fog,307<br />
2009-6-13,11,6,1,2,0,-4,100,77,24,1021,1016,1013,10,9,3,24,6,,0.00,7,Fog,328<br />
2009-6-14,14,6,-2,6,2,-1,100,76,31,1016,1012,1010,26,10,10,21,5,,0.25,4,Fog-Rain,340<br />
2009-6-15,12,7,1,5,3,1,100,85,39,1017,1013,1011,31,8,0,13,5,,0.00,5,Fog,3<br />
2009-6-16,13,7,1,5,3,1,100,74,43,1028,1022,1017,10,10,10,24,6,,0.00,4,,148<br />
2009-6-17,14,8,2,5,3,1,93,75,36,1031,1028,1026,31,10,10,14,5,,0.00,4,,124<br />
2009-6-18,12,6,-1,6,3,-2,100,80,45,1032,1030,1028,10,10,10,14,5,,0.00,5,Fog,144<br />
2009-6-19,14,7,-1,5,2,-1,100,78,29,1033,1030,1028,14,10,3,23,5,,0.00,3,Fog,81<br />
2009-6-20,14,7,0,9,6,0,100,81,44,1030,1026,1023,19,10,10,19,5,,0.51,6,Fog,73<br />
2009-6-21,14,11,9,11,9,8,100,89,60,1025,1022,1020,31,9,2,11,5,,2.03,7,Fog-Rain,96<br />
2009-6-22,13,8,4,8,6,4,100,95,67,1022,1020,1018,31,5,0,10,5,,0.25,6,Fog,63<br />
2009-6-23,11,7,3,7,6,3,100,96,72,1022,1019,1017,14,5,0,10,3,,0.25,7,Fog,128<br />
2009-6-24,13,6,-1,6,3,0,100,86,46,1019,1015,1011,31,8,0,19,3,,0.00,5,Fog-Rain,310<br />
2009-6-25,12,7,1,4,2,0,93,74,35,1015,1013,1011,10,10,10,26,10,,0.00,4,,333<br />
2009-6-26,12,8,3,5,4,3,100,81,42,1014,1011,1008,26,10,10,13,8,,0.00,5,,53<br />
2009-6-27,15,10,5,7,5,3,93,72,38,1010,1007,1004,31,11,10,13,5,,0.76,7,,104<br />
2009-6-28,13,10,8,9,7,5,100,85,55,1010,1006,1004,31,9,2,23,6,,0.00,7,Fog-Rain,333<br />
2009-6-29,13,9,6,9,7,4,88,80,60,1013,1011,1009,31,11,10,29,18,,0.00,5,Rain,329<br />
2009-6-30,17,12,8,9,8,6,93,76,43,1013,1008,1004,26,10,5,40,24,72,9.91,6,Rain,345<br />
2009-7-1,13,10,7,9,5,3,94,73,45,1010,1006,1004,31,11,6,42,29,69,0.25,4,,314<br />
2009-7-2,11,8,6,6,4,2,87,76,56,1009,1006,1004,31,11,6,39,26,63,3.05,6,Rain,325<br />
2009-7-3,11,8,5,5,2,-1,93,66,42,1011,1005,1001,10,10,10,32,23,50,0.00,3,,295<br />
2009-7-4,11,7,3,5,2,-1,81,67,53,1014,1012,1010,31,10,5,39,21,,0.00,2,,318<br />
2009-7-5,11,6,1,4,1,-3,93,65,29,1021,1016,1012,10,10,10,21,13,,0.00,2,,351<br />
2009-7-6,9,3,-3,3,0,-3,100,86,47,1023,1020,1018,31,7,0,11,5,,0.25,6,Fog,24<br />
2009-7-7,11,3,-3,0,-2,-4,100,68,25,1029,1025,1022,10,10,5,23,10,42,0.00,1,,124<br />
2009-7-8,11,4,-2,5,2,-3,100,81,58,1032,1029,1028,31,11,8,21,5,,0.00,5,Rain,91<br />
2009-7-9,13,7,1,6,3,1,100,81,43,1033,1030,1028,31,11,10,19,5,,0.00,5,Rain,110<br />
2009-7-10,13,7,1,7,4,0,100,83,39,1031,1027,1023,31,11,6,16,5,,0.00,6,Rain,60<br />
2009-7-11,12,8,4,7,5,2,100,81,38,1025,1020,1015,31,11,10,16,5,,0.00,6,,354<br />
2009-7-12,14,10,6,7,6,4,93,71,44,1016,1011,1008,31,10,10,45,16,61,0.00,4,,336<br />
2009-7-13,12,8,4,6,3,2,87,71,43,1009,1006,1005,31,10,10,32,21,53,0.00,3,Rain,327<br />
2009-7-14,10,7,3,4,3,2,93,80,58,1009,1006,1004,31,10,9,26,18,,0.00,4,Rain,335<br />
2009-7-15,11,4,-2,5,2,-2,100,83,38,1013,1009,1008,31,10,5,10,5,,0.00,6,Fog-Rain,67<br />
2009-7-16,10,4,-2,3,1,-2,100,79,43,1017,1013,1011,10,10,10,27,5,,0.00,6,Rain,188<br />
2009-7-17,13,8,2,3,2,0,87,67,35,1023,1020,1017,10,10,10,26,10,,0.00,2,,197<br />
2009-7-18,11,3,-4,4,1,-4,100,80,41,1024,1020,1018,14,8,0,26,6,,0.00,3,Fog,325<br />
2009-7-19,13,7,1,4,2,1,87,67,38,1024,1021,1019,10,10,10,26,14,,0.00,3,,344<br />
2009-7-20,13,7,1,4,2,0,87,65,37,1025,1022,1019,10,10,10,34,14,,0.00,1,,330<br />
2009-7-21,16,7,-1,4,2,-1,94,70,27,1023,1018,1013,10,10,10,24,6,,0.00,3,,9<br />
2009-7-22,17,10,4,9,7,3,93,78,39,1015,1009,1005,31,11,5,50,16,72,6.10,5,Rain,323<br />
2009-7-23,10,6,1,5,3,0,100,82,53,1024,1015,1007,31,11,6,27,14,50,3.05,5,Rain,311<br />
2009-7-24,11,3,-3,3,0,-4,100,78,46,1028,1025,1023,10,10,10,26,8,,0.25,1,Fog,350<br />
2009-7-25,11,4,-3,2,-1,-3,100,68,31,1027,1023,1020,10,10,10,24,11,,0.00,,,2<br />
2009-7-26,11,4,-1,6,3,-2,95,84,54,1022,1016,1012,19,10,8,26,6,,5.08,6,Rain,324<br />
2009-7-27,12,6,-1,5,2,-1,100,82,39,1022,1016,1013,31,8,0,34,13,47,0.25,3,Fog,319<br />
2009-7-28,12,9,5,6,4,1,93,72,40,1024,1021,1019,10,10,10,32,19,,0.00,4,,329<br />
2009-7-29,13,8,3,6,4,2,93,75,46,1026,1024,1022,10,10,10,27,16,,0.00,2,,348<br />
2009-7-30,12,6,0,5,2,0,100,83,43,1026,1023,1019,19,7,0,29,10,,0.00,6,Fog,326<br />
2009-7-31,14,8,2,7,4,0,93,69,40,1024,1020,1017,31,10,10,29,18,,0.00,4,,319<br />
2009-8-1,13,6,-2,4,2,-2,100,71,36,1028,1024,1022,10,10,10,32,11,40,0.25,1,,341<br />
2009-8-2,12,5,-2,6,2,-1,100,82,50,1029,1025,1022,10,8,1,29,10,,0.00,5,Fog,344<br />
2009-8-3,16,9,2,4,2,-6,93,61,13,1025,1020,1017,10,10,10,39,23,60,0.00,4,,320<br />
2009-8-4,13,6,-1,3,1,-1,100,72,28,1024,1020,1016,31,11,10,32,10,47,0.00,3,,316<br />
2009-8-5,13,6,-2,6,2,-2,100,78,47,1024,1021,1020,31,10,4,19,6,,0.00,5,Fog,15<br />
2009-8-6,15,9,4,6,4,2,93,68,33,1024,1020,1018,31,10,10,27,11,,0.00,6,,345<br />
2009-8-7,14,8,3,4,2,-1,87,59,28,1021,1014,1009,10,10,10,47,14,80,0.00,3,Rain,313<br />
2009-8-8,13,4,-4,-2,-4,-7,86,55,14,1025,1022,1020,10,10,10,24,10,,0.00,,,56<br />
2009-8-9,13,4,-5,-1,-2,-6,93,68,25,1022,1019,1017,10,10,10,13,3,,0.00,,,344<br />
2009-8-10,14,6,-3,3,-1,-5,86,65,23,1020,1017,1015,10,10,10,16,3,,0.00,6,,351<br />
2009-8-11,15,9,3,8,5,1,100,82,58,1017,1013,1009,31,10,4,27,5,,11.94,5,Fog-Rain-Hail-Thunderstorm,124<br />
2009-8-12,13,8,2,6,4,2,100,78,46,1013,1011,1009,31,11,10,32,11,,0.00,5,Rain,337<br />
2009-8-13,15,10,5,7,4,2,93,70,34,1018,1014,1012,31,12,10,29,16,,0.00,2,,329<br />
2009-8-14,14,8,1,7,4,1,100,82,45,1022,1018,1016,26,7,0,26,8,,0.25,4,Fog,51<br />
2009-8-15,17,8,-1,6,3,-1,100,78,36,1021,1018,1016,10,7,0,26,6,,0.00,4,Fog,34<br />
2009-8-16,14,7,-1,8,4,-1,100,76,37,1020,1013,1009,26,10,7,32,6,47,1.02,5,Fog-Rain,337<br />
