
PHT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-4-25,34,30,26,26,25,24,89,72,56,1011,1009,1006,10,10,10,14,8,,0.00,5,,60<br />
2003-4-26,34,29,25,25,24,24,94,71,56,1010,1008,1005,10,10,10,11,6,,0.00,3,,71<br />
2003-4-27,34,29,25,26,25,23,89,72,63,1009,1007,1005,10,10,10,14,8,,0.00,5,,33<br />
2003-4-28,34,29,24,26,25,23,94,71,59,1009,1008,1005,10,10,10,14,8,,0.00,2,,23<br />
2003-4-29,34,30,26,27,26,24,94,80,63,1009,1008,1005,10,10,10,14,8,,0.00,4,Thunderstorm,45<br />
2003-4-30,32,29,26,27,26,25,100,80,66,1010,1008,1005,10,10,10,14,6,,0.00,4,,155<br />
2003-5-1,32,29,27,26,26,25,94,77,66,1009,1007,1005,10,10,10,11,6,,0.00,4,,199<br />
2003-5-2,31,28,26,27,26,24,94,84,70,1010,1008,1006,10,9,6,11,8,,0.00,5,Rain-Thunderstorm,69<br />
2003-5-3,32,28,25,27,26,24,94,81,66,1010,1008,1006,10,10,10,11,5,,0.00,3,,182<br />
2003-5-4,31,28,25,26,25,25,100,84,70,1010,1009,1009,10,10,10,8,5,,0.00,5,,250<br />
2003-5-5,32,29,27,27,26,25,89,78,66,1010,1008,1005,10,10,10,19,8,,0.00,4,,168<br />
2003-5-6,32,29,27,27,26,25,94,80,70,1010,1008,1006,10,10,10,19,8,,0.00,4,,195<br />
2003-5-7,30,28,26,26,26,25,94,84,79,1011,1009,1006,10,10,8,14,6,,0.00,6,Rain-Thunderstorm,189<br />
2003-5-8,33,29,25,26,26,25,100,79,66,1010,1007,1005,10,10,10,11,6,,0.00,3,,44<br />
2003-5-9,32,29,26,27,26,25,94,83,70,1010,1008,1006,10,10,10,14,10,,0.00,7,Thunderstorm,20<br />
2003-5-10,31,28,25,27,25,22,94,83,74,1010,1008,1006,10,10,10,11,5,,0.00,7,,38<br />
2003-5-11,30,28,25,26,24,23,94,88,79,1011,1010,1008,10,8,3,14,10,,0.00,7,Rain-Thunderstorm,12<br />
2003-5-12,32,27,23,26,24,22,94,76,66,1011,1008,1006,10,10,10,14,8,,0.00,5,,18<br />
2003-5-13,31,28,26,26,26,25,94,82,70,1009,1007,1006,10,10,8,11,6,,0.00,6,Rain,44<br />
2003-5-14,33,29,25,26,26,24,100,81,66,1009,1007,1005,10,10,8,19,8,,0.00,5,Rain-Thunderstorm,24<br />
2003-5-15,33,29,25,26,25,23,94,83,66,1009,1008,1007,10,9,2,11,8,,0.00,5,Thunderstorm,51<br />
2003-5-16,30,28,26,26,25,24,89,81,70,1010,1008,1006,10,10,8,19,6,,0.00,6,,35<br />
2003-5-17,25,25,25,25,24,24,100,97,94,1010,1008,1006,10,6,3,11,2,,0.00,8,Rain,31<br />
2003-5-18,27,26,24,25,24,24,100,90,84,1009,1008,1007,10,9,8,3,2,,0.00,8,,60<br />
2003-5-19,30,27,24,26,25,23,94,83,74,1010,1009,1008,10,10,10,14,5,,0.00,7,,207<br />
2003-5-20,32,28,25,26,25,24,94,77,66,1012,1011,1010,10,10,10,11,3,,0.00,7,,61<br />
2003-5-21,32,30,29,26,25,24,84,73,66,1012,1010,1007,10,10,10,19,8,,0.00,3,,190<br />
2003-5-22,32,30,28,28,25,22,84,71,55,1012,1009,1007,10,10,10,11,6,,0.00,5,,137<br />
2003-5-23,33,30,27,26,25,23,84,71,62,1011,1009,1007,10,10,10,11,6,,0.00,4,Thunderstorm,193<br />
2003-5-24,34,29,25,27,26,24,94,76,59,1010,1009,1007,10,10,10,11,5,,0.00,6,,190<br />
2003-5-25,32,28,25,26,25,24,94,78,66,1011,1009,1007,10,10,10,19,16,74,0.00,2,,187<br />
2003-5-26,33,31,29,27,26,24,84,72,62,1011,1009,1007,10,10,10,14,11,,0.00,5,,192<br />
2003-5-27,32,28,25,26,25,24,94,76,66,1008,1006,1005,10,10,10,19,8,,0.00,6,,195<br />
2003-5-28,32,29,27,27,26,24,89,79,70,1008,1007,1005,10,10,10,19,11,,0.00,6,,200<br />
2003-5-29,32,29,26,27,26,24,94,80,74,1010,1008,1006,10,10,10,19,11,,0.00,6,,189<br />
2003-5-30,31,29,28,26,26,25,84,77,70,1011,1009,1007,10,10,10,29,13,,0.00,3,,188<br />
2003-5-31,32,29,27,27,26,24,89,78,70,1012,1010,1008,10,10,10,19,11,,0.00,3,,186<br />
2003-6-1,32,29,26,26,26,25,94,79,70,1012,1010,1008,10,10,10,23,16,,0.00,3,,191<br />
2003-6-2,31,28,25,26,25,24,94,82,70,1012,1010,1008,10,10,10,19,6,,0.00,2,,196<br />
2003-6-3,32,30,28,26,26,25,84,74,66,1012,1010,1009,10,10,10,19,11,,0.00,3,,199<br />
2003-6-4,37,31,25,25,24,22,94,72,50,1013,1011,1009,10,10,10,14,11,,0.00,2,,188<br />
2003-6-5,31,27,24,26,24,22,89,79,70,1013,1010,1007,10,10,10,19,6,,0.00,4,,198<br />
2003-6-6,32,28,25,26,26,24,94,77,66,1011,1009,1007,10,10,10,19,6,,0.00,4,,178<br />
2003-6-7,33,28,24,26,24,23,94,69,59,1011,1009,1007,10,10,10,19,8,,0.00,2,,102<br />
2003-6-8,32,28,25,26,25,24,94,75,66,1011,1009,1007,10,10,10,23,13,,0.00,3,,185<br />
2003-6-9,31,28,25,26,25,24,94,79,66,1011,1009,1007,10,10,10,19,6,,0.00,4,,191<br />
2003-6-10,32,28,25,26,25,24,94,77,66,1011,1009,1006,10,10,10,19,8,,0.00,4,Thunderstorm,208<br />
2003-6-11,32,28,24,25,24,23,100,79,59,1010,1009,1007,10,10,10,14,8,,0.00,4,Thunderstorm,188<br />
2003-6-12,31,28,25,25,24,24,94,84,70,1012,1010,1009,10,9,8,11,6,,0.00,6,Rain-Thunderstorm,22<br />
2003-6-13,29,27,24,25,24,23,100,87,79,1012,1010,1008,10,10,10,8,3,,0.00,8,,33<br />
2003-6-14,31,28,25,25,24,23,89,77,66,1009,1007,1005,10,10,10,11,6,,0.00,6,,150<br />
2003-6-15,28,27,25,26,24,24,94,90,84,1009,1007,1006,10,10,10,19,8,,0.00,6,,197<br />
2003-6-16,29,27,26,26,24,24,89,84,74,1010,1009,1008,10,10,10,23,10,,0.00,5,,193<br />
2003-6-17,31,28,25,26,26,24,94,81,70,1011,1010,1009,10,10,10,23,10,,0.00,5,,204<br />
2003-6-18,30,27,24,25,24,23,94,79,70,1012,1011,1009,10,10,10,14,8,,0.00,4,,169<br />
2003-6-19,31,28,25,25,24,23,89,76,70,1012,1009,1007,10,10,10,11,5,,0.00,4,,174<br />
2003-6-20,32,28,25,26,25,24,94,77,66,1011,1009,1007,10,10,10,14,8,,0.00,3,,148<br />
2003-6-21,32,29,26,25,24,24,94,81,66,1010,1008,1005,10,9,4,14,10,37,0.00,6,Rain-Thunderstorm,22<br />
2003-6-22,30,28,25,26,25,24,100,89,74,1010,1009,1008,10,10,6,19,10,,0.00,5,,199<br />
2003-6-23,31,27,24,25,24,23,100,83,70,1012,1010,1008,10,10,10,11,5,,0.00,5,Rain,174<br />
2003-6-24,32,28,24,26,25,23,94,83,66,1011,1010,1008,10,10,10,14,6,,0.00,6,Rain,32<br />
2003-6-25,31,27,24,26,24,23,100,81,66,1011,1009,1007,10,10,10,11,6,,0.00,4,,153<br />
2003-6-26,33,29,25,27,25,24,94,82,63,1011,1010,1008,10,10,8,11,6,,0.00,5,Rain,42<br />
2003-6-27,31,27,24,26,25,24,100,86,70,1011,1010,1008,10,9,8,8,5,,0.00,5,Rain,14<br />
2003-6-28,30,27,24,25,25,24,100,86,74,1011,1010,1009,10,8,6,14,10,,0.00,7,Rain-Thunderstorm,56<br />
2003-6-29,32,27,23,25,24,23,100,80,66,1011,1009,1008,10,10,10,11,6,,0.00,4,,53<br />
2003-6-30,32,28,24,25,24,23,100,79,66,1011,1009,1007,10,10,10,11,6,,0.00,3,,58<br />
2003-7-1,31,27,24,26,25,23,94,80,70,1011,1010,1008,10,10,10,8,6,,0.00,5,Rain,26<br />
2003-7-2,32,30,28,26,26,24,84,75,66,1011,1010,1008,10,10,10,19,10,,0.00,3,,159<br />
2003-7-3,32,28,25,25,24,21,94,73,59,1012,1010,1007,10,10,10,11,5,,0.00,4,,240<br />
2003-7-4,32,28,24,26,25,23,100,79,66,1010,1009,1007,10,10,10,14,6,,0.00,4,Rain,79<br />
2003-7-5,32,28,24,26,25,23,94,79,66,1011,1009,1007,10,10,10,19,6,,0.00,4,Rain,51<br />
2003-7-6,31,27,24,26,24,23,94,82,66,1010,1009,1007,10,9,6,14,6,,0.00,6,Rain,86<br />
2003-7-7,31,28,25,25,24,24,94,78,66,1010,1008,1007,10,10,10,19,5,,0.00,6,,199<br />
2003-7-8,31,27,24,25,24,23,100,81,62,1010,1009,1007,10,10,10,11,5,,0.00,6,,212<br />
2003-7-9,31,27,24,26,25,23,100,82,70,1011,1009,1007,10,10,10,11,8,,0.00,5,,167<br />
2003-7-10,32,28,24,26,24,23,100,81,66,1011,1009,1007,10,10,10,11,5,,0.00,5,,145<br />
2003-7-11,31,29,26,26,25,24,94,79,70,1011,1008,1006,10,10,6,11,6,,0.00,5,Rain-Thunderstorm,174<br />
2003-7-12,32,28,24,26,25,23,94,83,70,1010,1008,1006,10,10,10,11,5,,0.00,6,,210<br />
2003-7-13,32,27,23,26,24,22,94,77,62,1010,1008,1005,10,10,10,14,5,,0.00,3,,121<br />
2003-7-14,32,27,23,26,24,22,94,78,59,1009,1007,1006,10,10,10,11,5,,0.00,5,,96<br />
2003-7-15,32,28,25,26,26,24,94,80,70,1010,1008,1007,10,10,10,14,6,,0.00,7,Thunderstorm,200<br />
2003-7-16,30,28,25,25,25,24,94,80,74,1011,1009,1007,10,10,10,8,3,,0.00,7,,97<br />
2003-7-17,31,28,25,26,24,23,94,79,70,1009,1008,1006,10,10,10,11,5,,0.00,6,,183<br />
2003-7-18,32,29,26,25,24,24,89,77,62,1009,1008,1006,10,10,10,16,8,,0.00,5,,194<br />
2003-7-19,31,28,25,26,25,23,89,80,70,1009,1007,1006,10,9,6,11,3,,0.00,7,Rain-Thunderstorm,100<br />
2003-7-20,29,27,24,25,24,23,94,87,79,1009,1008,1006,10,10,10,13,2,,0.00,8,Rain,141<br />
2003-7-21,29,27,25,26,25,24,100,88,79,1007,1006,1005,10,10,10,14,6,,0.00,8,Rain,193<br />
2003-7-22,30,28,26,26,26,23,94,84,79,1009,1008,1007,10,10,10,19,11,,0.00,7,,193<br />
2003-7-23,31,29,27,26,26,25,94,81,70,1011,1010,1008,10,10,8,11,6,,0.00,6,Rain,200<br />
2003-7-24,32,28,24,26,24,23,94,83,70,1012,1010,1008,10,10,10,14,6,,0.00,6,Rain,54<br />
2003-7-25,32,28,24,25,24,23,94,81,66,1011,1010,1008,10,10,10,8,5,,0.00,5,Rain,323<br />
2003-7-26,31,28,25,25,24,24,94,79,70,1011,1010,1008,10,10,10,11,3,,0.00,6,,207<br />
2003-7-27,33,29,26,26,25,24,94,78,66,1013,1012,1010,10,10,10,14,5,26,0.00,5,,99<br />
2003-7-28,34,29,25,26,24,23,94,69,56,1012,1010,1008,10,10,10,14,5,,0.00,3,,50<br />
2003-7-29,31,29,27,26,25,24,89,80,74,1011,1009,1007,10,10,10,11,3,,0.00,6,Rain-Thunderstorm,195<br />
2003-7-30,29,27,25,25,24,24,94,85,79,1011,1009,1007,10,10,10,8,3,,0.00,8,Rain,163<br />
2003-7-31,31,27,24,26,24,24,100,79,70,1010,1008,1006,10,10,10,11,6,,0.00,5,,176<br />
2003-8-1,31,30,29,26,25,24,79,74,66,1009,1006,1005,10,10,10,14,10,,0.00,4,,184<br />
2003-8-2,31,28,25,26,25,24,94,80,74,1009,1008,1006,10,10,8,23,8,,0.00,6,Rain,186<br />
2003-8-3,31,29,27,26,25,25,89,79,70,1010,1009,1007,10,10,10,14,11,,0.00,5,,187<br />
2003-8-4,33,29,25,26,26,24,94,81,66,1011,1009,1008,10,10,10,19,10,26,0.00,4,,210<br />
2003-8-5,32,29,26,26,26,25,94,76,66,1010,1008,1006,10,10,10,14,8,,0.00,6,,202<br />
2003-8-6,32,29,26,26,25,24,94,79,70,1010,1008,1006,10,10,10,19,6,,0.00,6,,185<br />
2003-8-7,31,28,26,26,25,24,94,76,66,1011,1009,1007,10,10,10,14,8,,0.00,4,,182<br />
2003-8-8,32,30,29,26,26,25,84,75,70,1011,1009,1007,10,10,10,14,8,,0.00,5,,183<br />
2003-8-9,33,29,25,26,24,23,89,76,66,1009,1008,1006,10,10,10,14,5,,0.00,4,Thunderstorm,178<br />
2003-8-10,30,29,28,26,26,25,89,84,79,1010,1008,1007,10,10,10,11,6,,0.00,6,,0<br />
2003-8-11,30,28,25,26,25,23,89,79,74,1011,1010,1009,10,10,10,11,5,,0.00,6,Rain,57<br />
2003-8-12,32,28,25,26,24,24,94,78,62,1012,1011,1008,10,10,10,11,5,,0.00,6,,84<br />
2003-8-13,32,28,24,26,24,23,94,79,62,1011,1010,1008,10,10,10,19,8,,0.00,4,,200<br />
2003-8-14,32,29,26,26,26,25,94,78,70,1010,1008,1006,10,10,10,14,8,,0.00,6,,170<br />
2003-8-15,30,29,28,26,26,25,84,81,79,1009,1007,1006,10,10,10,14,10,,0.00,4,,181<br />
2003-8-16,32,28,25,26,24,24,94,77,62,1009,1008,1007,10,10,10,14,5,,0.00,5,,187<br />
2003-8-17,31,29,28,26,26,25,84,80,74,1011,1010,1008,10,10,10,14,11,,0.00,6,,188<br />
2003-8-18,31,28,26,26,25,24,89,78,66,1011,1009,1007,10,10,10,19,8,,0.00,6,,196<br />
