
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-19,23,19,16,15,14,12,88,74,60,1023,1022,1020,,,,26,14,,0.00,4,,214<br />
2007-1-20,21,19,17,16,14,11,94,76,68,1020,1019,1016,30,17,6,26,19,,0.00,6,,237<br />
2007-1-21,23,20,17,16,14,12,88,74,60,1016,1015,1014,30,26,20,42,31,,0.00,5,,240<br />
2007-1-22,23,20,18,17,17,16,88,81,65,1018,1017,1016,30,21,15,24,18,,0.00,5,Rain,236<br />
2007-1-23,24,21,18,18,17,15,94,79,65,1017,1017,1016,,,,34,19,,0.00,3,,253<br />
2007-1-24,25,22,19,19,18,18,94,82,65,1017,1015,1013,30,26,20,19,11,,0.00,6,,252<br />
2007-1-25,26,23,20,20,18,17,88,79,61,1013,1010,1007,30,27,25,26,11,,0.00,5,,281<br />
2007-1-26,24,21,18,19,17,15,94,80,64,1008,1006,1004,30,23,8,24,11,,0.00,6,,275<br />
2007-1-27,25,21,18,17,16,15,88,73,57,1008,1007,1005,30,28,20,23,11,,0.00,5,,225<br />
2007-1-28,27,23,19,19,17,12,94,74,42,1008,1006,1004,30,22,4,23,13,,0.00,5,Rain,1<br />
2007-1-29,24,21,18,20,17,14,94,81,57,1008,1006,1004,25,14,3,27,18,,0.00,4,Rain,284<br />
2007-1-30,22,19,16,16,13,10,94,69,53,1019,1013,1007,30,15,4,37,24,53,0.00,4,Rain,253<br />
2007-1-31,22,17,13,13,12,10,88,67,53,1022,1021,1020,,,,19,11,,0.00,2,,210<br />
2007-2-1,23,18,13,15,13,11,94,75,60,1021,1019,1016,,,,24,10,,0.00,3,,297<br />
2007-2-2,21,18,16,16,13,9,94,73,46,1018,1016,1015,30,20,5,34,16,,0.00,4,Rain,234<br />
2007-2-3,22,19,16,13,12,10,72,64,50,1018,1017,1016,30,30,30,27,21,,0.00,5,,218<br />
2007-2-4,23,17,12,15,12,11,94,71,50,1018,1015,1013,30,30,30,16,8,,0.00,4,,178<br />
2007-2-5,24,19,15,18,15,13,94,75,50,1016,1014,1013,30,26,8,26,13,45,0.00,5,Rain,99<br />
2007-2-6,24,20,16,18,14,11,88,69,50,1016,1014,1012,30,26,6,37,19,53,0.00,3,Rain,108<br />
2007-2-7,25,22,20,19,18,16,94,77,61,1015,1013,1012,30,20,6,34,23,,0.00,6,Rain,73<br />
2007-2-8,25,21,18,18,16,14,94,73,50,1015,1014,1012,30,30,30,24,11,,0.00,3,,94<br />
2007-2-9,25,21,17,17,16,15,94,74,54,1015,1013,1011,30,28,25,19,10,,0.00,3,,151<br />
2007-2-10,26,21,17,19,17,16,100,85,61,1014,1012,1011,30,19,1,23,8,32,0.00,4,Rain-Thunderstorm,158<br />
2007-2-11,23,20,17,18,16,14,94,78,61,1015,1014,1013,30,29,25,21,10,,0.00,5,,55<br />
2007-2-12,21,19,17,15,14,13,78,72,64,1016,1014,1013,30,27,15,19,11,,0.00,6,,68<br />
2007-2-13,23,19,15,13,12,10,82,65,50,1016,1015,1013,25,25,25,23,13,,0.00,3,,159<br />
2007-2-14,23,18,13,16,14,12,100,77,61,1017,1015,1014,,,,29,10,,0.00,1,,195<br />
2007-2-15,23,18,14,16,14,13,94,76,57,1020,1018,1017,,,,27,13,,0.00,2,,252<br />
2007-2-16,22,19,17,16,14,11,83,75,60,1019,1017,1015,30,23,8,42,29,,0.00,5,Rain,223<br />
2007-2-17,22,17,12,14,9,6,73,58,43,1025,1023,1019,30,30,30,26,18,,0.00,1,,181<br />
2007-2-18,23,17,12,15,13,11,94,76,60,1026,1025,1024,,,,27,10,,0.00,2,,210<br />
2007-2-19,25,21,17,17,14,13,83,72,54,1028,1026,1024,,,,24,14,,0.00,4,,204<br />
2007-2-20,25,20,15,18,16,14,94,80,65,1029,1028,1027,30,23,20,21,8,,0.00,4,,203<br />
2007-2-21,23,20,18,17,17,15,94,81,65,1029,1026,1024,30,29,25,21,10,,0.00,5,,197<br />
2007-2-22,23,19,16,16,15,12,94,75,50,1024,1022,1021,30,30,30,23,10,,0.00,2,,192<br />
2007-2-23,24,19,15,16,14,13,94,75,53,1022,1021,1020,,,,29,10,,0.00,2,,183<br />
2007-2-24,26,21,17,17,16,15,94,74,54,1025,1023,1022,,,,29,13,,0.00,3,,103<br />
2007-2-25,25,21,17,16,15,14,88,71,50,1025,1023,1021,,,,23,13,,0.00,4,,51<br />
2007-2-26,25,21,18,18,17,15,94,79,57,1022,1019,1017,25,25,25,27,11,,0.00,4,,285<br />
2007-2-27,23,21,19,18,16,14,88,76,61,1018,1017,1015,30,23,8,34,23,,0.00,4,,228<br />
2007-2-28,21,18,15,19,16,14,94,83,68,1024,1021,1018,30,20,2,27,14,,0.00,5,Rain,84<br />
2007-3-1,24,21,17,16,14,13,82,69,57,1026,1025,1024,30,27,20,23,16,39,0.00,4,,34<br />
2007-3-2,24,19,15,15,14,12,94,72,50,1026,1025,1023,30,30,30,16,6,,0.00,3,,126<br />
2007-3-3,26,21,16,17,16,15,94,77,54,1027,1025,1024,30,30,30,23,6,,0.00,3,,206<br />
2007-3-4,24,21,18,17,16,15,94,76,61,1029,1028,1026,20,20,20,19,10,,0.00,5,,33<br />
2007-3-5,25,21,17,16,15,14,88,73,50,1029,1027,1024,30,30,30,19,8,,0.00,4,,40<br />
2007-3-6,25,20,16,15,13,11,88,67,44,1025,1022,1020,30,30,30,21,8,,0.00,2,,35<br />
2007-3-7,24,20,17,19,17,15,100,86,65,1020,1018,1016,30,12,2,24,10,,0.00,5,Rain,31<br />
2007-3-8,23,20,17,18,17,14,94,82,64,1017,1016,1015,30,22,5,24,10,,0.00,4,Rain,284<br />
2007-3-9,25,20,15,17,14,12,88,72,50,1019,1017,1016,30,30,30,19,10,,0.00,3,,145<br />
2007-3-10,26,21,17,18,16,14,94,75,47,1020,1019,1018,,,,24,8,,0.00,4,,52<br />
2007-3-11,25,20,16,18,17,15,94,81,61,1019,1017,1015,30,14,8,27,13,40,0.00,4,Rain,53<br />
2007-3-12,24,21,18,19,17,16,94,79,61,1015,1008,999,30,20,2,34,19,58,0.00,6,Rain,44<br />
2007-3-13,23,18,14,19,16,11,94,82,64,999,996,994,30,19,4,42,23,64,0.00,4,Rain,295<br />
2007-3-14,21,18,15,15,12,8,94,69,56,1002,1000,997,30,19,5,58,40,77,0.00,4,Rain,273<br />
2007-3-15,20,16,12,12,10,8,82,65,52,1014,1008,1003,30,27,6,52,34,87,0.00,3,Rain,252<br />
2007-3-16,21,18,16,16,13,10,94,75,60,1018,1015,1013,30,23,2,34,24,52,0.00,5,Rain,241<br />
2007-3-17,22,19,16,15,14,12,94,74,60,1018,1016,1015,30,24,20,32,16,,0.00,7,,278<br />
2007-3-18,23,20,17,17,13,10,94,71,50,1016,1012,1010,30,20,3,42,23,77,0.00,6,Rain,290<br />
2007-3-19,20,18,15,13,11,9,77,66,56,1021,1020,1017,30,30,30,37,29,,0.00,3,,217<br />
2007-3-20,21,19,17,14,13,11,82,71,60,1022,1021,1020,30,27,12,29,23,,0.00,4,Rain,218<br />
2007-3-21,22,17,13,14,13,10,94,74,52,1022,1021,1019,30,30,30,21,10,,0.00,4,,254<br />
2007-3-22,22,19,16,17,16,14,94,85,64,1026,1022,1019,30,19,6,14,8,,0.00,5,Rain,28<br />
2007-3-23,24,19,14,15,12,9,94,71,38,1029,1028,1027,,,,23,8,,0.00,1,,108<br />
2007-3-24,23,18,14,15,14,13,94,76,53,1029,1027,1025,30,27,20,27,13,29,0.00,2,,94<br />
2007-3-25,24,20,16,15,14,13,88,74,53,1025,1023,1021,30,30,30,26,13,,0.00,3,,80<br />
2007-3-26,25,21,17,16,15,14,88,76,50,1022,1021,1020,,,,27,11,,0.00,4,,86<br />
2007-3-27,24,20,16,16,14,14,94,74,53,1022,1021,1020,30,30,30,27,16,,0.00,4,,87<br />
2007-3-28,20,19,18,18,17,15,94,86,78,1020,1017,1016,30,13,2,37,21,,0.00,7,Rain,83<br />
2007-3-29,20,19,19,19,18,17,94,92,88,1016,1013,1010,15,7,2,53,37,72,0.00,6,Rain,47<br />
2007-3-30,22,19,17,19,17,16,100,89,78,1010,1009,1008,30,18,4,39,19,61,0.00,5,Rain,238<br />
2007-3-31,22,18,15,17,16,14,100,84,64,1009,1008,1008,30,27,18,23,10,,0.00,3,,273<br />
2007-4-1,21,18,16,17,16,14,94,83,68,1010,1009,1008,30,25,20,21,11,,0.00,5,,342<br />
2007-4-2,20,18,15,15,14,12,94,81,60,1015,1012,1009,30,23,10,27,14,,0.00,3,Rain,220<br />
2007-4-3,21,17,14,15,13,11,100,78,60,1018,1017,1015,30,30,30,24,14,,0.00,2,,192<br />
2007-4-4,21,17,14,15,13,11,88,78,60,1017,1016,1015,30,30,30,24,10,,0.00,4,,244<br />
2007-4-5,19,16,13,14,13,12,100,84,73,1016,1014,1013,,,,19,8,,0.00,4,,188<br />
2007-4-6,20,16,11,14,12,10,100,83,63,1016,1014,1013,30,28,25,26,8,,0.00,2,Fog,179<br />
2007-4-7,19,16,13,13,12,9,88,76,52,1018,1016,1015,30,30,30,14,6,,0.00,5,,73<br />
2007-4-8,23,18,14,15,12,11,94,76,47,1024,1020,1018,30,30,30,14,6,,0.00,4,Rain,45<br />
2007-4-9,23,17,12,15,13,10,100,79,46,1027,1025,1024,,,,10,5,,0.00,1,,78<br />
2007-4-10,22,17,13,17,15,13,100,88,64,1025,1022,1018,30,20,1,16,5,,0.00,3,Fog-Rain,274<br />
2007-4-11,20,17,14,16,13,12,100,82,60,1018,1011,1004,30,28,25,23,8,,0.00,3,Fog,287<br />
2007-4-12,16,13,11,13,10,6,88,79,63,1004,999,996,30,17,3,61,27,82,0.00,5,Rain,239<br />
2007-4-13,17,14,13,14,11,8,88,77,63,1005,999,995,22,13,5,52,40,72,0.00,6,Rain,238<br />
2007-4-14,18,16,13,13,11,9,88,77,67,1013,1010,1006,30,13,5,50,35,80,0.00,6,Rain,237<br />
2007-4-15,18,16,14,13,13,12,94,81,72,1016,1014,1012,30,20,3,27,18,,0.00,6,Rain,234<br />
2007-4-16,20,16,12,14,13,11,100,85,64,1018,1016,1015,30,30,30,21,8,,0.00,3,,329<br />
2007-4-17,19,16,13,15,13,12,94,83,68,1018,1016,1015,30,24,10,26,13,,0.00,3,Rain,250<br />
2007-4-18,18,16,12,13,11,9,88,73,56,1021,1019,1017,30,30,30,32,19,,0.00,3,,214<br />
2007-4-19,18,13,9,9,8,7,88,73,49,1025,1023,1021,,,,14,6,,0.00,2,,135<br />
2007-4-20,18,13,8,10,8,6,94,79,48,1025,1024,1023,,,,16,5,,0.00,1,,182<br />
2007-4-21,18,13,8,12,11,8,100,85,68,1025,1024,1023,30,30,30,19,5,,0.00,1,,173<br />
2007-4-22,18,14,10,12,11,9,100,84,56,1026,1025,1024,,,,10,3,,0.00,3,Fog,190<br />
2007-4-23,19,14,11,14,12,10,100,85,64,1027,1026,1025,30,30,30,13,5,,0.00,3,,110<br />
2007-4-24,20,15,10,14,11,10,100,84,56,1028,1027,1026,30,27,25,10,5,,0.00,2,Fog,192<br />
2007-4-25,20,15,10,16,12,9,100,91,68,1028,1027,1025,30,10,0,11,3,,0.00,4,Fog,254<br />
2007-4-26,20,15,10,13,12,10,100,84,56,1026,1024,1022,,,,11,6,,0.00,3,,19<br />
2007-4-27,20,15,10,15,12,10,100,83,60,1023,1019,1014,30,30,30,24,10,,0.00,4,,35<br />
2007-4-28,20,17,14,16,14,13,100,86,73,1013,1007,1005,30,15,2,32,18,,0.00,5,Rain,330<br />
2007-4-29,19,17,14,15,14,14,100,89,73,1015,1011,1007,30,12,3,23,11,,0.00,6,Rain,79<br />
2007-4-30,19,17,16,18,16,15,100,93,88,1014,1012,1009,30,14,3,26,16,40,0.00,7,Rain,24<br />
2007-5-1,22,19,16,18,17,15,100,89,69,1008,1007,1006,25,15,8,23,11,,0.00,4,Rain,338<br />
2007-5-2,20,18,15,17,14,12,94,86,68,1007,1006,1005,30,23,5,23,11,,0.00,4,Rain,337<br />
2007-5-3,19,16,13,16,14,12,100,87,73,1017,1011,1006,30,25,6,24,13,,0.00,3,Rain,264<br />
2007-5-4,18,14,11,15,13,11,100,94,77,1021,1020,1017,20,5,0,11,3,,0.00,3,Fog,195<br />
2007-5-5,18,14,12,15,12,11,100,84,68,1023,1022,1022,30,30,30,14,5,,0.00,6,Fog,99<br />
2007-5-6,19,14,10,13,12,9,94,84,68,1024,1023,1023,30,30,30,16,5,,0.00,2,,218<br />
2007-5-7,19,16,12,17,14,11,100,91,73,1025,1024,1023,30,24,15,21,6,,0.00,3,Rain,282<br />
2007-5-8,20,17,13,16,13,10,100,83,63,1030,1027,1024,30,24,20,14,10,,0.00,2,,163<br />
2007-5-9,16,13,10,11,9,7,88,76,67,1030,1029,1027,30,30,30,19,11,,0.00,3,,133<br />
2007-5-10,17,14,12,11,10,8,88,76,59,1027,1024,1022,30,30,30,14,6,,0.00,6,,52<br />
2007-5-11,19,14,11,14,11,9,88,79,63,1022,1018,1014,30,19,4,29,11,,0.00,5,Rain,319<br />
2007-5-12,17,14,11,14,11,9,94,80,68,1020,1016,1013,30,23,3,32,18,,0.00,3,Rain,208<br />
2007-5-13,17,12,7,14,11,7,100,87,68,1023,1022,1020,30,24,5,24,8,,0.00,4,Rain,201<br />
2007-5-14,16,14,13,14,12,10,94,83,72,1022,1020,1019,30,21,10,27,18,,0.00,6,Rain,224<br />
2007-5-15,18,16,14,15,13,11,94,83,77,1021,1019,1018,30,29,15,24,16,,0.00,5,Rain,219<br />
2007-5-16,18,16,14,14,13,11,94,82,64,1019,1017,1016,20,16,8,27,14,,0.00,5,Rain,260<br />
2007-5-17,19,17,14,15,13,11,94,84,72,1017,1016,1015,30,23,3,35,23,,0.00,4,Rain,249<br />
2007-5-18,18,17,15,12,12,11,82,75,64,1021,1019,1017,30,30,30,29,23,,0.00,5,,218<br />
2007-5-19,18,14,10,13,11,9,94,80,64,1026,1024,1021,30,30,30,21,11,34,0.00,3,,85<br />
2007-5-20,19,16,13,14,13,12,100,84,68,1026,1025,1025,30,27,15,27,8,,0.00,6,Rain,15<br />
2007-5-21,20,18,15,16,14,13,94,85,73,1025,1023,1022,30,19,4,24,13,,0.00,6,Rain,330<br />
2007-5-22,20,17,13,17,15,12,100,93,78,1024,1023,1020,30,16,0,26,10,,0.00,5,Fog,34<br />
2007-5-23,18,16,12,17,15,12,100,91,88,1019,1016,1015,30,14,4,37,23,47,0.00,6,Rain,6<br />
2007-5-24,18,14,12,15,13,11,100,90,77,1019,1017,1016,30,27,20,19,8,,0.00,3,,335<br />
2007-5-25,18,14,10,13,11,9,100,86,68,1020,1019,1018,30,26,10,24,8,,0.00,3,Rain,234<br />
2007-5-26,18,16,14,14,11,9,88,75,67,1020,1019,1017,30,26,20,32,24,,0.00,5,,227<br />
2007-5-27,18,17,15,14,11,10,82,74,68,1018,1016,1013,30,26,20,52,34,77,0.00,5,Rain,218<br />
2007-5-28,16,13,8,11,8,5,94,79,51,1028,1024,1018,30,21,15,23,11,,0.00,1,,167<br />
2007-5-29,16,10,5,11,8,4,100,87,67,1032,1031,1028,30,25,20,13,3,,0.00,0,,144<br />
2007-5-30,16,12,9,11,10,9,100,84,68,1033,1032,1031,30,21,20,16,5,,0.00,6,,173<br />
2007-5-31,16,11,7,12,9,6,100,89,68,1033,1031,1029,30,22,1,10,5,,0.00,2,Fog,182<br />
2007-6-1,17,11,6,12,9,6,100,88,68,1029,1026,1022,30,16,1,14,6,,0.00,4,Fog,23<br />
2007-6-2,18,16,13,16,14,12,94,88,77,1022,1017,1015,20,10,6,26,16,,0.00,4,Rain,323<br />
2007-6-3,16,12,9,12,10,8,100,85,72,1021,1020,1018,30,19,5,19,8,,0.00,2,Rain,261<br />
2007-6-4,15,12,9,12,9,7,100,87,72,1020,1019,1018,30,17,2,29,11,,0.00,3,Rain,293<br />
2007-6-5,17,14,13,13,10,8,94,77,63,1018,1015,1011,30,19,4,29,19,52,0.00,4,Rain,282<br />
2007-6-6,17,14,13,13,12,10,100,84,68,1011,1010,1009,30,20,4,27,21,,0.00,4,Rain,262<br />
2007-6-7,17,13,11,13,11,9,94,82,68,1009,1008,1006,30,24,6,39,19,,0.00,4,Rain,288<br />
2007-6-8,16,14,13,11,9,6,88,72,59,1010,1009,1008,30,21,8,50,34,63,0.00,5,Rain,255<br />
2007-6-9,16,13,11,11,9,8,88,76,63,1013,1011,1010,30,24,20,29,23,,0.00,5,Rain,235<br />
2007-6-10,14,12,10,12,10,8,100,91,82,1012,1006,1003,30,14,3,23,10,,0.00,7,Rain,95<br />
2007-6-11,18,14,12,14,13,12,100,90,77,1003,1001,1000,30,19,15,19,8,,0.00,5,Rain,286<br />
2007-6-12,15,12,10,12,11,8,94,87,72,1011,1008,1003,30,19,8,37,21,,0.00,5,Rain,217<br />
2007-6-13,15,12,9,12,10,9,100,87,67,1012,1011,1010,30,19,8,21,8,,0.00,5,Rain,14<br />
2007-6-14,14,12,10,10,9,8,100,85,77,1018,1015,1012,,,,24,8,,0.00,4,,130<br />
2007-6-15,13,11,9,10,7,5,88,77,67,1022,1020,1018,,,,21,16,,0.00,5,,145<br />
2007-6-16,11,8,5,4,3,2,81,71,58,1022,1020,1018,,,,26,18,,0.00,1,,154<br />
2007-6-17,13,9,5,7,4,1,81,75,67,1018,1015,1013,,,,24,16,,0.00,3,,165<br />
2007-6-18,13,9,5,8,5,3,87,79,71,1015,1014,1012,,,,21,11,,0.00,2,,188<br />
2007-6-19,13,9,5,9,6,4,93,83,67,1015,1014,1013,,,,11,6,,0.00,5,,98<br />
2007-6-20,15,10,6,15,11,5,100,92,82,1012,999,987,30,15,4,37,18,,0.00,6,Rain,53<br />
2007-6-21,17,14,12,14,12,9,100,84,72,993,988,985,30,19,3,50,23,69,0.00,4,Rain,300<br />
2007-6-22,16,13,11,11,9,6,94,78,67,997,994,992,30,20,4,48,27,85,0.00,4,Rain-Thunderstorm,283<br />
2007-6-23,15,13,12,10,9,6,88,74,63,1009,1002,996,30,16,4,53,42,74,0.00,5,Rain,255<br />
2007-6-24,15,13,12,10,9,8,88,76,67,1014,1012,1009,30,24,15,39,34,52,0.00,4,Rain,249<br />
2007-6-25,14,12,10,10,8,7,88,79,63,1012,1011,1010,30,16,3,47,31,69,0.00,5,Rain,236<br />
2007-6-26,11,8,5,9,4,2,88,74,54,1023,1018,1012,30,26,12,27,16,,0.00,2,Rain,178<br />
2007-6-27,11,7,3,4,2,1,93,75,58,1026,1025,1023,30,30,30,11,6,,0.00,2,,145<br />
2007-6-28,14,9,4,9,7,3,93,87,72,1028,1026,1025,,,,23,8,,0.00,7,,80<br />
2007-6-29,15,12,10,13,11,8,94,84,72,1026,1020,1012,30,17,5,45,21,63,0.00,6,Rain,49<br />
2007-6-30,17,14,13,16,14,12,100,92,82,1011,1005,1003,30,12,4,45,27,61,0.00,6,Rain,360<br />
2007-7-1,16,14,13,15,13,11,100,94,88,1006,1001,997,30,14,5,34,14,,0.00,5,Rain,18<br />
2007-7-2,16,13,12,12,11,9,100,85,72,1005,1002,999,30,22,6,42,18,66,0.00,4,Rain,315<br />
2007-7-3,15,12,9,12,9,8,94,81,72,1011,1009,1005,30,29,20,27,18,,0.00,2,Rain,303<br />
2007-7-4,16,12,8,13,10,7,100,91,77,1010,1004,999,30,13,3,37,13,55,0.00,4,Rain-Thunderstorm,6<br />
2007-7-5,16,13,12,12,11,10,94,83,72,1001,999,996,30,22,8,32,21,,0.00,4,Rain,300<br />
2007-7-6,14,12,11,12,11,10,100,91,77,1001,997,994,30,17,4,35,16,,0.00,5,Rain,8<br />
2007-7-7,12,10,9,10,7,6,94,80,67,1016,1008,997,30,15,5,32,23,,0.00,6,Rain,120<br />
2007-7-8,13,10,7,9,7,5,93,85,76,1020,1019,1017,20,17,15,21,8,,0.00,4,Rain,99<br />
2007-7-9,15,10,6,9,8,5,93,80,63,1020,1017,1015,30,30,30,29,11,,0.00,4,,68<br />
2007-7-10,13,11,10,9,8,7,87,79,72,1015,1008,1001,30,20,8,50,29,98,0.00,7,Rain,94<br />
2007-7-11,12,10,9,7,6,5,87,75,62,1003,1002,1000,30,29,20,45,32,63,0.00,6,Rain,129<br />
2007-7-12,16,12,8,6,4,2,82,67,48,1009,1005,1003,,,,27,21,48,0.00,2,,163<br />
2007-7-13,18,11,5,6,4,2,93,73,40,1015,1012,1009,,,,19,10,,0.00,1,,167<br />
2007-7-14,12,8,4,8,6,3,93,86,72,1019,1017,1015,30,30,30,14,5,,0.00,2,,152<br />
2007-7-15,13,10,7,9,7,5,93,83,72,1020,1019,1018,30,29,15,26,13,,0.00,5,,111<br />
2007-7-16,12,11,10,11,9,8,94,89,82,1017,1012,1009,30,18,6,27,18,,0.00,7,Rain,121<br />
2007-7-17,16,13,10,13,11,9,100,93,77,1009,1007,1005,30,18,5,14,8,,0.00,6,Rain,65<br />
2007-7-18,15,11,8,11,9,8,100,90,72,1013,1009,1006,30,30,30,14,10,,0.00,1,,214<br />
2007-7-19,16,11,6,10,9,6,100,88,67,1016,1014,1013,,,,11,3,,0.00,2,,75<br />
2007-7-20,16,13,10,11,10,8,94,87,72,1015,1014,1014,30,29,25,16,10,,0.00,4,Rain,32<br />
2007-7-21,13,10,7,13,10,7,100,96,93,1014,1009,1004,30,9,0,27,8,,0.00,6,Fog-Rain-Thunderstorm,37<br />
2007-7-22,12,9,5,10,6,2,100,83,62,1022,1012,1004,30,23,10,42,14,61,0.00,4,Rain,164<br />
2007-7-23,14,8,2,8,4,1,93,80,63,1025,1024,1023,30,30,30,32,10,,0.00,3,Rain,241<br />
2007-7-24,15,12,9,10,8,6,94,84,71,1025,1024,1023,30,24,4,34,21,,0.00,2,Rain,259<br />
2007-7-25,16,11,7,12,9,6,100,88,72,1025,1024,1023,30,21,10,32,13,,0.00,3,Rain,300<br />
2007-7-26,16,11,7,13,11,7,100,91,77,1025,1024,1023,30,19,3,29,13,,0.00,4,Rain,293<br />
2007-7-27,16,13,10,13,11,9,100,90,72,1025,1024,1022,30,29,15,19,8,,0.00,5,,326<br />
2007-7-28,15,11,8,13,9,8,100,90,67,1022,1018,1013,30,15,0,21,8,,0.00,5,Fog,39<br />
2007-7-29,15,13,12,14,13,10,100,92,82,1012,1003,999,25,8,1,37,19,55,0.00,6,Rain,39<br />
2007-7-30,17,13,10,13,11,9,100,90,68,1004,1002,1000,30,18,8,34,11,26,0.00,5,Rain,9<br />
2007-7-31,17,13,10,12,11,9,94,84,72,1006,1004,1003,30,19,6,37,19,60,0.00,4,Rain,346<br />
2007-8-1,15,12,9,12,10,8,100,90,77,1009,1007,1005,30,19,1,29,13,,0.00,4,Fog-Rain,307<br />
2007-8-2,15,12,10,12,9,8,94,86,67,1012,1010,1008,30,22,6,35,21,,0.00,5,Rain,272<br />
2007-8-3,15,13,11,12,11,9,94,87,77,1010,1009,1008,30,22,4,29,21,,0.00,4,Rain,264<br />
2007-8-4,17,13,10,14,12,9,100,90,77,1010,1005,1000,30,15,3,42,16,64,0.00,6,Rain-Thunderstorm,350<br />
2007-8-5,15,13,10,10,9,7,88,79,67,1005,1003,1002,30,28,15,32,24,,0.00,3,Rain,278<br />
2007-8-6,15,11,8,11,8,7,94,83,72,1004,1002,999,30,23,5,34,14,,0.00,3,Rain,327<br />
2007-8-7,12,10,8,9,8,5,94,84,76,1002,1000,999,30,19,5,29,18,55,0.00,4,Rain,295<br />
2007-8-8,14,10,7,9,8,5,93,82,67,1016,1009,1002,30,28,20,27,11,,0.00,3,Rain,217<br />
2007-8-9,16,13,10,12,10,7,94,83,72,1019,1018,1016,30,28,10,32,23,,0.00,3,Rain,267<br />
2007-8-10,17,14,13,13,12,11,94,83,68,1020,1019,1018,30,29,10,27,14,,0.00,3,,303<br />
2007-8-11,18,14,12,13,12,11,94,84,68,1017,1014,1011,30,29,25,35,19,,0.00,4,Rain,329<br />
2007-8-12,16,13,11,13,11,7,88,80,67,1012,1008,1006,30,19,4,39,29,60,0.00,5,Rain,278<br />
2007-8-13,14,11,9,9,7,5,93,79,62,1021,1017,1013,30,23,15,29,11,48,0.00,4,Rain,217<br />
2007-8-14,13,9,6,7,6,4,93,78,54,1031,1026,1022,,,,16,6,,0.00,3,,112<br />
2007-8-15,14,11,8,8,6,5,82,75,63,1033,1032,1031,20,20,20,45,21,55,0.00,5,Rain,87<br />
2007-8-16,14,13,12,12,10,8,94,84,77,1031,1025,1017,30,13,3,48,32,72,0.00,6,Rain,67<br />
2007-8-17,16,12,8,13,11,7,94,86,67,1017,1016,1015,30,20,1,42,24,64,0.00,5,Rain,316<br />
2007-8-18,15,14,13,13,12,10,94,88,82,1018,1015,1012,30,18,4,32,18,,0.00,6,Rain,304<br />
2007-8-19,15,13,11,12,10,8,94,80,67,1022,1018,1013,25,18,6,34,26,,0.00,3,Rain,229<br />
