
AFT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-14,4,0,-4,-1,-4,-12,100,79,42,1013,1010,1008,10,5,0,29,8,48,0.00,5,Fog-Snow,285<br />
2011-1-15,7,1,-5,-5,-18,-24,80,30,11,1020,1015,1009,7,5,3,16,10,,0.00,,,313<br />
2011-1-16,5,-2,-8,-12,-18,-22,58,31,13,1020,1017,1014,8,5,3,13,6,,0.00,6,,305<br />
2011-1-17,8,2,-3,-6,-9,-11,64,46,32,1015,1013,1011,10,5,1,23,6,,0.00,3,,317<br />
2011-1-18,9,2,-4,-12,-14,-18,54,32,13,1019,1017,1015,8,6,4,13,8,,0.00,,,296<br />
2011-1-19,9,2,-5,-13,-16,-20,50,30,12,1019,1017,1014,7,5,1,13,8,,0.00,6,,299<br />
2011-1-20,8,3,-1,-2,-11,-13,87,42,25,1020,1017,1015,10,4,1,13,5,,0.00,6,,336<br />
2011-1-21,8,3,-1,-2,-5,-9,86,62,31,1022,1020,1018,10,5,2,13,6,,0.00,2,,291<br />
2011-1-22,8,2,-4,-8,-13,-18,64,37,14,1022,1020,1018,8,5,2,13,6,,0.00,,,317<br />
2011-1-23,9,2,-5,-14,-18,-21,43,26,11,1023,1021,1020,8,4,1,10,6,,0.00,,,313<br />
2011-1-24,9,1,-6,-14,-18,-22,46,26,10,1022,1020,1018,8,4,2,10,3,,0.00,,,248<br />
2011-1-25,10,2,-5,-12,-17,-20,50,29,11,1022,1020,1019,8,5,1,10,3,,0.00,1,,298<br />
2011-1-26,10,2,-5,-13,-19,-21,47,23,10,1025,1024,1021,8,5,3,10,5,,0.00,,,320<br />
2011-1-27,10,2,-6,-15,-18,-21,50,25,10,1026,1022,1020,8,4,1,14,5,,0.00,,,271<br />
2011-1-28,10,4,-2,-9,-13,-18,43,29,14,1020,1019,1016,10,4,1,13,3,,0.00,5,,47<br />
2011-1-29,6,3,1,1,-2,-9,100,69,41,1020,1018,1017,10,7,3,19,6,,0.00,7,Rain,46<br />
2011-1-30,9,3,-2,0,-3,-8,100,66,32,1022,1020,1018,10,7,3,11,6,,0.00,4,,134<br />
2011-1-31,11,4,-2,-2,-4,-7,93,61,30,1024,1022,1021,8,5,1,8,3,,0.00,6,Fog,9<br />
2011-2-1,9,4,0,-1,-3,-5,75,59,43,1025,1023,1021,8,3,1,13,3,,0.00,6,,189<br />
2011-2-2,6,3,0,3,1,-1,100,83,65,1024,1022,1021,10,3,1,16,5,,0.00,7,Rain-Snow,349<br />
2011-2-3,5,3,1,4,2,1,100,96,87,1022,1021,1018,5,3,1,11,5,,0.00,6,Rain,24<br />
2011-2-4,10,7,3,5,3,0,100,84,50,1019,1017,1014,10,6,1,24,8,,0.00,5,Rain,145<br />
2011-2-5,8,4,1,1,-1,-5,93,70,43,1018,1016,1015,10,7,5,16,10,,0.00,6,Rain,183<br />
2011-2-6,3,1,-1,2,1,-1,100,99,87,1014,1011,1007,6,2,1,13,5,,0.00,7,Fog-Rain-Snow,359<br />
2011-2-7,8,3,-1,0,-4,-12,100,65,27,1014,1008,1004,10,6,1,24,8,32,0.00,5,Rain-Snow,205<br />
2011-2-8,6,1,-3,-3,-6,-10,86,59,31,1018,1016,1008,8,5,3,16,6,,0.00,,,308<br />
2011-2-9,8,3,-2,-3,-4,-8,93,66,36,1017,1016,1014,10,6,3,19,5,,0.00,1,,322<br />
2011-2-10,6,2,-2,-2,-4,-10,93,66,31,1021,1019,1017,10,6,1,19,6,,0.00,6,,290<br />
2011-2-11,3,1,0,1,0,-2,100,92,70,1021,1020,1018,10,5,1,23,10,,0.00,8,Rain-Snow,352<br />
2011-2-12,1,0,0,1,0,0,100,100,93,1018,1015,1012,4,2,1,19,10,,0.00,8,Fog-Snow,329<br />
2011-2-13,7,3,-1,3,0,-3,100,91,65,1011,1009,1007,10,4,0,16,6,,0.00,5,Fog-Snow,92<br />
2011-2-14,5,0,-4,-3,-6,-8,86,65,39,1014,1012,1010,10,8,3,19,11,,0.00,1,,263<br />
2011-2-15,5,0,-4,-4,-6,-8,80,64,42,1016,1015,1013,10,6,3,11,8,,0.00,3,,304<br />
2011-2-16,7,2,-2,-4,-6,-7,80,61,39,1017,1015,1014,10,8,5,14,10,,0.00,4,,295<br />
2011-2-17,6,1,-3,-4,-7,-10,80,57,36,1020,1018,1016,10,7,4,16,10,,0.00,5,,302<br />
2011-2-18,6,1,-3,-5,-6,-8,80,58,36,1018,1017,1015,8,5,3,16,8,,0.00,4,,292<br />
2011-2-19,6,2,-1,-1,-4,-7,81,64,49,1019,1017,1016,10,6,2,11,8,,0.00,6,Snow,290<br />
2011-2-20,8,4,0,1,-3,-9,100,69,29,1023,1020,1017,10,5,2,19,8,,0.00,5,Snow,256<br />
2011-2-21,8,3,-2,-2,-6,-9,75,55,34,1026,1023,1022,8,6,3,13,8,,0.00,6,,316<br />
2011-2-22,6,3,1,1,-2,-5,93,74,52,1022,1020,1018,10,6,3,16,10,,0.00,7,Rain,305<br />
2011-2-23,5,2,0,2,1,0,100,93,81,1020,1018,1017,8,5,1,19,6,,0.00,7,Fog-Rain-Snow,10<br />
2011-2-24,9,4,-1,0,-5,-9,100,59,27,1018,1016,1015,10,8,3,14,6,,0.00,3,,241<br />
2011-2-25,9,4,-1,-5,-9,-14,69,42,23,1015,1013,1011,10,8,3,21,8,,0.00,2,,257<br />
2011-2-26,7,2,-2,-12,-17,-23,44,25,13,1019,1016,1013,10,8,4,29,11,50,0.00,1,,256<br />
2011-2-27,5,-1,-6,-2,-14,-21,100,38,15,1024,1022,1019,10,7,2,19,8,,0.00,6,Snow,310<br />
2011-2-28,0,-1,-2,-1,-2,-2,100,96,87,1024,1022,1019,5,3,2,13,8,,0.00,8,Rain-Snow,18<br />
2011-3-1,5,1,-2,-1,-2,-4,100,77,57,1021,1019,1017,8,6,3,16,6,,0.00,5,Snow,323<br />
2011-3-2,3,1,0,2,1,-1,100,96,81,1016,1015,1013,7,3,0,27,10,,0.00,7,Fog-Rain-Snow,32<br />
2011-3-3,5,2,0,2,1,0,100,97,76,1017,1015,1013,10,3,1,27,8,37,0.00,7,Fog-Rain-Snow-Thunderstorm,26<br />
2011-3-4,6,2,-2,2,-1,-4,100,81,57,1016,1014,1012,10,5,0,16,6,,0.00,6,Fog-Snow,226<br />
2011-3-5,8,4,0,0,-2,-8,100,72,34,1022,1017,1014,10,9,5,26,10,,0.00,5,Rain-Snow,176<br />
2011-3-6,4,2,0,1,1,-1,100,93,81,1024,1023,1022,10,5,1,19,8,,0.00,6,Rain-Snow,332<br />
2011-3-7,10,5,0,3,1,-2,100,82,50,1023,1021,1020,10,5,1,26,8,37,0.00,5,Fog-Rain,166<br />
2011-3-8,14,6,-2,0,-7,-14,100,44,17,1022,1020,1018,8,5,3,13,8,,0.00,,,297<br />
2011-3-9,15,8,1,-4,-9,-14,70,35,14,1021,1019,1017,8,6,3,19,13,,0.00,,,288<br />
2011-3-10,17,9,2,-1,-7,-13,61,38,12,1023,1021,1020,8,6,4,16,11,,0.00,,,313<br />
2011-3-11,18,10,2,-1,-7,-11,65,34,14,1023,1021,1019,8,8,6,14,10,,0.00,,,253<br />
2011-3-12,20,12,5,1,-3,-5,58,38,20,1022,1021,1019,8,6,3,23,8,29,0.00,1,,308<br />
2011-3-13,23,14,7,1,-2,-4,58,35,16,1023,1022,1020,8,7,6,35,10,53,0.00,,,321<br />
2011-3-14,24,17,9,4,0,-2,58,37,18,1023,1021,1019,7,6,4,13,10,,0.00,,,316<br />
2011-3-15,23,16,8,4,0,-3,58,38,19,1024,1022,1020,8,6,4,14,8,,0.00,,,323<br />
2011-3-16,25,17,8,4,1,-5,76,39,14,1022,1019,1016,10,6,4,21,6,,0.00,2,,283<br />
2011-3-17,22,17,11,0,-6,-12,44,23,11,1017,1015,1012,8,6,2,48,18,85,0.00,1,,248<br />
2011-3-18,20,13,7,-5,-8,-11,43,22,13,1016,1013,1010,10,9,7,23,8,,0.00,6,,293<br />
2011-3-19,17,12,6,-2,-12,-18,38,20,10,1015,1010,1008,10,9,6,48,23,60,0.00,5,,346<br />
2011-3-20,17,9,2,-9,-14,-20,44,20,8,1017,1015,1013,8,7,6,19,8,,0.00,,,305<br />
2011-3-21,21,11,2,-6,-11,-15,56,24,8,1018,1016,1013,8,6,4,14,5,,0.00,,,36<br />
2011-3-22,21,13,5,-2,-7,-11,53,28,12,1018,1016,1014,7,5,3,13,5,,0.00,,,337<br />
2011-3-23,21,13,6,0,-3,-6,61,34,16,1020,1018,1016,10,8,4,16,5,,0.00,2,,91<br />
2011-3-24,22,14,7,1,-2,-8,61,34,13,1021,1018,1015,10,7,3,27,6,48,0.00,3,,41<br />
2011-3-25,21,13,7,3,0,-5,66,37,19,1021,1019,1017,10,8,4,34,8,,0.00,4,,285<br />
2011-3-26,20,14,9,4,2,-3,71,43,21,1021,1019,1017,10,8,4,32,11,50,0.00,4,,348<br />
2011-3-27,17,13,7,8,4,1,93,63,34,1020,1017,1014,10,9,5,24,8,39,0.00,6,Rain-Thunderstorm,356<br />
2011-3-28,14,10,6,7,4,2,93,72,44,1017,1015,1013,10,9,7,27,10,,0.00,5,Rain-Thunderstorm,318<br />
2011-3-29,13,9,6,6,4,3,87,71,58,1018,1016,1013,10,9,6,34,8,24,0.00,6,Rain-Thunderstorm,341<br />
2011-3-30,15,9,4,5,3,-1,100,65,36,1020,1018,1011,10,8,4,27,8,,0.00,4,,47<br />
2011-3-31,15,9,4,4,2,-2,87,64,33,1019,1018,1017,10,9,6,32,6,,0.00,4,Rain,171<br />
2011-4-1,15,10,6,3,-2,-10,81,48,24,1018,1016,1015,10,10,7,23,8,,0.00,5,Rain,269<br />
2011-4-2,16,10,4,-2,-8,-14,65,31,13,1021,1018,1017,10,10,10,35,11,45,0.00,,,338<br />
2011-4-3,16,10,4,-6,-9,-12,45,27,15,1022,1020,1017,,,,39,16,58,0.00,,,339<br />
2011-4-4,15,10,5,-2,-9,-19,57,29,13,1021,1019,1017,10,8,3,37,14,61,0.00,3,,346<br />
2011-4-5,15,8,1,-9,-13,-19,41,22,9,1021,1019,1017,10,9,6,34,11,55,0.00,4,,2<br />
2011-4-6,17,12,7,-3,-11,-16,49,22,10,1020,1019,1017,10,10,6,19,8,,0.00,3,,11<br />
2011-4-7,19,12,5,-4,-7,-11,53,28,14,1022,1020,1017,10,9,4,16,5,,0.00,4,,9<br />
2011-4-8,20,16,11,5,-4,-9,58,29,15,1021,1019,1016,10,9,6,19,5,,0.00,6,,252<br />
2011-4-9,17,12,8,8,4,-1,93,64,31,1021,1019,1017,10,9,6,35,13,,0.00,6,Rain-Thunderstorm,45<br />
2011-4-10,8,7,6,6,6,5,100,91,87,1022,1020,1019,10,6,3,23,10,26,0.00,7,Rain,358<br />
2011-4-11,15,10,5,7,6,3,100,74,45,1022,1021,1019,10,7,3,19,8,,0.00,4,,25<br />
2011-4-12,20,13,6,8,5,-1,93,63,24,1020,1019,1017,10,8,4,21,5,,0.00,2,,109<br />
2011-4-13,21,14,8,8,6,1,87,58,28,1021,1020,1017,10,8,5,37,6,72,0.00,3,Rain-Thunderstorm,349<br />
2011-4-14,23,16,9,9,6,-3,87,56,18,1020,1018,1015,10,9,5,37,10,55,0.00,5,Rain-Thunderstorm,266<br />
2011-4-15,18,13,8,9,8,5,93,74,48,1020,1017,1016,10,9,3,50,11,66,0.00,5,Rain,354<br />
2011-4-16,15,11,8,8,7,5,93,77,59,1020,1019,1017,10,8,5,27,5,47,0.00,6,Rain-Thunderstorm,351<br />
2011-4-17,20,14,8,7,2,-8,87,49,21,1017,1016,1014,10,10,10,24,8,,0.00,4,,336<br />
2011-4-18,19,12,5,2,-5,-9,81,30,15,1017,1016,1014,10,8,4,40,10,63,0.00,1,,8<br />
2011-4-19,21,13,7,1,-7,-13,58,26,12,1019,1017,1015,10,9,4,37,14,55,0.00,1,,334<br />
2011-4-20,22,14,7,0,-7,-13,53,23,12,1019,1017,1015,10,8,5,27,13,47,0.00,2,,330<br />
2011-4-21,25,16,7,0,-7,-14,57,24,7,1020,1018,1017,10,7,5,26,8,32,0.00,,,337<br />
2011-4-22,28,19,10,-3,-8,-16,38,18,6,1020,1019,1016,8,6,4,29,11,64,0.00,,,323<br />
2011-4-23,29,19,10,0,-6,-11,41,19,8,1020,1018,1017,10,6,4,19,6,,0.00,,,11<br />
2011-4-24,30,20,11,1,-4,-9,50,22,7,1019,1017,1015,8,6,5,19,5,,0.00,,,93<br />
2011-4-25,31,21,11,4,-2,-7,54,24,9,1019,1017,1015,10,7,4,24,6,42,0.00,4,,310<br />
2011-4-26,31,22,14,5,-1,-8,55,26,8,1019,1017,1015,10,7,4,26,6,39,0.00,2,,66<br />
2011-4-27,30,22,14,6,2,-3,59,28,12,1020,1017,1014,10,7,1,37,10,55,0.00,5,Rain-Thunderstorm,277<br />
2011-4-28,26,20,13,11,7,4,82,48,24,1019,1016,1015,10,9,4,39,11,61,0.00,5,Rain-Thunderstorm,195<br />
2011-4-29,24,17,11,11,8,5,94,57,33,1018,1016,1013,10,10,8,21,11,,0.00,5,,301<br />
2011-4-30,28,20,13,7,2,-5,63,34,12,1018,1017,1015,10,9,6,23,11,,0.00,2,,3<br />
2011-5-1,30,21,13,7,2,-4,63,31,12,1019,1017,1015,10,7,3,16,6,,0.00,2,,304<br />
2011-5-2,32,23,14,4,-3,-12,51,21,6,1017,1014,1012,10,9,6,23,10,,0.00,1,,336<br />
2011-5-3,32,23,14,2,-3,-12,44,21,6,1015,1013,1011,10,9,7,21,8,,0.00,2,,122<br />
2011-5-4,29,22,15,10,3,-1,59,31,15,1016,1014,1012,10,8,3,37,8,55,0.00,5,Rain,76<br />
2011-5-5,21,14,9,12,11,8,94,71,52,1018,1016,1014,10,9,2,47,11,64,0.00,5,Rain-Hail-Thunderstorm,324<br />
2011-5-6,23,17,11,10,6,0,94,49,23,1017,1016,1014,10,9,8,26,10,37,0.00,3,Rain,345<br />
2011-5-7,27,19,11,7,2,-1,76,35,17,1017,1016,1014,10,9,6,39,11,55,0.00,3,,348<br />
2011-5-8,27,19,12,4,1,-2,54,31,15,1016,1015,1013,10,9,5,35,13,27,0.00,3,Thunderstorm,347<br />
2011-5-9,29,22,15,5,1,-4,51,27,13,1016,1014,1012,10,10,8,40,18,55,0.00,2,,313<br />
2011-5-10,29,21,13,9,1,-3,55,29,12,1016,1014,1010,10,9,4,27,11,47,0.00,6,Rain-Thunderstorm,346<br />
2011-5-11,26,19,13,7,1,-3,63,30,16,1016,1015,1013,10,10,7,32,18,,0.00,2,,340<br />
2011-5-12,27,22,17,0,-5,-9,30,18,9,1017,1015,1014,10,9,7,55,21,74,0.00,2,,351<br />
2011-5-13,28,20,13,1,-3,-9,44,21,9,1018,1017,1015,10,8,4,19,8,,0.00,1,,327<br />
2011-5-14,31,22,14,1,-3,-9,39,19,8,1018,1016,1014,10,9,4,29,10,50,0.00,2,,16<br />
2011-5-15,33,24,16,1,-4,-12,36,17,5,1020,1019,1017,10,9,7,26,11,45,0.00,1,,330<br />
2011-5-16,35,26,16,2,-4,-9,39,15,6,1022,1020,1019,8,6,4,32,10,50,0.00,,,317<br />
2011-5-17,33,26,19,3,-1,-4,30,17,10,1022,1020,1018,10,7,3,39,10,60,0.00,5,Rain-Thunderstorm,291<br />
2011-5-18,33,24,17,4,-1,-4,42,18,10,1021,1018,1015,10,7,4,47,18,80,0.00,2,,337<br />
2011-5-19,29,26,21,2,-1,-2,25,19,13,1018,1016,1014,8,4,2,47,35,72,0.00,,,357<br />
2011-5-20,27,13,0,1,-4,-10,60,24,11,1017,1014,1012,8,6,4,47,29,84,0.00,,,351<br />
2011-5-21,26,21,17,-2,-6,-8,27,17,10,1014,1012,1011,8,8,8,47,23,77,0.00,,,344<br />
2011-5-22,29,21,14,-2,-6,-9,31,16,8,1015,1013,1012,6,5,4,34,14,47,0.00,,,320<br />
2011-5-23,31,21,12,1,-4,-7,44,18,8,1017,1015,1013,10,9,5,21,8,35,0.00,4,,332<br />
2011-5-24,32,26,19,3,0,-2,30,19,11,1016,1014,1012,10,10,8,32,10,47,0.00,5,,264<br />
2011-5-25,32,26,19,6,2,-2,40,25,12,1017,1014,1010,10,8,3,42,10,61,0.00,5,Rain-Thunderstorm,241<br />
2011-5-26,28,22,17,6,3,1,45,29,17,1017,1015,1013,10,10,7,37,11,55,0.00,5,,248<br />
2011-5-27,30,23,17,8,1,-3,55,26,12,1017,1016,1014,10,10,8,34,13,52,0.00,4,,341<br />
2011-5-28,30,22,15,3,-2,-6,45,21,12,1018,1016,1014,10,9,5,40,13,60,0.00,2,,360<br />
2011-5-29,32,23,16,4,-2,-5,36,18,9,1018,1015,1013,10,8,4,64,14,84,0.00,3,,348<br />
2011-5-30,30,23,17,-3,-5,-9,26,14,8,1018,1017,1015,7,5,3,47,24,93,0.00,,,351<br />
2011-5-31,28,23,19,-1,-2,-4,24,19,14,1016,1013,1011,8,5,2,64,29,93,0.00,1,,352<br />
2011-6-1,27,22,16,-5,-11,-14,19,11,6,1013,1011,1009,8,8,8,40,32,69,0.00,,,347<br />
2011-6-2,29,20,12,-4,-10,-16,30,13,5,1016,1013,1012,10,8,3,27,10,37,0.00,1,,332<br />
2011-6-3,30,22,15,5,-1,-7,34,22,11,1018,1016,1013,10,9,6,19,6,,0.00,1,,30<br />
2011-6-4,32,24,17,6,-1,-7,45,21,10,1016,1014,1012,10,8,4,29,8,53,0.00,3,,359<br />
2011-6-5,32,24,18,1,-2,-4,30,17,10,1016,1014,1012,10,7,2,42,10,64,0.00,4,,336<br />
2011-6-6,32,24,17,3,-1,-5,39,19,11,1018,1016,1014,10,8,4,39,11,61,0.00,2,,330<br />
2011-6-7,31,24,18,0,-8,-74,30,13,4,1017,1016,1014,8,6,3,47,21,84,0.00,,,357<br />
2011-6-8,32,26,19,-3,-5,-7,21,13,8,1016,1014,1011,10,8,7,52,26,85,0.00,1,,352<br />
2011-6-9,32,24,17,-2,-4,-7,27,14,9,1013,1010,1007,10,8,4,37,16,71,0.00,1,,344<br />
2011-6-10,34,27,19,4,-2,-4,28,17,10,1011,1009,1005,10,7,2,48,13,77,0.00,4,,317<br />
2011-6-11,32,26,19,9,4,-1,43,28,13,1011,1009,1007,10,6,1,48,14,71,0.00,5,Rain-Thunderstorm,238<br />
2011-6-12,30,24,19,9,5,1,52,30,17,1013,1011,1009,10,9,1,47,13,74,0.00,4,,189<br />
2011-6-13,31,23,17,9,3,-1,56,28,14,1015,1013,1011,10,9,8,37,11,55,0.00,3,,354<br />
2011-6-14,34,26,18,4,1,-3,40,20,11,1014,1012,1010,10,9,6,42,14,63,0.00,2,,323<br />
2011-6-15,34,27,19,2,-4,-8,28,13,7,1013,1012,1010,10,7,6,42,24,85,0.00,,,351<br />
2011-6-16,32,26,19,2,-4,-8,24,14,9,1013,1012,1011,8,7,5,55,24,93,0.00,,,346<br />
2011-6-17,30,26,22,1,-3,-5,25,16,10,1012,1010,1008,8,8,8,50,39,97,0.00,,,353<br />
2011-6-18,32,26,19,-1,-3,-5,26,15,9,1011,1010,1008,8,7,6,50,26,84,0.00,,,344<br />
2011-6-19,31,26,22,-2,-4,-5,19,14,11,1011,1010,1008,8,6,4,58,32,89,0.00,,,352<br />
2011-6-20,34,27,19,-1,-4,-9,24,14,6,1011,1010,1008,8,8,8,32,14,,0.00,,,323<br />
2011-6-21,35,27,18,4,-3,-6,40,16,7,1013,1010,1008,8,6,4,34,10,55,0.00,,,2<br />
2011-6-22,35,28,20,2,-3,-6,26,14,8,1011,1009,1007,10,7,4,48,16,84,0.00,1,,346<br />
2011-6-23,34,28,22,2,-2,-4,25,14,10,1012,1009,1006,10,8,6,40,19,64,0.00,1,,335<br />
2011-6-24,36,29,22,2,-5,-13,24,12,6,1010,1009,1006,9,8,7,37,13,55,0.00,,,2<br />
2011-6-25,35,28,20,1,-4,-10,21,12,7,1009,1008,1005,8,3,1,37,14,60,0.00,,,331<br />
2011-6-26,35,28,21,4,-2,-6,31,14,7,1009,1007,1005,5,3,2,29,10,,0.00,,,353<br />
2011-6-27,35,29,23,4,-1,-3,25,16,9,1009,1007,1004,7,4,3,37,11,53,0.00,,,351<br />
2011-6-28,34,28,22,1,-3,-7,25,14,8,1008,1007,1004,9,7,3,40,18,72,0.00,,,347<br />
2011-6-29,34,27,19,0,-6,-9,28,13,7,1009,1007,1004,8,6,5,40,21,80,0.00,,,339<br />
2011-6-30,33,24,17,-1,-6,-8,26,13,7,1009,1007,1005,8,7,7,47,16,76,0.00,,,355<br />
2011-7-1,33,26,19,-2,-6,-8,23,12,8,1009,1007,1006,8,8,7,37,19,71,0.00,,,354<br />
2011-7-2,33,26,18,-2,-6,-9,26,12,6,1010,1008,1006,9,9,8,40,16,74,0.00,,,356<br />
2011-7-3,32,24,18,9,-2,-8,41,19,8,1012,1009,1006,10,7,4,29,16,35,0.00,2,,38<br />
2011-7-4,32,26,19,11,2,-8,53,26,8,1014,1012,1010,10,10,7,27,10,37,0.00,1,,14<br />
2011-7-5,35,27,19,7,1,-8,46,22,7,1015,1013,1010,10,9,6,19,8,,0.00,1,,3<br />
2011-7-6,34,27,20,10,-1,-7,32,17,7,1016,1014,1011,10,7,3,48,13,77,0.00,1,,6<br />
2011-7-7,34,27,20,0,-5,-7,23,12,8,1014,1012,1010,10,7,5,45,19,87,0.00,1,,336<br />
2011-7-8,33,26,19,-2,-6,-8,24,12,7,1015,1013,1010,10,8,5,45,16,76,0.00,1,,14<br />
2011-7-9,32,26,20,-2,-5,-8,21,12,10,1014,1012,1009,8,7,5,47,19,93,0.00,,,358<br />
2011-7-10,33,26,19,-1,-6,-9,26,12,8,1012,1011,1008,8,7,5,37,21,64,0.00,,,21<br />
2011-7-11,34,26,18,2,-5,-10,30,14,7,1013,1010,1008,8,7,6,26,11,29,0.00,,,348<br />
2011-7-12,36,28,20,14,2,-7,53,24,6,1011,1009,1007,10,7,5,32,6,,0.00,1,,15<br />
2011-7-13,37,29,21,15,1,-5,64,20,7,1012,1010,1007,9,6,4,48,14,89,0.00,,,347<br />
2011-7-14,34,28,23,1,-1,-3,23,15,11,1010,1009,1006,8,5,3,48,29,76,0.00,,,348<br />
2011-7-15,33,27,22,1,-2,-6,23,15,10,1010,1008,1005,8,5,3,45,24,87,0.00,,,358<br />
2011-7-16,33,26,18,12,1,-6,53,24,8,1009,1008,1005,9,7,4,34,13,37,0.00,,,81<br />
2011-7-17,32,26,20,13,8,0,64,39,15,1010,1009,1007,10,8,1,45,10,66,0.00,4,,126<br />
2011-7-18,31,24,19,13,9,5,56,40,19,1010,1009,1008,10,8,1,35,10,58,0.00,4,Rain,85<br />
2011-7-19,33,24,17,12,1,-10,72,28,6,1010,1008,1006,10,7,4,35,10,64,0.00,1,,355<br />
2011-7-20,34,26,17,-2,-8,-13,27,11,5,1007,1006,1003,8,8,7,35,11,55,0.00,,,317<br />
2011-7-21,35,27,18,10,-3,-8,39,16,7,1009,1006,1004,10,9,7,24,8,,0.00,1,,360<br />
2011-7-22,36,28,21,14,7,-4,57,30,9,1009,1007,1004,10,9,7,26,6,,0.00,3,,104<br />
2011-7-23,35,28,21,16,6,-2,54,28,10,1010,1008,1005,10,8,5,26,8,,0.00,3,,29<br />
2011-7-24,33,27,22,17,13,5,73,44,17,1013,1011,1009,10,8,5,19,8,,0.00,4,,84<br />
2011-7-25,36,29,22,19,14,-3,78,49,10,1016,1014,1012,10,8,6,24,10,34,0.00,2,,116<br />
2011-7-26,35,28,21,19,11,-7,83,46,6,1017,1015,1012,10,8,4,32,10,53,0.00,1,,79<br />
2011-7-27,35,28,21,18,4,-9,78,35,7,1014,1011,1007,10,9,8,32,8,48,0.00,1,,11<br />
2011-7-28,32,26,20,15,9,-2,60,37,18,1012,1010,1007,10,8,3,35,11,50,0.00,5,Rain,17<br />
2011-7-29,34,27,19,15,6,-4,73,35,10,1012,1010,1008,10,9,3,29,10,48,0.00,3,,63<br />
2011-7-30,33,27,22,-2,-3,-5,20,13,9,1012,1010,1007,10,10,10,32,13,50,0.00,4,,9<br />
2011-7-31,33,28,23,-1,-4,-6,20,13,10,1011,1009,1007,10,9,7,35,21,53,0.00,1,,358<br />
2011-8-1,34,26,17,-1,-6,-8,27,12,7,1012,1010,1008,8,6,5,45,19,69,0.00,1,,343<br />
2011-8-2,36,27,19,-3,-5,-8,23,12,6,1012,1010,1007,,,,34,11,50,0.00,,,340<br />
2011-8-3,37,28,20,9,1,-4,32,18,8,1011,1009,1005,8,8,8,19,6,,0.00,,,356<br />
2011-8-4,37,29,22,18,12,1,69,42,10,1011,1008,1004,10,9,7,32,10,,0.00,2,,62<br />
2011-8-5,31,27,23,16,14,12,61,46,31,1011,1008,1005,,,,34,16,,0.00,,,117<br />
2011-8-6,34,28,22,15,13,11,64,44,26,1009,1007,1005,8,8,8,27,8,,0.00,,,116<br />
2011-8-7,37,29,21,16,3,-3,69,25,9,1011,1007,1005,9,5,3,45,16,113,0.00,,,349<br />
2011-8-8,35,31,27,2,-1,-2,19,14,10,1011,1010,1007,9,5,3,42,29,66,0.00,,,2<br />
2011-8-9,33,27,22,17,11,0,73,42,13,1013,1011,1008,8,5,4,34,11,32,0.00,,,107<br />
2011-8-10,34,27,20,15,6,1,57,27,13,1012,1010,1007,8,5,3,21,6,,0.00,,,43<br />
