
CAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-3,30,23,16,18,14,7,94,62,23,1023,1021,1018,10,10,10,16,10,,0.00,5,,83<br />
2003-2-4,29,23,17,16,14,9,94,61,29,1024,1022,1019,10,10,10,19,6,,0.00,6,,112<br />
2003-2-5,32,24,17,17,15,10,94,61,26,1023,1021,1018,10,10,10,21,8,,0.00,4,,95<br />
2003-2-6,32,23,16,18,13,1,94,62,15,1022,1020,1017,10,9,1,21,8,,0.00,5,Fog,132<br />
2003-2-7,31,22,14,16,14,10,94,63,31,1021,1018,1015,10,10,10,19,8,,0.00,5,,95<br />
2003-2-8,29,23,17,17,16,14,94,68,40,1020,1017,1013,10,10,10,14,5,,0.00,4,Rain,81<br />
2003-2-9,30,22,15,17,14,10,94,67,29,1019,1017,1015,10,10,9,24,6,,0.00,4,Fog-Rain,119<br />
2003-2-10,28,21,15,16,14,13,88,70,42,1021,1019,1016,10,10,10,24,13,,0.00,4,Thunderstorm,132<br />
2003-2-11,27,21,16,16,15,14,94,65,47,1021,1019,1017,10,10,10,23,14,,0.00,5,,151<br />
2003-2-12,28,23,18,16,15,14,88,66,45,1020,1017,1015,10,10,10,14,11,,0.00,6,,120<br />
2003-2-13,30,24,18,18,14,10,88,61,29,1019,1017,1015,10,10,10,174,16,,0.00,6,,124<br />
2003-2-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2003-2-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2003-2-16,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2003-2-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2003-2-18,25,25,25,17,17,17,61,61,61,1022,1022,1022,10,10,10,11,11,,0.00,6,,50<br />
2003-2-19,29,23,18,17,16,15,88,65,42,1021,1017,1015,10,10,10,13,8,,0.00,5,Thunderstorm,328<br />
2003-2-20,29,24,19,19,18,16,94,71,45,1018,1016,1014,10,10,10,19,10,,0.00,5,Rain-Thunderstorm,355<br />
2003-2-21,28,23,19,18,18,15,94,78,45,1019,1017,1015,10,10,9,11,6,,0.00,6,,308<br />
2003-2-22,25,21,18,18,18,17,94,86,61,1021,1020,1018,10,10,8,24,8,,0.00,7,Rain,230<br />
2003-2-23,22,19,17,18,17,16,94,90,73,1021,1020,1018,10,10,6,10,3,,0.00,6,Rain,37<br />
2003-2-24,22,19,17,18,17,16,94,87,73,1019,1017,1016,10,10,10,13,8,,0.00,6,Rain-Thunderstorm,18<br />
2003-2-25,23,20,17,17,17,16,94,85,69,1020,1018,1016,10,10,10,23,8,,0.00,7,Rain,80<br />
2003-2-26,22,19,17,17,16,16,94,90,73,1021,1020,1019,10,9,8,16,13,,0.00,8,Rain,87<br />
2003-2-27,24,20,17,16,15,14,88,68,57,1023,1022,1021,10,10,10,10,6,,0.00,6,,15<br />
2003-2-28,27,21,16,17,16,15,94,69,48,1023,1021,1020,10,10,10,19,6,,0.00,6,,253<br />
2003-3-1,29,22,16,18,14,10,94,64,32,1022,1020,1017,10,10,9,16,5,,0.00,6,,176<br />
2003-3-2,28,22,16,17,14,10,94,65,32,1022,1019,1017,10,10,10,23,8,,0.00,6,,186<br />
2003-3-3,27,21,16,17,16,15,94,75,51,1019,1017,1015,10,10,10,27,11,,0.00,6,,216<br />
2003-3-4,19,18,18,18,17,16,94,92,83,1017,1015,1013,10,8,4,23,13,,0.00,7,Rain,311<br />
2003-3-5,25,21,18,18,17,16,94,79,61,1017,1015,1012,10,10,10,21,14,,0.00,6,Rain,19<br />
2003-3-6,23,20,18,19,18,17,94,89,69,1015,1013,1011,10,9,6,23,13,,0.00,5,Rain,332<br />
2003-3-7,22,20,18,19,18,17,94,90,78,1018,1015,1012,10,9,7,24,11,,0.00,5,Rain,53<br />
2003-3-8,21,19,17,18,17,16,94,90,78,1020,1018,1017,10,9,6,19,14,,0.00,8,Rain,86<br />
2003-3-9,21,19,17,18,17,16,100,92,78,1021,1019,1017,10,7,2,16,11,,0.00,8,Rain,119<br />
2003-3-10,22,19,17,17,16,15,94,89,69,1022,1020,1019,10,10,10,124,19,,0.00,7,Rain,81<br />
2003-3-11,22,19,17,16,15,14,88,81,64,1023,1021,1020,10,10,10,16,11,,0.00,6,Rain,113<br />
2003-3-12,22,18,15,16,14,13,94,83,64,1023,1021,1019,10,9,2,14,8,,0.00,6,Rain,124<br />
2003-3-13,19,17,16,16,15,14,94,88,82,1022,1021,1020,10,8,3,8,5,,0.00,7,Rain,95<br />
2003-3-14,26,20,15,16,14,10,100,74,36,1021,1020,1017,10,7,0,14,6,,0.00,4,Fog,159<br />
2003-3-15,27,22,17,12,11,10,68,51,34,1020,1019,1017,,,,11,8,,0.00,,,181<br />
2003-3-16,28,21,15,15,12,9,94,62,30,1021,1019,1016,10,10,10,14,6,,0.00,2,Fog,83<br />
2003-3-17,27,20,14,15,12,7,94,60,28,1024,1022,1020,10,10,10,16,8,,0.00,2,Fog,102<br />
2003-3-18,27,20,14,17,15,11,94,76,37,1022,1021,1020,10,10,10,26,11,,0.00,4,Rain-Thunderstorm,62<br />
2003-3-19,29,23,17,17,15,11,94,68,35,1022,1020,1018,10,10,10,10,5,,0.00,2,,62<br />
2003-3-20,28,21,15,16,14,11,94,72,37,1022,1020,1018,10,10,10,14,8,,0.00,3,,79<br />
2003-3-21,26,21,17,17,16,15,94,73,54,1023,1020,1018,10,10,10,16,8,,0.00,4,Rain-Thunderstorm,52<br />
2003-3-22,25,21,17,19,17,15,94,83,61,1021,1019,1017,10,10,10,10,5,,0.00,6,,55<br />
2003-3-23,20,19,18,18,17,16,94,87,83,1020,1019,1017,10,10,10,11,8,,0.00,6,Thunderstorm,47<br />
2003-3-24,25,21,18,19,17,16,94,84,61,1019,1017,1015,10,10,10,14,10,,0.00,5,Thunderstorm,21<br />
2003-3-25,26,21,17,18,17,16,94,81,57,1018,1017,1015,10,9,1,19,6,,0.00,6,Rain-Thunderstorm,25<br />
2003-3-26,26,21,17,18,17,16,100,85,54,1022,1019,1017,10,9,1,11,6,,0.00,6,Fog-Rain,85<br />
2003-3-27,25,21,18,18,17,16,94,80,57,1024,1022,1019,10,10,9,32,13,,0.00,6,Rain,146<br />
2003-3-28,25,21,18,17,16,15,88,78,54,1023,1022,1019,10,10,10,29,16,,0.00,4,,126<br />
2003-3-29,22,19,16,17,15,14,88,79,68,1023,1021,1019,10,10,10,24,14,,0.00,6,Rain,139<br />
2003-3-30,25,19,13,16,14,12,94,71,47,1023,1021,1019,10,10,10,23,13,,0.00,4,Rain,81<br />
2003-3-31,26,21,16,17,15,13,94,77,44,1024,1022,1020,10,10,10,13,8,,0.00,6,,84<br />
2003-4-1,25,20,16,17,15,13,100,74,47,1023,1022,1020,10,10,10,14,10,,0.00,5,,84<br />
2003-4-2,26,20,14,16,14,13,94,72,44,1023,1022,1019,10,10,10,21,10,,0.00,5,Fog,69<br />
2003-4-3,27,21,16,18,16,14,100,78,47,1024,1022,1020,10,10,10,16,8,,0.00,5,Rain-Thunderstorm,81<br />
2003-4-4,26,21,17,18,16,15,94,83,57,1025,1023,1021,10,10,10,16,8,,0.00,6,Rain,88<br />
2003-4-5,24,20,15,15,13,12,88,74,47,1026,1024,1023,10,8,3,26,13,,0.00,3,,143<br />
2003-4-6,24,19,13,14,12,10,88,68,44,1023,1022,1019,10,10,10,26,13,,0.00,4,,153<br />
2003-4-7,26,18,11,12,9,5,94,63,26,1023,1020,1019,10,10,10,10,5,,0.00,1,Fog,106<br />
2003-4-8,26,18,11,13,11,8,88,67,36,1022,1020,1019,10,10,10,13,6,,0.00,1,,22<br />
2003-4-9,28,19,10,12,11,5,94,67,23,1020,1019,1016,10,9,8,11,5,,0.00,0,Fog,19<br />
2003-4-10,29,21,13,14,11,9,82,54,30,1022,1020,1018,9,9,9,16,6,,0.00,0,,78<br />
2003-4-11,27,21,15,15,13,10,94,69,34,1026,1024,1023,10,8,6,23,13,,0.00,3,Rain,69<br />
2003-4-12,26,20,14,15,13,11,94,67,41,1027,1025,1023,10,10,10,26,11,,0.00,6,,77<br />
2003-4-13,25,19,13,14,11,8,94,65,34,1026,1024,1022,10,9,8,14,8,,0.00,2,Fog,111<br />
2003-4-14,25,19,13,14,12,9,100,70,36,1024,1022,1020,10,10,10,24,8,,0.00,3,,115<br />
2003-4-15,23,17,12,14,12,11,94,74,47,1026,1023,1022,10,10,10,14,10,,0.00,5,Fog,134<br />
2003-4-16,26,19,12,11,9,7,88,57,30,1025,1023,1021,10,10,10,11,8,,0.00,1,,129<br />
2003-4-17,24,18,13,13,10,6,94,66,33,1026,1024,1023,10,9,6,19,11,,0.00,2,,142<br />
2003-4-18,22,17,12,14,12,10,94,74,50,1024,1023,1021,10,10,10,19,11,,0.00,4,,150<br />
2003-4-19,24,17,11,13,11,9,94,65,38,1024,1022,1020,10,10,10,11,6,,0.00,5,,112<br />
2003-4-20,23,18,14,13,12,7,88,66,36,1025,1023,1021,10,10,10,16,8,,0.00,5,,120<br />
2003-4-21,24,17,10,13,9,7,94,64,36,1023,1021,1019,10,10,10,14,8,,0.00,6,,122<br />
2003-4-22,25,18,10,15,9,7,94,63,32,1022,1020,1018,10,10,10,11,8,,0.00,5,,313<br />
2003-4-23,27,18,9,12,8,4,94,63,24,1022,1021,1019,9,9,9,13,6,,0.00,1,Fog,28<br />
2003-4-24,27,19,12,12,8,1,82,52,18,1025,1023,1021,10,10,10,16,10,,0.00,1,,94<br />
2003-4-25,27,18,10,9,4,-3,87,47,14,1026,1024,1023,10,9,9,27,11,,0.00,1,Fog,84<br />
2003-4-26,26,17,8,11,8,4,94,62,26,1027,1025,1023,10,9,9,32,11,,0.00,0,Fog,104<br />
2003-4-27,23,17,12,12,9,5,94,63,31,1026,1024,1023,10,10,9,26,11,,0.00,1,,137<br />
2003-4-28,24,17,9,9,7,4,87,54,27,1024,1022,1020,10,10,10,14,8,,0.00,1,,127<br />
2003-4-29,23,17,11,10,8,5,88,56,33,1025,1023,1022,10,10,10,21,11,,0.00,1,,101<br />
2003-4-30,23,16,8,11,7,5,94,62,31,1025,1023,1021,10,10,9,11,6,,0.00,1,Fog,239<br />
2003-5-1,26,18,10,10,4,0,88,50,18,1023,1021,1020,10,10,10,13,8,,0.00,0,Fog,115<br />
2003-5-2,26,16,7,10,1,-6,81,45,12,1025,1023,1021,,,,19,8,,0.00,,,96<br />
2003-5-3,25,16,7,6,3,-7,87,51,12,1027,1024,1022,10,10,10,19,10,,0.00,0,Fog,79<br />
2003-5-4,25,18,11,9,6,4,82,53,26,1024,1022,1020,,,,11,8,,0.00,,,123<br />
2003-5-5,26,17,9,9,6,2,82,53,21,1023,1021,1020,8,8,8,19,6,,0.00,0,Fog,250<br />
2003-5-6,25,18,12,11,8,4,77,57,29,1026,1023,1021,8,8,6,19,11,,0.00,5,,112<br />
2003-5-7,23,17,10,11,9,7,94,68,36,1026,1025,1024,10,9,8,24,14,,0.00,1,,130<br />
2003-5-8,22,16,9,10,8,7,94,65,38,1026,1024,1023,10,10,10,16,8,,0.00,2,,146<br />
2003-5-9,19,11,9,10,8,6,93,80,43,1024,1023,1022,8,7,6,11,8,,0.00,1,,118<br />
2003-5-16,18,,18,8,8,8,52,52,52,,,,10,10,10,21,21,,0.00,1,,160<br />
2003-5-20,18,18,18,7,7,6,49,47,45,1029,1029,1028,10,10,10,23,21,,0.00,3,,105<br />
2003-5-22,23,18,13,10,9,8,82,58,38,1027,1026,1025,,,,11,5,,0.00,,,99<br />
2003-5-23,23,16,9,12,10,8,94,72,44,1026,1025,1023,10,10,10,8,5,,0.00,4,Fog,73<br />
2003-5-24,24,17,11,12,9,7,94,67,36,1026,1023,1022,10,9,6,21,6,,0.00,3,,146<br />
2003-5-25,25,18,10,10,5,1,82,52,21,1025,1023,1021,10,9,8,11,6,,0.00,0,,89<br />
2003-5-26,25,18,12,10,7,2,77,50,29,1024,1022,1020,,,,16,8,,0.00,,,353<br />
2003-5-27,26,18,10,10,6,3,82,51,24,1024,1022,1020,10,8,7,13,6,,0.00,0,,323<br />
2003-5-28,27,17,7,6,3,0,81,46,18,1025,1023,1021,6,6,6,11,5,,0.00,1,,42<br />
2003-5-29,24,17,11,13,9,5,88,62,36,1027,1025,1024,8,8,8,26,11,,0.00,0,,60<br />
2003-5-30,24,18,12,13,12,8,94,70,38,1028,1027,1025,10,8,6,19,13,,0.00,3,,72<br />
2003-5-31,24,17,11,13,10,5,94,73,29,1028,1027,1025,10,7,5,14,10,,0.00,4,,92<br />
2003-6-1,23,14,7,10,6,3,100,62,27,1028,1025,1023,10,8,1,14,5,,0.00,1,,89<br />
2003-6-2,24,16,8,10,7,3,93,63,27,1025,1023,1021,9,9,9,10,6,,0.00,1,,86<br />
2003-6-3,24,17,10,9,7,5,87,54,29,1023,1021,1019,,,,11,6,,0.00,,,357<br />
2003-6-4,25,17,9,10,7,4,93,58,26,1023,1021,1020,8,7,6,13,6,,0.00,0,,40<br />
2003-6-5,25,18,10,11,9,7,82,59,32,1023,1022,1020,9,9,9,19,10,,0.00,0,,58<br />
2003-6-6,23,17,11,12,9,5,94,64,31,1025,1022,1021,10,9,6,24,13,,0.00,1,Fog,49<br />
2003-6-7,26,18,10,12,8,5,94,60,28,1023,1022,1021,9,8,7,13,8,,0.00,0,,41<br />
2003-6-8,27,18,9,9,7,5,88,55,24,1023,1022,1021,9,9,9,13,6,,0.00,1,,62<br />
2003-6-9,27,19,12,12,8,5,82,56,26,1024,1022,1021,8,8,8,19,8,,0.00,0,,55<br />
2003-6-10,20,16,11,17,11,8,94,76,60,1026,1024,1022,10,9,1,24,11,,0.00,6,Fog,117<br />
2003-6-11,18,14,11,10,9,9,94,74,56,1028,1027,1025,10,10,10,21,10,,0.00,5,,77<br />
2003-6-12,22,14,7,10,8,6,93,72,41,1028,1026,1024,10,9,6,14,8,,0.00,2,Fog,64<br />
2003-6-13,23,14,6,10,8,6,100,69,36,1027,1025,1024,10,10,9,16,6,,0.00,2,Fog,93<br />
2003-6-14,23,16,9,10,6,-1,94,61,23,1027,1026,1024,10,8,6,24,6,,0.00,6,Fog,72<br />
2003-6-15,21,13,7,7,5,2,93,59,28,1027,1026,1024,10,10,10,19,10,,0.00,2,,116<br />
2003-6-16,17,12,8,9,6,4,82,66,45,1029,1026,1024,10,9,7,21,13,,0.00,6,Rain,131<br />
2003-6-17,18,14,10,10,8,7,94,74,49,1027,1026,1025,10,9,7,24,11,,0.00,5,Rain,131<br />
2003-6-18,18,13,9,8,7,5,93,67,42,1029,1028,1026,10,10,10,26,10,,0.00,3,Fog,133<br />
2003-6-19,16,12,8,10,7,6,93,74,55,1030,1029,1028,10,10,10,24,13,,0.00,5,,135<br />
2003-6-20,20,13,6,8,6,5,100,73,37,1030,1028,1026,10,10,10,26,13,,0.00,2,,136<br />
2003-6-21,20,13,7,6,4,0,93,60,26,1028,1026,1025,10,10,10,16,11,,0.00,1,,116<br />
2003-6-22,21,13,6,7,4,3,87,58,31,1028,1026,1024,10,10,10,16,8,,0.00,1,,82<br />
2003-6-23,19,13,7,8,6,2,87,63,32,1027,1026,1024,10,9,8,14,6,,0.00,4,,117<br />
2003-6-24,17,12,12,8,7,6,77,68,52,1028,1026,1025,10,10,10,13,10,,0.00,6,,123<br />
2003-6-25,16,13,10,8,7,6,87,73,52,1028,1027,1025,10,10,10,29,21,,0.00,6,,160<br />
2003-6-26,16,12,9,8,7,5,93,75,48,1027,1025,1024,10,10,10,24,19,,0.00,6,,158<br />
2003-6-27,11,10,10,9,8,8,94,87,82,1026,1026,1025,10,10,10,19,10,,0.00,4,,162<br />
2003-6-30,11,,11,9,9,9,88,88,88,1026,1026,1026,10,10,10,14,14,,0.00,6,,160<br />
2003-7-2,20,14,6,2,1,-1,76,56,24,1025,1024,1023,,,,13,6,,0.00,,,133<br />
2003-7-3,22,14,7,7,2,1,82,53,27,1028,1026,1025,7,7,7,14,8,,0.00,0,,96<br />
2003-7-4,21,12,4,10,5,2,100,69,28,1028,1026,1025,10,3,0,11,6,,0.00,2,Fog,142<br />
2003-7-5,18,12,6,8,6,3,93,71,37,1029,1027,1025,10,9,8,24,10,,0.00,6,,109<br />
2003-7-6,16,11,7,6,6,3,87,74,52,1031,1030,1028,10,10,8,24,13,,0.00,3,,134<br />
2003-7-7,16,11,6,6,3,0,93,66,34,1032,1030,1029,10,10,10,16,11,,0.00,1,,135<br />
2003-7-8,17,10,4,6,3,2,87,59,37,1030,1028,1026,10,10,10,23,14,,0.00,1,,109<br />
2003-7-9,17,10,4,6,4,3,93,75,39,1028,1028,1027,10,9,8,16,6,,0.00,2,Fog,84<br />
2003-7-10,18,11,4,6,5,3,100,66,40,1028,1027,1025,10,8,4,24,10,,0.00,3,,58<br />
2003-7-11,22,13,6,7,4,3,87,62,29,1028,1026,1025,9,9,8,11,8,,0.00,1,Fog,81<br />
2003-7-12,19,12,6,8,6,4,87,69,43,1031,1029,1027,10,10,10,24,11,,0.00,1,,129<br />
2003-7-13,19,13,8,6,4,3,81,56,35,1032,1030,1028,10,10,10,23,13,,0.00,6,,115<br />
2003-7-14,20,13,6,9,4,2,93,64,30,1031,1029,1027,10,9,7,24,11,,0.00,4,,111<br />
2003-7-15,19,11,3,5,2,-3,93,61,23,1030,1029,1027,,,,19,10,,0.00,,,77<br />
2003-7-16,19,11,3,6,4,2,93,70,32,1029,1028,1027,10,9,6,23,10,,0.00,0,Fog,63<br />
2003-7-17,20,12,5,5,4,2,93,61,30,1029,1027,1026,10,9,8,24,11,,0.00,1,,59<br />
2003-7-18,20,12,5,7,4,3,87,57,33,1029,1027,1025,10,8,6,14,10,,0.00,1,,50<br />
2003-7-19,22,14,8,5,3,1,76,47,25,1027,1025,1022,8,8,7,13,8,,0.00,1,,6<br />
2003-7-20,24,14,6,5,2,-1,81,46,22,1028,1026,1024,,,,16,8,,0.00,,,98<br />
2003-7-21,20,14,9,9,5,2,88,59,37,1030,1028,1027,10,10,8,26,14,,0.00,4,,107<br />
2003-7-22,20,14,8,8,7,6,93,71,40,1030,1028,1026,10,10,4,14,8,,0.00,2,,93<br />
2003-7-23,21,13,6,9,7,5,100,67,38,1030,1028,1026,10,9,6,19,8,,0.00,3,,76<br />
2003-7-24,9,4,3,6,4,2,93,87,81,1028,1027,1027,8,7,6,8,5,,0.00,0,Fog,68<br />
2003-7-25,21,14,8,6,3,1,87,48,27,1027,1027,1026,7,7,7,11,10,,0.00,0,,97<br />
2003-7-28,26,18,17,6,1,-5,48,31,13,1027,1026,1023,,,,16,10,,0.00,,,125<br />
2003-7-29,20,,20,-1,-1,-1,24,24,24,1025,1025,1025,,,,10,10,,0.00,,,60<br />
2003-7-30,24,16,7,6,3,-3,87,49,17,1028,1027,1026,,,,23,11,,0.00,,,72<br />
2003-7-31,23,13,4,7,2,-6,93,59,14,1029,1027,1026,10,10,10,27,11,,0.00,1,,74<br />
2003-8-1,25,14,4,6,0,-6,93,49,14,1029,1028,1026,6,5,4,24,11,,0.00,0,Fog,79<br />
2003-8-2,23,13,4,10,2,-7,93,56,13,1029,1027,1025,10,10,10,13,8,,0.00,0,Fog,90<br />
2003-8-3,21,13,6,6,3,0,87,54,25,1029,1027,1025,10,10,10,24,10,,0.00,1,,104<br />
2003-8-4,20,12,4,6,4,2,100,64,30,1027,1025,1023,9,7,6,177,13,,0.00,1,Fog,74<br />
2003-8-5,22,14,7,6,4,3,87,54,29,1027,1025,1023,10,9,6,19,10,,0.00,0,,73<br />
2003-8-6,20,14,8,6,4,0,87,56,26,1030,1028,1026,10,9,7,29,13,,0.00,4,,92<br />
2003-8-7,20,13,7,8,4,0,82,59,28,1030,1028,1026,10,9,8,26,11,,0.00,0,,110<br />
2003-8-8,20,13,6,8,5,2,93,58,32,1030,1027,1025,10,10,6,21,11,,0.00,5,Fog,112<br />
2003-8-9,21,13,7,6,2,-2,81,50,21,1027,1025,1022,10,9,8,14,10,,0.00,4,,78<br />
2003-8-10,23,16,8,9,4,3,87,52,27,1024,1022,1020,10,8,6,16,8,,0.00,1,,53<br />
2003-8-11,23,21,21,2,1,0,28,25,22,1023,1021,1020,,,,10,10,,0.00,,,15<br />
2003-8-12,28,21,14,7,4,1,63,34,17,1023,1021,1019,9,8,8,13,10,,0.00,2,,356<br />
2003-8-13,28,20,13,7,6,4,67,41,21,1024,1022,1021,8,7,4,16,10,,0.00,2,,44<br />
2003-8-14,29,22,15,6,4,-1,52,33,19,1025,1023,1022,9,7,6,19,10,,0.00,1,,110<br />
2003-8-15,26,19,12,9,2,-6,72,38,17,1025,1024,1022,8,6,6,19,11,,0.00,1,,98<br />
2003-8-16,25,16,7,7,4,-1,87,51,18,1026,1024,1022,9,7,5,14,8,,0.00,1,,102<br />
2003-8-17,28,18,9,8,3,-6,82,43,11,1025,1023,1021,8,8,6,16,8,,0.00,1,,54<br />
2003-8-18,27,18,9,6,1,-4,76,39,13,1025,1023,1021,9,7,6,14,11,,0.00,0,,49<br />
2003-8-19,28,20,12,2,-3,-8,51,26,9,1024,1021,1018,8,7,6,16,11,,0.00,0,,35<br />
2003-8-20,29,20,12,2,-1,-4,47,27,12,1023,1020,1018,8,7,6,11,8,,0.00,0,,101<br />
2003-8-21,25,18,12,9,1,-6,67,33,22,1026,1024,1023,9,7,6,19,13,,0.00,2,,122<br />
2003-8-22,25,17,9,10,8,2,100,66,22,1028,1027,1025,9,7,5,21,14,,0.00,0,,77<br />
2003-8-23,25,18,10,10,9,7,88,65,32,1028,1026,1024,9,8,5,21,14,,0.00,0,,60<br />
2003-8-24,26,17,9,10,6,2,100,53,21,1026,1023,1021,9,7,0,19,11,,0.00,3,Fog,357<br />
2003-8-25,30,20,10,7,2,-3,76,39,12,1023,1021,1018,9,9,9,13,6,,0.00,0,,15<br />
2003-8-26,29,19,9,3,0,-5,66,30,13,1025,1022,1020,9,8,6,19,8,,0.00,0,,236<br />
2003-8-27,27,19,12,11,3,-6,82,39,21,1028,1026,1024,7,6,5,23,14,,0.00,1,,115<br />
2003-8-28,25,17,8,10,6,2,93,57,22,1028,1026,1024,7,6,3,14,8,,0.00,0,,65<br />
2003-8-29,27,17,8,5,0,-6,76,37,12,1027,1025,1023,9,7,5,16,11,,0.00,1,,88<br />
2003-8-30,26,18,11,5,2,-1,67,39,17,1027,1026,1024,9,8,6,16,10,,0.00,0,,86<br />
2003-8-31,26,16,7,5,2,-4,76,44,14,1027,1025,1023,9,8,6,21,8,,0.00,0,,82<br />
2003-9-1,27,17,8,7,0,-7,81,41,10,1025,1024,1021,8,8,5,23,8,,0.00,0,,63<br />
2003-9-2,26,18,10,4,-2,-7,58,30,12,1026,1024,1022,9,7,5,21,11,,0.00,0,,66<br />
2003-9-3,25,18,11,7,3,0,58,39,21,1026,1023,1021,9,8,4,29,14,,0.00,1,,61<br />
2003-9-4,25,19,14,8,6,2,59,45,24,1025,1023,1021,9,8,5,26,14,,0.00,1,Rain,48<br />
2003-9-5,29,22,15,11,6,0,68,42,15,1023,1021,1019,9,7,6,19,11,,0.00,1,,24<br />
