
AMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-2-6,33,29,25,24,23,22,94,76,52,1013,1010,1007,10,10,10,14,3,,0.00,4,,70<br />
2005-2-7,34,29,24,25,23,22,94,75,55,1011,1009,1005,10,10,9,14,2,,0.00,5,,55<br />
2005-2-8,33,29,25,27,24,23,94,81,59,1010,1008,1004,10,10,10,32,3,,0.00,5,Thunderstorm,75<br />
2005-2-9,31,28,25,26,24,24,100,91,70,1018,1009,1005,10,8,2,27,8,,0.00,6,Rain-Thunderstorm,199<br />
2005-2-10,31,27,24,26,23,2,94,83,21,1011,1008,1005,10,9,4,26,5,,0.00,6,Rain,41<br />
2005-2-11,28,27,24,25,24,23,100,90,79,1013,1010,1007,10,9,1,19,3,,0.00,6,Rain,142<br />
2005-2-12,34,29,24,25,23,2,100,83,13,1012,1010,1007,10,8,0,16,2,,0.00,6,Fog-Rain-Thunderstorm,300<br />
2005-2-13,26,24,24,24,23,22,94,91,83,1014,1012,1010,10,8,2,16,6,,0.00,6,Rain,41<br />
2005-2-14,33,28,24,25,24,23,94,81,59,1014,1011,1007,10,10,9,13,6,,0.00,6,,103<br />
2005-2-15,33,28,24,26,24,23,94,80,55,1011,1008,1005,10,10,3,14,2,,0.00,5,Rain-Thunderstorm,104<br />
2005-2-16,31,28,25,24,23,22,94,82,62,1010,1008,1006,10,9,2,19,5,,0.00,5,Rain-Thunderstorm,107<br />
2005-2-17,31,28,25,25,24,24,94,88,70,1012,1010,1007,10,9,2,14,3,,0.00,6,Rain-Thunderstorm,91<br />
2005-2-18,34,29,24,25,24,23,94,79,52,1012,1009,1006,10,10,10,19,3,,0.00,5,Rain,62<br />
2005-2-19,34,29,25,27,24,23,94,80,52,1013,1010,1006,10,9,2,26,5,,0.00,6,Rain-Thunderstorm,63<br />
2005-2-20,29,27,24,26,23,22,94,90,79,1013,1011,1008,10,9,1,24,8,,0.00,7,Rain-Thunderstorm,71<br />
2005-2-21,31,27,24,25,23,22,94,85,66,1013,1010,1008,10,10,10,19,2,,0.00,6,Rain,35<br />
2005-2-22,30,28,25,25,24,23,94,84,70,1013,1011,1008,10,10,10,13,3,,0.00,6,,207<br />
2005-2-23,33,28,24,25,24,23,94,81,59,1013,1010,1007,10,10,3,24,3,,0.00,5,Rain-Thunderstorm,62<br />
2005-2-24,27,26,25,25,24,23,100,91,79,1015,1012,1010,10,8,2,13,6,,0.00,7,Rain-Thunderstorm,117<br />
2005-2-25,30,27,24,25,24,23,94,90,74,1014,1011,1008,10,9,3,19,5,,0.00,6,Fog-Rain-Thunderstorm,172<br />
2005-2-26,30,27,24,25,24,23,94,88,74,1013,1011,1008,10,9,3,10,2,,0.00,5,Rain,195<br />
2005-2-27,29,27,24,26,24,23,94,91,79,1013,1010,1008,10,9,1,29,3,,0.00,5,Rain-Thunderstorm,351<br />
2005-2-28,31,27,23,26,24,22,94,83,66,1013,1011,1008,10,9,0,16,3,,0.00,6,Fog-Rain,64<br />
2005-3-1,31,28,25,25,24,23,94,88,66,1014,1011,1009,10,9,2,13,6,,0.00,6,Rain-Thunderstorm,83<br />
2005-3-2,32,28,25,26,25,24,94,87,66,1013,1011,1008,10,9,3,16,5,,0.00,6,Rain-Thunderstorm,163<br />
2005-3-3,29,27,24,25,24,23,94,91,79,1014,1012,1009,10,7,1,14,5,,0.00,6,Rain-Thunderstorm,9<br />
2005-3-4,32,28,24,26,24,23,94,83,62,1014,1011,1007,10,10,6,23,5,,0.00,5,,51<br />
2005-3-5,30,28,25,26,24,24,94,87,74,1015,1012,1008,10,9,2,13,5,,0.00,6,Rain-Thunderstorm,15<br />
2005-3-6,31,28,25,26,24,24,94,86,66,1014,1011,1003,10,10,6,19,5,,0.00,6,Rain,125<br />
2005-3-7,33,29,25,25,24,23,94,82,59,1014,1011,1009,10,10,10,11,3,,0.00,6,,316<br />
2005-3-8,33,28,24,26,24,23,94,83,59,1013,1011,1008,10,10,9,13,3,,0.00,4,Rain-Thunderstorm,16<br />
2005-3-9,34,29,25,25,24,23,94,80,52,1013,1010,1006,10,10,8,16,3,,0.00,6,Rain-Thunderstorm,43<br />
2005-3-10,31,28,25,26,24,24,94,86,70,1012,1010,1008,10,9,1,16,3,,0.00,6,Rain-Thunderstorm,18<br />
2005-3-11,31,28,25,26,24,23,94,87,70,1014,1011,1009,10,10,5,24,3,,0.00,6,Rain-Thunderstorm,45<br />
2005-3-12,28,27,25,25,24,24,94,90,79,1015,1012,1010,10,9,7,10,3,,0.00,6,Rain,325<br />
2005-3-13,28,26,23,24,23,22,94,86,70,1015,1012,1008,10,9,1,21,3,,0.00,6,Rain-Thunderstorm,43<br />
2005-3-14,33,28,24,25,23,23,94,82,55,1013,1010,1007,10,10,9,13,3,,0.00,6,,70<br />
2005-3-15,33,29,25,24,23,22,94,79,52,1013,1010,1007,10,10,10,13,3,,0.00,6,Thunderstorm,57<br />
2005-3-16,32,28,24,25,24,23,94,84,62,1014,1011,1009,10,9,2,23,3,,0.00,6,Fog-Rain-Thunderstorm,95<br />
2005-3-17,28,26,24,25,24,23,94,88,74,1015,1012,1003,10,9,6,10,3,,0.00,6,Rain,206<br />
2005-3-18,32,28,24,25,23,23,94,85,59,1015,1012,1009,10,9,1,14,5,,0.00,6,Fog-Rain-Thunderstorm,349<br />
2005-3-19,32,28,24,25,24,23,94,87,62,1014,1012,1010,10,9,1,14,2,,0.00,6,Rain-Thunderstorm,328<br />
2005-3-20,31,27,24,25,23,22,94,81,62,1015,1012,1009,10,10,10,19,8,,0.00,6,Rain,45<br />
2005-3-21,32,28,24,25,23,22,94,78,55,1014,1011,1009,10,9,5,13,2,,0.00,6,,17<br />
2005-3-22,27,26,24,24,23,23,94,91,79,1017,1014,1011,10,7,1,16,6,,0.00,6,Rain-Thunderstorm,174<br />
2005-3-23,30,27,24,24,23,22,94,87,66,1018,1015,1011,10,10,8,14,5,,0.00,6,Rain,16<br />
2005-3-24,31,27,24,25,24,23,94,85,62,1016,1013,1010,10,10,10,13,2,,0.00,6,Rain,106<br />
2005-3-25,29,26,23,24,23,22,94,89,74,1015,1012,1009,10,9,1,19,3,,0.00,6,Rain-Thunderstorm,22<br />
2005-3-26,28,26,24,25,24,22,100,91,79,1015,1011,1009,10,9,3,16,5,,0.00,6,Rain,358<br />
2005-3-27,32,28,24,27,24,22,94,82,59,1013,1010,1007,10,10,6,14,3,,0.00,6,Fog,56<br />
2005-3-28,33,28,24,25,23,22,94,87,55,1013,1010,1007,10,9,1,34,3,,0.00,6,Rain-Thunderstorm,64<br />
2005-3-29,33,28,24,25,24,23,94,83,55,1013,1010,1008,10,10,10,14,3,,0.00,6,Rain-Thunderstorm,57<br />
2005-3-30,31,27,24,25,23,22,94,86,66,1014,1012,1010,10,8,1,19,5,,0.00,6,Rain-Thunderstorm,212<br />
2005-3-31,31,27,24,24,23,22,94,80,62,1015,1012,1008,10,10,10,13,6,,0.00,5,,92<br />
2005-4-1,33,28,24,25,24,22,94,80,55,1014,1011,1007,10,10,9,16,3,,0.00,5,Rain,48<br />
2005-4-2,33,29,25,25,24,22,94,81,55,1014,1011,1009,10,10,8,14,3,,0.00,5,Rain-Thunderstorm,67<br />
2005-4-3,34,29,24,25,24,23,94,78,52,1014,1011,1007,10,10,10,19,3,,0.00,4,,82<br />
2005-4-4,30,28,25,26,24,24,94,86,74,1014,1011,1008,10,10,10,11,2,,0.00,5,Rain-Thunderstorm,84<br />
2005-4-5,32,28,25,26,25,24,100,90,66,1014,1011,1008,10,6,0,10,0,,0.00,5,Fog-Thunderstorm,239<br />
2005-4-6,30,27,24,25,24,22,94,87,66,1015,1012,1008,10,9,2,19,3,,0.00,6,Rain,108<br />
2005-4-7,32,28,25,25,24,23,94,85,59,1014,1012,1008,10,7,1,14,3,,0.00,5,Fog-Rain-Thunderstorm,56<br />
2005-4-8,33,29,25,26,24,24,94,84,62,1013,1011,1008,10,10,10,14,2,,0.00,5,Thunderstorm,38<br />
2005-4-9,29,27,24,24,23,22,94,89,70,1014,1011,1008,10,6,1,23,3,,0.00,6,Rain-Thunderstorm,83<br />
2005-4-10,28,26,24,25,24,23,94,89,79,1013,1010,1007,10,7,1,13,2,,0.00,6,Fog-Rain,346<br />
2005-4-11,33,28,24,25,23,23,94,84,55,1012,1009,1006,10,8,1,13,3,,0.00,6,Fog-Rain-Thunderstorm,74<br />
2005-4-12,32,28,24,25,24,23,94,82,66,1013,1010,1007,10,10,10,19,3,,0.00,5,,60<br />
2005-4-13,32,28,25,26,24,22,94,81,62,1012,1010,1007,10,10,10,16,3,,0.00,5,Rain,45<br />
2005-4-14,34,29,25,25,24,23,94,84,52,1013,1010,1007,10,10,9,27,3,,0.00,5,Rain-Thunderstorm,19<br />
2005-4-15,32,28,24,29,24,23,94,84,59,1013,1010,1007,10,9,4,19,3,,0.00,6,Rain-Thunderstorm,96<br />
2005-4-16,29,27,25,25,24,23,94,89,74,1017,1011,1007,10,10,4,16,3,,0.00,6,Rain-Thunderstorm,30<br />
2005-4-17,30,28,25,25,24,24,94,88,74,1014,1011,1009,10,7,0,23,2,,0.00,6,Fog-Rain-Thunderstorm,79<br />
2005-4-18,32,28,25,26,24,24,94,86,62,1013,1010,1006,10,10,5,10,2,,0.00,6,Rain-Thunderstorm,344<br />
2005-4-19,27,26,24,25,23,22,94,92,84,1014,1011,1009,10,8,1,16,5,,0.00,7,Rain,179<br />
2005-4-20,32,27,23,25,23,22,94,83,59,1013,1011,1008,10,10,10,10,3,,0.00,5,,207<br />
2005-4-21,33,29,26,26,24,23,94,79,59,1012,1010,1006,10,10,10,14,2,,0.00,5,,122<br />
2005-4-22,30,28,25,25,24,24,94,88,74,1019,1010,1008,10,10,5,14,2,,0.00,6,Fog-Rain,335<br />
2005-4-23,30,27,23,25,23,22,94,90,70,1014,1012,1009,10,9,1,19,3,37,0.00,6,Fog-Rain-Thunderstorm,327<br />
2005-4-24,30,27,23,25,24,22,94,87,74,1015,1011,1009,10,8,0,11,2,,0.00,6,Fog,67<br />
2005-4-25,34,29,25,25,24,22,94,79,49,1013,1011,1008,10,10,10,11,2,,0.00,5,,115<br />
2005-4-26,34,29,25,25,24,23,94,77,52,1014,1011,1009,10,10,10,14,3,,0.00,5,,124<br />
2005-4-27,30,28,24,25,24,20,100,87,69,1015,1013,1010,10,8,2,23,3,,0.00,6,Rain-Thunderstorm,227<br />
2005-4-28,31,27,24,25,24,23,100,88,66,1015,1013,1010,10,9,3,23,6,,0.00,6,Rain-Thunderstorm,199<br />
2005-4-29,31,28,25,25,24,24,94,88,66,1015,1013,1011,10,8,1,13,2,,0.00,6,Fog-Rain,181<br />
2005-4-30,26,24,24,24,23,22,94,89,78,1017,1014,1012,10,10,5,23,5,,0.00,6,Rain,183<br />
2005-5-1,31,26,22,24,23,21,94,84,58,1016,1014,1011,10,7,0,14,2,,0.00,6,Fog-Rain-Thunderstorm,79<br />
2005-5-2,32,28,24,25,23,23,94,82,59,1016,1013,1009,10,9,1,11,3,,0.00,4,Fog-Rain-Thunderstorm,294<br />
2005-5-3,33,28,24,24,23,23,94,81,55,1016,1013,1009,10,10,7,14,3,,0.00,6,Rain-Thunderstorm,39<br />
2005-5-4,33,28,24,25,24,23,94,83,55,1015,1013,1010,10,9,4,11,3,,0.00,6,Rain,5<br />
2005-5-5,28,26,24,24,24,21,94,88,70,1016,1013,1010,10,9,1,14,5,,0.00,6,Fog-Rain,171<br />
2005-5-6,32,28,24,25,24,23,94,86,59,1015,1013,1010,10,7,1,16,3,,0.00,5,Fog-Rain-Thunderstorm,227<br />
2005-5-7,32,28,24,25,24,23,100,88,62,1015,1012,1009,10,8,1,19,3,,0.00,5,Fog-Rain-Thunderstorm,30<br />
2005-5-8,27,26,23,24,23,22,100,93,83,1015,1012,1009,10,8,1,14,3,,0.00,6,Fog-Rain-Thunderstorm,104<br />
2005-5-9,31,27,24,24,23,22,94,84,66,1015,1012,1009,10,10,9,14,3,,0.00,6,,97<br />
2005-5-10,32,28,24,25,24,22,100,86,62,1013,1011,1008,10,10,3,23,3,,0.00,6,Rain-Thunderstorm,89<br />
2005-5-11,33,29,25,26,24,23,94,79,55,1013,1010,1008,10,10,10,14,3,,0.00,4,,87<br />
2005-5-12,34,29,24,25,24,22,94,74,49,1013,1009,1007,10,10,10,23,5,,0.00,4,,109<br />
2005-5-13,34,30,26,25,24,24,94,80,56,1011,1009,1007,10,10,10,23,5,,0.00,5,,83<br />
2005-5-14,34,28,23,25,24,22,94,76,55,1010,1008,1006,10,10,10,19,5,,0.00,6,,84<br />
2005-5-15,34,30,26,25,24,23,94,76,52,1010,1008,1005,10,10,8,23,5,,0.00,5,Rain-Thunderstorm,104<br />
2005-5-16,33,29,25,26,24,23,94,82,55,1011,1009,1007,10,10,9,19,3,,0.00,6,,99<br />
2005-5-17,31,28,25,25,24,23,94,86,66,1012,1010,1008,10,9,1,14,3,,0.00,6,Rain-Thunderstorm,285<br />
2005-5-18,31,27,24,25,24,23,94,85,66,1012,1010,1007,10,10,7,11,2,,0.00,6,Rain,275<br />
2005-5-19,30,28,25,25,24,24,94,85,70,1011,1010,1007,10,9,4,10,2,,0.00,6,,343<br />
2005-5-20,32,28,24,25,24,23,94,83,62,1013,1010,1008,10,8,0,11,2,,0.00,5,Fog-Rain-Thunderstorm,36<br />
2005-5-21,30,27,24,25,24,23,94,86,74,1014,1012,1009,10,10,4,14,3,,0.00,6,Rain,85<br />
2005-5-22,33,29,26,25,24,22,89,78,52,1014,1011,1009,10,10,10,14,8,,0.00,5,,64<br />
2005-5-23,34,29,25,25,23,22,94,77,49,1012,1010,1007,10,10,10,11,3,,0.00,4,,42<br />
2005-5-24,33,29,25,25,24,23,94,80,55,1013,1010,1008,10,10,10,23,5,,0.00,4,Rain,65<br />
2005-5-25,32,28,25,25,24,23,94,82,62,1014,1011,1009,10,10,10,19,3,,0.00,5,,50<br />
2005-5-26,33,28,24,25,24,23,100,80,59,1015,1012,1010,10,8,1,19,5,,0.00,4,Fog-Thunderstorm,94<br />
2005-5-27,33,28,24,24,24,23,94,77,59,1014,1012,1010,10,10,10,26,5,,0.00,3,,107<br />
2005-5-28,33,29,25,25,24,22,94,79,52,1013,1011,1008,10,10,10,14,3,,0.00,6,Thunderstorm,104<br />
2005-5-29,33,28,24,26,24,22,94,86,55,1014,1011,1009,10,10,1,23,3,,0.00,6,Rain-Thunderstorm,138<br />
2005-5-30,30,28,25,25,24,22,100,88,66,1014,1012,1010,10,8,0,26,3,,0.00,6,Fog-Rain-Thunderstorm,106<br />
2005-5-31,32,28,24,24,23,22,94,81,59,1014,1012,1010,10,10,9,21,3,,0.00,5,,115<br />
2005-6-1,32,28,24,25,23,22,94,78,55,1014,1012,1009,10,10,10,23,3,,0.00,4,,97<br />
2005-6-2,29,27,25,24,24,24,94,88,74,1014,1012,1009,10,10,9,11,2,,0.00,6,Rain,176<br />
2005-6-3,32,28,25,25,24,23,100,84,59,1013,1011,1008,10,6,0,23,3,,0.00,6,Fog-Rain-Thunderstorm,113<br />
2005-6-4,34,29,24,25,24,22,100,80,52,1013,1011,1009,10,10,10,19,3,,0.00,6,,105<br />
2005-6-5,34,29,24,25,23,21,94,76,49,1013,1011,1009,10,10,8,14,3,,0.00,2,,115<br />
2005-6-6,33,29,25,25,23,21,94,75,49,1013,1011,1008,10,10,10,23,5,,0.00,3,,126<br />
2005-6-7,33,28,24,25,24,22,94,80,52,1013,1011,1009,10,10,10,14,3,,0.00,6,,77<br />
2005-6-8,33,28,24,25,23,22,94,80,55,1013,1011,1003,10,10,10,14,3,,0.00,6,,100<br />
2005-6-9,33,28,24,25,24,23,100,81,59,1014,1012,1009,10,10,10,16,3,,0.00,4,,105<br />
2005-6-10,32,28,24,25,24,22,100,86,62,1014,1012,1009,10,9,3,19,3,,0.00,6,Rain,120<br />
2005-6-11,33,27,21,25,24,21,100,82,55,1013,1011,1009,10,10,10,23,3,,0.00,5,,100<br />
2005-6-12,33,28,24,25,24,22,94,79,52,1014,1011,1009,10,10,10,21,3,,0.00,4,,85<br />
2005-6-13,34,29,25,25,23,21,94,72,46,1013,1011,1009,10,10,10,21,5,,0.00,1,,98<br />
2005-6-14,34,29,25,25,23,22,94,73,49,1013,1011,1009,10,10,10,21,5,,0.00,3,,101<br />
2005-6-15,34,29,25,25,24,23,94,78,55,1014,1012,1010,10,10,10,23,6,,0.00,3,,87<br />
2005-6-16,34,29,25,26,24,23,100,80,52,1015,1012,1005,10,10,10,19,2,,0.00,5,Thunderstorm,109<br />
2005-6-17,33,29,25,27,24,24,100,85,59,1015,1012,1010,10,10,10,13,2,,0.00,6,Thunderstorm,136<br />
2005-6-18,35,29,24,25,24,20,100,77,41,1014,1011,1009,10,10,10,14,3,,0.00,2,,86<br />
2005-6-19,34,29,24,25,24,23,100,76,52,1013,1011,1008,10,10,10,21,5,,0.00,2,,103<br />
2005-6-20,34,29,25,25,24,23,94,74,52,1013,1011,1009,10,10,10,14,5,,0.00,2,,103<br />
2005-6-21,34,29,25,25,23,22,94,72,49,1015,1012,1010,10,10,10,23,5,,0.00,3,,100<br />
2005-6-22,34,29,24,25,23,22,94,74,49,1015,1013,1010,10,10,10,14,3,,0.00,2,,103<br />
2005-6-23,30,27,24,25,24,22,100,88,66,1017,1014,1012,10,9,3,19,5,,0.00,5,Rain-Thunderstorm,162<br />
2005-6-24,31,27,24,25,24,23,100,89,66,1016,1014,1012,10,10,9,11,2,,0.00,6,Rain-Thunderstorm,56<br />
2005-6-25,32,27,23,26,23,22,100,87,59,1015,1012,1010,10,10,3,35,3,55,0.00,6,Rain-Thunderstorm,359<br />
2005-6-26,29,26,23,26,23,22,100,93,79,1014,1013,1011,10,7,1,23,2,,0.00,6,Rain-Thunderstorm,179<br />
2005-6-27,32,27,23,25,24,23,100,91,66,1014,1012,1010,10,7,1,24,2,,0.00,6,Fog-Rain,7<br />
2005-6-28,32,27,23,25,24,22,94,79,59,1013,1011,1010,10,10,10,19,5,,0.00,6,,98<br />
2005-6-29,34,29,24,25,23,23,94,76,52,1013,1012,1010,10,10,10,21,3,,0.00,2,,106<br />
2005-6-30,34,29,24,26,23,23,94,78,55,1014,1012,1010,10,10,10,14,3,,0.00,6,,110<br />
2005-7-1,31,27,23,27,24,22,100,88,70,1015,1013,1010,10,10,10,19,3,,0.00,4,,325<br />
2005-7-2,30,27,24,25,24,23,100,89,66,1017,1015,1012,10,9,6,14,3,,0.00,6,Rain,258<br />
2005-7-3,33,28,23,24,23,20,100,80,52,1016,1014,1012,10,10,10,10,2,,0.00,5,,89<br />
2005-7-4,34,29,24,25,24,22,100,80,49,1015,1013,1011,10,10,10,8,2,,0.00,4,,203<br />
2005-7-5,32,28,24,25,24,23,100,83,62,1016,1014,1012,10,10,10,19,3,,0.00,6,,53<br />
2005-7-6,33,28,24,25,23,22,100,83,55,1017,1015,1012,10,10,10,13,5,,0.00,5,Rain,91<br />
2005-7-7,31,27,24,25,24,22,100,83,58,1018,1015,1013,10,10,8,19,3,,0.00,6,Rain-Thunderstorm,165<br />
2005-7-8,31,28,24,25,23,22,100,83,62,1018,1015,1013,10,10,10,16,3,,0.00,4,,222<br />
2005-7-9,32,28,24,25,24,22,100,83,55,1017,1015,1013,10,10,10,16,3,,0.00,4,,222<br />
2005-7-10,31,27,24,25,24,23,100,85,62,1016,1014,1012,10,9,1,11,2,,0.00,5,Fog,249<br />
2005-7-11,30,27,23,25,24,23,100,93,70,1016,1015,1014,10,10,8,19,2,,0.00,6,Rain-Thunderstorm,51<br />
2005-7-12,30,27,24,25,23,20,100,90,69,1016,1014,1012,10,7,0,8,2,,0.00,6,Fog-Rain-Thunderstorm,205<br />
2005-7-13,31,27,24,25,24,23,100,86,62,1015,1013,1011,10,10,10,10,2,,0.00,6,,338<br />
2005-7-14,33,28,24,25,23,22,94,81,55,1014,1012,1008,10,10,10,10,3,,0.00,6,Thunderstorm,273<br />
2005-7-15,32,28,25,25,24,22,94,81,55,1013,1011,1009,10,10,10,14,2,,0.00,5,,97<br />
2005-7-16,34,28,23,25,22,19,100,74,41,1013,1011,1010,10,10,10,19,5,,0.00,5,,103<br />
2005-7-17,34,28,23,24,23,21,100,75,46,1014,1012,1009,10,10,10,23,3,,0.00,2,,108<br />
2005-7-18,34,29,25,24,23,21,94,72,46,1014,1012,1009,10,10,10,19,5,,0.00,3,,101<br />
2005-7-19,34,24,14,25,22,13,94,74,44,1019,1012,1009,10,10,10,21,5,,0.00,6,,106<br />
2005-7-20,31,27,24,24,23,23,94,82,62,1015,1012,1010,10,10,10,14,3,,0.00,5,,226<br />
2005-7-21,31,27,23,25,24,21,100,87,66,1015,1013,1004,10,9,1,13,2,,0.00,4,Fog-Thunderstorm,261<br />
2005-7-22,31,27,24,25,24,23,100,86,62,1017,1014,1011,10,9,2,14,3,,0.00,5,Fog-Rain-Thunderstorm,223<br />
2005-7-23,32,27,23,25,23,22,100,84,59,1016,1014,1012,10,9,1,11,2,,0.00,6,Fog,83<br />
2005-7-24,33,28,23,25,24,22,100,86,52,1016,1014,1012,10,6,0,13,2,,0.00,3,Fog,263<br />
2005-7-25,34,28,23,25,23,19,100,79,41,1017,1015,1013,10,8,0,16,2,,0.00,3,Fog,122<br />
2005-7-26,35,28,22,24,22,19,100,73,39,1016,1014,1012,10,9,8,14,3,,0.00,2,,119<br />
2005-7-27,35,29,24,25,23,19,94,73,41,1015,1013,1011,10,10,10,11,2,,0.00,3,,129<br />
2005-7-28,35,29,24,24,23,22,94,71,47,1015,1013,1011,10,10,10,14,2,,0.00,3,,133<br />
2005-7-29,34,29,24,26,24,22,94,80,49,1015,1013,1011,10,10,10,14,2,,0.00,3,Thunderstorm,65<br />
2005-7-30,32,28,24,26,24,23,94,85,62,1015,1013,1010,10,10,10,13,2,,0.00,5,Rain,87<br />
2005-7-31,34,29,24,25,23,22,94,75,49,1014,1012,1009,10,10,8,14,3,,0.00,4,,93<br />
2005-8-1,36,30,24,25,22,17,100,69,32,1014,1012,1010,10,10,10,14,3,,0.00,2,,103<br />
2005-8-2,35,29,24,25,22,19,94,69,39,1014,1012,1009,10,10,10,19,3,,0.00,2,,109<br />
2005-8-3,35,29,23,25,23,21,100,77,44,1014,1012,1010,10,10,8,16,2,,0.00,3,,80<br />
2005-8-4,35,29,24,25,23,20,100,73,41,1014,1012,1009,10,9,6,19,3,,0.00,4,,113<br />
