
MSK,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-23,-5,-9,-13,-6,-10,-14,100,92,85,1014,1014,1013,5,4,2,18,11,,0.00,8,Snow,191<br />
2011-1-24,-5,-9,-12,-6,-8,-13,100,92,85,1013,1012,1011,10,5,2,18,10,,0.00,7,Snow,278<br />
2011-1-25,-9,-11,-12,-12,-13,-14,92,83,73,1013,1011,1010,10,9,5,21,16,35,0.00,7,Snow,223<br />
2011-1-26,-9,-11,-13,-13,-14,-15,85,81,68,1011,1010,1009,10,9,5,21,16,40,0.00,7,Snow,204<br />
2011-1-27,-11,-13,-16,-13,-16,-18,92,84,79,1017,1013,1010,10,9,5,18,8,,0.00,8,Snow,257<br />
2011-1-28,-8,-12,-15,-9,-13,-17,93,86,79,1018,1016,1011,10,10,3,26,16,,0.00,7,Snow,249<br />
2011-1-29,-4,-7,-8,-4,-6,-9,100,93,86,1011,1006,1000,10,8,1,35,23,,0.00,8,Snow,250<br />
2011-1-30,-2,-4,-6,-3,-5,-7,93,89,86,999,993,990,10,8,1,35,31,,0.00,7,Rain-Snow,248<br />
2011-1-31,-2,-7,-12,-3,-11,-15,93,78,58,1016,1011,997,10,9,3,35,21,47,0.00,6,Snow,307<br />
2011-2-1,-5,-8,-11,-6,-9,-13,100,90,79,1015,1010,1007,10,9,1,29,16,,0.00,7,Snow,223<br />
2011-2-2,-1,-3,-5,-3,-4,-6,100,92,86,1009,1008,1007,10,8,2,21,11,40,0.00,8,Snow,220<br />
2011-2-3,1,-1,-3,0,-2,-3,100,92,80,1007,1005,1003,10,7,2,26,19,,0.00,7,Snow,245<br />
2011-2-4,0,-1,-2,0,-2,-3,100,91,80,1007,1003,1000,10,8,1,26,19,35,0.00,7,Snow,229<br />
2011-2-5,1,-1,-2,-1,-2,-4,100,90,80,1000,990,984,10,8,0,21,18,,0.00,7,Snow,214<br />
2011-2-6,0,-2,-4,-1,-3,-8,100,92,74,998,988,982,10,8,1,32,18,47,0.00,6,Snow,290<br />
2011-2-7,-1,-3,-5,-3,-5,-8,100,85,74,1007,1003,998,10,9,3,26,19,,0.00,7,Rain-Snow,285<br />
2011-2-8,-2,-6,-10,-2,-7,-13,100,82,64,1008,1001,984,10,8,0,26,14,43,0.00,6,Snow,163<br />
2011-2-9,0,-4,-9,0,-3,-11,100,96,86,994,984,979,10,4,1,26,14,32,0.00,7,Snow,302<br />
2011-2-10,-9,-13,-16,-11,-14,-18,93,82,73,1012,1005,994,10,9,3,21,16,,0.00,6,Snow,351<br />
2011-2-11,-11,-16,-20,-14,-17,-22,85,81,73,1013,1010,1005,10,9,2,18,8,,0.00,6,Snow,234<br />
2011-2-12,-11,-13,-14,-14,-15,-16,85,84,79,1005,1000,998,10,7,3,29,14,26,0.00,8,Snow,87<br />
2011-2-13,-13,-16,-17,-15,-18,-20,85,81,78,1002,1000,999,10,5,2,32,21,,0.00,8,Snow,13<br />
2011-2-14,-12,-16,-19,-15,-17,-22,85,80,72,1013,1008,1002,10,8,2,32,23,,0.00,6,Snow,9<br />
2011-2-15,-16,-19,-23,-21,-24,-27,78,72,55,1015,1014,1013,10,10,10,21,18,,0.00,2,Snow,343<br />
2011-2-16,-14,-21,-27,-19,-23,-30,85,75,66,1020,1017,1015,10,10,10,18,8,,0.00,3,,319<br />
2011-2-17,-17,-21,-24,-22,-24,-28,84,73,66,1024,1021,1020,10,9,5,18,11,,0.00,8,Snow,326<br />
2011-2-18,-16,-21,-27,-22,-26,-31,77,70,56,1027,1026,1025,,,,14,8,,0.00,,,322<br />
2011-2-19,-13,-22,-30,-17,-24,-34,79,73,61,1026,1024,1023,10,10,10,18,10,,0.00,6,Snow,275<br />
2011-2-20,-10,-13,-17,-16,-18,-19,85,72,62,1028,1025,1023,10,10,10,14,6,,0.00,6,Snow,349<br />
2011-2-21,-14,-18,-21,-18,-20,-24,85,78,67,1036,1033,1028,10,9,3,18,11,,0.00,4,Snow,88<br />
2011-2-22,-15,-19,-23,-20,-22,-26,85,73,61,1038,1038,1037,10,5,2,21,14,,0.00,4,Snow,112<br />
2011-2-23,-13,-16,-18,-21,-22,-23,66,56,44,1042,1040,1039,10,10,10,21,18,,0.00,8,Snow,132<br />
2011-2-24,-11,-14,-18,-20,-22,-23,72,58,45,1041,1041,1040,10,10,10,21,18,40,0.00,8,Snow,130<br />
2011-2-25,-13,-14,-16,-19,-20,-21,67,63,57,1042,1042,1041,,,,18,14,35,0.00,,,145<br />
2011-2-26,-12,-13,-15,-18,-19,-20,72,64,57,1041,1040,1038,10,10,10,18,13,,0.00,8,,149<br />
2011-2-27,-10,-12,-15,-16,-18,-20,72,64,57,1040,1040,1038,,,,21,13,35,0.00,,,146<br />
2011-2-28,-9,-12,-14,-16,-17,-18,73,63,57,1040,1039,1037,10,10,10,14,13,,0.00,7,,140<br />
2011-3-1,-3,-11,-18,-15,-17,-21,79,62,40,1038,1036,1035,,,,11,5,,0.00,,,229<br />
2011-3-2,-1,-10,-19,-7,-15,-21,93,67,40,1035,1033,1030,10,9,3,18,6,,0.00,6,Snow,287<br />
2011-3-3,-2,-4,-6,-6,-7,-8,93,85,74,1031,1027,1018,10,9,5,21,16,,0.00,7,Snow,280<br />
2011-3-4,1,-2,-4,-4,-6,-7,93,75,60,1018,1013,1005,10,10,3,32,23,47,0.00,7,Snow,274<br />
2011-3-5,0,-2,-3,-2,-4,-6,100,86,69,1004,989,983,10,7,1,43,31,58,0.00,6,Snow,255<br />
2011-3-6,-2,-4,-6,-5,-7,-9,93,80,69,1007,995,986,10,8,1,35,24,,0.00,5,Snow,311<br />
2011-3-7,-4,-7,-11,-8,-10,-14,86,75,54,1026,1019,1008,10,7,3,26,18,35,0.00,6,Snow,330<br />
2011-3-8,-1,-9,-17,-8,-13,-19,92,69,47,1027,1026,1025,10,10,10,21,10,,0.00,6,,238<br />
2011-3-9,3,-1,-4,-7,-8,-10,74,60,48,1026,1025,1024,10,10,10,18,13,26,0.00,6,,220<br />
2011-3-10,2,-3,-7,-9,-12,-15,74,52,30,1024,1023,1022,,,,21,13,35,0.00,,,199<br />
2011-3-11,-1,-6,-9,-9,-13,-16,86,59,43,1022,1017,1011,10,7,1,29,16,43,0.00,7,Snow,165<br />
2011-3-12,2,-3,-7,-4,-7,-9,93,81,65,1014,1010,1008,10,7,1,18,13,32,0.00,6,Snow,211<br />
2011-3-13,4,-2,-8,-1,-4,-11,100,78,56,1022,1019,1014,10,9,2,21,13,,0.00,5,Fog-Snow,231<br />
2011-3-14,7,3,-1,-1,-2,-4,87,69,53,1022,1018,1013,5,5,5,18,10,32,0.00,7,,161<br />
2011-3-15,3,1,-1,1,-3,-7,93,73,52,1019,1013,1010,10,9,5,35,19,47,0.00,7,Rain-Snow,289<br />
2011-3-16,1,-1,-3,-4,-6,-8,86,75,60,1030,1025,1019,10,9,5,29,26,47,0.00,7,Snow,342<br />
2011-3-17,2,-3,-7,-8,-9,-13,80,58,35,1030,1029,1027,10,10,10,29,21,43,0.00,3,,19<br />
2011-3-18,2,0,-2,-2,-5,-10,87,68,44,1027,1026,1023,10,9,3,18,13,,0.00,6,Snow,33<br />
2011-3-19,1,-2,-4,-1,-3,-5,93,86,65,1023,1020,1018,10,8,2,21,11,,0.00,7,Fog-Snow,19<br />
2011-3-20,2,-2,-6,-1,-4,-7,100,82,65,1024,1021,1019,10,7,2,18,5,,0.00,7,Fog-Snow,213<br />
2011-3-21,5,1,-4,-1,-3,-6,100,84,45,1025,1025,1024,10,6,0,11,5,,0.00,6,Fog-Snow,249<br />
2011-3-22,3,-3,-8,1,-3,-9,100,85,60,1024,1017,1009,10,6,0,26,10,43,0.00,5,Fog-Snow,217<br />
2011-3-23,4,2,0,1,0,-3,100,92,70,1008,1004,1002,10,7,1,40,23,58,0.00,7,Rain-Snow,275<br />
2011-3-24,15,6,-4,-2,-8,-14,100,65,40,1004,995,991,10,9,1,43,26,72,0.00,5,Snow,280<br />
2011-3-25,-2,-6,-10,-6,-13,-18,93,58,31,997,993,990,10,8,0,43,27,61,0.00,6,Snow,283<br />
2011-3-26,-4,-7,-9,-8,-14,-18,86,55,39,1004,998,992,10,8,1,40,21,55,0.00,6,Snow,262<br />
2011-3-27,-1,-7,-12,-6,-10,-13,93,68,47,1015,1011,1004,10,9,1,35,24,50,0.00,5,Snow,254<br />
2011-3-28,2,-2,-6,-9,-12,-15,64,46,30,1015,1013,1008,,,,40,23,58,0.00,,,211<br />
2011-3-29,2,-2,-5,-2,-9,-16,100,58,26,1012,1007,1004,10,8,1,35,24,47,0.00,5,Snow,242<br />
2011-3-30,2,-2,-5,0,-8,-16,93,61,35,1012,1008,1003,10,7,1,32,16,,0.00,6,Snow,213<br />
2011-3-31,1,-1,-4,-4,-10,-15,75,53,32,1027,1020,1010,10,10,10,32,24,43,0.00,4,Snow,310<br />
2011-4-1,3,-3,-9,-9,-13,-16,68,46,26,1030,1028,1026,10,10,10,26,10,,0.00,4,,186<br />
2011-4-2,5,2,-1,0,-3,-8,81,69,55,1026,1025,1024,10,8,5,18,11,32,0.00,7,Rain,177<br />
2011-4-3,12,7,3,1,-1,-9,81,58,31,1030,1028,1026,10,9,5,29,13,,0.00,6,,220<br />
2011-4-4,11,6,1,-6,-8,-16,60,38,14,1030,1027,1023,,,,26,16,35,0.00,,,187<br />
2011-4-5,8,4,2,-3,-4,-9,65,51,39,1023,1020,1018,,,,21,14,29,0.00,,,169<br />
2011-4-6,9,6,2,-2,-3,-4,75,58,43,1018,1014,1009,10,10,10,11,5,,0.00,6,,211<br />
2011-4-7,7,3,-1,4,-1,-4,100,73,53,1008,999,989,10,7,2,14,6,,0.00,7,Rain,198<br />
2011-4-8,4,2,0,3,3,0,100,96,93,989,981,975,10,4,2,14,10,,0.00,8,Rain-Snow,123<br />
2011-4-9,2,1,0,1,1,0,100,98,87,981,973,968,10,4,1,29,11,,0.00,7,Rain-Snow,70<br />
2011-4-10,3,2,1,1,1,0,100,92,81,993,987,981,10,9,2,21,16,,0.00,7,Rain-Snow,345<br />
2011-4-11,2,1,0,1,-1,-2,100,90,75,1004,1000,994,10,8,3,21,18,,0.00,7,Rain-Snow,323<br />
2011-4-12,2,0,-1,0,-2,-4,100,89,65,1004,1003,1002,10,7,2,18,11,,0.00,7,Snow,275<br />
2011-4-13,3,1,-1,1,0,-1,100,93,81,1007,1005,1003,10,5,2,14,8,,0.00,8,Rain-Snow,82<br />
2011-4-14,4,2,0,1,0,-1,100,89,70,1007,1006,1005,10,6,1,21,11,,0.00,7,Rain-Snow,3<br />
2011-4-15,8,4,1,0,-2,-5,93,71,43,1013,1010,1007,10,10,10,21,14,,0.00,7,Rain-Snow,327<br />
2011-4-16,9,3,-2,-2,-3,-6,87,59,37,1015,1014,1012,10,10,10,14,6,,0.00,6,,247<br />
2011-4-17,9,4,0,3,-1,-4,87,66,50,1012,1011,1010,10,10,10,29,11,40,0.00,5,,257<br />
2011-4-18,12,7,3,4,1,-7,93,69,45,1012,1004,999,10,10,5,50,24,76,0.00,6,Rain,269<br />
2011-4-19,7,3,1,0,-5,-8,81,56,34,1010,1006,1004,10,10,10,43,27,61,0.00,6,Rain,307<br />
2011-4-20,6,2,-1,-2,-6,-8,86,58,36,1019,1015,1010,10,10,10,29,19,47,0.00,5,,336<br />
2011-4-21,11,3,-3,-1,-6,-9,86,51,24,1021,1019,1018,,,,21,8,40,0.00,,,270<br />
2011-4-22,13,9,5,0,-2,-5,70,47,29,1021,1019,1017,10,10,10,35,16,,0.00,4,,270<br />
2011-4-23,16,10,4,1,-1,-2,81,51,31,1025,1023,1021,10,10,10,14,8,,0.00,6,Rain,60<br />
2011-4-24,17,9,2,2,-1,-3,87,51,27,1022,1021,1020,10,10,10,26,8,,0.00,4,,316<br />
2011-4-25,19,10,2,2,-1,-7,81,48,18,1021,1020,1019,,,,26,10,,0.00,,,304<br />
2011-4-26,19,12,6,2,-2,-6,71,41,20,1025,1024,1020,,,,18,10,,0.00,,,84<br />
2011-4-27,21,12,3,0,-2,-4,70,37,20,1026,1024,1020,10,10,10,18,8,,0.00,4,,167<br />
2011-4-28,22,16,10,6,2,-4,71,43,23,1021,1017,1015,10,10,10,29,10,47,0.00,6,Rain-Thunderstorm,286<br />
2011-4-29,18,12,6,6,-1,-5,87,45,22,1018,1017,1015,10,10,10,21,13,,0.00,6,Rain,15<br />
2011-4-30,18,11,5,8,-1,-4,87,44,24,1015,1012,1008,10,10,10,21,13,,0.00,5,Rain,34<br />
2011-5-1,12,8,5,8,4,0,87,74,54,1012,1008,1005,10,10,10,21,14,32,0.00,6,Rain,264<br />
2011-5-2,11,4,-1,2,-1,-2,93,66,41,1015,1014,1012,10,10,10,21,10,,0.00,4,Fog-Rain,36<br />
2011-5-3,22,13,6,11,7,1,94,71,33,1012,1010,1008,10,9,5,43,13,64,0.00,7,Fog-Rain-Thunderstorm,102<br />
2011-5-4,23,17,11,11,9,3,100,69,29,1011,1009,1008,10,9,5,32,13,,0.00,6,Rain,81<br />
2011-5-5,22,16,10,10,8,5,88,63,33,1013,1010,1009,10,10,10,21,13,,0.00,6,,69<br />
2011-5-6,15,12,10,12,10,9,100,85,67,1019,1015,1013,10,9,5,26,13,,0.00,7,Rain,87<br />
2011-5-7,21,16,11,11,10,9,94,76,46,1026,1022,1019,10,9,3,26,19,,0.00,7,,84<br />
2011-5-8,20,14,9,12,9,7,94,73,46,1030,1028,1026,10,10,10,18,10,,0.00,6,Rain,27<br />
2011-5-9,18,14,11,12,4,-3,94,60,26,1030,1028,1026,10,10,10,29,16,,0.00,6,,22<br />
2011-5-10,20,12,5,3,-1,-5,65,40,20,1027,1023,1020,,,,26,13,43,0.00,,,19<br />
2011-5-11,18,13,9,4,1,-6,66,44,19,1020,1020,1018,,,,21,13,40,0.00,,,7<br />
2011-5-12,20,11,2,2,-3,-6,75,37,19,1020,1017,1013,,,,21,8,32,0.00,,,326<br />
2011-5-13,14,10,7,6,2,-2,76,56,38,1014,1013,1013,10,10,10,26,18,,0.00,6,Rain,69<br />
2011-5-14,10,8,5,5,-1,-7,87,58,34,1015,1013,1013,10,10,10,32,19,47,0.00,6,Rain,93<br />
2011-5-15,14,10,6,4,2,-1,81,57,41,1019,1016,1014,10,10,10,26,16,,0.00,6,Rain,93<br />
2011-5-16,15,10,5,6,4,1,87,65,54,1019,1019,1018,10,10,10,21,13,,0.00,6,,111<br />
2011-5-17,13,10,8,10,8,6,100,87,76,1019,1017,1017,10,8,5,18,11,,0.00,6,Rain,207<br />
2011-5-18,19,13,8,12,8,7,100,77,46,1017,1014,1011,10,7,0,40,14,68,0.00,6,Fog-Rain,221<br />
2011-5-19,20,12,4,7,4,1,93,60,28,1020,1019,1015,,,,18,11,35,0.00,,,275<br />
2011-5-20,24,16,7,10,6,3,81,55,33,1020,1019,1017,10,10,10,21,8,35,0.00,6,,238<br />
2011-5-21,23,17,11,15,11,9,94,69,44,1018,1017,1016,10,10,5,29,8,50,0.00,6,Rain-Thunderstorm,283<br />
2011-5-22,24,18,12,13,9,6,100,60,31,1020,1019,1017,10,10,10,21,11,,0.00,4,Fog-Rain,320<br />
2011-5-23,25,17,9,9,6,2,87,49,24,1023,1021,1017,,,,11,5,,0.00,,,162<br />
2011-5-24,19,16,11,14,6,-1,94,55,26,1021,1019,1016,10,10,10,32,16,47,0.00,6,Rain,272<br />
2011-5-25,24,16,7,12,5,1,94,52,23,1019,1015,1009,10,10,10,35,8,,0.00,6,Rain,212<br />
2011-5-26,15,11,7,9,4,-1,94,66,34,1015,1014,1012,10,10,10,32,21,,0.00,5,Rain,287<br />
2011-5-27,18,11,5,7,3,-1,93,58,28,1015,1015,1014,10,10,10,32,16,55,0.00,6,Rain,287<br />
2011-5-28,25,15,5,9,4,0,87,50,29,1015,1014,1012,,,,14,5,26,0.00,,,202<br />
2011-5-29,27,20,14,14,11,9,77,54,37,1016,1015,1013,10,10,10,21,8,,0.00,6,,263<br />
2011-5-30,24,20,16,13,9,5,68,48,29,1022,1018,1016,,,,29,14,47,0.00,,,249<br />
2011-5-31,25,18,11,13,9,4,88,54,29,1025,1024,1022,10,10,10,18,10,,0.00,3,Fog,324<br />
2011-6-1,27,19,11,8,6,4,76,44,24,1028,1026,1024,,,,18,8,29,0.00,,,78<br />
2011-6-2,29,21,13,12,8,7,77,46,25,1025,1023,1020,,,,14,6,,0.00,,,42<br />
2011-6-3,24,20,15,15,9,3,77,52,27,1020,1017,1015,10,10,10,35,13,55,0.00,4,,310<br />
2011-6-4,21,16,11,9,4,1,67,46,30,1016,1015,1013,10,10,10,35,21,55,0.00,4,,332<br />
2011-6-5,25,18,10,9,6,4,71,46,29,1015,1014,1013,,,,32,16,50,0.00,,,338<br />
2011-6-6,22,17,13,10,3,-4,72,40,18,1019,1018,1015,,,,29,16,47,0.00,,,4<br />
2011-6-7,22,14,7,4,1,-1,71,42,22,1019,1017,1015,,,,26,11,40,0.00,,,356<br />
2011-6-8,22,16,10,10,5,2,68,46,29,1015,1013,1011,10,10,10,26,13,,0.00,5,,353<br />
2011-6-9,24,19,15,16,12,10,94,70,41,1011,1009,1007,10,10,10,18,13,40,0.00,6,Rain-Thunderstorm,16<br />
2011-6-10,24,19,14,15,12,7,100,68,34,1008,1007,1006,10,8,5,18,11,,0.00,6,Fog-Rain,68<br />
2011-6-11,26,19,13,15,12,10,88,64,36,1006,1005,1004,10,10,10,26,10,,0.00,5,Rain,6<br />
2011-6-12,23,18,13,12,6,0,88,50,23,1009,1008,1006,10,10,10,18,14,43,0.00,3,,21<br />
2011-6-13,23,17,11,13,8,6,88,56,33,1009,1008,1007,10,10,10,21,8,43,0.00,6,,321<br />
2011-6-14,17,14,12,15,13,11,100,92,82,1010,1009,1007,10,8,5,21,11,,0.00,7,Rain-Thunderstorm,88<br />
2011-6-15,21,16,12,15,10,6,100,68,38,1011,1010,1008,10,9,3,21,13,,0.00,6,Rain,310<br />
2011-6-16,21,17,12,13,9,5,82,59,35,1010,1009,1009,10,10,10,26,14,35,0.00,6,,260<br />
2011-6-17,20,15,10,10,7,4,88,58,35,1013,1011,1009,10,10,10,29,16,35,0.00,5,,296<br />
2011-6-18,23,17,10,11,9,7,87,63,43,1013,1011,1009,10,10,10,21,6,29,0.00,6,Rain,223<br />
2011-6-19,19,16,13,17,14,10,100,88,72,1009,1007,1004,10,6,3,21,6,,0.00,7,Rain,111<br />
2011-6-20,27,21,14,19,16,9,100,82,48,1004,1001,999,10,6,0,32,14,68,0.00,6,Fog-Rain-Thunderstorm,182<br />
2011-6-21,22,16,9,11,8,4,94,64,31,1010,1008,1005,10,10,10,26,14,,0.00,5,Rain,252<br />
2011-6-22,23,17,10,13,11,8,100,68,41,1012,1010,1009,10,10,10,32,10,32,0.00,5,Fog-Rain-Thunderstorm,297<br />
2011-6-23,24,18,12,12,9,6,94,59,33,1013,1012,1012,10,10,10,26,14,40,0.00,3,,317<br />
2011-6-24,24,17,11,15,11,7,94,64,34,1012,1010,1008,10,10,10,11,5,,0.00,6,Rain,350<br />
2011-6-25,24,20,16,18,16,15,100,80,61,1008,1007,1006,10,10,5,21,10,,0.00,6,Rain,107<br />
2011-6-26,26,22,18,18,15,12,94,70,42,1008,1006,1005,10,10,10,29,14,43,0.00,6,Rain,120<br />
2011-6-27,29,23,17,16,13,9,88,56,29,1012,1009,1008,10,10,10,26,11,,0.00,5,,80<br />
2011-6-28,30,23,17,18,14,11,88,59,31,1015,1013,1012,10,10,10,29,13,,0.00,6,Rain,61<br />
2011-6-29,29,23,17,19,16,13,100,70,37,1017,1016,1015,10,10,10,26,11,,0.00,5,Fog-Rain-Thunderstorm,47<br />
2011-6-30,30,24,18,18,15,11,94,59,31,1018,1017,1016,10,10,10,29,16,,0.00,3,,78<br />
2011-7-1,30,23,17,15,11,6,77,45,23,1017,1015,1012,,,,29,18,,0.00,,,89<br />
2011-7-2,29,22,16,15,12,8,77,52,27,1012,1010,1009,10,10,10,21,14,40,0.00,4,Rain,126<br />
2011-7-3,29,22,15,15,12,8,88,53,27,1011,1010,1008,10,8,5,18,6,,0.00,5,Fog,215<br />
2011-7-4,31,23,16,19,14,9,94,60,25,1011,1010,1009,10,10,5,32,8,32,0.00,6,Rain-Thunderstorm,93<br />
2011-7-5,23,21,19,18,17,16,94,82,69,1010,1009,1008,10,9,5,32,18,,0.00,7,Rain,60<br />
2011-7-6,25,22,19,19,15,10,100,68,39,1011,1009,1008,10,9,5,26,16,43,0.00,6,,154<br />
2011-7-7,28,21,15,16,14,10,94,63,34,1014,1012,1011,10,10,10,26,10,,0.00,6,Thunderstorm,103<br />
2011-7-8,29,23,17,18,16,12,100,74,35,1012,1010,1008,10,10,5,29,13,47,0.00,7,Rain-Thunderstorm,63<br />
2011-7-9,24,20,17,19,17,16,100,87,65,1010,1009,1008,10,8,2,18,8,,0.00,7,Rain,321<br />
2011-7-10,26,22,18,19,16,12,100,76,42,1014,1011,1008,10,9,5,32,13,32,0.00,6,Rain,1<br />
2011-7-11,29,22,15,15,11,5,94,53,24,1017,1016,1015,,,,18,10,32,0.00,,,37<br />
2011-7-12,30,22,15,14,12,9,88,50,27,1017,1015,1013,,,,21,11,,0.00,,,184<br />
2011-7-13,27,23,19,19,14,12,73,60,47,1017,1015,1014,10,10,10,26,11,,0.00,5,Rain-Thunderstorm,255<br />
2011-7-14,27,21,15,15,11,7,88,56,28,1019,1018,1017,10,10,10,21,6,,0.00,6,,299<br />
2011-7-15,29,22,16,14,11,7,77,48,25,1020,1019,1016,,,,14,6,,0.00,,,168<br />
2011-7-16,32,27,22,18,14,9,78,46,26,1016,1013,1011,,,,29,14,29,0.00,,,212<br />
2011-7-17,25,21,18,20,17,14,94,77,50,1012,1010,1009,10,10,5,26,11,47,0.00,6,Rain-Thunderstorm,214<br />
2011-7-18,28,22,17,19,16,11,100,69,37,1013,1012,1010,10,7,2,18,10,,0.00,4,Fog,344<br />
2011-7-19,29,22,16,18,15,12,94,64,35,1015,1014,1013,10,10,10,18,8,32,0.00,3,Fog-Thunderstorm,97<br />
2011-7-20,30,23,17,18,14,11,100,61,31,1015,1014,1012,10,10,10,21,11,26,0.00,6,,109<br />
2011-7-21,30,24,19,19,15,10,100,66,29,1013,1012,1010,10,10,10,32,14,50,0.00,6,Rain-Thunderstorm,108<br />
2011-7-22,29,24,19,19,17,13,100,64,39,1012,1012,1011,10,8,5,29,18,43,0.00,5,Rain,115<br />
2011-7-23,32,26,19,14,9,3,68,38,16,1012,1012,1011,,,,29,18,47,0.00,,,125<br />
2011-7-24,32,24,18,17,11,6,69,42,27,1016,1014,1012,,,,18,13,,0.00,,,146<br />
2011-7-25,34,27,19,18,12,3,94,47,14,1017,1016,1016,10,10,10,21,10,40,0.00,6,,102<br />
2011-7-26,34,27,21,15,10,4,64,36,15,1019,1018,1016,10,10,10,18,10,,0.00,6,,166<br />
2011-7-27,34,27,21,18,13,8,83,42,21,1019,1018,1016,10,10,10,14,6,,0.00,6,Rain,91<br />
2011-7-28,34,27,20,19,14,9,94,52,21,1016,1013,1009,10,9,5,35,11,43,0.00,6,Rain-Thunderstorm,68<br />
2011-7-29,29,23,18,19,17,14,100,72,42,1010,1008,1007,10,8,5,26,13,,0.00,5,Rain,260<br />
2011-7-30,29,22,16,17,15,11,100,66,33,1008,1007,1006,10,10,10,21,13,32,0.00,5,,300<br />
2011-7-31,28,22,17,19,17,13,94,79,39,1006,1004,1002,10,10,5,26,5,,0.00,5,Rain-Thunderstorm,10<br />
2011-8-1,23,20,16,18,15,12,100,80,50,1007,1004,1002,10,8,1,26,14,,0.00,6,Rain,15<br />
2011-8-2,16,14,13,14,12,10,94,88,77,1015,1011,1007,10,10,5,26,14,,0.00,7,Rain,14<br />
2011-8-3,20,16,11,13,8,4,94,66,37,1018,1017,1015,10,10,10,29,16,,0.00,7,Rain,45<br />
2011-8-4,21,16,12,8,6,3,77,51,31,1018,1016,1014,,,,29,16,43,0.00,,,45<br />
2011-8-5,23,17,10,10,7,2,87,55,27,1014,1014,1013,10,10,10,26,13,35,0.00,2,,8<br />
