
GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-29,22,17,13,12,11,9,82,61,46,1019,1017,1016,10,10,10,21,11,,0.00,1,,301<br />
2005-1-30,22,18,14,14,11,9,77,63,43,1021,1019,1018,8,7,6,23,6,,0.00,0,,314<br />
2005-1-31,23,18,14,14,13,11,88,70,47,1022,1020,1018,8,8,8,23,8,,0.00,0,,304<br />
2005-2-1,25,20,15,13,10,5,82,57,28,1021,1020,1018,8,8,8,19,6,,0.00,0,,7<br />
2005-2-2,27,21,15,13,10,6,82,53,26,1019,1017,1016,,,,23,10,,0.00,,,180<br />
2005-2-3,28,22,17,11,9,7,60,47,26,1016,1014,1013,8,8,8,26,13,,0.00,0,,205<br />
2005-2-4,29,23,17,15,10,5,64,50,22,1014,1012,1010,,,,19,10,,0.00,,,183<br />
2005-2-5,24,22,19,18,13,6,83,60,35,1014,1012,1009,10,9,8,26,18,,0.00,4,,249<br />
2005-2-6,23,19,15,14,11,4,88,60,29,1015,1013,1012,10,10,10,27,16,,0.00,1,,241<br />
2005-2-7,26,21,16,15,8,-1,68,46,17,1013,1011,1010,8,8,8,23,11,,0.00,,,1<br />
2005-2-8,22,20,19,14,12,10,68,58,46,1015,1013,1011,10,10,10,26,19,,0.00,2,,274<br />
2005-2-9,22,18,15,13,11,8,77,63,43,1015,1014,1012,10,9,8,19,10,,0.00,1,,9<br />
2005-2-10,20,18,17,12,9,7,64,52,43,1019,1017,1014,10,10,10,32,23,,0.00,2,,285<br />
2005-2-11,20,17,13,10,8,7,72,57,46,1020,1018,1016,10,10,10,24,16,,0.00,2,,265<br />
2005-2-12,25,19,14,14,9,3,72,53,24,1018,1016,1014,,,,21,11,,0.00,,,46<br />
2005-2-13,23,21,19,18,16,14,88,75,64,1016,1013,1010,10,10,8,27,19,45,0.00,6,,40<br />
2005-2-14,23,21,20,18,14,9,88,70,46,1018,1015,1011,10,10,10,34,19,,0.00,5,Rain,316<br />
2005-2-15,21,18,15,15,13,10,83,71,56,1020,1019,1016,10,10,8,19,13,,0.00,6,Rain,219<br />
2005-2-16,21,18,16,17,14,12,94,78,64,1019,1017,1016,10,10,8,34,13,,0.00,5,,239<br />
2005-2-17,22,18,14,15,13,11,88,71,53,1020,1018,1017,10,9,7,24,11,,0.00,2,,173<br />
2005-2-18,23,19,15,12,11,9,72,57,41,1020,1018,1017,10,10,10,24,8,,0.00,1,,14<br />
2005-2-19,25,20,16,14,12,8,77,62,34,1020,1018,1016,10,10,10,26,11,,0.00,1,,45<br />
2005-2-20,24,20,16,16,13,10,82,67,41,1019,1017,1016,10,10,10,24,8,,0.00,1,,348<br />
2005-2-21,28,22,16,15,13,4,83,59,21,1019,1017,1015,8,8,8,21,8,,0.00,0,,35<br />
2005-2-22,30,24,19,18,15,12,78,60,33,1017,1015,1014,7,5,3,32,16,,0.00,,,93<br />
2005-2-23,28,24,22,19,16,12,83,60,37,1016,1015,1014,10,8,7,29,13,,0.00,6,,69<br />
2005-2-24,24,22,20,20,18,16,88,77,61,1017,1015,1013,10,10,10,19,10,,0.00,5,Rain,358<br />
2005-2-25,25,22,20,19,17,14,88,76,50,1017,1015,1013,10,8,7,13,6,,0.00,7,Rain,69<br />
2005-2-26,28,24,20,19,18,14,88,74,42,1017,1013,1011,10,8,6,23,10,,0.00,6,,71<br />
2005-2-27,29,24,21,19,17,16,88,69,45,1014,1011,1010,10,10,10,21,13,,0.00,3,,67<br />
2005-2-28,26,23,20,19,18,17,94,74,65,1012,1010,1008,10,10,10,21,13,,0.00,3,,60<br />
2005-3-1,25,22,20,18,17,15,83,74,57,1013,1009,1008,10,10,10,29,16,48,0.00,5,,110<br />
2005-3-2,23,21,20,16,16,15,78,68,61,1015,1013,1012,10,8,7,37,23,,0.00,2,,258<br />
2005-3-3,24,20,16,16,14,12,82,65,47,1017,1015,1014,8,8,8,23,18,,0.00,0,,236<br />
2005-3-4,25,20,16,16,13,6,82,62,29,1018,1015,1014,8,8,6,23,10,,0.00,0,,16<br />
2005-3-5,26,22,19,17,13,8,83,57,32,1019,1016,1013,10,8,8,23,11,,0.00,6,,93<br />
2005-3-6,26,22,18,17,12,9,78,53,34,1020,1017,1015,10,10,8,24,11,,0.00,3,,255<br />
2005-3-7,24,20,16,17,13,10,88,65,41,1019,1017,1016,10,8,6,26,14,,0.00,4,,233<br />
2005-3-8,27,22,17,12,7,4,64,40,24,1018,1016,1014,,,,23,13,,0.00,,,212<br />
2005-3-9,30,25,20,8,7,3,46,30,18,1016,1015,1014,8,8,7,19,8,,0.00,0,,271<br />
2005-3-10,32,26,21,13,8,6,41,32,21,1017,1015,1014,8,8,7,23,8,,0.00,0,,51<br />
2005-3-11,34,28,23,16,12,9,53,39,24,1015,1013,1011,8,8,8,21,10,,0.00,0,,67<br />
2005-3-12,33,28,24,15,11,10,44,38,24,1015,1013,1011,8,8,8,26,8,,0.00,0,,111<br />
2005-3-13,33,28,24,19,14,11,65,42,28,1016,1014,1012,8,8,7,21,10,,0.00,,,327<br />
2005-3-14,31,27,23,21,16,14,70,52,35,1014,1013,1012,,,,27,10,,0.00,,,327<br />
2005-3-15,29,26,22,21,18,13,83,66,44,1014,1012,1011,10,9,8,27,10,,0.00,1,,273<br />
2005-3-16,29,26,22,21,19,13,83,69,37,1013,1011,1010,10,8,6,35,8,,0.00,4,,307<br />
2005-3-17,30,27,24,20,17,15,74,56,40,1013,1011,1010,8,7,6,34,14,,0.00,,,36<br />
2005-3-18,31,27,23,21,18,13,78,66,33,1013,1012,1010,10,10,8,37,13,34,0.00,4,Rain-Thunderstorm,11<br />
2005-3-19,28,26,23,19,17,14,78,63,45,1013,1011,1009,10,10,8,24,13,,0.00,4,Rain,1<br />
2005-3-20,26,23,22,20,16,12,83,62,44,1015,1013,1011,10,10,10,29,14,,0.00,3,,285<br />
2005-3-21,26,21,16,16,14,12,77,62,47,1015,1014,1012,,,,23,13,,0.00,,,259<br />
2005-3-22,27,22,17,18,14,10,88,62,34,1015,1013,1011,8,8,8,16,10,,0.00,0,,225<br />
2005-3-23,32,26,19,18,9,-2,73,42,12,1012,1010,1008,8,8,8,19,8,,0.00,0,,176<br />
2005-3-24,31,27,23,21,12,1,74,46,18,1011,1007,1004,10,8,5,26,14,,0.00,4,Rain,245<br />
2005-3-25,25,23,22,15,13,9,64,52,36,1014,1012,1010,,,,34,26,,0.00,,,274<br />
2005-3-26,25,21,17,16,13,10,73,60,39,1016,1015,1013,,,,26,18,,0.00,,,234<br />
2005-3-27,26,22,19,17,16,12,83,67,42,1017,1015,1014,10,10,10,23,13,,0.00,5,,230<br />
2005-3-28,25,22,20,17,16,15,73,67,57,1018,1016,1014,10,10,10,26,14,,0.00,6,,245<br />
2005-3-29,25,21,18,18,16,14,78,67,50,1017,1016,1014,,,,24,14,,0.00,,,242<br />
2005-3-30,27,21,16,18,16,14,88,72,45,1016,1014,1012,8,8,8,24,13,,0.00,0,,252<br />
2005-3-31,30,22,15,20,16,11,100,71,31,1015,1013,1012,10,6,0,26,10,,0.00,1,Fog,349<br />
2005-4-1,35,28,20,20,13,2,88,51,12,1013,1012,1009,8,7,4,24,6,,0.00,0,,9<br />
2005-4-2,36,29,23,16,8,3,48,29,13,1013,1011,1010,8,8,8,23,10,,0.00,0,,62<br />
2005-4-3,38,30,23,12,7,1,42,25,10,1013,1011,1010,8,8,8,23,11,,0.00,0,,69<br />
2005-4-4,36,30,25,22,5,-4,78,27,8,1014,1012,1010,8,8,8,27,14,,0.00,0,,231<br />
2005-4-5,29,26,23,22,19,16,89,69,45,1014,1013,1011,8,6,3,26,16,,0.00,2,,231<br />
2005-4-6,28,23,19,17,16,14,83,63,45,1014,1013,1011,8,8,8,34,18,,0.00,0,,241<br />
2005-4-7,27,22,18,18,17,15,83,69,51,1013,1012,1010,,,,24,16,,0.00,,,237<br />
2005-4-8,29,24,19,17,16,13,83,62,37,1014,1013,1010,,,,24,16,,0.00,,,261<br />
2005-4-9,34,26,18,17,9,-3,78,45,13,1016,1014,1013,8,6,4,32,11,,0.00,0,,64<br />
2005-4-10,33,27,22,14,7,-3,53,29,17,1016,1013,1012,8,7,6,24,14,,0.00,0,,61<br />
2005-4-11,36,29,23,17,10,6,45,33,16,1014,1012,1011,8,7,3,29,16,,0.00,0,,106<br />
2005-4-12,35,29,24,17,13,9,48,37,20,1013,1012,1011,8,8,7,26,13,,0.00,0,,92<br />
2005-4-13,32,28,24,17,13,9,47,38,29,1015,1014,1011,8,8,8,29,10,,0.00,0,,16<br />
2005-4-14,34,28,23,17,11,3,54,36,15,1016,1014,1013,7,7,7,23,8,,0.00,0,,257<br />
2005-4-15,34,28,23,18,11,3,65,36,16,1015,1013,1011,,,,21,11,37,0.00,6,Rain-Thunderstorm,15<br />
2005-4-16,37,30,23,22,12,4,78,40,15,1014,1011,1010,6,6,6,24,10,,0.00,,,37<br />
2005-4-17,39,33,27,16,9,4,38,25,13,1013,1011,1009,10,6,3,32,16,,0.00,6,,89<br />
2005-4-18,33,29,26,20,16,11,65,45,29,1015,1013,1010,10,9,8,24,13,,0.00,7,Rain,341<br />
2005-4-19,32,29,27,22,18,14,74,54,33,1016,1013,1012,10,10,10,26,11,,0.00,6,,335<br />
2005-4-20,32,27,23,22,17,8,78,56,24,1016,1014,1013,,,,21,11,,0.00,,,296<br />
2005-4-21,34,28,23,21,15,-6,83,52,7,1015,1013,1011,8,7,5,24,10,,0.00,,,239<br />
2005-4-22,32,26,21,18,15,11,73,51,29,1012,1011,1009,,,,24,13,,0.00,,,211<br />
2005-4-23,34,28,23,17,8,-1,57,32,12,1010,1009,1008,8,8,8,26,11,,0.00,,,222<br />
2005-4-24,38,30,23,17,11,3,61,34,12,1011,1009,1008,,,,23,10,,0.00,,,222<br />
2005-4-25,37,30,24,14,8,1,44,27,10,1009,1007,1006,8,7,6,23,8,,0.00,0,,35<br />
2005-4-26,40,33,27,22,9,3,62,27,11,1008,1007,1006,8,6,5,27,10,,0.00,0,,11<br />
2005-4-27,35,31,27,23,19,12,74,55,25,1009,1008,1006,8,7,5,27,13,,0.00,,,258<br />
2005-4-28,32,29,25,22,18,13,74,54,33,1009,1008,1006,,,,27,16,,0.00,,,255<br />
2005-4-29,30,27,23,20,18,17,73,60,48,1009,1007,1006,8,8,8,32,18,,0.00,,,227<br />
2005-4-30,34,28,23,19,17,12,69,51,26,1007,1006,1005,,,,24,14,,0.00,,,272<br />
2005-5-1,33,28,24,20,16,11,69,50,26,1008,1006,1005,,,,24,13,,0.00,,,235<br />
2005-5-2,32,27,22,20,17,11,78,58,27,1008,1007,1006,8,8,8,32,18,,0.00,0,,228<br />
2005-5-3,34,28,23,20,16,9,69,51,21,1007,1006,1004,,,,26,13,,0.00,,,199<br />
2005-5-4,38,31,25,17,13,3,57,37,11,1006,1004,1002,8,8,6,23,8,,0.00,0,,76<br />
2005-5-5,43,37,31,20,12,4,52,27,9,1005,1003,1001,8,7,3,29,16,,0.00,0,,12<br />
2005-5-6,33,29,25,21,16,9,62,46,25,1009,1007,1003,10,6,3,37,23,,0.00,1,Thunderstorm,276<br />
2005-5-7,28,26,24,18,15,13,65,51,39,1010,1008,1007,10,7,5,37,29,,0.00,0,,267<br />
2005-5-8,30,26,21,20,18,16,73,62,45,1011,1010,1008,8,8,8,24,14,,0.00,0,,257<br />
2005-5-9,35,28,22,22,18,7,88,62,18,1011,1010,1008,8,8,7,29,11,,0.00,0,,352<br />
2005-5-10,37,29,22,20,14,0,83,49,10,1010,1009,1007,8,7,6,26,10,,0.00,0,,274<br />
2005-5-11,38,31,25,17,12,-1,57,36,9,1009,1008,1006,8,8,8,26,10,,0.00,0,,233<br />
2005-5-12,37,31,25,20,12,4,48,32,18,1008,1007,1006,8,8,8,24,8,,0.00,0,,7<br />
2005-5-13,40,33,26,19,13,5,41,31,14,1008,1007,1006,8,7,4,27,13,,0.00,0,,57<br />
2005-5-14,40,35,30,19,10,3,41,24,13,1007,1006,1005,8,8,7,34,16,,0.00,,,112<br />
2005-5-15,38,33,29,20,14,6,49,33,23,1008,1006,1005,10,10,10,27,13,,0.00,2,,63<br />
2005-5-16,41,34,29,21,17,11,49,36,18,1009,1007,1006,10,8,5,27,13,,0.00,1,,101<br />
2005-5-17,40,35,30,19,16,12,51,34,21,1009,1007,1006,,,,24,10,,0.00,,,298<br />
2005-5-18,42,36,29,17,12,1,40,32,8,1007,1006,1005,,,,14,8,,0.00,,,116<br />
2005-5-19,38,34,30,20,16,11,44,34,24,1007,1005,1004,,,,26,10,,0.00,,,358<br />
2005-5-20,38,33,29,20,14,0,55,33,9,1006,1004,1003,,,,27,13,,0.00,,,295<br />
2005-5-21,37,32,28,19,13,9,49,34,26,1005,1004,1002,8,8,8,27,16,,0.00,,,213<br />
2005-5-22,36,31,27,20,16,10,55,37,20,1006,1005,1003,8,8,8,32,18,,0.00,0,,245<br />
2005-5-23,38,32,27,17,8,3,48,23,12,1008,1006,1005,,,,21,10,,0.00,,,251<br />
2005-5-24,38,33,28,17,9,5,40,23,15,1007,1006,1005,7,7,7,19,8,,0.00,,,242<br />
2005-5-25,38,33,28,21,12,2,46,28,13,1006,1005,1005,8,8,8,29,11,,0.00,,,17<br />
2005-5-26,41,36,30,21,13,7,40,26,13,1005,1004,1002,10,9,7,24,11,,0.00,2,,29<br />
2005-5-27,39,34,30,26,15,8,79,34,17,1006,1004,1002,8,8,8,21,10,,0.00,0,,317<br />
2005-5-28,37,32,27,26,22,14,89,61,30,1005,1004,1002,10,7,4,21,13,,0.00,0,,235<br />
2005-5-29,42,36,30,28,22,10,89,56,15,1005,1003,1002,8,6,3,32,14,55,0.00,0,,18<br />
2005-5-30,39,34,31,25,22,18,70,52,29,1007,1005,1004,8,8,7,24,14,,0.00,0,,5<br />
2005-5-31,36,31,26,25,23,15,94,65,28,1007,1005,1004,8,8,6,27,14,,0.00,0,,245<br />
2005-6-1,36,31,26,24,21,16,84,56,30,1006,1004,1003,8,8,8,23,14,,0.00,0,,240<br />
2005-6-2,36,31,26,25,21,18,74,58,34,1004,1002,1001,,,,24,14,,0.00,,,242<br />
2005-6-3,39,32,26,26,23,18,84,64,29,1004,1003,1001,7,7,7,27,11,,0.00,0,,290<br />
2005-6-4,42,36,29,25,20,11,79,47,17,1005,1003,1001,8,8,8,29,10,,0.00,0,,334<br />
2005-6-5,42,36,29,23,18,11,62,42,16,1004,1002,1001,8,8,8,23,8,,0.00,0,,228<br />
2005-6-6,42,36,29,23,15,5,55,32,10,1004,1003,1001,,,,23,8,,0.00,,,257<br />
2005-6-7,43,36,29,27,20,8,79,48,14,1003,1001,1000,8,8,8,26,11,,0.00,0,,233<br />
2005-6-8,35,31,28,28,25,22,94,72,47,1000,999,997,8,7,5,23,16,,0.00,0,,219<br />
2005-6-9,37,31,26,27,25,20,89,70,37,999,998,996,8,7,6,21,16,,0.00,0,,252<br />
2005-6-10,41,34,29,27,22,13,70,49,24,999,998,997,10,9,8,26,11,,0.00,0,,26<br />
2005-6-11,42,36,31,26,21,10,66,48,15,1001,1000,998,8,8,6,32,13,,0.00,0,,32<br />
2005-6-12,39,34,31,27,23,17,79,54,27,1002,1001,999,8,8,8,32,14,,0.00,0,,28<br />
2005-6-13,38,34,31,27,23,17,66,56,29,1003,1001,1000,8,8,8,26,10,,0.00,0,,355<br />
2005-6-14,38,34,31,28,23,17,84,53,31,1005,1004,1002,8,7,5,24,8,,0.00,0,,292<br />
2005-6-15,38,33,29,27,23,18,70,57,31,1005,1003,1002,8,7,6,29,11,,0.00,0,,257<br />
2005-6-16,38,32,27,25,20,10,79,50,18,1003,1002,1001,,,,24,11,,0.00,,,224<br />
2005-6-17,38,33,28,24,18,8,62,43,19,1002,1000,998,,,,24,13,,0.00,,,231<br />
2005-6-18,40,34,28,27,24,10,89,60,16,998,996,995,8,6,4,24,11,,0.00,0,,293<br />
2005-6-19,41,34,28,29,24,12,84,64,18,996,995,994,8,7,5,24,10,,0.00,0,,245<br />
2005-6-20,38,33,28,29,25,19,94,65,33,996,995,994,8,7,5,26,14,,0.00,0,,230<br />
2005-6-21,38,33,28,28,25,21,84,65,37,997,995,994,8,7,6,27,14,,0.00,0,,270<br />
2005-6-22,44,37,30,29,21,9,75,44,12,998,997,995,8,8,7,24,11,,0.00,,,305<br />
2005-6-23,40,35,30,27,23,16,66,51,29,999,998,996,8,8,7,24,10,,0.00,0,,266<br />
2005-6-24,37,33,30,29,27,25,84,71,50,998,996,995,8,8,6,24,13,,0.00,3,,231<br />
2005-6-25,39,34,30,29,27,24,89,71,44,996,995,994,10,5,2,23,16,,0.00,3,,225<br />
2005-6-26,38,34,30,28,26,24,84,63,44,996,995,993,8,6,3,23,14,,0.00,0,,236<br />
2005-6-27,40,34,29,28,26,20,84,68,31,995,993,992,8,8,7,24,16,,0.00,0,,221<br />
2005-6-28,37,34,32,24,21,18,59,47,34,995,993,992,,,,34,19,,0.00,,,267<br />
2005-6-29,37,33,29,28,23,19,79,57,37,995,994,992,8,8,7,24,18,,0.00,3,,237<br />
2005-6-30,39,34,29,28,25,21,89,64,37,996,995,993,8,8,6,32,10,,0.00,,,274<br />
2005-7-1,40,36,31,27,26,22,79,63,35,996,995,994,8,7,7,26,11,,0.00,,,228<br />
2005-7-2,37,32,28,25,22,20,70,56,37,998,996,995,,,,27,18,,0.00,,,226<br />
2005-7-3,37,32,27,22,20,17,65,49,30,999,997,996,,,,29,19,,0.00,,,233<br />
2005-7-4,39,33,28,25,17,9,66,40,24,998,997,995,,,,27,16,,0.00,,,220<br />
2005-7-5,37,32,28,24,22,21,74,55,39,996,995,994,8,5,2,34,19,47,0.00,0,,229<br />
2005-7-6,35,32,30,25,22,18,62,55,46,998,996,994,8,4,3,35,21,,0.00,0,,229<br />
2005-7-7,38,33,28,27,23,19,79,61,33,999,998,996,10,8,6,23,18,,0.00,1,,217<br />
2005-7-8,37,33,29,26,24,20,79,62,37,1000,998,996,8,8,7,23,14,,0.00,0,,251<br />
2005-7-9,36,33,30,28,27,26,84,70,60,999,998,997,8,6,5,24,8,,0.00,0,,330<br />
2005-7-10,39,36,33,30,27,25,84,65,45,998,997,995,8,7,5,23,14,,0.00,0,,349<br />
2005-7-11,43,37,32,29,22,13,79,44,17,998,997,996,8,7,6,26,14,40,0.00,0,,14<br />
2005-7-12,44,39,34,26,21,14,56,38,18,999,998,996,8,8,8,23,14,,0.00,0,,61<br />
2005-7-13,43,38,33,26,22,16,59,45,21,999,997,996,10,9,8,24,11,,0.00,0,,357<br />
2005-7-14,43,38,33,27,25,22,63,52,30,1000,998,997,8,8,7,27,19,,0.00,0,,83<br />
2005-7-15,41,36,32,28,25,21,67,56,31,1002,1000,999,8,8,8,32,23,,0.00,0,,56<br />
2005-7-16,37,33,31,25,23,21,63,52,41,1003,1001,999,8,7,6,26,18,,0.00,0,,275<br />
2005-7-17,39,34,31,24,22,20,59,50,33,1001,999,997,8,6,4,32,14,,0.00,0,,135<br />
2005-7-18,40,37,33,26,23,19,63,47,29,1001,999,997,,,,24,16,,0.00,,,56<br />
2005-7-19,39,36,32,26,23,20,59,51,33,1004,1002,1000,8,6,3,29,18,,0.00,0,,252<br />
2005-7-20,40,36,32,24,21,19,56,43,31,1003,1001,999,8,6,4,27,14,,0.00,0,,208<br />
2005-7-21,41,37,33,21,18,17,46,35,26,1000,998,996,8,8,8,27,14,,0.00,0,,212<br />
2005-7-22,43,38,34,21,18,15,39,31,19,998,996,995,8,7,6,24,16,,0.00,0,,106<br />
2005-7-23,40,37,34,28,23,20,60,45,33,997,995,994,8,8,8,24,13,,0.00,0,,9<br />
2005-7-24,43,38,34,30,22,13,79,41,20,998,996,995,8,6,3,24,13,,0.00,0,,24<br />
2005-7-25,43,38,34,28,23,18,71,48,23,999,998,996,8,7,5,24,13,,0.00,0,,87<br />
2005-7-26,39,36,33,29,27,22,79,61,39,998,997,995,8,7,5,27,14,,0.00,0,,254<br />
2005-7-27,39,34,31,29,24,16,84,58,27,997,995,994,7,6,4,21,13,,0.00,0,,254<br />
2005-7-28,44,38,33,29,22,15,79,42,18,997,996,994,8,7,5,26,13,40,0.00,0,,31<br />
2005-7-29,44,39,34,28,20,13,67,37,16,997,996,995,10,10,10,24,13,,0.00,1,,348<br />
2005-7-30,42,37,32,27,23,11,67,48,17,997,996,994,,,,27,11,,0.00,,,297<br />
2005-7-31,42,36,30,31,27,14,89,68,20,997,996,995,8,8,5,32,13,,0.00,0,,347<br />
2005-8-1,46,38,31,30,22,8,89,51,10,997,996,994,8,7,3,32,13,,0.00,0,,116<br />
2005-8-2,42,36,31,30,21,10,71,45,15,997,995,994,10,8,7,23,11,,0.00,0,,248<br />
2005-8-3,40,35,30,30,29,26,94,74,48,997,996,995,8,5,1,23,11,,0.00,3,Fog,244<br />
2005-8-4,40,36,31,30,28,22,94,70,42,998,996,995,10,7,2,27,13,,0.00,2,,228<br />
2005-8-5,40,34,28,29,27,19,94,66,29,997,996,995,10,6,0,24,11,,0.00,2,Fog,246<br />
2005-8-6,39,34,31,30,28,26,89,73,47,997,996,994,10,8,6,24,13,,0.00,2,,220<br />
2005-8-7,40,35,30,29,26,21,79,63,33,995,993,992,10,9,8,23,18,,0.00,2,,210<br />
2005-8-8,39,34,31,29,28,26,84,70,47,996,994,993,8,7,5,26,13,,0.00,1,,246<br />
2005-8-9,41,36,32,31,29,24,84,68,38,999,997,995,8,5,3,29,14,35,0.00,0,,329<br />
2005-8-10,39,37,34,31,29,26,84,69,50,1001,999,997,8,2,1,32,13,,0.00,3,,284<br />
2005-8-11,39,36,32,29,27,22,79,66,37,1000,999,997,6,4,2,27,16,,0.00,2,,291<br />
2005-8-12,38,33,29,27,22,18,84,53,31,1000,999,998,8,5,3,26,13,,0.00,0,,228<br />
2005-8-13,39,34,30,25,21,15,56,42,31,1001,1000,998,8,8,8,26,13,,0.00,0,,239<br />
2005-8-14,43,37,31,25,19,9,56,40,13,1001,1000,999,8,8,7,21,11,,0.00,0,,236<br />
2005-8-15,39,34,30,24,19,13,66,39,24,1000,999,997,8,8,8,21,11,,0.00,0,,292<br />
2005-8-16,41,36,30,26,17,2,56,38,9,999,998,996,8,8,8,26,11,,0.00,,,294<br />
2005-8-17,47,39,31,29,13,2,84,33,7,999,998,996,8,4,1,37,16,55,0.00,0,,94<br />
2005-8-18,44,38,33,24,17,5,41,29,14,1001,999,998,,,,24,13,,0.00,,,60<br />
2005-8-19,43,38,34,23,14,7,40,26,15,1002,999,998,10,9,8,24,14,35,0.00,0,,65<br />
2005-8-20,45,38,32,25,19,12,56,36,14,1000,998,997,8,8,8,27,13,,0.00,0,,51<br />
2005-8-21,43,37,32,26,18,8,53,34,12,1000,999,998,8,7,6,29,13,,0.00,,,87<br />
2005-8-22,42,37,33,22,18,12,44,33,17,1001,999,998,,,,24,13,,0.00,,,22<br />
2005-8-23,42,37,33,24,19,12,53,39,18,1002,1001,1000,8,7,6,26,14,,0.00,,,276<br />
2005-8-24,40,36,32,26,22,17,63,47,26,1004,1002,1001,8,7,3,27,16,,0.00,0,,183<br />
2005-8-25,41,36,32,25,21,17,59,46,26,1004,1002,1001,8,7,4,29,16,,0.00,0,,209<br />
2005-8-26,41,36,31,25,22,17,63,47,26,1004,1002,1001,8,7,5,27,13,,0.00,0,,236<br />
2005-8-27,40,36,32,21,18,14,49,35,24,1005,1003,1002,8,8,8,23,13,,0.00,,,234<br />
2005-8-28,42,36,31,25,17,12,50,34,17,1004,1003,1001,,,,23,10,,0.00,,,238<br />
2005-8-29,39,34,31,27,23,17,63,50,35,1004,1002,1001,8,8,6,23,11,,0.00,,,55<br />
2005-8-30,43,37,31,28,24,19,75,54,28,1003,1001,999,8,8,8,26,16,,0.00,0,,60<br />
