
VET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-4-16,28,23,19,20,19,17,94,70,51,1016,1015,1013,10,10,10,,,,0.00,4,,-1<br />
2004-4-17,28,23,19,20,18,16,100,68,48,1017,1015,1013,10,10,10,,,,0.00,4,,-1<br />
2004-4-18,28,24,21,20,18,17,88,62,51,1017,1016,1013,,,,,,,0.00,3,,-1<br />
2004-4-19,28,27,24,22,19,18,89,66,54,1017,1014,1011,,,,,,,0.00,4,,-1<br />
2004-4-20,25,23,21,22,21,19,100,85,69,1015,1014,1012,,,,,,,0.00,6,,-1<br />
2004-4-21,25,23,21,22,22,21,100,93,83,1015,1014,1013,,,,,,,0.00,7,,-1<br />
2004-4-22,26,23,20,21,20,18,94,78,61,1016,1014,1012,,,,,,,0.00,3,Thunderstorm,-1<br />
2004-4-23,21,,21,21,21,21,100,100,100,1015,1015,1015,10,10,10,,,,0.00,6,,-1<br />
2004-4-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2004-4-25,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2004-4-26,29,27,23,22,22,21,88,77,66,1016,1014,1012,,,,,,,0.00,4,Thunderstorm,-1<br />
2004-4-27,29,26,23,22,19,17,94,69,51,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-4-28,29,24,21,22,21,18,100,79,51,1019,1016,1013,10,10,10,,,,0.00,3,,-1<br />
2004-4-29,27,23,20,21,21,19,94,79,70,1018,1015,1012,,,,,,,0.00,4,,-1<br />
2004-4-30,28,24,21,22,21,19,100,82,58,1016,1014,1011,,,,,,,0.00,5,,-1<br />
2004-5-1,34,27,21,23,21,20,94,71,52,1015,1013,1007,,,,,,,0.00,5,,-1<br />
2004-5-2,26,23,20,21,20,20,100,81,69,1015,1014,1012,,,,,,,0.00,5,,-1<br />
2004-5-3,28,24,20,21,20,20,100,76,62,1016,1015,1013,10,10,10,,,,0.00,4,,-1<br />
2004-5-4,27,23,21,23,22,20,100,87,65,1017,1015,1013,10,10,10,,,,0.00,6,Rain,-1<br />
2004-5-5,30,25,20,21,19,18,100,67,48,1018,1016,1013,,,,,,,0.00,3,,-1<br />
2004-5-6,28,23,21,22,20,18,100,74,54,1017,1016,1014,,,,,,,0.00,5,,-1<br />
2004-5-7,29,24,21,21,20,19,94,69,58,1017,1014,1010,,,,,,,0.00,2,,-1<br />
2004-5-8,28,26,23,22,21,19,94,77,62,1018,1015,1011,10,10,8,,,,0.00,5,,-1<br />
2004-5-9,30,26,21,22,18,15,100,64,40,1017,1015,1013,10,10,10,,,,0.00,3,,-1<br />
2004-5-10,28,23,22,21,21,20,94,78,62,1017,1016,1014,,,,,,,0.00,4,,-1<br />
2004-5-11,30,26,22,21,19,17,94,67,45,1018,1016,1013,10,10,10,,,,0.00,4,,-1<br />
2004-5-12,28,27,25,21,19,18,78,66,54,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-5-13,26,23,21,22,22,21,100,90,78,1017,1016,1014,,,,,,,0.00,7,,-1<br />
2004-5-14,29,24,23,21,18,14,88,65,40,1016,1014,1012,,,,,,,0.00,5,,-1<br />
2004-5-15,29,22,20,20,19,18,100,72,51,1014,1012,1011,,,,,,,0.00,4,,-1<br />
2004-5-16,28,26,24,24,20,17,100,71,51,1015,1013,1012,,,,,,,0.00,5,,-1<br />
2004-5-17,28,24,21,21,20,18,94,78,54,1017,1016,1013,,,,,,,0.00,5,,-1<br />
2004-5-18,30,26,21,28,21,16,94,74,48,1016,1014,1012,,,,,,,0.00,5,Thunderstorm,-1<br />
2004-5-19,26,23,20,21,21,20,100,90,74,1017,1015,1014,,,,,,,0.00,7,Rain,-1<br />
2004-5-20,27,23,21,22,21,19,100,86,61,1018,1017,1015,9,9,9,,,,0.00,6,Rain,-1<br />
2004-5-21,26,23,21,22,19,16,94,76,54,1019,1016,1014,,,,,,,0.00,5,,-1<br />
2004-5-22,26,23,21,21,19,18,100,73,61,1017,1015,1013,,,,,,,0.00,4,,-1<br />
2004-5-23,28,24,22,22,20,18,100,77,54,1016,1015,1013,,,,,,,0.00,5,,-1<br />
2004-5-24,29,26,22,23,21,20,94,78,58,1018,1015,1012,,,,,,,0.00,4,,-1<br />
2004-5-25,28,23,21,22,19,16,94,73,51,1018,1016,1013,,,,,,,0.00,4,,-1<br />
2004-5-26,28,24,22,21,19,18,94,68,54,1017,1015,1012,10,10,10,,,,0.00,3,,-1<br />
2004-5-27,29,24,21,23,21,18,100,76,51,1018,1016,1014,10,10,10,21,21,,0.00,4,,110<br />
2004-5-28,27,24,22,23,21,20,94,81,70,1018,1016,1013,,,,,,,0.00,6,,-1<br />
2004-5-29,29,24,21,24,21,19,100,76,55,1019,1017,1014,,,,,,,0.00,4,,-1<br />
2004-5-30,26,23,20,22,21,19,100,88,78,1019,1018,1016,,,,,,,0.00,6,Rain,-1<br />
2004-5-31,27,23,21,21,19,18,88,71,58,1018,1016,1014,10,10,10,,,,0.00,3,,-1<br />
2004-6-1,28,26,24,21,20,18,78,68,54,1018,1015,1013,,,,,,,0.00,4,,-1<br />
2004-6-2,26,23,21,22,21,20,100,85,74,1018,1017,1014,,,,,,,0.00,6,,-1<br />
2004-6-3,28,24,21,21,19,18,94,71,54,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-6-4,24,22,21,22,21,20,100,89,78,1019,1017,1015,,,,,,,0.00,6,,-1<br />
2004-6-5,26,23,21,21,19,17,100,78,57,1018,1016,1014,,,,,,,0.00,4,,-1<br />
2004-6-6,26,23,20,22,20,18,100,79,61,1018,1017,1015,10,10,10,,,,0.00,5,,-1<br />
2004-6-7,26,23,21,21,19,17,94,76,57,1018,1017,1015,,,,,,,0.00,4,,-1<br />
2004-6-8,28,24,21,21,20,19,94,72,58,1019,1017,1015,,,,,,,0.00,4,,-1<br />
2004-6-9,26,23,20,23,21,20,100,89,74,1019,1017,1015,,,,,,,0.00,6,,-1<br />
2004-6-10,27,23,19,20,19,18,100,76,58,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-6-11,29,26,22,21,19,16,94,66,45,1020,1018,1015,,,,,,,0.00,3,,-1<br />
2004-6-12,26,21,20,21,20,20,100,88,69,1020,1019,1016,,,,,,,0.00,6,,-1<br />
2004-6-13,29,24,20,20,18,16,100,68,48,1021,1019,1015,,,,,,,0.00,4,Rain,-1<br />
2004-6-14,28,24,21,20,18,15,94,64,45,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-6-15,28,24,20,20,18,17,94,70,51,1018,1016,1015,,,,,,,0.00,3,,-1<br />
2004-6-16,28,24,20,19,18,16,94,64,48,1019,1016,1014,10,10,10,,,,0.00,3,,-1<br />
2004-6-17,27,23,21,22,21,20,100,85,65,1018,1017,1016,,,,,,,0.00,4,,-1<br />
2004-6-18,27,24,23,22,21,19,94,80,65,1020,1017,1015,,,,,,,0.00,5,,-1<br />
2004-6-19,25,,25,18,18,18,65,65,65,1013,1013,1013,,,,,,,0.00,3,,-1<br />
2004-6-20,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2004-6-21,27,24,23,23,21,20,100,82,69,1018,1017,1015,,,,,,,0.00,6,,-1<br />
2004-6-22,26,23,21,21,21,18,100,82,61,1019,1017,1015,,,,,,,0.00,6,,-1<br />
2004-6-23,26,23,20,22,21,20,100,87,69,1019,1018,1016,,,,,,,0.00,4,,-1<br />
2004-6-24,27,23,20,21,19,17,94,70,57,1020,1018,1016,,,,,,,0.00,4,,-1<br />
2004-6-25,29,26,22,21,18,15,94,62,42,1018,1016,1014,,,,,,,0.00,2,,-1<br />
2004-6-26,27,23,21,20,19,18,94,73,58,1017,1016,1013,,,,,,,0.00,4,,-1<br />
2004-6-27,28,24,21,20,18,17,94,65,51,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-6-28,27,23,21,21,19,18,100,73,58,1018,1016,1011,,,,,,,0.00,4,,-1<br />
2004-6-29,28,24,20,20,18,16,100,68,48,1018,1017,1014,,,,,,,0.00,3,,-1<br />
2004-6-30,29,26,23,21,19,17,88,67,48,1017,1015,1014,10,10,10,,,,0.00,3,,-1<br />
2004-7-1,29,26,22,20,18,16,88,64,45,1018,1017,1015,,,,,,,0.00,4,,-1<br />
2004-7-2,28,26,22,22,19,17,100,70,51,1018,1015,1013,,,,,,,0.00,4,,-1<br />
2004-7-3,27,23,20,21,19,17,100,71,54,1016,1015,1012,,,,,,,0.00,4,,-1<br />
2004-7-4,28,24,20,23,19,17,100,72,51,1017,1015,1012,,,,,,,0.00,3,,-1<br />
2004-7-5,26,23,20,23,22,20,100,90,78,1019,1018,1016,10,10,10,,,,0.00,5,,-1<br />
2004-7-6,30,26,21,22,19,16,100,70,43,1018,1016,1014,10,10,10,0,0,,0.00,4,,-1<br />
2004-7-7,28,24,22,21,20,20,94,72,62,1016,1015,1013,,,,,,,0.00,2,,-1<br />
2004-7-8,27,23,21,21,20,18,100,82,61,1016,1015,1014,,,,,,,0.00,6,,-1<br />
2004-7-9,28,26,24,20,18,15,78,61,45,1017,1015,1014,10,10,10,,,,0.00,3,,-1<br />
2004-7-10,26,22,18,20,19,18,100,77,69,1016,1015,1014,,,,,,,0.00,2,,-1<br />
2004-7-11,26,23,20,21,20,19,100,78,65,1017,1015,1013,10,10,10,,,,0.00,4,,-1<br />
2004-7-12,29,24,20,20,18,16,100,69,45,1017,1015,1013,,,,,,,0.00,3,,-1<br />
2004-7-13,28,24,21,20,18,15,94,66,45,1017,1015,1013,,,,,,,0.00,3,,-1<br />
2004-7-14,28,22,21,21,17,9,94,67,41,1016,1015,1013,10,10,10,,,,0.00,4,,-1<br />
2004-7-15,29,24,20,20,19,16,100,76,45,1016,1015,1012,,,,,,,0.00,4,,-1<br />
2004-7-16,27,23,21,21,21,19,100,85,61,1017,1016,1014,,,,,,,0.00,5,Thunderstorm,-1<br />
2004-7-17,25,22,21,23,22,21,100,94,83,1019,1018,1017,5,5,5,,,,0.00,6,,-1<br />
2004-7-18,28,26,23,22,18,16,94,65,48,1018,1017,1016,,,,,,,0.00,2,,-1<br />
2004-7-19,27,23,20,20,19,19,100,75,61,1018,1016,1014,,,,,,,0.00,4,,-1<br />
2004-7-20,30,27,23,20,18,16,83,62,43,1018,1016,1013,,,,,,,0.00,3,,-1<br />
2004-7-21,28,21,21,21,19,17,100,76,51,1017,1016,1015,,,,,,,0.00,4,,-1<br />
2004-7-22,25,21,21,21,21,20,100,87,74,1018,1017,1017,,,,,,,0.00,3,,-1<br />
2004-7-23,28,26,23,18,17,15,73,55,48,1016,1015,1013,,,,,,,0.00,3,,-1<br />
2004-7-24,29,24,19,19,16,14,100,61,40,1017,1016,1014,,,,,,,0.00,3,,-1<br />
2004-7-25,28,26,24,17,16,15,61,54,45,1017,1016,1013,,,,,,,0.00,3,,-1<br />
2004-7-26,28,26,23,19,18,17,78,61,51,1018,1016,1015,,,,,,,0.00,3,,-1<br />
2004-7-27,24,22,21,23,22,20,94,91,83,1018,1017,1014,,,,,,,0.00,7,,-1<br />
2004-7-28,27,21,20,20,19,18,100,81,65,1017,1017,1016,,,,,,,0.00,3,,-1<br />
2004-7-29,26,23,20,22,21,20,100,87,74,1017,1016,1014,,,,,,,0.00,5,,-1<br />
2004-7-30,25,23,22,22,20,18,94,82,69,1018,1017,1017,9,9,9,,,,0.00,6,,-1<br />
2004-7-31,28,26,23,20,19,17,78,64,51,1020,1018,1016,,,,,,,0.00,4,,-1<br />
2004-8-1,28,24,21,21,19,18,100,72,58,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-8-2,28,23,19,19,18,17,94,67,51,1018,1016,1013,,,,,,,0.00,3,,-1<br />
2004-8-3,29,24,20,20,19,18,100,69,54,1016,1015,1013,10,10,10,,,,0.00,3,,-1<br />
2004-8-4,27,23,21,21,20,19,94,76,61,1017,1015,1013,,,,,,,0.00,4,,-1<br />
2004-8-5,25,24,23,22,22,20,94,86,74,1017,1016,1015,,,,,,,0.00,6,,-1<br />
2004-8-6,27,26,25,19,17,16,61,59,54,1017,1016,1015,,,,,,,0.00,3,,-1<br />
2004-8-7,25,25,25,19,18,17,69,65,61,1019,1018,1016,,,,,,,0.00,4,,-1<br />
2004-8-8,27,24,23,19,18,18,73,66,58,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-8-9,28,26,24,21,19,17,83,66,51,1019,1016,1014,,,,,,,0.00,4,,-1<br />
2004-8-10,26,23,22,22,21,19,94,84,65,1017,1016,1015,,,,,,,0.00,5,,-1<br />
2004-8-11,26,23,21,20,19,18,94,75,61,1020,1019,1016,,,,,,,0.00,4,,-1<br />
2004-8-12,27,24,23,21,20,20,88,73,65,1019,1017,1016,,,,,,,0.00,4,,-1<br />
2004-8-13,25,25,23,22,22,22,94,88,83,1016,1016,1016,,,,,,,0.00,6,,-1<br />
2004-8-14,28,24,20,20,19,19,94,71,58,1018,1016,1015,,,,,,,0.00,3,,-1<br />
2004-8-15,28,24,21,21,19,18,100,71,58,1018,1017,1016,,,,,,,0.00,4,,-1<br />
2004-8-16,28,23,19,28,21,19,100,84,61,1019,1018,1016,,,,,,,0.00,5,,-1<br />
2004-8-17,28,23,19,21,19,16,100,74,54,1019,1017,1014,,,,,,,0.00,3,,-1<br />
2004-8-18,27,23,21,21,19,18,100,72,58,1018,1016,1013,10,10,10,10,10,,0.00,4,,100<br />
2004-8-19,26,22,21,22,21,18,100,84,61,1020,1017,1015,,,,,,,0.00,4,,-1<br />
2004-8-20,28,23,19,21,19,18,100,74,58,1019,1016,1012,,,,,,,0.00,4,,-1<br />
2004-8-21,27,24,22,23,21,19,100,81,65,1017,1016,1015,,,,,,,0.00,5,,-1<br />
2004-8-22,28,24,22,22,21,19,94,76,61,1019,1017,1016,,,,,,,0.00,3,,-1<br />
2004-8-23,29,26,22,21,19,18,94,71,51,1019,1017,1015,,,,,,,0.00,3,,-1<br />
2004-8-24,28,24,22,22,20,19,94,76,58,1018,1016,1014,,,,,,,0.00,4,,-1<br />
2004-8-25,28,26,23,23,19,17,100,68,51,1018,1016,1013,,,,,,,0.00,4,,-1<br />
2004-8-26,28,24,21,20,19,18,94,68,54,1018,1016,1013,,,,,,,0.00,3,,-1<br />
2004-8-27,28,23,19,19,18,16,94,64,48,1018,1016,1014,,,,,,,0.00,3,,-1<br />
2004-8-28,28,24,22,20,18,16,88,64,48,1017,1015,1013,,,,,,,0.00,3,,-1<br />
2004-8-29,28,24,21,21,19,15,94,72,48,1017,1015,1013,,,,,,,0.00,4,,-1<br />
2004-8-30,30,25,20,20,19,18,100,68,51,1019,1017,1014,,,,,,,0.00,2,,-1<br />
2004-8-31,30,28,26,20,19,18,69,59,48,1017,1015,1013,,,,,,,0.00,3,,-1<br />
2004-9-1,30,26,22,21,18,15,94,61,40,1017,1016,1014,,,,,,,0.00,3,,-1<br />
2004-9-2,30,28,25,20,18,17,74,59,48,1017,1013,1011,,,,,,,0.00,3,,-1<br />
2004-9-3,30,23,21,20,19,17,94,71,45,1017,1015,1014,,,,,,,0.00,2,,-1<br />
2004-9-4,28,26,20,20,19,18,100,74,58,1018,1016,1013,,,,,,,0.00,5,,-1<br />
2004-9-5,26,23,21,20,19,18,94,74,65,1016,1015,1013,,,,,,,0.00,3,,-1<br />
2004-9-6,30,27,23,20,18,14,83,60,40,1016,1014,1011,,,,,,,0.00,3,,-1<br />
2004-9-7,27,23,20,20,18,14,100,70,45,1019,1015,1009,,,,,,,0.00,3,,-1<br />
2004-9-8,26,23,21,22,21,19,100,83,69,1018,1011,1009,8,8,8,,,,0.00,6,,-1<br />
2004-9-9,26,22,19,22,21,18,100,86,61,1015,1012,1009,10,10,10,,,,0.00,6,,-1<br />
2004-9-10,29,24,20,21,19,17,88,71,55,1016,1014,1011,,,,,,,0.00,4,,-1<br />
2004-9-11,27,23,20,22,21,19,100,81,61,1016,1014,1012,7,7,7,,,,0.00,5,Rain,-1<br />
2004-9-12,29,26,23,22,19,17,88,70,48,1017,1016,1014,10,10,10,,,,0.00,4,,-1<br />
2004-9-13,29,24,20,20,18,17,100,66,48,1018,1016,1014,,,,,,,0.00,3,,-1<br />
2004-9-14,28,23,21,21,19,17,94,68,51,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-9-15,28,26,23,23,19,18,100,73,54,1017,1016,1014,,,,,,,0.00,5,,-1<br />
2004-9-16,27,22,20,21,19,16,100,78,51,1017,1015,1013,,,,,,,0.00,3,,-1<br />
2004-9-17,28,24,21,21,18,16,100,62,48,1017,1015,1013,,,,,,,0.00,5,,-1<br />
2004-9-18,29,24,21,20,19,17,94,65,51,1018,1015,1014,,,,,,,0.00,5,,-1<br />
2004-9-19,29,26,22,21,19,18,94,65,54,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-9-20,30,26,22,21,19,18,94,67,54,1017,1015,1012,10,10,10,,,,0.00,3,,-1<br />
2004-9-21,28,24,21,23,20,18,100,75,58,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-9-22,28,24,21,21,19,17,100,69,51,1018,1014,1011,,,,,,,0.00,5,,-1<br />
2004-9-23,30,28,26,21,20,19,74,63,51,1013,1013,1012,,,,,,,0.00,5,,-1<br />
2004-9-24,27,26,26,20,19,18,69,64,61,1013,1012,1012,,,,,,,0.00,6,,-1<br />
2004-9-25,28,24,21,21,21,20,100,76,62,1016,1014,1010,10,10,10,,,,0.00,6,,-1<br />
2004-9-26,27,23,20,20,20,20,100,76,65,1017,1015,1011,,,,,,,0.00,5,,-1<br />
2004-9-27,24,22,20,22,21,19,100,91,78,1017,1015,1014,,,,,,,0.00,6,Thunderstorm,-1<br />
2004-9-28,28,23,19,24,21,18,100,80,62,1017,1015,1012,,,,,,,0.00,4,,-1<br />
2004-9-29,25,22,20,20,20,20,100,84,74,1016,1015,1014,,,,,,,0.00,4,,-1<br />
2004-9-30,29,28,26,18,18,17,61,54,48,1014,1013,1011,,,,,,,0.00,3,,-1<br />
2004-10-1,29,24,20,19,18,15,94,64,42,1016,1014,1012,10,10,10,,,,0.00,3,,-1<br />
2004-10-2,27,23,20,21,19,18,100,76,58,1016,1014,1012,,,,,,,0.00,3,,-1<br />
2004-10-3,28,27,23,23,20,19,100,73,61,1014,1013,1011,,,,,,,0.00,4,,-1<br />
2004-10-4,26,24,23,22,20,19,89,76,65,1015,1013,1010,,,,,,,0.00,6,,-1<br />
2004-10-5,22,20,20,22,21,20,100,100,100,1014,1014,1014,,,,,,,0.00,4,,-1<br />
2004-10-6,28,24,22,22,21,20,89,76,62,1017,1015,1013,,,,,,,0.00,7,,-1<br />
2004-10-7,31,26,21,22,19,16,94,72,51,1016,1014,1012,,,,,,,0.00,5,,-1<br />
2004-10-8,29,24,20,23,21,19,100,78,55,1016,1014,1012,,,,,,,0.00,5,,-1<br />
2004-10-9,27,23,21,24,21,20,94,83,65,1015,1013,1012,,,,,,,0.00,4,,-1<br />
2004-10-10,29,24,20,21,20,17,100,69,48,1016,1014,1012,,,,,,,0.00,3,,-1<br />
