
ECT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-2-1,25,16,7,12,9,7,91,59,24,,,,19,12,0,16,8,,0.00,,Fog,-1<br />
2014-2-2,23,22,16,12,12,12,74,62,51,,,,19,15,11,27,24,,0.00,,,-1<br />
2014-2-3,19,10,10,9,9,9,91,65,39,,,,19,10,2,6,5,,0.00,,Fog,-1<br />
2014-2-4,23,20,13,12,12,12,86,73,60,,,,14,12,10,23,18,,0.76,,Rain,-1<br />
2014-2-5,18,18,13,13,12,12,94,80,65,,,,14,12,10,8,6,,0.00,8,Fog,-1<br />
2014-2-6,22,16,12,11,10,9,86,54,33,,,,31,27,19,24,8,,0.00,,,-1<br />
2014-2-7,24,20,14,13,13,13,88,73,51,,,,19,13,8,29,21,,0.00,,Fog,-1<br />
2014-2-8,20,,20,9,9,9,38,38,38,,,,19,19,19,19,19,,0.00,,,-1<br />
2014-2-9,24,17,10,12,11,9,97,61,31,,,,19,14,0,32,10,,0.00,8,Fog,-1<br />
2014-2-10,23,22,15,13,11,9,81,53,34,,,,19,17,11,24,16,,0.00,,,-1<br />
2014-2-11,23,10,9,9,8,6,95,59,23,,,,19,10,2,11,6,,0.00,,Fog,-1<br />
2014-2-12,24,20,13,12,11,8,91,58,26,,,,19,15,10,34,23,,0.00,,,-1<br />
2014-2-13,22,13,8,11,9,8,90,56,36,,,,19,18,14,29,10,,0.00,,Fog,-1<br />
2014-2-14,25,20,14,13,12,12,88,75,53,,,,10,6,3,26,16,,2.03,8,Fog-Rain,-1<br />
2014-2-15,24,,16,13,13,13,81,81,81,,,,11,11,11,14,14,,0.00,8,,-1<br />
2014-2-16,22,19,19,11,11,11,49,42,36,,,,19,19,19,26,13,,0.00,,,-1<br />
2014-2-17,22,17,11,13,12,12,89,80,60,,,,11,10,8,11,8,,0.00,,Fog,-1<br />
2014-2-18,22,21,14,12,11,9,88,57,43,,,,19,14,8,29,16,,4.06,8,Rain,-1<br />
2014-2-19,23,17,12,13,13,12,97,78,43,,,,19,6,0,26,11,,0.00,8,Fog,-1<br />
2014-2-20,23,,16,13,13,13,81,81,81,,,,10,10,10,11,11,,0.00,,Fog,-1<br />
2014-2-21,21,14,13,13,12,12,97,80,65,,,,14,8,0,11,6,,0.00,8,Fog,-1<br />
2014-2-22,22,21,16,13,13,13,80,66,53,,,,19,15,11,26,21,,0.00,,,-1<br />
2014-2-23,19,13,12,12,12,12,98,78,55,,,,19,11,0,10,6,,0.00,,Fog,-1<br />
2014-2-24,20,17,13,13,12,12,94,77,54,,,,11,8,3,16,11,,0.00,8,Fog,-1<br />
2014-2-25,22,13,12,13,13,13,94,88,83,,,,11,6,0,13,6,,0.00,8,Fog,-1<br />
2014-2-26,24,16,11,12,11,10,91,64,29,,,,31,20,3,23,8,,0.00,,Fog,-1<br />
2014-2-27,21,17,14,13,13,12,92,86,79,,,,14,12,10,8,6,,0.76,8,Fog,-1<br />
2014-2-28,21,16,11,13,11,10,96,71,43,,,,14,14,10,23,10,,0.25,,Fog-Rain,-1<br />
2014-3-1,23,15,7,13,12,8,91,86,78,,,,14,6,0,19,6,,7.11,8,Fog-Rain,-1<br />
2014-3-2,22,20,14,13,12,12,86,69,52,,,,14,12,10,21,19,,0.00,,,-1<br />
2014-3-3,18,12,11,12,11,11,96,77,54,,,,19,11,3,10,3,,1.02,8,Fog-Rain,-1<br />
2014-3-4,21,19,14,13,13,13,86,78,69,,,,14,11,8,21,18,,1.02,,Fog,-1<br />
2014-3-5,18,13,12,12,12,12,97,79,58,,,,10,6,2,13,8,,0.00,8,Fog,-1<br />
2014-3-6,19,16,12,13,12,12,98,78,56,,,,14,7,0,16,8,,0.00,8,Fog,-1<br />
2014-3-7,22,,14,13,13,13,87,87,87,,,,10,10,10,10,10,,0.00,,,-1<br />
2014-3-8,22,13,13,13,12,12,91,86,81,,,,5,4,3,11,10,,0.00,8,,-1<br />
2014-3-9,18,17,14,12,11,11,80,70,60,,,,14,13,11,13,11,,0.00,8,Fog,-1<br />
2014-3-10,22,14,11,12,11,10,94,63,35,,,,19,14,10,13,8,,0.00,,Fog,-1<br />
2014-3-11,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-12,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-13,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-16,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-18,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-19,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-20,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-21,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-22,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-23,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-25,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-26,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-27,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-30,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-31,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-2,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-8,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-11,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-12,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-13,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-16,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-26,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-27,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-29,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-4-30,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-2,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-5-29,18,,18,12,12,12,59,59,59,,,,10,10,10,10,10,,0.25,8,Rain,-1<br />
2014-5-30,24,17,11,14,13,11,96,79,59,,,,19,11,3,29,13,,0.00,,,-1<br />
2014-5-31,23,19,14,13,13,13,91,77,55,,,,14,11,6,21,14,,0.00,8,Fog,-1<br />
2014-6-1,19,13,12,13,12,12,92,78,53,,,,10,8,3,8,3,,0.51,8,Rain,-1<br />
2014-6-2,20,17,13,13,13,12,93,84,67,,,,14,11,6,21,16,,0.00,8,Fog,-1<br />
2014-6-3,24,17,9,14,12,11,95,68,33,,,,19,16,10,14,10,,0.00,,Fog,-1<br />
2014-6-4,24,21,14,13,11,8,81,57,26,,,,19,17,11,29,16,,0.00,,,-1<br />
2014-6-5,21,12,12,13,12,12,96,90,85,,,,11,10,8,6,5,,0.00,,Fog,-1<br />
2014-6-6,19,13,11,12,12,11,98,81,50,,,,11,7,3,11,5,,0.00,8,Fog-Rain,-1<br />
2014-6-7,21,19,14,12,12,12,87,73,60,,,,14,13,10,14,10,,0.00,,Rain,-1<br />
2014-6-8,18,12,12,12,12,12,95,78,60,,,,14,8,2,3,3,,0.00,,,-1<br />
2014-6-9,23,19,13,12,9,5,92,66,21,,,,14,11,8,13,11,,0.00,,Fog,-1<br />
2014-6-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-6-11,21,10,9,9,9,8,82,59,36,,,,19,11,3,6,3,,0.00,,,-1<br />
2014-6-12,27,21,14,13,12,9,92,68,33,,,,19,11,3,21,16,,0.00,,Fog,-1<br />
2014-6-13,23,11,10,12,9,6,92,58,23,,,,19,13,6,10,8,,0.00,,Fog,-1<br />
2014-6-14,24,17,9,11,9,7,99,61,24,,,,19,10,2,19,10,,0.00,,Fog,-1<br />
2014-6-15,25,,21,3,3,3,21,21,21,,,,19,19,19,27,27,,0.00,,,-1<br />
2014-6-16,10,,7,4,4,4,59,59,59,,,,19,19,19,11,11,,0.00,,,-1<br />
2014-6-17,24,21,16,12,8,6,72,40,21,,,,19,17,11,19,11,,0.00,,,-1<br />
2014-6-18,23,14,10,11,8,6,93,51,22,,,,19,13,0,11,3,,0.00,,Fog,-1<br />
2014-6-19,25,,21,5,5,5,24,24,24,,,,19,19,19,27,27,,0.00,,,-1<br />
2014-6-20,9,,7,5,5,5,67,67,67,,,,19,19,19,6,6,,0.00,,,-1<br />
2014-6-21,23,13,8,8,7,6,70,42,21,,,,31,31,31,16,6,,0.00,,,-1<br />
2014-6-22,26,,16,11,11,11,68,68,68,,,,11,11,11,6,6,,0.00,,,-1<br />
2014-6-23,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-6-24,21,19,11,11,9,8,93,70,46,,,,14,12,10,16,13,,0.00,8,Rain,-1<br />
2014-6-25,22,13,10,11,10,9,95,60,33,,,,14,13,11,10,6,,0.00,,,-1<br />
2014-6-26,21,16,12,12,11,8,93,61,33,,,,19,16,8,10,6,,0.00,,Fog,-1<br />
2014-6-27,23,22,14,12,9,7,77,47,28,,,,19,17,11,26,16,,0.00,,,-1<br />
2014-6-28,25,16,9,11,8,6,86,42,19,,,,19,19,19,14,6,,0.00,8,,-1<br />
2014-6-29,26,24,16,11,9,7,64,44,23,,,,19,19,19,26,21,,0.00,,,-1<br />
2014-6-30,19,,14,13,13,13,92,92,92,,,,10,10,10,10,10,,0.25,,Rain,-1<br />
2014-7-1,19,12,12,12,9,8,94,79,41,,,,31,14,8,8,6,,0.00,8,Fog-Rain,-1<br />
2014-7-2,24,22,14,12,9,6,84,49,26,,,,19,17,11,19,11,,0.00,,,-1<br />
2014-7-3,25,13,6,8,7,5,87,45,17,,,,19,19,19,10,3,,0.00,,,-1<br />
2014-7-4,23,22,15,12,9,6,78,51,24,,,,31,23,14,10,10,,0.00,,,-1<br />
2014-7-5,12,,11,11,11,11,91,91,91,,,,10,10,10,3,3,,0.00,,,-1<br />
2014-7-6,22,19,19,9,9,8,42,36,31,,,,19,19,19,23,11,,0.00,,,-1<br />
2014-7-7,22,21,16,11,9,9,64,48,39,,,,19,15,11,13,10,,0.00,8,,-1<br />
2014-7-8,22,11,9,6,6,4,51,36,22,,,,19,19,19,13,10,,0.00,,,-1<br />
2014-7-9,27,23,12,8,7,5,71,43,17,,,,14,14,14,32,23,,0.00,,,-1<br />
2014-7-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-7-11,26,,19,4,4,4,25,25,25,,,,14,14,14,8,8,,0.00,,,-1<br />
2014-7-12,26,24,18,5,4,3,30,22,15,,,,31,21,11,19,18,,0.00,,,-1<br />
2014-7-13,23,,23,4,4,4,18,18,18,,,,31,31,31,34,34,,0.00,,,-1<br />
2014-7-14,25,24,18,5,4,4,32,24,17,,,,31,23,14,21,19,,0.00,,,-1<br />
2014-7-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-7-16,22,10,8,6,5,4,65,50,21,,,,31,21,11,16,6,,0.00,,,-1<br />
2014-7-17,26,24,19,5,4,3,28,23,18,,,,31,21,11,16,11,,0.00,,,-1<br />
2014-7-18,26,16,7,7,4,3,72,39,15,,,,31,27,11,26,13,,0.00,,,-1<br />
2014-7-19,26,25,18,8,6,4,39,28,18,,,,31,23,14,14,13,,0.00,,,-1<br />
2014-7-21,24,14,9,9,7,4,95,50,17,,,,31,19,0,23,10,,0.00,,Fog,-1<br />
2014-7-22,27,26,19,6,6,5,28,24,19,,,,31,21,11,14,14,,0.00,,,-1<br />
2014-7-23,27,16,6,6,5,3,85,36,15,,,,31,31,31,14,8,,0.00,,,-1<br />
2014-7-24,27,24,18,9,6,4,49,30,16,,,,31,23,14,16,11,,0.00,,,-1<br />
2014-7-25,23,19,19,7,6,4,35,27,19,,,,19,19,19,6,6,,0.00,,,-1<br />
2014-7-26,17,7,5,8,6,4,88,67,33,,,,31,15,0,8,5,,0.00,,Fog,-1<br />
2014-7-27,25,21,13,8,6,3,55,34,15,,,,31,21,11,19,10,,0.00,,,-1<br />
2014-7-28,26,17,7,7,6,4,63,35,17,,,,26,20,14,23,13,,0.00,,,-1<br />
2014-7-29,26,23,17,9,9,9,53,42,30,,,,31,23,14,27,23,,0.00,,,-1<br />
2014-7-30,22,21,18,21,13,6,92,62,33,1012,1012,1012,19,19,19,14,13,,0.00,8,,-1<br />
2014-7-31,26,13,7,13,7,4,78,61,26,,,,14,12,10,11,10,,0.00,,,-1<br />
2014-8-1,26,23,16,9,5,3,54,28,16,,,,31,26,11,19,11,,0.00,,,-1<br />
2014-8-2,24,15,7,6,3,2,69,34,16,,,,31,27,14,26,10,,0.00,,,-1<br />
2014-8-3,23,16,8,8,6,4,81,47,22,,,,31,21,14,23,10,,0.00,,,-1<br />
2014-8-4,23,14,9,8,6,3,89,45,17,,,,19,19,19,27,8,,0.00,,,-1<br />
2014-8-5,20,13,8,9,8,7,80,51,35,,,,19,18,14,24,11,,0.00,,,-1<br />
2014-8-6,24,17,11,11,10,9,92,66,43,,,,19,12,5,14,6,,0.00,,Fog,-1<br />
2014-8-7,24,16,6,12,9,7,95,64,32,,,,31,24,8,16,10,,0.00,8,Fog,-1<br />
2014-8-8,24,17,10,9,8,4,90,57,21,,,,31,17,5,19,8,,0.00,,Fog,-1<br />
2014-8-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-8-10,20,11,6,6,6,6,96,55,28,,,,31,31,31,11,5,,0.00,,,-1<br />
2014-8-11,24,17,9,12,8,3,94,59,17,,,,31,19,10,21,11,,0.00,8,Fog,-1<br />
2014-8-12,23,16,9,12,11,8,91,66,41,,,,31,17,6,23,10,,0.00,,,-1<br />
2014-8-13,23,16,8,11,7,3,86,60,21,,,,31,21,14,26,10,,0.00,,,-1<br />
2014-8-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-8-15,24,14,7,5,4,3,67,45,19,,,,19,17,14,19,10,,0.00,,,-1<br />
2014-8-16,26,17,8,8,5,3,87,44,20,,,,26,18,10,21,11,,0.00,,,-1<br />
2014-8-17,25,17,9,8,4,2,62,35,14,,,,31,27,19,23,13,,0.00,,,-1<br />
2014-8-18,22,,17,6,6,6,34,34,34,,,,14,14,14,6,6,,0.00,,,-1<br />
2014-8-19,23,9,8,7,4,1,79,46,14,,,,31,23,14,11,10,,0.00,,,-1<br />
2014-8-20,23,12,6,4,3,3,61,34,16,,,,19,19,19,13,10,,0.00,,,-1<br />
2014-8-21,25,,14,11,11,11,78,78,78,,,,10,10,10,16,16,,0.00,,,-1<br />
2014-8-22,23,16,8,11,8,4,95,53,19,,,,31,21,6,24,11,,0.00,,Fog,-1<br />
2014-8-23,23,21,14,11,11,10,79,61,43,,,,31,23,14,24,19,,0.00,,,-1<br />
2014-8-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-8-25,17,10,9,9,8,8,87,72,43,,,,14,14,14,3,3,,0.00,,,-1<br />
2014-8-26,22,16,10,11,8,4,85,56,21,,,,19,13,6,32,10,,0.25,8,Fog,-1<br />
2014-8-27,23,16,9,11,8,4,86,56,21,,,,31,23,11,23,6,,0.00,,,-1<br />
2014-8-28,23,16,8,11,9,8,91,66,37,,,,31,18,10,16,8,,0.00,,Fog,-1<br />
2014-8-29,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-8-30,21,9,8,7,6,3,74,48,21,,,,19,19,19,11,8,,0.00,,,-1<br />
2014-8-31,26,17,8,9,6,-1,86,50,10,,,,31,20,11,16,8,,0.00,,,-1<br />
2014-9-1,26,16,6,5,4,3,75,33,16,,,,31,27,19,29,11,,0.00,,,-1<br />
2014-9-2,25,12,4,9,5,3,71,50,23,,,,31,23,14,21,11,,0.00,,,-1<br />
2014-9-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-9-4,23,13,6,7,6,4,80,43,18,,,,31,31,31,11,6,,0.00,,,-1<br />
2014-9-5,26,24,17,7,5,3,43,26,16,,,,31,24,10,19,14,,0.00,,,-1<br />
2014-9-6,26,14,4,7,4,2,68,33,14,,,,31,21,14,23,11,,0.00,,,-1<br />
2014-9-7,25,21,12,4,4,4,52,34,20,,,,19,14,11,16,11,,0.00,,,-1<br />
2014-9-8,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-9-9,26,,23,3,3,3,18,18,18,,,,31,31,31,14,14,,0.00,,,-1<br />
2014-9-10,25,20,12,11,8,3,90,51,16,,,,31,22,10,32,13,,0.00,,Fog,-1<br />
2014-9-11,22,12,11,11,9,7,82,54,26,,,,19,17,14,21,10,,0.00,,,-1<br />
2014-9-12,23,,14,12,12,12,82,82,82,,,,11,11,11,11,11,,0.00,,,-1<br />
2014-9-14,22,14,11,11,9,6,92,57,23,,,,19,14,10,8,8,,0.51,,,-1<br />
2014-9-15,20,19,14,12,10,8,84,54,35,,,,19,14,8,11,8,,5.08,,Fog,-1<br />
2014-9-16,23,16,11,12,10,8,93,58,33,,,,19,14,8,19,8,,0.00,,Fog,-1<br />
2014-9-17,25,,15,12,12,12,75,75,75,,,,11,11,11,13,13,,0.00,,,-1<br />
2014-9-18,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-9-19,12,,9,10,10,10,86,86,86,,,,8,8,8,3,3,,0.00,,Fog,-1<br />
2014-9-20,23,19,14,11,11,11,76,69,62,,,,11,9,6,16,13,,0.51,,Rain-Thunderstorm,-1<br />
2014-9-21,22,14,10,11,10,9,89,56,32,,,,31,31,31,10,5,,0.00,,,-1<br />
2014-9-22,19,16,12,13,11,11,89,84,77,,,,14,11,8,11,8,,3.05,8,Rain,-1<br />
2014-9-23,24,,14,13,13,13,92,92,92,,,,8,8,8,10,10,,0.51,8,Fog,-1<br />
2014-9-24,23,14,9,11,8,3,93,51,17,,,,19,16,10,8,5,,0.00,,Fog,-1<br />
2014-9-25,26,20,12,12,12,12,94,78,63,,,,11,10,8,27,19,,0.00,,Fog,-1<br />
2014-9-26,26,7,6,8,7,6,92,54,17,,,,31,31,31,10,5,,0.00,,,-1<br />
2014-9-27,26,17,7,13,9,5,85,60,17,,,,31,20,11,27,11,,0.51,,Thunderstorm,-1<br />
2014-9-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-9-29,24,9,8,9,7,4,84,61,16,,,,31,24,10,14,6,,0.00,,,-1<br />
2014-9-30,26,23,18,6,3,0,33,22,15,,,,31,23,19,27,14,,0.00,,,-1<br />
2014-10-1,24,16,9,3,2,1,56,29,15,,,,31,31,31,11,8,,0.00,,,-1<br />
2014-10-2,23,19,11,10,6,3,92,51,18,,,,31,17,10,21,16,,0.00,,,-1<br />
2014-10-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-10-4,24,14,8,9,7,4,94,48,17,,,,31,21,14,19,6,,0.00,,Fog,-1<br />
2014-10-5,25,16,7,12,9,4,89,59,17,,,,31,21,11,24,10,,0.00,,,-1<br />
2014-10-6,24,8,7,13,10,7,86,76,67,,,,19,14,10,14,8,,0.00,8,Rain-Thunderstorm,-1<br />
2014-10-7,23,20,14,12,11,11,77,71,65,,,,14,13,11,19,16,,0.00,,,-1<br />
2014-10-8,20,,14,12,12,12,87,87,87,,,,10,10,10,13,13,,0.00,8,Rain,-1<br />
2014-10-9,20,14,12,11,10,9,92,60,37,,,,19,13,8,10,3,,0.00,,Fog,-1<br />
2014-10-10,22,18,13,12,12,12,92,87,82,,,,6,5,3,6,3,,3.05,8,Rain-Thunderstorm,-1<br />
2014-10-11,19,14,11,13,11,9,86,73,51,,,,14,13,8,11,8,,2.03,8,Rain,-1<br />
2014-10-12,28,,21,13,13,13,48,48,48,,,,19,19,19,16,16,,0.00,,,-1<br />
2014-10-13,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-10-14,13,13,12,12,12,12,95,94,93,,,,8,6,3,8,5,,0.00,,,-1<br />
2014-10-15,25,17,9,11,8,5,85,52,21,,,,19,16,10,13,6,,0.00,,,-1<br />
2014-10-16,24,16,8,12,11,9,79,64,46,,,,31,21,14,23,11,,0.00,,,-1<br />
2014-10-17,24,18,12,13,12,11,96,86,67,,,,14,10,6,16,11,,12.95,8,Fog-Rain-Thunderstorm,-1<br />
2014-10-18,23,18,12,12,11,10,92,62,35,,,,31,16,2,13,6,,7.87,8,Fog-Rain-Thunderstorm,-1<br />
2014-10-19,21,12,12,12,11,11,94,68,41,,,,10,8,6,11,8,,0.00,,Fog,-1<br />
2014-10-20,20,19,16,11,11,11,67,62,57,,,,19,14,10,8,6,,0.00,,,-1<br />
2014-10-21,24,18,11,13,12,10,93,72,32,,,,31,14,8,23,13,,9.91,,Fog-Rain-Thunderstorm,-1<br />
2014-10-22,23,19,13,13,13,12,94,85,73,,,,14,10,8,21,14,,3.05,,Fog-Rain-Thunderstorm,-1<br />
2014-10-23,13,13,11,12,12,12,95,94,93,,,,2,1,0,6,2,,0.00,8,Fog,-1<br />
2014-10-24,21,14,14,12,12,12,83,64,45,,,,26,17,8,23,8,,0.00,,Fog,-1<br />
2014-10-25,23,18,13,12,11,11,87,82,77,,,,10,7,5,13,10,,7.11,8,Rain-Thunderstorm,-1<br />
2014-10-26,21,16,10,12,11,10,92,71,40,,,,19,12,3,23,10,,0.00,8,Fog,-1<br />
2014-10-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-10-29,21,16,12,13,12,11,94,71,45,,,,14,9,3,29,10,,0.00,8,Fog,-1<br />
2014-11-9,23,,14,13,13,13,90,90,90,,,,3,3,3,16,16,,1.02,8,Rain,-1<br />
2014-11-10,22,17,11,13,12,11,92,79,44,,,,19,11,3,10,5,,5.08,8,Rain,-1<br />
2014-11-11,20,16,12,12,12,12,96,82,65,,,,19,12,2,24,10,,0.00,8,Fog,-1<br />
