
PHT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-28,29,27,25,25,23,21,89,79,70,1013,1011,1009,10,10,10,16,6,,0.00,4,Rain,121<br />
2012-1-29,32,29,26,25,23,23,89,77,59,1013,1011,1009,10,10,10,16,8,,0.00,3,,85<br />
2012-1-30,32,28,25,24,23,23,94,75,59,1014,1011,1009,10,10,10,23,10,42,0.00,1,,120<br />
2012-1-31,31,28,25,25,23,22,94,82,58,1014,1012,1010,10,9,2,13,8,,0.00,3,,130<br />
2012-2-1,29,27,25,24,23,22,94,81,66,1014,1013,1011,10,10,9,19,8,,0.00,5,,118<br />
2012-2-2,31,27,24,24,22,20,89,77,55,1015,1013,1011,10,9,9,14,6,,0.00,4,Rain,107<br />
2012-2-3,29,27,25,23,21,20,83,74,62,1015,1013,1012,10,10,9,29,11,,0.00,5,,106<br />
2012-2-4,30,27,24,24,21,18,100,73,58,1015,1014,1011,10,10,8,19,11,,0.00,5,,93<br />
2012-2-5,31,26,22,22,20,17,94,69,43,1015,1013,1011,10,10,10,24,8,,0.00,3,,97<br />
2012-2-6,31,26,22,22,21,18,88,70,51,1013,1011,1009,10,10,10,21,10,,0.00,1,,117<br />
2012-2-7,31,27,23,23,21,20,88,72,55,1012,1010,1008,10,10,9,16,8,,0.00,3,,105<br />
2012-2-8,32,28,24,22,21,20,89,69,52,1013,1011,1009,10,10,9,19,6,,0.00,2,,122<br />
2012-2-9,30,28,25,23,21,21,89,71,58,1014,1012,1010,10,10,9,21,13,,0.00,4,,107<br />
2012-2-10,31,27,24,27,21,20,83,69,52,1014,1012,1010,10,10,9,23,8,,0.00,3,,104<br />
2012-2-11,31,27,24,22,19,16,78,60,43,1014,1013,1011,10,10,10,29,11,,0.00,3,,89<br />
2012-2-12,28,26,24,23,20,15,94,73,48,1014,1012,1011,10,10,10,16,8,,0.00,7,Rain,85<br />
2012-2-13,30,27,24,25,24,23,100,92,70,1013,1012,1010,10,8,2,19,8,,0.00,8,Rain,86<br />
2012-2-14,30,27,24,24,23,22,100,83,66,1014,1012,1009,10,10,8,39,11,,0.00,6,Rain,102<br />
2012-2-15,32,28,24,24,23,22,94,77,59,1012,1009,1006,10,10,7,23,8,,0.00,3,,105<br />
2012-2-16,29,27,25,26,24,24,100,91,74,1011,1009,1007,10,9,3,21,5,,0.00,5,Rain,83<br />
2012-2-17,31,28,25,25,24,23,94,82,66,1010,1009,1007,10,9,4,19,8,,0.00,7,Rain,106<br />
2012-2-18,30,28,25,26,24,22,94,80,66,1012,1010,1008,10,10,8,19,10,,0.00,5,Rain,109<br />
2012-2-19,32,28,24,23,22,20,94,73,52,1012,1010,1008,10,9,5,21,6,,0.00,4,Rain,88<br />
2012-2-20,28,26,23,25,23,22,100,90,74,1013,1011,1008,10,10,10,14,8,,0.00,7,Rain,310<br />
2012-2-21,33,28,24,25,24,23,100,79,55,1011,1009,1003,10,9,8,16,8,,0.00,3,,99<br />
2012-2-22,33,29,25,25,24,22,94,77,52,1011,1009,1007,10,10,9,14,8,,0.00,2,,120<br />
2012-2-23,34,30,26,24,23,19,89,70,49,1011,1009,1006,10,10,10,21,10,,0.00,1,,108<br />
2012-2-24,33,28,23,22,21,16,89,65,36,1011,1009,1007,10,10,10,19,13,,0.00,1,,109<br />
2012-2-25,33,28,24,24,22,20,83,67,46,1010,1008,1006,10,10,10,14,10,,0.00,3,,120<br />
2012-2-26,32,28,25,23,22,20,78,67,55,1010,1008,1006,10,10,10,21,10,,0.00,2,,113<br />
2012-2-27,38,31,25,25,23,21,94,78,62,1011,1009,1007,10,10,6,19,10,,0.00,3,Rain,108<br />
2012-2-28,33,28,24,24,22,20,94,71,46,1010,1008,1006,10,10,10,19,13,,0.00,2,,108<br />
2012-2-29,33,30,27,24,23,21,84,68,52,1011,1010,1008,10,10,10,23,13,,0.00,2,,111<br />
2012-3-1,33,28,24,24,22,21,84,70,52,1012,1010,1008,10,10,10,26,11,,0.00,2,,97<br />
2012-3-2,32,29,26,24,23,22,84,69,55,1011,1010,1008,10,10,10,27,14,,0.00,1,,105<br />
2012-3-3,33,28,24,24,21,19,89,64,43,1012,1010,1008,10,10,10,26,13,45,0.00,1,,96<br />
2012-3-4,32,28,25,23,20,17,83,63,45,1012,1010,1008,10,10,10,24,11,,0.00,3,,93<br />
2012-3-5,32,28,24,22,21,19,78,64,49,1012,1010,1007,10,10,10,40,10,,0.00,2,,100<br />
2012-3-6,33,28,24,23,22,20,94,66,46,1011,1008,1006,10,10,10,23,11,,0.00,2,,106<br />
2012-3-7,33,30,27,27,23,21,94,72,55,1009,1007,1006,10,10,10,19,8,,0.00,4,,116<br />
2012-3-8,34,30,26,23,22,20,83,65,44,1010,1008,1005,10,10,10,23,11,,0.00,2,,119<br />
2012-3-9,33,29,25,23,21,19,83,62,46,1011,1008,1006,10,10,9,21,13,,0.00,1,,106<br />
2012-3-10,32,27,23,22,21,18,78,64,51,1012,1010,1008,10,10,10,26,11,,0.00,2,,122<br />
2012-3-11,32,28,25,23,22,19,83,67,51,1012,1011,1009,10,10,10,24,13,,0.00,2,,100<br />
2012-3-12,29,27,25,25,23,22,94,82,70,1014,1012,1011,10,10,6,16,10,,0.00,6,Rain,101<br />
2012-3-13,31,27,24,24,23,22,100,82,62,1015,1013,1011,10,10,8,37,8,,0.00,7,Rain,88<br />
2012-3-14,30,28,26,24,22,21,83,73,62,1014,1012,1010,10,10,9,23,8,,0.00,5,Rain,95<br />
2012-3-15,32,29,26,23,22,21,78,68,55,1014,1012,1010,10,10,8,27,13,,0.00,6,,97<br />
2012-3-16,32,28,25,23,22,21,83,67,52,1013,1011,1009,10,10,8,24,13,,0.00,4,,100<br />
2012-3-17,32,28,24,22,21,20,83,67,52,1013,1011,1009,10,10,9,23,11,,0.00,3,,105<br />
2012-3-18,31,27,24,23,21,20,78,68,55,1013,1011,1009,10,10,10,19,10,,0.00,5,,111<br />
2012-3-19,31,27,23,23,22,20,88,71,55,1013,1011,1009,10,10,7,16,8,,0.00,5,Rain,110<br />
2012-3-20,31,28,25,24,23,21,89,74,62,1012,1010,1007,10,10,8,195,10,,0.00,6,,163<br />
2012-3-21,33,29,25,22,22,20,83,68,46,1011,1010,1008,10,10,8,23,8,,0.00,6,,106<br />
2012-3-22,28,27,25,25,23,20,100,80,62,1012,1010,1009,10,10,8,11,8,,0.00,6,Rain,107<br />
2012-3-23,34,29,25,25,24,22,100,77,49,1012,1010,1007,10,9,5,19,8,,0.00,4,,110<br />
2012-3-24,33,28,24,26,24,23,100,82,55,1012,1010,1007,10,9,7,19,6,,0.00,4,Rain-Thunderstorm,200<br />
2012-3-25,29,27,25,26,24,21,100,86,62,1012,1010,1009,10,10,9,14,5,,0.00,7,Rain,308<br />
2012-3-26,30,28,25,24,22,21,94,78,62,1013,1011,1010,10,10,10,16,6,,0.00,7,Rain,177<br />
2012-3-27,30,28,25,22,21,18,83,68,55,1015,1013,1012,10,10,10,23,10,40,0.00,7,Rain,94<br />
2012-3-28,32,28,25,24,21,18,89,67,49,1014,1013,1011,10,10,10,24,8,,0.00,6,Rain,104<br />
2012-3-29,27,26,24,25,23,22,100,88,74,1015,1013,1011,10,9,3,11,6,,0.00,7,Rain,99<br />
2012-3-30,32,28,24,25,24,23,100,85,59,1013,1011,1009,10,9,5,14,5,,0.00,7,Rain,107<br />
2012-3-31,30,27,24,25,24,21,100,84,58,1014,1012,1011,10,10,8,29,10,,0.00,4,Rain,57<br />
2012-4-1,32,28,24,25,23,23,94,76,59,1015,1013,1011,10,10,10,23,11,,0.00,1,,104<br />
2012-4-2,33,28,24,25,24,23,100,80,59,1016,1014,1012,10,10,10,23,11,,0.00,3,Rain,107<br />
2012-4-3,34,30,26,26,24,22,94,74,52,1017,1014,1012,10,10,10,19,8,,0.00,2,,126<br />
2012-4-4,33,30,27,25,24,23,89,73,55,1016,1013,1011,10,10,10,23,10,,0.00,2,,119<br />
2012-4-5,33,29,25,24,23,21,89,69,49,1014,1012,1007,10,10,10,14,10,,0.00,2,,126<br />
2012-4-6,33,30,27,25,24,22,89,72,52,1013,1012,1009,10,10,10,19,8,,0.00,4,,129<br />
2012-4-7,34,29,25,24,22,20,83,66,46,1013,1011,1009,10,10,10,26,11,,0.00,1,,110<br />
2012-4-8,34,30,26,24,22,20,89,66,49,1014,1012,1009,10,10,10,24,11,,0.00,1,,110<br />
2012-4-9,33,30,26,23,22,21,74,62,39,1015,1012,1010,10,10,10,26,13,39,0.00,1,,101<br />
2012-4-10,34,29,25,23,22,21,83,63,39,1014,1012,1010,10,10,10,26,10,,0.00,2,,109<br />
2012-4-11,33,29,25,24,23,21,89,66,39,1012,1010,1008,10,10,10,23,13,,0.00,1,,114<br />
2012-4-12,34,30,26,25,24,23,89,68,42,1011,1010,1007,10,10,10,19,11,,0.00,1,,111<br />
2012-4-13,35,31,26,25,23,22,89,67,42,1013,1011,1009,10,10,10,23,11,,0.00,1,,119<br />
2012-4-14,33,29,25,23,22,19,83,64,42,1015,1011,1008,10,10,5,90,14,,0.00,1,,125<br />
2012-4-15,34,28,22,24,21,17,89,61,40,1014,1010,1008,10,10,10,18,10,,0.00,1,,108<br />
2012-4-16,36,30,25,25,22,18,89,64,28,1011,1009,1006,10,10,10,14,10,,0.00,1,,111<br />
2012-4-17,34,30,25,25,22,20,89,62,31,1011,1008,1006,10,10,10,16,8,,0.00,2,,117<br />
2012-4-18,33,28,23,22,21,18,78,58,38,1011,1009,1006,10,10,10,19,13,,0.00,1,,115<br />
2012-4-19,33,29,24,22,20,17,74,56,29,1012,1009,1007,10,10,8,23,11,,0.00,1,,112<br />
2012-4-20,35,30,25,23,21,20,74,59,38,1012,1009,1007,10,10,10,21,10,,0.00,1,,107<br />
2012-4-21,35,30,25,26,23,22,89,65,43,1011,1009,1006,10,10,10,18,10,,0.00,3,,123<br />
2012-4-22,34,30,27,26,24,23,84,70,52,1011,1009,1001,10,10,10,23,10,,0.00,3,,120<br />
2012-4-23,34,31,27,25,24,23,84,71,48,1013,1010,1008,10,10,10,26,13,40,0.00,4,,112<br />
2012-4-24,35,31,27,25,23,20,84,62,38,1012,1009,1007,10,10,10,21,11,,0.00,2,,111<br />
2012-4-25,36,31,26,26,23,22,84,65,34,1012,1009,1006,10,10,10,21,11,,0.00,1,,132<br />
2012-4-26,33,30,28,26,25,22,89,71,46,1012,1010,1006,10,10,10,26,8,,0.00,2,Rain,241<br />
2012-4-27,36,32,29,26,23,20,79,63,33,1011,1009,1007,10,10,10,21,11,,0.00,3,,118<br />
2012-4-28,36,32,28,25,23,20,84,61,34,1012,1010,1008,10,10,10,16,10,,0.00,3,,121<br />
2012-4-29,36,31,26,24,23,22,84,61,41,1012,1009,1007,10,10,10,21,11,,0.00,1,,111<br />
2012-4-30,36,32,27,25,23,21,79,62,32,1010,1009,1006,10,10,10,19,10,,0.00,2,,122<br />
2012-5-1,37,31,26,26,24,21,89,65,33,1011,1009,1007,10,10,10,23,8,,0.00,3,Rain,119<br />
2012-5-2,33,30,27,26,24,24,89,72,51,1011,1009,1006,10,10,10,216,11,,0.00,4,,213<br />
2012-5-3,33,29,26,26,25,23,100,74,51,1009,1007,1005,10,10,10,26,8,,0.00,4,,266<br />
2012-5-4,30,28,26,27,25,22,94,80,52,1009,1007,1006,10,9,5,16,8,,14.99,7,Rain-Thunderstorm,101<br />
2012-5-5,34,29,25,26,25,23,100,79,55,1010,1008,1005,10,8,5,26,8,,1.02,5,Rain-Thunderstorm,15<br />
2012-5-6,34,30,26,26,24,24,94,74,53,1010,1008,1006,10,9,6,72,6,,0.00,6,Thunderstorm,268<br />
2012-5-7,35,31,27,27,25,23,89,72,46,1010,1008,1006,10,10,9,19,6,,0.00,5,,237<br />
2012-5-8,35,31,27,26,25,24,94,71,48,1010,1009,1006,10,10,9,26,8,32,1.02,3,Rain,201<br />
2012-5-9,34,31,27,27,25,22,89,72,39,1011,1009,1006,10,9,6,24,6,,0.00,3,,245<br />
2012-5-10,34,30,26,26,24,23,94,70,48,1010,1008,1005,10,10,10,29,11,,2.03,4,Rain,306<br />
2012-5-11,34,31,27,27,25,23,89,72,44,1009,1007,1004,10,10,7,14,8,,1.02,5,Rain-Thunderstorm,126<br />
2012-5-12,34,31,27,26,24,23,89,69,44,1008,1006,1003,10,10,10,19,6,,2.03,5,Rain,122<br />
2012-5-13,34,30,26,26,25,23,94,80,46,1009,1006,1004,10,10,3,18,8,,5.08,4,Rain,91<br />
2012-5-14,35,31,27,26,25,24,94,76,46,1011,1008,1005,10,10,10,19,6,,0.00,4,,92<br />
2012-5-15,36,31,27,26,26,23,94,76,51,1010,1009,1006,10,10,10,16,6,,0.00,4,,122<br />
2012-5-16,34,31,27,26,24,23,89,72,43,1009,1008,1006,10,10,10,16,6,,0.00,5,,158<br />
2012-5-17,32,29,27,27,26,24,94,76,57,1011,1008,1006,10,10,8,16,5,,1.02,5,Rain,220<br />
2012-5-18,32,29,27,27,26,20,94,79,55,1012,1009,1007,10,10,10,19,6,,0.00,6,Rain-Thunderstorm,242<br />
2012-5-19,37,31,25,27,25,22,100,73,43,1011,1009,1006,10,9,6,23,8,,2.03,4,Rain-Thunderstorm,124<br />
2012-5-20,35,30,25,26,24,22,94,77,42,1010,1007,1004,10,10,10,23,11,,3.05,6,Rain-Thunderstorm,76<br />
2012-5-21,33,30,27,27,26,24,96,79,56,1008,1006,1004,10,10,9,26,8,,0.00,5,Rain,241<br />
2012-5-22,33,29,26,26,25,23,100,78,59,1008,1007,1006,10,10,10,23,8,,2.03,6,Rain-Thunderstorm,248<br />
2012-5-23,34,30,26,26,25,20,89,74,46,1008,1007,1005,10,10,10,23,8,,0.00,4,,221<br />
2012-5-24,32,29,26,27,25,20,100,77,49,1014,1007,1004,10,10,10,24,10,,0.00,5,Rain,250<br />
2012-5-25,32,30,27,27,26,21,89,78,57,1011,1007,1005,10,10,10,29,10,,5.08,2,Rain-Thunderstorm,244<br />
2012-5-26,33,30,27,27,26,23,94,79,62,1010,1008,1007,10,10,10,34,11,,0.00,1,,242<br />
2012-5-27,34,30,27,26,26,23,94,78,55,1010,1008,1006,10,10,10,26,5,,0.00,4,,240<br />
2012-5-28,32,29,27,27,25,22,94,79,58,1010,1008,1006,10,9,0,79,6,35,8.89,5,Rain-Thunderstorm,288<br />
2012-5-29,32,30,27,27,26,24,89,79,62,1010,1008,1005,10,10,10,21,6,,7.87,5,Rain-Thunderstorm,257<br />
2012-5-30,32,29,26,27,26,22,100,83,54,1008,1007,1005,10,9,3,19,6,,3.05,7,Rain,224<br />
2012-5-31,32,28,25,27,26,25,100,90,69,1007,1005,1003,10,9,1,23,8,,52.07,5,Rain-Thunderstorm,34<br />
2012-6-1,32,28,24,28,26,25,100,87,64,1005,1004,1001,10,9,5,27,6,,8.89,6,Rain,240<br />
2012-6-2,30,28,26,27,26,25,100,93,71,1005,1003,1002,10,9,6,37,19,50,2.03,7,Rain,240<br />
2012-6-3,31,28,24,26,25,24,100,84,69,1006,1004,1002,10,10,4,32,18,32,0.00,7,Rain,246<br />
2012-6-4,31,28,26,27,26,25,100,90,74,1007,1005,1003,10,10,3,27,10,,1.02,6,Rain,241<br />
2012-6-5,32,29,27,26,26,24,94,82,69,1006,1005,1002,10,10,10,32,8,,1.02,5,Rain,268<br />
2012-6-6,33,30,27,27,26,24,94,80,57,1013,1005,1003,10,10,10,29,8,,0.00,6,,258<br />
2012-6-7,31,28,26,27,26,23,100,84,70,1010,1007,1005,10,10,7,24,6,,0.00,6,Rain,244<br />
2012-6-8,31,28,26,27,26,25,100,85,68,1010,1009,1008,10,10,9,27,8,,0.00,3,,270<br />
2012-6-9,32,29,26,26,26,24,94,80,56,1010,1009,1006,10,10,9,29,10,,0.00,1,,257<br />
2012-6-10,32,29,27,27,24,-22,94,76,4,1009,1008,1006,10,10,10,32,14,,0.00,2,,244<br />
2012-6-11,32,30,27,27,26,25,94,82,70,1008,1007,1005,10,10,10,34,13,,0.00,4,,241<br />
2012-6-12,32,29,26,27,26,25,89,82,71,1009,1006,1005,10,10,8,103,18,55,0.00,4,Rain,237<br />
2012-6-13,28,27,25,27,25,24,100,91,76,1009,1007,1006,10,10,9,29,11,35,0.00,7,Rain,240<br />
2012-6-14,31,28,25,25,24,24,100,82,64,1009,1007,1004,10,9,8,29,11,42,0.00,7,Rain,243<br />
2012-6-15,31,28,24,26,24,23,100,84,62,1009,1006,1004,10,9,8,29,11,,0.00,7,Rain,228<br />
2012-6-16,32,28,24,26,24,23,100,86,62,1008,1006,1004,10,9,5,40,13,60,0.00,6,Rain,234<br />
2012-6-17,30,27,24,26,24,23,100,86,69,1010,1007,1005,10,9,6,34,11,60,0.00,7,Rain,246<br />
2012-6-18,33,29,24,26,23,21,100,74,47,1009,1007,1006,10,10,9,29,11,45,0.00,5,Rain,226<br />
2012-6-19,35,30,26,24,22,21,83,61,38,1008,1006,1004,10,10,9,29,10,,0.00,3,,220<br />
2012-6-20,35,30,26,26,23,21,89,67,40,1010,1008,1006,10,10,10,37,10,,0.00,3,,219<br />
2012-6-21,33,29,26,26,24,23,89,73,54,1011,1009,1008,10,10,9,32,10,,0.00,3,,253<br />
2012-6-22,32,29,27,26,25,24,89,78,59,1012,1010,1008,10,10,10,29,10,,0.00,2,,249<br />
2012-6-23,32,29,26,25,24,23,89,73,54,1025,1009,1007,10,10,10,29,8,,0.00,1,,251<br />
2012-6-24,32,29,26,26,25,21,89,77,62,1010,1009,1007,10,10,9,29,10,,0.00,2,,256<br />
2012-6-25,31,28,26,26,24,23,89,82,59,1010,1009,1008,10,10,9,24,8,,0.00,4,Rain,236<br />
2012-6-26,30,28,25,27,24,24,100,85,65,1009,1008,1006,10,10,7,26,8,,0.00,4,Rain,245<br />
2012-6-27,30,28,25,26,24,23,94,81,65,1008,1007,1005,10,9,6,26,8,,0.00,5,,243<br />
2012-6-28,30,28,25,26,24,23,94,84,62,1007,1005,1003,10,9,5,24,13,,0.00,8,Rain,235<br />
2012-6-29,32,29,26,25,24,23,96,78,59,1010,1006,1004,10,10,8,21,6,,0.00,7,Rain,207<br />
2012-6-30,31,28,24,25,24,22,100,81,61,1011,1008,1007,10,9,6,13,6,,0.00,7,Rain-Hail-Thunderstorm,138<br />
2012-7-1,32,28,23,26,24,23,100,83,57,1010,1009,1005,10,10,9,19,5,,0.00,6,Rain,283<br />
2012-7-2,28,27,24,27,25,23,100,88,74,1009,1007,1004,10,10,5,21,8,,0.00,7,Rain,303<br />
2012-7-3,26,25,24,26,25,24,100,98,92,1010,1004,1002,10,8,5,18,8,,0.00,8,Rain-Thunderstorm,307<br />
2012-7-4,28,26,24,26,25,24,100,96,79,1008,1005,1003,10,9,5,16,10,,5.08,8,Rain,224<br />
2012-7-5,31,27,24,26,24,23,100,90,63,1010,1008,1006,10,9,5,18,5,,0.00,6,Rain,149<br />
2012-7-6,31,28,25,26,25,24,100,89,63,1010,1008,1007,10,9,5,26,5,,0.00,6,Rain-Thunderstorm,223<br />
2012-7-7,33,29,24,26,24,23,100,78,49,1008,1007,1005,10,10,9,19,6,,0.00,4,Rain,116<br />
2012-7-8,34,30,26,26,24,23,89,70,47,1008,1007,1005,10,10,10,19,8,,0.00,3,,113<br />
2012-7-9,33,29,26,28,25,23,100,78,54,1010,1007,1005,10,10,8,16,6,35,0.00,4,,273<br />
2012-7-10,31,28,26,26,25,24,100,85,66,1010,1008,1005,10,9,8,23,8,,0.00,6,Rain-Hail-Thunderstorm,242<br />
2012-7-11,31,28,24,26,25,24,100,84,69,1011,1008,1007,10,9,0,216,13,,0.00,5,Rain-Thunderstorm,246<br />
2012-7-12,31,28,25,26,25,24,100,81,63,1011,1009,1007,10,10,9,26,6,,0.00,4,Rain-Thunderstorm,275<br />
2012-7-13,32,28,25,26,25,24,100,81,65,1010,1009,1007,10,9,7,23,6,,0.00,4,Rain-Thunderstorm,263<br />
2012-7-14,32,29,26,26,24,22,95,79,63,1010,1008,1006,10,9,8,23,5,,0.00,5,Rain-Thunderstorm,346<br />
2012-7-15,32,29,26,26,25,24,94,79,59,1010,1008,1006,10,10,9,18,6,,0.00,6,Rain,278<br />
2012-7-16,31,29,27,27,26,24,89,78,50,1011,1008,1006,10,10,10,26,10,,0.00,5,,207<br />
2012-7-17,32,29,26,26,25,24,100,80,63,1011,1008,1006,10,9,6,32,13,,0.00,5,Rain-Thunderstorm,255<br />
2012-7-18,31,28,26,26,25,24,94,84,66,1010,1008,1006,10,9,7,23,10,27,0.00,7,Rain-Thunderstorm,260<br />
2012-7-19,30,28,26,27,25,21,98,85,70,1009,1007,1004,10,9,6,19,8,,0.00,8,Rain-Hail-Thunderstorm,254<br />
2012-7-20,27,26,24,26,24,24,100,95,84,1007,1006,1005,10,9,4,27,11,37,0.00,8,Rain,231<br />
2012-7-21,28,26,24,25,24,23,100,95,73,1008,1006,1001,10,9,4,24,6,,0.00,8,Rain,207<br />
2012-7-22,27,25,23,26,24,23,100,96,88,1007,1005,1003,10,9,4,14,6,,0.00,8,Rain,142<br />
2012-7-23,33,29,24,26,24,23,100,82,46,1014,1005,1003,10,10,10,26,8,39,0.00,7,Rain,186<br />
2012-7-24,32,28,24,26,24,21,94,77,56,1009,1007,1001,10,10,10,27,8,,0.00,7,Rain,229<br />
2012-7-25,31,28,26,27,25,23,94,85,70,1010,1009,1007,10,10,9,26,6,,0.00,7,Rain,257<br />
2012-7-26,31,28,25,26,24,23,94,83,74,1012,1008,1006,10,10,8,27,8,,0.00,5,Rain,249<br />
2012-7-27,31,28,26,26,25,24,100,85,64,1008,1006,1003,10,9,8,29,8,,0.00,5,Rain-Thunderstorm,259<br />
2012-7-28,30,28,25,26,25,24,100,87,73,1005,1003,1000,10,9,9,29,10,34,0.00,7,Rain-Thunderstorm,248<br />
2012-7-29,27,26,24,26,25,24,100,95,89,1003,1001,996,10,9,5,34,11,69,0.00,8,Rain,216<br />
2012-7-30,28,26,24,26,25,24,100,93,78,1003,1000,996,10,8,3,55,32,76,0.00,8,Rain,257<br />
2012-7-31,28,27,25,26,25,24,100,87,78,1011,1001,1000,10,9,5,40,29,61,0.00,8,Rain,255<br />
2012-8-1,29,27,24,26,25,24,100,84,68,1004,1002,1000,10,9,5,45,29,77,0.00,8,Rain,244<br />
2012-8-2,31,28,24,26,25,24,100,85,65,1006,1004,1002,10,9,6,40,23,58,0.00,8,Rain,239<br />
2012-8-3,30,28,26,26,25,24,100,87,74,1006,1005,1004,10,9,8,208,19,,0.00,6,Rain,239<br />
2012-8-4,28,27,25,26,25,22,100,90,73,1008,1005,1004,10,9,6,34,14,60,0.00,8,Rain,243<br />
2012-8-5,27,26,25,26,23,21,94,81,66,1009,1006,1004,10,9,4,34,14,,0.00,8,Rain-Thunderstorm,234<br />
2012-8-6,26,24,23,25,24,21,100,95,78,1009,1007,1005,10,8,1,26,8,,0.00,8,Rain,222<br />
2012-8-7,26,24,23,25,24,23,100,98,89,1009,1007,1005,10,7,2,21,10,,0.00,8,Rain-Hail-Thunderstorm,93<br />
2012-8-8,27,25,23,26,24,23,100,98,90,1008,1007,1005,10,8,2,24,10,,0.00,8,Rain-Thunderstorm,172<br />
2012-8-9,30,28,25,27,25,24,100,87,67,1009,1007,1001,10,9,7,34,11,,0.00,7,Rain-Thunderstorm,250<br />
2012-8-10,31,27,24,27,25,23,100,87,70,1012,1009,1007,10,9,8,27,10,,0.00,6,Rain-Thunderstorm,245<br />
2012-8-11,30,27,23,26,25,24,100,85,66,1012,1010,1008,10,9,7,29,11,,0.00,5,Rain-Thunderstorm,253<br />
2012-8-12,30,28,25,26,24,24,94,83,66,1011,1009,1006,10,10,4,27,10,,0.00,5,Rain,248<br />
2012-8-13,27,26,24,26,24,24,100,91,80,1009,1007,1005,10,9,4,29,13,,0.00,8,Rain-Thunderstorm,246<br />
