
MYT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-2-3,32,28,25,26,24,23,100,83,59,1010,1009,1007,10,10,9,14,5,,0.00,6,,284<br />
2004-2-4,32,28,25,26,24,21,94,82,66,1011,1009,1006,10,10,10,13,3,,0.00,6,Thunderstorm,213<br />
2004-2-5,33,29,26,26,24,22,94,82,63,1012,1010,1007,10,10,1,23,5,,0.00,6,Rain-Thunderstorm,52<br />
2004-2-6,33,28,24,25,23,21,94,76,55,1014,1012,1010,10,10,10,16,8,,0.00,6,,81<br />
2004-2-7,32,28,24,25,23,22,94,78,59,1015,1013,1010,10,10,2,21,8,,0.00,6,Rain-Thunderstorm,44<br />
2004-2-8,33,28,23,25,23,21,94,80,55,1015,1013,1010,10,10,10,14,5,,0.00,6,Rain-Thunderstorm,60<br />
2004-2-9,33,28,23,25,22,19,94,75,43,1014,1012,1009,10,10,10,19,6,,0.00,6,,329<br />
2004-2-10,33,28,23,25,22,20,94,73,46,1014,1012,1010,10,10,10,26,8,,0.00,6,,66<br />
2004-2-11,34,30,26,24,22,20,89,66,44,1014,1012,1009,10,10,10,24,11,,0.00,6,,54<br />
2004-2-12,34,29,25,25,22,21,94,70,46,1013,1011,1008,10,10,10,16,8,,0.00,6,,53<br />
2004-2-13,34,28,23,25,20,18,89,60,38,1013,1011,1008,10,10,10,27,11,,0.00,6,,58<br />
2004-2-14,33,29,26,23,20,18,79,60,41,1012,1009,1007,10,10,10,26,16,,0.00,6,,55<br />
2004-2-15,34,29,25,25,21,19,84,65,43,1012,1010,1008,10,10,10,19,13,,0.00,6,,80<br />
2004-2-16,34,29,24,24,23,22,89,73,49,1011,1010,1007,10,10,9,14,8,,0.00,6,,56<br />
2004-2-17,32,28,25,24,22,20,89,72,52,1011,1009,1006,10,10,10,16,6,,0.00,6,,57<br />
2004-2-18,33,28,24,24,23,21,94,77,52,1010,1008,1005,10,10,4,13,5,,0.00,6,Rain,23<br />
2004-2-19,32,28,25,25,23,21,89,75,52,1011,1009,1007,10,10,8,19,8,,0.00,6,Rain,106<br />
2004-2-20,33,28,24,25,23,21,94,73,49,1012,1010,1008,10,10,10,16,6,,0.00,6,Rain,115<br />
2004-2-21,34,29,25,24,22,19,89,71,43,1012,1010,1007,10,10,10,19,6,,0.00,6,,353<br />
2004-2-22,33,28,23,25,22,19,94,72,43,1012,1009,1006,10,10,10,14,5,,0.00,6,,180<br />
2004-2-23,34,29,24,24,23,21,94,72,49,1012,1009,1007,10,10,4,13,6,,0.00,6,Thunderstorm,136<br />
2004-2-24,33,28,24,25,23,21,89,71,55,1012,1010,1007,10,9,6,13,6,,0.00,6,Thunderstorm,8<br />
2004-2-25,33,29,24,26,24,22,94,80,62,1013,1010,1008,10,9,8,19,8,,0.00,6,Thunderstorm,34<br />
2004-2-26,32,28,24,25,23,20,94,81,52,1012,1010,1006,10,9,4,14,5,,0.00,6,Rain-Thunderstorm,135<br />
2004-2-27,33,28,24,25,24,21,100,82,59,1011,1009,1007,10,10,9,13,5,,0.00,6,,193<br />
2004-2-28,34,29,25,24,22,16,84,67,38,1011,1009,1007,10,10,8,13,6,,0.00,6,,43<br />
2004-2-29,33,29,25,26,23,19,94,74,43,1011,1009,1006,10,10,6,21,5,,0.00,6,Rain-Thunderstorm,14<br />
2004-3-1,33,28,24,25,23,19,94,77,43,1011,1008,1006,10,10,9,13,5,,0.00,6,,252<br />
2004-3-2,33,29,25,26,24,23,94,79,55,1009,1007,1004,10,9,6,14,5,,0.00,6,Thunderstorm,328<br />
2004-3-3,34,29,25,25,24,20,94,75,46,1010,1008,1006,10,9,3,16,5,,0.00,6,,304<br />
2004-3-4,34,29,25,25,24,22,94,77,52,1011,1008,1005,10,10,8,16,6,,0.00,6,Rain-Thunderstorm,345<br />
2004-3-5,34,29,24,25,23,20,100,77,44,1011,1009,1006,10,10,8,19,6,,0.00,6,Rain-Thunderstorm,201<br />
2004-3-6,34,28,23,23,22,21,94,71,46,1011,1009,1006,10,10,10,26,8,,0.00,6,,56<br />
2004-3-7,34,30,26,22,19,12,74,56,32,1012,1010,1007,10,10,10,29,13,,0.00,6,,62<br />
2004-3-8,30,28,25,24,21,19,94,70,55,1013,1011,1009,10,9,7,14,6,,0.00,6,Rain,38<br />
2004-3-9,28,26,24,24,23,22,100,88,74,1014,1011,1008,10,7,3,23,6,,0.00,6,Rain,117<br />
2004-3-10,32,28,25,23,22,21,89,71,52,1011,1009,1006,10,10,10,21,8,,0.00,6,,90<br />
2004-3-11,32,28,24,24,23,20,94,74,52,1011,1009,1007,10,10,10,16,8,,0.00,6,Rain,47<br />
2004-3-12,33,28,24,24,22,20,94,73,46,1012,1010,1007,10,10,9,16,6,,0.00,6,Rain,329<br />
2004-3-13,33,28,24,24,23,21,94,75,49,1013,1010,1007,10,10,1,23,10,,0.00,6,Rain-Thunderstorm,338<br />
2004-3-14,34,29,25,26,23,19,94,78,41,1012,1010,1007,10,10,10,14,5,,0.00,6,Thunderstorm,108<br />
2004-3-15,33,28,24,25,23,21,94,77,52,1012,1009,1006,10,10,10,23,5,,0.00,6,Rain-Thunderstorm,143<br />
2004-3-16,32,28,24,25,23,22,94,81,55,1012,1009,1007,10,10,10,13,5,,0.00,6,Rain,131<br />
2004-3-17,33,28,24,24,23,20,89,73,46,1012,1009,1007,10,10,10,13,6,,0.00,6,,140<br />
2004-3-18,35,30,25,24,22,19,94,69,41,1011,1009,1006,10,9,4,14,3,,0.00,6,,166<br />
2004-3-19,35,29,24,24,23,20,94,71,41,1010,1007,1004,10,10,4,26,6,,0.00,6,Rain,131<br />
2004-3-20,34,28,23,23,22,21,94,71,49,1009,1007,1004,10,10,9,19,10,,0.00,6,,103<br />
2004-3-21,34,29,25,25,24,23,94,75,52,1009,1007,1005,10,10,9,16,5,,0.00,6,,325<br />
2004-3-22,33,29,25,26,24,23,100,80,59,1011,1009,1007,10,10,8,13,5,,0.00,6,Thunderstorm,66<br />
2004-3-23,33,29,25,27,24,23,94,83,55,1011,1009,1007,10,9,2,13,3,,0.00,6,Rain-Thunderstorm,47<br />
2004-3-24,34,29,25,26,25,23,100,81,52,1011,1009,1006,10,9,6,16,5,,0.00,6,,322<br />
2004-3-25,34,30,26,27,26,23,100,81,52,1010,1008,1006,10,9,3,14,6,,0.00,6,Rain-Thunderstorm,312<br />
2004-3-26,35,30,26,26,24,22,100,77,47,1011,1009,1006,10,10,10,13,5,,0.00,6,Thunderstorm,344<br />
2004-3-27,34,30,26,25,24,22,94,80,52,1013,1011,1008,10,10,4,16,5,,0.00,6,Rain-Thunderstorm,28<br />
2004-3-28,35,30,25,25,24,22,100,81,53,1013,1010,1007,10,10,6,13,5,,0.00,6,Rain-Thunderstorm,306<br />
2004-3-29,32,29,26,26,25,23,94,82,66,1014,1011,1008,10,10,8,14,6,,0.00,6,Rain-Thunderstorm,211<br />
2004-3-30,34,30,26,26,24,22,94,75,49,1013,1011,1008,10,9,3,19,6,,0.00,6,Rain-Thunderstorm,80<br />
2004-3-31,33,29,25,26,24,23,100,87,59,1014,1011,1008,10,9,4,14,6,,0.00,6,Rain-Thunderstorm,62<br />
2004-4-1,33,28,24,25,24,22,100,79,55,1013,1011,1008,10,10,8,13,5,,0.00,6,Rain-Thunderstorm,356<br />
2004-4-2,33,29,25,26,24,22,94,79,55,1013,1011,1007,10,10,4,40,5,,0.00,6,Rain-Thunderstorm,100<br />
2004-4-3,32,28,24,26,24,22,94,82,59,1014,1011,1008,10,10,8,19,5,,0.00,6,Rain,321<br />
2004-4-4,31,28,25,26,24,23,94,86,66,1014,1012,1010,10,10,4,19,6,,0.00,6,Rain-Thunderstorm,76<br />
2004-4-5,34,29,24,25,24,22,94,81,55,1015,1011,1008,10,10,8,14,5,,0.00,6,Rain-Thunderstorm,78<br />
2004-4-6,33,29,25,25,24,22,100,83,59,1012,1010,1007,10,10,4,21,5,,0.00,6,Rain-Thunderstorm,350<br />
2004-4-7,33,29,25,26,24,23,100,84,62,1013,1010,1008,10,9,1,14,5,,0.00,6,Rain-Thunderstorm,65<br />
2004-4-8,32,28,24,26,25,24,100,84,66,1012,1010,1007,10,10,7,13,5,,0.00,6,,187<br />
2004-4-9,34,29,25,26,24,21,100,76,52,1012,1009,1006,10,9,4,13,3,,0.00,6,Thunderstorm,251<br />
2004-4-10,35,31,27,25,24,20,89,73,41,1012,1009,1007,10,10,10,13,6,,0.00,6,Thunderstorm,90<br />
2004-4-11,34,30,26,25,24,22,94,78,59,1012,1010,1008,10,10,10,23,6,,0.00,6,Thunderstorm,108<br />
2004-4-12,34,29,25,25,24,23,94,75,59,1012,1009,1006,10,9,6,13,6,,0.00,6,,98<br />
2004-4-13,34,30,26,26,25,24,94,75,56,1010,1008,1005,10,10,9,14,5,,0.00,6,Thunderstorm,130<br />
2004-4-14,34,30,26,26,24,22,94,76,52,1011,1009,1006,10,10,7,14,6,,0.00,6,,133<br />
2004-4-15,33,29,26,27,26,24,94,84,66,1012,1009,1008,10,10,9,34,5,,0.00,6,Rain-Thunderstorm,309<br />
2004-4-16,33,29,26,27,25,24,100,83,62,1012,1010,1007,10,10,4,11,5,,0.00,6,Rain-Thunderstorm,38<br />
2004-4-17,35,30,25,26,24,21,100,74,46,1010,1008,1005,10,10,9,16,6,,0.00,6,,120<br />
2004-4-18,31,28,25,26,24,24,94,83,66,1011,1008,1006,10,10,4,16,6,,0.00,6,Rain,148<br />
2004-4-19,34,29,25,26,24,23,94,80,59,1011,1009,1007,10,10,10,14,5,,0.00,6,,94<br />
2004-4-20,37,31,26,25,24,17,94,71,30,1012,1010,1007,10,10,10,13,6,,0.00,6,,25<br />
2004-4-21,35,30,26,25,24,21,94,72,44,1011,1009,1005,10,10,9,13,5,,0.00,6,,47<br />
2004-4-22,35,30,26,25,24,22,94,72,49,1009,1007,1004,10,10,9,19,6,,0.00,6,,66<br />
2004-4-23,34,29,24,26,24,23,94,82,59,1011,1008,1005,10,9,2,27,6,,0.00,6,Rain-Thunderstorm,35<br />
2004-4-24,31,27,24,25,24,23,100,85,66,1011,1009,1007,10,10,7,11,6,,0.00,6,Rain,148<br />
2004-4-25,34,29,25,27,25,23,94,83,52,1010,1008,1004,10,10,4,16,6,,0.00,6,Rain-Thunderstorm,89<br />
2004-4-26,34,29,24,27,25,23,100,83,55,1010,1008,1005,10,10,3,23,6,,0.00,6,Rain-Thunderstorm,76<br />
2004-4-27,33,29,25,27,25,23,100,83,59,1009,1007,1005,10,10,10,21,6,,0.00,6,Rain,119<br />
2004-4-28,34,29,25,25,24,23,94,77,55,1009,1006,1003,10,10,10,13,5,,0.00,6,,50<br />
2004-4-29,31,28,25,26,25,24,100,87,70,1009,1007,1004,10,10,5,34,8,,0.00,6,Rain-Thunderstorm,305<br />
2004-4-30,31,28,25,26,25,23,94,84,70,1008,1005,1003,10,10,9,14,6,,0.00,6,Thunderstorm,120<br />
2004-5-1,32,28,25,27,25,24,100,84,62,1009,1006,1003,10,10,8,14,5,,0.00,6,Rain-Thunderstorm,269<br />
2004-5-2,31,28,25,27,26,25,100,86,70,1010,1007,1004,10,10,9,13,5,,0.00,6,Rain,153<br />
2004-5-3,33,29,26,27,24,23,89,77,59,1009,1007,1004,10,10,10,13,6,,0.00,6,Thunderstorm,78<br />
2004-5-4,31,27,24,26,25,24,100,85,70,1009,1007,1004,10,10,4,11,5,,0.00,6,Rain-Thunderstorm,258<br />
2004-5-5,32,29,26,27,26,25,100,88,70,1009,1007,1005,10,10,8,11,5,,0.00,6,Rain-Thunderstorm,172<br />
2004-5-6,32,28,25,26,25,23,94,82,59,1010,1008,1006,10,10,7,14,6,,0.00,6,Rain-Thunderstorm,139<br />
2004-5-7,32,28,24,26,24,23,100,83,59,1011,1009,1006,10,10,4,21,10,,0.00,6,Rain-Thunderstorm,167<br />
2004-5-8,33,29,25,26,24,23,94,78,55,1011,1008,1005,10,10,10,10,5,,0.00,6,,115<br />
2004-5-9,35,30,26,26,24,21,89,71,44,1010,1007,1005,10,10,10,14,5,,0.00,6,,136<br />
2004-5-10,34,29,25,27,25,24,94,77,59,1010,1008,1005,10,10,10,11,5,,0.00,6,,145<br />
2004-5-11,31,27,24,27,25,23,100,86,70,1011,1009,1006,10,9,6,21,5,,0.00,6,Rain-Thunderstorm,76<br />
2004-5-12,34,30,26,26,25,23,100,78,55,1010,1007,1004,10,10,7,14,5,,0.00,6,,332<br />
2004-5-13,34,30,26,26,24,22,94,76,49,1009,1007,1004,10,10,10,14,5,,0.00,6,,180<br />
2004-5-14,33,29,25,26,24,22,94,76,52,1010,1007,1005,10,10,8,13,5,,0.00,6,Thunderstorm,75<br />
2004-5-15,34,30,26,25,24,22,94,74,55,1009,1008,1006,10,9,6,13,5,,0.00,6,Thunderstorm,48<br />
2004-5-16,35,30,26,25,23,19,94,71,41,1010,1008,1006,10,10,9,13,5,,0.00,6,,145<br />
2004-5-17,33,29,26,25,23,22,84,72,55,1011,1009,1007,10,9,3,16,6,,0.00,6,,67<br />
2004-5-18,35,30,25,26,24,19,94,73,41,1011,1009,1006,10,9,6,13,5,,0.00,6,Thunderstorm,327<br />
2004-5-19,34,29,25,25,23,21,94,71,49,1011,1008,1006,10,8,4,13,5,,0.00,6,Thunderstorm,143<br />
2004-5-20,34,30,26,26,24,23,89,72,52,1011,1009,1006,10,9,4,14,6,,0.00,6,Rain-Thunderstorm,128<br />
2004-5-21,33,29,25,25,23,20,94,73,55,1011,1009,1007,10,10,10,16,6,,0.00,6,Thunderstorm,139<br />
2004-5-22,35,30,25,25,24,21,94,73,44,1010,1008,1006,10,9,8,19,6,,0.00,6,,145<br />
2004-5-23,33,29,25,27,24,22,94,79,52,1012,1010,1007,10,9,8,13,5,,0.00,6,Rain-Thunderstorm,202<br />
2004-5-24,32,29,26,26,24,23,94,81,59,1012,1010,1009,10,10,8,13,6,,0.00,6,,141<br />
2004-5-25,33,29,26,25,23,21,89,76,55,1012,1010,1008,10,10,10,16,8,,0.00,6,,87<br />
2004-5-26,33,29,25,24,23,20,94,73,46,1013,1011,1008,10,10,3,14,5,,0.00,6,Thunderstorm,185<br />
2004-5-27,31,27,24,26,23,19,94,80,62,1013,1011,1009,10,10,8,24,6,,0.00,6,Rain-Thunderstorm,54<br />
2004-5-28,33,28,23,26,24,22,100,82,55,1013,1011,1008,10,10,6,13,5,,0.00,6,,301<br />
2004-5-29,29,27,25,26,24,23,94,87,79,1011,1010,1008,10,10,10,13,8,,0.00,6,Rain-Thunderstorm,348<br />
2004-5-30,33,29,25,26,24,22,94,83,59,1012,1009,1006,10,10,9,29,6,,0.00,6,Rain-Thunderstorm,359<br />
2004-5-31,33,28,24,26,24,23,100,82,59,1012,1010,1007,10,10,8,19,8,,0.00,6,Rain-Thunderstorm,310<br />
2004-6-1,34,29,25,26,24,21,94,77,46,1012,1010,1008,10,10,9,19,6,,0.00,6,Rain,317<br />
2004-6-2,34,29,25,25,23,21,94,75,46,1013,1011,1008,10,10,10,21,6,,0.00,6,Thunderstorm,326<br />
2004-6-3,33,29,25,26,24,23,94,78,59,1012,1009,1007,10,10,10,13,5,,0.00,6,Thunderstorm,307<br />
2004-6-4,33,29,25,26,24,22,94,77,52,1012,1009,1006,10,10,10,14,6,,0.00,6,,314<br />
2004-6-5,33,29,25,26,24,22,94,80,52,1010,1008,1006,10,10,8,11,5,,0.00,6,Thunderstorm,284<br />
2004-6-6,33,29,24,26,24,23,94,80,59,1011,1008,1006,10,10,6,16,5,,0.00,6,Rain-Thunderstorm,167<br />
2004-6-7,28,26,24,25,24,24,100,92,79,1012,1010,1008,10,10,8,21,5,,0.00,6,Rain-Thunderstorm,46<br />
2004-6-8,33,29,25,25,24,23,94,78,59,1011,1009,1007,10,10,10,11,6,,0.00,6,,112<br />
2004-6-9,31,29,27,26,24,23,94,82,66,1011,1009,1007,10,10,7,14,6,,0.00,6,Rain,90<br />
2004-6-10,33,29,25,26,24,23,100,78,59,1010,1008,1006,10,10,10,14,6,,0.00,6,,125<br />
2004-6-11,34,29,24,26,23,20,94,71,49,1010,1008,1006,10,10,10,16,6,,0.00,6,,124<br />
2004-6-12,34,29,24,25,23,17,89,68,38,1010,1008,1006,10,10,10,16,6,,0.00,6,,146<br />
2004-6-13,34,29,25,27,24,22,94,77,52,1010,1008,1006,10,10,10,23,6,,0.00,6,,141<br />
2004-6-14,32,29,26,27,25,24,94,82,66,1011,1009,1007,10,10,7,21,6,,0.00,6,Rain-Thunderstorm,132<br />
2004-6-15,33,29,26,27,24,22,94,76,55,1011,1010,1007,10,10,7,24,8,,0.00,6,,140<br />
2004-6-16,33,29,26,26,24,22,89,75,55,1011,1010,1007,10,10,10,21,8,,0.00,6,,129<br />
2004-6-17,34,30,27,26,24,22,94,74,52,1011,1010,1008,10,10,8,21,10,,0.00,6,,138<br />
2004-6-18,30,27,23,26,24,22,100,85,70,1015,1011,1009,10,9,1,21,6,,0.00,6,Rain-Thunderstorm,91<br />
2004-6-19,32,28,25,27,24,23,94,78,62,1013,1010,1008,10,10,10,13,8,,0.00,6,,107<br />
2004-6-20,34,29,24,27,24,21,94,77,45,1013,1011,1010,14,10,6,19,6,,0.00,6,Rain-Thunderstorm,127<br />
2004-6-21,32,28,24,26,25,23,94,82,57,1013,1012,1010,11,8,2,14,5,,1.02,6,Thunderstorm,146<br />
2004-6-22,34,29,24,26,24,22,94,79,42,1014,1012,1010,9,5,2,16,5,,0.00,6,,330<br />
2004-6-23,34,29,23,25,23,19,100,75,32,1013,1011,1007,10,8,3,21,5,,0.00,6,,140<br />
2004-6-24,35,29,24,26,24,22,94,82,60,1011,1010,1008,10,5,2,14,5,,0.51,6,Thunderstorm,120<br />
2004-6-25,32,28,24,26,24,22,100,89,65,1012,1010,1008,10,8,2,16,5,,0.00,6,Rain-Thunderstorm,26<br />
2004-6-26,32,28,23,28,24,22,100,83,50,1012,1010,1008,11,8,3,16,5,,0.00,6,Thunderstorm,313<br />
2004-6-27,36,30,24,25,24,22,94,79,38,1011,1010,1008,16,10,3,16,5,,0.00,6,,319<br />
2004-6-28,36,29,23,25,24,22,100,81,55,1013,1010,1007,16,9,0,32,6,52,0.76,6,Rain-Thunderstorm,222<br />
2004-6-29,33,28,23,25,24,21,100,77,52,1011,1009,1006,16,10,10,23,8,,0.00,6,,310<br />
2004-6-30,33,29,26,26,24,22,94,79,48,1010,1008,1006,18,10,10,21,6,,4.06,6,,315<br />
2004-7-1,33,29,24,26,24,23,100,83,51,1010,1008,1006,16,10,10,14,5,,0.00,6,Rain,286<br />
2004-7-2,36,31,26,26,24,19,94,77,36,1010,1008,1005,18,10,10,14,5,,0.76,6,Rain-Thunderstorm,165<br />
2004-7-3,31,27,23,26,24,23,100,86,54,1011,1009,1007,14,10,6,10,5,,0.00,6,Rain-Thunderstorm,170<br />
2004-7-4,33,28,23,26,23,21,94,81,44,1011,1009,1006,18,10,0,37,5,,5.08,6,Rain-Thunderstorm,6<br />
2004-7-5,32,28,23,25,23,22,94,83,49,1011,1009,1007,14,10,8,23,5,,27.94,6,Rain-Thunderstorm,196<br />
2004-7-6,31,27,23,26,24,22,99,84,54,1011,1009,1007,16,10,5,14,6,,44.96,6,Rain-Thunderstorm,208<br />
2004-7-7,32,27,22,25,23,23,100,81,51,1012,1010,1008,16,10,3,14,6,,35.05,6,Rain-Thunderstorm,353<br />
2004-7-8,32,28,23,25,23,21,94,78,52,1012,1011,1009,18,10,10,13,5,,0.00,6,Rain-Thunderstorm,95<br />
2004-7-9,32,28,24,24,23,21,94,78,52,1013,1011,1008,18,10,10,16,6,,0.00,6,Thunderstorm,153<br />
2004-7-10,29,27,24,24,23,20,94,84,65,1012,1010,1008,11,10,10,21,5,,5.08,6,Rain-Thunderstorm,291<br />
2004-7-11,31,27,23,25,23,22,100,82,62,1011,1009,1007,16,10,9,16,6,,0.00,6,Thunderstorm,339<br />
2004-7-12,33,29,24,25,23,21,100,79,41,1011,1009,1007,18,10,9,24,5,,0.00,6,Thunderstorm,20<br />
2004-7-13,31,27,23,25,23,22,94,81,55,1011,1010,1007,16,10,9,14,5,,9.91,6,Rain-Thunderstorm,358<br />
2004-7-14,32,28,23,24,23,22,97,82,52,1010,1008,1006,16,10,10,23,5,,18.03,6,Thunderstorm,53<br />
2004-7-15,31,27,23,24,23,21,100,86,62,1011,1009,1006,14,10,3,19,5,,7.11,6,Rain-Thunderstorm,31<br />
2004-7-16,32,27,23,24,23,22,97,80,50,1012,1009,1007,18,10,8,13,5,,27.94,6,Rain-Thunderstorm,60<br />
2004-7-17,31,27,22,24,23,22,100,84,57,1013,1011,1008,18,9,3,19,6,,0.00,6,Rain-Thunderstorm,326<br />
2004-7-18,33,28,23,24,23,22,100,78,50,1012,1009,1007,18,10,10,13,5,,0.00,6,,113<br />
2004-7-19,32,28,23,25,23,22,90,77,50,1010,1008,1006,16,10,10,23,6,,0.00,6,Rain-Thunderstorm,130<br />
2004-7-20,28,24,21,24,23,20,100,85,74,1011,1009,1007,14,9,1,29,8,50,6.10,6,Rain-Thunderstorm,8<br />
2004-7-21,31,27,23,25,24,23,100,85,62,1010,1009,1007,14,9,8,16,5,,0.00,6,,118<br />
2004-7-22,33,28,23,25,24,23,94,78,48,1011,1009,1006,18,10,6,23,6,,0.00,6,,119<br />
2004-7-23,31,26,22,24,23,21,94,80,62,1013,1009,1007,16,10,4,14,6,,1.02,6,Rain-Thunderstorm,103<br />
2004-7-24,31,26,21,25,22,20,98,77,52,1012,1009,1006,18,10,6,16,8,,0.00,6,Rain,120<br />
2004-7-25,32,28,24,24,23,21,89,72,48,1010,1009,1006,18,10,10,16,8,,1.02,6,,132<br />
2004-7-26,31,27,23,25,23,21,94,80,58,1011,1009,1006,18,10,3,21,8,,0.00,6,Rain-Thunderstorm,109<br />
2004-7-27,32,28,24,24,22,20,94,77,49,1011,1009,1007,16,10,9,16,6,,0.00,6,Rain-Thunderstorm,122<br />
2004-7-28,31,28,25,25,24,23,94,80,59,1011,1009,1006,14,10,10,16,8,,0.00,6,Thunderstorm,105<br />
2004-7-29,32,27,23,24,22,21,94,80,51,1012,1010,1008,18,10,9,23,6,,0.00,6,Rain,150<br />
2004-7-30,32,28,23,24,23,22,94,80,51,1012,1010,1008,18,10,8,13,5,,5.08,6,Rain-Thunderstorm,48<br />
2004-7-31,31,27,23,24,23,22,99,83,62,1012,1010,1008,16,10,6,13,5,,0.00,6,Rain,119<br />
2004-8-1,31,27,23,25,24,22,94,81,58,1011,1010,1007,14,10,3,19,6,,0.00,6,Rain-Thunderstorm,123<br />
2004-8-2,31,27,24,25,23,22,94,80,50,1012,1010,1008,19,10,10,24,11,,0.00,6,,124<br />
2004-8-3,33,29,24,24,23,22,94,76,46,1011,1009,1006,14,10,10,24,10,,0.00,6,,126<br />
2004-8-4,33,29,24,24,23,21,89,72,51,1010,1009,1007,14,10,10,19,8,,0.00,6,,133<br />
2004-8-5,33,28,23,24,23,21,89,72,44,1011,1009,1007,18,10,10,23,10,,0.00,6,,135<br />
