
COT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-2-1,15,12,9,11,9,8,100,90,63,1027,1025,1024,10,10,10,26,11,,0.00,4,,60<br />
2009-2-2,17,12,8,10,9,8,100,78,59,1027,1025,1022,10,10,10,21,10,,0.00,5,,72<br />
2009-2-3,18,11,5,9,8,5,100,79,52,1027,1025,1023,10,9,3,19,10,,0.00,4,Fog,59<br />
2009-2-4,19,12,6,12,8,5,100,80,43,1029,1027,1024,10,10,10,27,10,,0.00,3,Fog,58<br />
2009-2-5,20,12,5,13,9,5,100,82,46,1029,1027,1024,10,10,8,26,6,,0.00,3,Fog,70<br />
2009-2-6,19,13,8,13,10,7,100,85,46,1028,1026,1024,10,9,8,21,8,,0.00,4,Fog,333<br />
2009-2-7,20,15,10,12,11,7,100,84,46,1028,1026,1024,10,9,8,19,6,,0.00,5,,16<br />
2009-2-8,19,14,10,12,11,8,100,82,49,1028,1026,1023,10,10,10,21,10,,0.00,4,Fog,27<br />
2009-2-9,18,12,7,12,10,6,100,84,52,1027,1025,1022,10,10,5,24,8,,0.00,3,Fog-Rain-Thunderstorm,296<br />
2009-2-10,19,14,9,11,9,7,100,79,49,1027,1025,1023,10,9,5,26,10,,0.00,4,,77<br />
2009-2-11,18,14,10,11,9,9,94,79,59,1028,1026,1024,10,10,10,19,11,,0.00,6,,64<br />
2009-2-12,17,13,10,13,11,8,100,85,72,1027,1025,1023,10,9,4,26,11,,0.00,3,Fog-Rain,52<br />
2009-2-13,19,13,7,12,9,6,100,89,49,1026,1024,1022,10,9,2,27,8,,0.00,5,Fog-Rain-Hail-Thunderstorm,347<br />
2009-2-14,17,13,10,14,11,10,100,95,77,1026,1024,1022,10,8,3,23,5,,0.00,4,Rain-Thunderstorm,276<br />
2009-2-15,18,13,9,14,11,9,100,90,63,1026,1024,1022,10,7,0,26,6,,0.00,4,Fog,321<br />
2009-2-16,18,13,9,11,9,6,100,86,55,1027,1025,1023,10,10,9,26,8,,0.00,4,Fog-Rain-Thunderstorm,349<br />
2009-2-17,17,12,8,12,10,8,100,90,63,1026,1024,1022,10,9,5,26,6,,0.00,6,Rain-Thunderstorm,314<br />
2009-2-18,20,15,10,14,11,8,100,84,46,1026,1024,1020,10,10,7,23,10,,0.00,5,Rain,36<br />
2009-2-19,18,13,9,13,11,9,100,87,56,1026,1024,1022,10,10,7,23,10,,0.00,4,,21<br />
2009-2-20,20,14,9,15,11,8,100,89,49,1025,1023,1021,10,9,4,29,8,,0.00,4,Rain-Thunderstorm,339<br />
2009-2-21,20,14,9,11,8,7,100,75,43,1026,1023,1021,10,10,5,19,8,,0.00,4,,88<br />
2009-2-22,20,13,7,13,9,4,100,77,43,1027,1025,1023,10,10,10,16,10,,0.00,4,,45<br />
2009-2-23,19,12,6,14,9,5,100,86,40,1027,1025,1023,10,9,0,26,8,,0.00,3,Fog-Rain-Thunderstorm,335<br />
2009-2-24,18,14,10,12,11,9,100,87,64,1026,1024,1022,10,9,5,24,8,,0.00,5,Rain-Thunderstorm,311<br />
2009-2-25,20,14,8,14,11,7,100,91,60,1027,1025,1023,10,8,3,21,5,,0.00,4,Fog-Rain-Thunderstorm,297<br />
2009-2-26,19,13,7,12,10,6,100,88,52,1027,1024,1022,10,6,0,26,6,,0.00,4,Fog-Rain-Thunderstorm,301<br />
2009-2-27,18,14,10,13,11,8,100,87,52,1026,1024,1021,10,8,5,26,5,,0.00,5,Fog,317<br />
2009-2-28,19,14,9,13,11,8,100,83,49,1026,1024,1022,10,8,1,19,6,,0.00,4,Fog,302<br />
2009-3-1,17,13,9,10,9,8,94,83,59,1027,1025,1023,10,10,10,16,6,,0.00,3,Fog,72<br />
2009-3-2,19,14,9,13,11,8,100,84,56,1027,1025,1022,10,9,8,26,6,,0.00,4,Fog,168<br />
2009-3-3,17,13,11,12,11,10,100,88,68,1028,1026,1024,10,9,5,13,6,,0.00,4,,46<br />
2009-3-4,17,13,10,14,11,8,100,90,55,1029,1026,1024,10,8,4,21,6,,0.00,4,Fog-Rain-Thunderstorm,33<br />
2009-3-5,20,14,9,13,9,6,100,79,43,1028,1026,1022,10,10,10,26,11,,0.00,4,Fog,69<br />
2009-3-6,21,14,9,13,11,8,100,82,43,1028,1025,1023,10,10,4,26,11,,0.00,4,Rain-Thunderstorm,7<br />
2009-3-7,21,16,10,13,10,7,100,84,46,1028,1026,1023,10,10,10,23,8,,0.00,5,,19<br />
2009-3-8,19,14,9,12,9,6,100,82,43,1027,1025,1021,10,10,10,19,8,,0.00,3,Fog,60<br />
2009-3-9,19,13,8,12,10,7,100,84,49,1027,1025,1022,10,10,8,29,8,,0.00,4,Fog-Rain-Thunderstorm,338<br />
2009-3-10,19,13,8,13,11,8,100,86,60,1026,1024,1022,10,8,4,26,6,,0.00,4,Fog,306<br />
2009-3-11,18,12,7,14,11,6,100,89,64,1026,1024,1022,10,6,0,19,6,,0.00,3,Fog-Thunderstorm,299<br />
2009-3-12,19,13,8,12,10,7,100,85,56,1026,1024,1022,10,9,4,24,8,,0.00,5,Fog,305<br />
2009-3-13,18,13,9,12,11,8,100,87,59,1027,1024,1023,10,9,7,29,11,,0.00,3,Rain-Thunderstorm,355<br />
2009-3-14,19,13,7,13,11,7,100,90,52,1028,1026,1023,10,6,2,19,8,,0.00,5,Rain-Hail-Thunderstorm,305<br />
2009-3-15,18,13,9,12,10,8,100,83,56,1029,1027,1024,10,10,7,23,8,,0.00,4,Fog,29<br />
2009-3-16,16,12,9,14,11,9,100,91,68,1029,1027,1024,10,9,7,19,6,,0.00,4,Fog-Rain,5<br />
2009-3-17,17,13,10,13,11,9,100,90,59,1027,1025,1022,10,10,7,19,6,,0.00,5,Rain-Thunderstorm,359<br />
2009-3-18,17,13,10,13,11,10,100,89,63,1026,1024,1021,10,9,7,14,5,,0.00,5,,36<br />
2009-3-19,17,13,10,13,11,10,100,87,63,1026,1024,1021,10,9,5,19,8,,0.00,5,,82<br />
2009-3-20,17,13,11,12,11,10,100,90,68,1027,1024,1022,10,9,5,16,5,,0.00,5,,32<br />
2009-3-21,18,14,10,14,11,9,100,92,59,1027,1025,1022,10,7,0,24,5,,0.00,5,Fog-Rain,280<br />
2009-3-22,17,13,11,13,12,10,100,95,77,1027,1024,1021,10,9,3,13,6,,0.00,5,Rain-Thunderstorm,48<br />
2009-3-23,17,13,9,13,11,9,100,97,72,1026,1024,1022,10,8,0,19,5,,0.00,4,Fog-Rain-Thunderstorm,18<br />
2009-3-24,17,12,7,14,11,7,100,96,72,1027,1025,1022,10,5,0,26,6,,0.00,4,Fog-Rain-Thunderstorm,15<br />
2009-3-25,16,13,10,14,12,10,100,96,72,1027,1025,1022,10,6,2,19,3,,0.00,4,Fog-Rain-Thunderstorm,36<br />
2009-3-26,18,14,10,14,11,10,100,91,59,1026,1024,1021,10,6,0,26,6,,0.00,4,Fog-Rain-Thunderstorm,342<br />
2009-3-27,20,15,10,13,11,9,100,88,56,1027,1024,1022,10,10,8,23,8,,0.00,4,Fog-Rain-Thunderstorm,29<br />
2009-3-28,18,13,8,14,11,8,100,91,59,1027,1025,1022,10,7,2,23,8,,0.00,5,Fog-Rain-Thunderstorm,353<br />
2009-3-29,16,13,10,14,12,9,100,92,72,1028,1026,1024,10,9,5,21,5,,0.00,4,Fog,269<br />
2009-3-30,20,14,9,13,11,9,100,87,56,1027,1025,1023,10,7,4,27,6,,0.00,4,Rain-Thunderstorm,296<br />
2009-3-31,18,13,9,14,11,9,100,89,59,1027,1025,1023,10,9,4,29,10,,0.00,4,Fog-Rain-Thunderstorm,333<br />
2009-4-1,19,14,9,13,11,8,100,87,59,1028,1026,1023,10,9,3,27,8,,0.00,5,Fog-Rain-Thunderstorm,308<br />
2009-4-2,17,13,9,12,11,9,100,89,63,1027,1026,1023,10,9,7,19,8,,0.00,4,Rain,298<br />
2009-4-3,17,12,8,13,11,8,100,87,72,1027,1025,1023,10,9,3,26,8,,0.00,4,Thunderstorm,301<br />
2009-4-4,19,14,10,13,11,9,100,86,64,1029,1025,1023,10,9,5,29,10,,0.00,4,Fog,295<br />
2009-4-5,20,14,9,13,11,6,100,80,40,1027,1025,1022,10,8,2,21,8,,0.00,4,Fog,279<br />
2009-4-6,19,14,9,12,10,7,100,81,46,1027,1025,1023,10,9,5,19,8,,0.00,4,,28<br />
2009-4-7,20,14,8,13,10,8,100,81,52,1028,1026,1011,10,9,2,26,8,,0.00,4,,331<br />
2009-4-8,15,13,11,13,12,10,100,93,77,1029,1027,1024,10,9,5,14,6,,0.00,6,Rain-Thunderstorm,317<br />
2009-4-9,18,14,11,12,10,8,100,80,52,1029,1026,1022,10,9,4,27,8,,0.00,4,Fog-Rain-Thunderstorm,35<br />
2009-4-10,17,13,11,11,10,8,94,83,55,1030,1027,1025,10,10,10,19,11,,0.00,4,Rain,55<br />
2009-4-11,18,14,11,13,11,6,100,82,56,1029,1027,1024,10,10,10,23,10,,0.00,5,,50<br />
2009-4-12,18,14,10,13,11,9,100,92,56,1029,1027,1025,10,9,5,27,6,,0.00,5,Rain-Thunderstorm,283<br />
2009-4-13,18,14,10,14,11,9,100,87,59,1028,1026,1023,10,10,8,19,6,,0.00,4,Fog-Rain-Thunderstorm,9<br />
2009-4-14,18,14,11,13,12,10,100,89,59,1028,1026,1024,10,9,8,23,6,,0.00,4,Rain-Thunderstorm,296<br />
2009-4-15,19,14,9,13,11,9,100,88,52,1029,1027,1025,10,7,0,23,6,,0.00,4,Fog-Rain-Thunderstorm,310<br />
2009-4-16,18,13,8,13,11,8,100,85,56,1029,1027,1024,10,9,2,14,6,,0.00,4,Fog,16<br />
2009-4-17,19,14,9,12,11,8,100,83,56,1028,1026,1024,10,9,6,19,6,,0.00,4,Fog,44<br />
2009-4-18,18,14,9,12,10,9,100,85,56,1027,1025,1022,10,9,4,23,6,,0.00,4,Fog,73<br />
2009-4-19,21,14,8,13,10,8,100,79,46,1027,1025,1022,10,9,5,19,6,,0.00,4,Fog,49<br />
2009-4-20,18,14,11,13,11,10,94,82,59,1028,1025,1023,10,10,8,29,10,,0.00,4,Rain,71<br />
2009-4-21,23,17,11,23,11,8,100,83,59,1029,1027,1012,10,9,0,26,10,,0.00,5,Rain-Thunderstorm,76<br />
2009-4-22,19,14,10,12,9,8,100,76,52,1029,1027,1025,10,10,10,29,10,,0.00,4,Fog,67<br />
2009-4-23,20,15,10,13,10,8,94,76,49,1028,1026,1024,10,10,10,23,8,,0.00,4,,40<br />
2009-4-24,20,16,11,12,11,8,100,75,49,1028,1026,1023,10,10,10,19,8,,0.00,4,Fog,58<br />
2009-4-25,21,14,9,14,11,9,100,79,46,1027,1026,1023,10,10,10,19,8,,0.00,4,Fog,104<br />
2009-4-26,20,14,9,12,10,9,100,79,49,1028,1026,1024,10,10,10,19,10,,0.00,4,Fog,89<br />
2009-4-27,19,14,9,11,10,8,100,78,52,1028,1026,1024,10,10,8,19,8,,0.00,5,,82<br />
2009-4-28,19,14,11,12,11,10,100,78,59,1028,1026,1024,10,10,7,19,10,,0.00,5,,69<br />
2009-4-29,21,14,9,13,11,8,94,81,49,1028,1026,1023,10,10,8,23,10,,0.00,4,,26<br />
2009-4-30,18,14,12,13,12,10,100,91,68,1029,1027,1025,10,9,4,21,8,,0.00,5,Fog-Rain-Thunderstorm,335<br />
2009-5-1,19,13,8,13,11,8,100,87,64,1030,1028,1025,10,9,5,19,5,,0.00,3,Fog-Rain,280<br />
2009-5-2,18,14,12,13,12,10,94,85,59,1030,1027,1024,10,10,10,14,6,,0.00,5,,329<br />
2009-5-3,18,14,11,12,11,10,94,83,68,1030,1027,1024,10,10,10,14,8,,0.00,4,,291<br />
2009-5-4,17,13,10,13,11,10,100,86,63,1030,1027,1025,10,9,6,23,8,,0.00,5,Rain,290<br />
2009-5-5,19,14,11,14,12,10,94,82,59,1028,1026,1024,10,10,10,34,8,,0.00,4,Rain-Thunderstorm,271<br />
2009-5-6,19,14,9,12,11,9,100,87,64,1029,1027,1025,10,9,4,29,6,,0.00,5,Fog-Rain-Thunderstorm,347<br />
2009-5-7,18,14,12,12,11,10,100,84,59,1029,1026,1023,10,10,8,14,5,,0.00,5,Fog-Rain-Thunderstorm,12<br />
2009-5-8,19,14,9,12,10,9,100,80,52,1028,1026,1023,10,10,10,23,8,,0.00,5,,55<br />
2009-5-9,18,14,11,11,10,9,94,77,56,1028,1026,1019,10,10,10,26,13,,0.00,5,,70<br />
2009-5-10,19,16,11,11,10,9,94,74,56,1028,1026,1023,10,10,10,23,10,,0.00,5,,89<br />
2009-5-11,20,16,11,12,10,9,94,78,49,1027,1025,1022,10,10,10,19,10,,0.00,5,,75<br />
2009-5-12,21,13,7,12,9,7,100,81,49,1026,1025,1022,10,10,8,23,8,,0.00,4,Fog-Rain,61<br />
2009-5-13,20,16,10,13,11,8,100,80,46,1027,1025,1023,10,9,5,26,10,,0.00,4,Fog,56<br />
2009-5-14,19,13,8,12,10,8,100,83,52,1028,1026,1023,10,8,5,19,6,,0.00,4,Fog,31<br />
2009-5-15,19,13,8,12,10,8,100,83,60,1027,1025,1023,10,10,10,23,6,,0.00,4,Fog,12<br />
2009-5-16,20,13,6,13,9,6,100,83,46,1027,1025,1022,10,10,10,23,8,,0.00,4,Fog,15<br />
2009-5-17,17,12,8,12,11,8,100,87,63,1027,1025,1023,10,9,4,19,6,,0.00,4,Fog-Rain,310<br />
2009-5-18,20,14,8,11,9,8,100,77,52,1028,1026,1023,10,10,10,19,6,,0.00,4,Fog,59<br />
2009-5-19,19,14,10,11,9,8,100,76,56,1028,1026,1023,10,10,10,24,10,,0.00,3,,88<br />
2009-5-20,20,15,9,11,9,7,94,72,49,1028,1026,1023,10,10,10,34,13,,0.00,4,,117<br />
2009-5-21,19,14,10,12,11,8,100,84,52,1028,1026,1023,10,10,10,23,6,,0.00,4,,56<br />
2009-5-22,18,13,9,12,10,8,100,80,63,1029,1026,1024,10,10,10,19,8,,0.00,4,,67<br />
2009-5-23,19,13,8,12,10,8,100,81,56,1029,1027,1024,10,10,10,14,6,,0.00,3,Fog,32<br />
2009-5-24,20,13,7,12,9,6,100,77,49,1029,1027,1025,10,10,10,19,5,,0.00,5,Fog,122<br />
2009-5-25,20,14,9,11,9,6,100,77,40,1029,1027,1024,10,10,10,21,8,,0.00,4,Fog,73<br />
2009-5-26,19,12,5,12,8,4,100,79,46,1029,1027,1024,10,9,1,21,8,,0.00,3,Fog,35<br />
2009-5-27,19,12,5,10,8,4,100,76,49,1028,1026,1024,10,9,1,23,10,,0.00,5,Fog,88<br />
2009-5-28,18,13,8,12,9,7,100,81,59,1028,1026,1025,10,9,4,19,8,,0.00,4,Fog-Rain,88<br />
2009-5-29,18,14,10,12,10,9,94,82,59,1030,1028,1026,10,10,10,19,10,,0.00,4,,51<br />
2009-5-30,21,13,5,12,7,4,100,76,35,1029,1027,1024,10,9,2,23,5,,0.00,3,Fog,65<br />
2009-5-31,22,14,8,11,7,1,100,72,25,1029,1027,1024,10,9,7,23,6,,0.00,4,Fog,22<br />
2009-6-1,21,14,8,10,8,5,100,68,37,1028,1027,1024,10,10,10,23,8,,0.00,3,,73<br />
2009-6-2,21,14,8,10,8,7,93,67,40,1028,1026,1023,10,10,10,29,11,,0.00,2,,103<br />
2009-6-3,20,16,11,10,9,8,94,73,49,1027,1026,1023,10,10,10,26,11,,0.00,5,,89<br />
2009-6-4,19,14,11,13,11,9,100,78,52,1027,1025,1023,10,9,7,29,11,,0.00,5,Rain,83<br />
2009-6-5,17,14,12,14,12,11,100,93,77,1029,1026,1024,10,8,2,23,8,,0.00,4,Rain,311<br />
2009-6-6,20,16,11,13,10,8,94,78,49,1029,1027,1025,10,10,5,37,8,,0.00,4,,152<br />
2009-6-7,20,16,11,13,11,9,94,82,49,1029,1027,1025,10,10,8,23,8,,0.00,5,Rain,35<br />
2009-6-8,19,14,11,12,11,9,100,79,56,1028,1026,1024,10,10,9,23,10,,0.00,5,,69<br />
2009-6-9,21,14,9,12,10,8,100,75,43,1028,1026,1024,10,10,10,19,8,,0.00,3,,107<br />
2009-6-10,18,14,12,13,11,9,94,84,64,1029,1027,1025,10,9,1,19,8,,0.00,5,Rain-Thunderstorm,350<br />
2009-6-11,20,16,11,11,10,9,94,77,49,1029,1027,1024,10,10,10,27,13,,0.00,4,,62<br />
2009-6-12,20,14,9,12,10,8,100,80,55,1029,1027,1025,10,10,8,26,8,,0.00,4,Rain,84<br />
2009-6-13,16,13,10,12,11,9,100,89,72,1029,1028,1026,10,9,5,19,6,,0.00,5,Rain,165<br />
2009-6-14,18,14,10,12,11,9,100,84,59,1029,1028,1026,10,10,9,34,6,,0.00,5,Rain,304<br />
2009-6-15,21,14,9,20,11,9,100,85,53,1029,1028,1025,10,9,3,23,6,,0.00,4,Thunderstorm,328<br />
2009-6-16,20,15,10,12,9,6,94,70,43,1029,1027,1025,10,10,10,34,11,,0.00,4,,80<br />
2009-6-17,20,15,10,10,8,7,88,70,43,1030,1027,1024,10,10,10,23,11,,0.00,5,,86<br />
2009-6-18,18,14,10,11,9,8,94,75,59,1028,1026,1023,10,10,10,26,13,,0.00,4,,90<br />
2009-6-19,19,13,8,11,9,8,100,77,52,1028,1026,1023,10,10,9,21,6,,0.00,5,Fog,66<br />
2009-6-20,19,14,10,11,9,8,100,76,56,1027,1026,1023,10,10,9,24,10,,0.00,4,,75<br />
2009-6-21,19,13,8,11,9,8,100,81,52,1027,1025,1022,10,10,10,13,6,,0.00,5,Fog,346<br />
2009-6-22,18,14,10,12,11,9,100,85,59,1028,1026,1024,10,10,10,19,8,,0.00,4,Rain,6<br />
2009-6-23,17,13,9,12,10,9,100,86,63,1028,1027,1025,10,9,3,19,5,,0.00,4,Fog-Rain,61<br />
2009-6-24,18,12,7,11,9,7,100,79,56,1029,1027,1025,10,10,10,23,6,,0.00,3,Fog-Rain,85<br />
2009-6-25,19,12,5,12,8,5,100,81,56,1029,1028,1026,10,10,10,19,8,,0.00,3,Fog-Rain,45<br />
2009-6-26,19,14,10,10,8,7,87,68,49,1029,1027,1025,10,10,10,29,14,,0.00,4,,111<br />
2009-6-27,19,14,9,12,9,7,94,74,52,1030,1028,1025,10,10,8,26,11,,0.00,4,Rain,93<br />
2009-6-28,19,14,11,11,9,8,94,74,52,1029,1027,1025,10,10,8,32,14,,0.00,5,,136<br />
2009-6-29,19,14,11,11,10,8,100,77,56,1028,1026,1024,10,10,8,26,6,,0.00,5,,89<br />
2009-6-30,19,14,10,12,9,7,100,79,52,1027,1026,1023,10,10,8,23,8,,0.00,4,Fog,80<br />
2009-7-1,18,13,9,11,9,8,94,79,56,1028,1026,1024,10,10,5,34,11,,0.00,4,Rain,58<br />
2009-7-2,18,13,9,12,9,8,94,78,55,1029,1026,1024,10,10,8,32,11,,0.00,5,Rain,79<br />
2009-7-3,17,13,11,11,10,8,94,82,63,1028,1027,1024,10,10,6,23,8,,0.00,4,Rain,74<br />
2009-7-4,17,13,9,10,9,7,93,75,55,1028,1026,1025,10,10,10,26,10,,0.00,4,Rain,56<br />
2009-7-5,19,14,9,10,9,7,94,76,52,1028,1026,1024,10,10,10,23,8,,0.00,4,,75<br />
2009-7-6,18,12,6,11,8,5,100,79,56,1028,1027,1024,10,10,10,24,10,,0.00,4,Fog-Rain,64<br />
2009-7-7,19,14,10,10,9,8,94,74,52,1028,1026,1024,10,10,10,23,11,,0.00,4,,63<br />
2009-7-8,16,13,10,12,9,9,94,84,68,1029,1026,1024,10,9,2,37,10,,0.00,5,Rain-Thunderstorm,57<br />
2009-7-9,19,14,9,11,9,7,94,76,49,1028,1026,1024,10,10,7,26,10,,0.00,5,Rain,70<br />
2009-7-10,19,14,9,11,9,8,100,79,52,1029,1027,1025,10,10,6,26,10,,0.00,5,Rain,75<br />
2009-7-11,17,13,10,12,9,7,100,83,55,1029,1027,1025,10,9,5,24,8,,0.00,4,Rain,53<br />
2009-7-12,19,13,7,11,8,6,100,76,52,1029,1027,1025,10,10,10,26,6,,0.00,4,Fog,91<br />
2009-7-13,20,13,7,10,8,6,94,73,49,1029,1027,1025,10,10,10,26,10,,0.00,3,Fog,96<br />
2009-7-14,18,13,9,12,9,6,93,77,56,1029,1028,1026,10,10,10,26,11,,0.00,5,Rain,84<br />
2009-7-15,18,12,7,10,8,6,100,78,55,1029,1028,1026,10,10,10,26,8,,0.00,4,,52<br />
2009-7-16,20,13,7,12,9,6,93,74,52,1029,1027,1025,10,10,10,26,10,,0.00,4,Rain,91<br />
2009-7-17,19,16,12,10,9,8,88,73,52,1029,1027,1024,10,10,10,23,11,,0.00,5,,87<br />
2009-7-18,19,13,8,10,9,7,93,75,56,1030,1028,1026,10,10,10,45,11,,0.00,3,,120<br />
2009-7-19,20,14,8,10,9,6,93,75,52,1029,1028,1026,10,10,10,26,10,,0.00,4,,90<br />
2009-7-20,19,14,9,12,10,8,94,79,49,1027,1026,1023,10,10,10,19,8,,0.00,4,Fog,150<br />
2009-7-21,19,13,8,14,11,7,100,89,59,1028,1026,1024,10,8,3,19,8,,0.00,5,Rain-Thunderstorm,335<br />
2009-7-22,18,14,10,13,9,7,94,78,52,1028,1027,1024,10,10,8,35,11,,0.00,4,,49<br />
2009-7-23,18,13,8,13,9,7,100,75,52,1028,1026,1023,10,10,10,27,11,,0.00,3,Fog,81<br />
2009-7-24,19,14,11,9,8,6,82,64,46,1028,1026,1024,10,10,10,29,16,55,0.00,4,,100<br />
2009-7-25,20,15,10,11,8,5,100,72,46,1029,1027,1025,10,10,10,29,14,,0.00,4,,78<br />
2009-7-26,17,13,11,11,9,7,94,76,59,1029,1027,1025,10,10,8,24,10,,0.00,5,,69<br />
2009-7-27,18,14,10,11,9,8,94,76,55,1029,1027,1026,10,10,10,29,11,,0.00,5,,103<br />
2009-7-28,18,13,8,11,8,6,93,69,52,1029,1026,1024,10,10,10,29,13,,0.00,4,Fog,117<br />
2009-7-29,18,14,11,11,10,9,94,77,59,1028,1026,1024,10,10,10,29,10,,0.00,5,,133<br />
2009-7-30,20,15,10,11,9,6,94,73,43,1029,1027,1024,10,9,4,29,8,,0.00,5,Rain,82<br />
2009-7-31,20,14,8,11,9,7,100,75,49,1029,1028,1025,10,10,7,19,6,,0.00,4,Fog,39<br />
2009-8-1,20,16,11,11,9,9,88,75,49,1029,1027,1024,10,10,10,23,10,,0.00,5,Rain,40<br />
2009-8-2,20,15,10,10,9,9,94,70,49,1028,1027,1024,10,10,10,19,10,,0.00,4,,122<br />
2009-8-3,20,16,11,10,9,7,94,65,46,1028,1027,1024,10,10,10,29,14,,0.00,3,,109<br />
2009-8-4,19,14,11,11,9,8,82,69,52,1028,1026,1024,10,10,10,26,14,,0.00,5,,117<br />
2009-8-5,20,16,11,12,10,9,94,75,52,1027,1025,1023,10,10,8,21,11,,0.00,5,,106<br />
2009-8-6,19,14,11,12,10,8,100,78,52,1029,1026,1024,10,10,8,26,11,,0.00,5,Rain,87<br />
2009-8-7,18,14,10,11,9,8,94,75,52,1029,1027,1025,10,10,10,29,11,,0.00,5,,64<br />
2009-8-8,18,14,10,13,11,8,94,82,56,1030,1028,1025,10,10,8,19,8,,0.00,5,Rain,51<br />
