
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-25,30,26,21,24,22,18,100,84,66,1014,1011,1008,10,8,0,37,14,58,0.00,5,Rain-Thunderstorm,272<br />
2004-1-26,29,24,20,24,22,20,100,85,70,1013,1009,1006,10,10,10,23,13,,0.00,2,,51<br />
2004-1-27,29,26,23,24,23,21,94,83,70,1010,1008,1006,10,10,10,24,10,,0.00,4,Rain-Thunderstorm,99<br />
2004-1-28,30,26,22,25,23,19,100,85,65,1008,1006,1001,10,8,1,61,11,84,0.00,3,Rain-Thunderstorm,333<br />
2004-1-29,35,28,21,24,21,18,89,74,41,1009,1007,1005,10,9,7,32,18,50,0.00,4,Rain-Thunderstorm,314<br />
2004-1-30,29,24,19,25,21,19,100,84,58,1007,1004,1001,10,9,0,52,21,89,0.00,5,Rain-Thunderstorm,334<br />
2004-1-31,35,28,20,22,16,4,100,57,18,1003,1000,998,10,10,10,27,11,50,0.00,1,,255<br />
2004-2-1,34,26,18,19,11,5,68,41,16,1005,1003,1001,,,,29,13,,0.00,,,285<br />
2004-2-2,30,25,20,23,18,14,94,76,47,1007,1005,1004,10,6,1,32,14,,0.00,7,Rain,54<br />
2004-2-3,21,20,19,20,19,17,100,92,83,1010,1005,1001,10,8,2,24,18,,0.00,7,Rain,189<br />
2004-2-4,28,24,20,19,17,16,88,69,51,1015,1012,1009,10,10,10,29,14,48,0.00,3,,159<br />
2004-2-5,27,23,20,19,18,16,94,75,54,1018,1016,1015,10,9,3,19,13,,0.00,5,Rain,161<br />
2004-2-6,28,23,19,18,17,16,94,69,51,1019,1017,1016,10,10,10,19,13,,0.00,2,,149<br />
2004-2-7,28,23,19,19,18,15,94,67,48,1018,1017,1015,10,10,10,19,11,,0.00,1,,127<br />
2004-2-8,28,24,20,22,19,18,94,72,58,1016,1015,1013,10,10,10,23,11,,0.00,2,,107<br />
2004-2-9,29,26,22,22,21,18,94,73,54,1015,1013,1011,10,10,10,23,13,,0.00,1,,25<br />
2004-2-10,30,26,21,24,21,18,94,76,48,1013,1012,1011,10,10,10,23,11,,0.00,1,,359<br />
2004-2-11,30,22,14,25,23,13,94,82,70,1013,1012,1008,10,10,10,32,14,,0.00,2,,346<br />
2004-2-12,30,27,24,26,24,23,94,83,70,1013,1012,1010,10,10,10,32,19,,0.00,2,,360<br />
2004-2-13,31,28,26,26,24,24,94,82,70,1013,1011,1009,10,10,10,27,19,,0.00,3,,5<br />
2004-2-14,31,28,26,24,24,23,89,79,66,1014,1012,1011,10,10,10,16,11,,0.00,4,Rain,88<br />
2004-2-15,32,28,25,24,23,2,94,75,20,1014,1012,1010,10,10,10,23,11,,0.00,2,,85<br />
2004-2-16,33,29,26,26,24,21,89,76,63,1014,1010,1008,10,10,10,32,16,52,0.00,5,,102<br />
2004-2-17,29,27,24,20,19,19,78,67,55,1016,1014,1013,10,10,10,27,18,,0.00,4,,135<br />
2004-2-18,30,26,21,23,20,19,88,70,55,1014,1013,1011,10,10,10,24,13,,0.00,2,,38<br />
2004-2-19,32,27,23,25,23,22,94,76,59,1013,1011,1009,10,10,10,29,18,,0.00,1,,351<br />
2004-2-20,32,29,27,26,24,2,89,79,16,1012,1010,1007,10,10,9,27,14,,0.00,4,,58<br />
2004-2-21,35,31,27,27,24,2,89,74,16,1007,1004,1001,10,10,9,34,21,,0.00,1,,7<br />
2004-2-22,38,32,25,27,24,2,94,74,11,1007,1003,1000,10,9,3,32,18,,0.00,4,Rain-Thunderstorm,3<br />
2004-2-23,31,27,24,25,23,22,94,78,58,1013,1009,1005,10,10,6,32,16,,0.00,5,Rain-Thunderstorm,117<br />
2004-2-24,29,26,23,24,22,21,94,89,70,1015,1013,1011,10,9,1,16,13,,0.00,6,Rain,186<br />
2004-2-25,31,26,21,25,21,2,94,80,27,1011,1008,1004,10,9,2,29,13,48,0.00,5,Rain-Thunderstorm,226<br />
2004-2-26,27,23,20,20,18,15,94,69,48,1009,1008,1006,10,10,10,23,13,,0.00,4,,169<br />
2004-2-27,27,23,21,19,17,15,78,64,57,1011,1009,1007,10,10,10,23,14,,0.00,3,,120<br />
2004-2-28,28,24,21,17,16,14,78,60,47,1014,1011,1010,10,10,10,23,14,,0.00,1,,152<br />
2004-2-29,29,23,18,20,17,1,94,69,28,1014,1012,1010,10,10,10,21,10,,0.00,3,,326<br />
2004-3-1,28,24,21,20,18,16,88,67,54,1020,1017,1013,10,10,10,29,16,50,0.00,3,,140<br />
2004-3-2,27,23,20,17,16,14,73,63,51,1022,1021,1020,10,10,10,29,19,48,0.00,4,Rain,154<br />
2004-3-3,26,22,19,18,16,13,94,67,47,1022,1021,1020,10,10,10,29,19,50,0.00,5,Rain,161<br />
2004-3-4,26,22,19,20,18,15,94,73,51,1020,1018,1016,10,9,2,29,21,48,0.00,5,Rain,143<br />
2004-3-5,25,22,20,24,21,17,100,88,61,1015,1006,999,10,6,1,39,24,63,0.00,7,Rain,141<br />
2004-3-6,27,24,21,25,21,18,100,81,65,1007,1002,997,10,8,2,45,35,69,0.00,4,Rain,27<br />
2004-3-7,28,24,21,24,21,19,94,82,70,1010,1007,1005,10,10,10,16,10,,0.00,4,Rain,22<br />
2004-3-8,30,26,21,25,23,20,94,85,62,1012,1010,1009,10,10,10,16,8,,0.00,3,,7<br />
2004-3-9,30,27,24,25,24,22,100,87,62,1013,1011,1010,10,10,6,23,6,,0.00,3,Fog,6<br />
2004-3-10,30,27,23,24,23,20,100,84,62,1017,1012,1010,10,9,1,29,14,40,0.00,3,Fog,16<br />
2004-3-11,27,24,23,21,20,19,88,75,61,1018,1017,1016,10,10,10,24,19,,0.00,4,,155<br />
2004-3-12,28,24,22,23,21,20,94,79,62,1018,1017,1016,10,10,9,21,13,,0.00,5,Rain,145<br />
2004-3-13,29,26,23,23,22,20,94,79,62,1019,1017,1016,10,10,10,21,8,,0.00,3,,98<br />
2004-3-14,28,24,22,23,22,20,94,83,66,1018,1016,1015,10,9,5,21,11,,0.00,3,Rain,121<br />
2004-3-15,29,24,21,23,22,20,100,83,58,1016,1014,1012,10,10,10,21,10,,0.00,4,,133<br />
2004-3-16,28,26,23,24,22,20,94,82,66,1014,1013,1012,10,10,4,23,11,,0.00,4,Rain,134<br />
2004-3-17,28,24,22,21,19,17,88,71,51,1015,1013,1012,10,10,10,21,13,,0.00,2,,135<br />
2004-3-18,28,23,19,20,19,17,94,77,51,1014,1012,1009,10,10,5,24,13,53,0.00,3,Rain-Thunderstorm,152<br />
2004-3-19,27,22,18,19,18,16,100,77,57,1013,1011,1009,10,10,9,24,14,,0.00,2,Fog-Rain,169<br />
2004-3-20,27,23,19,21,18,17,94,75,58,1011,1010,1008,10,10,3,23,14,,0.00,5,Rain,160<br />
2004-3-21,27,23,21,20,18,15,88,69,51,1010,1009,1008,10,10,10,26,16,,0.00,4,,155<br />
2004-3-22,25,23,21,18,17,16,83,71,65,1010,1008,1007,10,10,10,29,19,48,0.00,6,Rain,175<br />
2004-3-23,25,22,20,19,18,17,94,77,61,1011,1009,1007,10,9,5,29,19,50,0.00,5,Rain,184<br />
2004-3-24,26,22,19,19,16,13,100,73,47,1014,1013,1011,10,9,6,27,18,50,0.00,4,Rain,174<br />
2004-3-25,26,21,16,17,16,14,94,68,51,1017,1015,1014,10,10,10,21,14,,0.00,1,,158<br />
2004-3-26,26,21,17,19,17,15,94,74,51,1019,1017,1015,10,10,10,16,11,,0.00,1,,163<br />
2004-3-27,27,22,17,18,17,13,100,73,42,1020,1019,1017,10,10,10,24,14,,0.00,3,,167<br />
2004-3-28,26,22,18,19,18,16,94,75,57,1020,1019,1017,10,10,10,21,16,,0.00,4,,172<br />
2004-3-29,27,22,18,18,17,15,94,73,48,1020,1018,1017,10,10,10,24,16,,0.00,1,,165<br />
2004-3-30,27,23,19,18,17,14,88,71,45,1020,1018,1016,10,10,10,23,13,,0.00,3,,149<br />
2004-3-31,28,22,17,19,17,12,94,74,37,1019,1017,1016,10,10,10,23,10,,0.00,1,,329<br />
2004-4-1,28,23,18,20,19,17,94,79,58,1020,1018,1017,10,10,10,24,10,,0.00,1,,336<br />
2004-4-2,28,23,19,21,19,18,94,77,54,1023,1020,1018,10,10,10,16,8,,0.00,1,,62<br />
2004-4-3,28,24,21,22,19,17,94,77,57,1024,1023,1021,10,9,5,23,14,,0.00,3,Rain,139<br />
2004-4-4,25,22,20,21,19,18,94,83,65,1024,1022,1020,10,9,3,24,13,34,0.00,4,Rain,160<br />
2004-4-5,26,22,19,21,18,17,94,80,61,1023,1021,1020,10,9,3,26,14,,0.00,4,Rain,161<br />
2004-4-6,26,22,19,20,19,18,100,85,61,1023,1022,1020,10,9,3,24,14,,0.00,3,Rain,145<br />
2004-4-7,25,22,19,19,17,14,94,72,50,1022,1021,1019,10,10,10,16,11,,0.00,3,,150<br />
2004-4-8,26,21,17,16,15,14,94,71,51,1021,1020,1018,10,10,10,24,14,,0.00,3,,179<br />
2004-4-9,25,20,16,16,15,14,88,71,53,1023,1021,1019,10,10,10,23,14,,0.00,1,,175<br />
2004-4-10,26,20,15,16,14,11,94,68,39,1026,1024,1022,10,10,10,23,14,,0.00,1,,170<br />
2004-4-11,26,20,14,16,13,10,94,69,39,1026,1025,1023,10,10,10,16,11,,0.00,1,,160<br />
2004-4-12,26,20,14,16,14,11,94,73,41,1024,1022,1020,10,10,10,21,13,,0.00,1,,266<br />
2004-4-13,27,21,15,19,17,14,94,77,45,1023,1021,1020,10,10,10,16,10,,0.00,1,,151<br />
2004-4-14,26,21,17,19,18,17,100,85,65,1024,1022,1021,10,8,2,19,10,,0.00,3,Rain,183<br />
2004-4-15,26,22,18,18,16,14,94,69,47,1025,1023,1022,10,10,10,19,11,,0.00,1,,150<br />
2004-4-16,26,21,17,20,18,15,100,83,57,1024,1022,1020,10,8,3,21,11,,0.00,5,Rain,162<br />
2004-4-17,24,21,19,20,19,18,100,92,73,1021,1018,1016,10,9,3,19,11,,0.00,5,Rain,199<br />
2004-4-18,27,22,17,20,19,17,100,85,61,1016,1014,1012,10,9,4,16,8,,0.00,2,Fog,211<br />
2004-4-19,26,22,18,19,18,17,94,77,65,1019,1016,1015,10,10,10,19,10,,0.00,3,,138<br />
2004-4-20,25,21,18,19,18,16,100,82,61,1020,1018,1017,10,10,10,24,11,,0.00,1,,143<br />
2004-4-21,26,21,16,18,17,15,100,76,51,1021,1019,1017,10,10,10,19,11,,0.00,1,,158<br />
2004-4-22,26,21,16,17,17,15,100,77,54,1021,1020,1019,10,10,10,19,11,,0.00,1,,162<br />
2004-4-23,26,21,16,18,17,15,94,78,51,1021,1020,1018,10,10,10,16,11,,0.00,1,,244<br />
2004-4-24,26,20,15,19,17,15,100,81,57,1021,1019,1017,10,10,10,23,8,,0.00,1,Fog,338<br />
2004-4-25,25,21,17,21,18,16,94,84,65,1021,1019,1017,10,10,10,21,11,,0.00,5,,334<br />
2004-4-26,25,22,19,20,18,16,100,82,65,1023,1021,1019,10,9,5,21,11,,0.00,7,Fog,173<br />
2004-4-27,25,21,17,16,16,15,88,69,54,1022,1021,1019,10,10,10,21,11,,0.00,3,,152<br />
2004-4-28,23,20,17,18,16,15,100,80,61,1019,1017,1015,10,9,4,21,13,,0.00,6,Rain,181<br />
2004-4-29,22,19,17,19,18,16,100,95,83,1014,1009,1005,10,8,4,16,11,,0.00,6,Rain,179<br />
2004-4-30,23,19,15,18,12,10,100,68,47,1011,1007,1004,10,9,6,42,16,52,0.00,2,Rain,271<br />
2004-5-1,26,18,11,14,11,6,94,68,28,1015,1013,1011,,,,21,8,,0.00,,,287<br />
2004-5-2,25,18,12,13,10,7,88,63,34,1019,1017,1015,,,,19,8,,0.00,,,259<br />
2004-5-3,23,16,9,11,7,1,76,55,33,1023,1021,1019,10,10,10,23,14,,0.00,1,,187<br />
2004-5-4,24,18,12,17,13,9,100,72,50,1022,1021,1019,10,10,10,16,13,,0.00,1,,168<br />
2004-5-5,26,20,14,16,14,11,100,74,39,1023,1021,1020,10,10,10,19,13,,0.00,1,,184<br />
2004-5-6,24,18,13,15,13,12,94,74,50,1025,1023,1021,10,10,10,23,13,,0.00,2,,174<br />
2004-5-7,24,19,15,18,16,13,94,79,57,1022,1020,1018,10,10,10,19,13,,0.00,6,,187<br />
2004-5-8,19,17,16,18,17,15,94,93,88,1019,1017,1016,10,8,5,16,11,,0.00,7,Rain,204<br />
2004-5-9,23,18,14,16,15,13,100,85,53,1017,1016,1014,10,6,0,21,14,,0.00,5,Fog,190<br />
2004-5-10,23,18,14,15,13,12,94,75,50,1017,1015,1013,10,10,10,23,14,,0.00,4,,190<br />
2004-5-11,23,18,13,14,12,10,94,73,44,1015,1012,1009,10,10,10,24,14,,0.00,1,,210<br />
2004-5-12,23,16,9,11,4,0,94,53,22,1011,1009,1007,,,,35,13,,0.00,,,281<br />
2004-5-13,24,17,9,12,6,1,82,57,22,1014,1012,1010,,,,14,10,,0.00,,,257<br />
2004-5-14,26,16,7,14,8,0,93,65,18,1015,1013,1012,,,,21,8,,0.00,,,277<br />
2004-5-15,24,17,10,13,9,2,88,66,24,1015,1013,1012,,,,14,8,,0.00,,,187<br />
2004-5-16,26,19,12,15,11,3,100,71,23,1019,1016,1014,10,10,10,14,11,,0.00,1,,240<br />
2004-5-17,25,17,9,11,7,2,94,65,22,1022,1020,1018,,,,19,10,,0.00,,,209<br />
2004-5-18,23,16,8,15,9,6,94,69,35,1022,1019,1017,,,,19,11,,0.00,,,285<br />
2004-5-19,24,17,11,16,12,7,94,70,34,1021,1017,1015,10,10,10,16,8,,0.00,3,,219<br />
2004-5-20,23,18,12,13,12,9,94,70,41,1024,1022,1021,10,10,10,23,13,,0.00,1,,175<br />
2004-5-21,24,17,10,13,11,8,100,70,36,1024,1022,1020,,,,14,10,,0.00,,,189<br />
2004-5-22,22,17,13,14,12,10,88,68,57,1025,1024,1022,10,10,10,21,16,,0.00,6,,181<br />
2004-5-23,23,18,14,15,13,12,94,73,53,1026,1024,1023,10,10,10,21,14,,0.00,2,,178<br />
2004-5-24,24,19,15,17,14,13,100,81,57,1025,1023,1020,10,10,10,19,13,,0.00,3,,192<br />
2004-5-25,23,19,15,18,16,14,100,86,61,1021,1018,1016,10,10,8,14,6,,0.00,6,Rain,331<br />
2004-5-26,25,21,17,18,17,14,100,83,57,1016,1013,1010,10,10,10,32,10,,0.00,5,Rain,329<br />
2004-5-27,21,17,14,11,7,2,68,52,31,1016,1013,1011,10,10,10,27,23,,0.00,5,,253<br />
2004-5-28,20,12,5,8,5,3,87,60,37,1019,1017,1016,,,,24,14,,0.00,,,255<br />
2004-5-29,21,13,6,8,4,2,82,59,28,1021,1019,1017,,,,19,10,,0.00,,,258<br />
2004-5-30,20,13,6,8,5,1,93,65,28,1026,1023,1021,10,10,10,19,11,,0.00,6,,198<br />
2004-5-31,22,13,6,12,7,3,93,67,35,1028,1026,1025,10,10,10,21,14,,0.00,2,,190<br />
2004-6-1,23,18,12,16,13,11,100,83,47,1028,1027,1025,10,9,4,16,11,,0.00,4,,209<br />
2004-6-2,23,17,11,16,14,11,100,83,61,1027,1025,1022,10,10,10,16,11,,0.00,3,,259<br />
2004-6-3,25,20,15,18,16,12,100,79,44,1022,1019,1016,10,10,9,26,8,,0.00,2,,342<br />
2004-6-4,24,21,18,16,13,11,78,66,44,1022,1018,1016,10,10,10,24,16,,0.00,3,,193<br />
2004-6-5,22,16,11,10,9,8,88,61,43,1027,1025,1022,10,10,10,21,16,,0.00,3,,177<br />
2004-6-6,21,16,12,15,12,9,94,83,56,1029,1027,1026,10,9,5,23,13,,0.00,4,Rain,189<br />
2004-6-7,19,16,13,16,14,12,94,86,78,1027,1025,1023,10,10,10,16,11,,0.00,6,Rain,168<br />
2004-6-8,22,17,13,15,14,13,100,82,57,1024,1022,1020,10,10,10,16,11,,0.00,3,Rain,184<br />
2004-6-9,22,17,13,16,14,12,100,84,60,1022,1021,1019,10,10,10,19,13,,0.00,2,,165<br />
2004-6-10,23,17,12,15,14,12,100,88,57,1021,1020,1018,10,9,4,16,11,,0.00,3,Fog,279<br />
2004-6-11,22,17,11,13,11,9,100,76,46,1023,1020,1018,10,10,10,19,11,,0.00,2,Fog,193<br />
2004-6-12,21,16,11,11,9,8,94,68,46,1025,1024,1022,10,10,10,24,16,,0.00,5,,185<br />
2004-6-13,23,17,11,15,11,9,100,80,50,1025,1023,1021,10,10,10,21,13,,0.00,1,Fog,198<br />
2004-6-14,23,17,10,14,11,8,100,78,38,1024,1021,1019,10,10,10,16,11,,0.00,1,,261<br />
2004-6-15,23,16,9,17,12,8,94,79,47,1021,1019,1017,10,10,10,16,10,,0.00,1,,285<br />
2004-6-16,22,16,10,12,6,1,100,59,27,1020,1018,1016,10,10,10,16,11,,0.00,1,,217<br />
2004-6-17,20,14,7,7,4,1,87,57,28,1018,1016,1013,10,10,10,26,13,,0.00,4,,217<br />
2004-6-18,20,12,4,3,1,-2,87,52,23,1017,1014,1011,,,,24,13,,0.00,,,264<br />
2004-6-19,23,16,9,2,-1,-5,62,36,16,1010,1008,1005,,,,35,14,,0.00,,,297<br />
2004-6-20,19,12,5,6,1,-4,67,44,24,1022,1015,1009,10,10,10,40,21,60,0.00,1,,256<br />
2004-6-21,19,11,3,3,1,0,81,58,30,1027,1024,1021,,,,21,11,,0.00,,,227<br />
2004-6-22,20,12,5,10,6,2,87,63,42,1029,1028,1026,10,10,10,23,13,,0.00,1,,189<br />
2004-6-23,21,14,9,14,10,7,94,75,52,1029,1026,1024,10,10,10,26,14,,0.00,2,,177<br />
2004-6-24,22,16,11,15,13,11,100,83,56,1024,1020,1017,10,10,10,19,11,,0.00,2,,277<br />
2004-6-25,23,14,6,10,7,2,100,69,27,1018,1016,1013,10,10,10,19,10,,0.00,,Fog,308<br />
2004-6-26,22,13,5,6,2,-2,87,52,21,1021,1017,1015,,,,37,13,,0.00,,,254<br />
2004-6-27,21,13,6,7,3,0,76,55,33,1025,1023,1021,10,10,10,27,16,,0.00,1,,195<br />
2004-6-28,23,16,9,11,7,3,94,63,38,1024,1022,1020,10,10,10,29,16,,0.00,1,,194<br />
2004-6-29,24,14,5,9,3,-5,100,60,14,1021,1019,1017,,,,21,11,,0.00,,,249<br />
2004-6-30,21,12,4,14,7,1,94,72,35,1023,1020,1018,10,10,10,24,13,,0.00,,Fog,305<br />
2004-7-1,25,15,5,12,7,3,93,71,24,1023,1021,1020,8,7,5,19,8,,0.00,,,242<br />
2004-7-2,22,13,6,13,9,4,100,75,46,1023,1021,1019,,,,14,8,,0.00,,,256<br />
2004-7-3,21,14,8,15,11,7,100,78,52,1024,1022,1020,10,10,9,14,10,,0.00,4,,149<br />
2004-7-4,23,19,15,16,14,12,94,79,50,1021,1019,1016,10,10,10,26,8,,0.00,2,,357<br />
2004-7-5,23,18,11,15,12,8,100,75,47,1020,1017,1015,10,10,9,19,8,,0.00,3,Fog,8<br />
2004-7-6,22,14,8,8,1,-5,87,47,16,1019,1017,1016,,,,21,11,,0.00,,,243<br />
2004-7-7,20,12,5,4,0,-4,81,48,20,1019,1017,1015,10,10,10,29,14,,0.00,1,,243<br />
2004-7-8,19,11,4,2,-1,-5,70,45,21,1020,1017,1015,10,10,10,35,16,48,0.00,1,,250<br />
2004-7-9,21,13,5,9,4,0,76,57,35,1023,1021,1019,,,,24,14,,0.00,,,194<br />
2004-7-10,20,16,11,16,12,7,94,83,68,1025,1024,1022,10,9,4,21,14,,0.00,4,Rain,182<br />
2004-7-11,22,17,12,14,12,11,100,78,50,1024,1023,1021,10,10,10,14,10,,0.00,3,,162<br />
2004-7-12,23,17,12,16,13,11,100,80,53,1022,1021,1019,10,10,10,16,8,,0.00,2,Rain,284<br />
2004-7-13,21,14,9,14,11,7,100,79,49,1022,1020,1019,10,10,10,21,11,,0.00,2,,182<br />
2004-7-14,21,14,9,13,9,7,100,77,43,1022,1020,1019,10,10,6,21,11,,0.00,1,,207<br />
2004-7-15,22,16,9,12,8,6,94,69,35,1026,1024,1022,10,10,10,21,14,,0.00,1,,177<br />
2004-7-16,20,15,10,13,11,8,94,77,52,1026,1024,1022,10,10,10,16,11,,0.00,2,,174<br />
2004-7-17,20,14,9,13,9,-3,100,73,31,1022,1019,1016,10,10,10,32,13,,0.00,2,Rain,274<br />
2004-7-18,18,13,8,1,-1,-4,57,39,26,1019,1017,1015,10,10,10,40,31,60,0.00,1,,251<br />
2004-7-19,20,12,4,6,1,-5,75,50,18,1021,1019,1018,10,10,10,24,14,,0.00,1,Rain,228<br />
2004-7-20,21,14,9,8,6,4,87,58,38,1024,1022,1020,10,10,10,26,16,,0.00,1,,192<br />
2004-7-21,22,16,9,10,7,5,87,63,33,1027,1025,1024,10,10,10,26,18,,0.00,4,Rain,180<br />
2004-7-22,21,16,10,10,9,8,88,68,43,1029,1027,1026,10,10,10,23,14,,0.00,3,,176<br />
2004-7-23,21,16,10,12,9,7,87,71,40,1029,1027,1025,10,10,8,24,16,,0.00,2,Rain,174<br />
2004-7-24,21,16,10,12,11,9,94,76,49,1027,1024,1021,10,10,10,14,11,,0.00,5,,187<br />
2004-7-25,20,15,10,15,12,9,94,81,60,1022,1020,1017,10,10,10,26,8,,0.00,6,,345<br />
2004-7-26,22,16,9,16,13,9,100,85,56,1018,1015,1011,10,7,0,34,13,,0.00,1,Fog,349<br />
2004-7-27,21,16,11,15,10,6,94,66,38,1016,1013,1011,10,10,9,40,23,48,0.00,3,Rain,274<br />
2004-7-28,21,14,8,12,8,6,93,71,40,1019,1017,1015,10,10,10,19,10,,0.00,2,,246<br />
2004-7-29,21,13,5,12,6,3,93,68,33,1021,1019,1017,10,10,10,16,11,,0.00,1,,207<br />
2004-7-30,21,14,9,12,10,7,94,75,53,1022,1020,1019,10,10,10,23,14,,0.00,2,,167<br />
2004-7-31,21,16,10,13,11,9,94,76,49,1022,1020,1018,10,10,10,16,13,,0.00,3,,162<br />
2004-8-1,22,16,11,14,12,10,94,76,46,1020,1017,1015,10,10,10,21,13,,0.00,4,,315<br />
2004-8-2,23,16,8,15,12,7,100,79,41,1016,1013,1009,10,9,8,37,13,,0.00,2,Fog-Rain,345<br />
2004-8-3,22,18,15,16,14,11,100,81,57,1012,1010,1006,10,10,9,27,10,,0.00,4,Rain,329<br />
2004-8-4,22,16,10,11,0,-5,88,37,17,1011,1009,1007,10,10,10,45,19,66,0.00,1,,282<br />
2004-8-5,21,14,8,5,1,-2,81,37,23,1015,1011,1009,10,10,10,40,23,66,0.00,1,,268<br />
2004-8-6,19,12,6,7,3,-1,76,55,26,1017,1015,1014,,,,23,13,,0.00,,,274<br />
2004-8-7,19,12,5,8,4,1,87,59,34,1017,1015,1013,,,,16,11,,0.00,,,286<br />
2004-8-8,22,13,5,4,-1,-5,81,46,18,1016,1015,1012,10,10,10,29,11,,0.00,1,,244<br />
2004-8-9,23,13,4,7,2,-4,82,54,16,1018,1016,1014,10,10,10,27,8,,0.00,1,,239<br />
2004-8-10,22,13,4,6,2,-3,93,51,19,1019,1017,1014,10,9,6,27,13,,0.00,1,,242<br />
2004-8-11,21,14,8,12,6,1,94,61,37,1023,1021,1018,10,10,10,21,14,,0.00,1,,181<br />
2004-8-12,22,14,8,11,8,4,100,70,31,1024,1021,1019,10,9,6,19,13,,0.00,1,,300<br />
2004-8-13,22,13,5,13,8,3,93,65,38,1020,1016,1011,,,,35,13,,0.00,,,357<br />
2004-8-14,27,20,14,10,-1,-9,77,32,9,1012,1006,1002,,,,48,27,63,0.00,,,300<br />
2004-8-15,21,14,8,3,-4,-15,62,29,9,1016,1010,1006,,,,37,23,53,0.00,,,253<br />
2004-8-16,20,13,6,12,7,0,88,62,39,1020,1018,1016,10,10,10,24,13,,0.00,2,,167<br />
2004-8-17,20,15,10,13,11,8,94,75,56,1021,1019,1016,10,10,10,19,11,,0.00,2,,146<br />
2004-8-18,19,14,11,13,9,2,100,77,32,1016,1013,1010,10,8,1,40,16,61,0.00,5,Rain-Thunderstorm,238<br />
2004-8-19,21,16,10,9,7,6,82,60,38,1017,1013,1011,10,10,10,35,19,,0.00,2,,208<br />
