
ACST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-3-4,32,28,24,26,24,22,95,76,49,1013,1011,1009,31,15,10,19,10,,0.00,6,,342<br />
2005-3-5,33,30,27,26,24,22,89,74,53,1013,1011,1008,31,14,2,27,13,,3.05,6,Rain-Thunderstorm,264<br />
2005-3-6,33,29,26,26,25,22,94,77,45,1012,1010,1008,31,16,10,14,8,,0.00,5,Thunderstorm,281<br />
2005-3-7,32,29,26,27,25,21,94,79,59,1013,1011,1009,31,14,5,26,10,,3.05,5,Rain-Thunderstorm,273<br />
2005-3-8,33,29,25,26,24,2,89,72,19,1014,1012,1009,31,16,10,26,11,35,0.00,5,,260<br />
2005-3-9,33,28,23,25,23,21,94,70,53,1013,1011,1008,31,19,10,27,11,,0.00,2,,254<br />
2005-3-10,34,31,28,27,26,25,85,74,56,1012,1009,1007,31,18,10,26,11,,0.00,5,,256<br />
2005-3-11,34,31,28,27,26,24,89,74,52,1010,1008,1005,31,15,10,32,16,,0.00,5,,268<br />
2005-3-12,35,31,28,28,26,22,89,75,49,1008,1006,1003,31,13,2,34,13,,0.76,5,Rain-Thunderstorm,267<br />
2005-3-13,29,27,25,27,23,22,94,77,63,1006,1003,999,31,14,6,40,19,,4.06,6,Rain,154<br />
2005-3-14,28,26,24,25,24,23,100,91,79,1005,1002,1000,19,8,0,42,31,,30.99,7,Rain,75<br />
2005-3-15,29,27,24,25,24,22,100,84,65,1008,1006,1004,31,12,1,42,23,58,8.89,6,Rain-Thunderstorm,18<br />
2005-3-16,32,28,24,26,24,23,100,81,57,1008,1007,1004,31,13,6,40,16,52,3.05,6,Rain,8<br />
2005-3-17,31,28,25,26,24,24,100,88,64,1007,1004,1002,31,9,0,40,21,53,26.92,6,Rain-Thunderstorm,303<br />
2005-3-18,30,27,24,24,23,22,89,74,56,1006,1004,1002,31,15,10,35,21,,0.00,6,,281<br />
2005-3-19,31,28,24,25,24,23,100,78,59,1007,1005,1003,31,14,10,23,16,,0.00,6,Rain,279<br />
2005-3-20,32,29,25,25,24,22,94,75,48,1009,1007,1006,31,14,4,21,13,,0.51,5,Rain,316<br />
2005-3-21,33,29,26,26,24,21,94,75,41,1010,1008,1006,31,15,10,21,11,,0.25,4,,29<br />
2005-3-22,33,29,25,26,24,21,100,75,46,1009,1008,1006,31,16,10,21,10,,0.00,4,,327<br />
2005-3-23,32,28,24,25,24,21,100,78,44,1010,1008,1006,31,14,3,19,8,,0.00,5,,41<br />
2005-3-24,32,28,25,27,25,23,100,83,56,1010,1008,1003,31,13,1,27,8,,23.11,4,Rain-Thunderstorm,229<br />
2005-3-25,33,29,24,26,25,23,100,79,54,1011,1009,1008,31,17,10,19,8,,0.51,4,,239<br />
2005-3-26,33,28,24,27,24,22,94,79,56,1011,1010,1008,31,12,4,37,10,,2.03,4,Rain-Thunderstorm,201<br />
2005-3-27,33,29,25,26,25,24,94,77,57,1012,1010,1008,31,18,10,16,8,,0.00,4,,22<br />
2005-3-28,34,30,26,26,24,20,94,70,35,1012,1010,1008,31,17,10,21,8,,0.00,5,,38<br />
2005-3-29,34,30,26,26,24,21,94,72,37,1012,1010,1008,31,15,10,24,8,,0.00,5,,87<br />
2005-3-30,35,30,26,26,23,21,94,68,36,1011,1009,1007,31,16,10,24,11,,29.97,4,,85<br />
2005-3-31,33,28,23,25,23,20,100,73,38,1010,1009,1007,31,14,2,50,14,55,0.00,6,Rain-Thunderstorm,96<br />
2005-4-1,33,29,24,25,23,19,94,71,40,1011,1009,1008,31,18,10,27,10,,0.00,1,,81<br />
2005-4-2,34,30,26,25,23,17,94,68,30,1011,1009,1007,31,18,10,23,8,,0.00,4,,96<br />
2005-4-3,32,29,26,26,24,21,100,74,45,1011,1010,1007,31,16,10,23,8,,0.00,7,,92<br />
2005-4-4,34,30,25,24,21,14,89,62,21,1012,1010,1008,31,19,10,24,11,,0.00,5,,90<br />
2005-4-5,35,29,23,24,21,14,94,63,22,1013,1010,1008,31,23,10,21,10,,0.00,5,,94<br />
2005-4-6,33,29,24,23,22,18,89,65,31,1011,1009,1007,31,14,10,16,8,,0.00,5,,83<br />
2005-4-7,33,28,24,24,23,19,100,70,42,1010,1009,1006,31,17,10,19,8,,0.00,3,,8<br />
2005-4-8,32,29,25,24,23,22,94,70,47,1011,1009,1007,31,16,10,16,10,,0.00,5,,333<br />
2005-4-9,32,29,26,25,24,21,89,75,46,1012,1010,1008,31,15,6,19,8,,0.51,5,Rain,236<br />
2005-4-10,33,29,25,26,24,22,94,76,47,1012,1010,1008,31,16,10,23,8,,0.51,6,Rain,219<br />
2005-4-11,34,29,24,26,24,23,94,81,46,1012,1009,1006,31,14,0,27,8,8,21.08,5,Rain-Thunderstorm,224<br />
2005-4-12,34,29,24,27,24,21,94,79,42,1011,1009,1006,31,14,1,47,6,64,21.08,6,Rain-Thunderstorm,179<br />
2005-4-13,34,29,23,25,23,19,100,76,36,1011,1009,1007,31,13,0,23,8,47,8.89,4,Rain,77<br />
2005-4-14,32,28,24,25,24,22,94,79,60,1012,1010,1008,31,15,4,24,6,,0.51,4,Rain,324<br />
2005-4-15,32,28,24,24,23,20,94,73,50,1012,1010,1009,31,15,10,14,5,,0.00,4,,341<br />
2005-4-16,34,29,24,25,23,17,100,69,29,1012,1011,1009,31,18,10,14,5,,0.00,3,,300<br />
2005-4-17,32,28,24,25,23,22,94,76,51,1013,1011,1009,31,16,9,19,5,,1.02,2,Rain,324<br />
2005-4-18,32,28,24,24,22,18,94,69,33,1014,1012,1010,31,17,10,14,6,,0.00,3,,47<br />
2005-4-19,34,29,24,23,21,15,89,62,23,1015,1013,1010,31,15,3,14,5,,0.00,1,,78<br />
2005-4-20,34,29,24,24,22,15,94,67,24,1015,1013,1010,31,16,10,19,5,,0.00,1,,20<br />
2005-4-21,34,29,23,24,21,14,94,64,23,1014,1012,1010,31,14,10,14,3,34,0.25,1,,91<br />
2005-4-22,33,28,23,22,19,12,83,59,18,1014,1012,1010,31,17,10,16,10,,0.00,1,,99<br />
2005-4-23,33,29,24,23,20,16,83,58,28,1015,1013,1010,31,20,10,19,11,35,11.94,1,,86<br />
2005-4-24,32,28,24,24,22,18,100,70,36,1014,1013,1010,31,15,3,21,10,,0.00,4,Rain,97<br />
2005-4-25,33,29,25,23,22,19,89,65,34,1014,1012,1010,31,17,10,16,10,,0.00,1,,79<br />
2005-4-26,33,29,25,23,21,17,83,63,30,1014,1013,1011,31,18,10,21,11,,0.00,1,,71<br />
2005-4-27,33,29,25,24,22,18,89,66,36,1015,1013,1011,31,17,10,23,11,37,0.00,1,,74<br />
2005-4-28,33,29,24,23,20,14,89,61,22,1015,1013,1010,31,17,10,21,11,,0.00,2,,76<br />
2005-4-29,33,29,24,23,21,16,89,62,29,1014,1012,1009,31,20,10,24,8,,0.00,2,,83<br />
2005-4-30,33,29,24,22,18,12,89,58,18,1014,1011,1009,31,15,9,21,5,,0.00,1,Rain,88<br />
2005-5-1,33,28,23,23,21,18,89,62,34,1013,1010,1007,31,16,10,23,8,,0.00,2,,79<br />
2005-5-2,33,29,25,23,20,16,89,58,31,1013,1011,1009,31,18,10,21,10,,0.00,1,,80<br />
2005-5-3,33,28,23,22,19,12,94,59,22,1013,1011,1009,31,19,10,26,11,,0.00,1,,78<br />
2005-5-4,33,28,23,22,18,9,89,57,14,1013,1010,1008,31,28,10,23,10,,0.00,1,,85<br />
2005-5-5,33,28,24,22,20,16,83,62,26,1012,1010,1007,31,25,10,24,10,,0.00,1,,92<br />
2005-5-6,33,28,23,23,21,14,94,66,23,1012,1010,1007,31,12,1,23,8,,0.00,1,,72<br />
2005-5-7,33,28,23,23,20,15,94,65,24,1012,1011,1008,31,18,6,24,5,,0.00,2,Rain,81<br />
2005-5-8,32,28,23,23,21,18,94,67,35,1013,1011,1009,31,17,10,16,5,,0.00,5,,79<br />
2005-5-9,32,28,24,24,22,21,89,72,47,1013,1011,1008,31,14,9,16,5,,0.00,3,,47<br />
2005-5-10,33,29,24,24,23,20,94,73,38,1013,1011,1009,31,15,10,19,3,,0.00,3,,296<br />
2005-5-11,32,28,24,25,23,21,94,73,46,1012,1011,1008,31,17,10,16,3,,0.00,1,,300<br />
2005-5-12,33,28,24,24,22,18,94,67,30,1012,1011,1009,31,16,10,19,5,,0.00,2,,70<br />
2005-5-13,33,28,22,24,19,12,100,64,19,1013,1011,1008,31,20,10,16,5,26,0.00,1,,72<br />
2005-5-14,32,26,21,22,20,18,94,69,39,1014,1012,1010,31,18,10,19,3,,0.00,1,,326<br />
2005-5-15,33,27,21,22,21,13,94,71,21,1014,1012,1010,31,20,10,16,3,,0.00,1,,348<br />
2005-5-16,32,26,20,22,18,12,94,62,21,1015,1013,1010,31,20,10,19,5,,0.00,1,,48<br />
2005-5-17,32,26,20,21,17,5,94,59,11,1015,1013,1011,31,17,10,19,6,,0.00,1,,72<br />
2005-5-18,32,26,19,21,16,8,88,59,17,1015,1013,1011,31,25,10,23,11,,0.00,1,,96<br />
2005-5-19,31,25,19,18,14,9,88,54,16,1016,1014,1012,31,18,10,19,8,,0.00,1,,85<br />
2005-5-20,31,25,19,17,13,6,78,47,13,1016,1013,1011,31,22,10,34,16,,0.00,1,,85<br />
2005-5-21,31,26,20,18,14,9,78,52,18,1016,1014,1011,31,19,10,26,13,45,0.00,2,,87<br />
2005-5-22,32,26,19,20,17,14,83,57,26,1016,1013,1011,31,19,10,32,13,,0.00,1,,90<br />
2005-5-23,31,26,21,20,16,11,83,55,22,1016,1014,1011,31,22,10,29,14,,0.00,1,,80<br />
2005-5-24,31,26,21,19,17,12,78,57,21,1016,1013,1011,31,20,10,29,13,,0.00,2,,85<br />
2005-5-25,32,27,21,20,17,12,88,58,24,1015,1013,1010,31,15,2,29,13,,0.00,1,,94<br />
2005-5-26,32,26,19,20,17,10,88,57,19,1014,1012,1010,31,20,10,32,13,,0.00,5,,105<br />
2005-5-27,32,27,21,20,16,12,83,53,21,1014,1012,1009,31,27,19,34,13,,0.00,3,,129<br />
2005-5-28,31,26,19,21,16,10,88,57,20,1014,1012,1010,31,18,10,27,11,,0.00,1,,116<br />
2005-5-29,30,24,19,10,6,-2,49,29,6,1016,1014,1012,31,22,8,32,14,,0.00,,,130<br />
2005-5-30,30,24,18,14,7,3,73,33,10,1016,1014,1011,26,18,8,34,14,,0.00,,,116<br />
2005-5-31,31,24,18,18,9,5,73,38,12,1016,1014,1011,31,26,19,29,14,,0.00,,,123<br />
2005-6-1,31,24,18,17,7,-1,83,33,11,1015,1013,1010,31,27,19,37,16,50,0.00,,,105<br />
2005-6-2,31,24,18,19,13,9,94,54,17,1015,1013,1010,31,25,10,34,10,,0.00,1,,112<br />
2005-6-3,31,26,20,19,14,8,88,54,15,1014,1012,1010,31,28,10,27,11,,0.00,1,,89<br />
2005-6-4,31,25,19,21,18,16,88,67,37,1014,1012,1009,31,18,10,21,10,,0.00,3,,73<br />
2005-6-5,32,26,19,22,19,17,100,68,29,1014,1011,1009,31,18,10,21,10,,0.00,1,,59<br />
2005-6-6,33,28,22,22,21,18,88,69,34,1013,1011,1009,31,19,10,21,10,,0.00,3,,126<br />
2005-6-7,33,28,22,23,21,16,94,70,30,1013,1011,1010,31,20,10,23,11,,0.00,4,,82<br />
2005-6-8,32,27,22,23,21,16,94,68,35,1014,1012,1009,31,17,10,24,10,,0.00,2,,104<br />
2005-6-9,31,27,23,22,20,17,89,68,34,1014,1012,1010,31,15,10,23,11,,0.00,1,,85<br />
2005-6-10,31,26,21,22,19,16,94,69,31,1013,1011,1008,31,19,10,23,10,,0.00,1,,83<br />
2005-6-11,30,25,20,22,20,18,94,73,39,1013,1011,1009,31,17,10,21,5,,0.00,3,,40<br />
2005-6-12,30,26,21,22,20,18,94,71,38,1013,1011,1009,31,19,10,21,8,,0.00,3,,66<br />
2005-6-13,31,26,21,21,19,18,95,69,40,1012,1010,1008,31,17,10,23,10,,0.00,3,,84<br />
2005-6-14,30,26,21,21,20,18,94,73,39,1012,1010,1008,31,23,10,16,8,,0.00,6,,227<br />
2005-6-15,30,26,21,22,21,19,100,71,45,1011,1010,1007,31,18,10,19,8,,0.00,3,,25<br />
2005-6-16,31,27,23,23,21,20,94,72,46,1013,1011,1008,31,16,10,24,10,,0.00,2,,26<br />
2005-6-17,31,27,22,23,21,18,100,71,41,1014,1011,1008,31,17,10,26,10,,0.00,2,,59<br />
2005-6-18,32,27,22,23,21,17,94,69,34,1012,1010,1008,31,15,10,23,11,,0.00,1,,36<br />
2005-6-19,31,26,21,23,21,17,100,72,34,1012,1010,1007,31,15,10,14,8,,0.00,2,Fog,343<br />
2005-6-20,31,27,24,24,22,19,89,73,41,1012,1010,1008,31,15,10,24,10,,0.00,2,,267<br />
2005-6-21,32,28,23,24,21,17,94,67,38,1013,1011,1009,31,16,10,19,10,,0.00,2,,245<br />
2005-6-22,32,28,23,23,19,12,83,58,28,1014,1012,1010,31,19,10,27,13,,0.00,2,,124<br />
2005-6-23,31,26,22,23,19,16,89,64,31,1015,1013,1011,31,17,10,29,11,,0.00,4,,109<br />
2005-6-24,30,25,20,22,13,7,88,47,19,1016,1014,1012,31,27,19,26,13,,0.00,,,91<br />
2005-6-25,31,23,16,19,10,-1,88,46,7,1016,1014,1012,31,24,10,23,11,,0.00,2,,133<br />
2005-6-26,32,26,19,18,6,-2,83,33,5,1016,1014,1012,31,31,31,27,13,,0.00,,,140<br />
2005-6-27,29,24,18,6,1,-4,35,19,5,1016,1014,1012,31,27,19,32,19,,0.00,,,138<br />
2005-6-28,29,23,17,11,2,-4,56,23,9,1016,1014,1012,31,26,14,29,18,,0.00,,,144<br />
2005-6-29,28,22,16,12,3,-2,68,30,8,1016,1014,1011,31,24,19,27,16,,0.00,,,135<br />
2005-6-30,28,22,16,14,5,-1,77,34,10,1016,1014,1011,31,28,19,23,13,,0.00,,,162<br />
2005-7-1,30,23,16,16,8,-1,88,45,7,1016,1014,1012,31,19,8,24,11,,0.00,,,168<br />
2005-7-2,31,24,18,18,11,3,83,47,12,1016,1014,1012,31,20,8,27,13,,0.00,1,,156<br />
2005-7-3,32,26,19,20,9,2,78,37,12,1015,1013,1010,31,31,31,29,14,,0.00,,,139<br />
2005-7-4,32,26,21,19,13,8,88,47,17,1014,1012,1010,31,26,11,24,10,,0.00,,,139<br />
2005-7-5,33,26,19,21,17,8,88,59,17,1014,1012,1010,31,27,19,26,11,,0.00,,,79<br />
2005-7-6,32,27,22,22,19,16,94,67,29,1015,1013,1011,31,21,10,26,10,,0.00,2,Fog,103<br />
2005-7-7,32,27,22,22,21,18,88,65,33,1014,1013,1011,31,16,10,32,13,48,0.00,1,,78<br />
2005-7-8,32,27,23,22,20,18,94,67,33,1015,1013,1010,31,19,10,26,11,,0.00,3,,93<br />
2005-7-9,32,27,22,22,20,17,94,68,33,1015,1013,1011,31,20,10,24,11,,0.00,2,,65<br />
2005-7-10,33,27,21,21,18,13,94,60,19,1016,1014,1012,31,27,10,32,11,,0.00,1,,71<br />
2005-7-11,31,26,21,21,16,10,94,57,18,1017,1014,1012,31,21,10,24,11,,0.00,2,,82<br />
2005-7-12,30,24,19,20,18,15,83,61,35,1017,1014,1012,31,24,10,19,10,,0.00,1,,155<br />
2005-7-13,31,26,21,22,20,19,94,73,45,1015,1013,1010,31,15,6,26,8,,0.00,3,Fog,84<br />
2005-7-14,30,26,22,22,21,19,94,74,48,1016,1013,1011,31,15,9,21,10,,0.00,3,,193<br />
2005-7-15,30,26,21,22,21,19,100,76,47,1015,1013,1011,31,15,10,23,10,,0.00,1,Fog,45<br />
2005-7-16,31,26,21,21,20,18,94,69,40,1014,1012,1010,31,18,10,23,10,,0.00,2,,49<br />
2005-7-17,31,27,22,22,19,14,89,63,29,1015,1013,1010,31,18,2,24,11,42,0.00,1,,72<br />
2005-7-18,32,26,20,22,11,-5,94,48,5,1016,1014,1011,31,20,9,29,16,,0.00,1,,132<br />
2005-7-19,32,26,19,10,4,-4,39,22,9,1016,1014,1011,31,23,10,32,18,,0.00,1,,134<br />
2005-7-20,31,26,21,14,4,-2,50,23,8,1016,1014,1011,31,28,10,34,19,,0.00,1,,142<br />
2005-7-21,32,26,19,19,9,3,73,37,15,1015,1013,1010,31,28,26,29,16,,0.00,,,147<br />
2005-7-22,32,26,19,21,15,8,78,50,14,1014,1013,1010,31,23,10,32,14,,0.00,1,,88<br />
2005-7-23,31,27,22,21,18,13,83,61,25,1015,1013,1010,31,21,10,26,11,,0.00,5,,45<br />
2005-7-24,31,27,22,21,18,11,83,62,20,1014,1012,1010,31,19,5,26,10,,0.00,2,,81<br />
2005-7-25,32,26,19,21,16,5,94,64,11,1015,1013,1011,31,23,10,26,10,,0.00,3,Fog,138<br />
2005-7-26,31,24,18,20,12,6,95,49,13,1015,1013,1011,31,28,26,29,13,,0.00,,,99<br />
2005-7-27,31,24,18,18,13,3,88,52,10,1016,1013,1010,26,19,10,27,13,,0.00,1,,133<br />
2005-7-28,31,24,18,19,13,7,94,52,14,1015,1012,1010,31,31,31,26,11,,0.00,,,95<br />
2005-7-29,30,25,20,18,15,8,83,52,19,1014,1012,1009,31,21,9,24,11,,0.00,4,,74<br />
2005-7-30,30,26,22,19,16,13,78,53,27,1013,1012,1010,31,25,10,24,13,,0.00,1,,40<br />
2005-7-31,30,26,22,20,17,10,78,59,24,1014,1012,1010,31,19,10,24,13,,0.00,3,,57<br />
2005-8-1,32,26,19,22,18,12,94,66,19,1016,1013,1011,31,19,10,26,8,,0.00,2,,126<br />
2005-8-2,31,26,21,22,17,9,94,62,20,1015,1013,1011,31,18,10,21,10,,0.00,3,,112<br />
2005-8-3,30,24,18,20,17,12,95,62,24,1015,1013,1011,31,21,10,21,11,,0.00,3,,333<br />
2005-8-4,30,24,18,20,17,10,95,63,22,1016,1013,1011,31,17,1,21,10,,0.00,1,Fog,258<br />
2005-8-5,31,24,19,21,18,14,83,61,28,1014,1012,1009,31,22,10,26,13,,1.02,3,,18<br />
2005-8-6,30,27,23,22,18,16,83,59,40,1015,1013,1011,31,19,10,27,18,,0.00,4,,54<br />
2005-8-7,32,27,23,22,19,15,89,65,28,1015,1013,1010,31,18,10,26,13,,0.00,3,,59<br />
2005-8-8,32,27,21,21,14,4,94,50,9,1016,1014,1012,31,15,6,37,14,,0.00,1,,104<br />
2005-8-9,31,23,17,18,6,-4,72,31,6,1017,1015,1012,31,26,10,23,14,,0.00,1,,109<br />
2005-8-10,30,23,17,16,12,2,88,50,11,1015,1013,1010,31,20,10,23,13,,0.00,1,,327<br />
2005-8-11,29,23,18,20,16,13,94,62,29,1015,1013,1010,31,17,10,29,11,,0.00,1,Fog,262<br />
2005-8-12,32,26,18,18,14,6,88,52,15,1015,1014,1012,31,31,31,27,16,,0.00,,,86<br />
2005-8-13,31,27,22,20,12,0,83,45,8,1017,1015,1013,31,24,10,35,16,,0.00,,,78<br />
2005-8-14,31,24,19,18,12,4,88,45,17,1018,1015,1013,31,21,10,24,14,39,0.00,1,,110<br />
2005-8-15,31,24,18,18,13,-3,88,55,5,1016,1014,1010,31,13,4,26,11,,0.00,,,108<br />
