
ALMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-2-4,-13,-20,-27,-17,-23,-29,85,79,66,1033,1031,1029,9,8,5,14,10,,0.00,3,,154<br />
2008-2-5,-15,-20,-26,-16,-22,-28,92,85,77,1029,1028,1027,10,7,3,26,13,,0.00,6,Snow,200<br />
2008-2-6,-11,-13,-15,-13,-14,-17,92,89,85,1028,1027,1025,10,6,2,29,23,,0.00,7,Snow,217<br />
2008-2-7,-13,-17,-20,-14,-17,-21,100,91,85,1032,1030,1028,7,5,3,18,11,,0.00,7,Snow,216<br />
2008-2-8,-15,-19,-24,-17,-21,-26,92,87,84,1041,1036,1032,9,7,4,26,14,,0.00,5,Snow,58<br />
2008-2-9,-16,-21,-28,-19,-23,-30,92,84,72,1046,1044,1041,10,8,5,18,11,,0.00,5,Snow,65<br />
2008-2-10,-20,-26,-31,-22,-29,-34,85,79,76,1045,1041,1037,10,5,0,26,10,,0.00,6,Fog-Snow,199<br />
2008-2-11,-17,-20,-23,-19,-22,-25,92,84,78,1038,1037,1036,9,4,1,29,24,,0.00,5,Snow,210<br />
2008-2-12,-17,-21,-24,-19,-23,-26,92,84,77,1038,1036,1032,9,7,1,18,13,,0.00,5,,194<br />
2008-2-13,-18,-23,-29,-21,-27,-32,85,82,76,1032,1028,1025,10,7,1,14,8,,0.00,3,Snow,194<br />
2008-2-14,-20,-26,-31,-23,-29,-34,84,79,69,1025,1023,1021,10,8,2,18,8,,0.00,3,,183<br />
2008-2-15,-14,-22,-29,-16,-22,-32,92,86,76,1022,1020,1020,9,5,2,26,14,,0.00,7,Snow,197<br />
2008-2-16,-16,-19,-23,-17,-20,-25,92,85,78,1028,1025,1022,9,6,4,29,21,32,0.00,5,Snow,208<br />
2008-2-17,-10,-18,-27,-10,-19,-29,100,82,66,1028,1024,1018,9,7,1,29,13,,0.00,5,Snow,180<br />
2008-2-18,-11,-17,-23,-12,-17,-25,92,88,78,1027,1023,1019,7,4,1,35,24,,0.00,4,Snow,237<br />
2008-2-19,-15,-22,-30,-17,-26,-33,92,82,76,1029,1027,1021,9,7,4,14,8,,0.00,1,,163<br />
2008-2-20,0,-13,-26,0,-13,-28,100,85,77,1021,1007,990,9,7,1,50,19,,0.00,6,Rain-Snow,112<br />
2008-2-21,1,-4,-9,1,-7,-11,100,88,79,999,995,989,10,7,1,72,53,93,0.00,5,Rain-Snow,207<br />
2008-2-22,-9,-11,-13,-10,-12,-15,100,92,85,1016,1006,999,9,1,0,72,58,90,0.00,8,Snow,220<br />
2008-2-23,-12,-16,-19,-13,-17,-21,92,84,78,1029,1025,1017,9,6,0,43,35,,0.00,3,Snow,226<br />
2008-2-24,-10,-13,-16,-12,-16,-19,92,82,72,1029,1027,1025,9,9,6,47,39,,0.00,5,Snow,202<br />
2008-2-25,-6,-11,-16,-8,-12,-17,100,92,85,1025,1022,1017,10,6,1,40,29,,0.00,2,Snow,202<br />
2008-2-26,-5,-7,-9,-5,-7,-10,100,95,86,1020,1019,1017,10,7,2,40,31,,0.00,8,Snow,215<br />
2008-2-27,0,-3,-7,-1,-4,-8,100,93,80,1018,1012,1008,10,7,1,47,37,58,0.00,6,Snow,214<br />
2008-2-28,-2,-3,-5,-3,-4,-6,100,94,86,1024,1017,1009,10,8,2,43,34,55,0.00,8,Snow,243<br />
2008-2-29,-1,-4,-7,-3,-5,-9,100,93,86,1023,1021,1019,10,10,5,50,42,,0.00,7,Snow,216<br />
2008-3-1,-3,-8,-12,-3,-6,-12,100,96,86,1019,1016,1014,10,8,2,43,29,,0.00,6,Snow,205<br />
2008-3-2,-3,-4,-7,-3,-5,-7,100,95,86,1025,1021,1015,9,8,1,26,14,,0.00,8,Snow,246<br />
2008-3-3,-2,-6,-8,-3,-6,-8,100,96,80,1027,1025,1024,10,3,0,18,8,,0.00,6,Fog-Snow,136<br />
2008-3-4,1,-7,-13,-1,-6,-13,100,96,87,1023,1020,1016,9,6,0,18,10,,0.00,2,Fog,105<br />
2008-3-5,1,-7,-13,-2,-7,-14,100,90,80,1016,1011,1008,9,9,6,21,14,,0.00,4,,145<br />
2008-3-6,1,-2,-5,0,-3,-6,100,89,69,1024,1015,1008,10,7,1,55,37,76,0.00,6,Fog-Snow,235<br />
2008-3-7,1,-6,-11,0,-6,-11,100,94,86,1026,1023,1016,10,8,1,32,19,,0.00,7,Snow,189<br />
2008-3-8,2,-1,-3,1,-1,-3,100,94,87,1016,1012,1008,10,8,0,29,14,,0.00,7,Fog,201<br />
2008-3-9,0,-3,-7,0,-3,-7,100,95,86,1013,1011,1009,9,6,1,43,31,61,0.00,8,Snow,246<br />
2008-3-10,-2,-6,-9,-2,-6,-9,100,94,86,1030,1022,1013,9,8,2,40,26,50,0.00,7,Snow,260<br />
2008-3-11,-2,-6,-10,-4,-7,-11,100,90,74,1030,1022,1007,10,6,0,32,13,47,0.00,8,Fog-Snow,139<br />
2008-3-12,2,-2,-6,1,-2,-7,100,95,80,1008,996,990,10,5,0,40,29,58,0.00,8,Fog-Rain-Snow,206<br />
2008-3-13,-5,-9,-13,-7,-11,-14,100,92,86,1023,1020,1009,10,7,3,35,19,,0.00,5,Snow,232<br />
2008-3-14,0,-8,-15,-2,-8,-16,100,91,80,1020,1015,1012,10,7,0,18,10,,0.00,5,Fog,196<br />
2008-3-15,-2,-6,-8,-4,-6,-8,100,94,74,1012,1009,1007,9,6,0,29,8,,0.00,7,Fog,75<br />
2008-3-16,-3,-7,-9,-4,-7,-10,100,92,86,1010,1008,1003,9,5,0,55,43,68,0.00,8,Rain-Snow,77<br />
2008-3-17,2,-1,-3,1,0,-3,100,96,87,1003,1002,1000,10,7,2,47,27,,0.00,8,Rain-Snow,192<br />
2008-3-18,1,-1,-2,0,-1,-3,100,95,87,1010,1005,1000,10,5,0,55,40,72,0.00,8,Rain-Snow,234<br />
2008-3-19,3,0,-3,1,-1,-5,100,88,81,1015,1013,1010,10,8,2,50,34,72,0.00,7,Rain-Snow,231<br />
2008-3-20,4,2,1,2,1,0,100,89,81,1018,1017,1014,10,8,5,32,19,,0.00,7,Rain,198<br />
2008-3-21,6,3,1,2,1,-1,93,84,75,1016,1010,1006,9,8,6,29,18,,0.00,5,,164<br />
2008-3-22,6,3,0,4,2,0,100,95,87,1015,1011,1006,9,7,0,18,11,,0.00,5,Fog,175<br />
2008-3-23,10,5,0,5,2,-3,100,83,66,1015,1004,998,9,8,3,40,27,58,0.00,6,Rain,217<br />
2008-3-24,2,-1,-4,-2,-6,-10,93,72,41,1032,1027,1016,10,9,9,29,19,35,0.00,3,,290<br />
2008-3-25,4,-1,-5,-2,-4,-6,93,75,52,1032,1031,1028,9,7,5,26,13,,0.00,6,,122<br />
2008-3-26,10,3,-3,-2,-4,-6,93,67,32,1029,1028,1028,10,9,9,32,19,,0.00,3,,87<br />
2008-3-27,11,3,-4,-3,-5,-8,93,59,26,1033,1032,1029,9,9,8,32,19,,0.00,0,,91<br />
2008-3-28,13,6,-1,1,-2,-7,87,62,31,1033,1032,1029,9,9,7,35,21,,0.00,3,,86<br />
2008-3-29,16,7,-1,3,-1,-3,87,61,31,1029,1028,1027,9,9,7,29,16,,0.00,0,,84<br />
2008-3-30,15,7,-2,0,-4,-13,93,57,15,1029,1028,1027,9,9,9,29,18,,0.00,0,,67<br />
2008-3-31,16,7,-2,0,-2,-4,93,60,27,1029,1028,1027,9,9,5,29,19,40,0.00,1,,86<br />
2008-4-1,16,6,-3,-1,-3,-5,93,58,23,1027,1023,1019,9,9,9,18,14,,0.00,0,,98<br />
2008-4-2,17,7,-3,1,-2,-5,100,60,22,1019,1016,1013,9,8,7,14,10,,0.00,3,,91<br />
2008-4-3,16,7,-1,3,1,-2,100,65,31,1013,1011,1009,10,8,6,18,8,,0.00,3,,272<br />
2008-4-4,16,8,1,3,1,-1,93,60,34,1009,1008,1006,10,7,3,14,10,,0.00,6,,45<br />
2008-4-5,11,3,-4,1,-4,-10,87,59,39,1020,1011,1007,10,8,3,35,14,,0.00,3,,24<br />
2008-4-6,1,-4,-8,-9,-12,-15,86,58,30,1027,1024,1020,7,7,7,35,27,,0.00,1,,65<br />
2008-4-7,6,-3,-12,-12,-14,-19,92,48,16,1030,1029,1027,9,9,7,21,14,,0.00,0,,97<br />
2008-4-8,10,1,-7,2,-6,-13,93,56,25,1027,1024,1022,10,10,5,26,13,,0.00,6,,229<br />
2008-4-9,15,7,-2,8,3,-3,100,82,51,1024,1022,1021,10,8,5,21,8,,0.00,5,Rain,262<br />
2008-4-10,19,9,-1,7,2,-2,100,66,26,1026,1025,1023,10,4,0,18,10,,0.00,1,Fog,241<br />
2008-4-11,21,10,0,1,-1,-2,93,51,23,1024,1022,1020,9,7,5,18,11,32,0.00,0,,240<br />
2008-4-12,21,11,1,3,-1,-4,93,48,20,1020,1018,1015,10,8,6,18,8,26,0.00,1,,193<br />
2008-4-13,23,12,1,3,-1,-7,87,49,14,1015,1010,1003,9,9,7,21,6,32,0.00,3,,164<br />
2008-4-14,13,6,-3,4,-2,-12,87,57,36,1013,1003,999,10,8,3,32,13,47,0.00,5,,292<br />
2008-4-15,0,-4,-8,-3,-9,-14,100,71,37,1017,1013,1004,10,4,0,40,16,,0.00,8,Snow,78<br />
2008-4-16,-4,-7,-9,-4,-8,-15,100,86,58,1011,1006,1002,9,2,0,50,42,64,0.00,8,Snow,37<br />
2008-4-17,-3,-9,-15,-10,-14,-17,86,67,50,1025,1018,1011,10,9,8,32,21,,0.00,6,,300<br />
2008-4-18,5,-5,-15,-5,-10,-16,92,66,42,1031,1029,1025,9,9,7,29,16,,0.00,2,,247<br />
2008-4-19,11,3,-3,-2,-4,-6,87,59,30,1032,1031,1030,,,,21,16,,0.00,,,249<br />
2008-4-20,16,6,-5,1,-3,-6,100,60,27,1032,1028,1022,,,,21,11,,0.00,,,144<br />
2008-4-21,20,9,-1,1,-3,-9,93,48,13,1021,1018,1015,9,9,6,21,13,,0.00,4,,134<br />
2008-4-22,22,10,-1,5,-1,-3,93,52,20,1015,1012,1008,9,7,5,18,13,,0.00,6,,108<br />
2008-4-23,19,13,7,10,5,1,87,62,30,1013,1009,1007,10,9,6,47,19,64,0.00,6,Rain,208<br />
2008-4-24,21,13,7,7,4,-1,93,55,23,1016,1015,1013,10,10,10,40,24,55,0.00,6,,225<br />
2008-4-25,22,16,11,10,7,4,94,56,31,1014,1010,1006,10,8,1,64,32,87,0.00,7,Rain,232<br />
2008-4-26,13,8,4,10,1,-5,100,62,33,1021,1018,1011,10,8,5,26,16,43,0.00,6,Rain,324<br />
2008-4-27,16,8,1,4,-2,-5,100,53,25,1019,1013,1007,10,8,5,43,19,61,0.00,4,Rain,258<br />
2008-4-28,7,2,-2,0,-6,-12,100,59,27,1016,1014,1010,10,9,6,32,16,,0.00,5,Rain-Snow,296<br />
2008-4-29,12,4,-3,-1,-5,-9,86,54,24,1014,1009,1004,10,9,6,40,14,58,0.00,6,,249<br />
2008-4-30,5,0,-4,-3,-6,-7,93,61,42,1020,1016,1010,10,9,6,26,18,,0.00,5,,323<br />
2008-5-1,11,3,-5,-1,-5,-7,86,55,30,1019,1017,1014,10,9,6,21,11,40,0.00,5,Rain,231<br />
2008-5-2,16,6,-5,1,-2,-5,100,58,25,1015,1012,1005,10,8,0,29,11,47,0.00,4,Fog,125<br />
2008-5-3,10,6,1,2,0,-2,100,77,46,1015,1010,1005,10,8,5,29,19,,0.00,7,,330<br />
2008-5-4,9,3,-3,0,-3,-7,100,66,32,1020,1017,1015,10,8,5,29,16,,0.00,4,,36<br />
2008-5-5,12,3,-5,-3,-6,-9,93,52,24,1023,1022,1020,10,9,6,18,13,,0.00,1,,28<br />
2008-5-6,18,7,-3,-1,-5,-10,86,43,17,1023,1021,1017,9,9,8,14,6,,0.00,1,,154<br />
2008-5-7,13,10,7,11,6,-2,100,78,50,1017,1014,1011,10,7,5,35,19,,0.00,8,Rain,148<br />
2008-5-8,26,16,6,9,5,-1,93,51,17,1012,1010,1009,9,9,7,21,11,,0.00,6,,149<br />
2008-5-9,23,17,11,11,7,1,72,50,25,1012,1010,1008,10,9,6,29,14,35,0.00,6,,213<br />
2008-5-10,21,14,9,9,7,4,82,60,35,1017,1014,1012,10,9,7,29,16,40,0.00,4,,252<br />
2008-5-11,19,12,5,8,6,3,100,64,37,1021,1019,1016,10,9,6,32,18,40,0.00,6,Rain,51<br />
2008-5-12,23,17,10,13,10,6,94,67,35,1019,1011,1010,10,9,5,43,29,,0.00,6,Rain-Thunderstorm,181<br />
2008-5-13,24,16,8,11,7,4,93,57,27,1014,1013,1012,10,9,8,21,11,,0.00,3,,244<br />
2008-5-14,25,17,8,11,8,4,88,55,27,1014,1013,1012,10,10,9,29,8,,0.00,7,,198<br />
2008-5-15,25,19,13,11,9,6,82,56,31,1013,1011,1010,10,9,8,26,8,,0.00,5,,299<br />
2008-5-16,16,13,12,12,11,9,94,84,72,1019,1016,1013,10,8,5,18,10,,0.00,7,Rain,272<br />
2008-5-17,20,13,6,11,3,-1,94,52,24,1027,1025,1019,9,9,7,14,10,,0.00,1,,352<br />
2008-5-18,22,13,4,10,5,-1,100,56,23,1026,1023,1018,10,8,7,18,11,32,0.00,6,,142<br />
2008-5-19,22,13,6,11,8,4,93,64,41,1020,1017,1016,10,9,8,26,10,,0.00,4,Rain,53<br />
2008-5-20,26,16,5,11,3,-8,100,51,10,1021,1019,1016,9,7,3,21,11,,0.00,1,,262<br />
2008-5-21,29,20,12,13,8,4,88,49,24,1016,1014,1012,10,9,8,26,18,,0.00,4,Thunderstorm,288<br />
2008-5-22,25,17,9,13,11,8,100,65,34,1014,1012,1010,10,9,8,14,10,,0.00,4,,55<br />
2008-5-23,25,18,10,15,10,5,94,69,36,1011,1008,1006,10,10,6,40,14,,0.00,6,Rain-Thunderstorm,315<br />
2008-5-24,14,9,3,6,1,-4,93,57,31,1023,1017,1012,10,10,10,29,21,,0.00,6,,26<br />
2008-5-25,19,8,-2,3,-2,-4,100,52,21,1024,1021,1014,7,7,7,26,14,,0.00,3,,165<br />
2008-5-26,24,18,13,13,8,1,88,52,39,1016,1014,1013,10,9,7,26,16,,0.00,6,Rain,273<br />
2008-5-27,31,20,9,14,10,8,93,57,24,1017,1015,1012,10,9,7,18,14,,0.00,3,,168<br />
2008-5-28,33,24,17,15,9,3,72,42,16,1012,1010,1008,10,9,8,21,14,,0.00,6,,208<br />
2008-5-29,32,23,16,11,9,6,68,40,21,1007,1005,1004,10,9,6,43,19,,0.00,5,,200<br />
2008-5-30,30,21,13,17,10,8,83,50,27,1008,1007,1006,10,10,10,21,11,,0.00,7,,221<br />
2008-5-31,30,22,14,17,13,10,94,66,29,1009,1005,1003,10,9,5,35,14,58,0.00,6,Rain-Thunderstorm,209<br />
2008-6-1,21,16,10,11,8,4,87,60,33,1015,1013,1009,10,9,9,14,8,,0.00,2,Rain,266<br />
2008-6-2,26,17,9,12,7,2,93,54,22,1017,1016,1014,10,9,9,26,11,35,0.00,3,Rain,212<br />
2008-6-3,29,19,9,12,7,2,82,49,18,1016,1015,1013,10,9,8,32,14,43,0.00,6,,213<br />
2008-6-4,33,23,14,12,8,2,82,42,14,1016,1009,1001,10,10,8,32,18,,0.00,7,,111<br />
2008-6-5,24,19,14,14,10,7,82,60,36,1007,1003,999,10,9,6,32,18,,0.00,6,Rain,289<br />
2008-6-6,25,17,9,9,6,2,87,50,22,1009,1007,1004,10,10,10,32,16,55,0.00,5,,241<br />
2008-6-7,21,17,13,13,11,8,94,71,52,1006,1005,1004,10,8,4,40,16,50,0.00,6,Rain,229<br />
2008-6-8,24,19,14,13,7,0,82,49,21,1007,1005,1003,10,9,6,29,16,43,0.00,5,Rain,256<br />
2008-6-9,23,14,5,7,4,1,87,58,33,1007,1005,1003,10,10,9,26,10,,0.00,6,,30<br />
2008-6-10,16,9,2,6,1,-4,100,56,25,1014,1009,1005,10,10,10,35,14,50,0.00,6,,285<br />
2008-6-11,25,16,6,8,2,-1,70,39,18,1015,1013,1009,10,10,9,40,19,58,0.00,3,,239<br />
2008-6-12,23,17,11,10,7,5,76,50,31,1016,1012,1008,10,10,10,26,14,32,0.00,6,Rain,302<br />
2008-6-13,27,16,6,12,6,1,93,51,18,1018,1016,1013,7,6,6,11,8,,0.00,0,,109<br />
2008-6-14,30,20,11,10,7,5,76,43,20,1013,1011,1007,,,,21,6,32,0.00,,,80<br />
2008-6-15,29,21,13,10,7,3,72,40,19,1007,1004,1002,9,9,9,18,16,32,0.00,8,,80<br />
2008-6-16,26,20,15,13,8,0,77,47,21,1011,1005,1002,10,10,10,40,26,55,0.00,6,,35<br />
2008-6-17,24,16,7,6,2,-2,81,41,18,1015,1014,1012,5,5,5,26,19,40,0.00,0,,21<br />
2008-6-18,26,17,8,9,2,-3,66,37,15,1016,1014,1013,,,,26,14,,0.00,,,359<br />
2008-6-19,27,21,16,13,8,1,77,44,22,1015,1014,1013,10,10,9,32,14,43,0.00,6,Thunderstorm,22<br />
2008-6-20,30,20,10,11,8,5,87,47,20,1017,1016,1014,,,,18,11,,0.00,,,82<br />
2008-6-21,32,22,13,13,9,6,77,46,20,1014,1012,1010,10,10,6,32,8,,0.00,6,Rain-Thunderstorm,101<br />
2008-6-22,33,23,14,15,11,4,83,50,16,1010,1008,1006,10,10,7,26,10,35,0.00,7,Rain-Thunderstorm,46<br />
2008-6-23,29,21,13,15,11,5,100,54,25,1010,1009,1007,10,9,9,29,13,,0.00,5,,36<br />
2008-6-24,29,21,13,11,8,2,72,40,26,1011,1009,1008,10,10,10,32,26,50,0.00,3,,63<br />
2008-6-25,31,22,14,14,7,1,60,36,25,1009,1007,1005,10,10,10,43,24,47,0.00,6,Thunderstorm,89<br />
2008-6-26,24,20,16,16,14,9,88,65,38,1010,1008,1007,10,8,5,35,16,50,0.00,6,,208<br />
2008-6-27,30,22,14,14,11,5,88,55,20,1010,1006,1001,10,10,8,29,14,43,0.00,5,Thunderstorm,201<br />
2008-6-28,19,16,12,13,11,9,100,76,56,1001,998,995,10,9,3,35,24,,0.00,7,Rain,193<br />
2008-6-29,25,18,12,16,12,9,100,75,38,1001,996,994,10,10,7,21,13,,0.00,7,Rain-Thunderstorm,321<br />
2008-6-30,25,19,14,16,14,11,100,77,41,1006,1004,1001,10,10,10,26,8,,0.00,6,Rain-Thunderstorm,229<br />
2008-7-1,27,21,15,17,13,10,94,66,34,1008,1007,1006,10,10,10,21,6,,0.00,7,Rain,236<br />
2008-7-2,33,22,12,15,12,7,94,53,21,1008,1003,998,10,10,10,35,11,72,0.00,7,Rain-Thunderstorm,144<br />
2008-7-3,24,20,16,14,12,9,82,64,43,1001,999,996,10,10,5,40,21,61,0.00,6,Rain-Thunderstorm,234<br />
2008-7-4,27,21,15,18,13,9,94,71,32,1004,1001,1000,10,10,8,35,24,55,0.00,6,Rain-Thunderstorm,246<br />
2008-7-5,22,17,12,17,14,11,100,84,57,1004,1003,1002,10,10,10,18,8,,0.00,6,Rain-Thunderstorm,319<br />
2008-7-6,24,18,12,16,9,4,100,63,27,1009,1005,1002,10,10,10,26,18,,0.00,7,Rain,39<br />
2008-7-7,26,19,12,11,8,4,88,51,26,1014,1012,1009,,,,21,11,,0.00,,,345<br />
2008-7-8,28,18,9,10,7,2,93,48,20,1017,1016,1014,,,,14,8,,0.00,,,62<br />
2008-7-9,30,22,14,16,9,5,69,45,25,1018,1017,1016,10,10,10,29,10,,0.00,5,,299<br />
2008-7-10,33,24,17,17,14,12,82,51,28,1019,1017,1016,10,10,10,21,10,,0.00,4,,302<br />
2008-7-11,35,26,17,16,13,9,83,48,22,1017,1015,1012,10,10,10,14,11,,0.00,6,,75<br />
2008-7-12,33,26,18,17,12,10,73,45,24,1012,1010,1008,10,10,6,32,16,47,0.00,6,Rain-Thunderstorm,48<br />
2008-7-13,30,24,19,17,14,10,78,56,31,1009,1008,1006,10,10,9,29,11,50,0.00,7,Thunderstorm,78<br />
2008-7-14,33,23,14,16,12,9,88,48,24,1006,1004,1001,10,9,6,29,10,47,0.00,5,Rain-Thunderstorm,302<br />
2008-7-15,30,23,17,18,16,11,94,65,33,1002,1000,997,10,9,5,29,16,,0.00,7,Rain-Thunderstorm,39<br />
2008-7-16,30,24,18,18,16,11,94,67,33,1002,1000,998,10,10,10,29,18,32,0.00,6,Rain-Thunderstorm,53<br />
2008-7-17,32,23,16,19,16,13,94,77,31,1006,1003,1002,10,9,2,35,16,,0.00,6,Rain-Thunderstorm,39<br />
2008-7-18,30,24,18,19,16,10,100,65,29,1007,1006,1005,10,10,10,26,16,,0.00,5,Thunderstorm,23<br />
2008-7-19,26,22,16,17,14,11,88,65,41,1009,1008,1007,10,10,10,26,16,,0.00,5,,2<br />
2008-7-20,25,20,16,16,14,11,94,69,41,1009,1007,1005,10,10,10,21,8,,0.00,6,,346<br />
2008-7-21,27,22,17,19,16,14,88,71,50,1006,1005,1004,10,10,5,40,21,,0.00,6,Rain-Thunderstorm,56<br />
2008-7-22,23,19,16,18,16,14,100,84,57,1006,1005,1004,10,9,3,40,16,,0.00,7,Rain-Thunderstorm,46<br />
2008-7-23,26,21,15,17,13,6,100,72,29,1009,1007,1005,10,10,10,40,26,,0.00,7,Rain-Thunderstorm,38<br />
2008-7-24,22,16,11,12,9,6,94,64,35,1013,1012,1010,10,10,10,26,16,,0.00,5,,35<br />
2008-7-25,27,19,11,16,12,9,88,64,42,1013,1012,1011,10,10,9,26,13,,0.00,4,,244<br />
2008-7-26,30,22,15,19,14,10,94,61,31,1012,1011,1009,10,10,10,14,8,,0.00,3,,238<br />
2008-7-27,32,23,16,17,13,8,83,52,22,1010,1010,1009,9,8,5,14,10,29,0.00,0,,218<br />
2008-7-28,34,24,15,20,14,8,94,55,21,1011,1010,1009,9,9,9,14,8,,0.00,6,,135<br />
2008-7-29,36,26,15,19,14,8,94,49,18,1012,1011,1010,9,9,9,14,11,,0.00,4,,151<br />
2008-7-30,38,28,19,14,11,5,64,36,13,1010,1008,1005,,,,26,13,,0.00,,,212<br />
2008-7-31,31,26,20,16,14,11,78,53,33,1009,1008,1006,,,,32,21,,0.00,,,21<br />
2008-8-1,27,21,15,13,9,2,77,48,20,1013,1011,1009,9,9,9,32,13,50,0.00,3,,286<br />
2008-8-2,24,17,11,11,9,5,88,56,29,1016,1013,1009,10,10,9,18,8,,0.00,4,,298<br />
2008-8-3,18,16,13,14,12,9,100,86,56,1009,1003,998,10,9,5,43,16,58,0.00,8,Rain-Thunderstorm,38<br />
