
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-4-29,42,33,25,20,14,10,49,27,8,1006,1005,1003,3,3,3,29,16,,0.00,,,-1<br />
2014-4-30,40,32,23,23,20,17,69,43,23,1005,1004,1002,3,3,3,37,19,,0.00,,,-1<br />
2014-5-1,41,33,24,24,19,13,70,41,11,1005,1004,1001,3,3,3,37,18,,0.00,,,-1<br />
2014-5-2,40,32,24,25,23,21,84,56,24,1004,1003,1000,3,3,3,60,24,,0.00,,,-1<br />
2014-5-3,39,32,25,26,23,18,89,57,21,1004,1003,1000,3,3,3,37,16,,0.00,8,,-1<br />
2014-5-4,38,32,26,25,21,10,82,50,18,1005,1004,1001,3,3,0,100,27,,0.00,8,Thunderstorm,-1<br />
2014-5-5,40,32,24,23,17,14,57,34,13,1006,1004,1003,3,3,3,19,11,,0.00,,,-1<br />
2014-5-6,41,33,26,23,17,11,70,37,10,1008,1006,1004,3,3,3,8,3,,0.00,,,-1<br />
2014-5-7,41,33,26,19,14,7,53,26,7,1007,1005,1003,3,3,3,19,2,,0.00,,,-1<br />
2014-5-8,41,32,24,18,14,8,53,29,8,1006,1004,1002,3,3,3,34,10,,0.00,,,-1<br />
2014-5-9,41,33,25,22,18,13,57,31,12,1003,1001,999,3,3,3,37,13,,0.00,,,-1<br />
2014-5-10,40,33,26,26,22,18,77,57,29,1003,1001,1000,3,3,3,23,11,,1.02,8,Thunderstorm,-1<br />
2014-5-11,38,32,26,24,21,16,77,50,27,1006,1004,1002,3,3,3,37,16,,0.00,8,Thunderstorm,-1<br />
2014-5-12,37,31,26,31,24,21,100,60,31,1006,1004,1002,3,3,3,55,31,,0.00,,,-1<br />
2014-5-13,38,32,26,24,23,22,73,55,32,1006,1004,1003,3,3,3,63,37,,0.00,,,-1<br />
2014-5-14,37,31,25,23,22,18,74,52,29,1008,1006,1004,3,3,3,29,26,,0.00,,,-1<br />
2014-5-15,35,30,24,23,21,17,64,47,38,1007,1005,1003,3,3,3,23,16,,0.00,,,-1<br />
2014-5-16,38,31,25,26,23,19,77,56,25,1006,1004,1003,3,3,3,37,21,,0.00,,,-1<br />
2014-5-17,38,31,25,26,22,19,83,54,25,1009,1006,1004,3,3,3,29,19,,0.00,,,-1<br />
2014-5-18,37,30,24,23,19,15,79,47,19,1010,1008,1006,3,3,3,23,11,,0.00,,,-1<br />
2014-5-19,39,32,24,22,18,11,69,39,11,1009,1008,1005,3,3,3,11,5,,0.00,,,-1<br />
2014-5-20,41,33,25,22,19,12,61,38,11,1008,1006,1004,3,3,3,26,11,,0.00,,,-1<br />
2014-5-21,43,34,25,26,21,8,69,47,7,1006,1005,1002,3,3,3,34,14,,0.00,,,-1<br />
2014-5-22,44,34,25,23,21,8,70,45,6,1004,1002,1001,3,3,3,52,21,,0.00,,,-1<br />
2014-5-23,43,34,26,26,22,14,69,50,11,1002,1001,1000,3,3,3,34,19,,0.00,,,-1<br />
2014-5-24,43,34,26,26,22,15,73,46,12,1003,1002,1001,3,3,3,23,16,,0.00,,,-1<br />
2014-5-25,41,33,26,26,22,12,83,48,10,1005,1003,1002,3,3,3,19,11,,0.00,,,-1<br />
2014-5-26,43,35,27,26,21,13,73,44,10,1006,1004,1003,3,3,3,8,5,,0.00,,,-1<br />
2014-5-27,45,36,26,25,21,11,74,42,7,1005,1004,1002,3,3,3,29,13,,0.00,,,-1<br />
2014-5-28,44,36,26,23,16,8,64,32,6,1004,1003,1001,3,3,3,34,18,,0.00,,,-1<br />
2014-5-29,39,37,35,24,22,20,43,31,24,1004,1002,1001,3,3,3,52,43,,0.00,,,-1<br />
2014-5-30,42,34,27,26,23,19,77,54,18,1002,1001,999,3,3,3,55,31,,0.00,,,-1<br />
2014-5-31,40,33,26,26,25,23,78,59,33,1002,1001,1000,3,3,3,48,29,,0.00,,,-1<br />
2014-6-1,43,34,26,27,23,7,88,51,8,1003,1001,1000,3,3,3,93,21,,0.00,,,-1<br />
2014-6-2,42,34,26,27,25,21,86,53,21,1008,1003,1000,3,3,3,45,18,,0.00,,,-1<br />
2014-6-3,46,37,27,25,20,11,82,38,6,1003,1001,999,3,3,3,23,16,,0.00,,,-1<br />
2014-6-4,43,36,27,26,23,19,73,43,20,1001,999,997,3,3,3,26,19,,0.00,,,-1<br />
2014-6-5,46,42,32,22,16,12,45,18,8,1000,998,996,3,3,3,37,27,,0.00,,,-1<br />
2014-6-6,44,36,27,26,21,11,77,44,8,1000,998,996,3,3,3,37,24,,0.00,,,-1<br />
2014-6-7,43,37,29,27,24,21,86,55,19,999,997,994,3,3,3,29,23,,0.00,,,-1<br />
2014-6-8,45,36,27,27,22,11,73,50,7,997,994,985,3,3,3,26,16,,0.00,,,-1<br />
2014-6-9,41,34,28,27,25,21,82,57,22,999,996,994,3,3,3,26,21,,0.00,,,-1<br />
2014-6-10,39,33,27,26,24,20,82,55,24,1000,998,993,3,3,3,34,23,,0.00,,,-1<br />
2014-6-11,38,32,26,26,23,22,69,49,30,999,998,996,3,3,3,37,27,,0.00,,,-1<br />
2014-6-12,38,32,27,26,24,22,73,55,32,1001,999,997,3,3,3,34,19,,0.00,,,-1<br />
2014-6-13,38,32,27,26,24,22,73,52,31,1000,999,998,3,3,3,29,19,,0.00,,,-1<br />
2014-6-14,38,33,27,26,25,24,77,57,34,1000,999,997,3,3,3,34,24,,0.00,,,-1<br />
2014-6-15,40,33,27,27,26,24,88,61,34,999,998,995,3,3,3,29,19,,0.00,,,-1<br />
2014-6-16,38,32,27,27,26,24,83,59,34,999,998,996,3,3,3,37,21,,0.00,,,-1<br />
2014-6-17,38,33,28,27,26,25,81,60,39,998,997,995,3,3,3,63,26,,0.00,,,-1<br />
2014-6-18,38,33,29,27,26,26,77,59,41,997,995,992,3,3,3,48,31,,0.00,,,-1<br />
2014-6-19,39,33,27,27,27,26,88,64,42,996,994,992,3,3,3,34,21,,0.00,,,-1<br />
2014-6-20,39,33,28,28,27,26,87,64,41,996,994,992,3,3,3,55,27,,0.00,,,-1<br />
2014-6-21,42,36,28,28,26,22,91,60,23,996,994,992,3,3,3,55,39,,0.00,,,-1<br />
2014-6-22,41,34,29,29,27,24,91,63,29,997,996,995,3,3,3,66,35,,0.00,,,-1<br />
2014-6-23,40,34,29,26,25,23,73,54,29,998,997,995,3,3,3,55,48,,0.00,,,-1<br />
2014-6-24,39,34,28,26,24,23,69,54,30,998,996,994,3,3,3,63,53,,0.00,,,-1<br />
2014-6-25,39,33,28,26,24,22,73,55,28,999,996,995,3,3,3,71,58,,0.00,,,-1<br />
2014-6-26,38,33,28,26,24,23,73,55,34,1003,1000,998,3,3,3,60,52,,0.00,,,-1<br />
2014-6-27,39,34,29,26,24,22,77,56,28,1004,1003,1002,3,3,3,37,24,,0.00,,,-1<br />
2014-6-28,38,33,29,26,24,22,73,54,30,1003,1002,1000,3,3,3,55,37,,0.00,,,-1<br />
2014-6-29,38,32,27,23,23,22,69,49,30,1000,999,998,3,2,2,71,58,,0.00,,,-1<br />
2014-6-30,36,31,27,24,23,22,69,54,38,1000,999,997,3,2,2,71,63,,0.00,,,-1<br />
2014-7-1,36,31,26,24,24,23,68,54,38,1002,1000,999,3,3,3,60,55,,0.00,,,-1<br />
2014-7-2,37,33,28,26,24,23,77,58,36,1002,1001,1000,3,3,3,63,40,,0.00,,,-1<br />
2014-7-3,36,32,28,25,24,23,73,57,38,1001,1000,998,3,3,3,60,52,,0.00,,,-1<br />
2014-7-4,36,32,27,25,24,24,77,59,40,1000,999,998,3,3,3,55,50,,0.00,,,-1<br />
2014-7-5,36,31,27,24,24,23,74,58,40,1001,1000,998,3,3,3,55,42,,0.00,,,-1<br />
2014-7-6,37,32,28,24,24,23,74,55,36,1003,1001,999,3,3,3,52,35,,0.00,,,-1<br />
2014-7-7,37,32,27,26,24,23,79,58,36,1003,1001,999,3,3,3,60,42,,0.00,,,-1<br />
2014-7-8,37,32,26,24,23,22,77,56,34,1001,1000,998,3,3,3,52,42,,0.00,,,-1<br />
2014-7-9,38,32,26,24,23,22,73,55,29,1000,999,998,3,3,3,55,47,,0.00,,,-1<br />
2014-7-10,38,32,27,25,23,22,82,58,30,1000,999,998,3,3,3,55,37,,0.00,,,-1<br />
2014-7-11,36,32,28,26,24,23,79,65,43,1001,999,995,3,3,3,93,31,,0.00,,,-1<br />
2014-7-12,38,32,27,25,24,22,73,56,32,1000,998,996,3,3,3,37,24,,0.00,,,-1<br />
2014-7-13,37,32,27,25,24,23,82,54,34,999,999,998,3,3,3,26,21,,0.00,,,-1<br />
2014-7-14,38,32,27,25,24,22,77,52,31,1000,998,996,3,3,3,23,16,,0.00,,,-1<br />
2014-7-15,39,33,28,26,24,23,73,56,30,998,996,993,3,3,3,37,18,,0.00,,,-1<br />
2014-7-16,38,33,28,26,25,24,82,59,36,996,995,994,3,3,3,34,26,,0.00,8,,-1<br />
2014-7-17,38,34,30,27,26,24,77,59,37,997,995,994,3,3,3,29,18,,0.00,,,-1<br />
2014-7-18,38,33,29,26,25,24,77,58,36,996,995,993,3,3,3,52,23,,0.00,,,-1<br />
2014-7-19,38,33,28,25,24,23,73,56,32,998,995,993,3,3,3,60,32,,0.00,,,-1<br />
2014-7-20,38,32,27,25,24,22,73,57,32,998,997,996,3,3,3,60,32,,0.00,,,-1<br />
2014-7-21,38,32,27,26,24,22,77,57,31,999,998,996,3,3,3,55,39,,0.00,,,-1<br />
2014-7-22,38,32,27,25,23,22,73,54,29,998,997,995,3,3,3,63,43,,0.00,,,-1<br />
2014-7-23,39,33,27,25,24,23,73,52,32,997,995,993,3,3,3,52,39,,0.00,,,-1<br />
2014-7-24,38,33,28,25,24,23,68,55,34,998,996,994,3,3,3,40,29,,0.00,8,,-1<br />
2014-7-25,29,28,26,27,26,25,93,85,81,1001,999,996,3,3,2,26,18,,13.97,8,Rain-Hail-Thunderstorm,-1<br />
2014-7-26,35,31,28,27,26,26,91,72,52,1003,1001,1000,3,3,3,11,8,,0.00,8,,-1<br />
2014-7-27,37,32,27,26,25,23,82,62,34,1003,1002,1001,3,3,3,29,16,,0.00,,,-1<br />
2014-7-28,35,31,27,26,24,23,77,62,43,1002,998,996,3,3,3,29,21,,0.00,,,-1<br />
2014-7-29,38,32,27,24,24,23,73,57,36,999,997,995,3,3,3,55,35,,0.00,,,-1<br />
2014-7-30,35,31,27,26,26,25,77,64,48,1000,999,998,3,3,3,34,23,,0.00,8,,-1<br />
2014-7-31,38,33,27,27,24,22,82,56,34,1000,999,996,3,3,3,37,10,,0.00,8,,-1<br />
2014-8-1,38,33,28,27,26,24,83,62,37,1000,997,995,3,3,3,26,10,,0.00,8,,-1<br />
2014-8-2,36,30,24,26,24,23,83,63,42,999,997,995,3,3,3,26,11,,0.00,8,,-1<br />
2014-8-3,36,31,27,26,25,24,82,61,40,997,996,994,3,3,3,34,23,,0.00,,,-1<br />
2014-8-4,36,31,26,24,23,23,73,58,38,997,996,994,3,3,3,55,37,,0.00,,,-1<br />
2014-8-5,36,31,26,24,24,23,73,61,40,999,997,996,3,3,3,55,39,,0.00,,,-1<br />
2014-8-6,34,30,26,24,24,23,74,60,45,1000,998,997,3,3,3,55,24,,0.00,8,,-1<br />
2014-8-7,35,30,26,24,23,22,73,57,42,999,998,996,3,3,3,52,31,,0.00,,,-1<br />
2014-8-8,36,31,26,24,23,22,73,57,38,999,998,996,3,3,3,52,27,,0.00,8,,-1<br />
2014-8-9,36,31,26,24,24,23,73,58,40,1003,1001,998,3,3,3,34,21,,0.00,,,-1<br />
2014-8-10,36,31,26,24,23,22,69,55,36,1004,1002,1001,3,3,3,29,21,,0.00,,,-1<br />
2014-8-11,35,31,26,24,24,23,76,60,41,1002,1001,1000,3,3,3,55,24,,0.00,8,,-1<br />
2014-8-12,36,31,26,25,24,22,77,59,38,1002,1001,1000,3,3,3,37,21,,0.00,,,-1<br />
2014-8-13,36,31,26,25,24,22,78,60,38,1002,1001,1000,3,3,3,55,27,,0.00,,,-1<br />
2014-8-14,36,31,26,24,23,23,73,58,38,1001,999,997,3,3,3,66,53,,0.00,,,-1<br />
2014-8-15,34,30,26,24,24,23,73,62,45,999,998,997,3,3,3,63,56,,0.00,,,-1<br />
2014-8-16,34,30,26,24,24,24,77,63,48,1000,999,997,3,3,3,63,55,,0.00,8,,-1<br />
2014-8-17,35,30,26,24,23,22,77,59,37,1005,1004,1002,3,3,3,23,14,,0.00,,,-1<br />
2014-8-18,37,32,28,24,23,22,74,55,33,1007,1005,1004,3,3,3,29,18,,0.00,,,-1<br />
2014-8-19,36,31,26,24,23,22,74,55,36,1009,1007,1006,3,3,3,23,14,,0.00,,,-1<br />
2014-8-20,34,30,25,23,23,23,74,60,42,1007,1005,1004,3,3,3,52,19,,0.00,,,-1<br />
2014-8-21,35,30,25,23,23,22,74,58,37,1004,1003,1002,3,3,3,55,26,,0.00,,,-1<br />
2014-8-22,34,30,25,24,23,22,74,58,39,1004,1003,1001,3,3,3,29,16,,0.00,,,-1<br />
2014-8-23,35,30,26,24,23,22,74,59,37,1006,1005,1003,3,3,3,26,21,,0.00,,,-1<br />
2014-8-24,37,31,25,23,22,21,70,51,29,1006,1005,1003,3,3,3,29,18,,0.00,,,-1<br />
2014-8-25,37,31,26,23,22,21,70,52,31,1005,1004,1003,3,3,3,55,27,,0.00,,,-1<br />
2014-8-26,36,31,26,23,23,22,69,55,38,1005,1003,1001,3,3,3,63,40,,0.00,,,-1<br />
2014-8-27,38,32,26,23,22,22,66,53,30,1003,1002,1000,3,3,3,52,31,,0.00,,,-1<br />
